
[00:00:00.000 --> 00:00:04.720]  我們怎麼樣去判斷一個嬰孩的成長是否正常呢
[00:01:44.920 --> 00:01:50.000]  但是他們在侍奉當中卻漸漸失去喜樂
[00:01:50.000 --> 00:01:54.800]  在信仰的生活當中失去真正的滿足感
[00:01:56.080 --> 00:01:58.480]  好像參與了很多宗教的活動
[00:01:58.480 --> 00:02:02.000]  但生命卻停滯不前
[00:02:02.000 --> 00:02:04.960]  你有沒有看過這樣的人呢
[00:02:04.960 --> 00:02:10.640]  事實上這種情況很容易發生在信仰的生活當中
[00:02:10.640 --> 00:02:18.160]  因爲宗教的行爲並不保證屬齡生命的成長
[00:02:18.160 --> 00:02:19.920]  我再說
[00:02:19.920 --> 00:02:25.160]  宗教的行爲並不保證屬齡生命的成長
[00:02:26.160 --> 00:02:29.760]  但是你不要得出結論說宗教行爲都是沒有用的
[00:02:29.760 --> 00:02:30.760]  不是的 不是的
[00:02:30.760 --> 00:02:35.480]  宗教的行爲對基督徒的生命是有益的
[00:02:35.480 --> 00:02:38.440]  但是我舉個例子就好像跑步
[00:02:38.440 --> 00:02:41.320]  對人的身體是有益的
[00:02:41.320 --> 00:02:46.360]  但如果這個人本身他就已經心肌梗塞很嚴重
[00:02:46.360 --> 00:02:48.880]  然後你說你去跑馬拉松
[00:02:48.880 --> 00:02:51.000]  結果會怎麼樣呢
[00:02:51.000 --> 00:02:53.040]  一命五胡
[00:02:54.200 --> 00:02:59.440]  同樣的 外在的宗教行爲 侍奉都有好處
[00:02:59.440 --> 00:03:07.440]  但是如果今天你沒有一個強而有力的屬齡心臟去支撐的話
[00:03:07.440 --> 00:03:09.960]  你就很難帶出真正的能力
[00:03:09.960 --> 00:03:14.200]  最後反而會耗盡能力
[00:03:14.200 --> 00:03:19.440]  這也是爲什麼今天很多的教會跟神學院開始看到這個問題
[00:03:19.440 --> 00:03:23.640]  開始強調靈命塑造很重要
[00:03:24.640 --> 00:03:29.440]  因爲越來越多人發現說今天基督的教會沒有迎來複興的原因
[00:03:29.440 --> 00:03:30.840]  不是因爲沒有策略
[00:03:30.840 --> 00:03:33.240]  不是因爲缺乏人才
[00:03:33.240 --> 00:03:35.560]  也不是說缺乏資源
[00:03:35.560 --> 00:03:43.960]  而是缺乏耐心去了解並處理基督徒生命停滯的問題
[00:03:43.960 --> 00:03:51.360]  但弟兄姊妹我們必須更多關注基督徒生命停滯的問題
[00:03:52.520 --> 00:03:55.560]  否則教會會失去很多寶貴的動能
[00:03:55.560 --> 00:04:00.720]  因爲我看見說有很多這些停滯的基督徒生命裏面
[00:04:00.720 --> 00:04:04.440]  其實蘊含極大的力量跟潛力
[00:04:04.440 --> 00:04:08.720]  只是這些能力因着各種情況的限制
[00:04:08.720 --> 00:04:10.720]  它發揮不出來
[00:04:10.720 --> 00:04:13.840]  還記得耶穌撒種的比喻嗎
[00:04:13.840 --> 00:04:16.960]  當這個農夫把種子撒出去
[00:04:16.960 --> 00:04:20.320]  有些是撒在路旁馬上被鳥喫了
[00:04:21.880 --> 00:04:23.600]  耶穌說那個鳥就是魔鬼
[00:04:23.600 --> 00:04:28.360]  因爲有些人是活在一些屬靈的限制裏面
[00:04:28.360 --> 00:04:30.920]  所以生命沒有辦法成長
[00:04:30.920 --> 00:04:35.880]  還有些種子是撒在土淺石頭地
[00:04:35.880 --> 00:04:38.000]  因爲沒有根
[00:04:38.000 --> 00:04:41.200]  所以雖然發芽快但很快就枯萎了
[00:04:41.200 --> 00:04:46.680]  耶穌描述這些人是太依賴戰時的感覺
[00:04:46.680 --> 00:04:51.640]  感覺好的時候一天讀十章聖經
[00:04:52.880 --> 00:04:56.000]  感覺不好的時候十天讀一章
[00:04:56.000 --> 00:05:00.320]  很多人活在這個感覺的限制裏面
[00:05:00.320 --> 00:05:01.640]  他沒有辦法成長
[00:05:01.640 --> 00:05:05.120]  還有些種子是撒在荊棘裏面
[00:05:05.120 --> 00:05:09.800]  耶穌說那個是世上的思慮錢財的迷惑
[00:05:09.800 --> 00:05:12.280]  有些人被生活所限制
[00:05:12.280 --> 00:05:15.400]  也阻撓了屬靈生命的成長
[00:05:15.400 --> 00:05:20.240]  但是撒在豪土裏面的種子就加倍成長
[00:05:20.600 --> 00:05:23.720]  聖經說三十倍六十倍甚至一百倍
[00:05:23.720 --> 00:05:26.800]  但你可能沒有思考過
[00:05:26.800 --> 00:05:31.880]  豪土並不是自然而然就成爲豪土的
[00:05:31.880 --> 00:05:37.880]  豪土是那些被挪去各種限制的土地
[00:05:37.880 --> 00:05:40.880]  當荊棘被挪去了
[00:05:40.880 --> 00:05:43.040]  當石頭被挪去了
[00:05:43.040 --> 00:05:45.920]  當淺的那個土被翻得更厚了
[00:05:45.920 --> 00:05:48.520]  當飛鳥被趕走了
[00:05:49.480 --> 00:05:51.560]  各種限制被挪去
[00:05:51.560 --> 00:05:54.560]  這塊地就變成豪土
[00:05:54.560 --> 00:05:58.320]  而基督徒只要變成豪土
[00:05:58.320 --> 00:06:02.480]  他就有無限成長的可能
[00:06:02.480 --> 00:06:05.520]  現在跟你旁邊的人說你好土
[00:06:05.520 --> 00:06:09.800]  你好土你真的豪土
[00:06:09.800 --> 00:06:14.040]  在生命裏面你好土是好事情
[00:06:14.040 --> 00:06:19.240]  生前長的關鍵就在挪去限制成爲豪土嘛
[00:06:20.040 --> 00:06:22.440]  挪去限制就不會再停滯了嘛
[00:06:22.440 --> 00:06:25.400]  挪去限制就會經歷成長嘛
[00:06:25.400 --> 00:06:28.520]  弟兄姊妹你們可能不知道我是植物殺手
[00:06:28.520 --> 00:06:33.440]  任何的植物到我的手上我就要幫他嘴辦告別詩
[00:06:33.440 --> 00:06:37.200]  小的時候我連綠豆都沒有辦法讓他發芽
[00:06:37.200 --> 00:06:41.080]  有一次我就在查別人怎麼樣去種這個綠豆芽
[00:06:41.080 --> 00:06:42.760]  我發現有一個很有趣的步驟
[00:06:42.760 --> 00:06:46.240]  就是給這個綠豆加鴨芽加鴨
[00:06:46.760 --> 00:06:50.360]  用磚頭書本一些重物壓着這些綠豆
[00:06:50.360 --> 00:06:54.560]  那麼當這些綠豆要發芽的時候他就要往上頂了
[00:06:54.560 --> 00:06:58.480]  這也讓這些綠豆芽會長得更加的肥壯
[00:06:58.480 --> 00:07:01.440]  他要突破那些限制
[00:07:01.440 --> 00:07:06.880]  但是你想如果一直不挪去這一些的磚頭書本的限制
[00:07:06.880 --> 00:07:08.160]  會怎麼樣呢
[00:07:08.160 --> 00:07:11.160]  這一些的綠豆芽長得再好
[00:07:11.160 --> 00:07:13.680]  他也會一直活在那個限制裏面
[00:07:13.680 --> 00:07:16.680]  但是隻要限制被挪去
[00:07:17.160 --> 00:07:20.240]  你就會看見強而有力的成長
[00:07:20.240 --> 00:07:25.600]  而我相信今天即使你說牧師我的生命停滯很久了
[00:07:25.600 --> 00:07:28.360]  我有這個限制那個限制你也不要擔心
[00:07:28.360 --> 00:07:31.040]  因爲你是神的兒女
[00:07:31.040 --> 00:07:34.040]  聖靈的力量一直在你們裏面
[00:07:34.040 --> 00:07:38.440]  你們是強壯的是有力量的是有智慧的
[00:07:38.440 --> 00:07:43.400]  只是一些的限制讓你現在看不到那個事實
[00:07:44.880 --> 00:07:49.840]  你所要做的就是配合神挪去這些限制
[00:07:49.840 --> 00:07:51.800]  啓動這些的力量
[00:07:51.800 --> 00:07:54.440]  成長是需要經歷的
[00:07:54.440 --> 00:07:57.600]  今天當你承認
[00:07:57.600 --> 00:08:01.960]  並且看見我們自己生命的停滯的時候
[00:08:01.960 --> 00:08:03.440]  弟兄姊妹
[00:08:03.440 --> 00:08:08.560]  今天就是你重新經歷成長的開始
[00:08:08.560 --> 00:08:12.040]  那麼怎麼樣去挪去限制呢
[00:08:12.040 --> 00:08:14.320]  讓生命不再停滯呢
[00:08:15.080 --> 00:08:16.960]  以福所書給我們幾個建議
[00:08:16.960 --> 00:08:19.600]  那麼我個人的建議是你寫下來
[00:08:19.600 --> 00:08:20.880]  否則你一定會忘記
[00:08:20.880 --> 00:08:23.280]  第一個提議
[00:08:23.280 --> 00:08:28.360]  尋找屬靈教練併成爲教練
[00:08:28.360 --> 00:08:31.800]  頂級的歌手有聲樂老師
[00:08:31.800 --> 00:08:34.720]  奧運金牌有選手的教練
[00:08:34.720 --> 00:08:38.160]  我們教會的轉化處有職場工作坊
[00:08:38.160 --> 00:08:42.240]  有職場教練幫助人在工作上面突破
[00:08:43.080 --> 00:08:46.840]  同樣的如果我們想要有效的除去限制
[00:08:46.840 --> 00:08:49.280]  我們需要屬靈的教練
[00:08:49.280 --> 00:08:53.800]  屬靈的教練就是在基督徒成長的過程當中
[00:08:53.800 --> 00:08:56.200]  用屬靈的智慧提供導引
[00:08:56.200 --> 00:08:58.240]  爲我們守望禱告
[00:08:58.240 --> 00:09:02.200]  並且幫助我們挪去障礙的關鍵角色
[00:09:02.200 --> 00:09:06.600]  其實這個原則在聖經當中隨處可見的
[00:09:06.600 --> 00:09:09.800]  摩西指導約書亞
[00:09:09.800 --> 00:09:12.840]  以利亞指導以利沙
[00:09:13.440 --> 00:09:15.200]  撒姆爾指導大衛
[00:09:15.200 --> 00:09:18.000]  保羅指導提摩太
[00:09:18.000 --> 00:09:20.840]  而耶穌指導十二個門徒
[00:09:20.840 --> 00:09:25.840]  語福所書也告訴我們神賜給教會有五種的教練
[00:09:25.840 --> 00:09:28.840]  語福所書4章11到14節說
[00:09:28.840 --> 00:09:31.360]  他所賜的有使徒有先知
[00:09:31.360 --> 00:09:34.480]  有傳福音的有牧師和教師
[00:09:34.480 --> 00:09:39.960]  爲要成全聖徒各盡其職建立基督的身體
[00:09:40.080 --> 00:09:43.440]  只等到我們衆人在真道上同歸於一
[00:09:43.440 --> 00:09:48.120]  認識神的兒子得以長大成人
[00:09:48.120 --> 00:09:53.840]  使徒 先知 傳福音 牧師跟教師
[00:09:53.840 --> 00:10:00.320]  神設立這五種教練的目的是要成全聖徒
[00:10:00.320 --> 00:10:03.240]  成全的意思是什麼 就是成熟
[00:10:03.240 --> 00:10:05.680]  就是生命成長的意思
[00:10:05.680 --> 00:10:09.200]  當教練幫助這個人變得很成熟
[00:10:10.080 --> 00:10:14.040]  這個成熟的人就可以開始去幫助別人成熟
[00:10:14.040 --> 00:10:16.840]  一個又一個的傳承下去
[00:10:16.840 --> 00:10:19.600]  所以在這裏的每一個人
[00:10:19.600 --> 00:10:23.240]  如果你要認真的對待自己的信仰生活
[00:10:23.240 --> 00:10:25.680]  你要找一個屬靈的教練
[00:10:25.680 --> 00:10:27.600]  找一個屬靈的教練
[00:10:27.600 --> 00:10:30.120]  當然你們現在腦袋又想了
[00:10:30.120 --> 00:10:32.880]  我要找劉牧師 曾牧師 雅成牧師當我們的教練
[00:10:32.880 --> 00:10:35.280]  那你要先領號碼牌
[00:10:35.280 --> 00:10:39.320]  不用了 不要只找牧師師母
[00:10:40.000 --> 00:10:44.560]  你只需要找一個在信仰的路程當中
[00:10:44.560 --> 00:10:46.760]  走得比你快一步的人
[00:10:46.760 --> 00:10:49.720]  當然不需要完美無缺
[00:10:49.720 --> 00:10:52.680]  只需要比你領先一步
[00:10:52.680 --> 00:10:55.560]  就可以幫助你去看清楚
[00:10:55.560 --> 00:10:58.440]  前面可能遇到的陷阱跟障礙
[00:10:58.440 --> 00:11:02.400]  但請記得找到屬靈教練還不夠的
[00:11:02.400 --> 00:11:06.080]  我們每一個人還需要設立目標
[00:11:06.080 --> 00:11:07.880]  成爲別人的教練
[00:11:09.200 --> 00:11:11.480]  否則你就很難進一步的成長
[00:11:11.480 --> 00:11:15.280]  我們當中有沒有人經歷過復健的過程
[00:11:15.280 --> 00:11:18.400]  這個手斷了 或者是腳骨折了
[00:11:18.400 --> 00:11:21.200]  雖然這個石膏拆除了
[00:11:21.200 --> 00:11:23.000]  但是你肌肉還沒有力氣 對不對
[00:11:23.000 --> 00:11:26.520]  所以你需要有另外一個人來幫你抬腳
[00:11:26.520 --> 00:11:27.920]  幫你拉手
[00:11:27.920 --> 00:11:30.720]  幫你按摩一下肌肉 扶着走路
[00:11:30.720 --> 00:11:34.160]  但是當你完全復原了以後
[00:11:34.160 --> 00:11:39.040]  如果這個人還是每天來幫你抬腳 拉手
[00:11:40.200 --> 00:11:43.000]  你覺得你會因此就變成健美先生嗎
[00:11:43.000 --> 00:11:45.800]  不會的 不可能的
[00:11:45.800 --> 00:11:49.600]  我們要開始自己跑步 開始舉重
[00:11:49.600 --> 00:11:52.040]  纔會變得更強壯 不是嗎
[00:11:52.040 --> 00:11:54.600]  屬靈教練也是一樣的
[00:11:54.600 --> 00:11:58.320]  牧師跟其他人 小組長驅牧幫助你
[00:11:58.320 --> 00:12:01.000]  讓你到自己可以站起來
[00:12:01.000 --> 00:12:04.080]  接下來如果要繼續成長
[00:12:04.080 --> 00:12:05.760]  你就要動起來 自己動起來
[00:12:06.320 --> 00:12:10.360]  而最好的方式就是你開始去幫助其他的人
[00:12:10.360 --> 00:12:13.440]  許多人不明白這個祕訣
[00:12:13.440 --> 00:12:16.440]  你還記得在聖經當中有四個人抬着攤子
[00:12:16.440 --> 00:12:18.360]  去見耶穌的故事嗎
[00:12:18.360 --> 00:12:20.760]  如果你留意聖經的話
[00:12:20.760 --> 00:12:23.480]  是誰的信心讓攤子得到一支
[00:12:23.480 --> 00:12:26.440]  聖經記載
[00:12:26.440 --> 00:12:30.360]  耶穌看見他們的信心
[00:12:30.360 --> 00:12:34.560]  是那四個抬攤子的人的信心
[00:12:35.400 --> 00:12:39.560]  結果讓五個人都經歷神機
[00:12:39.560 --> 00:12:42.480]  我相信今天很多基督徒
[00:12:42.480 --> 00:12:45.680]  沒有繼續經歷神機跟成長的原因
[00:12:45.680 --> 00:12:48.840]  就是他們明明已經復原了
[00:12:48.840 --> 00:12:52.960]  但還是躺在那個擔架上面
[00:12:52.960 --> 00:12:57.560]  弟兄姊妹 很多人把你抬到耶穌的面前
[00:12:57.560 --> 00:12:58.680]  去得到救贖
[00:12:58.680 --> 00:13:02.240]  你得到自由了 你得到醫治了
[00:13:02.240 --> 00:13:03.440]  得到能力了
[00:13:04.760 --> 00:13:07.680]  但是你還躺在那個擔架上面
[00:13:07.680 --> 00:13:09.800]  站起來
[00:13:09.800 --> 00:13:12.080]  喚你去抬別人
[00:13:12.080 --> 00:13:15.240]  當你開始去引導別人的生命
[00:13:15.240 --> 00:13:19.720]  你自己也會經歷成長的神機
[00:13:19.720 --> 00:13:24.160]  第二個 用真理破除謊言
[00:13:24.160 --> 00:13:26.920]  以副手術四章十五到十九節說
[00:13:26.920 --> 00:13:29.000]  唯用愛心說誠實話
[00:13:29.000 --> 00:13:31.640]  凡事長進連於元首基督
[00:13:31.640 --> 00:13:34.800]  全身都靠他 連落德合適
[00:13:34.800 --> 00:13:36.680]  擺劫各案其職
[00:13:36.680 --> 00:13:39.320]  照着個體的功用彼此相助
[00:13:39.320 --> 00:13:41.560]  便叫身體漸漸增長
[00:13:41.560 --> 00:13:43.840]  在愛中建立自己
[00:13:43.840 --> 00:13:45.760]  後面保羅繼續提醒
[00:13:45.760 --> 00:13:48.160]  你們行事不要像外邦人
[00:13:48.160 --> 00:13:50.160]  純虛妄的行事
[00:13:50.160 --> 00:13:53.520]  他們心地昏昧與神所賜的生命
[00:13:53.520 --> 00:13:57.240]  隔絕了都因自己無知心理剛硬
[00:13:57.240 --> 00:14:00.440]  良心既然上進就放縱私慾
[00:14:00.640 --> 00:14:02.720]  貪行種種的污穢
[00:14:02.720 --> 00:14:04.120]  你只要注意四個字
[00:14:04.120 --> 00:14:05.800]  心理剛硬
[00:14:05.800 --> 00:14:07.120]  什麼意思
[00:14:07.120 --> 00:14:09.640]  聖經有兩個詞語
[00:14:09.640 --> 00:14:10.640]  一個叫剛強
[00:14:10.640 --> 00:14:15.480]  剛強是指一個人堅持對真理的看法
[00:14:15.480 --> 00:14:16.160]  叫剛強
[00:14:16.160 --> 00:14:17.760]  剛硬
[00:14:17.760 --> 00:14:21.920]  是指一個人堅持對謊言的看法
[00:14:21.920 --> 00:14:22.760]  叫剛硬
[00:14:22.760 --> 00:14:26.240]  爲什麼生命會受到限制
[00:14:26.240 --> 00:14:28.400]  因爲我們可能自己認同
[00:14:28.720 --> 00:14:32.120]  並接受一些的謊言來限制自己
[00:14:32.120 --> 00:14:35.320]  比如當我們想要面對神
[00:14:35.320 --> 00:14:36.760]  背向世界的時候
[00:14:36.760 --> 00:14:40.200]  魔鬼就會持續不斷向我們推銷兩種的謊言
[00:14:40.200 --> 00:14:44.080]  第一個謊言叫做不可能改變
[00:14:44.080 --> 00:14:46.600]  你不可能改變啊
[00:14:46.600 --> 00:14:48.240]  教會不可能改變啊
[00:14:48.240 --> 00:14:49.400]  教主不可能改變啊
[00:14:49.400 --> 00:14:51.800]  不管你嘗試什麼都不會奏效了
[00:14:51.800 --> 00:14:53.840]  所以你放棄吧
[00:14:53.840 --> 00:14:57.000]  這個謊言是不是聽起來很熟悉呢
[00:14:57.960 --> 00:15:00.320]  另外一個謊言我們同樣很熟悉
[00:15:00.320 --> 00:15:02.000]  叫做你不應該改變
[00:15:02.000 --> 00:15:05.120]  當我們決定嘗試改變
[00:15:05.120 --> 00:15:07.720]  魔鬼會毫不遲延的欺騙我們說
[00:15:07.720 --> 00:15:09.840]  如果你改變了
[00:15:09.840 --> 00:15:13.680]  你的工作 你的關係 你的婚姻 你的小組
[00:15:13.680 --> 00:15:17.120]  你的侍奉可能就不如現在了
[00:15:17.120 --> 00:15:19.960]  你要經歷很多的冒險了
[00:15:19.960 --> 00:15:22.560]  會有很多人不適應 不習慣
[00:15:22.560 --> 00:15:24.280]  你會失去一些人啊
[00:15:24.280 --> 00:15:27.600]  這些都是惡者的謊言
[00:15:28.760 --> 00:15:31.400]  其實真正限制我們成長的是
[00:15:31.400 --> 00:15:33.360]  相信一些謊言
[00:15:33.360 --> 00:15:35.720]  而不是做出改變
[00:15:35.720 --> 00:15:39.200]  但有些時候我們明知道是謊言
[00:15:39.200 --> 00:15:41.480]  但還是拒絕改變
[00:15:41.480 --> 00:15:42.680]  也是有原因的
[00:15:42.680 --> 00:15:47.360]  因爲這些的謊言會帶來一些的回報
[00:15:47.360 --> 00:15:49.880]  一夫所詩四章四九節說
[00:15:49.880 --> 00:15:52.880]  良心既然喪盡就放縱私慾
[00:15:52.880 --> 00:15:54.760]  貪行種種的污穢
[00:15:54.760 --> 00:15:56.680]  你想想看爲什麼知道是污穢
[00:15:57.760 --> 00:16:00.000]  但還要貪行種種污穢
[00:16:00.000 --> 00:16:04.360]  因爲這些的謊言跟惡習的背後
[00:16:04.360 --> 00:16:05.800]  都有一些回報
[00:16:05.800 --> 00:16:09.880]  你不會去做一些沒有回報的事情
[00:16:09.880 --> 00:16:10.480]  不是嗎
[00:16:10.480 --> 00:16:12.080]  舉個例子
[00:16:12.080 --> 00:16:14.600]  我們當中有多少媽媽
[00:16:14.600 --> 00:16:19.000]  是用吼的方式讓老公跟孩子來喫飯的
[00:16:19.000 --> 00:16:22.320]  那麼很快你發現
[00:16:22.320 --> 00:16:25.240]  老公跟孩子就會知道說吼纔有用
[00:16:26.240 --> 00:16:28.600]  媽媽也會知道說吼是有用的
[00:16:28.600 --> 00:16:32.720]  老公跟孩子的行動實際上會強化
[00:16:32.720 --> 00:16:35.400]  並且回報媽媽的吼聲
[00:16:35.400 --> 00:16:38.400]  所以你看媽媽就一直大喊大叫
[00:16:38.400 --> 00:16:41.440]  因爲當她輕聲細語的說
[00:16:41.440 --> 00:16:43.440]  親愛的來喫飯了
[00:16:43.440 --> 00:16:45.040]  沒有人理她
[00:16:45.040 --> 00:16:48.480]  打遊戲的打遊戲
[00:16:48.480 --> 00:16:50.040]  看手機的繼續看手機
[00:16:50.040 --> 00:16:53.160]  但如果她吼一聲過來喫飯
[00:16:53.160 --> 00:16:55.720]  馬上就管用對不對
[00:16:56.360 --> 00:16:58.320]  所以媽媽會重複這樣的方式
[00:16:58.320 --> 00:17:00.880]  又比如上癮的人
[00:17:00.880 --> 00:17:04.320]  都知道酗酒不好 賭博不好 晨天上網不好
[00:17:04.320 --> 00:17:08.080]  但是這一些會讓他們短暫忘記痛苦
[00:17:08.080 --> 00:17:12.000]  所以他們就不斷地用這種隱惜
[00:17:12.000 --> 00:17:14.120]  來逃避真正的痛苦
[00:17:14.120 --> 00:17:19.760]  因爲他們相信這是讓他們擺脫痛苦的唯一出路
[00:17:19.760 --> 00:17:21.600]  單親兄姊妹
[00:17:21.600 --> 00:17:24.160]  如果要實現真正的成長
[00:17:24.160 --> 00:17:26.080]  要破除這些的謊言
[00:17:27.240 --> 00:17:29.360]  要拒絕這些短暫的回報
[00:17:29.360 --> 00:17:32.280]  我再說真正限制我們成長
[00:17:32.280 --> 00:17:34.080]  就是相信這些謊言
[00:17:34.080 --> 00:17:35.640]  而不是做出改變
[00:17:35.640 --> 00:17:39.240]  用真理破除謊言
[00:17:39.240 --> 00:17:41.360]  勇敢做出改變
[00:17:41.360 --> 00:17:43.520]  這個纔是活路
[00:17:43.520 --> 00:17:45.120]  第三個 培養耐心
[00:17:45.120 --> 00:17:48.120]  尼弗所書4章20到20節說
[00:17:48.120 --> 00:17:50.040]  你們覺得基督卻不是這樣
[00:17:50.040 --> 00:17:52.040]  如果你們聽過他的道理
[00:17:52.040 --> 00:17:53.600]  領了他的教 學了他的真理
[00:17:53.600 --> 00:17:56.080]  就要脫去你們從前行爲的舊人
[00:17:56.440 --> 00:17:59.400]  甚至說這舊人是因私慾的迷惑
[00:17:59.400 --> 00:18:01.600]  漸漸變壞的
[00:18:01.600 --> 00:18:07.280]  各種的限制 問題 壞習慣都是漸漸變壞的
[00:18:07.280 --> 00:18:10.920]  一個人不會突然有一天走在路上被惦記的
[00:18:10.920 --> 00:18:12.240]  啊 我就不想侍奉主了
[00:18:12.240 --> 00:18:13.160]  沒有這種事情
[00:18:13.160 --> 00:18:17.160]  你不是一夜之間都變成你現在這樣的
[00:18:17.160 --> 00:18:21.360]  我肚子上的游泳圈也不是一夜之間長出來的
[00:18:22.680 --> 00:18:26.280]  事實上都是過去的日積月累
[00:18:26.280 --> 00:18:29.840]  造就了我們現在的模樣
[00:18:29.840 --> 00:18:32.720]  所以我們也不要太期待說
[00:18:32.720 --> 00:18:35.200]  哇 我馬上我就可以快速成長
[00:18:35.200 --> 00:18:38.240]  馬上就可以挪去所有的限制 不會的
[00:18:38.240 --> 00:18:40.200]  你不可能一夕長大
[00:18:40.200 --> 00:18:42.640]  成長需要時間 卻要耐心
[00:18:42.640 --> 00:18:45.600]  就好像小孩子你不會說隔一天發現
[00:18:45.600 --> 00:18:47.480]  哦 你怎麼突然長那麼高 不會的
[00:18:47.480 --> 00:18:50.600]  你隔一個月 隔一年
[00:18:50.600 --> 00:18:53.280]  你發現 哇 它長高了 同樣的
[00:18:53.280 --> 00:18:56.520]  屬齡生命的成長也是一樣 不要着急
[00:18:56.520 --> 00:19:00.080]  每天我們改變一點點 進步一點點
[00:19:00.080 --> 00:19:01.320]  長高一點點
[00:19:01.320 --> 00:19:03.640]  每天我們離神近一點
[00:19:03.640 --> 00:19:06.000]  離珍珠奶茶遠一點
[00:19:06.000 --> 00:19:10.280]  你就發現生命成長
[00:19:10.280 --> 00:19:13.480]  肚子不見 然後需要健康也成長
[00:19:13.480 --> 00:19:16.280]  這個需要耐心跟時間
[00:19:16.280 --> 00:19:20.000]  第四個很重要 建立屬齡的思維
[00:19:21.280 --> 00:19:24.080]  一個人的思維會影響他的感受
[00:19:24.080 --> 00:19:27.360]  而感受會影響他的行爲
[00:19:27.360 --> 00:19:30.280]  所以如果你想要改變行爲
[00:19:30.280 --> 00:19:33.120]  你不要把注意力集中在行爲上面
[00:19:33.120 --> 00:19:36.920]  你要關注的是思維的問題
[00:19:36.920 --> 00:19:39.920]  你想什麼就會變成什麼
[00:19:39.920 --> 00:19:43.280]  如果今天我整天講存錢 我就變成守財奴
[00:19:43.280 --> 00:19:46.720]  如果今天整天想着工作 我就變成工作狂
[00:19:47.800 --> 00:19:51.040]  戰鬥的勝敗在於我們的思維
[00:19:51.040 --> 00:19:55.080]  所以要改變思維 建立一個屬齡的思維
[00:19:55.080 --> 00:19:57.520]  但你可能會說 你說起來我都懂
[00:19:57.520 --> 00:19:58.640]  但是說起來很難
[00:19:58.640 --> 00:20:00.320]  不是我想改就改
[00:20:00.320 --> 00:20:02.440]  你這麼想就對了
[00:20:02.440 --> 00:20:05.360]  因爲這個就是我們的侷限
[00:20:05.360 --> 00:20:09.680]  所以聖經的建議在一幅所述四章23到24節說
[00:20:09.680 --> 00:20:12.000]  又要將你們的心智改換一新
[00:20:12.000 --> 00:20:13.480]  並且穿上新人
[00:20:13.480 --> 00:20:15.560]  這新人是照着神的形象
[00:20:15.560 --> 00:20:18.000]  造的有真理的仁義和聖潔
[00:20:18.000 --> 00:20:21.920]  有些譯本對這一段的翻譯我更喜歡
[00:20:21.920 --> 00:20:24.720]  它說讓聖靈改變你的思維
[00:20:24.720 --> 00:20:27.800]  讓聖靈改變你的思維
[00:20:27.800 --> 00:20:31.000]  改變的不是我們 是聖靈
[00:20:31.000 --> 00:20:34.480]  唯有聖靈在我們生命當中工作
[00:20:34.480 --> 00:20:37.880]  我們的心智才能夠改換一新
