
[00:00:00.000 --> 00:00:06.000]  傳道書中描寫人生很現實,今次很有感觸
[00:02:43.000 --> 00:02:47.000]  他們不能做上主喜歡他們做的事
[00:02:47.000 --> 00:02:52.000]  他們完全受私欲和這個世界的邪風異族控制
[00:02:52.000 --> 00:02:56.000]  就好像以色列人受埃及王控制一樣
[00:02:56.000 --> 00:02:59.000]  如果不是上主拯救我們
[00:02:59.000 --> 00:03:01.000]  我們就只有死路一條
[00:03:01.000 --> 00:03:05.000]  等著我們的就是地獄
[00:03:05.000 --> 00:03:07.000]  感謝上主
[00:03:07.000 --> 00:03:10.000]  他看到以色列人的情況
[00:03:10.000 --> 00:03:14.000]  也聽到他們的哀求
[00:03:14.000 --> 00:03:21.000]  就主動找了一位領袖摩西去帶領他們離開埃及
[00:03:21.000 --> 00:03:24.000]  今天的經文一開始第一字說
[00:03:24.000 --> 00:03:27.000]  以色列全體人民離開了以臨
[00:03:27.000 --> 00:03:31.000]  在離開埃及後第二個月的十五天
[00:03:31.000 --> 00:03:36.000]  他們來到了以臨和西奈中間的順抗野
[00:03:36.000 --> 00:03:42.000]  離開埃及第二個月的十五天
[00:03:42.000 --> 00:03:46.000]  這是一個時間的座標
[00:03:46.000 --> 00:03:51.000]  以色列人離開埃及究竟有多久呢?
[00:03:51.000 --> 00:03:57.000]  那個時候以色列人的日曆一個月有三十天
[00:03:57.000 --> 00:04:02.000]  那是不是說以色列人離開了埃及四十五天呢?
[00:04:02.000 --> 00:04:06.000]  不是
[00:04:06.000 --> 00:04:11.000]  因為他們不是由一月的第一天就離開埃及
[00:04:11.000 --> 00:04:14.000]  根據《出埃及記》第十二章記載
[00:04:14.000 --> 00:04:20.000]  他們是由第一個月的第十四天晚上深夜
[00:04:20.000 --> 00:04:24.000]  就是如雨節的晚上離開埃及
[00:04:24.000 --> 00:04:28.000]  所以到了第十六章第一節的時候
[00:04:28.000 --> 00:04:34.000]  他們離開了埃及大概只不過是三十天左右
[00:04:34.000 --> 00:04:39.000]  在這三十天當中發生了什麼事呢?
[00:04:39.000 --> 00:04:45.000]  我想第一件最大的事當然就是出埃及
[00:04:45.000 --> 00:04:50.000]  但另外一件更大的事肯定是過紅海
[00:04:50.000 --> 00:04:53.000]  這是一個歷史性的神蹟
[00:04:53.000 --> 00:04:59.000]  紅海分開了讓以色列人可以走乾地過海
[00:04:59.000 --> 00:05:05.000]  然後把追出來的埃及王和帶領的軍隊
[00:05:05.000 --> 00:05:10.000]  海水複合把他們全部淹死
[00:05:10.000 --> 00:05:16.000]  這件事之後以色列人去到一個地方叫馬拉
[00:05:16.000 --> 00:05:19.000]  那裡的水是苦的不能喝
[00:05:19.000 --> 00:05:23.000]  於是以色列人開始埋怨上主
[00:05:23.000 --> 00:05:26.000]  上主為他們行了一個神蹟
[00:05:26.000 --> 00:05:29.000]  教摩西你把木頭丟進水裡
[00:05:29.000 --> 00:05:33.000]  那些水就變成可以喝了不苦了
[00:05:33.000 --> 00:05:38.000]  離開了那裡之後他們又去了以林
[00:05:38.000 --> 00:05:41.000]  今天經文十六章
[00:05:41.000 --> 00:05:44.000]  十五章最後一節形容以林
[00:05:44.000 --> 00:05:50.000]  是一個有十二古泉水和七十株棕樹的以林
[00:05:50.000 --> 00:05:53.000]  換句話說這個地方
[00:05:53.000 --> 00:05:58.000]  跟沙漠比對起來是一個幸福的地方
[00:05:58.000 --> 00:06:02.000]  是一個非常舒適的地方
[00:06:02.000 --> 00:06:08.000]  不過那裡不是上主答應
[00:06:08.000 --> 00:06:13.000]  要帶他們去那塊流奶與蜜的地方
[00:06:13.000 --> 00:06:16.000]  因此上主要帶領他們繼續前行
[00:06:16.000 --> 00:06:18.000]  要離開一個有水喝的地方
[00:06:18.000 --> 00:06:23.000]  有很好的地方要離開
[00:06:23.000 --> 00:06:28.000]  今天經文就講到他們離開了以林
[00:06:28.000 --> 00:06:33.000]  去到以林和西奈中間的順抗野
[00:06:33.000 --> 00:06:35.000]  我們看一幅地圖
[00:06:35.000 --> 00:06:42.000]  我們大約知道三角形那裡是抗野
[00:06:42.000 --> 00:06:44.000]  上面藍色那裡地中海
[00:06:44.000 --> 00:06:47.000]  下面藍色那裡是紅海
[00:06:47.000 --> 00:06:50.000]  在沙漠中間西奈抗野那裡
[00:06:50.000 --> 00:06:54.000]  馬拉以林下面或藍圈那裡
[00:06:54.000 --> 00:06:58.000]  大概是順抗野
[00:06:58.000 --> 00:07:03.000]  在這裡以色列沒有東西吃
[00:07:03.000 --> 00:07:05.000]  沒有東西吃又怎樣?
[00:07:05.000 --> 00:07:10.000]  埋怨啊
[00:07:10.000 --> 00:07:12.000]  我們可能很多人都喜歡埋怨
[00:07:12.000 --> 00:07:16.000]  有什麼不對就埋怨啊
[00:07:16.000 --> 00:07:19.000]  寫上埋怨在今天這段經文裡面
[00:07:19.000 --> 00:07:23.000]  第二節到第八節一共出現了五次
[00:07:23.000 --> 00:07:25.000]  一般來說
[00:07:25.000 --> 00:07:28.000]  聖經出現同一個字眼一個字詞
[00:07:28.000 --> 00:07:30.000]  是不斷重複出現的話
[00:07:30.000 --> 00:07:34.000]  是強調要我們留意的意思
[00:07:34.000 --> 00:07:39.000]  在這裡是給我們看到一個負面的強調
[00:07:39.000 --> 00:07:44.000]  其實他們這樣埋怨上帝是一種罪
[00:07:44.000 --> 00:07:47.000]  是應該受到懲罰的
[00:07:47.000 --> 00:07:50.000]  以色列人在埋怨上帝的時候
[00:07:50.000 --> 00:07:52.000]  他們犯了什麼罪呢?
[00:07:52.000 --> 00:07:55.000]  我相信有兩個罪
[00:07:55.000 --> 00:07:58.000]  第一就是忘恩
[00:07:58.000 --> 00:08:01.000]  第二就是不信
[00:08:01.000 --> 00:08:04.000]  他們只不過在三十天以前
[00:08:04.000 --> 00:08:07.000]  看到上帝行神蹟讓他們出埃及
[00:08:07.000 --> 00:08:10.000]  並且看到上帝洗紅海薰
[00:08:10.000 --> 00:08:15.000]  洗他們走乾地過海
[00:08:15.000 --> 00:08:17.000]  那個時候他們很開心的
[00:08:17.000 --> 00:08:21.000]  他們唱歌跳舞打鼓讚美上主
[00:08:21.000 --> 00:08:23.000]  然後當他們去到馬拉的時候
[00:08:23.000 --> 00:08:26.000]  上帝也教導摩西行一個神蹟
[00:08:26.000 --> 00:08:31.000]  使他們的苦水都變成甜
[00:08:31.000 --> 00:08:35.000]  這些事蹟都不能使他們相信上帝
[00:08:35.000 --> 00:08:39.000]  是有能力供應和照顧他們
[00:08:39.000 --> 00:08:41.000]  沒水喝又埋怨
[00:08:41.000 --> 00:08:45.000]  肚子餓又埋怨
[00:08:45.000 --> 00:08:49.000]  這個就是以色列人的面目
[00:08:49.000 --> 00:08:52.000]  但上帝怎樣對待他們呢?
[00:08:52.000 --> 00:08:56.000]  有沒有懲罰他們呢?
[00:08:56.000 --> 00:09:00.000]  其實今日經文給我們真的覺得很詫異
[00:09:00.000 --> 00:09:03.000]  上帝這樣都不懲罰他們
[00:09:03.000 --> 00:09:07.000]  反而賜食物給他們
[00:09:07.000 --> 00:09:09.000]  不單賜馬拉
[00:09:09.000 --> 00:09:14.000]  還有鵪鶉當肉給他們吃
[00:09:14.000 --> 00:09:16.000]  我們有些熟悉舊約的弟兄姊妹
[00:09:16.000 --> 00:09:18.000]  或許會記得
[00:09:18.000 --> 00:09:20.000]  賜馬拉給以色列人吃
[00:09:20.000 --> 00:09:24.000]  一共吃了多少年?
[00:09:24.000 --> 00:09:28.000]  吃了四十年
[00:09:28.000 --> 00:09:32.000]  一直到他們入了迦南地之後
[00:09:32.000 --> 00:09:35.000]  可以吃當地的土產之後
[00:09:35.000 --> 00:09:38.000]  馬拉才停了
[00:09:38.000 --> 00:09:41.000]  所以讓我們一起來思想一下
[00:09:41.000 --> 00:09:43.000]  究竟這個馬拉的神蹟
[00:09:43.000 --> 00:09:47.000]  給我們有什麼教訓
[00:09:47.000 --> 00:09:50.000]  當然上帝沒有懲罰那些
[00:09:50.000 --> 00:09:54.000]  經常埋怨他們的以色列人
[00:09:54.000 --> 00:09:56.000]  讓我們認識到上帝
[00:09:56.000 --> 00:10:01.000]  真是一位有慈悲憐憫的上帝
[00:10:01.000 --> 00:10:02.000]  上帝自己說
[00:10:02.000 --> 00:10:03.000]  我不輕易發怒
[00:10:03.000 --> 00:10:08.000]  有豐富的慈愛和信心
[00:10:08.000 --> 00:10:10.000]  在《聖經》第十六章的時候
[00:10:10.000 --> 00:10:14.000]  上帝還未賜下律法給他們
[00:10:14.000 --> 00:10:17.000]  而以色列人其實是
[00:10:17.000 --> 00:10:20.000]  剛剛由一個充滿偶像崇拜
[00:10:20.000 --> 00:10:24.000]  拜多神的埃及那裡出來
[00:10:24.000 --> 00:10:26.000]  他們對上主的認識
[00:10:26.000 --> 00:10:29.000]  的確是很有限
[00:10:29.000 --> 00:10:32.000]  除了知道上主是大有能力之外
[00:10:32.000 --> 00:10:37.000]  對上主的性情一點都不熟悉
[00:10:37.000 --> 00:10:38.000]  很可能就是因為這樣
[00:10:38.000 --> 00:10:40.000]  上主沒有責備他們
[00:10:40.000 --> 00:10:46.000]  賜給他們每天的飲食
[00:10:46.000 --> 00:10:48.000]  第二,這個神蹟
[00:10:48.000 --> 00:10:50.000]  也是用來考驗
[00:10:50.000 --> 00:10:55.000]  以色列人會不會服從上主的指示
[00:10:55.000 --> 00:10:57.000]  在今天經文第四節那裡
[00:10:57.000 --> 00:10:58.000]  上主對摩西說
[00:10:58.000 --> 00:11:01.000]  我要從天上降下食物給你們
[00:11:01.000 --> 00:11:04.000]  人民每天必須出去
[00:11:04.000 --> 00:11:07.000]  檢當天所需的食糧
[00:11:07.000 --> 00:11:09.000]  這樣我就可以考驗他們
[00:11:09.000 --> 00:11:14.000]  看他們會不會遵守我的指示
[00:11:14.000 --> 00:11:18.000]  有時候有些人會問
[00:11:18.000 --> 00:11:20.000]  你又說上主無所不知
[00:11:20.000 --> 00:11:24.000]  為什麼要考驗人呢?
[00:11:24.000 --> 00:11:26.000]  他應該知道誰會聽話
[00:11:26.000 --> 00:11:29.000]  誰不會聽話
[00:11:29.000 --> 00:11:31.000]  其實上主考驗人
[00:11:31.000 --> 00:11:34.000]  不是讓上主知道
[00:11:34.000 --> 00:11:36.000]  誰會遵守他的指示
[00:11:36.000 --> 00:11:40.000]  而是要讓人知道
[00:12:07.000 --> 00:12:10.000]  更必須受考驗
[00:12:10.000 --> 00:12:12.000]  好使你們在耶穌基督顯現的日子
[00:12:12.000 --> 00:12:17.000]  得到稱讚、光榮和尊貴
[00:12:17.000 --> 00:12:20.000]  這個證明對人來說真的很重要
[00:12:20.000 --> 00:12:26.000]  因為將來上主會賞賜給人
[00:12:26.000 --> 00:12:28.000]  那些得不到賞賜的人
[00:12:28.000 --> 00:12:33.000]  就可能會埋怨
[00:12:33.000 --> 00:12:35.000]  人最厲害就是埋怨
[00:12:35.000 --> 00:12:38.000]  那些得不到賞賜的人
[00:12:38.000 --> 00:12:40.000]  可能會說上主你不公平
[00:12:40.000 --> 00:12:41.000]  上主你偏心
[00:12:41.000 --> 00:12:43.000]  給他又不給我
[00:12:43.000 --> 00:12:48.000]  給他那麼大又不給我
[00:12:48.000 --> 00:12:53.000]  此外考驗也可能要制止撒旦
[00:12:53.000 --> 00:12:56.000]  不能夠再控訴我們
[00:12:56.000 --> 00:12:59.000]  在舊約裡面有本卷書叫《約伯記》
[00:12:59.000 --> 00:13:01.000]  在第一章到第二章我們看到
[00:13:01.000 --> 00:13:04.000]  撒旦最喜歡做的事
[00:13:04.000 --> 00:13:06.000]  最主要的工作可能就是
[00:13:06.000 --> 00:13:08.000]  控訴上帝的子民
[00:13:08.000 --> 00:13:11.000]  在《約伯記》控訴約伯
[00:13:11.000 --> 00:13:14.000]  我相信撒旦一定會控訴
[00:13:14.000 --> 00:13:18.000]  所有真心跟隨耶穌的人
[00:13:18.000 --> 00:13:20.000]  當我們真心跟隨主
[00:13:20.000 --> 00:13:25.000]  當我們用行動去信服上主的指示的時候
[00:13:25.000 --> 00:13:29.000]  撒旦的控訴就會失敗
[00:13:29.000 --> 00:13:30.000]  第三方面
[00:13:30.000 --> 00:13:35.000]  瑪拿也是教導以色列人另外一個真理
[00:13:35.000 --> 00:13:39.000]  這個真理摩西後來在《新命記》
[00:13:39.000 --> 00:13:42.000]  第八章三節說了
[00:13:42.000 --> 00:13:45.000]  他說上主使你們飢餓
[00:13:45.000 --> 00:13:49.000]  然後將瑪拿賜給你們
[00:13:49.000 --> 00:13:53.000]  是你們和祖先都沒有吃過的食物
[00:13:53.000 --> 00:13:56.000]  以此教導你們
[00:13:56.000 --> 00:13:59.000]  人的生存不僅是靠食物
[00:13:59.000 --> 00:14:04.000]  而是靠上主所說的每一句話
[00:14:04.000 --> 00:14:08.000]  人的生存不僅是靠食物
[00:14:08.000 --> 00:14:11.000]  而是靠上主所說的每一句話
[00:14:11.000 --> 00:14:15.000]  這句話在《馬太福音》四章四節
[00:14:15.000 --> 00:14:18.000]  主耶穌也都引用過
[00:14:18.000 --> 00:14:23.000]  當時主耶穌在抗疫裡面禁食了四十天
[00:14:23.000 --> 00:14:25.000]  開始肚餓了
[00:14:25.000 --> 00:14:27.000]  撒旦來試探他
[00:14:27.000 --> 00:14:31.000]  肚餓不用埋怨不用這麼辛苦
[00:14:31.000 --> 00:14:36.000]  用石頭變成麵包
[00:14:36.000 --> 00:14:38.000]  耶穌就告訴撒旦
[00:14:38.000 --> 00:14:41.000]  人的生存不僅是靠食物
[00:14:41.000 --> 00:14:45.000]  而是靠上主所說的每一句話
[00:14:45.000 --> 00:14:48.000]  很可惜今天很多人為了食物
[00:14:48.000 --> 00:14:49.000]  為了錢
[00:14:49.000 --> 00:14:51.000]  不要真理
[00:14:51.000 --> 00:14:55.000]  也都不行正義
[00:14:55.000 --> 00:14:59.000]  最後瑪拿也都預表主耶穌
[00:14:59.000 --> 00:15:01.000]  從天上降下來
[00:15:01.000 --> 00:15:06.000]  成為人的屬靈的食糧
[00:15:06.000 --> 00:15:11.000]  有些人可能不明白什麼是預表
[00:15:11.000 --> 00:15:14.000]  我嘗試簡單解釋一下
[00:15:14.000 --> 00:15:17.000]  預表就是上主
[00:15:17.000 --> 00:15:22.000]  使用一些過往發生的事件
[00:15:22.000 --> 00:15:28.000]  來表達他將來會做的事
[00:15:28.000 --> 00:15:32.000]  過去的事件來表達上主將來會做的事
[00:15:32.000 --> 00:15:35.000]  用瑪拿來舉一個例子
[00:15:35.000 --> 00:15:38.000]  在約翰福音第六章
[00:15:38.000 --> 00:15:43.000]  記載到有些猶太人要求耶穌行神蹟
[00:15:43.000 --> 00:15:45.000]  他們對耶穌說
[00:15:45.000 --> 00:15:48.000]  我們的祖先在抗疫吃了瑪拿
[00:15:48.000 --> 00:15:54.000]  正如聖經所記載,他從天上賜食糧給他們
[00:15:54.000 --> 00:15:57.000]  主耶穌回答他們說
[00:15:57.000 --> 00:16:00.000]  我很鄭重地告訴你們
[00:16:00.000 --> 00:16:04.000]  摩西並沒有給你們從天上來的食糧
[00:16:04.000 --> 00:16:10.000]  從天上來的食糧是我父親賜給你們的
[00:16:10.000 --> 00:16:12.000]  那些食糧是什麼?
[00:16:12.000 --> 00:16:15.000]  是不是瑪拿?
[00:16:15.000 --> 00:16:18.000]  耶穌繼續說:因為上帝所賜的食糧
[00:16:18.000 --> 00:16:25.000]  就是那從天上降下來把生命給了世界的那一位
[00:16:25.000 --> 00:16:27.000]  那是什麼?
[00:16:27.000 --> 00:16:31.000]  就是耶穌自己
[00:16:31.000 --> 00:16:33.000]  就是主耶穌
[00:16:33.000 --> 00:16:37.000]  只有他從天上降下來把生命給了世界
[00:16:37.000 --> 00:16:39.000]  所以瑪拿
[00:16:39.000 --> 00:16:42.000]  在猶太人吃的瑪拿
[00:16:42.000 --> 00:16:44.000]  就是預表了上主的計劃
[00:16:44.000 --> 00:16:47.000]  上主在以色列人出埃及
[00:16:47.000 --> 00:16:49.000]  二千年之後
[00:16:49.000 --> 00:16:53.000]  上主要派主耶穌來到這個世界
[00:16:53.000 --> 00:16:58.000]  把真正的生命糧賜給全人類
[00:16:58.000 --> 00:17:01.000]  使願意信祂的人
[00:17:01.000 --> 00:17:06.000]  可以得到永恆的生命
[00:17:06.000 --> 00:17:08.000]  思考過今天的經文之後
[00:17:08.000 --> 00:17:10.000]  我們要思考的就是
[00:17:10.000 --> 00:17:13.000]  這段經文和教會學有什麼關係?
[00:17:13.000 --> 00:17:17.000]  和我們有什麼關係呢?
[00:17:17.000 --> 00:17:19.000]  第一方面
[00:17:19.000 --> 00:17:21.000]  就是有關教會的定義
[00:17:21.000 --> 00:17:26.000]  以色列人是被上主呼召出來的一群人
[00:17:26.000 --> 00:17:29.000]  他們被上主呼召出來之後
[00:17:29.000 --> 00:17:32.000]  也被上主藉著瑪拿訓練他們
[00:17:32.000 --> 00:17:37.000]  成為一群遵行上帝上主說話的人
[00:17:37.000 --> 00:17:40.000]  這一點在出埃及記二十章之後
[00:17:40.000 --> 00:17:44.000]  當上主和以色列人在賽那山納約之後
[00:17:44.000 --> 00:17:46.000]  會更加的明顯
[00:17:46.000 --> 00:17:50.000]  故此我們可以說教會是什麼呢?
[00:17:50.000 --> 00:17:54.000]  教會就是一群被上主呼召出來的人
[00:17:54.000 --> 00:17:57.000]  聚集聆聽上主的話
[00:17:57.000 --> 00:17:59.000]  敬拜上主
[00:17:59.000 --> 00:18:02.000]  我們現在這群人就是教會
[00:18:02.000 --> 00:18:05.000]  在這個定義裡面我們要留意
[00:18:05.000 --> 00:18:07.000]  教會不是建築物
[00:18:07.000 --> 00:18:08.000]  不是教堂
[00:18:08.000 --> 00:18:11.000]  無論教堂多漂亮多不漂亮也好
[00:18:11.000 --> 00:18:14.000]  這個不重要的
[00:18:14.000 --> 00:18:19.000]  重點是我們是被上主呼召出來的一群人
[00:18:19.000 --> 00:18:22.000]  並且這一群人要做的一件事
[00:18:22.000 --> 00:18:23.000]  就是敬拜上主
[00:18:23.000 --> 00:18:25.000]  聆聽上主的話的時候
[00:18:25.000 --> 00:18:27.000]  才算是教會
[00:18:27.000 --> 00:18:29.000]  當我們一群人一群信徒
[00:18:29.000 --> 00:18:32.000]  我們早知一次去旅行
[00:18:32.000 --> 00:18:35.000]  我們去旅行的時候就不是教會
[00:18:35.000 --> 00:18:38.000]  只有當我們一起
[00:18:38.000 --> 00:18:40.000]  言讀上帝的話語的時候
[00:18:40.000 --> 00:18:42.000]  才算是教會
[00:18:42.000 --> 00:18:43.000]  第二方面
[00:18:43.000 --> 00:18:45.000]  教會的方向
[00:18:45.000 --> 00:18:47.000]  這一群的以色列人
[00:18:47.000 --> 00:18:51.000]  他們離開了埃及圍爐之地之後
[00:18:51.000 --> 00:18:53.000]  他們是有方向的
[00:18:53.000 --> 00:18:56.000]  他們是要跟隨上主的帶領
[00:18:56.000 --> 00:19:00.000]  慢慢地去到一個流奶與蜜之地
[00:19:00.000 --> 00:19:02.000]  那個就是迦南地
[00:19:02.000 --> 00:19:05.000]  作為教會我們都是一群
[00:19:05.000 --> 00:19:09.000]  被上主從黑暗中呼召出來的人
[00:19:09.000 --> 00:19:12.000]  那我們去哪裡?
[00:19:12.000 --> 00:19:13.000]  我們去哪裡?
[00:19:13.000 --> 00:19:17.000]  我們有沒有流奶之蜜的地要去?
[00:19:17.000 --> 00:19:20.000]  其實我們都有一個流奶與蜜之地
[00:19:20.000 --> 00:19:22.000]  就是天堂
[00:19:22.000 --> 00:19:25.000]  主耶穌在登山寶訓那裡說
[00:19:25.000 --> 00:19:27.000]  謙和的人多麼有福
[00:19:27.000 --> 00:19:31.000]  他們要承受上帝所應許的產業
[00:19:31.000 --> 00:19:33.000]  那個產業的原文
[00:19:33.000 --> 00:19:37.000]  在和學本體裡就是土地
[00:19:37.000 --> 00:19:38.000]  就是地圖
[00:19:38.000 --> 00:19:40.000]  但是我們現在有沒有地圖?
[00:19:40.000 --> 00:19:43.000]  如果我們一信耶穌
[00:19:43.000 --> 00:19:46.000]  在伊斯活給你一塊地
[00:19:46.000 --> 00:19:48.000]  真的很好
[00:19:48.000 --> 00:19:50.000]  我想我們教會排著隊
[00:19:50.000 --> 00:19:51.000]  排滿了
[00:19:51.000 --> 00:19:53.000]  每個人都來信耶穌
[00:19:53.000 --> 00:19:55.000]  拿一塊地
[00:20:00.000 --> 00:20:03.000]  但是我們那塊地不是在地上
[00:20:03.000 --> 00:20:05.000]  主耶穌在最後晚餐的時候
[00:20:05.000 --> 00:20:07.000]  跟門徒說
[00:20:07.000 --> 00:20:10.000]  在我父親家裡有很多地方
[00:20:10.000 --> 00:20:13.000]  我去是為你們預備地方
[00:20:13.000 --> 00:20:15.000]  若不是這樣
[00:20:15.000 --> 00:20:18.000]  我就不說這話
[00:20:18.000 --> 00:20:22.000]  我們那塊地一定有的
[00:20:22.000 --> 00:20:23.000]  不過不是在地上
[00:20:23.000 --> 00:20:25.000]  是在天上
[00:20:25.000 --> 00:20:29.000]  這個方向對我們在世上的人生
[00:20:29.000 --> 00:20:33.000]  其實有很大的很重大的啟示和影響
[00:20:33.000 --> 00:20:35.000]  首先我們知道
[00:20:35.000 --> 00:20:37.000]  我們是一個人被召出來
[00:20:37.000 --> 00:20:41.000]  並且是有方向著天堂前進的人
[00:20:41.000 --> 00:20:45.000]  我們就不用拼命追求世界上的事
[00:20:45.000 --> 00:20:49.000]  世界上的東西都是不能夠帶走
[00:20:49.000 --> 00:20:51.000]  一代過去
[00:20:51.000 --> 00:20:53.000]  一代又來
[00:20:53.000 --> 00:20:56.000]  地卻永遠長存
[00:20:56.000 --> 00:21:00.000]  很多人都要追求不單止擁有一間屋
[00:21:00.000 --> 00:21:03.000]  還要追求有投資的物業
[00:21:03.000 --> 00:21:08.000]  等到自己可以退休之後安享萬年
[00:21:08.000 --> 00:21:11.000]  這種心態背後反映出他們知道
[00:21:11.000 --> 00:21:15.000]  人一生出來就是向著墳墓進發的
[00:21:15.000 --> 00:21:18.000]  因此他們盡力要享受生命
[00:21:18.000 --> 00:21:19.000]  甚至他老的時候
[00:21:19.000 --> 00:21:23.000]  死之前都要盡力享受
[00:21:23.000 --> 00:21:27.000]  不過既然我們是一個人被召出來的人
[00:21:27.000 --> 00:21:31.000]  有主耶穌在天堂為我們預備好地方
[00:21:31.000 --> 00:21:33.000]  讓我們永遠享用
[00:21:33.000 --> 00:21:40.000]  其實我們就不需要為現在的生命過份焦慮
[00:21:40.000 --> 00:21:43.000]  我不是說我們不可以買房子
[00:21:43.000 --> 00:21:45.000]  來自住或者投資
[00:21:45.000 --> 00:21:46.000]  是可以的
[00:21:46.000 --> 00:21:49.000]  而是說我們人生的焦點
[00:21:49.000 --> 00:21:51.000]  要放在哪裡
[00:21:51.000 --> 00:21:53.000]  我們人生的焦點
[00:21:53.000 --> 00:21:57.000]  要放在那塊真正流奶與蜜的地方
[00:21:57.000 --> 00:22:00.000]  就是天堂
[00:22:00.000 --> 00:22:01.000]  第三方面
[00:22:01.000 --> 00:22:04.000]  前進的過程
[00:22:04.000 --> 00:22:07.000]  教會既然好像以色列人一樣
[00:22:07.000 --> 00:22:11.000]  要向著一個流奶與蜜之地前進
[00:22:11.000 --> 00:22:14.000]  我們亦都會像以色列人一樣
[00:22:14.000 --> 00:22:19.000]  在路途上遭遇困難
[00:22:19.000 --> 00:22:23.000]  我們遭遇困難的時候
[00:22:23.000 --> 00:22:25.000]  會不會埋怨呢?
[00:22:25.000 --> 00:22:31.000]  其實上主都是用困難考驗我們對他的信心
[00:22:31.000 --> 00:22:34.000]  當我們遭遇困難的時候
[00:22:34.000 --> 00:22:37.000]  我們不要像以色列人一樣埋怨
[00:22:37.000 --> 00:22:39.000]  鼓勵大家不要埋怨
[00:22:39.000 --> 00:22:43.000]  反而要學習我們今天金句《雅各書》所說
[00:22:43.000 --> 00:22:47.000]  弟兄姊妹們你們遭遇各種試煉
[00:22:47.000 --> 00:22:50.000]  應該認為是可慶幸的事
[00:22:50.000 --> 00:22:53.000]  因為知道你們的信心經過了考驗
[00:22:53.000 --> 00:22:55.000]  就會產生忍耐
[00:22:55.000 --> 00:22:57.000]  你們要忍耐到底
[00:22:57.000 --> 00:22:59.000]  才能達到十全十美
[00:22:59.000 --> 00:23:01.000]  沒有任何缺陷
[00:23:01.000 --> 00:23:05.000]  遭遇試煉認為是可慶幸
[00:23:05.000 --> 00:23:08.000]  和諧本的譯奏是大喜樂
[00:23:08.000 --> 00:23:10.000]  我不知道你們會不會說
[00:23:10.000 --> 00:23:11.000]  哎呀好開心啊
[00:23:11.000 --> 00:23:13.000]  我有機會遭遇試煉的時候
[00:23:13.000 --> 00:23:14.000]  開心到跳起來
[00:23:14.000 --> 00:23:16.000]  好好啊感謝主啊
[00:23:16.000 --> 00:23:18.000]  我可以遭遇試煉
[00:23:18.000 --> 00:23:21.000]  好像不太實際
[00:23:21.000 --> 00:23:23.000]  是不是
[00:23:23.000 --> 00:23:26.000]  我還沒見過有人
[00:23:26.000 --> 00:23:29.000]  有遭遇試煉的時候
[00:23:29.000 --> 00:23:30.000]  感謝主好開心
[00:23:30.000 --> 00:23:32.000]  多數都是愁眉苦臉的牧師
