
[00:00:00.000 --> 00:00:03.280]  我想今天也是一個很特別的時間
[00:07:06.340 --> 00:07:09.540]  對詩人來說最重要的是他的感受
[00:07:09.540 --> 00:07:12.540]  有時候我們都會面對一些困難
[00:07:12.540 --> 00:07:15.540]  我們都有這樣的感覺
[00:07:15.540 --> 00:07:18.740]  從一些不要這麼極端的例子看起
[00:07:18.740 --> 00:07:21.140]  剛才我跟一些童工聊天
[00:07:21.140 --> 00:07:23.820]  有一個第一陣子的童工提到
[00:07:23.820 --> 00:07:26.420]  他有一次去搭地鐵
[00:07:26.420 --> 00:07:28.900]  看到地鐵車廂裡面
[00:07:28.900 --> 00:07:32.740]  有另一個人拿著兩盒的面罩
[00:07:32.740 --> 00:07:35.180]  於是乎整個車廂的人
[00:07:35.180 --> 00:07:36.900]  都看著那個有兩箱
[00:07:36.900 --> 00:07:37.500]  不是兩盒
[00:07:37.500 --> 00:07:39.260]  是兩箱面罩的人
[00:07:39.260 --> 00:07:42.460]  好像想搶走那箱面罩
[00:07:42.460 --> 00:07:44.740]  就是說有時候人那種嫉妒
[00:07:44.740 --> 00:07:46.300]  那種妒忌
[00:07:46.300 --> 00:07:48.540]  沒有這麼嚴重也好
[00:07:48.540 --> 00:07:49.540]  有時候都會覺得
[00:07:49.540 --> 00:07:53.540]  為什麼好像全世界人都買到面罩
[00:07:53.540 --> 00:07:55.780]  是我買不到面罩的呢?
[00:07:55.780 --> 00:07:58.820]  為什麼我去排隊有二千個籌
[00:07:58.820 --> 00:08:00.820]  我就是剛剛二千零一個
[00:08:00.820 --> 00:08:02.660]  就是剛剛買不到那個
[00:08:02.660 --> 00:08:04.740]  我們很多時候心裡面的感受
[00:08:04.740 --> 00:08:07.740]  好像覺得所有人都比我們好
[00:08:07.740 --> 00:08:08.940]  他們又買到面罩
[00:08:08.940 --> 00:08:10.900]  又買到漂白水
[00:08:10.900 --> 00:08:12.020]  又買到酒精
[00:08:12.020 --> 00:08:13.220]  我就什麼都買不到
[00:08:13.220 --> 00:08:15.100]  去到廁紙都沒有了
[00:08:15.100 --> 00:08:17.140]  或者嚴重一點的情況
[00:08:17.140 --> 00:08:19.300]  就會覺得眾人都比較幸福
[00:08:19.300 --> 00:08:22.300]  這個世界上充滿很多幸福的人
[00:08:22.300 --> 00:08:24.780]  就是看這個弟兄又這麼風光
[00:08:24.780 --> 00:08:25.980]  那個姐妹又這麼好
[00:08:25.980 --> 00:08:27.300]  這個弟兄又健康
[00:08:27.300 --> 00:08:29.060]  那個姐妹又快樂
[00:08:29.060 --> 00:08:32.780]  有時候撒旦的攻擊就會告訴我們
[00:08:32.780 --> 00:08:36.180]  這個世界上只有我一個人這麼慘
[00:08:36.180 --> 00:08:39.340]  甚至所謂眾人的攻擊
[00:08:39.340 --> 00:08:42.340]  當然他私人實際體會什麼
[00:08:42.340 --> 00:08:43.540]  我們不知道的
[00:08:43.540 --> 00:08:48.100]  通常詩篇都是邀請不同的人對號入座的
[00:08:48.100 --> 00:08:50.820]  但是當我們在一個低潮的時候
[00:08:50.820 --> 00:08:52.740]  我們覺得別人攻擊我們
[00:08:52.740 --> 00:08:54.500]  也是很正常的現象
[00:08:54.500 --> 00:08:57.740]  我又講一個最近的例子
[00:08:57.740 --> 00:09:01.860]  就是最近我的老婆身體有一點小毛病
[00:09:01.860 --> 00:09:02.500]  不多講了
[00:09:02.500 --> 00:09:04.060]  有一點小毛病
[00:09:04.060 --> 00:09:06.500]  於是心情就不太好了
[00:09:06.500 --> 00:09:11.060]  於是就和我老公講他的小毛病
[00:09:11.060 --> 00:09:14.060]  我是一個典型的老公
[00:09:14.060 --> 00:09:16.660]  所以當老婆告訴他身體有小毛病
[00:09:16.660 --> 00:09:17.620]  我就告訴他
[00:09:17.620 --> 00:09:19.540]  這些小事而已
[00:09:19.540 --> 00:09:21.220]  人到了這個年紀
[00:09:21.220 --> 00:09:23.220]  不是這個病就是那個病
[00:09:23.220 --> 00:09:25.700]  其實你的健康也不差
[00:09:25.700 --> 00:09:28.740]  只要你沒有癌症、沒有柏金遜病
[00:09:28.740 --> 00:09:30.460]  已經不錯了
[00:09:30.460 --> 00:09:32.300]  我和我老婆講完之後
[00:09:32.300 --> 00:09:33.660]  我老婆當然就說
[00:09:33.660 --> 00:09:36.180]  你真的多謝你的鼓勵
[00:09:36.180 --> 00:09:38.220]  聽完你之後更加depressed
[00:09:38.220 --> 00:09:40.300]  更加抑鬱
[00:09:40.300 --> 00:09:44.260]  這個表示一來我不是一個很好的counselor
[00:09:44.260 --> 00:09:47.660]  二來老公什麼時候都不是老婆的counselor
[00:09:47.660 --> 00:09:49.700]  不過其實我想講一個故事
[00:09:49.700 --> 00:09:52.420]  就是當我們處於一些困境的時候
[00:09:52.420 --> 00:09:55.540]  很自然覺得別人不了解我們
[00:09:55.540 --> 00:10:00.380]  就算別人很容易講一些安慰的話
[00:10:00.380 --> 00:10:04.020]  我們很容易主觀的感受就會覺得
[00:10:04.020 --> 00:10:06.340]  你又在講風涼話
[00:10:06.340 --> 00:10:08.100]  你都不是我這個情況
[00:10:08.100 --> 00:10:10.500]  你怎麼知道我多慘呢?
[00:10:10.500 --> 00:10:12.740]  所以這個是撒旦第一個攻擊
[00:10:12.740 --> 00:10:16.220]  就是覺得世界上只有我一個人是最慘的
[00:10:16.220 --> 00:10:19.860]  第二個撒旦經常攻擊我們的方法
[00:10:19.860 --> 00:10:22.180]  我們可以在第九節那裡開始看
[00:10:22.180 --> 00:10:23.860]  第九節那裡開始講
[00:10:23.860 --> 00:10:26.260]  「但你是叫我出母福的
[00:10:26.260 --> 00:10:27.780]  我在母懷裡
[00:10:27.780 --> 00:10:30.660]  你就使我有倚靠的心
[00:10:30.660 --> 00:10:34.340]  我自出母胎就被交在你手裡
[00:10:34.340 --> 00:10:36.620]  從我母親生我
[00:10:36.620 --> 00:10:38.340]  你就是我的神
[00:10:38.340 --> 00:10:40.340]  求你不要遠離我
[00:10:40.340 --> 00:10:43.140]  因為急難臨近了
[00:10:43.140 --> 00:10:45.540]  沒有人幫助我」
[00:10:45.540 --> 00:10:48.860]  斯人第二個的感受
[00:10:48.860 --> 00:10:51.460]  就是一種比較
[00:10:51.460 --> 00:10:53.780]  第九、第十節都講到
[00:10:53.780 --> 00:10:55.660]  他曾經都激怒我們
[00:10:55.660 --> 00:10:58.260]  換句話說當我們處於一個困境
[00:10:58.260 --> 00:10:59.100]  十節講
[00:10:59.100 --> 00:11:00.780]  「從我母親生我
[00:11:00.780 --> 00:11:02.460]  你就是我的神」
[00:11:02.460 --> 00:11:06.860]  他不是沒有經歷過神的所謂的恩典
[00:11:06.860 --> 00:11:08.260]  或者神的美善
[00:11:08.260 --> 00:11:11.420]  不過他覺得這些都好像是昨日
[00:11:11.420 --> 00:11:14.820]  或者甚至是十年前、二十年前的事
[00:11:14.820 --> 00:11:19.660]  這些很過去美麗的記憶
[00:11:19.660 --> 00:11:21.020]  對今天來說
[00:11:21.020 --> 00:11:22.180]  對斯人來說
[00:11:22.180 --> 00:11:23.860]  不是一種鼓勵
[00:11:23.860 --> 00:11:26.300]  反而是一種諷刺
[00:11:26.300 --> 00:11:29.380]  為什麼當年你這樣去恩待我
[00:11:29.380 --> 00:11:33.220]  為什麼當年所謂做基督徒做得這麼開心
[00:11:33.220 --> 00:11:36.700]  為什麼今天我要面對這些困難呢?
[00:11:36.700 --> 00:11:40.460]  為什麼你今天是不是忘記了我呢?
[00:11:40.460 --> 00:11:43.540]  有時人生真是很無常的
[00:11:43.540 --> 00:11:46.420]  我都記得很多年前
[00:11:46.420 --> 00:11:49.820]  我在紐約試過去disciple(徒弟)
[00:11:49.820 --> 00:11:52.060]  去門徒門訓一對夫婦
[00:11:52.060 --> 00:11:55.820]  當年我是新婚沒多久
[00:11:55.820 --> 00:11:58.820]  那對夫婦也是新婚沒多久
[00:11:58.820 --> 00:12:02.340]  我們一起門訓了她一段日子之後
[00:12:02.340 --> 00:12:04.820]  那對夫婦就搬了去
[00:12:04.820 --> 00:12:06.820]  從紐約搬到第二個州
[00:12:06.820 --> 00:12:08.820]  過了幾年之後
[00:12:08.820 --> 00:12:10.820]  我就有機會
[00:12:10.820 --> 00:12:13.820]  其實是一些很偶然的機會
[00:12:13.820 --> 00:12:17.820]  在紐約見到這對夫婦的太太
[00:12:17.820 --> 00:12:20.220]  其實我們都不知道她回到紐約
[00:12:20.220 --> 00:12:22.020]  是很偶然的機會見到
[00:12:22.020 --> 00:12:24.020]  不過見到太太的時候
[00:12:24.020 --> 00:12:26.420]  跟太太說
[00:12:26.420 --> 00:12:30.420]  第一 原來她搬到新的地方之後
[00:12:30.420 --> 00:12:33.420]  她的丈夫不知為什麼性情大變
[00:12:33.420 --> 00:12:36.420]  所以她現在已經跟丈夫分居了
[00:12:36.420 --> 00:12:38.820]  她自己一個人回到紐約
[00:12:38.820 --> 00:12:42.820]  第二 跟很多人不好的Joey一樣
[00:12:42.820 --> 00:12:44.820]  她發現患有癌症
[00:12:44.820 --> 00:12:47.820]  其實她在做癌症療程
[00:12:47.820 --> 00:12:50.420]  當我看著這對姐妹的時候
[00:12:50.420 --> 00:12:53.820]  其實我跟我太太都不知道說什麼
[00:12:53.820 --> 00:12:56.820]  想起當年 其實不是很久之前
[00:12:56.820 --> 00:12:59.820]  兩三年前一起去門訓
[00:12:59.820 --> 00:13:01.820]  大家去討論的時候
[00:13:01.820 --> 00:13:02.820]  很開心的
[00:13:02.820 --> 00:13:05.820]  大家對那個Marriage
[00:13:05.820 --> 00:13:09.820]  雙方對雙方的婚姻都充滿很多的憧憬
[00:13:09.820 --> 00:13:12.820]  誰知試過幾年之後
[00:13:12.820 --> 00:13:16.820]  我跟我的太太就繼續所謂相愛
[00:13:16.820 --> 00:13:18.820]  我想我們的婚姻都不錯
[00:13:18.820 --> 00:13:22.820]  但是這個姐妹就變成這樣的光景
[00:13:22.820 --> 00:13:24.820]  我們其實跟她聊天
[00:13:24.820 --> 00:13:26.820]  我們很想鼓勵她
[00:13:26.820 --> 00:13:28.820]  但是方便心裡面都很多掙扎
[00:13:28.820 --> 00:13:30.820]  會不會我們越鼓勵她
[00:13:30.820 --> 00:13:32.820]  其實她越足景情傷呢?
[00:13:32.820 --> 00:13:35.820]  現在她只剩下她一個人在這裡
[00:13:35.820 --> 00:13:37.820]  有時候人生真的是這樣的
[00:13:37.820 --> 00:13:38.820]  回想起來
[00:13:38.820 --> 00:13:43.820]  為什麼神要今天放了我在這個境界裡面呢?
[00:13:43.820 --> 00:13:46.820]  祢是不是遺棄了我呢?
[00:13:46.820 --> 00:13:48.820]  祢是不是在耍我呢?
[00:13:48.820 --> 00:13:52.820]  這個可能是撒旦攻擊我們第二個方法
[00:13:52.820 --> 00:13:56.820]  詩人接著提到第三個心情
[00:13:56.820 --> 00:13:57.820]  也可以這麼說
[00:13:57.820 --> 00:14:02.820]  撒旦要攻擊我們常用的一個手段
[00:14:02.820 --> 00:14:04.820]  第十四節開始
[00:14:04.820 --> 00:14:06.820]  我如水被倒出來
[00:14:06.820 --> 00:14:09.820]  我的骨頭都脫了節
[00:14:09.820 --> 00:14:13.820]  我心在我裡面如蠟融化
[00:14:13.820 --> 00:14:16.820]  我的精力枯乾如同瓦片
[00:14:16.820 --> 00:14:19.820]  我的舌頭貼在我的牙床上
[00:14:19.820 --> 00:14:24.820]  祢將我安置在死地的塵土當中
[00:14:24.820 --> 00:14:26.820]  這幾節的經文
[00:14:26.820 --> 00:14:28.820]  馬太福音又會再引用
[00:14:28.820 --> 00:14:31.820]  也是說到用這幾節經文
[00:14:31.820 --> 00:14:35.820]  來形容耶穌在十字架上的經歷
[00:14:35.820 --> 00:14:42.820]  當然在詩人本身的詩裡面
[00:14:42.820 --> 00:14:46.820]  祂是表達一種覺得快要死的感覺
[00:14:46.820 --> 00:14:48.820]  我如水被倒出來
[00:14:48.820 --> 00:14:49.820]  我的骨頭都脫了節
[00:14:49.820 --> 00:14:53.820]  祂覺得祂已經臨近死亡的境界
[00:14:53.820 --> 00:14:56.820]  為什麼祂臨近死亡我們不知道
[00:14:56.820 --> 00:15:01.820]  因為通常這些詩都是刻意容許不同的人
[00:15:01.820 --> 00:15:05.820]  將祂的感受或者祂的處境帶進去
[00:15:05.820 --> 00:15:08.820]  不過很可能原本這個詩的背景
[00:15:08.820 --> 00:15:12.820]  很可能是那個人正在經歷重病
[00:15:12.820 --> 00:15:14.820]  不知道是癌症還是什麼
[00:15:14.820 --> 00:15:16.820]  總之一些很重的病
[00:15:16.820 --> 00:15:18.820]  不知道是不是新肺炎
[00:15:18.820 --> 00:15:21.820]  所以祂覺得祂所有的生命力
[00:15:21.820 --> 00:15:24.820]  已經好像水一樣倒出來了
[00:15:24.820 --> 00:15:29.820]  祂覺得祂的人全身骨頭都快要散了
[00:15:29.820 --> 00:15:33.820]  祢將我放置在死地的塵土中
[00:15:33.820 --> 00:15:36.820]  第十六節繼續下去
[00:15:36.820 --> 00:15:39.820]  第十八節馬太福音引用的經文
[00:15:39.820 --> 00:15:43.820]  他們分我的外衣為我的女衣尖鉤
[00:15:43.820 --> 00:15:46.820]  意思就是看著這個人什麼時候死
[00:15:46.820 --> 00:15:49.820]  然後就可以搶了我的衣著
[00:15:49.820 --> 00:15:52.820]  詩人換句話來說
[00:15:52.820 --> 00:15:58.820]  當我們去到一個低沉的境界的時候
[00:15:58.820 --> 00:16:01.820]  我們甚至覺得生命很厭惡
[00:16:01.820 --> 00:16:05.820]  覺得為什麼這麼煩呢
[00:16:05.820 --> 00:16:10.820]  我想我們有時就算沒去到想死的境界
[00:16:10.820 --> 00:16:14.820]  有時我們都會覺得生命很煩厭
[00:16:14.820 --> 00:16:18.820]  我想舉一個沒去到這麼嚴重的例子
[00:16:18.820 --> 00:16:21.820]  不過說回現在這個情況
[00:16:21.820 --> 00:16:23.820]  因為這個肺炎的緣故
[00:16:23.820 --> 00:16:29.820]  所以學校現在知道最新的指引是三月十幾號
[00:16:29.820 --> 00:16:32.820]  去到三月中才復課
[00:16:32.820 --> 00:16:37.820]  我想對一些特別是母親
[00:16:37.820 --> 00:16:41.820]  很多社會很多時爸爸出去工作就舒服些
[00:16:41.820 --> 00:16:44.820]  如果有些母親get stuck
[00:16:44.820 --> 00:16:49.820]  在家裏面有些小孩子被迫從處一房
[00:16:49.820 --> 00:16:52.820]  現在要夜四小時對著
[00:16:52.820 --> 00:16:54.820]  平時都可以上學休息
[00:16:54.820 --> 00:16:58.820]  現在要夜四小時對著那些所謂化骨龍
[00:16:58.820 --> 00:17:03.820]  可能真的覺得膽子是無法接受的
[00:17:03.820 --> 00:17:07.820]  可能覺得很想找個洞躲起來
[00:17:07.820 --> 00:17:10.820]  或者不是躲起來的話
[00:17:10.820 --> 00:17:13.820]  就很想跑去街上大叫啊
[00:17:13.820 --> 00:17:14.820]  這樣舒服
[00:17:14.820 --> 00:17:17.820]  我想因為最近發生的情況
[00:17:17.820 --> 00:17:21.820]  可能都讓很多人面對很多的壓力
[00:17:21.820 --> 00:17:23.820]  如果是剛才說到
[00:17:23.820 --> 00:17:26.820]  這些可能是有些做媽媽的例子
[00:17:26.820 --> 00:17:30.820]  我的女兒跟我講
[00:17:30.820 --> 00:17:32.820]  她有個朋友
[00:17:32.820 --> 00:17:35.820]  她朋友的父母都是做餐館業的
[00:17:35.820 --> 00:17:40.820]  她說她朋友的父母兩個都沒了工作
[00:17:40.820 --> 00:17:45.820]  當然因為最近很多人不敢外出吃飯的緣故
[00:17:45.820 --> 00:17:50.820]  有時你覺得生命那種無常
[00:17:50.820 --> 00:17:52.820]  忽然之間有些事發生
[00:17:52.820 --> 00:17:54.820]  就拿了你的生命力
[00:17:54.820 --> 00:17:58.820]  當然私人大概說的可能是一些疾病
[00:17:58.820 --> 00:18:00.820]  除了疾病之外
[00:18:00.820 --> 00:18:02.820]  生活很多的情況
[00:18:02.820 --> 00:18:06.820]  讓我們忽然間覺得很有把握的東西都沒有了
[00:18:06.820 --> 00:18:10.820]  我們覺得生命賴以依靠的東西都沒有了
[00:18:10.820 --> 00:18:14.820]  假如你可以想像一個在餐館做工的人
[00:18:14.820 --> 00:18:15.820]  他現在沒了工作
[00:18:15.820 --> 00:18:18.820]  可能他都覺得真的很不公允
[00:18:18.820 --> 00:18:21.820]  開什麼玩笑呢
[00:18:21.820 --> 00:18:24.820]  例如在武漢有一個人
[00:18:24.820 --> 00:18:26.820]  不知是否喜歡吃蝙蝠
[00:18:26.820 --> 00:18:27.820]  還是穿山甲
[00:18:27.820 --> 00:18:30.820]  現在都不知道是什麼動物傳過來的
[00:18:30.820 --> 00:18:33.820]  可能武漢有一個人喜歡吃穿山甲
[00:18:33.820 --> 00:18:38.820]  令我在香港餐館工作的人連工作都沒有了
[00:18:38.820 --> 00:18:40.820]  武漢的人跟我有什麼關係呢
[00:18:40.820 --> 00:18:43.820]  為什麼他做的事要害到我失去工作呢
[00:18:43.820 --> 00:18:45.820]  人生就是這樣
[00:18:45.820 --> 00:18:49.820]  我們賴以為我們生命中很有把握的東西
[00:18:49.820 --> 00:18:51.820]  忽然間可能就沒有了
[00:18:51.820 --> 00:18:54.820]  所以私人的感受覺得在這個處境裡
[00:18:54.820 --> 00:18:57.820]  不如死了它算了
[00:18:57.820 --> 00:19:02.820]  當我們面對一些生命的低潮的時候
[00:19:02.820 --> 00:19:05.820]  我們怎樣去面對這些低潮呢
[00:19:05.820 --> 00:19:09.820]  我想這個詩都給我們一點點的提示
[00:19:09.820 --> 00:19:12.820]  其實這個詩首先第一個提示我們的
[00:19:12.820 --> 00:19:14.820]  就是19節開始
[00:19:14.820 --> 00:19:17.820]  「耶和華,求你不要遠離我」
[00:19:17.820 --> 00:19:19.820]  「救主求你快來幫助我」
[00:19:19.820 --> 00:19:22.820]  「求你救我的靈魂脫離刀劍」
[00:19:22.820 --> 00:19:25.820]  「救我的生命脫離犬類」
[00:19:25.820 --> 00:19:27.820]  「救我脫離獅子的口」
[00:19:27.820 --> 00:19:29.820]  「你已經應允我」
