
[00:00:00.000 --> 00:00:03.000]  歡迎大家來到我們的週六送拜
[00:02:07.000 --> 00:02:12.000]  三本舊約歷史的書卷
[00:02:12.000 --> 00:02:14.000]  三本舊約歷史的書卷
[00:02:14.000 --> 00:02:20.000]  是眾先知書的歷史和地理的背景
[00:02:20.000 --> 00:02:22.000]  原來所有的先知書
[00:02:22.000 --> 00:02:25.000]  都是所羅門王犯罪死後
[00:02:25.000 --> 00:02:28.000]  上帝將大衛的王朝一分為二
[00:02:28.000 --> 00:02:32.000]  變成北國和南國之後所寫的
[00:02:32.000 --> 00:02:34.000]  所以你要明白
[00:02:34.000 --> 00:02:36.000]  先知書、小先知書
[00:02:36.000 --> 00:02:38.000]  或者大先知書都好
[00:02:38.000 --> 00:02:42.000]  你一定要知道這幾本書
[00:02:42.000 --> 00:02:45.000]  你少不了就要回去讀這三本書
[00:02:45.000 --> 00:02:49.000]  包括《薩姆爾記》、《列王記》
[00:02:49.000 --> 00:02:51.000]  和《歷代誌》
[00:02:51.000 --> 00:02:52.000]  當然全部都有上下冊
[00:02:52.000 --> 00:02:57.000]  所以這三本就變成了六本
[00:02:57.000 --> 00:02:59.000]  南北國的興衰
[00:02:59.000 --> 00:03:02.000]  上帝對每個君王的評價
[00:03:02.000 --> 00:03:06.000]  還有上帝國度的彌臨的應許
[00:03:06.000 --> 00:03:08.000]  這些所有東西都是
[00:03:08.000 --> 00:03:11.000]  《薩姆爾記》、《列王記》
[00:03:11.000 --> 00:03:14.000]  《歷代誌》當中記載的東西
[00:03:14.000 --> 00:03:16.000]  你需要讀這三本書
[00:03:16.000 --> 00:03:18.000]  或者這六本書
[00:03:18.000 --> 00:03:20.000]  你不需要成為一個神學家
[00:03:20.000 --> 00:03:21.000]  但是你不明白
[00:03:21.000 --> 00:03:24.000]  不知道背後的一些情況的時候
[00:03:24.000 --> 00:03:25.000]  你讀先知書
[00:03:25.000 --> 00:03:27.000]  你真是懵然不知
[00:03:27.000 --> 00:03:28.000]  不知道發生什麼事
[00:03:28.000 --> 00:03:29.000]  第一個貼士是
[00:03:29.000 --> 00:03:32.000]  三本舊約歷史的書卷
[00:03:32.000 --> 00:03:33.000]  第二個貼士是
[00:03:33.000 --> 00:03:39.000]  兩個半翼背約的子民
[00:03:39.000 --> 00:03:43.000]  這兩個半翼背約的子民
[00:03:43.000 --> 00:03:45.000]  正是眾先知
[00:03:45.000 --> 00:03:46.000]  宣講上帝審判
[00:03:46.000 --> 00:03:49.000]  迴轉救贖的恩人
[00:03:49.000 --> 00:03:53.000]  為什麼會有這麼多的先知書
[00:03:53.000 --> 00:03:54.000]  為什麼會有十二個小先知
[00:03:54.000 --> 00:03:57.000]  為什麼會有四個大先知
[00:03:57.000 --> 00:03:59.000]  寫了五本大先知書
[00:03:59.000 --> 00:04:00.000]  原因就因為
[00:04:00.000 --> 00:04:02.000]  北國和南國都是
[00:04:02.000 --> 00:04:05.000]  半翼背約的子民
[00:04:05.000 --> 00:04:07.000]  北國的以色列
[00:04:07.000 --> 00:04:12.000]  他們離棄耶和華
[00:04:12.000 --> 00:04:15.000]  結果在公元前722年
[00:04:15.000 --> 00:04:16.000]  我記得我經常都說
[00:04:16.000 --> 00:04:18.000]  我不是很喜歡人們背書的
[00:04:18.000 --> 00:04:20.000]  但是有幾個號碼是需要記得的
[00:04:20.000 --> 00:04:22.000]  公元前722年
[00:04:22.000 --> 00:04:25.000]  被亞述國所滅絕
[00:04:25.000 --> 00:04:28.000]  接著南國的猶大
[00:04:28.000 --> 00:04:29.000]  大位之後
[00:04:29.000 --> 00:04:30.000]  算是好一點點
[00:04:30.000 --> 00:04:34.000]  然而都是繼續的背約犯罪
[00:04:34.000 --> 00:04:37.000]  於是最後在公元前586年
[00:04:37.000 --> 00:04:40.000]  被巴比倫所滅
[00:04:40.000 --> 00:04:44.000]  期間上帝的聖殿被毀
[00:04:44.000 --> 00:04:45.000]  耶路撒冷聖殿被毀
[00:04:45.000 --> 00:04:47.000]  上帝的子民被擄
[00:04:47.000 --> 00:04:48.000]  巴比倫
[00:04:48.000 --> 00:04:50.000]  這些我想你在教會久了
[00:04:50.000 --> 00:04:54.000]  一定會聽過的東西
[00:04:54.000 --> 00:04:56.000]  兩個半翼背約的子民
[00:04:56.000 --> 00:05:00.000]  是所有先知書寫作的原因
[00:05:00.000 --> 00:05:03.000]  最後第三個貼士最重要的
[00:05:03.000 --> 00:05:05.000]  所有的先知
[00:05:05.000 --> 00:05:07.000]  無論大先知小先知
[00:05:07.000 --> 00:05:12.000]  最後都是指向一個遙遠的將來
[00:05:12.000 --> 00:05:14.000]  遙遠將來的未來報告
[00:05:14.000 --> 00:05:15.000]  所以為什麼我要叫做
[00:05:15.000 --> 00:05:17.000]  我們的系列叫未來報告
[00:05:17.000 --> 00:05:20.000]  因為他們最終都是指向將來
[00:05:20.000 --> 00:05:22.000]  如果你看當時的情況
[00:05:22.000 --> 00:05:23.000]  是無望的
[00:05:23.000 --> 00:05:24.000]  是黑暗的
[00:05:24.000 --> 00:05:27.000]  他們指向永恆的
[00:05:27.000 --> 00:05:32.000]  再遠一點的一些光明的地方
[00:05:32.000 --> 00:05:37.000]  一個君王救主的認許
[00:05:37.000 --> 00:05:39.000]  有了這三個貼士
[00:05:39.000 --> 00:05:41.000]  作為你的羅盤導引
[00:05:41.000 --> 00:05:44.000]  你慢慢讀多幾次先知書的時候
[00:05:44.000 --> 00:05:46.000]  你就會明白多一點
[00:05:46.000 --> 00:05:48.000]  究竟先知書是寫些什麼
[00:05:48.000 --> 00:05:52.000]  三本舊約歷史的書卷
[00:05:52.000 --> 00:05:55.000]  兩個半翼背約的子民
[00:05:55.000 --> 00:06:00.000]  一個君王救主的認許
[00:06:00.000 --> 00:06:05.000]  現在我們可以回去讀離家書
[00:06:05.000 --> 00:06:06.000]  如果你上個禮拜有在這裡
[00:06:06.000 --> 00:06:08.000]  你應該還記得
[00:06:08.000 --> 00:06:10.000]  離家書從頭到尾
[00:06:10.000 --> 00:06:14.000]  其實都是關於離家的名字
[00:06:14.000 --> 00:06:15.000]  它所寫的東西
[00:06:15.000 --> 00:06:17.000]  就是和它自己的名字有關係
[00:06:17.000 --> 00:06:20.000]  離家的名字的意思是什麼
[00:06:20.000 --> 00:06:22.000]  Who is like you
[00:06:22.000 --> 00:06:23.000]  有誰像你
[00:06:23.000 --> 00:06:27.000]  有哪個神像你
[00:06:27.000 --> 00:06:30.000]  離家書第七章第18至20節
[00:06:30.000 --> 00:06:32.000]  最後的三節
[00:06:32.000 --> 00:06:37.000]  也都是反映了它寫作的目的
[00:06:37.000 --> 00:06:38.000]  它要告訴我們
[00:06:38.000 --> 00:06:41.000]  有哪一個神像你
[00:06:41.000 --> 00:06:43.000]  第七章第18節
[00:06:43.000 --> 00:06:45.000]  有哪一個神明像你
[00:06:45.000 --> 00:06:46.000]  耶和華
[00:06:46.000 --> 00:06:47.000]  你做些什麼
[00:06:47.000 --> 00:06:49.000]  耶和華最厲害做些什麼
[00:06:49.000 --> 00:06:51.000]  赦免罪業
[00:06:51.000 --> 00:06:53.000]  耶和華不是黃大使
[00:06:53.000 --> 00:06:55.000]  耶和華不是做你想要做的事
[00:06:55.000 --> 00:06:58.000]  耶和華不是做你的小妹
[00:06:58.000 --> 00:07:00.000]  耶和華赦免罪業
[00:07:00.000 --> 00:07:04.000]  饒恕他產業中愚民的罪過
[00:07:04.000 --> 00:07:06.000]  耶和華要饒恕罪過
[00:07:06.000 --> 00:07:07.000]  饒恕誰的罪過
[00:07:07.000 --> 00:07:08.000]  所有人的罪過
[00:07:08.000 --> 00:07:09.000]  不是
[00:07:09.000 --> 00:07:11.000]  只有愚民
[00:07:11.000 --> 00:07:12.000]  誰是愚民
[00:07:12.000 --> 00:07:14.000]  不是打魚的人
[00:07:14.000 --> 00:07:16.000]  是上帝子民當中
[00:07:16.000 --> 00:07:17.000]  以色列人當中
[00:07:17.000 --> 00:07:19.000]  剩下的小撮人
[00:07:19.000 --> 00:07:20.000]  小撮人做些什麼
[00:07:20.000 --> 00:07:21.000]  他們迴轉
[00:07:21.000 --> 00:07:22.000]  他們悔改
[00:07:22.000 --> 00:07:24.000]  真正迴轉悔改
[00:07:24.000 --> 00:07:27.000]  上帝子民當中的愚民
[00:07:27.000 --> 00:07:28.000]  上帝要做些什麼
[00:07:28.000 --> 00:07:31.000]  上帝要做一個很驚訝的動作
[00:07:31.000 --> 00:07:33.000]  上帝要做一個很奇異的恩典
[00:07:33.000 --> 00:07:35.000]  就是赦免他們的罪業
[00:07:35.000 --> 00:07:37.000]  第七章第18節繼續
[00:07:37.000 --> 00:07:41.000]  他不永遠懷怒黑喜愛慈愛
[00:07:41.000 --> 00:07:42.000]  對著愚民
[00:07:42.000 --> 00:07:44.000]  不是全部所有人
[00:07:44.000 --> 00:07:47.000]  是對著上帝迴轉的子民
[00:07:47.000 --> 00:07:49.000]  他必轉回憐憫我們
[00:07:49.000 --> 00:07:51.000]  把我們的罪業
[00:07:51.000 --> 00:07:54.000]  搭在腳下
[00:07:54.000 --> 00:07:55.000]  第19節繼續
[00:07:55.000 --> 00:07:56.000]  跟20節
[00:07:56.000 --> 00:07:58.000]  你必將他們一切的罪
[00:07:58.000 --> 00:08:01.000]  投於深海
[00:08:01.000 --> 00:08:03.000]  必按列祖
[00:08:03.000 --> 00:08:06.000]  起誓的華以信實代雅各
[00:08:06.000 --> 00:08:10.000]  向阿巴拉罕施慈愛
[00:08:10.000 --> 00:08:12.000]  不是所有阿巴拉罕的後裔
[00:08:12.000 --> 00:08:14.000]  都是真的後裔
[00:08:14.000 --> 00:08:16.000]  只有那些迴轉
[00:08:16.000 --> 00:08:17.000]  只有那些悔改的人
[00:08:17.000 --> 00:08:21.000]  上帝會向他們大施慈愛
[00:08:21.000 --> 00:08:24.000]  施行救人
[00:08:24.000 --> 00:08:25.000]  好
[00:08:25.000 --> 00:08:28.000]  你讀完尼迦書了
[00:08:28.000 --> 00:08:30.000]  你怎樣將尼迦書的信息
[00:08:30.000 --> 00:08:32.000]  轉化應用到
[00:08:32.000 --> 00:08:34.000]  在我們現在的世界
[00:08:34.000 --> 00:08:37.000]  我們日常的生活裡面呢
[00:08:37.000 --> 00:08:38.000]  如果有人問你
[00:08:38.000 --> 00:08:40.000]  聽說你教會講的尼迦書
[00:08:40.000 --> 00:08:42.000]  現在講完兩堂尼迦書
[00:08:42.000 --> 00:08:44.000]  你都有聽的
[00:08:44.000 --> 00:08:45.000]  你都很積極的
[00:08:45.000 --> 00:08:47.000]  現在我問你
[00:08:47.000 --> 00:08:51.000]  怎樣應用尼迦書的信息
[00:08:51.000 --> 00:08:53.000]  你會怎樣說
[00:08:53.000 --> 00:08:56.000]  前幾天我在網上
[00:08:56.000 --> 00:08:59.000]  找到一個美國的年青牧師
[00:08:59.000 --> 00:09:00.000]  他的視頻
[00:09:00.000 --> 00:09:02.000]  這個年青牧師
[00:09:02.000 --> 00:09:04.000]  為尼迦書做了一個
[00:09:04.000 --> 00:09:06.000]  三分鐘的精彩總結
[00:09:06.000 --> 00:09:09.000]  真的是精彩的總結
[00:09:09.000 --> 00:09:10.000]  這個年青牧師
[00:09:10.000 --> 00:09:12.000]  不單止為尼迦書
[00:09:12.000 --> 00:09:13.000]  做了三分鐘的總結
[00:09:13.000 --> 00:09:17.000]  他還為所有十二位小先知
[00:09:17.000 --> 00:09:20.000]  做了頻道上的總結
[00:09:20.000 --> 00:09:21.000]  即是一個視頻
[00:09:21.000 --> 00:09:23.000]  三至五分鐘的總結
[00:09:23.000 --> 00:09:24.000]  不單止這樣
[00:09:24.000 --> 00:09:25.000]  我後來再查一下
[00:09:25.000 --> 00:09:27.000]  因為我真的很印象深刻
[00:09:27.000 --> 00:09:28.000]  他的視頻
[00:09:28.000 --> 00:09:30.000]  他由2017年
[00:09:30.000 --> 00:09:32.000]  到2019年三年裡面
[00:09:32.000 --> 00:09:34.000]  他做了72個視頻
[00:09:34.000 --> 00:09:36.000]  將聖經每一本書
[00:09:36.000 --> 00:09:40.000]  用十分鐘或以下講完
[00:09:40.000 --> 00:09:41.000]  厲不厲害
[00:09:41.000 --> 00:09:43.000]  我也是想做這件事
[00:09:43.000 --> 00:09:45.000]  不過我每次講一堂
[00:09:45.000 --> 00:09:47.000]  都要一個小時
[00:09:47.000 --> 00:09:49.000]  他十分鐘以下
[00:09:49.000 --> 00:09:51.000]  可以講得完
[00:09:51.000 --> 00:09:53.000]  更加難能可貴的是什麼
[00:09:53.000 --> 00:09:54.000]  這個年青的牧師
[00:09:54.000 --> 00:09:56.000]  是在一個大型
[00:09:56.000 --> 00:09:57.000]  即是我們說幾千人的
[00:09:57.000 --> 00:10:00.000]  Megachurch的教會裡面
[00:10:00.000 --> 00:10:02.000]  做一個叫做Next-Gen Pastor
[00:10:02.000 --> 00:10:03.000]  有沒有聽過
[00:10:03.000 --> 00:10:04.000]  Next-Generation的Pastor
[00:10:04.000 --> 00:10:05.000]  即是什麼
[00:10:05.000 --> 00:10:07.000]  他專責牧養年輕人
[00:10:07.000 --> 00:10:10.000]  他的對象不是老餅
[00:10:10.000 --> 00:10:11.000]  他不是中年人
[00:10:11.000 --> 00:10:12.000]  他的對象是中學生
[00:10:12.000 --> 00:10:13.000]  大學生
[00:10:13.000 --> 00:10:14.000]  青年人
[00:10:14.000 --> 00:10:15.000]  於是他要
[00:10:15.000 --> 00:10:18.000]  找很創意的方法
[00:10:18.000 --> 00:10:20.000]  將所有聖經的訊息
[00:10:20.000 --> 00:10:22.000]  他教聖經
[00:10:22.000 --> 00:10:23.000]  他不是教其他東西
[00:10:23.000 --> 00:10:25.000]  他教聖經
[00:10:25.000 --> 00:10:26.000]  用很有創意的方法
[00:10:26.000 --> 00:10:27.000]  十分鐘
[00:10:27.000 --> 00:10:28.000]  五分鐘
[00:10:28.000 --> 00:10:29.000]  三分鐘
[00:10:29.000 --> 00:10:30.000]  將聖經的訊息
[00:10:30.000 --> 00:10:32.000]  傳遞給他們
[00:10:32.000 --> 00:10:33.000]  我記得我當時
[00:10:33.000 --> 00:10:36.000]  我聽完這個尼加書的時候
[00:10:36.000 --> 00:10:37.000]  我覺得他全中了
[00:10:37.000 --> 00:10:39.000]  每個位置都中了
[00:10:39.000 --> 00:10:41.000]  我馬上想查一下他
[00:10:41.000 --> 00:10:43.000]  去哪一間同學院
[00:10:43.000 --> 00:10:44.000]  即是我們以後都可以
[00:10:44.000 --> 00:10:46.000]  傳遞年輕人去那裡
[00:10:46.000 --> 00:10:50.000]  因為他真的講得很好
[00:10:50.000 --> 00:10:53.000]  他上尼加書講了三分鐘
[00:10:53.000 --> 00:10:54.000]  講得很好
[00:10:54.000 --> 00:10:58.000]  直至最後的十秒鐘
[00:10:58.000 --> 00:10:59.000]  最後的十秒鐘
[00:10:59.000 --> 00:11:02.000]  三分鐘的視頻裡面
[00:11:02.000 --> 00:11:03.000]  最後的十秒鐘
[00:11:03.000 --> 00:11:07.000]  是最重要的十秒鐘
[00:11:07.000 --> 00:11:09.000]  真是難以理解
[00:11:09.000 --> 00:11:12.000]  他在最後十秒鐘講了什麼呢
[00:11:12.000 --> 00:11:17.000]  他是這樣總結應用尼加書
[00:11:17.000 --> 00:11:18.000]  他就說 wow
[00:11:18.000 --> 00:11:19.000]  next gen pastor 就這樣
[00:11:19.000 --> 00:11:22.000]  wow wow
[00:11:22.000 --> 00:11:24.000]  no matter what god's people do
[00:11:24.000 --> 00:11:26.000]  he will still redeem them
[00:11:26.000 --> 00:11:27.000]  我翻出來就是
[00:11:27.000 --> 00:11:29.000]  無論上帝的子民
[00:11:29.000 --> 00:11:31.000]  做了什麼壞事
[00:11:31.000 --> 00:11:34.000]  上帝都仍然會救贖他們
[00:11:34.000 --> 00:11:35.000]  繼續
[00:11:35.000 --> 00:11:38.000]  no matter how far they run
[00:11:38.000 --> 00:11:41.000]  no matter how much of the covenant they break
[00:11:41.000 --> 00:11:44.000]  or no matter how little they care
[00:11:44.000 --> 00:11:46.000]  he will send a rescue
[00:11:46.000 --> 00:11:49.000]  無論他們做了什麼壞事
[00:11:49.000 --> 00:11:51.000]  無論他們跑得多遠
[00:11:51.000 --> 00:11:55.000]  無論他們違反了聖約有多少
[00:11:55.000 --> 00:11:57.000]  無論他們多不在乎
[00:11:57.000 --> 00:11:59.000]  上帝的聖約
[00:11:59.000 --> 00:12:00.000]  他的救恩
[00:12:00.000 --> 00:12:03.000]  上帝一樣會拯救
[00:12:03.000 --> 00:12:05.000]  還有一句
[00:12:05.000 --> 00:12:06.000]  最後那句是什麼
[00:12:06.000 --> 00:12:07.000]  拯救誰
[00:12:07.000 --> 00:12:09.000]  for the remnant
[00:12:09.000 --> 00:12:10.000]  who will repent
[00:12:10.000 --> 00:12:12.000]  他真的有做功課的
[00:12:12.000 --> 00:12:13.000]  for the remnant
[00:12:13.000 --> 00:12:14.000]  who will repent
[00:12:14.000 --> 00:12:15.000]  他會拯救誰
[00:12:15.000 --> 00:12:22.000]  他會拯救那些悔改的愚民
[00:12:22.000 --> 00:12:24.000]  大家讀完最後十秒
[00:12:24.000 --> 00:12:26.000]  你怎麼看呢
[00:12:26.000 --> 00:12:28.000]  林牧師沒有問題
[00:12:28.000 --> 00:12:29.000]  他很感動
[00:12:29.000 --> 00:12:30.000]  寫得很好
[00:12:30.000 --> 00:12:33.000]  有什麼問題
[00:12:33.000 --> 00:12:34.000]  我第一次聽的時候
[00:12:34.000 --> 00:12:36.000]  我也覺得沒有問題
[00:12:36.000 --> 00:12:38.000]  接著我要回去重複
[00:12:38.000 --> 00:12:40.000]  慢動作重播
[00:12:40.000 --> 00:12:43.000]  我才發現問題在哪裡
[00:12:43.000 --> 00:12:45.000]  我再讀一次
[00:12:45.000 --> 00:12:46.000]  wow
[00:12:46.000 --> 00:12:49.000]  no matter what God's people do
[00:12:49.000 --> 00:12:50.000]  he will redeem them
[00:12:50.000 --> 00:12:51.000]  無論上帝的子民
[00:12:51.000 --> 00:12:52.000]  做了什麼壞事
[00:12:52.000 --> 00:12:54.000]  他都會拯救他們
[00:12:54.000 --> 00:12:56.000]  no matter how far they run
[00:12:56.000 --> 00:12:58.000]  how much of the covenant they break
[00:12:58.000 --> 00:13:00.000]  or how little they care
[00:13:00.000 --> 00:13:02.000]  he will send a rescue
[00:13:02.000 --> 00:13:04.000]  無論他們跑得多遠
[00:13:04.000 --> 00:13:07.000]  無論他們叛逆了
[00:13:07.000 --> 00:13:09.000]  這個聖約有多少
[00:13:09.000 --> 00:13:11.000]  無論他們多不在乎上帝的東西
[00:13:11.000 --> 00:13:13.000]  他一樣會拯救
[00:13:13.000 --> 00:13:14.000]  for the remnant
[00:13:14.000 --> 00:13:18.000]  who will repent
[00:13:18.000 --> 00:13:19.000]  他會拯救誰
[00:13:19.000 --> 00:13:26.000]  拯救那些迴轉的愚民
[00:13:26.000 --> 00:13:29.000]  問題在哪裡
[00:13:29.000 --> 00:13:31.000]  問題在重點
[00:13:31.000 --> 00:13:33.000]  他每一句話都說得對
[00:13:33.000 --> 00:13:35.000]  他最後那一句都說得很對
[00:13:35.000 --> 00:13:37.000]  不過他的重點錯了
[00:13:37.000 --> 00:13:39.000]  他的重點在哪裡
[00:13:39.000 --> 00:13:40.000]  如果你讀的時候
[00:13:40.000 --> 00:13:42.000]  他的重點是四個無論
[00:13:42.000 --> 00:13:43.000]  是吧
[00:13:43.000 --> 00:13:45.000]  無論他們做了什麼壞事
[00:13:45.000 --> 00:13:47.000]  無論他們跑得多遠
[00:13:47.000 --> 00:13:50.000]  無論他們叛逆了聖約有多少
[00:13:50.000 --> 00:13:54.000]  無論他們多不在乎
[00:13:54.000 --> 00:13:58.000]  無論他們多不在乎
[00:13:58.000 --> 00:13:59.000]  上帝依然拯救
[00:13:59.000 --> 00:14:03.000]  必然拯救
[00:14:03.000 --> 00:14:06.000]  然後最後關鍵的語句才出來
[00:14:06.000 --> 00:14:09.000]  最後關鍵語句是什麼
[00:14:09.000 --> 00:14:11.000]  他拯救誰
[00:14:11.000 --> 00:14:12.000]  拯救了所有人
[00:14:12.000 --> 00:14:13.000]  不是
[00:14:13.000 --> 00:14:18.000]  拯救上帝說的迴轉的愚民
[00:14:18.000 --> 00:14:24.000]  當你有四個這麼大的無論的時候
[00:14:24.000 --> 00:14:25.000]  去到最後那一句
[00:14:25.000 --> 00:14:30.000]  那一句縮到縮到縮到縮到
[00:14:30.000 --> 00:14:32.000]  不知道你在說什麼
[00:14:32.000 --> 00:14:34.000]  你忘了最後那一句是什麼
[00:14:34.000 --> 00:14:39.000]  因為前面的無論成為了他的重點
[00:14:39.000 --> 00:14:40.000]  我想問你
[00:14:40.000 --> 00:14:41.000]  前面那四個無論
[00:14:41.000 --> 00:14:45.000]  是不是尼迦說的無論的重點
[00:14:45.000 --> 00:14:47.000]  這個是個問題
[00:14:47.000 --> 00:14:48.000]  如果尼迦有說
[00:14:48.000 --> 00:14:51.000]  前面四個無論是尼迦所說的重點
[00:14:51.000 --> 00:14:53.000]  那他不就全對嗎
[00:14:53.000 --> 00:14:56.000]  但是你回到尼迦書裡發現
[00:14:56.000 --> 00:14:58.000]  前面四個他所說的
[00:14:58.000 --> 00:14:59.000]  無論什麼
[00:14:59.000 --> 00:15:00.000]  無論什麼
[00:15:00.000 --> 00:15:01.000]  無論什麼
[00:15:01.000 --> 00:15:02.000]  無論什麼
[00:15:02.000 --> 00:15:07.000]  全部都不是尼迦書所選擇的重點
[00:15:07.000 --> 00:15:09.000]  這個是最終的問題
[00:15:09.000 --> 00:15:10.000]  我們中文有句說話
[00:15:10.000 --> 00:15:15.000]  差之毫厘 謀之千里
[00:15:15.000 --> 00:15:17.000]  三分鐘的影片裡
[00:15:17.000 --> 00:15:20.000]  去到最後十秒
[00:15:20.000 --> 00:15:23.000]  才錯 少少的錯誤
[00:15:23.000 --> 00:15:26.000]  謀之千里
[00:15:26.000 --> 00:15:30.000]  尼迦其實從頭到尾沒有說過這個四個無論
[00:15:30.000 --> 00:15:35.000]  尼迦的重點是什麼
[00:15:35.000 --> 00:15:36.000]  他的重點是
[00:15:36.000 --> 00:15:39.000]  全心全意回轉的必須
[00:15:39.000 --> 00:15:42.000]  以及全人回轉的迫切
[00:15:42.000 --> 00:15:43.000]  他從頭到尾
[00:15:43.000 --> 00:15:45.000]  不是說你走得多遠都可以
[00:15:45.000 --> 00:15:47.000]  他是從頭到尾一直跟你說
[00:15:47.000 --> 00:15:48.000]  你快點回來
[00:15:48.000 --> 00:15:49.000]  你快點回來
[00:15:49.000 --> 00:15:52.000]  你快點回來
[00:15:52.000 --> 00:15:54.000]  上帝的愚民
[00:15:54.000 --> 00:15:57.000]  要聽上帝的話
[00:15:57.000 --> 00:15:59.000]  不要再跑得遠
[00:15:59.000 --> 00:16:00.000]  要回轉
[00:16:00.000 --> 00:16:02.000]  現在就回轉
[00:16:02.000 --> 00:16:04.000]  立刻的回轉
[00:16:04.000 --> 00:16:06.000]  尼迦的信息是
[00:16:06.000 --> 00:16:09.000]  上帝聖潔的憤怒必然來臨
[00:16:09.000 --> 00:16:10.000]  來臨哪裡
[00:16:10.000 --> 00:16:12.000]  來臨那些敬拜偶像的人
[00:16:12.000 --> 00:16:15.000]  來臨那些氣絕上帝的人
[00:16:15.000 --> 00:16:17.000]  來臨那些背棄聖約的人
[00:16:17.000 --> 00:16:20.000]  來臨那些心不在乎的人
[00:16:20.000 --> 00:16:22.000]  上帝的審判會來到
[00:16:22.000 --> 00:16:24.000]  上帝不會救贖他們
[00:16:24.000 --> 00:16:27.000]  上帝不會拯救他們
[00:16:27.000 --> 00:16:30.000]  所以你看不看到我灰了那些字
[00:16:30.000 --> 00:16:32.000]  那些灰了的字是
[00:16:32.000 --> 00:16:40.000]  是那位年輕的才俊所說的重點
[00:16:40.000 --> 00:16:41.000]  不是尼迦的重點
[00:16:41.000 --> 00:16:44.000]  是他寫出來的重點
[00:16:44.000 --> 00:16:45.000]  那些人
[00:16:45.000 --> 00:16:48.000]  那些背棄上帝聖約
[00:16:48.000 --> 00:16:51.000]  不在乎上帝的話的人
[00:16:51.000 --> 00:16:53.000]  上帝不會拯救他們
[00:16:53.000 --> 00:16:54.000]  不被拯救
[00:16:54.000 --> 00:16:56.000]  只有上帝的憤怒和審判
[00:16:56.000 --> 00:16:57.000]  會臨到他們
[00:16:57.000 --> 00:16:58.000]  上帝拯救
[00:16:58.000 --> 00:17:02.000]  上帝救贖的對象
[00:17:02.000 --> 00:17:08.000]  是悔改迴轉的愚民
[00:17:08.000 --> 00:17:11.000]  可能會有人和我教林六四
[00:17:11.000 --> 00:17:12.000]  我聽到的
[00:17:12.000 --> 00:17:14.000]  我聽到的
[00:17:14.000 --> 00:17:17.000]  到我有一天大難臨頭
[00:17:17.000 --> 00:17:19.000]  生命將盡的時候
[00:17:19.000 --> 00:17:21.000]  我一定會禁制
[00:17:21.000 --> 00:17:22.000]  我會禁制
[00:17:22.000 --> 00:17:26.000]  我會禁制迴轉
[00:17:26.000 --> 00:17:28.000]  好得唔好去到禁問
