
[00:00:00.000 --> 00:00:02.560]  我們今次的系列講五個城市的故事
[00:06:01.720 --> 00:06:04.800]  都是在十四十支窗的裡面
[00:06:04.800 --> 00:06:06.120]  當中大家都知道
[00:06:06.120 --> 00:06:08.040]  中國大陸十幾億
[00:06:08.040 --> 00:06:09.920]  印度十幾億
[00:06:09.920 --> 00:06:13.760]  接著中東 接著北非的地方
[00:06:13.760 --> 00:06:15.800]  這個就是我們應該有的策略
[00:06:15.800 --> 00:06:17.240]  針對性的策略
[00:06:17.240 --> 00:06:19.320]  神學上 神愛世人 沒錯的
[00:06:19.320 --> 00:06:20.800]  但是我們做哪一樣先
[00:06:20.800 --> 00:06:22.800]  或者集中做什麼
[00:06:22.800 --> 00:06:24.640]  這個就是策略
[00:06:24.640 --> 00:06:26.880]  但是當說了這個策略之後
[00:06:26.880 --> 00:06:30.040]  那些人就罵了
[00:06:30.040 --> 00:06:33.040]  那些基督徒就說 有沒有搞錯
[00:06:33.040 --> 00:06:35.360]  神愛世人不是只愛中國人
[00:06:35.360 --> 00:06:37.040]  不是只愛中東人
[00:06:37.040 --> 00:06:40.600]  為什麼要只針對傳福音給這些人
[00:06:40.600 --> 00:06:44.440]  加上有些人流著眼淚 跟你說
[00:06:44.440 --> 00:06:46.440]  我住在俄羅斯
[00:06:46.440 --> 00:06:48.040]  我住在南非
[00:06:48.040 --> 00:06:49.960]  我住在澳洲
[00:06:49.960 --> 00:06:52.280]  為什麼你要放棄我們 傳福音
[00:06:52.280 --> 00:06:54.600]  難道我們不需要福音
[00:06:54.600 --> 00:06:57.520]  其實這個絕對不是神學上
[00:06:57.520 --> 00:07:00.840]  就是說 神愛世人不是
[00:07:00.840 --> 00:07:03.480]  但是我們有限的資源
[00:07:03.480 --> 00:07:06.160]  我們是不是需要去找一些策略
[00:07:06.160 --> 00:07:08.440]  在幫助我們教會
[00:07:08.440 --> 00:07:09.920]  按照我們教會的恩賜
[00:07:09.920 --> 00:07:13.040]  和我們人的背景
[00:07:13.040 --> 00:07:14.880]  去訂定一些策略
[00:07:14.880 --> 00:07:18.400]  去更加有效地去接觸到周圍的人呢
[00:07:18.400 --> 00:07:19.440]  但是當你這樣做的時候
[00:07:19.440 --> 00:07:21.160]  周圍就會有人罵
[00:07:21.160 --> 00:07:24.760]  喂 你們不務正業
[00:07:24.760 --> 00:07:27.080]  是不是 搞香港節
[00:07:27.080 --> 00:07:28.960]  不務正業 是不是
[00:07:28.960 --> 00:07:30.800]  為什麼不傳福音才行 是不是
[00:07:30.800 --> 00:07:33.960]  接著又說搞這個 Trump tweet
[00:07:33.960 --> 00:07:35.280]  剛才你見到 是不是
[00:07:35.280 --> 00:07:37.800]  人家 Halloween 派糖你又派糖
[00:07:37.800 --> 00:07:38.760]  是吧
[00:07:38.760 --> 00:07:40.840]  有些人甚至就說
[00:07:40.840 --> 00:07:43.240]  你教會不是跟 Halloween 一樣 是不是
[00:07:43.240 --> 00:07:47.320]  所以很多的這些控訴 這些聲音
[00:07:47.320 --> 00:07:48.320]  但我就覺得
[00:07:48.320 --> 00:07:51.720]  每一間教會它們都可以有不同的策略
[00:07:51.720 --> 00:07:52.480]  但是這些策略
[00:07:52.480 --> 00:07:55.000]  我們都需要按照周圍的環境
[00:07:55.000 --> 00:07:56.720]  和人都需要去轉變
[00:07:56.720 --> 00:07:59.280]  所以我們今天就看一下保羅
[00:07:59.280 --> 00:08:02.440]  他怎樣轉變他自己的策略
[00:08:02.440 --> 00:08:07.000]  去慰藥福音的原故 慰藥要實踐這個大使命
[00:08:07.000 --> 00:08:08.120]  那也都看一下
[00:08:08.120 --> 00:08:09.720]  我們自己本身信徒和教會
[00:08:09.720 --> 00:08:11.840]  我們需要怎樣去轉變
[00:08:11.840 --> 00:08:13.240]  就有這四樣東西
[00:08:13.240 --> 00:08:14.440]  我們今天會看一下
[00:08:14.440 --> 00:08:15.640]  我們首先看一下一樣東西
[00:08:15.640 --> 00:08:17.120]  看一下背景
[00:08:17.120 --> 00:08:20.440]  看一些駐學的圖 古老的圖
[00:08:20.440 --> 00:08:22.000]  你知道這些圖就是
[00:08:22.000 --> 00:08:24.200]  大粗體字就是那些省
[00:08:24.200 --> 00:08:25.360]  當時的省
[00:08:25.360 --> 00:08:28.160]  幼體字就是當時的城市
[00:08:28.160 --> 00:08:31.560]  斜體粗體字就是這些的海洋
[00:08:31.560 --> 00:08:34.840]  你看到海琴海 斜體字和大海
[00:08:34.840 --> 00:08:36.960]  就不是澳門 這是地中海
[00:08:36.960 --> 00:08:39.280]  就是這個地中海
[00:08:39.280 --> 00:08:40.720]  當時叫大海
[00:08:40.720 --> 00:08:42.440]  但是當時你知道保羅
[00:08:42.440 --> 00:08:43.520]  第二次香港旅程
[00:08:43.520 --> 00:08:48.760]  他就北上去到加洛多加伯多加的地區
[00:08:48.760 --> 00:08:51.400]  我們這次如果明年你跟我去
[00:08:51.400 --> 00:08:54.000]  有機會去 買個告白
[00:08:54.000 --> 00:08:56.720]  就是人們說 哇 去完以色列之後
[00:08:56.720 --> 00:08:58.360]  死而復生 是吧
[00:08:58.360 --> 00:09:00.920]  就是還敢去 當然去
[00:09:00.920 --> 00:09:03.160]  因為你不知道什麼時候還有機會
[00:09:03.160 --> 00:09:04.440]  你怎麼知道呢
[00:09:04.440 --> 00:09:06.920]  好了 去到加洛多加的地方
[00:09:06.920 --> 00:09:09.480]  去探訪第一次的
[00:09:09.480 --> 00:09:12.120]  福音旅程建立的教會
[00:09:12.120 --> 00:09:13.240]  然後保羅就想
[00:09:13.240 --> 00:09:15.520]  他的策略就是北上
[00:09:15.520 --> 00:09:17.840]  北上去到比推尼和本都的地方
[00:09:17.840 --> 00:09:21.400]  因為比推尼和本都就是大的省份
[00:09:21.400 --> 00:09:22.840]  很多人聚居
[00:09:22.840 --> 00:09:24.840]  特別是比推尼
[00:09:24.840 --> 00:09:29.840]  就是明天軍事探點堡建立的地方
[00:09:29.840 --> 00:09:32.000]  也是今天的伊斯蘭堡
[00:09:32.000 --> 00:09:36.040]  在亞洲和歐洲接壤的地方
[00:09:36.040 --> 00:09:37.680]  很多人聚居
[00:09:37.680 --> 00:09:40.040]  保羅知道那裡一定會有猶太人
[00:09:40.040 --> 00:09:40.880]  一定會有會堂
[00:09:40.880 --> 00:09:42.400]  所以他一定想去
[00:09:42.400 --> 00:09:43.680]  但是他的策略不成功
[00:09:43.680 --> 00:09:44.920]  一開始的時候
[00:09:44.920 --> 00:09:47.720]  就跟巴拿巴吵架了
[00:09:47.720 --> 00:09:48.960]  為什麼吵架了呢
[00:09:48.960 --> 00:09:50.320]  就因為馬可
[00:09:50.320 --> 00:09:52.680]  可能不知道 聖經沒有說
[00:09:52.680 --> 00:09:54.320]  保羅覺得這個年輕人
[00:09:54.320 --> 00:09:57.400]  又沒有愛心 又有野心 又不得虛心
[00:09:57.400 --> 00:10:00.480]  於是呢 不如就飛起他
[00:10:00.480 --> 00:10:02.200]  但是巴拿巴吵不行
[00:10:02.200 --> 00:10:05.040]  他剛剛神學畢業
[00:10:05.040 --> 00:10:06.840]  都應該去支持一下他
[00:10:06.840 --> 00:10:08.880]  保羅就說不行
[00:10:08.880 --> 00:10:11.160]  要不然我們就分開
[00:10:11.160 --> 00:10:12.680]  結果他就分開了
[00:10:12.680 --> 00:10:13.800]  但是大家都知道
[00:10:13.800 --> 00:10:16.120]  最後保羅都認錯的
[00:10:16.120 --> 00:10:17.360]  保羅就說
[00:10:17.360 --> 00:10:19.720]  我看錯了這個年輕人
[00:10:19.720 --> 00:10:24.160]  這是當時大家一開始的時候已經分裂了
[00:10:24.160 --> 00:10:25.280]  分裂了之後
[00:10:25.280 --> 00:10:26.760]  保羅就帶著西拉
[00:10:26.760 --> 00:10:29.480]  提摩泰就去了加伯多加的地方
[00:10:29.480 --> 00:10:31.320]  接著他想北上比特尼
[00:10:31.320 --> 00:10:32.760]  但是聖靈不給他
[00:10:32.760 --> 00:10:34.040]  於是他去了特洛亞
[00:10:34.040 --> 00:10:35.800]  看到馬其頓省
[00:10:35.800 --> 00:10:36.960]  就是歐洲人的異象
[00:10:36.960 --> 00:10:38.640]  於是他就過愛琴海
[00:10:38.640 --> 00:10:39.560]  去到菲律賓
[00:10:39.560 --> 00:10:42.120]  我們接下來有吸引大家
[00:10:42.120 --> 00:10:44.320]  接下來也會坐郵輪
[00:10:44.320 --> 00:10:46.720]  過愛琴海的
[00:10:46.720 --> 00:10:49.160]  好了 接著我們看到
[00:10:49.160 --> 00:10:50.920]  菲律賓他在菲律賓被人打
[00:10:50.920 --> 00:10:54.000]  剝鋼珠 扔進監獄裡面
[00:10:54.000 --> 00:10:55.120]  接著他離開了
[00:10:55.120 --> 00:10:57.320]  去到一個貼薩諾尼加
[00:10:57.320 --> 00:10:59.400]  兩三個安息日
[00:10:59.400 --> 00:11:01.240]  就是兩個星期左右的時間
[00:11:01.240 --> 00:11:02.040]  建立教會
[00:11:02.040 --> 00:11:05.440]  接著那些猶太人就趕到去迫害他
[00:11:05.440 --> 00:11:06.920]  在《屍王傳》你也知道
[00:11:06.920 --> 00:11:09.440]  有四十個猶太人起誓
[00:11:09.440 --> 00:11:10.680]  一生的人生
[00:11:10.680 --> 00:11:12.000]  標竿人生
[00:11:12.000 --> 00:11:13.480]  就是要摧毀保羅
[00:11:13.480 --> 00:11:15.240]  就是說如果保羅不死
[00:11:15.240 --> 00:11:17.560]  我們不喝不吃
[00:11:17.560 --> 00:11:19.200]  所以他們就走過來迫害他
[00:11:19.200 --> 00:11:22.280]  於是他就 所謂著草
[00:11:22.280 --> 00:11:25.320]  就逃跑 逃到雅典
[00:11:25.320 --> 00:11:28.200]  提摩太和西拉就去貼薩諾尼加
[00:11:28.200 --> 00:11:29.680]  繼續做NBC
[00:11:29.680 --> 00:11:31.440]  New Believers Class
[00:11:31.440 --> 00:11:33.680]  繼續幫那些信徒去建造
[00:11:33.680 --> 00:11:36.600]  他在雅典裡面等的時候
[00:11:36.600 --> 00:11:39.720]  很相信他就是想著在雅典之後
[00:11:39.720 --> 00:11:42.800]  去到光臨多一個海
[00:11:42.800 --> 00:11:44.960]  就是一個海運的城市
[00:11:44.960 --> 00:11:47.240]  就坐船離開
[00:11:47.240 --> 00:11:51.320]  一個他絕對不是順利的福音旅程
[00:11:51.320 --> 00:11:53.240]  去到雅典的時候
[00:11:53.240 --> 00:11:55.840]  他看到滿城都是偶像
[00:11:55.840 --> 00:11:57.800]  他就說不行 我要跟他們辯論
[00:11:57.800 --> 00:11:59.640]  你知道保羅很厲害的嘛
[00:11:59.640 --> 00:12:02.240]  走出來PHD 出來說
[00:12:02.240 --> 00:12:04.360]  但是沒有什麼人相信耶穌
[00:12:04.360 --> 00:12:05.360]  他開報道會
[00:12:05.360 --> 00:12:07.560]  那些人都是聽完之後就算了
[00:12:07.560 --> 00:12:09.960]  於是就帶著一個失敗的心情
[00:12:09.960 --> 00:12:12.120]  來到光臨多
[00:12:12.120 --> 00:12:13.440]  為什麼來到光臨多
[00:12:13.440 --> 00:12:16.200]  是會有這麼大的轉變呢
[00:12:16.200 --> 00:12:17.920]  原來光臨多你見到的就是
[00:12:17.920 --> 00:12:21.520]  背景就是有一條很短的
[00:12:21.520 --> 00:12:22.840]  四里島的
[00:12:22.840 --> 00:12:23.680]  如果你見到這裡
[00:12:23.680 --> 00:12:26.440]  四里島的一個大陸
[00:12:26.440 --> 00:12:29.320]  那些船通常就不會走過來大海
[00:12:29.320 --> 00:12:30.360]  因為太多風浪
[00:12:30.360 --> 00:12:32.000]  他們就會停在內陸
[00:12:32.000 --> 00:12:33.000]  因為光臨多
[00:12:33.000 --> 00:12:34.440]  一個四里的
[00:12:34.440 --> 00:12:35.720]  就是內陸裡面
[00:12:35.720 --> 00:12:37.440]  把貨物卸下
[00:12:37.440 --> 00:12:39.320]  然後就用船
[00:12:39.320 --> 00:12:41.400]  就是將船 空的船
[00:12:41.400 --> 00:12:43.360]  人貨卸下之後
[00:12:43.360 --> 00:12:45.040]  就用木條運過去
[00:12:45.040 --> 00:12:46.240]  因為只是四里
[00:12:46.240 --> 00:12:48.200]  你如果去到光臨多有機會
[00:12:48.200 --> 00:12:50.240]  見到昔日還有這些的
[00:12:50.240 --> 00:12:52.360]  因為1893年的時候
[00:12:52.360 --> 00:12:57.160]  才正式有運河
[00:12:57.160 --> 00:12:58.160]  之前沒有運河的
[00:12:58.160 --> 00:12:59.680]  就是拖著船過去
[00:12:59.680 --> 00:13:00.680]  好了
[00:13:00.680 --> 00:13:03.520]  那些水手在船上
[00:13:03.520 --> 00:13:05.560]  運了整個月
[00:13:05.560 --> 00:13:07.280]  下船當然是做生意
[00:13:07.280 --> 00:13:08.040]  買賣
[00:13:08.040 --> 00:13:10.160]  那些貨物可以買賣
[00:13:10.160 --> 00:13:11.560]  更加的那些水手
[00:13:11.560 --> 00:13:12.840]  在船下船之後
[00:13:12.840 --> 00:13:14.320]  當然是去風花雪月
[00:13:14.320 --> 00:13:16.160]  去尋歡作樂
[00:13:16.160 --> 00:13:18.120]  所以這個城市裡面
[00:13:18.120 --> 00:13:19.280]  烏煙瘴氣
[00:13:19.280 --> 00:13:20.920]  光臨多有名的
[00:13:20.920 --> 00:13:23.520]  叫做星色犬馬光臨多
[00:13:23.520 --> 00:13:25.560]  光臨多就是淫亂的一個
[00:13:25.560 --> 00:13:26.640]  遲了光臨多之後
[00:13:26.640 --> 00:13:27.520]  人家知道就是
[00:13:27.520 --> 00:13:28.920]  一個淫亂的城市
[00:13:28.920 --> 00:13:30.200]  因為當中
[00:13:30.200 --> 00:13:31.080]  因為水手多
[00:13:31.080 --> 00:13:33.320]  外邦人多
[00:13:33.320 --> 00:13:34.400]  有人考據就是
[00:13:34.400 --> 00:13:35.960]  有超過62個
[00:13:35.960 --> 00:13:39.200]  不同偶像的神廟在光臨多
[00:13:39.200 --> 00:13:40.720]  62個
[00:13:40.720 --> 00:13:41.720]  是不是那些水手下來
[00:13:41.720 --> 00:13:42.520]  我拜那個的
[00:13:42.520 --> 00:13:44.280]  感覺可以去廟裡拜
[00:13:44.280 --> 00:13:47.080]  其中最大的就是阿波羅
[00:13:47.080 --> 00:13:48.440]  葡萄牙人就是那個
[00:13:48.440 --> 00:13:50.840]  普賽頓那個海神
[00:13:50.840 --> 00:13:52.200]  阿波羅就是太陽神
[00:13:52.200 --> 00:13:54.360]  還有這個
[00:13:54.360 --> 00:13:56.520]  阿波羅就是一個愛神
[00:13:56.520 --> 00:13:58.160]  愛神裡面
[00:13:58.160 --> 00:13:59.840]  有記載到有一段時間
[00:13:59.840 --> 00:14:01.840]  超過1000個廟祭
[00:14:01.840 --> 00:14:03.560]  男女的廟祭
[00:14:03.560 --> 00:14:04.680]  那些水手下船的時候
[00:14:04.680 --> 00:14:06.160]  我想有桃花雲
[00:14:06.160 --> 00:14:07.320]  於是就去
[00:14:07.320 --> 00:14:08.720]  跟那些廟祭發生關係
[00:14:08.720 --> 00:14:10.560]  接著添香油
[00:14:10.560 --> 00:14:13.760]  接著就希望自己能夠
[00:14:13.760 --> 00:14:15.440]  有愛情的滋潤
[00:14:15.440 --> 00:14:16.400]  那麼你想想
[00:14:16.400 --> 00:14:17.320]  當中這個城市
[00:14:17.320 --> 00:14:18.440]  孤煙瘴氣
[00:14:18.440 --> 00:14:19.720]  搞成這樣
[00:14:19.720 --> 00:14:20.920]  那些人又吃大麻
[00:14:20.920 --> 00:14:22.600]  又醉酒
[00:14:22.600 --> 00:14:23.680]  又姦淫
[00:14:23.680 --> 00:14:24.960]  又去找男妓
[00:14:24.960 --> 00:14:26.400]  女妓
[00:14:26.400 --> 00:14:28.320]  所以去到那個城市裡面
[00:14:28.320 --> 00:14:31.440]  跟保羅的背景完全不同
[00:14:31.440 --> 00:14:34.240]  保羅就是文人
[00:14:34.240 --> 00:14:35.880]  PHD來的
[00:14:35.880 --> 00:14:37.320]  他一直說的
[00:14:37.320 --> 00:14:39.280]  都是在會堂裡面跟別人辯論的
[00:14:39.280 --> 00:14:40.920]  但是去到哥倫多就很不同了
[00:14:40.920 --> 00:14:42.160]  所以我們看到保羅
[00:14:42.160 --> 00:14:43.880]  就是一個轉化
[00:14:43.880 --> 00:14:46.760]  這就是我在哥倫多運河裡面的打卡
[00:14:46.760 --> 00:14:48.480]  證明我真的有去過
[00:14:48.480 --> 00:14:49.160]  OK
[00:14:49.160 --> 00:14:51.160]  我們看到保羅有什麼轉化
[00:14:51.160 --> 00:14:52.120]  第一件事就是
[00:14:52.120 --> 00:14:53.960]  這時候他來了雅典
[00:14:53.960 --> 00:14:54.760]  來了哥倫多
[00:14:54.760 --> 00:14:55.720]  但是
