
[00:00:00.000 --> 00:00:04.000]  有沒有試過拿著手機找手機
[00:04:47.000 --> 00:04:51.000]  城外有宙斯廟的祭司牽著牛
[00:04:51.000 --> 00:04:54.000]  拿著花環來到門前
[00:04:54.000 --> 00:04:57.000]  要和眾人一起獻祭
[00:04:57.000 --> 00:05:01.000]  巴拿巴和保羅二位使者邊見
[00:05:01.000 --> 00:05:05.000]  就撕開衣裳跳進眾人中間
[00:05:05.000 --> 00:05:06.000]  喊著
[00:05:06.000 --> 00:05:09.000]  諸位為什麼做這些事呢
[00:05:09.000 --> 00:05:10.000]  我們也是人
[00:05:10.000 --> 00:05:12.000]  性情和你們一樣
[00:05:12.000 --> 00:05:15.000]  我們傳福音給你們
[00:05:15.000 --> 00:05:18.000]  是要你們離棄這些虛妄的事
[00:05:18.000 --> 00:05:24.000]  跪向那創天地海和其中萬物的永生的神
[00:05:24.000 --> 00:05:26.000]  他在從前的世代
[00:05:26.000 --> 00:05:29.000]  任憑萬國各行其道
[00:05:29.000 --> 00:05:33.000]  然而他未嘗不為自己留下證據來
[00:05:33.000 --> 00:05:37.000]  就如數歲從天降雨
[00:05:37.000 --> 00:05:38.000]  享次豐年
[00:05:38.000 --> 00:05:42.000]  使你們飲食飽足滿心喜樂
[00:05:42.000 --> 00:05:44.000]  伊人說了這些話
[00:05:44.000 --> 00:05:47.000]  總算凝視眾人不尊
[00:05:47.000 --> 00:05:50.000]  但有一些猶太人
[00:05:50.000 --> 00:05:53.000]  從安提沃和爾戈念來
[00:05:53.000 --> 00:05:57.000]  挑唆眾人並且用石頭打保羅
[00:05:57.000 --> 00:06:00.000]  他死了就把他拖到城外
[00:06:00.000 --> 00:06:05.000]  這裏的內容是說到他來到
[00:06:05.000 --> 00:06:07.000]  梅爾的站
[00:06:07.000 --> 00:06:11.000]  路斯德的站所經歷的
[00:06:11.000 --> 00:06:13.000]  所發生的事情
[00:06:13.000 --> 00:06:16.000]  包括他們治好了一個瘸腿
[00:06:16.000 --> 00:06:21.000]  而這件事引發當地人的祭司
[00:06:21.000 --> 00:06:23.000]  來獻祭給他
[00:06:23.000 --> 00:06:24.000]  造成一個誤會
[00:06:24.000 --> 00:06:28.000]  而保羅見到這樣的獻祭
[00:06:28.000 --> 00:06:29.000]  他覺得萬萬不可
[00:06:29.000 --> 00:06:31.000]  他用撕裂衣服來表達
[00:06:31.000 --> 00:06:33.000]  不能做這些事情
[00:06:33.000 --> 00:06:35.000]  大事不可能發生
[00:06:35.000 --> 00:06:40.000]  第二件事發生的就是
[00:06:40.000 --> 00:06:43.000]  窮追猛打的人來到他們這裏
[00:06:43.000 --> 00:06:46.000]  在上一站他們傳過福音的地方
[00:06:46.000 --> 00:06:48.000]  追趕到這裏
[00:06:48.000 --> 00:06:52.000]  要來迫害他們
[00:06:52.000 --> 00:06:55.000]  來實行一個叫做石的刑
[00:06:55.000 --> 00:06:58.000]  他們以為是一個竊竹身
[00:06:58.000 --> 00:07:03.000]  而他們要施行一個扔石頭的刑罰
[00:07:03.000 --> 00:07:05.000]  而去到一個處境
[00:07:05.000 --> 00:07:08.000]  保羅差不多以為那些人會死
[00:07:08.000 --> 00:07:10.000]  他以為自己已經死了
[00:07:10.000 --> 00:07:11.000]  當他以為死了
[00:07:11.000 --> 00:07:13.000]  但他第二天又回去
[00:07:13.000 --> 00:07:18.000]  而下一段就在下一章的powerpoint裏面
[00:07:18.000 --> 00:07:20.000]  裏面就分開了三個段落
[00:07:20.000 --> 00:07:24.000]  第一個段落只有十四章的二十到二十一節
[00:07:24.000 --> 00:07:25.000]  第一句
[00:07:25.000 --> 00:07:29.000]  十四章的二十一節到二十三節
[00:07:29.000 --> 00:07:30.000]  就是一個段落
[00:07:30.000 --> 00:07:33.000]  然後就是二十四到二十八節
[00:07:33.000 --> 00:07:35.000]  這裏就有三個段落
[00:07:35.000 --> 00:07:38.000]  我們不如一次過一口氣讀完
[00:07:38.000 --> 00:07:41.000]  由二十節讀到二十八節
[00:07:41.000 --> 00:07:42.000]  預備起
[00:07:42.000 --> 00:07:45.000]  我們看到這三個段落
[00:07:45.000 --> 00:07:48.000]  其實第二個段落主要是講到
[00:07:48.000 --> 00:07:51.000]  保羅和巴拿巴離開了盧斯德之後
[00:07:51.000 --> 00:07:53.000]  來到另外一個城
[00:07:53.000 --> 00:07:55.000]  他們繼續向東走
[00:07:55.000 --> 00:07:58.000]  剛才才說到他們好像被人打到
[00:07:58.000 --> 00:08:00.000]  人們都以為他們死了
[00:08:00.000 --> 00:08:04.000]  但他們再起身走回那個城
[00:08:04.000 --> 00:08:05.000]  然後離開了
[00:08:05.000 --> 00:08:07.000]  走得回去嗎
[00:08:07.000 --> 00:08:09.000]  不是會再打嗎
[00:08:09.000 --> 00:08:10.000]  不用擔心
[00:08:10.000 --> 00:08:11.000]  一次而已
[00:08:11.000 --> 00:08:12.000]  這樣的刑罰
[00:08:12.000 --> 00:08:13.000]  一次打你不死
[00:08:13.000 --> 00:08:17.000]  就趕你走
[00:08:17.000 --> 00:08:18.000]  你就要離開
[00:08:18.000 --> 00:08:21.000]  所以他們進入城之後
[00:08:21.000 --> 00:08:23.000]  第二天就離開
[00:08:23.000 --> 00:08:24.000]  繼續向東走
[00:08:24.000 --> 00:08:26.000]  去到特比這個城
[00:08:26.000 --> 00:08:28.000]  似乎內容裏面不是講很多
[00:08:28.000 --> 00:08:30.000]  不過又會講到他們的成效
[00:08:30.000 --> 00:08:31.000]  一樣有人會信主
[00:08:31.000 --> 00:08:33.000]  然後第三個段落
[00:08:33.000 --> 00:08:35.000]  就講他們的回程
[00:08:35.000 --> 00:08:39.000]  剛才我們聽到那種窮追猛打
[00:08:39.000 --> 00:08:41.000]  不斷逼迫他們
[00:08:41.000 --> 00:08:47.000]  不過保羅沒有任何一個地方
[00:08:47.000 --> 00:08:49.000]  英文叫skip
[00:08:49.000 --> 00:08:51.000]  沒有特意哪裏不去
[00:08:51.000 --> 00:08:52.000]  避開了不去
[00:08:52.000 --> 00:08:55.000]  而是沿著那個路程
[00:08:55.000 --> 00:08:57.000]  遇到困難的路程
[00:08:57.000 --> 00:09:00.000]  有些地方在安提拉被人趕過
[00:09:00.000 --> 00:09:03.000]  我們相信因為這個整個行程
[00:09:03.000 --> 00:09:06.000]  大概已經走了一年多兩年
[00:09:06.000 --> 00:09:09.000]  有些人相信可能是18個月的時間
[00:09:09.000 --> 00:09:11.000]  所以一年的禁令
[00:09:11.000 --> 00:09:13.000]  我趕你走離開這個城
[00:09:13.000 --> 00:09:14.000]  一年的禁令已經過了
[00:09:14.000 --> 00:09:19.000]  所以他可以再回到安提拉這個城市裏
[00:09:19.000 --> 00:09:22.000]  然後他繼續向下走
[00:09:22.000 --> 00:09:24.000]  用海路
[00:09:24.000 --> 00:09:29.000]  他唯一沒有停留的就是海島
[00:09:29.000 --> 00:09:31.000]  這個海島之後
[00:09:31.000 --> 00:09:33.000]  他就直接回到安提拉
[00:09:33.000 --> 00:09:35.000]  而在回程裏面
[00:09:35.000 --> 00:09:39.000]  所強調到的就是保羅要兼顧那些門徒
[00:09:39.000 --> 00:09:42.000]  還要預告
[00:09:42.000 --> 00:09:43.000]  不只是我
[00:09:43.000 --> 00:09:44.000]  保羅一個人
[00:09:44.000 --> 00:09:45.000]  甚至是巴拿巴
[00:09:45.000 --> 00:09:48.000]  而是門徒跟隨主的人
[00:09:48.000 --> 00:09:50.000]  都會經歷困難
[00:09:50.000 --> 00:09:52.000]  第三就是交託
[00:09:52.000 --> 00:09:57.000]  將一班信主的人交託給當地的長老
[00:09:57.000 --> 00:09:58.000]  一些領袖
[00:09:58.000 --> 00:10:00.000]  繼續去牧養他們
[00:10:00.000 --> 00:10:05.000]  最後說到他如何回到安提拉
[00:10:05.000 --> 00:10:08.000]  這個就是當日猜遣他
[00:10:08.000 --> 00:10:11.000]  由13章第一節開始
[00:10:11.000 --> 00:10:13.000]  他預備去猜遣他
[00:10:13.000 --> 00:10:18.000]  進行第一次宣教旅程的開始的時候
[00:10:18.000 --> 00:10:19.000]  而他就回到這裏
[00:10:19.000 --> 00:10:20.000]  用我們今天的說話
[00:10:20.000 --> 00:10:22.000]  就是回到一個述職
[00:10:22.000 --> 00:10:25.000]  或者將他所經歷過的事情
[00:10:25.000 --> 00:10:28.000]  回來跟他們分享
[00:10:28.000 --> 00:10:31.000]  很快地我想用下一個powerpoint
[00:10:31.000 --> 00:10:33.000]  給大家看一看
[00:10:33.000 --> 00:10:35.000]  今天全部都很小的
[00:10:35.000 --> 00:10:36.000]  所以大家知道
[00:10:36.000 --> 00:10:40.000]  這是一個遊走
[00:10:40.000 --> 00:10:43.000]  為什麼我要給一個這麼小的地圖呢
[00:10:43.000 --> 00:10:44.000]  他們在起點
[00:10:44.000 --> 00:10:45.000]  安提拉在這裏
[00:10:45.000 --> 00:10:47.000]  耶路撒冷在哪裏呢
[00:10:47.000 --> 00:10:48.000]  在這裏
[00:10:48.000 --> 00:10:52.000]  所以他們沒有留在巴勒斯坦這裏
[00:10:52.000 --> 00:10:57.000]  而他們一開始在13章宣告猜遣
[00:10:57.000 --> 00:10:58.000]  安提拉
[00:10:58.000 --> 00:10:59.000]  他們經過海島
[00:10:59.000 --> 00:11:01.000]  一路進入龐菲利亞
[00:11:01.000 --> 00:11:05.000]  一路上去到安提拉
[00:11:05.000 --> 00:11:07.000]  比西底的安提拉
[00:11:07.000 --> 00:11:09.000]  我們說的最後兩站
[00:11:09.000 --> 00:11:11.000]  今天要走的這兩站
[00:11:11.000 --> 00:11:14.000]  就是路斯德和特比
[00:11:14.000 --> 00:11:18.000]  然後他們逐個站回程
[00:11:18.000 --> 00:11:21.000]  然後再經海路回到安提拉
[00:11:21.000 --> 00:11:23.000]  我想給大家看這麼小的圖的原因是什麼呢
[00:11:23.000 --> 00:11:24.000]  其實我喜歡這個
[00:11:24.000 --> 00:11:25.000]  雖然是英文
[00:11:25.000 --> 00:11:27.000]  因為它有不同的顏色
[00:11:27.000 --> 00:11:28.000]  你就會看到
[00:11:28.000 --> 00:11:30.000]  其實他們停留在一個
[00:11:30.000 --> 00:11:34.000]  叫做呂高尼的地方
[00:11:34.000 --> 00:11:36.000]  這裏是屬於加拉泰
[00:11:36.000 --> 00:11:38.000]  南加拉泰的地方
[00:11:38.000 --> 00:11:39.000]  他們就是這樣來到這裏
[00:11:39.000 --> 00:11:41.000]  深入內陸的地方
[00:11:41.000 --> 00:11:46.000]  帶著福音來到這個位置
[00:11:46.000 --> 00:11:48.000]  而耶路撒冷就在這裏
[00:11:48.000 --> 00:11:50.000]  他們的起點就是從這裏開始
[00:11:50.000 --> 00:11:53.000]  所以當我們看完這個的時候
[00:11:53.000 --> 00:11:57.000]  我們回到下兩章的powerpoint
[00:11:57.000 --> 00:12:01.000]  那裏開始說到保羅自己的召命
[00:12:01.000 --> 00:12:02.000]  他的召命
[00:12:02.000 --> 00:12:05.000]  他說自己是一個外邦人的仕途
[00:12:05.000 --> 00:12:07.000]  而這個領袖
[00:12:07.000 --> 00:12:09.000]  不只是保羅自己一個
[00:12:09.000 --> 00:12:11.000]  因為早在《斯大林傳》九章
[00:12:11.000 --> 00:12:13.000]  他信主的時候
[00:12:13.000 --> 00:12:15.000]  神已經說了給那位
[00:12:15.000 --> 00:12:16.000]  很不甘心
[00:12:16.000 --> 00:12:18.000]  很不情願去按手
[00:12:18.000 --> 00:12:22.000]  醫好保羅雙眼的阿拿尼亞
[00:12:22.000 --> 00:12:24.000]  在阿拿尼亞裏面跟他說
[00:12:24.000 --> 00:12:28.000]  這個會是做外邦人的福音的工作
[00:12:28.000 --> 00:12:30.000]  而在《斯大林傳》十三章
[00:12:30.000 --> 00:12:33.000]  他們預備差遣保羅出去的時候
[00:12:33.000 --> 00:12:37.000]  他們也是一同去領袖
[00:12:37.000 --> 00:12:39.000]  他說你去做
[00:12:39.000 --> 00:12:42.000]  你去做上帝召你們的工作
[00:12:42.000 --> 00:12:44.000]  一班是誰說的
[00:12:44.000 --> 00:12:46.000]  是聖靈來宣講的
[00:12:46.000 --> 00:12:48.000]  而在當中
[00:12:48.000 --> 00:12:50.000]  當然保羅他經歷過很多的困難
[00:12:50.000 --> 00:12:52.000]  又試過被人趕
[00:12:52.000 --> 00:12:55.000]  又試過要逃走
[00:12:55.000 --> 00:12:57.000]  但是每一次
[00:12:57.000 --> 00:12:59.000]  就算他自己的同胞猶太人
[00:12:59.000 --> 00:13:01.000]  要來驅趕他
[00:13:01.000 --> 00:13:03.000]  拒絕他的時候
[00:13:03.000 --> 00:13:05.000]  他自己的認定
[00:13:05.000 --> 00:13:06.000]  他是怎樣說的
[00:13:06.000 --> 00:13:07.000]  在《斯大林傳》十三章
[00:13:07.000 --> 00:13:08.000]  十六、十七節裏
[00:13:08.000 --> 00:13:12.000]  他說因為猶太人的拒絕
[00:13:12.000 --> 00:13:16.000]  而主曾經來吩咐過我
[00:13:16.000 --> 00:13:21.000]  他說我要立你做萬邦之光
[00:13:21.000 --> 00:13:27.000]  成為一個在外邦裏的宣揚主
[00:13:27.000 --> 00:13:30.000]  這個福音的一個器皿
[00:13:30.000 --> 00:13:32.000]  我們今天
[00:13:32.000 --> 00:13:38.000]  這段時間你也玩過打起手機
[00:13:38.000 --> 00:13:41.000]  用電筒用光來聚焦
[00:13:41.000 --> 00:13:43.000]  但是這個使命
[00:13:43.000 --> 00:13:45.000]  不用手機有電筒
[00:13:45.000 --> 00:13:48.000]  其實就是在說我們自己每一個
[00:13:48.000 --> 00:13:50.000]  那個來到去發光
[00:13:50.000 --> 00:13:52.000]  接著我們今天
[00:13:52.000 --> 00:13:53.000]  剛才我們看的經文
[00:13:53.000 --> 00:13:55.000]  去到二十六、二十七節的時候
[00:13:55.000 --> 00:13:56.000]  他回到去的時候
[00:13:56.000 --> 00:13:57.000]  怎樣說的
[00:13:57.000 --> 00:13:58.000]  在二十六節那裏
[00:13:58.000 --> 00:14:01.000]  他們坐船回到安提摩的時候
[00:14:01.000 --> 00:14:05.000]  當初眾人就在這個地方
[00:14:05.000 --> 00:14:08.000]  將保羅和巴拿巴
[00:14:08.000 --> 00:14:12.000]  將他們交給神的恩典
[00:14:12.000 --> 00:14:16.000]  然後要他們去完成現在所做的功
[00:14:16.000 --> 00:14:19.000]  所以當保羅回程來到他講的時候
[00:14:19.000 --> 00:14:22.000]  他聚集了的會眾來到他聽的時候
[00:14:22.000 --> 00:14:25.000]  他就是要去主要講兩大點
[00:14:25.000 --> 00:14:27.000]  就是講述說神
[00:14:27.000 --> 00:14:28.000]  第二十七節那裏說
[00:14:28.000 --> 00:14:32.000]  述說神藉他們所行的一切事
[00:14:32.000 --> 00:14:36.000]  並且神怎樣為這個外邦人
[00:14:36.000 --> 00:14:39.000]  開了信道之門
[00:14:39.000 --> 00:14:40.000]  這個其實我知道
[00:14:40.000 --> 00:14:43.000]  上一個星期劉無思已經講了
[00:14:43.000 --> 00:14:46.000]  怎樣去到外邦人的信道之門
[00:14:46.000 --> 00:14:47.000]  打開了
[00:14:47.000 --> 00:14:49.000]  這個福音的之門打開了
[00:14:49.000 --> 00:14:51.000]  因為我們知道在歷史上
[00:14:51.000 --> 00:14:54.000]  保羅完成了第一次的行程
[00:14:54.000 --> 00:14:55.000]  過了一段時間
[00:14:55.000 --> 00:14:59.000]  他又開始第二次的宣教旅程
[00:14:59.000 --> 00:15:02.000]  保羅在人生裏面
[00:15:02.000 --> 00:15:05.000]  有三次這樣的宣教旅程
[00:15:05.000 --> 00:15:08.000]  還越去越遠
[00:15:08.000 --> 00:15:12.000]  這個我今天就不會特別詳細去講
[00:15:12.000 --> 00:15:13.000]  不過我很想講
[00:15:13.000 --> 00:15:15.000]  保羅這個召命
[00:15:15.000 --> 00:15:19.000]  不只是給保羅自己單單一個
[00:15:19.000 --> 00:15:20.000]  不是給保羅
[00:15:20.000 --> 00:15:22.000]  而是你看到在安提柯裏面
[00:15:22.000 --> 00:15:23.000]  是有一群人
[00:15:23.000 --> 00:15:27.000]  和他一起擁抱著這個召命
[00:15:27.000 --> 00:15:28.000]  那群人一起禁食
[00:15:28.000 --> 00:15:30.000]  一起禱告
[00:15:30.000 --> 00:15:32.000]  按手在他們身上
[00:15:32.000 --> 00:15:34.000]  因為他們已經知道
[00:15:34.000 --> 00:15:37.000]  神有這個召命給他們
[00:15:37.000 --> 00:15:39.000]  而他們在禱告裏面
[00:15:39.000 --> 00:15:44.000]  他們去領受到這個聖靈的吩咐的時候
[00:15:44.000 --> 00:15:45.000]  他們就猜排
[00:15:45.000 --> 00:15:48.000]  所以保羅回來後
[00:15:48.000 --> 00:15:49.000]  他知道這一群人
[00:15:49.000 --> 00:15:51.000]  他和他分享和述說的
[00:15:51.000 --> 00:15:56.000]  就是一群和他擁抱著同一個召命的人
[00:15:56.000 --> 00:15:59.000]  這一群就是一群在背後
[00:15:59.000 --> 00:16:01.000]  他們的大後方
[00:16:01.000 --> 00:16:05.000]  不時用禱告來紀念他們的人
[00:16:05.000 --> 00:16:07.000]  就好像
[00:16:07.000 --> 00:16:10.000]  可能他正在受這個錫營的時候
[00:16:10.000 --> 00:16:12.000]  可能有人就說
[00:16:12.000 --> 00:16:16.000]  我們都知道福音的工作很不容易
[00:16:16.000 --> 00:16:20.000]  求主你保守保羅的生命
[00:16:20.000 --> 00:16:22.000]  不要讓他遇到危險
[00:16:22.000 --> 00:16:25.000]  我不知道是不是因為這些禱告
[00:16:25.000 --> 00:16:27.000]  在背後來托著
[00:16:27.000 --> 00:16:30.000]  連人都以為他死了
[00:16:30.000 --> 00:16:34.000]  但是他仍然可以站起來
[00:16:34.000 --> 00:16:37.000]  走回到城裏面
[00:16:37.000 --> 00:16:40.000]  我以前做過護士
[00:16:40.000 --> 00:16:44.000]  我都曾經誤當人
[00:16:44.000 --> 00:16:45.000]  以為死了
[00:16:45.000 --> 00:16:46.000]  什麼原因呢
[00:16:46.000 --> 00:16:48.000]  因為我進到男洗手間裏面
[00:16:48.000 --> 00:16:50.000]  那個病人就躺在地上
[00:16:50.000 --> 00:16:51.000]  摸下去
[00:16:51.000 --> 00:16:53.000]  沒有心跳
[00:16:53.000 --> 00:16:54.000]  沒錯
[00:16:54.000 --> 00:16:56.000]  有些人很清楚
[00:16:56.000 --> 00:16:58.000]  只是打了針
[00:16:58.000 --> 00:17:00.000]  打了針很興奮
[00:17:00.000 --> 00:17:02.000]  只是睡了一覺
[00:17:02.000 --> 00:17:04.000]  見到他沒有心跳
[00:17:04.000 --> 00:17:06.000]  第一件事就是
[00:17:06.000 --> 00:17:07.000]  跟我做急救
[00:17:07.000 --> 00:17:11.000]  第一下就醒了
[00:17:11.000 --> 00:17:13.000]  但我相信保羅不是這樣的
[00:17:13.000 --> 00:17:15.000]  保羅真的受一個錫營
[00:17:15.000 --> 00:17:18.000]  而他們對錫營的看法
[00:17:18.000 --> 00:17:20.000]  就是覺得你做了一些事
[00:17:20.000 --> 00:17:22.000]  是褻瀆神
[00:17:22.000 --> 00:17:23.000]  而這個褻瀆神
[00:17:23.000 --> 00:17:26.000]  其實是很荒謬的一件事
[00:17:26.000 --> 00:17:28.000]  荒謬的一件事是什麼
[00:17:28.000 --> 00:17:30.000]  其實不只是他
[00:17:30.000 --> 00:17:34.000]  耶穌也曾經有人
[00:17:34.000 --> 00:17:36.000]  想用石頭來打他
[00:17:36.000 --> 00:17:37.000]  原因是什麼
[00:17:37.000 --> 00:17:39.000]  記載在《約翰福音》裏面
[00:17:39.000 --> 00:17:40.000]  說他
[00:17:40.000 --> 00:17:42.000]  耶穌問你
[00:17:42.000 --> 00:17:44.000]  為什麼用石頭打我
[00:17:44.000 --> 00:17:46.000]  那群人
[00:17:46.000 --> 00:17:48.000]  想用石頭打耶穌的人
[00:17:48.000 --> 00:17:49.000]  他們的回答就是
[00:17:49.000 --> 00:17:51.000]  不是因為你做的好事
[00:17:51.000 --> 00:17:54.000]  而是因為你說自己是神
[00:17:54.000 --> 00:17:56.000]  但其實是不是很荒謬
[00:17:56.000 --> 00:17:58.000]  這正正是一個真相
[00:17:58.000 --> 00:18:00.000]  是一個事實
[00:18:00.000 --> 00:18:02.000]  但當時那些人的拒絕
[00:18:02.000 --> 00:18:04.000]  而他們甚至覺得
[00:18:04.000 --> 00:18:06.000]  因為這樣
[00:18:06.000 --> 00:18:08.000]  覺得耶穌是在說一個很荒謬
[00:18:08.000 --> 00:18:10.000]  很不合理的事
[00:18:10.000 --> 00:18:11.000]  很不真實的事
[00:18:11.000 --> 00:18:14.000]  說自己與神同等
[00:18:14.000 --> 00:18:17.000]  以致他們都想用石頭打死他
[00:18:17.000 --> 00:18:18.000]  而保羅也是一樣
[00:18:18.000 --> 00:18:20.000]  面對猶太人的時候
