
[00:00:00.000 --> 00:00:02.200]  被聖靈充滿這件事情
[00:03:22.600 --> 00:03:24.600]  你看見耶穌怎麼從第一節
[00:03:24.600 --> 00:03:27.160]  講到他被聖靈充滿
[00:03:27.160 --> 00:03:29.400]  一直到第十四節
[00:03:29.400 --> 00:03:31.200]  當他回到加利利
[00:03:31.200 --> 00:03:33.840]  他滿有聖靈的能力
[00:03:33.840 --> 00:03:38.520]  怎麼樣能夠從我們只是被聖靈充滿
[00:03:38.520 --> 00:03:43.760]  能夠進入到一個滿有聖靈能力的生活呢?
[00:03:43.760 --> 00:03:46.520]  從今天這段聖經當中
[00:03:46.520 --> 00:03:48.720]  我們看見要從三方面來看
[00:03:48.720 --> 00:03:50.240]  從三方面來看
[00:03:51.000 --> 00:03:54.360]  第一個你一定要敏銳聖靈的引導
[00:03:54.360 --> 00:03:55.960]  跟你彷彿說要敏銳聖靈的引導
[00:03:55.960 --> 00:03:59.400]  第一節這裡說
[00:03:59.400 --> 00:04:01.280]  當耶穌被聖靈充滿之後
[00:04:01.280 --> 00:04:04.600]  聖靈就引導他到曠野
[00:04:04.600 --> 00:04:08.080]  我們看見當你被聖靈充滿之後
[00:04:08.080 --> 00:04:09.080]  第一件事情
[00:04:09.080 --> 00:04:12.280]  你一定要敏銳聖靈來引導你
[00:04:12.280 --> 00:04:15.120]  事實上聖靈充滿最主要的目的
[00:04:15.120 --> 00:04:17.800]  就讓你明白神的心意
[00:04:18.960 --> 00:04:21.720]  所以佛所說第五章十七、十八節怎麼說呢?
[00:04:21.720 --> 00:04:23.240]  不要做糊塗人
[00:04:23.240 --> 00:04:26.920]  你知道很多基督徒是糊裡糊塗嗎?
[00:04:26.920 --> 00:04:30.440]  不要做糊塗人要怎麼樣?
[00:04:30.440 --> 00:04:33.160]  明白主的旨意如何?
[00:04:33.160 --> 00:04:36.480]  怎麼樣明白主的那十八節就說了
[00:04:36.480 --> 00:04:38.480]  不要醉酒酒能使人放蕩
[00:04:38.480 --> 00:04:41.600]  乃要被聖靈充滿
[00:04:41.600 --> 00:04:43.720]  為什麼要被聖靈充滿?
[00:04:43.720 --> 00:04:47.400]  最主要的目的就要我們明白神的旨意嗎?
[00:04:48.000 --> 00:04:49.760]  所以當我們在講到聖靈充滿的時候
[00:04:49.760 --> 00:04:52.080]  你不要一天到晚只想到這些現象
[00:04:52.080 --> 00:04:54.840]  不要一天到晚為方言來辯論
[00:04:54.840 --> 00:04:57.200]  不要為那些島嶼不倒災的辯論
[00:04:57.200 --> 00:04:58.960]  因為那都是次要的
[00:04:58.960 --> 00:05:05.280]  不要為那些現象而忽略了聖靈充滿最主要的目的
[00:05:05.280 --> 00:05:07.640]  是要我們明白神的心意
[00:05:07.640 --> 00:05:11.360]  可見聖靈常常要向我們說話的
[00:05:11.360 --> 00:05:13.600]  說明神的心意不是嗎?
[00:05:13.600 --> 00:05:16.640]  你說牧師聖靈怎麼向我說話呢?
[00:05:17.440 --> 00:05:19.600]  基本上有四個方面
[00:05:19.600 --> 00:05:22.240]  聖靈怎麼樣來引導我們
[00:05:22.240 --> 00:05:23.960]  聖靈怎麼向我們說話
[00:05:23.960 --> 00:05:26.160]  四方面常常在生活當中
[00:05:26.160 --> 00:05:27.520]  神這樣向我們說話
[00:05:27.520 --> 00:05:30.000]  第一個透過神的僕人
[00:05:30.000 --> 00:05:32.040]  跟你毛說透過神的僕人
[00:05:32.040 --> 00:05:35.520]  舊約時代透過先知
[00:05:35.520 --> 00:05:37.840]  透過神所揀選的器皿
[00:05:37.840 --> 00:05:39.040]  寫下神的話語
[00:05:39.040 --> 00:05:42.640]  到了新約時代我們看見透過牧師
[00:05:42.640 --> 00:05:44.200]  透過很多的講座
[00:05:44.200 --> 00:05:46.360]  甚至透過你身旁周圍的人
[00:05:46.480 --> 00:05:48.520]  神常常透過你身旁周圍
[00:05:48.520 --> 00:05:51.240]  成為一個神的器皿來向你說話
[00:05:51.240 --> 00:05:52.960]  所以我常常鼓勵你
[00:05:52.960 --> 00:05:54.240]  當你在聽道的時候
[00:05:54.240 --> 00:05:55.280]  不要只是聽聽而已
[00:05:55.280 --> 00:05:58.400]  一定要學習記筆記
[00:05:58.400 --> 00:06:00.880]  當然現在很多種記筆記的方法
[00:06:00.880 --> 00:06:02.240]  我看現在非常 creative
[00:06:02.240 --> 00:06:03.320]  拿著 iPad 記筆記
[00:06:03.320 --> 00:06:03.840]  iPhone 記筆記
[00:06:03.840 --> 00:06:05.360]  甚至照相做記筆記
[00:06:05.360 --> 00:06:07.280]  各式各樣的筆記方法
[00:06:07.280 --> 00:06:10.160]  無論怎麼樣你一定要學習記
[00:06:10.160 --> 00:06:10.640]  為什麼?
[00:06:10.640 --> 00:06:13.120]  否則的話你發現每次你聽完道
[00:06:13.120 --> 00:06:15.640]  聽來聽去只記得的只是笑話而已
[00:06:16.480 --> 00:06:17.400]  什麼都記不得
[00:06:17.400 --> 00:06:18.920]  只是有個很好笑的笑話
[00:06:18.920 --> 00:06:21.760]  很多時候你在聽道的時候
[00:06:21.760 --> 00:06:23.360]  很感動覺得太棒了
[00:06:23.360 --> 00:06:24.080]  可是一上來
[00:06:24.080 --> 00:06:25.840]  剛才那句話是什麼話
[00:06:25.840 --> 00:06:26.680]  不記得了
[00:06:26.680 --> 00:06:28.400]  很感動但不記得什麼話了
[00:06:28.400 --> 00:06:31.400]  你知道你很難讓聖靈向你說話
[00:06:31.400 --> 00:06:32.800]  你要記錄下來
[00:06:32.800 --> 00:06:35.280]  一旦你覺得聖靈感動的話寫下來
[00:06:35.280 --> 00:06:37.320]  回頭你再來看的時候
[00:06:37.320 --> 00:06:40.280]  神的心意就是清清楚楚
[00:06:40.280 --> 00:06:42.200]  明明白白在你的面前
[00:06:42.200 --> 00:06:45.840]  就像是禮拜四看電影一樣
[00:06:46.360 --> 00:06:48.040]  你知道看完電影我需要講個道
[00:06:48.040 --> 00:06:49.920]  我就想看完電影要講什麼道
[00:06:49.920 --> 00:06:51.760]  其實我在那看電影還沒在之前
[00:06:51.760 --> 00:06:53.320]  我就想今天要講什麼
[00:06:53.320 --> 00:06:54.400]  真的不知道要講什麼
[00:06:54.400 --> 00:06:55.920]  也不知道電影到底講些什麼
[00:06:55.920 --> 00:06:57.080]  要講什麼呢
[00:06:57.080 --> 00:06:59.720]  我就聖靈說聖靈啊求你讓我看電影
[00:06:59.720 --> 00:07:00.760]  你要我講什麼
[00:07:00.760 --> 00:07:02.440]  我就注意看電影
[00:07:02.440 --> 00:07:04.960]  哇沒想到電影一開始講一句話
[00:07:04.960 --> 00:07:06.160]  很震撼我的話
[00:07:06.160 --> 00:07:08.040]  耶穌對彼得說
[00:07:08.040 --> 00:07:09.320]  Give me an hour
[00:07:09.320 --> 00:07:10.840]  I'll give you a whole new life
[00:07:10.840 --> 00:07:12.800]  哇忽然間
[00:07:12.800 --> 00:07:14.040]  What a sentence
[00:07:14.040 --> 00:07:16.480]  這個好的一個句子
[00:07:16.480 --> 00:07:18.840]  開始我馬上在黑暗中拿出筆來
[00:07:18.840 --> 00:07:19.680]  直接寫下來
[00:07:19.680 --> 00:07:21.080]  免得我忘記啊
[00:07:21.080 --> 00:07:23.200]  兩個鐘頭之後就忘記了
[00:07:23.200 --> 00:07:23.920]  你知道看完電影
[00:07:23.920 --> 00:07:25.160]  剛才那句話就不記得
[00:07:25.160 --> 00:07:25.960]  寫下來
[00:07:25.960 --> 00:07:29.560]  所以那句話就成為我那天講道的開場白
[00:07:29.560 --> 00:07:32.760]  就從那句話開始講起
[00:07:32.760 --> 00:07:33.720]  You see
[00:07:33.720 --> 00:07:36.520]  你看聖靈常常透過不同的事物
[00:07:36.520 --> 00:07:38.520]  像神的僕人不同的講座
[00:07:38.520 --> 00:07:40.480]  下來之後你要記錄下來
[00:07:40.480 --> 00:07:41.800]  你才能夠記得
[00:07:41.800 --> 00:07:43.560]  到如今我都記得這句話
[00:07:43.800 --> 00:07:44.360]  Amen
[00:07:44.360 --> 00:07:45.640]  學習記筆記
[00:07:45.640 --> 00:07:46.240]  第二個
[00:07:46.240 --> 00:07:48.600]  透過神的話語
[00:07:48.600 --> 00:07:49.360]  向你說話
[00:07:49.360 --> 00:07:50.720]  跟你媽說透過神的話語
[00:07:50.720 --> 00:07:53.880]  聖經就是神的話
[00:07:53.880 --> 00:07:56.680]  所以我每一天就是來讀神的話
[00:07:56.680 --> 00:07:57.520]  讀神的話
[00:07:57.520 --> 00:07:58.960]  特別在我們教會裡面
[00:07:58.960 --> 00:08:04.520]  我們看見每個週報裡面都有每天的讀經材料
[00:08:04.520 --> 00:08:06.160]  而且除了讀經材料
[00:08:06.160 --> 00:08:09.880]  我們還供應你每天選擇一兩節短短的經文
[00:08:09.880 --> 00:08:11.280]  叫導讀經文
[00:08:11.760 --> 00:08:15.880]  就是幫助你能夠集中在這兩節的聖經上
[00:08:15.880 --> 00:08:17.720]  當你一邊讀經
[00:08:17.720 --> 00:08:18.920]  一邊禱告
[00:08:18.920 --> 00:08:20.240]  花點時間
[00:08:20.240 --> 00:08:24.160]  容許聖靈能夠來向你說話的機會
[00:08:24.160 --> 00:08:27.640]  否則的話多少時候你讀經都是匆匆忙忙
[00:08:27.640 --> 00:08:30.000]  不是在現代的人讀個經都匆匆忙忙
[00:08:30.000 --> 00:08:31.240]  教材料是讀了沒讀了
[00:08:31.240 --> 00:08:32.080]  靈修沒靈修了
[00:08:32.080 --> 00:08:33.280]  但是讀什麼都不知道
[00:08:33.280 --> 00:08:36.360]  你一定要花點時間導讀
[00:08:36.360 --> 00:08:37.920]  安靜在神裡面
[00:08:37.920 --> 00:08:38.880]  一邊讀經
[00:08:38.880 --> 00:08:40.280]  一邊化為禱告
[00:08:40.280 --> 00:08:41.440]  帶到神的面前
[00:08:41.600 --> 00:08:43.600]  當你用導讀的方式的時候
[00:08:43.600 --> 00:08:47.840]  聖靈很容易藉著神的話來向你說話
[00:08:47.840 --> 00:08:51.040]  第三方面透過環境
[00:08:51.040 --> 00:08:52.560]  跟你媽說透過環境
[00:08:52.560 --> 00:08:55.440]  神有時候為你打開一些門
[00:08:55.440 --> 00:08:58.240]  神有時候為你關閉一些門
[00:08:58.240 --> 00:09:01.640]  神透過環境來向你說話的
[00:09:01.640 --> 00:09:05.360]  你還記得保羅有一次想要到小雅西亞去傳福音
[00:09:05.360 --> 00:09:07.400]  聖靈就禁止他
[00:09:07.400 --> 00:09:09.600]  後來他又想去比特尼傳福音
[00:09:09.600 --> 00:09:11.280]  聖靈又再次禁止
[00:09:11.280 --> 00:09:12.080]  那到底怎麼樣
[00:09:12.080 --> 00:09:13.320]  為什麼一直禁止
[00:09:13.320 --> 00:09:14.360]  為什麼一直關門
[00:09:14.360 --> 00:09:15.800]  因為有另外一扇門
[00:09:15.800 --> 00:09:19.240]  後來神就讓他看見馬其頓的異象
[00:09:19.240 --> 00:09:23.320]  原來神為他打開的是向歐洲傳福音的門
[00:09:23.320 --> 00:09:26.120]  所以每一當在你生命當中
[00:09:26.120 --> 00:09:28.480]  遇見神為你關一扇門的時候
[00:09:28.480 --> 00:09:30.040]  千萬不要灰心氣餒
[00:09:30.040 --> 00:09:33.120]  當神為你關一扇門的時候
[00:09:33.120 --> 00:09:35.360]  就表明神在另外一個地方
[00:09:35.360 --> 00:09:37.400]  為你開了另外一扇門
[00:09:37.920 --> 00:09:41.880]  門你要穿著歡喜的心來期待
[00:09:41.880 --> 00:09:45.240]  因為神常常透過環境來引導你
[00:09:45.240 --> 00:09:46.320]  最後第四
[00:09:46.320 --> 00:09:46.960]  透過什麼
[00:09:46.960 --> 00:09:48.960]  透過你心中的感動
[00:09:48.960 --> 00:09:50.720]  跟你朋友說透過心中的感動
[00:09:50.720 --> 00:09:53.560]  聖靈常常會感動你
[00:09:53.560 --> 00:09:55.080]  有時候一個意念而已
[00:09:55.080 --> 00:09:57.080]  有時候神感動你
[00:09:57.080 --> 00:09:58.840]  要去探訪一個弟兄姐妹
[00:09:58.840 --> 00:10:01.480]  或者打一個電話給一個需要的弟兄姐妹
[00:10:01.480 --> 00:10:02.920]  我相信我們常常有
[00:10:02.920 --> 00:10:05.280]  有時候聖靈透過心中的感動
[00:10:05.280 --> 00:10:07.160]  催促我們去做一些事情
[00:10:07.520 --> 00:10:08.920]  有時候聖靈給我們一些
[00:10:08.920 --> 00:10:11.000]  在禱告中給我們一些圖像
[00:10:11.000 --> 00:10:14.280]  給我們一些好像在腦海中看見一些image
[00:10:14.280 --> 00:10:16.760]  像昨天晚上我們在操練恩賜的時候
[00:10:16.760 --> 00:10:18.960]  很多弟兄姐妹在禱告中就看見
[00:10:18.960 --> 00:10:21.280]  聖靈向他們有一些圖片在腦海中
[00:10:21.280 --> 00:10:23.280]  他們就說出來那些圖片
[00:10:23.280 --> 00:10:25.920]  我們就為那些神給我們的圖畫
[00:10:25.920 --> 00:10:27.160]  我們來禱告
[00:10:27.160 --> 00:10:29.360]  很多時候不但是意念
[00:10:29.360 --> 00:10:30.640]  有時候是圖像
[00:10:30.640 --> 00:10:33.680]  甚至有時候聖靈透過我們的感覺
[00:10:33.680 --> 00:10:34.840]  來向我們說話
[00:10:34.840 --> 00:10:36.920]  當你在為人禱告的時候
[00:10:36.920 --> 00:10:40.600]  有時候感覺一種很沉重的壓力的感覺
[00:10:40.600 --> 00:10:42.200]  或者當你為人禱告
[00:10:42.200 --> 00:10:44.400]  甚至你會感覺到對方的疼痛
[00:10:44.400 --> 00:10:45.440]  身體上的疼痛
[00:10:45.440 --> 00:10:46.760]  因為神也要在這個時候
[00:10:46.760 --> 00:10:48.800]  神知道他哪方面的疼痛
[00:10:48.800 --> 00:10:50.320]  神也要醫治他的疼痛
[00:10:50.320 --> 00:10:53.440]  所以我們看見聖靈常常向我們說話的弟兄姐妹
[00:10:53.440 --> 00:10:56.160]  你千萬不要以為好像聖靈很玄
[00:10:56.160 --> 00:10:57.280]  一點都不玄
[00:10:57.280 --> 00:11:00.920]  聖靈常常透過他的僕人
[00:11:00.920 --> 00:11:02.520]  透過神的話語
[00:11:02.520 --> 00:11:03.840]  透過環境
[00:11:03.840 --> 00:11:05.680]  透過心中的感動
[00:11:05.680 --> 00:11:07.080]  向你來說話
[00:11:07.080 --> 00:11:10.600]  你一定要敏銳聖靈的引導
[00:11:10.600 --> 00:11:11.680]  Amen
[00:11:11.680 --> 00:11:13.560]  第二方面我們看見
[00:11:13.560 --> 00:11:15.400]  聖靈充滿之後
[00:11:15.400 --> 00:11:16.240]  我們要做什麼呢
[00:11:16.240 --> 00:11:19.120]  第二要勝過生命中的考驗
[00:11:19.120 --> 00:11:21.280]  跟你媽說勝過生命中的考驗
[00:11:21.280 --> 00:11:24.080]  在第一節當中
[00:11:24.080 --> 00:11:26.440]  我們看見耶穌被聖靈充滿了
[00:11:26.440 --> 00:11:29.040]  就被聖靈引到曠野幹什麼呢
[00:11:29.040 --> 00:11:31.560]  就是要受魔鬼的試探
[00:11:31.560 --> 00:11:32.560]  換句話說
[00:11:32.560 --> 00:11:35.520]  就要經過生命中的考驗
[00:11:36.000 --> 00:11:37.520]  的確今天在我們一生當中
[00:11:37.520 --> 00:11:40.120]  弟兄你們神從來沒有允許我們天色長藍
[00:11:40.120 --> 00:11:43.480]  我們總是會遇到生命中的風暴
[00:11:43.480 --> 00:11:46.640]  我們總是會遇到仇敵的攻擊的
[00:11:46.640 --> 00:11:50.000]  我們總是會遇到環境上的攔阻的
[00:11:50.000 --> 00:11:51.080]  Amen
[00:11:51.080 --> 00:11:54.920]  當我們面對這些生命中的攔阻困境的時候
[00:11:54.920 --> 00:11:57.080]  面對生命中的考驗的時候
[00:11:57.080 --> 00:11:58.720]  我們怎麼來面對呢
[00:11:58.720 --> 00:12:00.720]  我們看見這段聖經當中
[00:12:00.720 --> 00:12:03.400]  耶穌給我們三個很重要的榜樣
[00:12:03.680 --> 00:12:06.600]  第一個要渴慕神的話語
[00:12:06.600 --> 00:12:08.600]  跟你們說要渴慕神的話語
[00:12:08.600 --> 00:12:11.200]  第一個試探
[00:12:11.200 --> 00:12:12.480]  在第一個試探當中
[00:12:12.480 --> 00:12:14.600]  你看見魔鬼怎麼試探耶穌呢
[00:12:14.600 --> 00:12:16.200]  耶穌很飢餓
[00:12:16.200 --> 00:12:17.400]  魔鬼對祂說
[00:12:17.400 --> 00:12:20.600]  將這個石頭變成食物來吃吧
[00:12:20.600 --> 00:12:22.120]  耶穌怎麼回答
[00:12:22.120 --> 00:12:23.320]  第四節
[00:12:23.320 --> 00:12:27.120]  耶穌回答人活著不是單靠食物
[00:12:27.120 --> 00:12:31.560]  乃是靠神口中所出的一切化
[00:12:32.120 --> 00:12:35.200]  我們看見聖靈的工作跟神的話語
[00:12:35.200 --> 00:12:37.280]  是不可分的弟兄姊妹
[00:12:37.280 --> 00:12:39.040]  一旦我們被聖靈充滿
[00:12:39.040 --> 00:12:41.480]  我們就需要渴慕神的話語
[00:12:41.480 --> 00:12:44.800]  要讓神的話語充滿在我們的心中
[00:12:44.800 --> 00:12:47.320]  你知道在近代靈恩運動裡面
[00:12:47.320 --> 00:12:49.320]  常常犯了一個很大的錯誤
[00:12:49.320 --> 00:12:51.520]  就是以為只要有聖靈來
[00:12:51.520 --> 00:12:53.360]  只要有聖靈向我們說話
[00:12:53.360 --> 00:12:55.440]  我們就不再需要神的話語了
[00:12:55.440 --> 00:12:58.120]  我們只要聆聽聖靈的聲音就夠了
[00:12:58.120 --> 00:13:00.120]  其實這是錯誤的
[00:13:00.280 --> 00:13:03.840]  聖靈的工作跟神的話是永遠分不開的
[00:13:03.840 --> 00:13:06.280]  有人說聖靈跟神的話
[00:13:06.280 --> 00:13:09.040]  就好像神施恩的雙線
[00:13:09.040 --> 00:13:11.360]  兩條線
[00:13:11.360 --> 00:13:13.040]  缺一不可
[00:13:13.040 --> 00:13:15.480]  神施恩的雙線
[00:13:15.480 --> 00:13:18.360]  是聖靈藉著神的話
[00:13:18.360 --> 00:13:19.920]  叫我們得救的
[00:13:19.920 --> 00:13:20.840]  不是嗎
[00:13:20.840 --> 00:13:23.680]  是聖靈藉著神的話
[00:13:23.680 --> 00:13:25.000]  叫我們心中有信心的
[00:13:25.000 --> 00:13:26.440]  否則怎麼會有信心呢
[00:13:26.440 --> 00:13:29.080]  是聖靈藉著神的話
[00:13:29.080 --> 00:13:32.080]  叫我們生命得以煉淨得以聖潔
[00:13:32.080 --> 00:13:37.120]  我們看見都是聖靈跟神的話兩個並行的時候
[00:13:37.120 --> 00:13:39.680]  神的恩典才臨到在我們身上
[00:13:39.680 --> 00:13:42.160]  所以一個被聖靈充滿的人
[00:13:42.160 --> 00:13:45.080]  我們一定要持續來渴慕神的話語
[00:13:45.080 --> 00:13:49.160]  我發現今天在教會裡面常有一個危機
[00:13:49.160 --> 00:13:50.760]  就是好像我們對神的話
[00:13:50.760 --> 00:13:52.960]  有點失去了胃口
[00:13:52.960 --> 00:13:55.520]  如果今天我們辦健康講座
[00:13:55.520 --> 00:13:56.600]  高朋滿座
[00:13:56.600 --> 00:13:57.120]  我告訴你
[00:13:57.120 --> 00:13:57.960]  大家都來
[00:13:58.400 --> 00:13:59.840]  神亦不倒我
[00:13:59.840 --> 00:14:01.480]  七早八早排長龍
[00:14:01.480 --> 00:14:04.840]  一讀神的話就個個想打瞌睡
[00:14:04.840 --> 00:14:09.160]  我們似乎體會不到詩篇的作者所主
[00:14:09.160 --> 00:14:11.800]  你的話比金紙更寶貴
[00:14:11.800 --> 00:14:12.840]  真的嗎
[00:14:12.840 --> 00:14:16.400]  神的話比金紙還可羨慕
[00:14:16.400 --> 00:14:17.000]  真的嗎
[00:14:17.000 --> 00:14:17.880]  戲骨的人
[00:14:17.880 --> 00:14:21.120]  你真的能夠明白這件事情嗎
[00:14:21.120 --> 00:14:24.040]  恐怕我們很難能夠領受
[00:14:24.040 --> 00:14:26.800]  神的話真的比金紙
[00:14:27.480 --> 00:14:29.000]  更可羨慕
[00:14:29.000 --> 00:14:30.960]  更寶貴
[00:14:30.960 --> 00:14:33.840]  我們要求神再一次憐憫我們
[00:14:33.840 --> 00:14:36.280]  求神再一次賜下可慕的心來
[00:14:36.280 --> 00:14:36.880]  弟兄姊妹
[00:14:36.880 --> 00:14:37.560]  Amen
[00:14:37.560 --> 00:14:39.480]  我們需要被聖靈充滿
[00:14:39.480 --> 00:14:40.840]  但聖靈充滿之後
[00:14:40.840 --> 00:14:42.840]  更是需要渴慕神的話語
[00:14:42.840 --> 00:14:45.640]  讓神的話充滿在我們的心中
[00:14:45.640 --> 00:14:46.440]  Amen
[00:14:46.440 --> 00:14:47.600]  第二方面
[00:14:47.600 --> 00:14:49.440]  你要每天過敬拜的生活
[00:14:49.440 --> 00:14:50.240]  跟你媽說
[00:14:50.240 --> 00:14:51.600]  每天過敬拜的生活
[00:14:51.600 --> 00:14:54.080]  第二個試探
[00:14:54.080 --> 00:14:54.480]  Right
[00:14:54.480 --> 00:14:55.640]  第二個試探
[00:14:55.640 --> 00:15:00.880]  魔鬼把萬國的榮華顯給耶穌看
[00:15:00.880 --> 00:15:03.400]  然後魔鬼對耶穌說
[00:15:03.400 --> 00:15:04.960]  你只要向我下拜
[00:15:04.960 --> 00:15:08.000]  我就把這一切通通都給你
[00:15:08.000 --> 00:15:10.800]  第八節我們看耶穌怎麼回答
[00:15:10.800 --> 00:15:12.560]  耶穌回答說
[00:15:12.560 --> 00:15:13.640]  經上記載說
[00:15:13.640 --> 00:15:15.400]  當拜諸你的神
[00:15:15.400 --> 00:15:17.720]  但要侍奉他
[00:15:17.720 --> 00:15:19.800]  我們就看見耶穌在這裡
[00:15:19.800 --> 00:15:21.480]  然後我們看見聖靈充滿之後
[00:15:21.480 --> 00:15:24.080]  第二件事情要每天來敬拜神
[00:15:24.080 --> 00:15:25.520]  在生活當中敬拜
[00:15:25.520 --> 00:15:28.920]  敬拜不是只有在主日在教會的活動而已
[00:15:28.920 --> 00:15:32.120]  我們需要在每天的生活當中
[00:15:32.120 --> 00:15:33.920]  在各樣的環境當中
[00:15:33.920 --> 00:15:36.480]  要學習過一個敬拜讚美的生活
[00:15:36.480 --> 00:15:37.280]  Amen
[00:15:37.280 --> 00:15:39.960]  聖經中給我們很多很好的榜樣
[00:15:39.960 --> 00:15:41.320]  想到亞伯拉罕
[00:15:41.320 --> 00:15:45.080]  亞伯拉罕是個懂得在家裡面就敬拜神的人
[00:15:45.080 --> 00:15:48.320]  聖經講到每一次亞伯拉罕無論搬到哪裡
[00:15:48.320 --> 00:15:49.160]  他一定做一件事情
[00:15:49.160 --> 00:15:49.920]  什麼事情
[00:15:49.920 --> 00:15:52.120]  組一個祭壇
