
[00:00:00.000 --> 00:00:05.200]  我們多謝楊帥倫先生和我們很真誠的分享
[00:01:29.800 --> 00:01:31.800]  今天的選擇也創造我未來的人生
[00:01:31.800 --> 00:01:34.800]  剛才你聽楊先生去分享
[00:01:34.800 --> 00:01:37.800]  人體好像很愚蠢的選擇
[00:01:37.800 --> 00:01:40.800]  那我剛才看到楊先生分享一些東西
[00:01:40.800 --> 00:01:41.800]  那我剛才看到楊先生分享一些東西
[00:01:41.800 --> 00:01:43.800]  可以自己讓自己大紅大紫
[00:01:43.800 --> 00:01:45.800]  他可以讓自己大紅大紫
[00:01:45.800 --> 00:01:47.800]  如果我能進娛樂圈
[00:01:47.800 --> 00:01:48.800]  如果我能進娛樂圈
[00:01:48.800 --> 00:01:49.800]  我當然是希望紅的
[00:01:49.800 --> 00:01:51.800]  我當然是希望紅的
[00:01:51.800 --> 00:01:52.800]  誰不想做周星馳
[00:01:52.800 --> 00:01:53.800]  誰不想做周星馳
[00:01:53.800 --> 00:01:54.800]  誰不想做周星馳
[00:01:54.800 --> 00:01:55.800]  誰不想做周星馳
[00:01:55.800 --> 00:01:57.800]  為什麼他會做這個選擇呢?
[00:01:57.800 --> 00:01:58.800]  為什麼他會做這個選擇呢?
[00:01:58.800 --> 00:01:59.800]  為什麼他會做這個選擇呢?
[00:01:59.800 --> 00:02:01.800]  其實背後有這個因素
[00:02:01.800 --> 00:02:02.800]  其實背後有這個因素
[00:02:02.800 --> 00:02:03.800]  信仰也是一種選擇
[00:02:03.800 --> 00:02:04.800]  信仰也是一種選擇
[00:02:04.800 --> 00:02:05.800]  信仰也是一種選擇
[00:02:05.800 --> 00:02:06.800]  有人選擇無神論
[00:02:06.800 --> 00:02:07.800]  有人選擇無神論
[00:02:07.800 --> 00:02:09.800]  有人選擇有宗教信仰
[00:02:09.800 --> 00:02:10.800]  有人選擇有宗教信仰
[00:02:10.800 --> 00:02:12.800]  宗教信仰你也可以選擇不同的宗教
[00:02:12.800 --> 00:02:14.800]  宗教信仰你也可以選擇不同的宗教
[00:02:14.800 --> 00:02:15.800]  有人選擇佛教
[00:02:15.800 --> 00:02:16.800]  有人選擇佛教
[00:02:16.800 --> 00:02:17.800]  有人選擇道教
[00:02:17.800 --> 00:02:18.800]  有人選擇民間宗教
[00:02:18.800 --> 00:02:19.800]  有人選擇民間宗教
[00:02:19.800 --> 00:02:26.800]  當然我們選擇基督教
[00:02:26.800 --> 00:02:28.800]  有人說基督教跟別的宗教有什麼分別
[00:02:28.800 --> 00:02:30.800]  反正宗教也是導人向善
[00:02:30.800 --> 00:02:31.800]  反正宗教也是導人向善
[00:02:31.800 --> 00:02:32.800]  反正宗教也是導人向善
[00:02:32.800 --> 00:02:34.800]  反正我們隨便找一個宗教信就算數
[00:02:34.800 --> 00:02:35.800]  反正我們隨便找一個宗教信就算數
[00:02:35.800 --> 00:02:37.800]  反正我們隨便找一個宗教信就算數
[00:02:37.800 --> 00:02:40.800]  我們常說基督教跟其他宗教有一個很明顯的分別
[00:02:40.800 --> 00:02:42.800]  我們常說基督教跟其他宗教有一個很明顯的分別
[00:02:42.800 --> 00:02:43.800]  我們常說基督教跟其他宗教有一個很明顯的分別
[00:02:43.800 --> 00:02:44.800]  其他所有宗教創辦的人
[00:02:44.800 --> 00:02:45.800]  其他所有宗教創辦的人
[00:02:45.800 --> 00:02:49.800]  無論他們生前是怎樣顯赫
[00:02:49.800 --> 00:02:50.800]  無論他們生前是怎樣顯赫
[00:02:50.800 --> 00:02:51.800]  無論他們生前是怎樣顯赫
[00:02:51.800 --> 00:02:52.800]  無論他們生前是怎樣顯赫
[00:02:52.800 --> 00:02:53.800]  無論他們生前是怎樣顯赫
[00:02:53.800 --> 00:02:54.800]  無論他們生前是怎樣顯赫
[00:02:54.800 --> 00:02:55.800]  無論他們生前是怎樣顯赫
[00:02:55.800 --> 00:02:56.800]  無論他們生前是怎樣顯赫
[00:02:56.800 --> 00:02:57.800]  無論他們生前是怎樣顯赫
[00:02:57.800 --> 00:02:58.800]  無論他們生前是怎樣顯赫
[00:02:58.800 --> 00:02:59.800]  無論他們生前是怎樣顯赫
[00:02:59.800 --> 00:03:00.800]  無論他們生前是怎樣顯赫
[00:03:00.800 --> 00:03:01.800]  無論他們生前是怎樣顯赫
[00:03:01.800 --> 00:03:02.800]  無論他們生前是怎樣顯赫
[00:03:02.800 --> 00:03:03.800]  無論他們生前是怎樣顯赫
[00:03:03.800 --> 00:03:04.800]  無論他們生前是怎樣顯赫
[00:03:04.800 --> 00:03:05.800]  無論他們生前是怎樣顯赫
[00:03:05.800 --> 00:03:06.800]  無論他們生前是怎樣顯赫
[00:03:06.800 --> 00:03:15.800]  無論他們生前是怎樣顯赫
[00:03:15.800 --> 00:03:16.800]  無論他們生前是怎樣顯赫
[00:03:16.800 --> 00:03:17.800]  無論他們生前是怎樣顯赫
[00:03:17.800 --> 00:03:18.800]  無論他們生前是怎樣顯赫
[00:03:18.800 --> 00:03:19.800]  無論他們生前是怎樣顯赫
[00:03:19.800 --> 00:03:20.800]  無論他們生前是怎樣顯赫
[00:03:20.800 --> 00:03:21.800]  無論他們生前是怎樣顯赫
[00:03:21.800 --> 00:03:22.800]  無論他們生前是怎樣顯赫
[00:03:22.800 --> 00:03:23.800]  無論他們生前是怎樣顯赫
[00:03:23.800 --> 00:03:24.800]  無論他們生前是怎樣顯赫
[00:03:24.800 --> 00:03:25.800]  無論他們生前是怎樣顯赫
[00:03:25.800 --> 00:03:26.800]  無論他們生前是怎樣顯赫
[00:03:26.800 --> 00:03:27.800]  無論他們生前是怎樣顯赫
[00:03:27.800 --> 00:03:28.800]  無論他們生前是怎樣顯赫
[00:03:28.800 --> 00:03:29.800]  無論他們生前是怎樣顯赫
[00:03:29.800 --> 00:03:30.800]  無論他們生前是怎樣顯赫
[00:03:30.800 --> 00:03:31.800]  無論他們生前是怎樣顯赫
[00:03:31.800 --> 00:03:32.800]  無論他們生前是怎樣顯赫
[00:03:32.800 --> 00:03:38.800]  無論他們生前是怎樣顯赫
[00:03:38.800 --> 00:03:39.800]  無論他們生前是怎樣顯赫
[00:03:39.800 --> 00:03:40.800]  無論他們生前是怎樣顯赫
[00:03:40.800 --> 00:03:41.800]  無論他們生前是怎樣顯赫
[00:03:41.800 --> 00:03:42.800]  無論他們生前是怎樣顯赫
[00:03:42.800 --> 00:03:43.800]  無論他們生前是怎樣顯赫
[00:03:43.800 --> 00:03:44.800]  無論他們生前是怎樣顯赫
[00:03:44.800 --> 00:03:45.800]  無論他們生前是怎樣顯赫
[00:03:45.800 --> 00:03:46.800]  無論他們生前是怎樣顯赫
[00:03:46.800 --> 00:03:47.800]  無論他們生前是怎樣顯赫
[00:03:47.800 --> 00:03:48.800]  無論他們生前是怎樣顯赫
[00:03:48.800 --> 00:03:49.800]  無論他們生前是怎樣顯赫
[00:03:49.800 --> 00:03:50.800]  無論他們生前是怎樣顯赫
[00:03:50.800 --> 00:03:51.800]  無論他們生前是怎樣顯赫
[00:03:51.800 --> 00:03:52.800]  無論他們生前是怎樣顯赫
[00:03:52.800 --> 00:03:53.800]  無論他們生前是怎樣顯赫
[00:03:53.800 --> 00:03:54.800]  無論他們生前是怎樣顯赫
[00:03:54.800 --> 00:03:55.800]  無論他們生前是怎樣顯赫
[00:03:55.800 --> 00:04:02.800]  無論他們生前是怎樣顯赫
[00:04:02.800 --> 00:04:03.800]  無論他們生前是怎樣顯赫
[00:04:03.800 --> 00:04:04.800]  無論他們生前是怎樣顯赫
[00:04:04.800 --> 00:04:05.800]  無論他們生前是怎樣顯赫
[00:04:05.800 --> 00:04:06.800]  無論他們生前是怎樣顯赫
[00:04:06.800 --> 00:04:07.800]  無論他們生前是怎樣顯赫
[00:04:07.800 --> 00:04:08.800]  無論他們生前是怎樣顯赫
[00:04:08.800 --> 00:04:09.800]  無論他們生前是怎樣顯赫
[00:04:09.800 --> 00:04:10.800]  無論他們生前是怎樣顯赫
[00:04:10.800 --> 00:04:11.800]  無論他們生前是怎樣顯赫
[00:04:11.800 --> 00:04:12.800]  無論他們生前是怎樣顯赫
[00:04:12.800 --> 00:04:13.800]  無論他們生前是怎樣顯赫
[00:04:13.800 --> 00:04:14.800]  無論他們生前是怎樣顯赫
[00:04:14.800 --> 00:04:15.800]  無論他們生前是怎樣顯赫
[00:04:15.800 --> 00:04:16.800]  無論他們生前是怎樣顯赫
[00:04:16.800 --> 00:04:17.800]  無論他們生前是怎樣顯赫
[00:04:17.800 --> 00:04:18.800]  無論他們生前是怎樣顯赫
[00:04:18.800 --> 00:04:19.800]  無論他們生前是怎樣顯赫
[00:04:19.800 --> 00:04:25.800]  無論他們生前是怎樣顯赫
[00:04:25.800 --> 00:04:26.800]  無論他們生前是怎樣顯赫
[00:04:26.800 --> 00:04:27.800]  無論他們生前是怎樣顯赫
[00:04:27.800 --> 00:04:28.800]  無論他們生前是怎樣顯赫
[00:04:28.800 --> 00:04:29.800]  無論他們生前是怎樣顯赫
[00:04:29.800 --> 00:04:30.800]  無論他們生前是怎樣顯赫
[00:04:30.800 --> 00:04:31.800]  無論他們生前是怎樣顯赫
[00:04:31.800 --> 00:04:32.800]  無論他們生前是怎樣顯赫
[00:04:32.800 --> 00:04:33.800]  無論他們生前是怎樣顯赫
[00:04:33.800 --> 00:04:34.800]  無論他們生前是怎樣顯赫
[00:04:34.800 --> 00:04:35.800]  無論他們生前是怎樣顯赫
[00:04:35.800 --> 00:04:36.800]  無論他們生前是怎樣顯赫
[00:04:36.800 --> 00:04:37.800]  無論他們生前是怎樣顯赫
[00:04:37.800 --> 00:04:38.800]  無論他們生前是怎樣顯赫
[00:04:38.800 --> 00:04:39.800]  無論他們生前是怎樣顯赫
[00:04:39.800 --> 00:04:40.800]  無論他們生前是怎樣顯赫
[00:04:40.800 --> 00:04:41.800]  無論他們生前是怎樣顯赫
[00:04:41.800 --> 00:04:42.800]  無論他們生前是怎樣顯赫
[00:04:42.800 --> 00:04:50.800]  無論他們生前是怎樣顯赫
[00:04:50.800 --> 00:04:51.800]  無論他們生前是怎樣顯赫
[00:04:51.800 --> 00:04:52.800]  無論他們生前是怎樣顯赫
[00:04:52.800 --> 00:04:53.800]  無論他們生前是怎樣顯赫
[00:04:53.800 --> 00:04:54.800]  無論他們生前是怎樣顯赫
[00:04:54.800 --> 00:04:55.800]  無論他們生前是怎樣顯赫
[00:04:55.800 --> 00:04:56.800]  無論他們生前是怎樣顯赫
[00:04:56.800 --> 00:04:57.800]  無論他們生前是怎樣顯赫
[00:04:57.800 --> 00:04:58.800]  無論他們生前是怎樣顯赫
[00:04:58.800 --> 00:04:59.800]  無論他們生前是怎樣顯赫
[00:04:59.800 --> 00:05:00.800]  無論他們生前是怎樣顯赫
[00:05:00.800 --> 00:05:01.800]  無論他們生前是怎樣顯赫
[00:05:01.800 --> 00:05:02.800]  無論他們生前是怎樣顯赫
[00:05:02.800 --> 00:05:03.800]  無論他們生前是怎樣顯赫
[00:05:03.800 --> 00:05:04.800]  無論他們生前是怎樣顯赫
[00:05:04.800 --> 00:05:05.800]  無論他們生前是怎樣顯赫
[00:05:05.800 --> 00:05:06.800]  無論他們生前是怎樣顯赫
[00:05:06.800 --> 00:05:07.800]  無論他們生前是怎樣顯赫
[00:05:07.800 --> 00:05:13.800]  無論他們生前是怎樣顯赫
[00:05:13.800 --> 00:05:14.800]  無論他們生前是怎樣顯赫
[00:05:14.800 --> 00:05:15.800]  無論他們生前是怎樣顯赫
[00:05:15.800 --> 00:05:16.800]  無論他們生前是怎樣顯赫
[00:05:16.800 --> 00:05:17.800]  無論他們生前是怎樣顯赫
[00:05:17.800 --> 00:05:18.800]  無論他們生前是怎樣顯赫
[00:05:18.800 --> 00:05:19.800]  無論他們生前是怎樣顯赫
[00:05:19.800 --> 00:05:20.800]  無論他們生前是怎樣顯赫
[00:05:20.800 --> 00:05:21.800]  無論他們生前是怎樣顯赫
[00:05:21.800 --> 00:05:22.800]  無論他們生前是怎樣顯赫
[00:05:22.800 --> 00:05:23.800]  無論他們生前是怎樣顯赫
[00:05:23.800 --> 00:05:24.800]  無論他們生前是怎樣顯赫
[00:05:24.800 --> 00:05:25.800]  無論他們生前是怎樣顯赫
[00:05:25.800 --> 00:05:26.800]  無論他們生前是怎樣顯赫
[00:05:26.800 --> 00:05:27.800]  無論他們生前是怎樣顯赫
[00:05:27.800 --> 00:05:28.800]  無論他們生前是怎樣顯赫
[00:05:28.800 --> 00:05:29.800]  無論他們生前是怎樣顯赫
[00:05:29.800 --> 00:05:30.800]  無論他們生前是怎樣顯赫
[00:05:30.800 --> 00:05:38.800]  無論他們生前是怎樣顯赫
[00:05:38.800 --> 00:05:39.800]  無論他們生前是怎樣顯赫
[00:05:39.800 --> 00:05:40.800]  無論他們生前是怎樣顯赫
[00:05:40.800 --> 00:05:41.800]  無論他們生前是怎樣顯赫
[00:05:41.800 --> 00:05:42.800]  無論他們生前是怎樣顯赫
[00:05:42.800 --> 00:05:43.800]  無論他們生前是怎樣顯赫
[00:05:43.800 --> 00:05:44.800]  無論他們生前是怎樣顯赫
[00:05:44.800 --> 00:05:45.800]  無論他們生前是怎樣顯赫
[00:05:45.800 --> 00:05:46.800]  無論他們生前是怎樣顯赫
[00:05:46.800 --> 00:05:47.800]  無論他們生前是怎樣顯赫
[00:05:47.800 --> 00:05:48.800]  無論他們生前是怎樣顯赫
[00:05:48.800 --> 00:05:49.800]  無論他們生前是怎樣顯赫
[00:05:49.800 --> 00:05:50.800]  無論他們生前是怎樣顯赫
[00:05:50.800 --> 00:05:51.800]  無論他們生前是怎樣顯赫
[00:05:51.800 --> 00:05:52.800]  無論他們生前是怎樣顯赫
[00:05:52.800 --> 00:05:53.800]  無論他們生前是怎樣顯赫
[00:05:53.800 --> 00:05:54.800]  無論他們生前是怎樣顯赫
[00:05:54.800 --> 00:05:55.800]  無論他們生前是怎樣顯赫
[00:05:55.800 --> 00:06:01.800]  無論他們生前是怎樣顯赫
[00:06:01.800 --> 00:06:02.800]  無論他們生前是怎樣顯赫
[00:06:02.800 --> 00:06:03.800]  無論他們生前是怎樣顯赫
[00:06:03.800 --> 00:06:04.800]  無論他們生前是怎樣顯赫
[00:06:04.800 --> 00:06:05.800]  無論他們生前是怎樣顯赫
[00:06:05.800 --> 00:06:06.800]  無論他們生前是怎樣顯赫
[00:06:06.800 --> 00:06:07.800]  無論他們生前是怎樣顯赫
[00:06:07.800 --> 00:06:08.800]  無論他們生前是怎樣顯赫
[00:06:08.800 --> 00:06:09.800]  無論他們生前是怎樣顯赫
[00:06:09.800 --> 00:06:10.800]  無論他們生前是怎樣顯赫
[00:06:10.800 --> 00:06:11.800]  無論他們生前是怎樣顯赫
[00:06:11.800 --> 00:06:12.800]  無論他們生前是怎樣顯赫
[00:06:12.800 --> 00:06:13.800]  無論他們生前是怎樣顯赫
[00:06:13.800 --> 00:06:14.800]  無論他們生前是怎樣顯赫
[00:06:14.800 --> 00:06:15.800]  無論他們生前是怎樣顯赫
[00:06:15.800 --> 00:06:16.800]  無論他們生前是怎樣顯赫
[00:06:16.800 --> 00:06:17.800]  無論他們生前是怎樣顯赫
[00:06:17.800 --> 00:06:18.800]  無論他們生前是怎樣顯赫
[00:06:18.800 --> 00:06:26.800]  無論他們生前是怎樣顯赫
[00:06:26.800 --> 00:06:27.800]  無論他們生前是怎樣顯赫
[00:06:27.800 --> 00:06:28.800]  無論他們生前是怎樣顯赫
[00:06:28.800 --> 00:06:29.800]  無論他們生前是怎樣顯赫
[00:06:29.800 --> 00:06:30.800]  無論他們生前是怎樣顯赫
[00:06:30.800 --> 00:06:31.800]  無論他們生前是怎樣顯赫
[00:06:31.800 --> 00:06:32.800]  無論他們生前是怎樣顯赫
[00:06:32.800 --> 00:06:33.800]  無論他們生前是怎樣顯赫
[00:06:33.800 --> 00:06:34.800]  無論他們生前是怎樣顯赫
[00:06:34.800 --> 00:06:35.800]  無論他們生前是怎樣顯赫
[00:06:35.800 --> 00:06:36.800]  無論他們生前是怎樣顯赫
[00:06:36.800 --> 00:06:37.800]  無論他們生前是怎樣顯赫
[00:06:37.800 --> 00:06:38.800]  無論他們生前是怎樣顯赫
[00:06:38.800 --> 00:06:39.800]  無論他們生前是怎樣顯赫
[00:06:39.800 --> 00:06:40.800]  無論他們生前是怎樣顯赫
[00:06:40.800 --> 00:06:41.800]  無論他們生前是怎樣顯赫
[00:06:41.800 --> 00:06:42.800]  無論他們生前是怎樣顯赫
[00:06:42.800 --> 00:06:43.800]  無論他們生前是怎樣顯赫
[00:06:43.800 --> 00:06:48.800]  無論他們生前是怎樣顯赫
[00:06:48.800 --> 00:06:49.800]  無論他們生前是怎樣顯赫
[00:06:49.800 --> 00:06:50.800]  無論他們生前是怎樣顯赫
[00:06:50.800 --> 00:06:51.800]  無論他們生前是怎樣顯赫
[00:06:51.800 --> 00:06:52.800]  無論他們生前是怎樣顯赫
[00:06:52.800 --> 00:06:53.800]  無論他們生前是怎樣顯赫
[00:06:53.800 --> 00:06:54.800]  無論他們生前是怎樣顯赫
[00:06:54.800 --> 00:06:55.800]  無論他們生前是怎樣顯赫
[00:06:55.800 --> 00:06:56.800]  無論他們生前是怎樣顯赫
[00:06:56.800 --> 00:06:57.800]  無論他們生前是怎樣顯赫
[00:06:57.800 --> 00:06:58.800]  無論他們生前是怎樣顯赫
[00:06:58.800 --> 00:06:59.800]  無論他們生前是怎樣顯赫
[00:06:59.800 --> 00:07:00.800]  無論他們生前是怎樣顯赫
[00:07:00.800 --> 00:07:01.800]  無論他們生前是怎樣顯赫
[00:07:01.800 --> 00:07:02.800]  無論他們生前是怎樣顯赫
[00:07:02.800 --> 00:07:03.800]  無論他們生前是怎樣顯赫
[00:07:03.800 --> 00:07:04.800]  無論他們生前是怎樣顯赫
[00:07:04.800 --> 00:07:05.800]  無論他們生前是怎樣顯赫
[00:07:05.800 --> 00:07:15.800]  無論他們生前是怎樣顯赫
[00:07:15.800 --> 00:07:16.800]  無論他們生前是怎樣顯赫
[00:07:16.800 --> 00:07:17.800]  無論他們生前是怎樣顯赫
[00:07:17.800 --> 00:07:18.800]  無論他們生前是怎樣顯赫
[00:07:18.800 --> 00:07:19.800]  無論他們生前是怎樣顯赫
[00:07:19.800 --> 00:07:20.800]  無論他們生前是怎樣顯赫
[00:07:20.800 --> 00:07:21.800]  無論他們生前是怎樣顯赫
[00:07:21.800 --> 00:07:22.800]  無論他們生前是怎樣顯赫
[00:07:22.800 --> 00:07:23.800]  無論他們生前是怎樣顯赫
[00:07:23.800 --> 00:07:24.800]  無論他們生前是怎樣顯赫
[00:07:24.800 --> 00:07:25.800]  無論他們生前是怎樣顯赫
[00:07:25.800 --> 00:07:26.800]  無論他們生前是怎樣顯赫
[00:07:26.800 --> 00:07:27.800]  無論他們生前是怎樣顯赫
[00:07:27.800 --> 00:07:28.800]  無論他們生前是怎樣顯赫
[00:07:28.800 --> 00:07:29.800]  無論他們生前是怎樣顯赫
[00:07:29.800 --> 00:07:30.800]  無論他們生前是怎樣顯赫
[00:07:30.800 --> 00:07:31.800]  無論他們生前是怎樣顯赫
[00:07:31.800 --> 00:07:32.800]  無論他們生前是怎樣顯赫
[00:07:32.800 --> 00:07:35.800]  無論他們生前是怎樣顯赫
[00:07:35.800 --> 00:07:36.800]  無論他們生前是怎樣顯赫
[00:07:36.800 --> 00:07:37.800]  無論他們生前是怎樣顯赫
[00:07:37.800 --> 00:07:38.800]  無論他們生前是怎樣顯赫
[00:07:38.800 --> 00:07:39.800]  無論他們生前是怎樣顯赫
[00:07:39.800 --> 00:07:40.800]  無論他們生前是怎樣顯赫
[00:07:40.800 --> 00:07:41.800]  無論他們生前是怎樣顯赫
[00:07:41.800 --> 00:07:42.800]  無論他們生前是怎樣顯赫
[00:07:42.800 --> 00:07:43.800]  無論他們生前是怎樣顯赫
[00:07:43.800 --> 00:07:44.800]  無論他們生前是怎樣顯赫
[00:07:44.800 --> 00:07:45.800]  無論他們生前是怎樣顯赫
[00:07:45.800 --> 00:07:46.800]  無論他們生前是怎樣顯赫
[00:07:46.800 --> 00:07:47.800]  無論他們生前是怎樣顯赫
[00:07:47.800 --> 00:07:48.800]  無論他們生前是怎樣顯赫
[00:07:48.800 --> 00:07:49.800]  無論他們生前是怎樣顯赫
[00:07:49.800 --> 00:07:50.800]  無論他們生前是怎樣顯赫
[00:07:50.800 --> 00:07:51.800]  無論他們生前是怎樣顯赫
[00:07:51.800 --> 00:07:52.800]  無論他們生前是怎樣顯赫
[00:07:52.800 --> 00:08:04.800]  無論他們生前是怎樣顯赫
[00:08:04.800 --> 00:08:05.800]  無論他們生前是怎樣顯赫
[00:08:05.800 --> 00:08:06.800]  無論他們生前是怎樣顯赫
[00:08:06.800 --> 00:08:07.800]  無論他們生前是怎樣顯赫
[00:08:07.800 --> 00:08:08.800]  無論他們生前是怎樣顯赫
[00:08:08.800 --> 00:08:09.800]  無論他們生前是怎樣顯赫
[00:08:09.800 --> 00:08:10.800]  無論他們生前是怎樣顯赫
[00:08:10.800 --> 00:08:11.800]  無論他們生前是怎樣顯赫
[00:08:11.800 --> 00:08:12.800]  無論他們生前是怎樣顯赫
[00:08:12.800 --> 00:08:13.800]  無論他們生前是怎樣顯赫
[00:08:13.800 --> 00:08:14.800]  無論他們生前是怎樣顯赫
[00:08:14.800 --> 00:08:15.800]  無論他們生前是怎樣顯赫
[00:08:15.800 --> 00:08:16.800]  無論他們生前是怎樣顯赫
[00:08:16.800 --> 00:08:17.800]  無論他們生前是怎樣顯赫
[00:08:17.800 --> 00:08:18.800]  無論他們生前是怎樣顯赫
[00:08:18.800 --> 00:08:19.800]  無論他們生前是怎樣顯赫
[00:08:19.800 --> 00:08:20.800]  無論他們生前是怎樣顯赫
[00:08:20.800 --> 00:08:21.800]  無論他們生前是怎樣顯赫
[00:08:21.800 --> 00:08:22.800]  無論他們生前是怎樣顯赫
[00:08:22.800 --> 00:08:23.800]  無論他們生前是怎樣顯赫
[00:08:23.800 --> 00:08:24.800]  無論他們生前是怎樣顯赫
[00:08:24.800 --> 00:08:25.800]  無論他們生前是怎樣顯赫
[00:08:25.800 --> 00:08:26.800]  無論他們生前是怎樣顯赫
[00:08:26.800 --> 00:08:27.800]  無論他們生前是怎樣顯赫
[00:08:27.800 --> 00:08:28.800]  無論他們生前是怎樣顯赫
[00:08:28.800 --> 00:08:29.800]  無論他們生前是怎樣顯赫
[00:08:29.800 --> 00:08:30.800]  無論他們生前是怎樣顯赫
[00:08:30.800 --> 00:08:31.800]  無論他們生前是怎樣顯赫
[00:08:31.800 --> 00:08:32.800]  無論他們生前是怎樣顯赫
[00:08:32.800 --> 00:08:33.800]  無論他們生前是怎樣顯赫
[00:08:33.800 --> 00:08:34.800]  無論他們生前是怎樣顯赫
[00:08:34.800 --> 00:08:35.800]  無論他們生前是怎樣顯赫
[00:08:35.800 --> 00:08:36.800]  無論他們生前是怎樣顯赫
[00:08:36.800 --> 00:08:37.800]  無論他們生前是怎樣顯赫
[00:08:37.800 --> 00:08:38.800]  無論他們生前是怎樣顯赫
[00:08:38.800 --> 00:08:39.800]  無論他們生前是怎樣顯赫
[00:08:39.800 --> 00:08:53.800]  無論他們生前是怎樣顯赫
[00:08:53.800 --> 00:08:54.800]  無論他們生前是怎樣顯赫
[00:08:54.800 --> 00:08:55.800]  無論他們生前是怎樣顯赫
[00:08:55.800 --> 00:08:56.800]  無論他們生前是怎樣顯赫
[00:08:56.800 --> 00:08:57.800]  無論他們生前是怎樣顯赫
[00:08:57.800 --> 00:08:58.800]  無論他們生前是怎樣顯赫
[00:08:58.800 --> 00:08:59.800]  無論他們生前是怎樣顯赫
[00:08:59.800 --> 00:09:00.800]  無論他們生前是怎樣顯赫
[00:09:00.800 --> 00:09:01.800]  無論他們生前是怎樣顯赫
[00:09:01.800 --> 00:09:02.800]  無論他們生前是怎樣顯赫
[00:09:02.800 --> 00:09:03.800]  無論他們生前是怎樣顯赫
[00:09:03.800 --> 00:09:04.800]  無論他們生前是怎樣顯赫
[00:09:04.800 --> 00:09:05.800]  無論他們生前是怎樣顯赫
[00:09:05.800 --> 00:09:06.800]  無論他們生前是怎樣顯赫
[00:09:06.800 --> 00:09:07.800]  無論他們生前是怎樣顯赫
[00:09:07.800 --> 00:09:08.800]  無論他們生前是怎樣顯赫
[00:09:08.800 --> 00:09:09.800]  無論他們生前是怎樣顯赫
[00:09:09.800 --> 00:09:10.800]  無論他們生前是怎樣顯赫
[00:09:10.800 --> 00:09:11.800]  無論他們生前是怎樣顯赫
[00:09:11.800 --> 00:09:12.800]  無論他們生前是怎樣顯赫
[00:09:12.800 --> 00:09:13.800]  無論他們生前是怎樣顯赫
[00:09:13.800 --> 00:09:14.800]  無論他們生前是怎樣顯赫
[00:09:14.800 --> 00:09:15.800]  無論他們生前是怎樣顯赫
[00:09:15.800 --> 00:09:16.800]  無論他們生前是怎樣顯赫
[00:09:16.800 --> 00:09:17.800]  無論他們生前是怎樣顯赫
