
[00:00:00.000 --> 00:00:03.440]  好兄姊妹,今天開始一個新的書卷
[00:06:57.360 --> 00:07:00.800]  為他所見到的不公義的事情
[00:07:00.800 --> 00:07:02.480]  有時看節目我們也是一樣
[00:07:02.480 --> 00:07:07.200]  我們見到社會很多不公義的事情發生的時候
[00:07:07.200 --> 00:07:11.200]  我們自己也未必有什麼能力
[00:07:11.200 --> 00:07:13.200]  可以改變任何事,做任何事的時候
[00:07:13.200 --> 00:07:16.880]  我們相信神,當然相信禱告
[00:07:16.880 --> 00:07:18.880]  我們就禱告
[00:07:18.880 --> 00:07:22.400]  哈巴菊仙師也是面對同樣的處境的時候
[00:07:22.400 --> 00:07:23.520]  他就禱告
[00:07:23.520 --> 00:07:25.520]  但他有一個投訴
[00:07:25.520 --> 00:07:28.560]  他的禱告為何不應運呢?
[00:07:28.560 --> 00:07:31.600]  我明明求神去幫助這個人
[00:07:31.600 --> 00:07:33.920]  不要讓人去冤枉
[00:07:33.920 --> 00:07:38.000]  不要讓那些不義的罪人
[00:07:38.000 --> 00:07:40.400]  可能被人賄賂,被人收買
[00:07:40.400 --> 00:07:41.680]  那些不義的程序
[00:07:41.680 --> 00:07:43.680]  然後將他下去冤獄
[00:07:43.680 --> 00:07:45.680]  侵吞他的財產,諸如此類的東西
[00:07:45.680 --> 00:07:47.680]  他都不斷地去禱告
[00:07:47.680 --> 00:07:51.680]  但好像一點也沒有改變的事情
[00:07:51.680 --> 00:07:54.480]  仍然繼續發生
[00:07:54.480 --> 00:08:00.240]  這個世界好像沒有了神在當中
[00:08:00.240 --> 00:08:03.760]  來去很暢順地運作
[00:08:03.760 --> 00:08:10.160]  神一點也沒有應運到他的禱告
[00:08:10.160 --> 00:08:18.640]  他的禱告好像河水附入大海一樣
[00:08:18.640 --> 00:08:21.840]  一流進去就沒有了一樣
[00:08:21.840 --> 00:08:29.360]  不知道你有否有過這種氣餒
[00:08:29.360 --> 00:08:34.640]  或者心裏覺得
[00:08:34.640 --> 00:08:38.160]  我為這件事擺上很多
[00:08:38.160 --> 00:08:40.160]  我很想神去成就
[00:08:40.160 --> 00:08:43.600]  我禱告,我禱告,我禱告
[00:08:43.600 --> 00:08:45.600]  但到頭來
[00:08:45.600 --> 00:08:49.200]  好像神都沒有應運
[00:08:49.200 --> 00:08:53.600]  好像神為你所禱告的事
[00:08:53.600 --> 00:08:57.760]  好像無動於衷一樣
[00:08:57.760 --> 00:09:01.200]  那個事情的發生
[00:09:01.200 --> 00:09:04.000]  始終都是向著同一個方向發展
[00:09:04.000 --> 00:09:06.000]  沒有改變任何的思考
[00:09:06.000 --> 00:09:08.480]  好像禱告和不禱告
[00:09:08.480 --> 00:09:10.480]  沒有分別
[00:09:10.480 --> 00:09:14.480]  這是希伯克先知第一個投訴
[00:09:14.480 --> 00:09:16.000]  另一方面的投訴
[00:09:16.000 --> 00:09:18.000]  神為何你不拯救呢
[00:09:18.000 --> 00:09:20.000]  有時真是生死攸關
[00:09:20.000 --> 00:09:23.280]  有些人其實是很慘的
[00:09:23.280 --> 00:09:28.000]  可能他真的被人迫害
[00:09:28.000 --> 00:09:30.000]  生死攸關的時候
[00:09:30.000 --> 00:09:32.000]  為何你不拯救呢
[00:09:32.000 --> 00:09:36.000]  現在不是一些小事情
[00:09:36.000 --> 00:09:38.000]  說到拯救的時候
[00:09:38.000 --> 00:09:40.000]  說到一些很大件事
[00:09:40.000 --> 00:09:42.000]  神啊,你如果小事情
[00:09:42.000 --> 00:09:44.000]  我禱告你不應運
[00:09:44.000 --> 00:09:46.000]  但這件大事來的
[00:09:46.000 --> 00:09:48.000]  這件真是死得人的
[00:09:48.000 --> 00:09:50.000]  你都應該要做事了吧
[00:09:50.000 --> 00:09:54.000]  但好像神都沒有拯救
[00:09:54.000 --> 00:09:56.000]  第三,我投訴甚麼呢
[00:09:56.000 --> 00:09:58.000]  我投訴神的不作為
[00:09:58.000 --> 00:10:02.000]  為何看著罪惡而不理呢
[00:10:02.000 --> 00:10:06.000]  好像神不是不知道
[00:10:06.000 --> 00:10:08.000]  神是看得到的
[00:10:08.000 --> 00:10:10.000]  當我們人都看得見
[00:10:10.000 --> 00:10:12.000]  這些不義
[00:10:12.000 --> 00:10:16.000]  好像橫行無忌的時候
[00:10:16.000 --> 00:10:18.000]  神當然也更加看得清楚
[00:10:18.000 --> 00:10:20.000]  比我們每個人更加清楚
[00:10:20.000 --> 00:10:22.000]  但神看得到
[00:10:22.000 --> 00:10:24.000]  又不理
[00:10:24.000 --> 00:10:26.000]  又不做事
[00:10:26.000 --> 00:10:30.000]  這個就是哈伯谷仙之的投訴
[00:10:30.000 --> 00:10:32.000]  而且投訴的背後
[00:10:32.000 --> 00:10:36.000]  不單是因為他個人覺得很氣餒
[00:10:36.000 --> 00:10:38.000]  而且他看到
[00:10:38.000 --> 00:10:40.000]  在這樣的情況下
[00:10:40.000 --> 00:10:42.000]  整個社會
[00:10:42.000 --> 00:10:46.000]  會帶來甚麼後果呢
[00:10:46.000 --> 00:10:48.000]  後果就是
[00:10:48.000 --> 00:10:50.000]  律法放鬆
[00:10:50.000 --> 00:10:52.000]  律法放鬆的意思就是
[00:10:52.000 --> 00:10:54.000]  人已經不再尊重神的話了
[00:10:54.000 --> 00:10:56.000]  人已經不再尊重神的話了
[00:10:56.000 --> 00:10:58.000]  他們以前在舊約的社會
[00:10:58.000 --> 00:11:00.000]  他們就是摩西的律法
[00:11:00.000 --> 00:11:02.000]  因為這些太多不公道的東西
[00:11:02.000 --> 00:11:04.000]  太多不義的東西
[00:11:04.000 --> 00:11:08.000]  太多像罪惡掌權的東西的時候
[00:11:08.000 --> 00:11:10.000]  人都懷疑
[00:11:10.000 --> 00:11:14.000]  究竟還需要聽神的話嗎
[00:11:14.000 --> 00:11:16.000]  律法放鬆
[00:11:16.000 --> 00:11:20.000]  今天可能不斷地
[00:11:20.000 --> 00:11:22.000]  無論是傳媒也好
[00:11:22.000 --> 00:11:26.000]  社會那些不信敵對神的勢力
[00:11:26.000 --> 00:11:30.000]  不斷地宣傳那些邪惡的東西
[00:11:30.000 --> 00:11:34.000]  教導小朋友那些邪惡的觀念
[00:11:34.000 --> 00:11:36.000]  但是
[00:11:36.000 --> 00:11:38.000]  好像
[00:11:38.000 --> 00:11:40.000]  他這些明目張膽地做
[00:11:40.000 --> 00:11:42.000]  越做越厲害的時候
[00:11:42.000 --> 00:11:44.000]  去到一個地步
[00:11:44.000 --> 00:11:46.000]  人開始懷疑
[00:11:46.000 --> 00:11:48.000]  究竟聖經的標準
[00:11:48.000 --> 00:11:56.000]  還可不可以實踐呢
[00:11:56.000 --> 00:11:58.000]  聖經說到
[00:11:58.000 --> 00:12:00.000]  婚姻的制度
[00:12:00.000 --> 00:12:04.000]  是不是已經在現在這個社會
[00:12:04.000 --> 00:12:06.000]  根本沒有辦法去貫徹
[00:12:06.000 --> 00:12:10.000]  因為要進行聖經的時候
[00:12:10.000 --> 00:12:12.000]  隨時隨地
[00:12:12.000 --> 00:12:16.000]  讓人覺得你守舊樂五
[00:12:16.000 --> 00:12:24.000]  甚至帶著扣你歧視的帽子
[00:12:24.000 --> 00:12:26.000]  你還可不可以進行聖經呢
[00:12:26.000 --> 00:12:30.000]  當這些惡人的時勢當道的時候
[00:12:30.000 --> 00:12:32.000]  第二個結果
[00:12:32.000 --> 00:12:36.000]  公理不顯明
[00:12:36.000 --> 00:12:38.000]  公理的意思就是justice
[00:12:38.000 --> 00:12:40.000]  就是公義
[00:12:40.000 --> 00:12:42.000]  好像公義的標準
[00:12:42.000 --> 00:12:44.000]  越來越含糊了
[00:12:44.000 --> 00:12:46.000]  越來越含糊了
[00:12:46.000 --> 00:12:48.000]  現在
[00:12:48.000 --> 00:12:50.000]  你以前可能是很
[00:12:50.000 --> 00:12:52.000]  知道
[00:12:52.000 --> 00:12:54.000]  公義公平
[00:12:54.000 --> 00:12:56.000]  似乎你是知道什麼一回事
[00:12:56.000 --> 00:12:58.000]  但是現在好像
[00:12:58.000 --> 00:13:00.000]  都不知道了
[00:13:00.000 --> 00:13:02.000]  舉個例子來說
[00:13:02.000 --> 00:13:04.000]  一個
[00:13:04.000 --> 00:13:06.000]  學生去
[00:13:06.000 --> 00:13:08.000]  考試讀書考試
[00:13:08.000 --> 00:13:10.000]  那他
[00:13:10.000 --> 00:13:12.000]  當然他要
[00:13:12.000 --> 00:13:14.000]  要去溫習
[00:13:14.000 --> 00:13:15.000]  要去學習
[00:13:15.000 --> 00:13:17.000]  然後考試的時候他回答問題
[00:13:17.000 --> 00:13:19.000]  他懂得回答就拿到高分
[00:13:19.000 --> 00:13:21.000]  就拿到好成績
[00:13:21.000 --> 00:13:23.000]  你不認真
[00:13:23.000 --> 00:13:24.000]  不讀書
[00:13:24.000 --> 00:13:26.000]  考試的時候不懂得回答
[00:13:26.000 --> 00:13:28.000]  什麼都不寫
[00:13:28.000 --> 00:13:29.000]  零雞蛋
[00:13:29.000 --> 00:13:31.000]  你就拿到不好的成績
[00:13:31.000 --> 00:13:33.000]  這是很顯然的意見
[00:13:33.000 --> 00:13:35.000]  公平就是這樣
[00:13:35.000 --> 00:13:37.000]  你又付出多少努力
[00:13:37.000 --> 00:13:39.000]  你考試的時候懂得回答
[00:13:39.000 --> 00:13:41.000]  你就拿到很高的分數
[00:13:41.000 --> 00:13:43.000]  或者下一步
[00:13:43.000 --> 00:13:45.000]  你考學校的時候考到好學校
[00:13:45.000 --> 00:13:47.000]  但現在是不是這樣
[00:13:47.000 --> 00:13:48.000]  現在不是
[00:13:48.000 --> 00:13:50.000]  我聽到一個真實的例子
[00:13:50.000 --> 00:13:52.000]  就是在考試的時候
[00:13:52.000 --> 00:13:54.000]  有一個
[00:13:54.000 --> 00:13:56.000]  有一個學生
[00:13:56.000 --> 00:13:58.000]  他說因為我要去示威
[00:13:58.000 --> 00:14:00.000]  我沒空溫習
[00:14:00.000 --> 00:14:02.000]  我去考試的時候
[00:14:02.000 --> 00:14:04.000]  他就寫了自己的名字
[00:14:04.000 --> 00:14:07.000]  然後在試卷那裡
[00:14:07.000 --> 00:14:09.000]  那些題目
[00:14:09.000 --> 00:14:11.000]  那些題目當然不懂得回答
[00:14:11.000 --> 00:14:13.000]  他就不斷地寫BLM BLM
[00:14:13.000 --> 00:14:15.000]  大家也知道BLM是什麼
[00:14:15.000 --> 00:14:17.000]  就是
[00:14:17.000 --> 00:14:19.000]  黑人命貴的
[00:14:19.000 --> 00:14:21.000]  示威的標語
[00:14:21.000 --> 00:14:24.000]  他真的在試卷不斷地寫BLM BLM
[00:14:24.000 --> 00:14:27.000]  那個老師
[00:14:27.000 --> 00:14:29.000]  看到這樣的時候
[00:14:29.000 --> 00:14:31.000]  當然就不會給他合格
[00:14:31.000 --> 00:14:33.000]  但後來經過了
[00:14:33.000 --> 00:14:35.000]  一些投訴
[00:14:35.000 --> 00:14:38.000]  後來那個學生竟然可以拿A
[00:14:38.000 --> 00:14:40.000]  學校怎麼公平
[00:14:40.000 --> 00:14:42.000]  那些努力讀書的人
[00:14:42.000 --> 00:14:44.000]  都未必能拿到A
[00:14:44.000 --> 00:14:46.000]  為什麼這個學生可以拿A呢
[00:14:46.000 --> 00:14:49.000]  他只是寫BLM在那裡
[00:14:49.000 --> 00:14:51.000]  好像你越是大聲
[00:14:51.000 --> 00:14:53.000]  越是兇的時候
[00:14:53.000 --> 00:14:55.000]  你公理的標準
[00:14:55.000 --> 00:14:57.000]  現在已經再也不顯明了
[00:14:57.000 --> 00:15:03.000]  所以
[00:15:03.000 --> 00:15:05.000]  去到考試就不顯明
[00:15:05.000 --> 00:15:07.000]  有些東西已經含糊
[00:15:07.000 --> 00:15:09.000]  起初這個社會的顛倒
[00:15:09.000 --> 00:15:11.000]  未必是完全顛倒的
[00:15:11.000 --> 00:15:13.000]  很多東西只是將界線
[00:15:13.000 --> 00:15:15.000]  含糊起來
[00:15:15.000 --> 00:15:17.000]  含糊起來
[00:15:17.000 --> 00:15:19.000]  一個男生一個女生
[00:15:19.000 --> 00:15:21.000]  他們一起比賽
[00:15:21.000 --> 00:15:23.000]  當然
[00:15:23.000 --> 00:15:25.000]  你說
[00:15:25.000 --> 00:15:27.000]  那個女生是處於disadvantage
[00:15:27.000 --> 00:15:29.000]  有些東西不能一起比賽
[00:15:29.000 --> 00:15:31.000]  所以很多比賽無論田徑
[00:15:31.000 --> 00:15:33.000]  無論是
[00:15:33.000 --> 00:15:35.000]  游泳也好
[00:15:35.000 --> 00:15:37.000]  足球也好
[00:15:37.000 --> 00:15:39.000]  男孩男女才公平
[00:15:39.000 --> 00:15:41.000]  譬如你舉重
[00:15:41.000 --> 00:15:43.000]  男子舉重女子舉重
[00:15:43.000 --> 00:15:45.000]  大家的世界紀錄
[00:15:45.000 --> 00:15:47.000]  都不同
[00:15:47.000 --> 00:15:49.000]  但現在如果你說
[00:15:49.000 --> 00:15:51.000]  因為
[00:15:51.000 --> 00:15:53.000]  我想去
[00:15:53.000 --> 00:15:55.000]  做一個運動員的資格
[00:15:55.000 --> 00:15:57.000]  考進一些
[00:15:57.000 --> 00:15:59.000]  比較難入的大學的時候
[00:16:03.000 --> 00:16:05.000]  當你做一個男子
[00:16:05.000 --> 00:16:07.000]  去一些女性的
[00:16:07.000 --> 00:16:09.000]  運動比賽
[00:16:09.000 --> 00:16:11.000]  去參加的時候
[00:16:11.000 --> 00:16:13.000]  你贏的機會比較大
[00:16:13.000 --> 00:16:15.000]  當你贏了的時候
[00:16:15.000 --> 00:16:17.000]  你就可以有資格去參加
[00:16:17.000 --> 00:16:19.000]  去用一個運動員的資格
[00:16:19.000 --> 00:16:21.000]  去申請一些比較難入的大學
[00:16:21.000 --> 00:16:23.000]  起初這些是比較含糊的
[00:16:23.000 --> 00:16:25.000]  但現在已經好像變了
[00:16:25.000 --> 00:16:27.000]  公理都是顛倒
[00:16:27.000 --> 00:16:29.000]  現在反而你說
[00:16:29.000 --> 00:16:31.000]  男子和女子不應該一起去比賽
[00:16:31.000 --> 00:16:33.000]  反而被人說你轉頭
[00:16:33.000 --> 00:16:35.000]  之前我看過一個新聞
[00:16:35.000 --> 00:16:37.000]  說到有一間學校
[00:16:37.000 --> 00:16:39.000]  被人投訴
[00:16:39.000 --> 00:16:41.000]  不是投訴其實是一間官司
[00:16:41.000 --> 00:16:43.000]  就是怎樣呢
[00:16:43.000 --> 00:16:45.000]  就是因為政府
[00:16:45.000 --> 00:16:47.000]  那間是一間基督教的
[00:16:47.000 --> 00:16:49.000]  私立大學來的
[00:16:49.000 --> 00:16:51.000]  那間私立大學當然他們
[00:16:51.000 --> 00:16:53.000]  男有男的宿舍
[00:16:53.000 --> 00:16:55.000]  女有女的宿舍
[00:16:55.000 --> 00:16:57.000]  但是在市政府那裡
[00:16:59.000 --> 00:17:01.000]  因為就發了一個
[00:17:01.000 --> 00:17:03.000]  公平性別的
[00:17:03.000 --> 00:17:05.000]  住屋的條款
[00:17:05.000 --> 00:17:07.000]  就說
[00:17:07.000 --> 00:17:09.000]  不可以將這些住的地方
[00:17:09.000 --> 00:17:11.000]  分男分女
[00:17:11.000 --> 00:17:13.000]  那
[00:17:13.000 --> 00:17:15.000]  可能在一般那些
[00:17:15.000 --> 00:17:17.000]  租屋那些沒什麼問題的
[00:17:17.000 --> 00:17:19.000]  但他就要將這個
[00:17:19.000 --> 00:17:21.000]  這個的措施
[00:17:21.000 --> 00:17:23.000]  去放進去
[00:17:23.000 --> 00:17:25.000]  大學的宿舍那裡
[00:17:25.000 --> 00:17:27.000]  要大學的宿舍都要遵守
[00:17:27.000 --> 00:17:29.000]  你就知道在基督教的大學那裡
[00:17:29.000 --> 00:17:31.000]  這個是沒有可能的
[00:17:31.000 --> 00:17:35.000]  其中我們在基督教大學那裡
[00:17:35.000 --> 00:17:37.000]  很強調男女的關係
[00:17:37.000 --> 00:17:39.000]  特別是性的關係當中要性結的時候
[00:17:39.000 --> 00:17:41.000]  所以當然就不會讓男生
[00:17:41.000 --> 00:17:43.000]  去隨便進女生的宿舍
[00:17:43.000 --> 00:17:45.000]  女生可以隨便進男生的宿舍
[00:17:45.000 --> 00:17:47.000]  這個是在大學的規矩
[00:17:47.000 --> 00:17:49.000]  這個都是
[00:17:49.000 --> 00:17:51.000]  過了幾點就不可以這樣進入
[00:17:51.000 --> 00:17:53.000]  是他們的規矩
[00:17:53.000 --> 00:17:55.000]  但現在就
[00:17:55.000 --> 00:17:57.000]  這樣的緣故政府
[00:17:57.000 --> 00:17:59.000]  就說要撤銷
[00:17:59.000 --> 00:18:01.000]  那個大學那些各樣的資助
[00:18:01.000 --> 00:18:03.000]  甚至乎
[00:18:03.000 --> 00:18:05.000]  大學就
[00:18:05.000 --> 00:18:07.000]  就算不要政府的錢
[00:18:07.000 --> 00:18:09.000]  但他都一定要
[00:18:09.000 --> 00:18:11.000]  逼著要遵守這些這樣的
[00:18:11.000 --> 00:18:13.000]  住屋的條款
[00:18:13.000 --> 00:18:15.000]  後來就告上去法院
[00:18:15.000 --> 00:18:17.000]  現在還在等候著
[00:18:17.000 --> 00:18:19.000]  最高法院的審判
[00:18:19.000 --> 00:18:21.000]  這些公理都好像顯然顛倒
[00:18:21.000 --> 00:18:23.000]  這個世界
[00:18:23.000 --> 00:18:25.000]  神好像
[00:18:25.000 --> 00:18:27.000]  你見到神好像
[00:18:27.000 --> 00:18:29.000]  真物不出聲的時候
[00:18:29.000 --> 00:18:31.000]  好像那些惡的勢力
[00:18:31.000 --> 00:18:33.000]  一步一步的
[00:18:33.000 --> 00:18:35.000]  蠶食
[00:18:35.000 --> 00:18:37.000]  好像得寸進尺
[00:18:37.000 --> 00:18:39.000]  這樣去
[00:18:39.000 --> 00:18:41.000]  迫到埋身
[00:18:41.000 --> 00:18:43.000]  有很多事情我們以前不覺得
[00:18:43.000 --> 00:18:45.000]  是那麼貼身的
[00:18:45.000 --> 00:18:47.000]  但就好像那些
[00:18:47.000 --> 00:18:49.000]  邪惡的勢力
[00:18:49.000 --> 00:18:51.000]  當人
[00:18:51.000 --> 00:18:53.000]  善良的人
[00:18:53.000 --> 00:18:55.000]  不去警戒
[00:18:55.000 --> 00:18:57.000]  不去理會
[00:18:57.000 --> 00:18:59.000]  或者不去注視去拒絕的時候
[00:18:59.000 --> 00:19:01.000]  那些邪惡的勢力
[00:19:01.000 --> 00:19:03.000]  一步一步一步的入侵
[00:19:03.000 --> 00:19:07.000]  下法國先知就是
[00:19:07.000 --> 00:19:09.000]  這樣的緣故
[00:19:09.000 --> 00:19:11.000]  他就非常的感覺到氣餒
[00:19:11.000 --> 00:19:13.000]  他向神投訴
[00:19:13.000 --> 00:19:15.000]  神啊怎麼可以這樣呢
[00:19:15.000 --> 00:19:17.000]  如果你再不做事的時候
[00:19:17.000 --> 00:19:19.000]  這個社會
[00:19:19.000 --> 00:19:21.000]  已經
[00:19:21.000 --> 00:19:23.000]  好像被人
[00:19:23.000 --> 00:19:25.000]  毀壞殆盡
[00:19:25.000 --> 00:19:27.000]  當然無存
[00:19:27.000 --> 00:19:33.000]  耶和華神回答
[00:19:33.000 --> 00:19:35.000]  下法國先知
[00:19:35.000 --> 00:19:37.000]  耶和華說
[00:19:37.000 --> 00:19:39.000]  你們要向列國宗觀看
[00:19:39.000 --> 00:19:41.000]  大大驚奇
[00:19:41.000 --> 00:19:43.000]  因為在你們的時候
[00:19:43.000 --> 00:19:45.000]  我行一件事
