
[00:00:00.000 --> 00:00:03.960]  請大家打開《聖經》撒慕爾記下
[00:13:31.300 --> 00:13:32.300]  法律這麼無情
[00:13:32.300 --> 00:13:33.300]  法律就是法律
[00:13:33.300 --> 00:13:34.300]  對不起
[00:13:34.300 --> 00:13:36.300]  不可以犯法
[00:13:36.300 --> 00:13:37.300]  現在的情況是
[00:13:37.300 --> 00:13:40.300]  約會再一次回到伊斯利文當中
[00:13:40.300 --> 00:13:42.300]  約會代表上帝的話
[00:13:42.300 --> 00:13:44.300]  這次的要求是非常嚴謹的
[00:13:44.300 --> 00:13:46.300]  如果這次是放鬆的話
[00:13:46.300 --> 00:13:49.300]  以後約會在伊斯利文當中的地位
[00:13:49.300 --> 00:13:51.300]  就會動搖了
[00:13:51.300 --> 00:13:53.300]  摸了都沒事
[00:13:53.300 --> 00:13:54.300]  有什麼問題呢
[00:13:54.300 --> 00:13:56.300]  你明白我說嗎
[00:13:56.300 --> 00:14:02.300]  現在是烏煞犯了一個文數紀四章十五節的規條
[00:14:02.300 --> 00:14:05.300]  就是其實他不能摸
[00:14:05.300 --> 00:14:06.300]  那怎麼辦
[00:14:06.300 --> 00:14:07.300]  約會掉下來
[00:14:07.300 --> 00:14:08.300]  那怎麼辦
[00:14:08.300 --> 00:14:10.300]  因為不能摸
[00:14:10.300 --> 00:14:12.300]  一季掉下來不會死人
[00:14:12.300 --> 00:14:14.300]  你摸了就會死
[00:14:14.300 --> 00:14:17.300]  而在這裡我們看到這次的意外
[00:14:17.300 --> 00:14:19.300]  因為他們沒有按照神的要求
[00:14:19.300 --> 00:14:21.300]  用人抬
[00:14:21.300 --> 00:14:22.300]  用新車
[00:14:22.300 --> 00:14:23.300]  用牛拉
[00:14:23.300 --> 00:14:25.300]  就發生了這件事情
[00:14:25.300 --> 00:14:29.300]  侍奉的人在意外或突發事件裡面
[00:14:29.300 --> 00:14:32.300]  不單止反應要快
[00:14:32.300 --> 00:14:36.300]  更加要按照神的要求和警告去作出應變
[00:14:36.300 --> 00:14:37.300]  反應快是不夠的
[00:14:37.300 --> 00:14:39.300]  當然反應慢是不行的
[00:14:39.300 --> 00:14:41.300]  但是反應快
[00:14:41.300 --> 00:14:45.300]  還要加上你要按照神的要求的方法去做
[00:14:45.300 --> 00:14:47.300]  第三件事情
[00:14:47.300 --> 00:14:49.300]  我們在整篇經文裡面看到
[00:14:49.300 --> 00:14:54.300]  敬拜神是一種很開心很快樂的事
[00:14:54.300 --> 00:14:58.300]  但是單單快樂和開心夠不夠呢
[00:14:58.300 --> 00:15:01.300]  聖經的作者沒有說到
[00:15:01.300 --> 00:15:06.300]  大衛第一次抬藥櫃搬茶篤撐出來是錯的
[00:15:06.300 --> 00:15:07.300]  沒有
[00:15:07.300 --> 00:15:11.300]  他只是這樣平鋪直據地記載了這件事
[00:15:11.300 --> 00:15:17.300]  但是你看到後來第二次大衛抬藥櫃有這麼大的更動
[00:15:17.300 --> 00:15:19.300]  就足以證明一件事
[00:15:19.300 --> 00:15:23.300]  更動即是說前面有問題
[00:15:23.300 --> 00:15:24.300]  所以更動
[00:15:24.300 --> 00:15:27.300]  所以作者不需要告訴你前面是錯的
[00:15:27.300 --> 00:15:28.300]  因為他這樣記載
[00:15:28.300 --> 00:15:29.300]  你讀者應該知道
[00:15:29.300 --> 00:15:30.300]  如果有更動的話
[00:15:30.300 --> 00:15:33.300]  即是前面是錯了
[00:15:33.300 --> 00:15:36.300]  但是前面是錯了經過更動之後
[00:15:36.300 --> 00:15:40.300]  不等於更動之後一定是對的
[00:15:40.300 --> 00:15:43.300]  請留意這個邏輯
[00:15:43.300 --> 00:15:44.300]  錯了就改
[00:15:44.300 --> 00:15:47.300]  改了是不是一定是對的呢
[00:15:47.300 --> 00:15:49.300]  可以是錯的
[00:15:49.300 --> 00:15:53.300]  所以現在更動只是告訴讀者前面一定是錯的
[00:15:53.300 --> 00:15:56.300]  但是後面更動之後是對還是不對呢
[00:15:56.300 --> 00:16:00.300]  我們有一個問號在這裡
[00:16:00.300 --> 00:16:03.300]  我們一會兒再回答這個問號究竟是怎樣的呢
[00:16:03.300 --> 00:16:06.300]  在第五節裡面大衛和爾斯利的全家和耶和華
[00:16:06.300 --> 00:16:12.300]  面前用松木製造的各樣的樂器和琴瑟鼓筆鑼作樂跳舞
[00:16:12.300 --> 00:16:14.300]  這種氣氛有什麼氣氛呢
[00:16:14.300 --> 00:16:15.300]  這種是三萬人
[00:16:15.300 --> 00:16:16.300]  這種有什麼氣氛呢
[00:16:16.300 --> 00:16:19.300]  這種好像去到巴西里約熱奈勞那些派對
