
[00:00:00.000 --> 00:00:06.440]  我們今天看一段聖經是大家應該半生熟的經文
[00:01:37.720 --> 00:01:41.720]  對一班難民所說的話
[00:01:41.720 --> 00:01:48.720]  蓋造葡萄園 蓋造房屋 娶妻生兒女
[00:01:48.720 --> 00:01:51.720]  這幾句說話是什麼意思
[00:01:51.720 --> 00:01:55.720]  第一個最簡單的解釋
[00:01:55.720 --> 00:01:59.720]  就是這裏是叫他們去到外地居住
[00:01:59.720 --> 00:02:01.720]  生根建造
[00:02:01.720 --> 00:02:03.720]  在那裏融入社會
[00:02:03.720 --> 00:02:09.720]  在那裏成為社會的一個有意義的公民
[00:02:09.720 --> 00:02:12.720]  其實這個我們都可以了解
[00:02:12.720 --> 00:02:14.720]  去到新的地方
[00:02:14.720 --> 00:02:16.720]  他們以為暫住
[00:02:16.720 --> 00:02:18.720]  神就說讓你們住下來
[00:02:18.720 --> 00:02:20.720]  在那裏能夠安居樂業
[00:02:20.720 --> 00:02:24.720]  猶太人的確有這樣做到
[00:02:24.720 --> 00:02:28.720]  在主前 剛才說的第六世紀
[00:02:28.720 --> 00:02:30.720]  他們去到巴比倫之後
[00:02:30.720 --> 00:02:33.720]  慢慢在那裏有好的事業
[00:02:33.720 --> 00:02:36.720]  中間有一部分人之後回到耶路撒冷
[00:02:36.720 --> 00:02:38.720]  但很多人仍然住在那裏
[00:02:38.720 --> 00:02:43.720]  這兩三代成為他們的家園
[00:02:43.720 --> 00:02:46.720]  在考古學的證據裏可以看到
[00:02:46.720 --> 00:02:49.720]  當時有人做官 有猶太人做官
[00:02:49.720 --> 00:02:51.720]  有猶太人做銀行
[00:02:51.720 --> 00:02:53.720]  猶太人有不同的職業
[00:02:53.720 --> 00:02:56.720]  當時甚至有一段短的時候
[00:02:56.720 --> 00:03:00.720]  猶太人有一個獨立的行政區在巴比倫
[00:03:00.720 --> 00:03:04.720]  所以他們真的在那裏安居樂業
[00:03:04.720 --> 00:03:09.720]  耶穌時候最偉大的猶太學府
[00:03:09.720 --> 00:03:11.720]  不是在耶路撒冷
[00:03:11.720 --> 00:03:13.720]  是在巴比倫
[00:03:13.720 --> 00:03:17.720]  保羅的老師加瑪烈
[00:03:17.720 --> 00:03:19.720]  是巴比倫來的一個拉比
[00:03:19.720 --> 00:03:22.720]  所以多方面的證據讓我們看到
[00:03:22.720 --> 00:03:25.720]  那裏的猶太人真的住得相當不錯
[00:03:25.720 --> 00:03:28.720]  耶穌離世之後
[00:03:28.720 --> 00:03:30.720]  五百年左右的時候
[00:03:30.720 --> 00:03:35.720]  猶太人將他們的經典集合成一本書
[00:03:35.720 --> 00:03:38.720]  今日都以那本書為他們的經典文獻
[00:03:38.720 --> 00:03:39.720]  叫 Talmud
[00:03:39.720 --> 00:03:41.720]  那本書有兩個版本
[00:03:41.720 --> 00:03:43.720]  一個是耶路撒冷的巴勒斯坦版本
[00:03:43.720 --> 00:03:45.720]  一個是巴比倫的版本
[00:03:45.720 --> 00:03:49.720]  巴比倫的版本是比耶路撒冷的版本厚幾倍
[00:03:49.720 --> 00:03:55.720]  亦都是今日猶太教以巴比倫版本為他們經典的中心
[00:03:55.720 --> 00:03:58.720]  所以有不同的證據
[00:03:58.720 --> 00:04:01.720]  讓我們看到他們的確真是聽話
[00:04:01.720 --> 00:04:03.720]  在那裏安居樂業
[00:04:03.720 --> 00:04:07.720]  但是否這麼簡單?
[00:04:07.720 --> 00:04:09.720]  這幾句說話
[00:04:09.720 --> 00:04:12.720]  封信裏面叫他們葡萄園等等
[00:04:12.720 --> 00:04:15.720]  是否只是叫他們安居樂業這麼簡單?
[00:04:15.720 --> 00:04:17.720]  有兩個問題
[00:04:17.720 --> 00:04:18.720]  第一個問題就是說
[00:04:18.720 --> 00:04:20.720]  如果安居樂業的時候
[00:04:20.720 --> 00:04:22.720]  猶太人有些更加容易死的方法
[00:04:22.720 --> 00:04:25.720]  就是你跟外國人
[00:04:25.720 --> 00:04:27.720]  不如跟他們吃飯吧
[00:04:27.720 --> 00:04:30.720]  是最快最簡單的方法
[00:04:30.720 --> 00:04:33.720]  是講到他們能夠在社會裏面融為一體
[00:04:33.720 --> 00:04:38.720]  因為猶太人最介意跟外國人吃飯
[00:04:38.720 --> 00:04:41.720]  所以封信就是在講融為一體的時候
[00:04:41.720 --> 00:04:43.720]  可能會講到跟外國人吃飯
[00:04:43.720 --> 00:04:46.720]  好像大義利不肯跟外國人吃飯一樣
[00:04:46.720 --> 00:04:48.720]  大義利雖然做了高官
[00:04:48.720 --> 00:04:53.720]  但仍然是跟他們分開的
[00:04:53.720 --> 00:04:55.720]  就算不講吃飯
[00:04:55.720 --> 00:04:57.720]  我們問為何講這三樣東西
[00:04:57.720 --> 00:04:59.720]  葡萄園
[00:04:59.720 --> 00:05:01.720]  建造房屋
[00:05:01.720 --> 00:05:05.720]  娶妻生兒女
[00:05:05.720 --> 00:05:08.720]  要解釋這三樣東西的時候
[00:05:08.720 --> 00:05:13.720]  我們可能要看另外一段聖經去幫幫手
[00:05:13.720 --> 00:05:16.720]  這段聖經是摩西五經裏面
[00:05:16.720 --> 00:05:18.720]  很特別的一段大段的經文
[00:05:18.720 --> 00:05:20.720]  那段經文是主要講到
[00:05:20.720 --> 00:05:23.720]  將要進入流禮物之地之前
[00:05:23.720 --> 00:05:25.720]  他們有些安排
[00:05:25.720 --> 00:05:27.720]  是講到進去之後
[00:05:27.720 --> 00:05:28.720]  皇帝怎樣做
[00:05:28.720 --> 00:05:29.720]  祭司怎樣做
[00:05:29.720 --> 00:05:30.720]  先知怎樣做
[00:05:30.720 --> 00:05:31.720]  審判官怎樣做
[00:05:31.720 --> 00:05:33.720]  還有將應該怎樣打
[00:05:33.720 --> 00:05:36.720]  我們看打仗那段
[00:05:36.720 --> 00:05:38.720]  生命記第20章
[00:05:38.720 --> 00:05:43.720]  生命記第20章是講以色列人應該怎樣去打仗的
[00:05:43.720 --> 00:05:50.720]  生命記第20章
[00:05:50.720 --> 00:05:54.720]  我們看中間第五節
[00:06:20.720 --> 00:06:22.720]  誰定了婚未去娶
[00:06:22.720 --> 00:06:24.720]  他可以回家
[00:06:24.720 --> 00:06:26.720]  恐怕他陣亡
[00:06:26.720 --> 00:06:28.720]  別人去娶
[00:06:28.720 --> 00:06:30.720]  因為講的是哪類人
[00:06:30.720 --> 00:06:32.720]  不需要當兵
[00:06:32.720 --> 00:06:36.720]  我們今日香港
[00:06:36.720 --> 00:06:38.720]  未必感覺到當兵的壓力
[00:06:38.720 --> 00:06:40.720]  其實在東南亞
[00:06:40.720 --> 00:06:42.720]  在亞洲不同地方
[00:06:42.720 --> 00:06:44.720]  很多國家仍然是要求當兵的
[00:06:44.720 --> 00:06:46.720]  譬如南韓是一個例子
[00:06:46.720 --> 00:06:48.720]  我們美國愛沙園
[00:06:48.720 --> 00:06:50.720]  有很多南韓學生
[00:06:50.720 --> 00:06:52.720]  他來到讀書
[00:06:52.720 --> 00:06:54.720]  回去要當兵
[00:06:54.720 --> 00:06:56.720]  可以退幾年
[00:06:56.720 --> 00:06:58.720]  但回去要當兵
[00:06:58.720 --> 00:07:00.720]  所以他很擔心回去的時候
[00:07:00.720 --> 00:07:02.720]  最初離開韓國
[00:07:02.720 --> 00:07:04.720]  都不是太痛苦
[00:07:04.720 --> 00:07:06.720]  但在美國居住一陣子
[00:07:06.720 --> 00:07:08.720]  很不習慣
[00:07:08.720 --> 00:07:10.720]  他想到不同方法可以留在美國
[00:07:10.720 --> 00:07:12.720]  找工作
[00:07:12.720 --> 00:07:14.720]  如果沒有工作
[00:07:14.720 --> 00:07:16.720]  第二個方法就是娶美國的妻子
[00:07:16.720 --> 00:07:18.720]  是比較快的方法
[00:07:18.720 --> 00:07:20.720]  可以留在美國
[00:07:20.720 --> 00:07:22.720]  所以見到學生
[00:07:22.720 --> 00:07:24.720]  臨畢業開始緊張
[00:07:24.720 --> 00:07:26.720]  因為當兵的問題
[00:07:26.720 --> 00:07:28.720]  不止在南韓
[00:07:28.720 --> 00:07:30.720]  在新加坡都差不多
[00:07:30.720 --> 00:07:32.720]  當兵的要求
[00:07:32.720 --> 00:07:34.720]  我有同事是新加坡人
[00:07:34.720 --> 00:07:36.720]  他說兩三年用了當兵
[00:07:36.720 --> 00:07:38.720]  用了最年輕的時候
[00:07:38.720 --> 00:07:40.720]  拿去當兵
[00:07:40.720 --> 00:07:42.720]  就算美國都是這樣
[00:07:42.720 --> 00:07:44.720]  美國如果你是公民
[00:07:44.720 --> 00:07:46.720]  你是大學讀書
[00:07:46.720 --> 00:07:48.720]  有政府的獎學金
[00:07:48.720 --> 00:07:50.720]  那時候我拿獎學金就是這樣
[00:07:50.720 --> 00:07:52.720]  要簽張紙
[00:07:52.720 --> 00:07:54.720]  萬一打仗徵兵
[00:07:54.720 --> 00:07:56.720]  你要肯打仗
[00:07:56.720 --> 00:07:58.720]  那時候想沒什麼可能
[00:07:58.720 --> 00:08:00.720]  但到91之後我們開始害怕
[00:08:00.720 --> 00:08:02.720]  要不要打仗
[00:08:02.720 --> 00:08:04.720]  所以不同國家都有這樣的徵兵要求
[00:08:04.720 --> 00:08:06.720]  但通常
[00:08:06.720 --> 00:08:08.720]  那些徵兵的要求
[00:08:08.720 --> 00:08:10.720]  有些exceptions(例外)
[00:08:10.720 --> 00:08:12.720]  是哪類人不需要打仗
[00:08:12.720 --> 00:08:14.720]  但多數不需要打仗的人
[00:08:14.720 --> 00:08:16.720]  是什麼人呢
[00:08:16.720 --> 00:08:18.720]  年紀大過多少歲
[00:08:18.720 --> 00:08:20.720]  或者是
[00:08:20.720 --> 00:08:22.720]  身體有殘疾
[00:08:22.720 --> 00:08:24.720]  甚至是
[00:08:24.720 --> 00:08:26.720]  或者是女性
[00:08:26.720 --> 00:08:28.720]  有些國家女性不需要打仗
[00:08:28.720 --> 00:08:30.720]  或者是家裡有小孩
[00:08:30.720 --> 00:08:32.720]  但沒什麼國家
[00:08:32.720 --> 00:08:34.720]  好像生命記第20章
[00:08:34.720 --> 00:08:36.720]  那些的例外
[00:08:36.720 --> 00:08:38.720]  是不需要打仗
[00:08:38.720 --> 00:08:40.720]  起葡萄丸
[00:08:40.720 --> 00:08:42.720]  起房屋
[00:08:42.720 --> 00:08:44.720]  娶妻
[00:08:44.720 --> 00:08:46.720]  生兒女
[00:08:46.720 --> 00:08:48.720]  為什麼這些人不需要打仗
[00:08:48.720 --> 00:08:50.720]  其實這些正正是
[00:08:50.720 --> 00:08:52.720]  壯年的時候做的事情
[00:08:52.720 --> 00:08:54.720]  起樓
[00:08:54.720 --> 00:08:56.720]  葡萄丸 娶妻
[00:08:56.720 --> 00:08:58.720]  壯年不用打仗
[00:08:58.720 --> 00:09:00.720]  哪有人打仗
[00:09:00.720 --> 00:09:02.720]  或者將他們打仗的時候
[00:09:02.720 --> 00:09:04.720]  突然起個樓都不用起完
[00:09:04.720 --> 00:09:06.720]  起個差不多就說不用打了
[00:09:06.720 --> 00:09:08.720]  為什麼有這樣的安排
[00:09:08.720 --> 00:09:10.720]  為什麼有這樣的安排
[00:09:10.720 --> 00:09:12.720]  其實因為當時的
[00:09:12.720 --> 00:09:14.720]  情況和
[00:09:14.720 --> 00:09:16.720]  韓國
[00:09:16.720 --> 00:09:18.720]  或者是和美國和新加坡有點不同
[00:09:18.720 --> 00:09:20.720]  他們不是
[00:09:20.720 --> 00:09:22.720]  保護自己國土那種打仗
[00:09:22.720 --> 00:09:24.720]  他們是要
[00:09:24.720 --> 00:09:26.720]  進入到流乃伊物資地
[00:09:26.720 --> 00:09:28.720]  那種打仗
[00:09:28.720 --> 00:09:30.720]  有什麼不同
[00:09:30.720 --> 00:09:32.720]  不同就是進入到流乃伊物資地
[00:09:32.720 --> 00:09:34.720]  那種打仗需要兩類人
[00:09:34.720 --> 00:09:36.720]  一類就是積極打仗
[00:09:36.720 --> 00:09:38.720]  積極打仗去擴充
[00:09:38.720 --> 00:09:40.720]  國土那些人
[00:09:40.720 --> 00:09:42.720]  另外一類就是要守住
[00:09:42.720 --> 00:09:44.720]  已經拿了的國土
[00:09:44.720 --> 00:09:46.720]  因為每個人打仗的時候
[00:09:46.720 --> 00:09:48.720]  沒有人守
[00:09:48.720 --> 00:09:50.720]  最初拿回來的地
[00:09:50.720 --> 00:09:52.720]  最後等於零
[00:09:52.720 --> 00:09:54.720]  哪些人
[00:09:54.720 --> 00:09:56.720]  留在這裡
[00:09:56.720 --> 00:09:58.720]  摩西就說是這三類人
[00:09:58.720 --> 00:10:00.720]  建造房屋
[00:10:00.720 --> 00:10:02.720]  栽種葡萄樹
[00:10:02.720 --> 00:10:04.720]  葡萄丸 或者是
[00:10:04.720 --> 00:10:06.720]  女妻生兒女那些人
[00:10:06.720 --> 00:10:08.720]  這些人其實都是聖旨的一部份
[00:10:08.720 --> 00:10:10.720]  因為他們將
[00:10:10.720 --> 00:10:12.720]  已經有的地圖
[00:10:12.720 --> 00:10:14.720]  在那裡生根建造
[00:10:14.720 --> 00:10:16.720]  讓地圖不會被人拿走
[00:10:16.720 --> 00:10:18.720]  維持已經有的地圖
[00:10:18.720 --> 00:10:20.720]  其他人特意外圍
[00:10:20.720 --> 00:10:22.720]  他們中間留那些地圖
[00:10:22.720 --> 00:10:26.720]  那即是怎樣
[00:10:26.720 --> 00:10:28.720]  和我們看耶利米斯
[00:10:28.720 --> 00:10:30.720]  二十九章有什麼關係
[00:10:30.720 --> 00:10:32.720]  二十九章那三件事
[00:10:32.720 --> 00:10:34.720]  三樣要求
[00:10:34.720 --> 00:10:36.720]  三樣要做的事
[00:10:36.720 --> 00:10:38.720]  和生命記第二十章一樣
[00:10:38.720 --> 00:10:40.720]  栽種葡萄園
[00:10:40.720 --> 00:10:42.720]  蓋造房屋
[00:10:42.720 --> 00:10:44.720]  娶妻生兒女
[00:10:44.720 --> 00:10:46.720]  娶妻生兒女
[00:10:46.720 --> 00:10:48.720]  娶妻生兒女
[00:10:48.720 --> 00:10:50.720]  這裡會不會神
[00:10:50.720 --> 00:10:52.720]  告訴耶利米斯人
[00:10:52.720 --> 00:10:54.720]  一件事
[00:10:54.720 --> 00:10:56.720]  他說當時你守住
[00:10:56.720 --> 00:10:58.720]  留乃與物之地做這三樣事
[00:10:58.720 --> 00:11:00.720]  你現在去到巴比倫
[00:11:00.720 --> 00:11:02.720]  要當巴比倫是
[00:11:02.720 --> 00:11:04.720]  留乃與物之地
[00:11:04.720 --> 00:11:06.720]  這句就真是
[00:11:06.720 --> 00:11:08.720]  說不下去
[00:11:08.720 --> 00:11:10.720]  你說移居外地
[00:11:10.720 --> 00:11:12.720]  都已經很難忍受
[00:11:12.720 --> 00:11:14.720]  因為猶太人對地的觀念很強
[00:11:14.720 --> 00:11:16.720]  由阿巴拉罕開始
[00:11:16.720 --> 00:11:18.720]  對地的觀念很強
[00:11:18.720 --> 00:11:20.720]  突然間還在說一個
[00:11:20.720 --> 00:11:22.720]  巴比倫外邦的地方
[00:11:22.720 --> 00:11:24.720]  還是一個以色列人的仇口
[00:11:24.720 --> 00:11:26.720]  是滅絕以色列人或猶太人
[00:11:26.720 --> 00:11:28.720]  或者是破壞猶太人
[00:11:28.720 --> 00:11:30.720]  聖殿的一個邦國
[00:11:30.720 --> 00:11:32.720]  的首都
[00:11:32.720 --> 00:11:34.720]  以巴比倫城
[00:11:34.720 --> 00:11:36.720]  成為
[00:11:36.720 --> 00:11:38.720]  留乃與物之地
[00:11:38.720 --> 00:11:40.720]  哪裡可能
[00:11:40.720 --> 00:11:44.720]  這個對當時
[00:11:44.720 --> 00:11:46.720]  的聽眾是一個大的震撼
[00:11:46.720 --> 00:11:48.720]  耶利米斯就說
[00:11:48.720 --> 00:11:50.720]  神在哪裡
[00:11:50.720 --> 00:11:52.720]  聖地就在哪裡
[00:11:52.720 --> 00:11:54.720]  你不要以為去到的地方
[00:11:54.720 --> 00:11:56.720]  神不與你們同在
[00:11:56.720 --> 00:11:58.720]  神與你們同在
[00:11:58.720 --> 00:12:00.720]  你們在那裡
[00:12:00.720 --> 00:12:02.720]  那裡就是聖地
[00:12:02.720 --> 00:12:04.720]  一個顛覆的思維
[00:12:04.720 --> 00:12:06.720]  很難幻想的
[00:12:06.720 --> 00:12:08.720]  一種的立論
[00:12:08.720 --> 00:12:10.720]  對當時猶太人
[00:12:10.720 --> 00:12:12.720]  挑戰他們怎樣看自己的定位
[00:12:12.720 --> 00:12:14.720]  和自己住的地方
[00:12:14.720 --> 00:12:18.720]  當然在29章
[00:12:18.720 --> 00:12:20.720]  還有一節
[00:12:20.720 --> 00:12:22.720]  是生命記尾解釋清楚的
[00:12:22.720 --> 00:12:24.720]  我們看回第29章
[00:12:24.720 --> 00:12:26.720]  29章那封信
[00:12:26.720 --> 00:12:28.720]  其中還有一句
[00:12:28.720 --> 00:12:30.720]  是發揚光大
[00:12:30.720 --> 00:12:32.720]  說得很詳細
[00:12:32.720 --> 00:12:34.720]  就是生兒育女那句
[00:12:34.720 --> 00:12:36.720]  第6節 娶妻生兒女
[00:12:36.720 --> 00:12:38.720]  娶妻我們在生命記見到
[00:12:38.720 --> 00:12:40.720]  但生兒女不是那麼詳細
[00:12:40.720 --> 00:12:42.720]  為你們的兒子娶妻
[00:12:42.720 --> 00:12:44.720]  為你們的女兒嫁人
[00:12:44.720 --> 00:12:46.720]  生兒育女
[00:12:46.720 --> 00:12:48.720]  生養眾多不至減少
[00:12:48.720 --> 00:12:50.720]  說得那麼詳細做什麼
[00:12:50.720 --> 00:12:52.720]  因為在
[00:12:52.720 --> 00:12:54.720]  阿罕的約裏
[00:12:54.720 --> 00:12:56.720]  這個就是內容
[00:12:56.720 --> 00:12:58.720]  生養眾多
[00:12:58.720 --> 00:13:00.720]  繁殖遍滿全地
[00:13:00.720 --> 00:13:02.720]  這個不單是
[00:13:02.720 --> 00:13:04.720]  聖戰
[00:13:04.720 --> 00:13:06.720]  回到流乃與物的神學
[00:13:06.720 --> 00:13:08.720]  正如我所說
[00:13:08.720 --> 00:13:10.720]  再一次讓我們看到
[00:13:10.720 --> 00:13:12.720]  這是一件大事
[00:13:12.720 --> 00:13:14.720]  神和他的子民說
[00:13:14.720 --> 00:13:16.720]  去到狄邦
[00:13:16.720 --> 00:13:18.720]  要當那裏是流乃與物之地
[00:13:20.720 --> 00:13:22.720]  這樣就可以幫忙
[00:13:22.720 --> 00:13:24.720]  解釋
[00:13:24.720 --> 00:13:26.720]  之後那幾句的說話
[00:13:26.720 --> 00:13:28.720]  我們看
[00:13:28.720 --> 00:13:30.720]  之後
[00:13:30.720 --> 00:13:32.720]  這封信下一句說什麼
[00:13:32.720 --> 00:13:36.720]  不至減少之後
[00:13:36.720 --> 00:13:38.720]  我所洗你們
[00:13:38.720 --> 00:13:40.720]  被擄的那繩
[00:13:40.720 --> 00:13:42.720]  你們要為那繩求
[00:13:42.720 --> 00:13:44.720]  平安
[00:13:44.720 --> 00:13:46.720]  什麼叫做為那繩求
[00:13:46.720 --> 00:13:48.720]  平安
[00:13:48.720 --> 00:13:50.720]  首先
[00:13:50.720 --> 00:13:52.720]  求這件事
[00:13:52.720 --> 00:13:54.720]  是引述耶利米書
[00:13:54.720 --> 00:13:56.720]  之前的一句說話
[00:13:56.720 --> 00:13:58.720]  我們看回耶利米書之前
[00:13:58.720 --> 00:14:00.720]  有聖經見得快的時候
[00:14:00.720 --> 00:14:02.720]  第七章十六節
[00:14:02.720 --> 00:14:06.720]  耶利米書第七章十六節
[00:14:06.720 --> 00:14:10.720]  那裡先知
[00:14:10.720 --> 00:14:12.720]  是神接著先知說的說話
[00:14:12.720 --> 00:14:14.720]  神和耶利米
[00:14:14.720 --> 00:14:16.720]  吩咐他
[00:14:16.720 --> 00:14:18.720]  對猶太人
[00:14:18.720 --> 00:14:20.720]  還是
[00:14:20.720 --> 00:14:22.720]  聖殿被毀之前
[00:14:22.720 --> 00:14:24.720]  的猶太人說一番說話
[00:14:24.720 --> 00:14:26.720]  所以第十六節
[00:14:26.720 --> 00:14:28.720]  你不要為這百姓祈禱
[00:14:28.720 --> 00:14:32.720]  不要為他們呼求禱告
[00:14:32.720 --> 00:14:34.720]  也不要為他們禱告
[00:14:34.720 --> 00:14:36.720]  因為我不會聽他們的祈禱
[00:14:36.720 --> 00:14:40.720]  特別耶路撒冷
[00:14:40.720 --> 00:14:42.720]  神說不聽祈禱
[00:14:42.720 --> 00:14:44.720]  秘魯去到巴比倫
[00:14:44.720 --> 00:14:46.720]  祈禱
[00:14:46.720 --> 00:14:48.720]  一個顛覆的思維
[00:14:48.720 --> 00:14:50.720]  為什麼要求平安
[00:14:50.720 --> 00:14:52.720]  為什麼要求平安
[00:14:52.720 --> 00:14:54.720]  因為耶路撒冷城
[00:14:54.720 --> 00:14:56.720]  耶路撒冷這個名字
[00:14:56.720 --> 00:14:58.720]  其中一個意思就是平安的城市
[00:14:58.720 --> 00:15:00.720]  所以
[00:15:00.720 --> 00:15:02.720]  他們慣常為
[00:15:02.720 --> 00:15:04.720]  耶路撒冷聖城
[00:15:04.720 --> 00:15:06.720]  求平安
[00:15:06.720 --> 00:15:08.720]  這次他們說
[00:15:08.720 --> 00:15:10.720]  不是 要為巴比倫
[00:15:10.720 --> 00:15:12.720]  求平安
[00:15:12.720 --> 00:15:14.720]  我們不太敏感
[00:15:14.720 --> 00:15:16.720]  這些課題 猶太人很敏感
[00:15:16.720 --> 00:15:18.720]  秘魯去到不同地方的時候
[00:15:18.720 --> 00:15:20.720]  神還聽不聽祈禱
[00:15:20.720 --> 00:15:22.720]  因為他們習慣了
[00:15:22.720 --> 00:15:24.720]  聖地裡面神在
[00:15:24.720 --> 00:15:26.720]  聖地以外的神在嗎
[00:15:26.720 --> 00:15:28.720]  當時有個討論
[00:15:28.720 --> 00:15:30.720]  一班住埃及的人
[00:15:30.720 --> 00:15:32.720]  在想神理不理我們
[00:15:32.720 --> 00:15:34.720]  秘魯之後
[00:15:34.720 --> 00:15:36.720]  這班埃及人嘗試做一個實驗
[00:15:36.720 --> 00:15:38.720]  試試神聽祈禱
[00:15:38.720 --> 00:15:40.720]  在埃及聽得快
[00:15:40.720 --> 00:15:42.720]  比耶路撒冷聽得快
[00:15:42.720 --> 00:15:44.720]  不過實驗很難做
[00:15:44.720 --> 00:15:46.720]  我當然不太相信結果
[00:15:46.720 --> 00:15:48.720]  但結果就是這樣
[00:15:48.720 --> 00:15:50.720]  原來神在埃及聽祈禱
[00:15:50.720 --> 00:15:52.720]  比耶路撒冷聽祈禱還要快
[00:15:52.720 --> 00:15:54.720]  意思就是
[00:15:54.720 --> 00:15:56.720]  他們擔心
[00:15:56.720 --> 00:15:58.720]  住在外地
[00:15:58.720 --> 00:16:00.720]  神理不理我們
[00:16:00.720 --> 00:16:02.720]  神是否與我們同在
[00:16:02.720 --> 00:16:04.720]  到了耶利米蘇 同一個問題
[00:16:04.720 --> 00:16:06.720]  當時求平安求什麼
[00:16:06.720 --> 00:16:08.720]  耶路撒冷平安
[00:16:08.720 --> 00:16:10.720]  看多一段聖經
[00:16:10.720 --> 00:16:12.720]  詩篇的經文
[00:16:12.720 --> 00:16:14.720]  122篇
[00:16:14.720 --> 00:16:16.720]  詩篇122篇
[00:16:16.720 --> 00:16:18.720]  是一篇求平安的經文
[00:16:18.720 --> 00:16:20.720]  你會大概知道
[00:16:20.720 --> 00:16:22.720]  究竟諷刺在哪裡
[00:16:22.720 --> 00:16:24.720]  詩篇122篇
[00:16:24.720 --> 00:16:26.720]  122篇開始的時候
[00:16:26.720 --> 00:16:28.720]  第一節
[00:16:28.720 --> 00:16:30.720]  人對我說我們往耶華的殿去
[00:16:30.720 --> 00:16:32.720]  我就歡喜
[00:16:32.720 --> 00:16:34.720]  那時候還有耶華的聖殿
[00:16:34.720 --> 00:16:36.720]  但第六節說什麼
[00:16:36.720 --> 00:16:38.720]  我要為耶路撒冷求平安
[00:16:38.720 --> 00:16:40.720]  耶路撒冷愛你的人
[00:16:40.720 --> 00:16:42.720]  必然興旺
[00:16:42.720 --> 00:16:44.720]  願你城中平安
[00:16:44.720 --> 00:16:46.720]  願你宮內興旺
[00:16:46.720 --> 00:16:48.720]  因我弟兄和同伴的緣故
[00:16:48.720 --> 00:16:50.720]  我要說願平安在你們中間
[00:16:50.720 --> 00:16:52.720]  因耶華我們神殿的緣故
[00:16:52.720 --> 00:16:54.720]  我要為你求福
[00:16:54.720 --> 00:16:56.720]  有聖殿就可以求平安
[00:16:56.720 --> 00:16:58.720]  但沒有怎麼辦
[00:16:58.720 --> 00:17:00.720]  耶利米蘇的信就說
[00:17:00.720 --> 00:17:02.720]  為巴比倫城求平安
[00:17:02.720 --> 00:17:04.720]  為巴比倫城求平安
[00:17:04.720 --> 00:17:06.720]  為巴比倫城求平安
[00:17:06.720 --> 00:17:08.720]  將聖地轉移
[00:17:08.720 --> 00:17:10.720]  將流乃於物之地轉移
[00:17:10.720 --> 00:17:12.720]  將流乃於物之地轉移
[00:17:12.720 --> 00:17:14.720]  原來神不限於耶路撒冷的聖殿
[00:17:14.720 --> 00:17:16.720]  原來神不限於耶路撒冷的聖殿
[00:17:16.720 --> 00:17:18.720]  原來神不限於耶路撒冷的聖殿
[00:17:18.720 --> 00:17:20.720]  原來神不限於耶路撒冷的聖殿
[00:17:20.720 --> 00:17:22.720]  有這樣的背景
[00:17:22.720 --> 00:17:24.720]  我們才明白最後一句說話
[00:17:24.720 --> 00:17:26.720]  我們才明白最後一句說話
[00:17:26.720 --> 00:17:28.720]  耶利米蘇第29章
[00:17:28.720 --> 00:17:30.720]  耶利米蘇第29章
[00:17:30.720 --> 00:17:32.720]  去到最後
[00:17:32.720 --> 00:17:34.720]  第20節有句這樣的說話
