
[00:00:00.000 --> 00:00:01.480]  其實我不懂你的心
[00:04:28.640 --> 00:04:32.000]  是不是純粹因為蘇羅被廢就這麼慘呢?
[00:04:32.000 --> 00:04:33.080]  你想像一下
[00:04:33.080 --> 00:04:40.320]  如果某個朋友或者甚至教會的領袖
[00:04:40.320 --> 00:04:41.840]  他被炒了魷魚
[00:04:41.840 --> 00:04:43.000]  那是他的事而已
[00:04:43.000 --> 00:04:44.480]  關我什麼事呢?
[00:04:44.480 --> 00:04:47.520]  但是原來我們看回上文的時候
[00:04:47.520 --> 00:04:49.400]  我們就可能會理解多一點
[00:04:49.400 --> 00:04:50.400]  先考考大家
[00:04:50.400 --> 00:04:54.520]  你知不知道撒姆爾在多少歲的時候高納大衛?
[00:04:54.520 --> 00:04:56.000]  高納蘇羅?
[00:04:56.000 --> 00:04:59.560]  知道的舉手來看
[00:04:59.560 --> 00:05:01.760]  對了
[00:05:01.760 --> 00:05:02.840]  因為聖經也沒有說
[00:05:02.840 --> 00:05:04.080]  所以你們應該不知道的
[00:05:04.080 --> 00:05:04.720]  OK
[00:05:04.720 --> 00:05:07.840]  聖經沒有說
[00:05:07.840 --> 00:05:09.560]  撒姆爾什麼時候高納蘇羅
[00:05:09.560 --> 00:05:10.840]  不過他有提到
[00:05:10.840 --> 00:05:15.960]  原來撒姆爾是在他年紀老邁的時候去做的
[00:05:15.960 --> 00:05:18.920]  事實上原來撒姆爾年紀老邁的時候
[00:05:18.920 --> 00:05:20.760]  他在一個什麼狀況裡面呢?
[00:05:20.760 --> 00:05:22.280]  還沒高納蘇羅之前
[00:05:22.280 --> 00:05:24.400]  他就在說他本身是士師
[00:05:24.400 --> 00:05:26.120]  他就是在帶領以色列民
[00:05:26.120 --> 00:05:27.240]  不過在聖殿
[00:05:27.240 --> 00:05:30.280]  在小時候已經是請說服人聽聽
[00:05:30.280 --> 00:05:32.320]  小時候已經在教會裡面服侍神
[00:05:32.320 --> 00:05:33.840]  不過到了年老的時候
[00:05:33.840 --> 00:05:36.200]  其實一個很悲哀的狀況是什麼呢?
[00:05:36.200 --> 00:05:37.920]  他兩個兒子都不太聽話
[00:05:37.920 --> 00:05:39.440]  不幸神一到之餘
[00:05:39.440 --> 00:05:41.040]  經文還提到是什麼呢?
[00:05:41.040 --> 00:05:42.360]  貪圖財利
[00:05:42.360 --> 00:05:43.520]  收取賄賂
[00:05:43.520 --> 00:05:44.760]  屈枉正直
[00:05:44.760 --> 00:05:47.160]  不僅是兒子的家庭不太好
[00:05:47.160 --> 00:05:48.600]  甚至他作為一個士師
[00:05:48.600 --> 00:05:50.320]  一個領袖去帶領百姓的時候
[00:05:50.320 --> 00:05:52.000]  百姓一樣不太聽話
[00:05:52.000 --> 00:05:52.480]  為什麼呢?
[00:05:52.480 --> 00:05:53.800]  就說撒姆爾都老了
[00:05:53.800 --> 00:05:55.440]  你的兒子又這麼差
[00:05:55.440 --> 00:05:59.360]  不如你另立一個王去治理我們
[00:05:59.360 --> 00:06:01.120]  另立一個王背後
[00:06:01.120 --> 00:06:04.040]  他就在說他們不是很喜歡上帝
[00:06:04.040 --> 00:06:05.480]  一個這樣的狀況
[00:06:05.480 --> 00:06:06.640]  所以我想告訴你
[00:06:06.640 --> 00:06:07.800]  其實你想像一下
[00:06:07.800 --> 00:06:10.320]  撒姆爾從小到大就在聖殿裡面侍奉
[00:06:10.320 --> 00:06:11.560]  到了年老的時候
[00:06:11.560 --> 00:06:14.640]  家裡固然不是很順境而易
[00:06:14.640 --> 00:06:17.160]  帶領的人也不是很聽話的時候
[00:06:17.160 --> 00:06:19.400]  其實挺沮喪的
[00:06:19.400 --> 00:06:20.760]  當然在這種情況之下
[00:06:20.760 --> 00:06:22.640]  他仍然是一個很聽話的人
[00:06:22.640 --> 00:06:25.160]  於是
[00:06:25.160 --> 00:06:27.800]  既然以色列人要立皇上
[00:06:27.800 --> 00:06:29.560]  就說由得他們立
[00:06:29.560 --> 00:06:30.600]  到了第九章
[00:06:30.600 --> 00:06:31.680]  大概你就看到
[00:06:31.680 --> 00:06:34.240]  撒姆爾看到蘇羅的時候
[00:06:34.240 --> 00:06:35.600]  就跟他說什麼呢?
[00:06:35.600 --> 00:06:38.000]  看看這個就是我對你說的人
[00:06:38.000 --> 00:06:39.920]  他就會為我治理百姓人
[00:06:39.920 --> 00:06:41.120]  就是在這樣的狀況下
[00:06:41.120 --> 00:06:43.120]  高立了蘇羅
[00:06:43.120 --> 00:06:44.400]  這裡是第九章
[00:06:44.400 --> 00:06:45.600]  由第九章開始
[00:06:45.600 --> 00:06:46.520]  其實八九都可以了
[00:06:46.520 --> 00:06:48.800]  從第九章開始一直到剛才第十五章
[00:06:48.800 --> 00:06:52.080]  都是在說蘇羅和撒姆爾
[00:06:52.080 --> 00:06:52.880]  當然
[00:06:52.880 --> 00:06:55.280]  原來我們看到最後
[00:06:55.280 --> 00:06:56.320]  是一個什麼狀況呢?
[00:06:56.320 --> 00:07:00.480]  就是當耶和神在撒姆爾年老的時候
[00:07:00.480 --> 00:07:01.840]  做的事情
[00:07:01.840 --> 00:07:03.240]  吩咐他做的事情
[00:07:03.240 --> 00:07:04.960]  撒姆爾可能有一個想法就是
[00:07:04.960 --> 00:07:08.040]  我臨尾神叫我做的事情應該也會很好
[00:07:08.040 --> 00:07:10.360]  或者應該也會有一些成就
[00:07:10.360 --> 00:07:13.360]  或者應該也會有一定的成功才對
[00:07:13.360 --> 00:07:16.080]  但原來到了十五章最後一節
[00:07:16.080 --> 00:07:17.080]  是說什麼呢?
[00:07:17.080 --> 00:07:18.240]  我們一起讀一讀
[00:07:18.240 --> 00:07:19.480]  預備開始
[00:07:19.480 --> 00:07:22.040]  撒姆爾直到死的日子
[00:07:22.040 --> 00:07:24.040]  再沒有見蘇羅
[00:07:24.040 --> 00:07:27.360]  但撒姆爾為蘇羅悲傷
[00:07:27.360 --> 00:07:29.800]  因為耶和華遺憾
[00:07:29.800 --> 00:07:32.800]  立蘇羅為以色列王
[00:07:32.800 --> 00:07:34.560]  你明白嗎?
[00:07:34.560 --> 00:07:37.240]  撒姆爾年老的時候
[00:07:37.240 --> 00:07:38.680]  年紀老邁的時候
[00:07:38.680 --> 00:07:39.760]  收到神的吩咐
[00:07:39.760 --> 00:07:43.000]  叫他高納蘇羅
[00:07:43.000 --> 00:07:46.400]  聖經也沒有提到究竟蘇羅做王做了多少年
[00:07:46.400 --> 00:07:47.400]  其實有提
[00:07:47.400 --> 00:07:49.440]  不過提起來的數字較為混亂
[00:07:49.440 --> 00:07:51.640]  有些數字是提他做王兩年
[00:07:51.640 --> 00:07:54.640]  有些數字是提蘇羅做王四十年
[00:07:54.640 --> 00:07:56.760]  但我們都知道應該不會四十年那麼長
[00:07:56.760 --> 00:07:59.200]  因為拍到歷史上不是很夾
[00:07:59.200 --> 00:08:00.720]  大概人們估計
[00:08:00.720 --> 00:08:04.600]  可能蘇羅被安納到被廢棄的時候
[00:08:04.600 --> 00:08:08.080]  可能做了十多二十年的皇帝
[00:08:08.080 --> 00:08:08.800]  不奇怪
[00:08:08.800 --> 00:08:10.120]  大概是這樣
[00:08:10.120 --> 00:08:11.320]  但你要想
[00:08:11.320 --> 00:08:13.160]  原來當撒姆爾年老的時候
[00:08:13.160 --> 00:08:14.280]  收到一個吩咐
[00:08:14.280 --> 00:08:16.360]  就是他家人不要不如意
[00:08:16.360 --> 00:08:18.200]  然後他帶領的百姓不聽話
[00:08:18.200 --> 00:08:20.640]  現在想著可能神叫我做的事情
[00:08:20.640 --> 00:08:23.280]  應該會有好的結果
[00:08:23.280 --> 00:08:26.360]  但原來不是像他這樣想
[00:08:26.360 --> 00:08:27.680]  神最後都廢棄他
[00:08:27.680 --> 00:08:29.280]  並且神廢棄他的原因
[00:08:29.280 --> 00:08:30.040]  原來是什麼呢?
[00:08:30.040 --> 00:08:31.640]  你看到綠色的字
[00:08:31.640 --> 00:08:36.040]  這裡說耶和華遺憾納蘇羅為以色列王
[00:08:36.040 --> 00:08:36.720]  如果是我
[00:08:36.720 --> 00:08:38.480]  我就會覺得神叫我做的事情
[00:08:38.480 --> 00:08:40.400]  原來你自己都遺憾
[00:08:40.400 --> 00:08:42.400]  你明不明白那個掙扎
[00:08:42.400 --> 00:08:44.440]  當然這是和修本的翻譯
[00:08:44.440 --> 00:08:46.440]  如果你回去看和合本的翻譯
[00:08:46.440 --> 00:08:48.520]  它更加用一個強烈的字眼
[00:08:48.520 --> 00:08:50.440]  它說耶和華後悔
[00:08:50.440 --> 00:08:51.680]  你明不明白
[00:08:51.680 --> 00:08:53.960]  有時候我們都可能會爭吵
[00:08:53.960 --> 00:08:55.240]  神啊你叫我做的事情
[00:08:55.240 --> 00:08:57.760]  為什麼結果不是和我期望一樣
[00:08:57.760 --> 00:08:58.760]  然後你叫我做的事情
[00:08:58.760 --> 00:09:00.360]  甚至不僅失望
[00:09:00.360 --> 00:09:02.160]  甚至在人眼中看為失敗
[00:09:02.160 --> 00:09:03.360]  然後說著說著
[00:09:03.360 --> 00:09:04.560]  神啊你叫我做的事情
[00:09:04.560 --> 00:09:05.720]  你都後悔的
[00:09:05.720 --> 00:09:07.440]  那你還做不做?
[00:09:07.440 --> 00:09:08.560]  你明不明白
[00:09:08.560 --> 00:09:11.280]  為什麼十六章一開始提到
[00:09:11.280 --> 00:09:13.680]  撒姆爾是這麼悲傷
[00:09:13.680 --> 00:09:15.000]  當然
[00:09:15.000 --> 00:09:17.200]  如果你繼續讀下去的時候
[00:09:17.200 --> 00:09:18.440]  神問了他
[00:09:18.440 --> 00:09:20.400]  你還要悲傷到多久呢?
[00:09:20.400 --> 00:09:23.600]  神接著繼續給他吩咐
[00:09:23.600 --> 00:09:25.080]  祂說你三個動詞
[00:09:25.080 --> 00:09:25.600]  第一
[00:09:25.600 --> 00:09:27.080]  將油倒滿在石頭上
[00:09:27.080 --> 00:09:28.000]  第二你去
[00:09:28.000 --> 00:09:28.560]  第三神
[00:09:28.560 --> 00:09:29.840]  我現在差派你
[00:09:29.840 --> 00:09:32.840]  差派你去到伯尼行耶西那裡
[00:09:32.840 --> 00:09:33.640]  什麼呢?
[00:09:33.640 --> 00:09:34.880]  再一次
[00:09:34.880 --> 00:09:38.480]  就是在耶西的遺址當中
[00:09:38.480 --> 00:09:39.560]  祂已經看了一個
[00:09:39.560 --> 00:09:41.320]  納祂為王
[00:09:41.320 --> 00:09:42.320]  哇
[00:09:42.320 --> 00:09:44.560]  二十年前我那時候年紀很老了
[00:09:44.560 --> 00:09:46.320]  你已經叫我去高納素羅
[00:09:46.320 --> 00:09:47.360]  是不是?
[00:09:47.360 --> 00:09:49.040]  然後最後你後悔
[00:09:49.040 --> 00:09:49.960]  今天你又來啊
[00:09:49.960 --> 00:09:51.960]  上帝
[00:09:51.960 --> 00:09:53.480]  你肯不肯?
[00:09:53.480 --> 00:09:54.520]  所以你明不明白
[00:09:54.520 --> 00:09:55.720]  再讀下去的時候
[00:09:55.720 --> 00:09:56.760]  你就會讀到
[00:09:56.760 --> 00:09:58.560]  我怎能去呢?
[00:09:58.560 --> 00:10:00.560]  當然後面直接給了一個原因
[00:10:00.560 --> 00:10:02.360]  後面即時的原因就是說
[00:10:02.360 --> 00:10:03.840]  如果素羅仍然是皇帝
[00:10:03.840 --> 00:10:04.840]  知道這件事的時候
[00:10:04.840 --> 00:10:05.880]  不會放過他
[00:10:05.880 --> 00:10:06.640]  對不對?
[00:10:06.640 --> 00:10:07.880]  但是那句話
[00:10:07.880 --> 00:10:09.040]  我怎能去呢?
[00:10:09.040 --> 00:10:10.080]  你讀完背景的時候
[00:10:10.080 --> 00:10:12.080]  你就更加明白他的心情
[00:10:12.080 --> 00:10:12.960]  所以到這裡
[00:10:12.960 --> 00:10:13.480]  頂智媒
[00:10:13.480 --> 00:10:14.480]  如果你想一想
[00:10:14.480 --> 00:10:15.680]  可能你也想一想
[00:10:15.680 --> 00:10:17.280]  我現在都金靈了
[00:10:17.280 --> 00:10:18.680]  到我退休的時候
[00:10:18.680 --> 00:10:20.360]  雖然我家裡也沒有什麼成就
[00:10:20.360 --> 00:10:22.880]  可能教會的侍奉也一般般
[00:10:22.880 --> 00:10:24.680]  不過可能我繼續呼召
[00:10:24.680 --> 00:10:25.560]  我問問神
[00:10:25.560 --> 00:10:27.560]  你怎樣帶領我
[00:10:27.560 --> 00:10:29.560]  誰知道原來你做了二十年之後
[00:10:29.560 --> 00:10:32.960]  結果也不是你所期望的
[00:10:32.960 --> 00:10:34.560]  然後神現在叫你再去
[00:10:34.560 --> 00:10:36.160]  你去不去?
[00:10:36.160 --> 00:10:38.360]  去的話舉手來看看
[00:10:38.360 --> 00:10:39.160]  大家都很聰明
[00:10:39.160 --> 00:10:41.160]  沒什麼人舉手
[00:10:41.160 --> 00:10:42.360]  不過有些是有的
[00:10:42.360 --> 00:10:43.360]  但是你舉手的時候
[00:10:43.360 --> 00:10:44.560]  你還要留心
[00:10:44.560 --> 00:10:45.360]  經文下面
[00:10:45.360 --> 00:10:49.560]  你看完才舉好一點
[00:10:49.560 --> 00:10:51.160]  你說是不是很難做呢?
[00:10:51.160 --> 00:10:52.160]  也未必很難
[00:10:52.160 --> 00:10:54.160]  但是也未必很願意做
[00:10:54.160 --> 00:10:54.560]  為什麼呢?
[00:10:54.560 --> 00:10:55.560]  第一
[00:10:55.560 --> 00:10:57.160]  神既然說難
[00:10:57.160 --> 00:10:58.760]  又怕被掃羅殺
[00:10:58.760 --> 00:11:00.960]  他就教了他怎麼做
[00:11:00.960 --> 00:11:02.960]  並且教了他怎麼說
[00:11:02.960 --> 00:11:03.760]  第一就說
[00:11:03.760 --> 00:11:05.560]  你不如拖著小母牛
[00:11:05.560 --> 00:11:06.560]  就從這裡
[00:11:06.560 --> 00:11:08.960]  如果看回《深海紀相思》
[00:11:08.960 --> 00:11:09.960]  十五章三十五節
[00:11:09.960 --> 00:11:11.960]  就從拉馬那個地方
[00:11:11.960 --> 00:11:13.960]  然後就拖著小母牛走一走
[00:11:13.960 --> 00:11:16.160]  走到去伯利恆那個地方
[00:11:16.160 --> 00:11:16.560]  為了什麼?
[00:11:16.560 --> 00:11:17.760]  為了獻祭
[00:11:17.760 --> 00:11:19.360]  我們對那些地方不是很熟
[00:11:19.360 --> 00:11:20.960]  大概如果查地圖
[00:11:20.960 --> 00:11:22.760]  是十六公里左右
[00:11:22.760 --> 00:11:25.560]  大概大家都不知道十六公里有多遠
[00:11:25.560 --> 00:11:27.360]  所以我要具體化告訴你
[00:11:27.360 --> 00:11:28.760]  如果神今天叫你
[00:11:28.760 --> 00:11:29.760]  再去做的時候
[00:11:29.760 --> 00:11:30.960]  叫你拖著小母牛
[00:11:30.960 --> 00:11:32.760]  就從這個堅尼地城
[00:11:32.760 --> 00:11:34.760]  一路走走走
[00:11:34.760 --> 00:11:37.760]  向東走到小西灣
[00:11:37.760 --> 00:11:38.760]  行不行?
[00:11:38.760 --> 00:11:40.360]  你走慢嗎?
[00:11:40.360 --> 00:11:42.960]  十六公里其實對於跑步的人不是很遠
[00:11:42.960 --> 00:11:44.560]  因為半馬都不夠
[00:11:44.560 --> 00:11:45.760]  我也有走危行者的
[00:11:45.760 --> 00:11:46.960]  其實也不是很遠
[00:11:46.960 --> 00:11:48.960]  一般走四個多小時
[00:11:48.960 --> 00:11:50.960]  拖著小母牛可能再走久一點
[00:11:50.960 --> 00:11:53.160]  但是如果你不願意
[00:11:53.160 --> 00:11:55.160]  其實也有些艱難的
[00:11:55.160 --> 00:11:56.160]  當然
[00:11:56.160 --> 00:11:57.960]  經文你繼續看下去
[00:11:57.960 --> 00:11:58.960]  他教他
[00:11:58.960 --> 00:12:01.560]  因為大概要再高納一個皇帝
[00:12:01.560 --> 00:12:03.960]  這個行動背後也有一些禮儀
[00:12:03.960 --> 00:12:05.160]  所以神很聰明
[00:12:05.160 --> 00:12:05.560]  就教他
[00:12:05.560 --> 00:12:06.760]  你不用直接跟他說
[00:12:06.760 --> 00:12:08.360]  說要高納一個皇帝
[00:12:08.360 --> 00:12:09.760]  或者你就告訴他
[00:12:09.760 --> 00:12:10.960]  我們來獻祭就可以了
[00:12:10.960 --> 00:12:12.960]  香耶和華獻祭
[00:12:12.960 --> 00:12:13.760]  OK
[00:12:13.760 --> 00:12:14.960]  接著黃色的字教來
[00:12:14.960 --> 00:12:16.360]  還要我們讀一讀
[00:12:16.360 --> 00:12:17.960]  預備起
[00:12:17.960 --> 00:12:22.960]  我會指示你
[00:12:22.960 --> 00:12:24.960]  你要為我高堂
[00:12:24.960 --> 00:12:25.960]  有個困難就是
[00:12:25.960 --> 00:12:27.360]  神仍然叫他再做
[00:12:27.360 --> 00:12:28.560]  但是再做的時候
[00:12:28.560 --> 00:12:29.760]  走完這麼久
[00:12:29.760 --> 00:12:31.560]  其實他究竟發生什麼事
[00:12:31.560 --> 00:12:32.560]  他不是很清楚
[00:12:32.560 --> 00:12:34.160]  然後去到要做什麼
[00:12:34.160 --> 00:12:36.160]  見到什麼人才做
[00:12:36.160 --> 00:12:36.960]  所以
[00:12:36.960 --> 00:12:40.960]  你說是不是很艱難
[00:12:40.960 --> 00:12:41.960]  未必很艱難
[00:12:41.960 --> 00:12:43.160]  但是你說
[00:12:43.160 --> 00:12:44.160]  經過二十年前
[00:12:44.160 --> 00:12:46.160]  經過整個人生都是這麼失敗的時候
[00:12:46.160 --> 00:12:49.360]  然後也不是很明白神以往叫我做的事情
[00:12:49.360 --> 00:12:50.760]  現在再叫我做
[00:12:50.760 --> 00:12:52.360]  究竟要不要做呢
[00:12:52.360 --> 00:12:53.360]  我想問薩姆爾的回應
[00:12:53.360 --> 00:12:55.960]  做還是不做
[00:12:55.960 --> 00:12:57.160]  我們讀一讀綠色的這句
[00:12:57.160 --> 00:12:58.560]  預備起
[00:12:58.560 --> 00:13:02.360]  薩姆爾遵照耶和華的話去做
[00:13:02.360 --> 00:13:03.560]  很清楚是不是
[00:13:03.560 --> 00:13:05.760]  如果我們一跳到第十三節的時候
[00:13:05.760 --> 00:13:08.560]  最後薩姆爾就高納了大位
[00:13:08.560 --> 00:13:09.760]  我想說
[00:13:09.760 --> 00:13:10.760]  由於版面所限
[00:13:10.760 --> 00:13:13.560]  我不能夠很清晰顯示給你看
[00:13:13.560 --> 00:13:14.760]  但是在這段經文裡面
[00:13:14.760 --> 00:13:15.760]  其中一個特色是什麼呢
[00:13:15.760 --> 00:13:16.960]  我剛才降低了
[00:13:16.960 --> 00:13:17.760]  就是你發覺
[00:13:17.760 --> 00:13:19.160]  原來的「我」字
[00:13:19.160 --> 00:13:20.160]  剛才你讀下去
[00:13:20.160 --> 00:13:22.760]  神特別重複他說
[00:13:22.760 --> 00:13:23.760]  我現在指示你
[00:13:23.760 --> 00:13:25.360]  我叫你做,你做不做
[00:13:25.360 --> 00:13:28.360]  然後後面提到「為我」
[00:13:28.360 --> 00:13:28.960]  他就說
[00:13:28.960 --> 00:13:30.360]  你可能不是很願意
[00:13:30.360 --> 00:13:31.160]  但是經文就說
[00:13:31.160 --> 00:13:32.760]  你為我去做這件事
[00:13:32.760 --> 00:13:33.760]  你做不做
[00:13:33.760 --> 00:13:34.760]  然後其實
[00:13:34.760 --> 00:13:37.160]  在第二節那裡有向耶和華
[00:13:37.160 --> 00:13:38.360]  其實在第四、第五節那裡
[00:13:38.360 --> 00:13:39.760]  都還有向耶和華的憲制
[00:13:39.760 --> 00:13:40.960]  不過沒有列出來
[00:13:40.960 --> 00:13:42.160]  什麼叫向耶和華呢
[00:13:42.160 --> 00:13:43.760]  其實同樣可以翻譯
[00:13:43.760 --> 00:13:45.760]  因為本身是一個前置詞
[00:13:45.760 --> 00:13:46.360]  preposition
