
[00:00:00.000 --> 00:00:02.160]  我們先一齊有個祈禱
[00:01:56.240 --> 00:02:01.160]  心裏面很焦急 很難過
[00:02:01.160 --> 00:02:06.320]  第二章就說要回到耶路撒冷
[00:02:06.320 --> 00:02:08.200]  結果重建的時候
[00:02:08.200 --> 00:02:13.440]  他先到耶路撒冷夜間去勘察一下地形
[00:02:13.440 --> 00:02:14.800]  看看應該怎樣做
[00:02:15.200 --> 00:02:21.880]  結果到第三章利險美記就吩咐居住在耶路撒冷的人
[00:02:21.880 --> 00:02:25.200]  開始安排他們誰做誰
[00:02:25.200 --> 00:02:30.040]  第三章就大家一起合力重建城牆
[00:02:30.040 --> 00:02:39.440]  第四章說到第四章我們見到有些敵人出現
[00:02:39.440 --> 00:02:44.040]  有些敵人希望破壞他們的工程
[00:02:44.560 --> 00:02:48.240]  結果這班敵人他們可以做些什麼呢
[00:02:48.240 --> 00:02:59.520]  會不會字太小 盡量吧
[00:02:59.520 --> 00:03:03.720]  我會從三個方面和大家分享
[00:03:03.720 --> 00:03:06.520]  第一方面就是那些敵人究竟有什麼詭計
[00:03:06.520 --> 00:03:10.320]  第二方面就是看看利欺米有什麼反應
[00:03:10.800 --> 00:03:14.600]  最後就是那些敵人又有什麼反應
[00:03:14.600 --> 00:03:18.320]  先看敵人有什麼詭計
[00:03:18.320 --> 00:03:25.920]  剛才我們讀過這段經文在第二到第五節
[00:03:25.920 --> 00:03:28.920]  我們見到經文已經告訴我們一些什麼
[00:03:28.920 --> 00:03:30.480]  我highlight給你們看
[00:03:30.480 --> 00:03:38.760]  他們藐視他們 毀謗他們 嘲諷他們
[00:03:39.240 --> 00:03:42.120]  說他們是軟弱的猶大人
[00:03:42.120 --> 00:03:44.400]  你們以為一天能夠成功嗎
[00:03:44.400 --> 00:03:50.000]  你們又想在火燒的石頭上再建造什麼
[00:03:50.000 --> 00:03:56.560]  火燒的石頭是很脆弱很容易碎的建築材料
[00:03:56.560 --> 00:03:59.840]  你們想用那些材料建造嗎 建造不了的
[00:03:59.840 --> 00:04:05.400]  接著他再說過就算狐狸走上去都會跌倒
[00:04:05.400 --> 00:04:07.360]  什麼叫狐狸走上去都會跌倒
[00:04:07.400 --> 00:04:09.800]  狐狸是一種很輕盈的動物
[00:04:09.800 --> 00:04:17.080]  狐狸走上去都能踩爛的就是豆腐渣工程
[00:04:17.080 --> 00:04:19.400]  就是那些不太好的工程
[00:04:19.400 --> 00:04:21.680]  狐狸走上去都能踩爛的
[00:04:21.680 --> 00:04:25.960]  你們就是想做豆腐渣工程嗎
[00:04:25.960 --> 00:04:30.920]  你們想用那些很容易爛很容易碎的磚去建造城牆嗎
[00:04:30.920 --> 00:04:32.720]  你們不用想了
[00:04:32.720 --> 00:04:37.120]  我想你們重建的工程應該不會用很差的材料
[00:04:37.160 --> 00:04:38.920]  你們應該可以的
[00:04:38.920 --> 00:04:46.600]  接著李米做了一個祈禱第四第五節
[00:04:46.600 --> 00:04:48.480]  他的祈禱都是很如實
[00:04:48.480 --> 00:04:52.400]  將現在這些敵人所做的事情告訴神
[00:04:52.400 --> 00:04:54.400]  好了 祈禱之後
[00:04:54.400 --> 00:04:59.920]  第六節他們繼續專心工作
[00:04:59.920 --> 00:05:01.360]  有沒有被影響
[00:05:01.360 --> 00:05:04.360]  都可以繼續專心工作
[00:05:04.400 --> 00:05:07.960]  然後敵人看見他們 藐視完他們
[00:05:07.960 --> 00:05:10.800]  嘲諷完他們之後沒有反應
[00:05:10.800 --> 00:05:14.080]  接著他們就升級了 行動升級
[00:05:14.080 --> 00:05:18.160]  接著他們就要開始發動一些攻擊
[00:05:18.160 --> 00:05:20.920]  希望擾亂他們的工作
[00:05:20.920 --> 00:05:25.160]  然後去到第九節
[00:05:25.160 --> 00:05:27.440]  接著李米又禱告了
[00:05:27.440 --> 00:05:32.960]  不單止禱告 還要派人去看守
[00:05:33.000 --> 00:05:37.120]  接著你看見第十節說到什麼
[00:05:37.120 --> 00:05:42.040]  說到其實雖然他們剛才說很專心工作
[00:05:42.040 --> 00:05:46.440]  但是已經開始有些問題出現了
[00:05:46.440 --> 00:05:48.280]  雖然大家很專心工作
[00:05:48.280 --> 00:05:51.640]  但是到了這個情況之下
[00:05:51.640 --> 00:05:57.040]  慢慢有些台的人力氣又衰敗了
[00:05:57.040 --> 00:06:00.960]  我們好像開始不行了
[00:06:00.960 --> 00:06:02.960]  開始有些心力交瘁
[00:06:03.000 --> 00:06:04.840]  開始有些崩潰
[00:06:04.840 --> 00:06:08.240]  不單止這樣
[00:06:08.240 --> 00:06:11.720]  接著他們再升級
[00:06:11.720 --> 00:06:14.080]  趁他們不知不見
[00:06:14.080 --> 00:06:15.960]  我們進入他們中間
[00:06:15.960 --> 00:06:21.840]  打了他們 使他們的工作能夠止住
[00:06:21.840 --> 00:06:25.320]  形勢越來越危急了
[00:06:25.320 --> 00:06:27.560]  李希米接著沒辦法了
[00:06:27.560 --> 00:06:31.240]  再吩咐他們拿著刀 拿著槍 拿著弓
[00:06:31.280 --> 00:06:35.600]  去保護 守護這些工作的人等等
[00:06:35.600 --> 00:06:38.320]  我們知道到了這個情況之下
[00:06:38.320 --> 00:06:41.440]  你會看到在一段很短的幾節的經文裡
[00:06:41.440 --> 00:06:45.840]  這群敵人是由一些說話
[00:06:45.840 --> 00:06:48.080]  由一些藐視
[00:06:48.080 --> 00:06:51.000]  看不起他們 希望分裂他們
[00:06:51.000 --> 00:06:54.280]  慢慢去到越來越升級
[00:06:54.280 --> 00:06:56.080]  我們看到他們一直加下去
[00:06:56.080 --> 00:06:59.560]  到了後來就說甚至想殺他們
[00:06:59.600 --> 00:07:01.600]  不過我想問一個問題
[00:07:01.600 --> 00:07:08.080]  其實這群敵人真正的目的是什麼
[00:07:08.080 --> 00:07:11.960]  我聽到有人說要阻攔他們重建城牆
[00:07:11.960 --> 00:07:13.520]  是要阻攔他們重建城牆
[00:07:13.520 --> 00:07:17.280]  還是要消滅他們
[00:07:17.280 --> 00:07:19.720]  這些敵人是想消滅他們還是怎樣
[00:07:19.720 --> 00:07:21.400]  知不知道我在問什麼呢
[00:07:21.400 --> 00:07:22.800]  很簡單而已
[00:07:22.800 --> 00:07:26.640]  如果這群敵人要消滅這群猶太人
[00:07:26.640 --> 00:07:28.840]  他們應該怎麼做
[00:07:28.880 --> 00:07:32.640]  一開始不用取笑他們
[00:07:32.640 --> 00:07:34.960]  一開始不用說你們不行的
[00:07:34.960 --> 00:07:36.520]  說那麼多幹什麼
[00:07:36.520 --> 00:07:37.720]  我們說什麼
[00:07:37.720 --> 00:07:39.400]  打他們吧
[00:07:39.400 --> 00:07:40.480]  何必說那麼多
[00:07:40.480 --> 00:07:42.920]  開戰 打他們就行了
[00:07:42.920 --> 00:07:45.880]  出刀 出兵
[00:07:45.880 --> 00:07:47.280]  殺了他們就行了
[00:07:47.280 --> 00:07:50.480]  為什麼要慢慢一步一步升級
[00:07:50.480 --> 00:07:53.240]  為什麼要到後來才說
[00:07:53.240 --> 00:07:56.360]  不如我們走到他們的中間殺他們
[00:07:56.400 --> 00:07:59.640]  這也不是明刀明槍的開戰
[00:07:59.640 --> 00:08:01.080]  明白我的意思嗎
[00:08:01.080 --> 00:08:03.160]  不需要 為什麼要這樣呢
[00:08:03.160 --> 00:08:05.120]  所以其實我們說一開始
[00:08:05.120 --> 00:08:06.280]  為什麼他們要這樣做
[00:08:06.280 --> 00:08:08.280]  由始到終
[00:08:08.280 --> 00:08:13.560]  這群敵人只是想打擾他們
[00:08:13.560 --> 00:08:16.200]  只是想阻攔他們的工作
[00:08:16.200 --> 00:08:17.560]  明白嗎
[00:08:17.560 --> 00:08:18.600]  是這麼多而已
[00:08:18.600 --> 00:08:21.240]  他們不是真的想打他們
[00:08:21.240 --> 00:08:23.480]  為什麼這樣
[00:08:23.480 --> 00:08:24.880]  你也知道他們的
[00:08:24.920 --> 00:08:28.800]  當時的情況其實有皇命在身
[00:08:28.800 --> 00:08:34.600]  是當時外邦的皇讓他們回去重建城牆
[00:08:34.600 --> 00:08:37.320]  只不過是去到耶路撒冷附近
[00:08:37.320 --> 00:08:41.960]  他們周遭的人不想他們重建城牆
[00:08:41.960 --> 00:08:44.880]  以致那群人其實不是真的要打他們
[00:08:44.880 --> 00:08:47.800]  只是不想他們重建
[00:08:47.800 --> 00:08:52.120]  所以他們用不同的方法去阻攔他們
[00:08:52.160 --> 00:08:55.200]  他們不是真的想打
[00:08:55.200 --> 00:08:59.720]  今天當我們回到教會的場景
[00:08:59.720 --> 00:09:01.840]  我想問一個問題
[00:09:01.840 --> 00:09:06.720]  今天的教會有沒有挑戰
[00:09:06.720 --> 00:09:07.960]  有
[00:09:07.960 --> 00:09:12.640]  有沒有人想阻攔我們教會增長
[00:09:12.640 --> 00:09:17.760]  有沒有人想阻攔教會發展
[00:09:17.760 --> 00:09:21.000]  做好教會就吸引更多人來
[00:09:21.040 --> 00:09:24.120]  有沒有人想你們不做這些事
[00:09:24.120 --> 00:09:25.320]  有呀
[00:09:25.320 --> 00:09:28.280]  誰呀
[00:09:28.280 --> 00:09:30.360]  誰會做這些事
[00:09:30.360 --> 00:09:34.960]  誰想影響教會不想教會發展
[00:09:34.960 --> 00:09:37.480]  我想說了這麼久
[00:09:37.480 --> 00:09:39.120]  你大概都明白
[00:09:39.120 --> 00:09:44.280]  教會的敵人是誰
[00:09:44.280 --> 00:09:46.200]  我們都很清楚知道
[00:09:46.200 --> 00:09:48.120]  我不是想什麼都入他們的帳
[00:09:48.120 --> 00:09:49.320]  先弄清楚
[00:09:49.360 --> 00:09:51.680]  我不是說什麼都魔鬼
[00:09:51.680 --> 00:09:53.080]  我做錯事都怪魔鬼
[00:09:53.080 --> 00:09:54.640]  不是
[00:09:54.640 --> 00:09:56.480]  但我們知道
[00:09:56.480 --> 00:09:58.160]  聖經告訴我們
[00:09:58.160 --> 00:10:02.640]  在屬靈裏面往往教會要發展
[00:10:02.640 --> 00:10:05.080]  往往教會要成長
[00:10:05.080 --> 00:10:09.800]  往往教會要廣傳福音
[00:10:09.800 --> 00:10:11.640]  邀請更多人來教會
[00:10:11.640 --> 00:10:15.520]  誰想搞我們
[00:10:15.520 --> 00:10:18.160]  魔鬼撒旦很想
[00:10:18.200 --> 00:10:20.800]  他用什麼方法
[00:10:20.800 --> 00:10:23.440]  他是不是殺了我們就可以
[00:10:23.440 --> 00:10:24.560]  不是
[00:10:24.560 --> 00:10:27.600]  魔鬼從來都不是用這個方法
[00:10:27.600 --> 00:10:30.840]  魔鬼從來都只是用一些
[00:10:30.840 --> 00:10:32.800]  那些人在旁邊說話
[00:10:32.800 --> 00:10:34.640]  擾亂你們
[00:10:34.640 --> 00:10:36.360]  嘲笑你們
[00:10:36.360 --> 00:10:37.880]  做這些是不行的
[00:10:37.880 --> 00:10:39.440]  用這麼多錢
[00:10:39.440 --> 00:10:41.000]  搞這些幹什麼
[00:10:41.000 --> 00:10:41.800]  是不是
[00:10:41.800 --> 00:10:43.080]  沒用的
[00:10:43.080 --> 00:10:44.560]  做完都沒人來的
[00:10:44.560 --> 00:10:45.520]  是不是
[00:10:45.520 --> 00:10:47.960]  我真的不知道是不是
[00:10:48.000 --> 00:10:51.160]  我不知道你們做翻身之前
[00:10:51.160 --> 00:10:52.080]  有沒有人說這些
[00:10:52.080 --> 00:10:53.520]  我不知道
[00:10:53.520 --> 00:10:54.360]  我真的不知道
[00:10:54.360 --> 00:10:55.600]  但是我就是說
[00:10:55.600 --> 00:10:59.040]  每逢教會要發展
[00:10:59.040 --> 00:11:03.160]  每逢教會要開展不同的工程
[00:11:03.160 --> 00:11:07.080]  每逢教會開始
[00:11:07.080 --> 00:11:09.080]  開始吸引到人來
[00:11:09.080 --> 00:11:11.240]  誰會做事
[00:11:11.240 --> 00:11:15.360]  魔鬼就開始做事了
[00:11:15.400 --> 00:11:18.560]  我以前在香港木偉的時候
[00:11:18.560 --> 00:11:23.120]  在教會裏面都試過有肢體
[00:11:23.120 --> 00:11:24.440]  它很簡單的
[00:11:24.440 --> 00:11:27.400]  它在A面前就說B
[00:11:27.400 --> 00:11:30.000]  在B面前就說C
[00:11:30.000 --> 00:11:32.080]  在C面前就說D
[00:11:32.080 --> 00:11:33.800]  你知不知道它說什麼
[00:11:33.800 --> 00:11:36.840]  即是那個肢體很厲害的
[00:11:36.840 --> 00:11:39.880]  它不斷搬弄是非
[00:11:39.880 --> 00:11:41.880]  結果怎樣
[00:11:41.880 --> 00:11:44.400]  結果教會就亂七八糟
[00:11:44.440 --> 00:11:48.160]  因為它將很多的東西說來說去
[00:11:48.160 --> 00:11:52.120]  還有很多不是真實的東西
[00:11:52.120 --> 00:11:53.920]  可能是扭曲了的東西
[00:11:53.920 --> 00:11:56.520]  教會於是後來發現沒辦法了
[00:11:56.520 --> 00:11:59.600]  教會之後用了很多時間
[00:11:59.600 --> 00:12:01.440]  去處理這個事情
[00:12:01.440 --> 00:12:03.120]  去處理這個肢體
[00:12:03.120 --> 00:12:06.840]  去處理那些影響了的東西
[00:12:06.840 --> 00:12:10.360]  而這個肢體還要很厲害的
[00:12:10.360 --> 00:12:12.280]  它還要開口埋口說
[00:12:12.320 --> 00:12:14.760]  通常這些人說話是很熟悉的
[00:12:14.760 --> 00:12:15.560]  他怎樣呢
[00:12:15.560 --> 00:12:16.720]  他見到別人說話就說
[00:12:16.720 --> 00:12:18.200]  哎呀 很感恩
[00:12:18.200 --> 00:12:19.800]  哎呀 很感謝主
[00:12:19.800 --> 00:12:21.280]  哎呀 今天又怎樣了
[00:12:21.280 --> 00:12:23.320]  接著說著說著就說A
[00:12:23.320 --> 00:12:25.400]  接著說著又說著就說B
[00:12:25.400 --> 00:12:26.600]  你明白我的意思嗎
[00:12:26.600 --> 00:12:30.440]  所以每逢有這些東西在裏面
[00:12:30.440 --> 00:12:33.400]  我們說魔鬼如果你看聖經
[00:12:33.400 --> 00:12:34.960]  福音書
[00:12:34.960 --> 00:12:36.120]  彼得都用的
[00:12:36.120 --> 00:12:37.440]  魔鬼可以用彼得的
[00:12:37.440 --> 00:12:39.600]  耶穌說彼得
[00:12:39.600 --> 00:12:41.160]  撒旦你退去吧
[00:12:41.200 --> 00:12:42.600]  彼得都可以被魔鬼使用
[00:12:42.600 --> 00:12:45.720]  何況我們任何一個教會裏面
[00:12:45.720 --> 00:12:47.520]  任何一個肢體都可以
[00:12:47.520 --> 00:12:49.200]  所以我們要很小心
[00:12:49.200 --> 00:12:51.920]  魔鬼可以使用我們任何一個人
[00:12:51.920 --> 00:12:53.160]  在教會裏面
[00:12:53.160 --> 00:12:55.160]  可以造成很大的破壞
[00:12:55.160 --> 00:12:56.560]  很大的傷害
[00:12:56.560 --> 00:12:59.600]  只是說一些說話而已
[00:12:59.600 --> 00:13:04.520]  就已經可以成為我們一些的破壞
[00:13:04.520 --> 00:13:07.880]  魔鬼不會殺了我們
[00:13:07.920 --> 00:13:11.200]  魔鬼亦不會消滅教會
[00:13:11.200 --> 00:13:12.800]  魔鬼去不到這個地步
[00:13:12.800 --> 00:13:14.800]  但魔鬼可以做些甚麼
[00:13:14.800 --> 00:13:18.880]  魔鬼可以做這些破壞的工作
[00:13:18.880 --> 00:13:20.080]  在人與人之間
[00:13:20.080 --> 00:13:21.880]  破壞人與人之間的關係
[00:13:21.880 --> 00:13:24.080]  破壞人與人之間的信任
[00:13:24.080 --> 00:13:28.680]  以致人就這樣分離 離開教會
[00:13:28.680 --> 00:13:29.680]  我最近在教會裏面
[00:13:29.680 --> 00:13:33.560]  我都不是最近
[00:13:33.600 --> 00:13:38.000]  我其實常常在教會裏面都見到有這些狀況
[00:13:38.000 --> 00:13:41.080]  即是說當教會慢慢興旺
[00:13:41.080 --> 00:13:44.000]  當教會慢慢發展
[00:13:44.000 --> 00:13:45.440]  時不然不知為何
[00:13:45.440 --> 00:13:48.600]  突然之間就會有一些紛爭
[00:13:48.600 --> 00:13:50.120]  有一些衝突
[00:13:50.120 --> 00:13:52.040]  而那些紛爭的結果
[00:13:52.040 --> 00:13:55.240]  最後就會有人離開教會
[00:13:55.240 --> 00:13:57.120]  所以我們有時在教會裏面
[00:13:57.120 --> 00:13:58.920]  我們都很可惜
[00:13:58.920 --> 00:14:02.120]  我們說前面我們就儘量邀請人進來
[00:14:02.160 --> 00:14:05.600]  後面我們又禁止不到人離開
[00:14:05.600 --> 00:14:08.920]  所以教會好像永遠都發展不到
[00:14:08.920 --> 00:14:10.800]  所以我們要很小心
[00:14:10.800 --> 00:14:14.520]  究竟魔鬼的工作在哪裏
[00:14:14.520 --> 00:14:17.760]  這都是第一方面給我們的提醒
[00:14:17.760 --> 00:14:19.360]  第二方面就是
[00:14:19.360 --> 00:14:21.040]  黎希米怎麼做
[00:14:21.040 --> 00:14:23.560]  你說黎希米知不知道有問題
[00:14:23.560 --> 00:14:24.600]  知道
[00:14:24.600 --> 00:14:26.480]  黎希米他怎麼做
[00:14:26.480 --> 00:14:29.240]  其實剛才我們在經文裏面都說了幾次
[00:14:29.240 --> 00:14:31.400]  黎希米做甚麼
[00:14:31.440 --> 00:14:32.960]  祈禱
[00:14:32.960 --> 00:14:34.680]  黎希米有祈禱
[00:14:34.680 --> 00:14:39.440]  我們說祈禱當然是對付這些
[00:14:39.440 --> 00:14:41.280]  詭計或者搞擾
[00:14:41.280 --> 00:14:42.680]  相當之重要
[00:14:42.680 --> 00:14:44.680]  這是第一樣需要做的
[00:14:44.680 --> 00:14:46.320]  我想我們都很明白
[00:14:46.320 --> 00:14:47.680]  我們需要祈禱
[00:14:47.680 --> 00:14:49.240]  但是
[00:14:49.240 --> 00:14:52.720]  是不是祈完禱之後就不用做事呢
[00:14:52.720 --> 00:14:54.080]  明白我的意思嗎
[00:14:54.080 --> 00:14:55.280]  是不是祈禱就可以了
[00:14:55.280 --> 00:14:56.840]  我們在教會裏面說要祈禱
[00:14:56.840 --> 00:14:57.840]  很重要
[00:14:57.840 --> 00:15:00.560]  是不是祈完禱之後就可以了
[00:15:00.600 --> 00:15:05.160]  甚麼都不用做了
[00:15:05.160 --> 00:15:07.360]  第九節這裏說了甚麼
[00:15:07.360 --> 00:15:08.160]  第九節這裏說
[00:15:08.160 --> 00:15:10.280]  然而我們禱告我們的神
[00:15:10.280 --> 00:15:11.920]  又因為他們的怨顧
[00:15:11.920 --> 00:15:13.760]  就派人看守
[00:15:13.760 --> 00:15:16.200]  晝夜防備
[00:15:16.200 --> 00:15:17.760]  這裏說了兩件事
[00:15:17.760 --> 00:15:18.960]  第一件事
[00:15:18.960 --> 00:15:22.320]  黎希米他先祈禱
[00:15:22.320 --> 00:15:23.840]  接著呢
[00:15:23.840 --> 00:15:26.280]  他派人防守
[00:15:26.280 --> 00:15:29.600]  晝夜防備
[00:15:29.640 --> 00:15:33.920]  黎希米在這裏做了一個很重要的原則
[00:15:33.920 --> 00:15:35.000]  讓我們知道
[00:15:35.000 --> 00:15:35.560]  第一件事
[00:15:35.560 --> 00:15:38.000]  沒錯我們要先禱告
[00:15:38.000 --> 00:15:39.920]  但是禱告完之後
[00:15:39.920 --> 00:15:41.240]  我們要做甚麼
[00:15:41.240 --> 00:15:42.960]  要做事
[00:15:42.960 --> 00:15:44.920]  這裏說到
[00:15:44.920 --> 00:15:46.520]  有禱告
[00:15:46.520 --> 00:15:49.320]  接著派人看守
[00:15:49.320 --> 00:15:51.000]  有行動
[00:15:51.000 --> 00:15:52.200]  明白嗎
[00:15:52.200 --> 00:15:56.320]  即是說原來我們在一個屬靈的爭戰裏面
[00:15:56.360 --> 00:16:02.000]  或者我們面對著一些這樣的狀況裏面
[00:16:02.000 --> 00:16:03.160]  我們需要禱告
[00:16:03.160 --> 00:16:04.920]  這是毋庸置疑
[00:16:04.920 --> 00:16:06.080]  非常肯定
[00:16:06.080 --> 00:16:08.120]  但是有禱告之後
[00:16:08.120 --> 00:16:11.040]  是否我們就甚麼都不用做了
[00:16:11.040 --> 00:16:11.480]  不是
[00:16:11.480 --> 00:16:12.840]  你不是告訴我們
[00:16:12.840 --> 00:16:15.200]  我們需要有行動
[00:16:15.200 --> 00:16:19.920]  所以禱告和行動這兩件事本身沒有衝突
[00:16:19.920 --> 00:16:22.200]  不要以為一做事就說
[00:16:22.200 --> 00:16:23.800]  哎呀你不屬靈的
[00:16:23.800 --> 00:16:25.160]  我們只是祈禱
[00:16:25.200 --> 00:16:26.440]  我們交給主
[00:16:26.440 --> 00:16:27.320]  你沒有信心的
[00:16:27.320 --> 00:16:28.080]  做來做甚麼
[00:16:28.080 --> 00:16:29.080]  不需要做的
[00:16:29.080 --> 00:16:30.000]  交給主就可以了
[00:16:30.000 --> 00:16:31.640]  是不是這樣呢
[00:16:31.640 --> 00:16:33.480]  尼西米讓我們知道
[00:16:33.480 --> 00:16:35.000]  不是
[00:16:35.000 --> 00:16:39.880]  尼西米如果你說真的用我們那種完全屬靈的說法
[00:16:39.880 --> 00:16:41.360]  你可以這樣說
[00:16:41.360 --> 00:16:43.440]  你說尼西米祈禱
[00:16:43.440 --> 00:16:44.480]  交給上帝
[00:16:44.480 --> 00:16:46.040]  沒有信心
[00:16:46.040 --> 00:16:48.080]  用不著派人看守
[00:16:48.080 --> 00:16:49.440]  明白我意思嗎
[00:16:49.440 --> 00:16:50.600]  可以不這樣做的
[00:16:50.600 --> 00:16:52.080]  為甚麼尼西米這樣做
[00:16:52.120 --> 00:16:55.960]  就是因為尼西米很清楚知道
[00:16:55.960 --> 00:16:57.120]  有禱告
[00:16:57.120 --> 00:16:59.200]  也需要有行動
[00:16:59.200 --> 00:17:02.560]  這兩件事加起來是一個整體
[00:17:02.560 --> 00:17:05.080]  我先舉一個例子
[00:17:05.080 --> 00:17:08.240]  我曾經聽過一些弟兄姊妹說過
[00:17:08.240 --> 00:17:12.480]  我們對神很有信心
[00:17:12.480 --> 00:17:19.520]  甚至我聽過一些傳道人這樣說
[00:17:19.520 --> 00:17:21.840]  為甚麼你沒有新朋友
[00:17:21.880 --> 00:17:27.560]  他說因為聖靈沒有帶人來
[00:17:27.560 --> 00:17:29.520]  好像說得很屬靈
[00:17:29.520 --> 00:17:32.200]  聖靈沒有帶人來
[00:17:32.200 --> 00:17:33.440]  是不是這樣說
[00:17:33.440 --> 00:17:34.880]  明白我說甚麼嗎
[00:17:34.880 --> 00:17:38.640]  好像差一點點
[00:17:38.640 --> 00:17:42.640]  接著他又說弟兄姊妹的生命都沒有成長
[00:17:42.640 --> 00:17:44.840]  我也很想他們成長的
[00:17:44.840 --> 00:17:48.600]  不過神沒有叫他們成長
[00:17:48.640 --> 00:17:52.240]  你覺得有問題嗎
[00:17:52.240 --> 00:17:53.760]  那我就會問
[00:17:53.760 --> 00:17:55.720]  你做了甚麼
[00:17:55.720 --> 00:17:57.080]  你在做甚麼
[00:17:57.080 --> 00:17:57.960]  是不是
[00:17:57.960 --> 00:18:01.080]  如果當一個牧者告訴你
[00:18:01.080 --> 00:18:01.960]  我做的事
[00:18:01.960 --> 00:18:05.560]  我唯一就是回家好好為教會禱告
[00:18:05.560 --> 00:18:07.240]  弟兄姊妹就會成長
[00:18:07.240 --> 00:18:08.960]  人們就會自己來教會
[00:18:08.960 --> 00:18:10.360]  我們甚麼都不用做
[00:18:10.360 --> 00:18:12.120]  你覺得好嗎
[00:18:12.120 --> 00:18:14.560]  如果你覺得好
[00:18:14.560 --> 00:18:16.840]  大家就可以這樣做
[00:18:16.880 --> 00:18:18.760]  不是這樣的
[00:18:18.760 --> 00:18:21.000]  我們不只是祈禱
[00:18:21.000 --> 00:18:22.720]  祈禱還要怎樣
[00:18:22.720 --> 00:18:25.400]  要做事
[00:18:25.400 --> 00:18:29.160]  祈禱就不用去傳福音
[00:18:29.160 --> 00:18:31.320]  不用去邀請朋友回來
[00:18:31.320 --> 00:18:33.040]  不用搞好教會
[00:18:33.040 --> 00:18:34.240]  不用弄好地方
[00:18:34.240 --> 00:18:36.040]  大家都在做
[00:18:36.040 --> 00:18:37.960]  在說甚麼
[00:18:37.960 --> 00:18:39.680]  我們有禱告
[00:18:39.680 --> 00:18:42.240]  我們也需要有行動
[00:18:42.280 --> 00:18:47.240]  聖靈的帶領和聖靈的幫助
[00:18:47.240 --> 00:18:51.000]  不是只是說祈禱就足夠
[00:18:51.000 --> 00:18:53.240]  聖靈同樣教導我們
[00:18:53.240 --> 00:18:54.280]  帶領我們
[00:18:54.280 --> 00:18:55.560]  幫助我們
[00:18:55.560 --> 00:18:57.360]  怎樣出去外面
[00:18:57.360 --> 00:18:58.880]  去好好傳福音
[00:18:58.880 --> 00:19:00.440]  去好好關心人
[00:19:00.440 --> 00:19:03.000]  去好好幫助人
[00:19:03.000 --> 00:19:04.960]  我們怎樣能夠將教會
[00:19:04.960 --> 00:19:07.760]  成為一間更加美好的教會
[00:19:07.760 --> 00:19:11.840]  成為在Waterdale這區的建成
[00:19:11.880 --> 00:19:13.520]  要不要做事
[00:19:13.520 --> 00:19:15.080]  要做事的
[00:19:15.080 --> 00:19:16.680]  不要大家回來
[00:19:16.680 --> 00:19:18.560]  祈禱會就足夠
[00:19:18.560 --> 00:19:20.120]  是不是
[00:19:20.120 --> 00:19:25.520]  所以我們是很需要
[00:19:25.520 --> 00:19:26.760]  但是
[00:19:26.760 --> 00:19:28.040]  是不是有禱告
[00:19:28.040 --> 00:19:29.320]  我們有行動
