
[00:00:00.000 --> 00:00:02.500]  好,今日呢,有一點我想同大家講嘅,
[00:05:50.000 --> 00:05:55.000]  好,我哋話神嘅信實係終極,
[00:05:55.000 --> 00:05:57.000]  去到千代,
[00:05:57.000 --> 00:06:00.000]  相信我哋好多都有仔女,係咪呀?
[00:06:00.000 --> 00:06:03.000]  有啲甚至有孫呀,
[00:06:03.000 --> 00:06:05.000]  好多時候,
[00:06:05.000 --> 00:06:07.000]  喺呢個不斷,
[00:06:07.000 --> 00:06:09.000]  頭先嗰個Conference有講,
[00:06:09.000 --> 00:06:11.000]  好混亂嘅世代,
[00:06:11.000 --> 00:06:14.000]  或者我哋睇返我哋自己而家嘅子孫,
[00:06:14.000 --> 00:06:15.000]  可能個而家嘅狀況,
[00:06:15.000 --> 00:06:17.000]  我哋都有好多擔憂,會唔會呀?
[00:06:17.000 --> 00:06:19.000]  我哋都有擔憂,
[00:06:19.000 --> 00:06:22.000]  但係我哋要找緊上帝嘅應許,
[00:06:22.000 --> 00:06:24.000]  因為佢話,
[00:06:24.000 --> 00:06:26.000]  佢對愛佢,守佢誡命嘅人,
[00:06:26.000 --> 00:06:31.000]  會守若私詞愛,直到千代。
[00:06:31.000 --> 00:06:34.000]  佢今日唔單止佢嘅愛,
[00:06:34.000 --> 00:06:36.000]  信實嘅愛停留喺我身上,
[00:06:36.000 --> 00:06:38.000]  佢嘅愛,佢嘅信實,
[00:06:38.000 --> 00:06:41.000]  會一路延續喺我哋嘅後代,
[00:06:41.000 --> 00:06:45.000]  直到千代,永遠。
[00:06:45.000 --> 00:06:47.000]  找緊上帝應許,
[00:06:47.000 --> 00:06:49.000]  神呀,你話過,
[00:06:49.000 --> 00:06:51.000]  你會看顧我嘅兒女,我嘅子孫,
[00:06:51.000 --> 00:06:54.000]  我嘅後代,直到千代。
[00:06:54.000 --> 00:06:56.000]  縱然有一刻我見唔到佢哋,
[00:06:56.000 --> 00:06:58.000]  呢一刻我唔知佢喺邊,
[00:06:58.000 --> 00:07:00.000]  但係神你,
[00:07:00.000 --> 00:07:02.000]  按你嘅應許,你會看顧佢。
[00:07:02.000 --> 00:07:04.000]  Amen?
[00:07:04.000 --> 00:07:06.000]  好,第二點呢,想同大家講,
[00:07:06.000 --> 00:07:08.000]  就係呢,神嘅信實,
[00:07:08.000 --> 00:07:10.000]  係不帶條件嘅,
[00:07:10.000 --> 00:07:12.000]  我哋一齊讀提摩太后書,
[00:07:12.000 --> 00:07:14.000]  二章十三節。
[00:07:14.000 --> 00:07:16.000]  我哋縱然失信,
[00:07:16.000 --> 00:07:18.000]  他仍是可信的,
[00:07:18.000 --> 00:07:20.000]  因為他不能背負自己。
[00:07:20.000 --> 00:07:22.000]  失信係咩意思呢?
[00:07:22.000 --> 00:07:24.000]  呢度係講緊人對神,
[00:07:24.000 --> 00:07:26.000]  嗰個不忠信,
[00:07:26.000 --> 00:07:28.000]  或者係,甚至乎呢,
[00:07:28.000 --> 00:07:30.000]  係棄絕咗呢個信仰,
[00:07:30.000 --> 00:07:32.000]  即係唔信佢。
[00:07:32.000 --> 00:07:34.000]  人呢,縱然,
[00:07:34.000 --> 00:07:36.000]  對神係咁樣,
[00:07:36.000 --> 00:07:38.000]  但係神話佢仍然係可信嘅,
[00:07:38.000 --> 00:07:40.000]  可信嘅意思,即係話,
[00:07:40.000 --> 00:07:42.000]  神對自己嘅話仍然係信實嘅,
[00:07:42.000 --> 00:07:44.000]  因為佢係唔會,
[00:07:44.000 --> 00:07:46.000]  嚟到佢背負自己,
[00:07:46.000 --> 00:07:48.000]  即係否定,否認自己。
[00:07:48.000 --> 00:07:50.000]  佢嘅本性就係信實,
[00:07:50.000 --> 00:07:52.000]  佢唔會改變,
[00:07:52.000 --> 00:07:54.000]  唔會否認自己,
[00:07:54.000 --> 00:07:56.000]  講過任何一個應許。
[00:07:56.000 --> 00:07:58.000]  所以呢度我哋講到話,
[00:07:58.000 --> 00:08:00.000]  其實神愛我哋,
[00:08:00.000 --> 00:08:02.000]  並唔係因為,
[00:08:02.000 --> 00:08:04.000]  我有幾好,
[00:08:04.000 --> 00:08:06.000]  係咪呀?
[00:08:06.000 --> 00:08:08.000]  我可以對佢不忠信,
[00:08:08.000 --> 00:08:10.000]  但係佢仍然信實地,
[00:08:10.000 --> 00:08:12.000]  按照佢對我嘅諾言,
[00:08:12.000 --> 00:08:14.000]  嚟到愛我。
[00:08:14.000 --> 00:08:16.000]  所以神嘅愛,佢信實,
[00:08:16.000 --> 00:08:18.000]  唔係在乎人,
[00:08:18.000 --> 00:08:20.000]  點樣嚟到對佢,
[00:08:20.000 --> 00:08:22.000]  而係佢點樣,佢都係愛我哋。
[00:08:22.000 --> 00:08:24.000]  同我哋好唔一樣,
[00:08:24.000 --> 00:08:26.000]  對我咁差,
[00:08:26.000 --> 00:08:28.000]  我咪對你差啲囉。
[00:08:28.000 --> 00:08:30.000]  我哋係咁樣㗎嘛,
[00:08:30.000 --> 00:08:32.000]  但係神話你點樣對我,
[00:08:32.000 --> 00:08:34.000]  我仍然,
[00:08:34.000 --> 00:08:36.000]  都係對你有個份,
[00:08:36.000 --> 00:08:38.000]  至死終成不遇,
[00:08:38.000 --> 00:08:40.000]  嗰份嘅愛。
[00:08:40.000 --> 00:08:42.000]  好多人話,我要讀完聖經呀,
[00:08:42.000 --> 00:08:44.000]  我唔夠好呀,
[00:08:44.000 --> 00:08:46.000]  點樣搞好啲,我先至嚟信主啦。
[00:08:46.000 --> 00:08:48.000]  我朋友成日話,我份人好衰㗎,
[00:08:48.000 --> 00:08:50.000]  我唔啱信主住,
[00:08:50.000 --> 00:08:52.000]  其實邊都係呢,
[00:08:52.000 --> 00:08:54.000]  就算我哋點樣都好,
[00:08:54.000 --> 00:08:56.000]  神都係愛我哋,
[00:08:56.000 --> 00:08:58.000]  神嘅愛唔帶任何條件,
[00:08:58.000 --> 00:09:00.000]  好多人話,你乖啲,
[00:09:00.000 --> 00:09:02.000]  所以呢,你又返教會返得好啲,
[00:09:02.000 --> 00:09:04.000]  又成日睇聖經,
[00:09:04.000 --> 00:09:06.000]  神咪愛你多啲囉,
[00:09:06.000 --> 00:09:08.000]  我呢啲歪歪嘅,
[00:09:08.000 --> 00:09:10.000]  神就唔愛我囉,
[00:09:10.000 --> 00:09:12.000]  會唔會呀?
[00:09:12.000 --> 00:09:14.000]  神點樣都係,
[00:09:14.000 --> 00:09:16.000]  無論喺人嘅眼裏面,
[00:09:16.000 --> 00:09:18.000]  我係乖,我係唔乖,
[00:09:18.000 --> 00:09:20.000]  神都愛我,
[00:09:20.000 --> 00:09:22.000]  愛我哋每一個,
[00:09:22.000 --> 00:09:24.000]  並且愛到底呀。
[00:09:24.000 --> 00:09:26.000]  咁呢,今日我話,
[00:09:26.000 --> 00:09:28.000]  揀咗雅閣啦,
[00:09:28.000 --> 00:09:30.000]  嚟到做一個例子,
[00:09:30.000 --> 00:09:32.000]  咁我哋睇下雅閣係一個咩人喎,
[00:09:32.000 --> 00:09:34.000]  咁呢其實喺創世紀呢,
[00:09:34.000 --> 00:09:36.000]  好多嘅篇幅係
[00:09:36.000 --> 00:09:38.000]  記載雅閣嘅事跡嘅,
[00:09:38.000 --> 00:09:40.000]  咁呢今日我想同大家講,
[00:09:40.000 --> 00:09:42.000]  就記載喺二十五至三十二章,
[00:09:42.000 --> 00:09:44.000]  返去自己睇下,或者當中其實我估你哋好多,
[00:09:44.000 --> 00:09:46.000]  對裏面一啲嘅故事都好熟㗎,
[00:09:46.000 --> 00:09:48.000]  咁我睇下雅閣,
[00:09:48.000 --> 00:09:50.000]  個名係咩意思呢?
[00:09:50.000 --> 00:09:52.000]  喺以前嘅日子,
[00:09:52.000 --> 00:09:54.000]  個名好重要㗎嘛,係咪?
[00:09:54.000 --> 00:09:56.000]  即係代表咗嗰個人,
[00:09:56.000 --> 00:09:58.000]  你知雅閣個名叫咩?
[00:09:58.000 --> 00:10:00.000]  意思係咩嘛?
[00:10:00.000 --> 00:10:02.000]  爪著,係喇我聽到喎,
[00:10:02.000 --> 00:10:04.000]  有人知道喎,握住呀,
[00:10:04.000 --> 00:10:06.000]  爪著呀,點解呀?
[00:10:06.000 --> 00:10:08.000]  因為佢係握住佢阿哥嘅腳出世㗎,
[00:10:08.000 --> 00:10:10.000]  佢呢,細個時候,
[00:10:10.000 --> 00:10:12.000]  阿哥係孿胎嚟㗎,
[00:10:12.000 --> 00:10:14.000]  咁樣就,因為出世嘅時候,
[00:10:14.000 --> 00:10:16.000]  嘩!即係,阿哥先行一步,
[00:10:16.000 --> 00:10:18.000]  其實呢,記載喺佢喺孿個肚裏面,
[00:10:18.000 --> 00:10:20.000]  已經成日踢踢去㗎喇,
[00:10:20.000 --> 00:10:22.000]  已經互相增進㗎喇,
[00:10:22.000 --> 00:10:24.000]  結果一出嚟嘅時候,嘩!阿哥出嚟先,
[00:10:24.000 --> 00:10:26.000]  握住阿哥隻腳,但係,
[00:10:26.000 --> 00:10:28.000]  都係做咗老二,
[00:10:28.000 --> 00:10:30.000]  做咗老二,老二同長子有咩分別呀?
[00:10:30.000 --> 00:10:32.000]  喺猶太嘅傳統,
[00:10:32.000 --> 00:10:34.000]  長子呢,
[00:10:34.000 --> 00:10:36.000]  係會繼承爸爸嘅遺產,
[00:10:36.000 --> 00:10:38.000]  同佢得到,
[00:10:38.000 --> 00:10:40.000]  同佢子子孫孫,
[00:10:40.000 --> 00:10:42.000]  都係會得到祝福,
[00:10:42.000 --> 00:10:44.000]  就係差嗰一下,
[00:10:44.000 --> 00:10:46.000]  心有不甘,
[00:10:46.000 --> 00:10:48.000]  不過,就記載,
[00:10:48.000 --> 00:10:50.000]  雅閣都好有計謀嘅,
[00:10:50.000 --> 00:10:52.000]  大家聽過紅豆湯嘅故事嗎?
[00:10:52.000 --> 00:10:54.000]  大家聽過紅豆湯嘅故事嗎?
[00:10:54.000 --> 00:10:56.000]  大家聽過紅豆湯嘅故事嗎?
[00:10:56.000 --> 00:10:58.000]  我諗大家押哂好多都聽過,
[00:10:58.000 --> 00:11:00.000]  未聽過唔緊要,
[00:11:00.000 --> 00:11:02.000]  時常咁嘅,
[00:11:02.000 --> 00:11:04.000]  有日,
[00:11:04.000 --> 00:11:06.000]  雅閣嘅阿哥,
[00:11:06.000 --> 00:11:08.000]  打完獵好,
[00:11:08.000 --> 00:11:10.000]  口乾,返嚟,
[00:11:10.000 --> 00:11:12.000]  啱啱阿哥就喺度,
[00:11:12.000 --> 00:11:14.000]  煮緊紅豆湯,
[00:11:14.000 --> 00:11:16.000]  咁佢就睇住阿哥嘅弱點,
[00:11:16.000 --> 00:11:18.000]  佢就同佢哥哥講,
[00:11:18.000 --> 00:11:20.000]  不如我畀碗紅豆湯嚟,
[00:11:20.000 --> 00:11:22.000]  你就將你嘅長子名分
[00:11:22.000 --> 00:11:24.000]  送咗畀我啦,我哋交換好唔好呀?
[00:11:24.000 --> 00:11:26.000]  嘩,竟然成交咗喎,
[00:11:26.000 --> 00:11:28.000]  咁佢就得咗個長子名分啦,
[00:11:28.000 --> 00:11:30.000]  咁然後,
[00:11:30.000 --> 00:11:32.000]  第二件事就係,
[00:11:32.000 --> 00:11:34.000]  得咗個名分啫,
[00:11:34.000 --> 00:11:36.000]  仲要阿爸祝福呀嘛,
[00:11:36.000 --> 00:11:38.000]  咁去到爸爸好年老啦,
[00:11:38.000 --> 00:11:40.000]  我都係快啲
[00:11:40.000 --> 00:11:42.000]  為我長子祝福啦,
[00:11:42.000 --> 00:11:44.000]  咁佢阿媽李伯嘉就偏袒佢嘅,
[00:11:44.000 --> 00:11:46.000]  就同佢講,
[00:11:46.000 --> 00:11:48.000]  喂,你阿爸呢,
[00:11:48.000 --> 00:11:50.000]  準備同你阿哥祝福啦,
[00:11:50.000 --> 00:11:52.000]  快啲去,扮佢,
[00:11:52.000 --> 00:11:54.000]  嗱,然後呢,
[00:11:54.000 --> 00:11:56.000]  佢就扮佢阿哥,
[00:11:56.000 --> 00:11:58.000]  就呃咗阿爸,
[00:11:58.000 --> 00:12:00.000]  嗰個畀長子嘅祝福,
[00:12:00.000 --> 00:12:02.000]  犀唔犀利呀?
[00:12:02.000 --> 00:12:04.000]  都好犀利㗎,
[00:12:04.000 --> 00:12:06.000]  好啦,然後,
[00:12:06.000 --> 00:12:08.000]  激嬲咗阿哥啦,
[00:12:08.000 --> 00:12:10.000]  阿哥聽到,嘩,你呃咗我個長子嘅祝福,
[00:12:10.000 --> 00:12:12.000]  好嬲,就話,
[00:12:12.000 --> 00:12:14.000]  阿爸死咗之後,我一定就要殺咗呢個細佬,
[00:12:14.000 --> 00:12:16.000]  聽到呢樣嘢,
[00:12:16.000 --> 00:12:18.000]  佢阿媽就同佢講,
[00:12:18.000 --> 00:12:20.000]  喂,走呀走呀,快啲走啦,
[00:12:20.000 --> 00:12:22.000]  去你舅父嗰度啦,
[00:12:22.000 --> 00:12:24.000]  拎去你舅父嗰度啦,
[00:12:24.000 --> 00:12:26.000]  長話短說,
[00:12:26.000 --> 00:12:28.000]  佢喺嗰度遇到一個對手,
[00:12:28.000 --> 00:12:30.000]  強勁嘅對手,
[00:12:30.000 --> 00:12:32.000]  因為佢嘅舅父拉班,
[00:12:32.000 --> 00:12:34.000]  仲搞滑過佢,
[00:12:34.000 --> 00:12:36.000]  為咗,阿哥為咗娶佢嘅女兒,
[00:12:36.000 --> 00:12:38.000]  拉結,
[00:12:38.000 --> 00:12:40.000]  畀佢呃完一次,又一次,
[00:12:40.000 --> 00:12:42.000]  搞咗中途足足二十年,
[00:12:42.000 --> 00:12:44.000]  先至可以離開嗰個地方,
[00:12:44.000 --> 00:12:46.000]  不過,阿哥都好聰明嘅,
[00:12:46.000 --> 00:12:48.000]  同佢嘅,嗰陣時已經變咗岳父啦,
[00:12:48.000 --> 00:12:50.000]  二十年之後,佢話,
[00:12:50.000 --> 00:12:52.000]  二十年來我幫咗你咁多,
[00:12:52.000 --> 00:12:54.000]  嘩,見你啲羊越嚟越多,咁多,
[00:12:54.000 --> 00:12:56.000]  我而家要走啦,去返鄉下,
[00:12:56.000 --> 00:12:58.000]  過啲畀我啦,
[00:12:58.000 --> 00:13:00.000]  畀啲我啦,咁樣,
[00:13:00.000 --> 00:13:02.000]  但係,
[00:13:02.000 --> 00:13:04.000]  唔係即刻,
[00:13:04.000 --> 00:13:06.000]  佢就同阿拉班就立咗一個
[00:13:06.000 --> 00:13:08.000]  合約,就話,
[00:13:08.000 --> 00:13:10.000]  到我走嗰日呢,邊一類嘅羊呢,
[00:13:10.000 --> 00:13:12.000]  就歸我,咁樣,
[00:13:12.000 --> 00:13:14.000]  其他嘅就當然留返畀你啦,
[00:13:14.000 --> 00:13:16.000]  嘩,西利啦,
[00:13:16.000 --> 00:13:18.000]  幾年之後,佢用一個,
[00:13:18.000 --> 00:13:20.000]  其實唔係而家先有嘅,
[00:13:20.000 --> 00:13:22.000]  遺傳學嗰啲方法啦,
[00:13:22.000 --> 00:13:24.000]  搞到最後拉班啲羊,
[00:13:24.000 --> 00:13:26.000]  差唔多全部變晒佢啲羊,
[00:13:26.000 --> 00:13:28.000]  好有計謀,好精明,
[00:13:28.000 --> 00:13:30.000]  唔單止係咁,
[00:13:30.000 --> 00:13:32.000]  好啦,到佢返鄉下啦,
[00:13:32.000 --> 00:13:34.000]  要面對一件事,
[00:13:34.000 --> 00:13:36.000]  最驚就係佢阿哥啦,
[00:13:36.000 --> 00:13:38.000]  係咪,聽到探子話,
[00:13:38.000 --> 00:13:40.000]  喂,我阿哥喎,你阿哥帶住四百人啦,
[00:13:40.000 --> 00:13:42.000]  向住你行緊嚟呀,
[00:13:42.000 --> 00:13:44.000]  好驚呀,我諗到條橋,
[00:13:44.000 --> 00:13:46.000]  叫啲老婆仔,
[00:13:46.000 --> 00:13:48.000]  全部,
[00:13:48.000 --> 00:13:50.000]  分兩隊,同埋啲羊,
[00:13:50.000 --> 00:13:52.000]  分兩隊,企喺
[00:13:52.000 --> 00:13:54.000]  成個回鄉隊伍嘅前面呀,
[00:13:54.000 --> 00:13:56.000]  分兩隊,佢又喺後面,
[00:13:56.000 --> 00:13:58.000]  搵啲老婆仔呀,
[00:13:58.000 --> 00:14:00.000]  做擋箭牌,
[00:14:00.000 --> 00:14:02.000]  喂,
[00:14:02.000 --> 00:14:04.000]  阿哥嚟殺咗一隊,仲有另外一隊走嘛,
[00:14:04.000 --> 00:14:06.000]  咁當然佢喺後面真係,
[00:14:06.000 --> 00:14:08.000]  更加掩護佢,佢可以走一甩啦,
[00:14:08.000 --> 00:14:10.000]  係咪,
[00:14:10.000 --> 00:14:12.000]  等姐妹呢個就係阿哥,
[00:14:12.000 --> 00:14:14.000]  雖然佢,
[00:14:14.000 --> 00:14:16.000]  係咁啦,
[00:14:16.000 --> 00:14:18.000]  不過佢有個優勝嘅,佢呢,
[00:14:18.000 --> 00:14:20.000]  都係好握住,好鍾意嗰個長子
[00:14:20.000 --> 00:14:22.000]  名份㗎,畀佢哥哥呢,
[00:14:22.000 --> 00:14:24.000]  係珍惜呀,
[00:14:24.000 --> 00:14:26.000]  不過,其實,到最終,
[00:14:26.000 --> 00:14:28.000]  其實究竟佢係要神,
[00:14:28.000 --> 00:14:30.000]  祝福要神,定係要個祝福呢?
[00:14:30.000 --> 00:14:32.000]  大家可能自己
[00:14:32.000 --> 00:14:34.000]  可以諗下,好,
[00:14:34.000 --> 00:14:36.000]  阿哥就係一個咁嘅人,其實,
[00:14:36.000 --> 00:14:38.000]  阿哥知唔知道有神呢?
[00:14:38.000 --> 00:14:42.000]  佢話,
[00:14:42.000 --> 00:14:44.000]  阿爺係阿伯拉罕喎,
[00:14:44.000 --> 00:14:46.000]  信心之父喎,
[00:14:46.000 --> 00:14:48.000]  佢阿爸係以撒,
[00:14:48.000 --> 00:14:50.000]  佢點會唔知道有神呀?
[00:14:50.000 --> 00:14:52.000]  係咪呀?日日喺屋企講呀,
[00:14:52.000 --> 00:14:54.000]  都聽過啦,
[00:14:54.000 --> 00:14:56.000]  但係其實,佢心裏面,
[00:14:56.000 --> 00:14:58.000]  神有冇位置呢?
[00:14:58.000 --> 00:15:00.000]  我哋又唔係好覺,
[00:15:00.000 --> 00:15:02.000]  因為,喺聖經一路記載裏面,
[00:15:02.000 --> 00:15:04.000]  冇講過佢同神,
[00:15:04.000 --> 00:15:06.000]  有乜嘢溝通㗎,
[00:15:06.000 --> 00:15:08.000]  冇求問過神乜嘢㗎喎,
[00:15:08.000 --> 00:15:10.000]  由細到大,都係,
