
[00:00:00.000 --> 00:00:04.500]  「上主的救恩誠言,與敬畏他的人相近。」
[00:05:08.000 --> 00:05:11.000]  但有時候記憶沒有辦法,是記得。
[00:05:11.000 --> 00:05:17.000]  有些時候可能都是仍然需要正面的去面對。
[00:05:17.000 --> 00:05:19.000]  又或者我們很想快點解決,
[00:05:19.000 --> 00:05:22.000]  或者過去的事情總是不過去的,
[00:05:22.000 --> 00:05:24.000]  還是在等候的時候,
[00:05:24.000 --> 00:05:27.000]  我們仍然需要去到努力,去到掙扎。
[00:05:27.000 --> 00:05:29.000]  在《荷拉後裔》的詩篇裡面,
[00:05:29.000 --> 00:05:32.000]  我們就看到神的子民,
[00:05:32.000 --> 00:05:36.000]  他從自己的內心世界去到說話,
[00:05:36.000 --> 00:05:40.000]  去到對話,又在禱告當中。
[00:05:40.000 --> 00:05:42.000]  特別是他內心的禱告,
[00:05:42.000 --> 00:05:45.000]  向神的禱告未得到應物的時候,
[00:05:45.000 --> 00:05:48.000]  又怎樣去到等候到,
[00:05:48.000 --> 00:05:51.000]  過渡到這段時間呢?
[00:05:51.000 --> 00:05:54.000]  心很盼望雨過青天,
[00:05:54.000 --> 00:05:57.000]  什麼時候可以真的過了呢?
[00:05:57.000 --> 00:06:00.000]  但又知道是需要等候。
[00:06:00.000 --> 00:06:03.000]  就好像上次,幫大家記憶,
[00:06:03.000 --> 00:06:05.000]  剛剛講完的應該是詩篇,
[00:06:05.000 --> 00:06:07.000]  是八十八篇。
[00:06:07.000 --> 00:06:10.000]  那篇裡面特別我們講到就說,
[00:06:10.000 --> 00:06:12.000]  很多經文都是以大團圓結局的,
[00:06:12.000 --> 00:06:15.000]  偏偏又不是。
[00:06:15.000 --> 00:06:18.000]  就是這樣,整篇詩篇的時間,
[00:06:18.000 --> 00:06:21.000]  那個等候的心,渴望神的恩典臨到的心,
[00:06:21.000 --> 00:06:23.000]  仍然在這裡,
[00:06:23.000 --> 00:06:26.000]  但仍然在找一個很重要的心態,
[00:06:26.000 --> 00:06:29.000]  就是我繼續要依靠神,
[00:06:29.000 --> 00:06:32.000]  雖然上帝的恩典還未顯現。
[00:06:32.000 --> 00:06:35.000]  今天我們就用詩篇八十五篇,
[00:06:35.000 --> 00:06:40.000]  去到作為我們今季講這個系列的結束。
[00:06:40.000 --> 00:06:44.000]  當然有少少總結的意味。
[00:06:44.000 --> 00:06:46.000]  不少的正經學者會形容,
[00:06:46.000 --> 00:06:48.000]  詩篇八十五篇,
[00:06:48.000 --> 00:06:51.000]  是一篇關於群體復興的詩篇。
[00:06:51.000 --> 00:06:54.000]  這篇詩篇三個段落裡面,
[00:06:54.000 --> 00:06:57.000]  都是講出了我們的生命,
[00:06:57.000 --> 00:07:00.000]  是需要怎樣去到復興呢?
[00:07:00.000 --> 00:07:03.000]  在復興當中,我們會看見,
[00:07:03.000 --> 00:07:06.000]  首先,以色列群體的確有它的軟弱,
[00:07:06.000 --> 00:07:09.000]  但更重要的是有上帝的憐憫。
[00:07:09.000 --> 00:07:11.000]  整個過程中很重要的是,
[00:07:11.000 --> 00:07:14.000]  能夠有回轉,有轉向。
[00:07:14.000 --> 00:07:17.000]  所以,有學者就說,
[00:07:17.000 --> 00:07:19.000]  這個詩篇八十五篇,
[00:07:19.000 --> 00:07:21.000]  和詩篇八十二十六篇,
[00:07:21.000 --> 00:07:23.000]  是有很緊密的關係。
[00:07:23.000 --> 00:07:26.000]  今天就沒有時間和大家詳細去比較了。
[00:07:26.000 --> 00:07:29.000]  不過,在整篇的詩篇,
[00:07:29.000 --> 00:07:31.000]  這兩篇的詩篇裡面,
[00:07:31.000 --> 00:07:33.000]  都有一樣東西就是,
[00:07:33.000 --> 00:07:36.000]  它重視一個字眼,是「恢復」。
[00:07:36.000 --> 00:07:39.000]  「恢復」呢,好像還沒有看到,
[00:07:39.000 --> 00:07:41.000]  我們今天讀了經文,對不對?
[00:07:41.000 --> 00:07:44.000]  其實「救會」這個字的第一節,
[00:07:44.000 --> 00:07:46.000]  其實原意就是「恢復」了。
[00:07:46.000 --> 00:07:48.000]  如果我們有看同性經,
[00:07:48.000 --> 00:07:51.000]  看新譯本,它就真的是譯「恢復」的。
[00:07:51.000 --> 00:07:53.000]  這個字其實隱含著什麼意思呢?
[00:07:53.000 --> 00:07:55.000]  是「恢復」什麼呢?
[00:07:55.000 --> 00:07:57.000]  「恢復產業」。
[00:07:57.000 --> 00:07:59.000]  其實,講得更加具體,
[00:07:59.000 --> 00:08:01.000]  就是以色列人的命運,
[00:08:01.000 --> 00:08:03.000]  其實是神去扭轉了,
[00:08:03.000 --> 00:08:06.000]  邁向滅亡的,轉為邁向生命。
[00:08:06.000 --> 00:08:09.000]  這種「恢復產業」的意思就好像,
[00:08:09.000 --> 00:08:12.000]  約伯記,他受了很多苦難,
[00:08:12.000 --> 00:08:14.000]  在經文當中就說,
[00:08:14.000 --> 00:08:17.000]  他從苦境當中轉回,
[00:08:17.000 --> 00:08:20.000]  這個字就是「恢復」,就是這個。
[00:08:20.000 --> 00:08:22.000]  「恢復」他的產業,
[00:08:22.000 --> 00:08:24.000]  上帝給他的,
[00:08:24.000 --> 00:08:27.000]  是他以前所得的是更加的多。
[00:08:27.000 --> 00:08:29.000]  當然,在今天的裡面,
[00:08:29.000 --> 00:08:31.000]  當我們看見這篇詩篇的時候,
[00:08:31.000 --> 00:08:33.000]  我們也去到一同去思想,
[00:08:33.000 --> 00:08:35.000]  怎樣能夠在回轉的當中,
[00:08:35.000 --> 00:08:37.000]  去到復興生命呢?
[00:08:37.000 --> 00:08:39.000]  「恢復」這個字眼,
[00:08:39.000 --> 00:08:41.000]  其實除了第一節之外,
[00:08:41.000 --> 00:08:43.000]  在後面第四節,
[00:08:43.000 --> 00:08:45.000]  在這裡也有譯作,
[00:08:45.000 --> 00:08:47.000]  「求你使我們回轉」,
[00:08:47.000 --> 00:08:50.000]  新譯本就直接是譯作復興。
[00:08:50.000 --> 00:08:53.000]  這個就是在整篇的詩篇裡面,
[00:08:53.000 --> 00:08:56.000]  不斷去到環繞著這個主題。
[00:08:56.000 --> 00:08:58.000]  第六節裡面其實,
[00:08:58.000 --> 00:09:00.000]  這個「回轉」或者「復興」這個字眼,
[00:09:00.000 --> 00:09:03.000]  又跟「拯救」去到結合一起使用,
[00:09:03.000 --> 00:09:05.000]  加起來這麼多節,
[00:09:05.000 --> 00:09:07.000]  不斷去重複這些字眼,
[00:09:07.000 --> 00:09:09.000]  讓我們看到,
[00:09:09.000 --> 00:09:11.000]  就是神的救恩,
[00:09:11.000 --> 00:09:14.000]  不只是關乎到個人的生死,
[00:09:14.000 --> 00:09:18.000]  而是關乎到整個的民族的興衰。
[00:09:18.000 --> 00:09:20.000]  也不單止只是存亡,
[00:09:20.000 --> 00:09:23.000]  一同零,有命和沒命的關係,
[00:09:23.000 --> 00:09:25.000]  而是關乎到一個生命,
[00:09:25.000 --> 00:09:27.000]  怎樣更加的興旺。
[00:09:27.000 --> 00:09:29.000]  這種復興的追求,
[00:09:29.000 --> 00:09:31.000]  就是詩篇第八十五篇,
[00:09:31.000 --> 00:09:33.000]  一個很主要的思路。
[00:09:33.000 --> 00:09:35.000]  我們也特別留意一下,
[00:09:35.000 --> 00:09:38.000]  第三節裡面說「收回」這個字眼,
[00:09:38.000 --> 00:09:41.000]  「撤回」它猛烈的怒氣。
[00:09:41.000 --> 00:09:44.000]  「收回憤怒」其實原本的用詞,
[00:09:44.000 --> 00:09:46.000]  在原文當中就是說,
[00:09:46.000 --> 00:09:50.000]  從你的怒氣之中「回轉」。
[00:09:50.000 --> 00:09:53.000]  剛才又一路說過「回轉」,
[00:09:53.000 --> 00:09:56.000]  詩篇不單止是這個地方,
[00:09:56.000 --> 00:09:58.000]  它很多地方都有形容,
[00:09:58.000 --> 00:10:00.000]  當人「回轉」的時候,
[00:10:00.000 --> 00:10:05.000]  就是神也從他的怒氣之中「回轉」。
[00:10:05.000 --> 00:10:08.000]  恢復神和人之間和好的關係,
[00:10:08.000 --> 00:10:10.000]  在這種和好的關係當中,
[00:10:10.000 --> 00:10:12.000]  人的生命可以得到復興。
[00:10:12.000 --> 00:10:14.000]  我們可以看到,
[00:10:14.000 --> 00:10:16.000]  剛才說「可拉後裔」這個名字,
[00:10:16.000 --> 00:10:19.000]  一擺出來就好像記起那件事一樣,
[00:10:19.000 --> 00:10:21.000]  不過我們又看到,
[00:10:21.000 --> 00:10:25.000]  「可拉後裔」因為堅持他們的職份忠心侍奉主,
[00:10:25.000 --> 00:10:29.000]  他們不單止是能夠免除死亡,
[00:10:29.000 --> 00:10:31.000]  而且他們因為他們的復仕,
[00:10:31.000 --> 00:10:34.000]  不斷的得著神的紀念,
[00:10:34.000 --> 00:10:36.000]  他們寫的詩歌,
[00:10:36.000 --> 00:10:41.000]  成為以斯利人日後在敬拜當中使用的詩歌,
[00:10:41.000 --> 00:10:45.000]  直至後來的收納為正典,
[00:10:45.000 --> 00:10:47.000]  也成為一個部分。
[00:10:47.000 --> 00:10:51.000]  所以「回轉」帶來一種復興。
[00:10:51.000 --> 00:10:53.000]  如果是這樣的話,
[00:10:53.000 --> 00:10:57.000]  我們怎樣去實踐我們生命的回轉?
[00:10:57.000 --> 00:10:59.000]  如果說回轉,
[00:10:59.000 --> 00:11:01.000]  一定要先說方向。
[00:11:01.000 --> 00:11:04.000]  方向就是後面提示了我們,
[00:11:04.000 --> 00:11:07.000]  「四至七節」這個祈禱很重要,
[00:11:07.000 --> 00:11:11.000]  這個祈禱裡所表達的內容,
[00:11:11.000 --> 00:11:15.000]  提示了我們的心靈怎樣去轉向。
[00:11:15.000 --> 00:11:17.000]  請救我們的神,
[00:11:17.000 --> 00:11:19.000]  求祢使我們回轉,
[00:11:19.000 --> 00:11:22.000]  使祢向我們所發的憤怒止息,
[00:11:22.000 --> 00:11:25.000]  祢要向我們發怒到永遠嗎?
[00:11:25.000 --> 00:11:28.000]  要將祢的怒氣沿流到萬代嗎?
[00:11:28.000 --> 00:11:30.000]  祢不將我們救活,
[00:11:30.000 --> 00:11:33.000]  使祢的百姓恩喜歡喜嗎?
[00:11:33.000 --> 00:11:37.000]  耶穌說:「求祢使我們得見祢的慈愛,
[00:11:37.000 --> 00:11:41.000]  又將祢的救恩賜給我們。」
[00:11:41.000 --> 00:11:43.000]  這段的祈禱,
[00:11:43.000 --> 00:11:48.000]  很可能就是反映以斯利人他們在過去裡面,
[00:11:48.000 --> 00:11:51.000]  在信仰上面一種掙扎的心路歷程,
[00:11:51.000 --> 00:11:54.000]  就是在上帝的救恩還沒臨到之前,
[00:11:54.000 --> 00:11:56.000]  他們在痛苦的當中,
[00:11:56.000 --> 00:11:58.000]  在痛苦的掙扎裡面,
[00:11:58.000 --> 00:12:01.000]  他們抓緊著上帝的心意。
[00:12:01.000 --> 00:12:04.000]  特別就是第五、第六節,
[00:12:04.000 --> 00:12:07.000]  這種的問題,
[00:12:07.000 --> 00:12:09.000]  無論我們怎樣解釋這種問題,
[00:12:09.000 --> 00:12:12.000]  你說是質問、疑問、求問都好,
[00:12:12.000 --> 00:12:17.000]  其實這個問題本身,
[00:12:17.000 --> 00:12:19.000]  其實如果我們找回聖經,
[00:12:19.000 --> 00:12:22.000]  找回上帝在這些問題上面,
[00:12:22.000 --> 00:12:24.000]  祂的旨意是怎樣的時候呢?
[00:12:24.000 --> 00:12:26.000]  其實也都很清楚,
[00:12:26.000 --> 00:12:28.000]  就好像第五節這個求問,
[00:12:28.000 --> 00:12:30.000]  「祢向我們發露到永遠嗎?」
[00:12:30.000 --> 00:12:33.000]  詩篇三十篇第五節就說,
[00:12:33.000 --> 00:12:37.000]  是啊,祂的怒氣只不過是轉眼之間,
[00:12:37.000 --> 00:12:39.000]  祂的恩典是一生之久,
[00:12:39.000 --> 00:12:40.000]  哪樣長一點呢?
[00:12:40.000 --> 00:12:42.000]  恩典長很多。
[00:12:42.000 --> 00:12:44.000]  這個在聖經裡面,
[00:12:44.000 --> 00:12:47.000]  明顯反映出上帝的心意是什麼呢?
[00:12:47.000 --> 00:12:50.000]  第六節裡面所問的問題是,
[00:12:50.000 --> 00:12:51.000]  「祢不將我們教活,
[00:12:51.000 --> 00:12:53.000]  使祢的百姓因祢喜歡嗎?」
[00:12:53.000 --> 00:12:55.000]  這裡有很多的經文。
[00:12:55.000 --> 00:12:58.000]  在《生命記》裡面,
[00:12:58.000 --> 00:13:04.000]  當去到摩西去祝福十二支派的時候,
[00:13:04.000 --> 00:13:07.000]  講到西布倫、以撒加,
[00:13:07.000 --> 00:13:10.000]  都用「歡喜」、「快樂」這些字眼。
[00:13:10.000 --> 00:13:14.000]  而詩篇第十四篇裡面,
[00:13:14.000 --> 00:13:19.000]  也都講到當神的救恩臨在的時候,
[00:13:19.000 --> 00:13:22.000]  以撒加要歡喜。
[00:13:22.000 --> 00:13:24.000]  另外就是《以創下書》。
[00:13:24.000 --> 00:13:27.000]  《以創下書》其實在這篇詩篇裡面,
[00:13:27.000 --> 00:13:28.000]  經常都會說,
[00:13:28.000 --> 00:13:32.000]  很多都有引用到《以創下書》裡面的意境。
[00:13:32.000 --> 00:13:36.000]  也都講到當神的救恩臨到的時候,
[00:13:36.000 --> 00:13:41.000]  以撒加他們就會因為上帝的救恩而歡喜。
[00:13:41.000 --> 00:13:45.000]  在這裡其實說,無論問題是什麼方式也好,
[00:13:45.000 --> 00:13:46.000]  什麼心態也好,
[00:13:46.000 --> 00:13:47.000]  答案都很清楚,
[00:13:47.000 --> 00:13:50.000]  上帝是會希望收回祂的怒氣,
[00:13:50.000 --> 00:13:52.000]  去轉向。
[00:13:52.000 --> 00:13:54.000]  因為人的轉向的緣故,
[00:13:54.000 --> 00:13:55.000]  祂的回應,
[00:13:55.000 --> 00:13:59.000]  祂都從祂的怒氣當中去到轉向。
[00:13:59.000 --> 00:14:02.000]  最終的目的是叫人得到恩典,
[00:14:02.000 --> 00:14:06.000]  叫人因為祂的恩典而歡喜、快樂。
[00:14:06.000 --> 00:14:10.000]  生命的改變是非常寶貴的。
[00:14:10.000 --> 00:14:12.000]  著名的報導家,
[00:14:12.000 --> 00:14:14.000]  葛培莉我們很熟悉,
[00:14:14.000 --> 00:14:17.000]  她的長子我們都認識,
[00:14:17.000 --> 00:14:18.000]  葛卜琳,
[00:14:18.000 --> 00:14:20.000]  她有一本自傳裡面,
[00:14:20.000 --> 00:14:23.000]  講到她自己在少年的時間裡面,
[00:14:23.000 --> 00:14:26.000]  其實做了很多不是那麼好的事,
[00:14:26.000 --> 00:14:29.000]  令到父母很頭痛,
[00:14:29.000 --> 00:14:31.000]  包括吸煙、喝酒、打架,
[00:14:31.000 --> 00:14:35.000]  還被人說出學校。
[00:14:35.000 --> 00:14:38.000]  她很感覺到她自己做的事,
[00:14:38.000 --> 00:14:42.000]  令到父母很失望,
[00:14:42.000 --> 00:14:46.000]  起碼她爸爸用了很多心機,
[00:14:46.000 --> 00:14:48.000]  保證她進大學,
[00:14:48.000 --> 00:14:50.000]  誰知道一切的努力,
[00:14:50.000 --> 00:14:55.000]  因為她不願意去到跟隨的緣故,
[00:14:55.000 --> 00:14:59.000]  結果又被大學趕出來了,
[00:14:59.000 --> 00:15:01.000]  父親做的事完全沒有辦法,
[00:15:01.000 --> 00:15:03.000]  可以去到實驗。
[00:15:03.000 --> 00:15:05.000]  她很羞愧,
[00:15:05.000 --> 00:15:06.000]  她想一想,
[00:15:06.000 --> 00:15:09.000]  離開家裡,又要回家的時候,
[00:15:09.000 --> 00:15:12.000]  還能不能回去呢?
[00:15:12.000 --> 00:15:14.000]  她覺得沒什麼顏面,
[00:15:14.000 --> 00:15:17.000]  去面對自己的父母,
[00:15:17.000 --> 00:15:20.000]  硬著頭皮就回去,
[00:15:20.000 --> 00:15:23.000]  開車回家門口,
[00:15:23.000 --> 00:15:25.000]  踏入家門裡面,
[00:15:25.000 --> 00:15:27.000]  剛剛見到母親,
[00:15:27.000 --> 00:15:30.000]  靠著柱子去到家裡,
[00:15:30.000 --> 00:15:32.000]  當她見到母親的時候,
[00:15:32.000 --> 00:15:34.000]  都不敢望她,
[00:15:34.000 --> 00:15:36.000]  她都沒有想像過,
[00:15:36.000 --> 00:15:38.000]  接著她可以怎樣,
[00:15:38.000 --> 00:15:40.000]  她在這個家裡面,
[00:15:40.000 --> 00:15:42.000]  但她總是知道,
[00:15:42.000 --> 00:15:44.000]  她都要回來。
[00:15:44.000 --> 00:15:46.000]  誰知道在這個時刻裡面,
[00:15:46.000 --> 00:15:50.000]  她的母親就說是抱著她,
[00:15:50.000 --> 00:15:52.000]  她親自去到家裡,
[00:15:52.000 --> 00:15:55.000]  用微笑去歡迎她。
[00:15:55.000 --> 00:15:57.000]  我聽完這個故事,
[00:15:57.000 --> 00:15:58.000]  這個事蹟,
[00:15:58.000 --> 00:16:00.000]  這個真人真事,
[00:16:00.000 --> 00:16:01.000]  我就體會,
[00:16:01.000 --> 00:16:05.000]  耶穌所說的浪子比喻的,
[00:16:05.000 --> 00:16:08.000]  我們現在喜歡用的實體版,
[00:16:08.000 --> 00:16:11.000]  真人真事這樣發生。
[00:16:11.000 --> 00:16:13.000]  如果這篇詩篇,
[00:16:13.000 --> 00:16:15.000]  是表達了上帝的接納,
[00:16:15.000 --> 00:16:16.000]  甚至是,
[00:16:16.000 --> 00:16:18.000]  其實它是以色列人回歸之後,
[00:16:18.000 --> 00:16:19.000]  去寫的,
[00:16:19.000 --> 00:16:23.000]  就是說其實可能已經實現了,
[00:16:23.000 --> 00:16:24.000]  剛才的討論,
[00:16:24.000 --> 00:16:26.000]  就可能記錄了,
[00:16:26.000 --> 00:16:30.000]  他其實怎樣經過那段日子,
[00:16:30.000 --> 00:16:33.000]  經過怎樣的掙扎。
[00:16:33.000 --> 00:16:35.000]  不過最重要的就是,
[00:16:35.000 --> 00:16:37.000]  實際上神是真的希望祂的子民,
[00:16:37.000 --> 00:16:40.000]  得著歡喜快樂,
[00:16:40.000 --> 00:16:43.000]  祂又怎樣令到以色列人,
[00:16:43.000 --> 00:16:47.000]  感受到那種歡喜快樂呢?
[00:16:47.000 --> 00:16:50.000]  第九節第十三節就說到,
[00:16:50.000 --> 00:16:51.000]  祂的救恩誠言語,
[00:16:51.000 --> 00:16:53.000]  敬畏他的人相近,
[00:16:53.000 --> 00:16:55.000]  使榮耀住在我們的地上,
[00:16:55.000 --> 00:16:57.000]  慈愛和誠實彼此相遇,
[00:16:57.000 --> 00:17:00.000]  公義與和平彼此相親,
[00:17:00.000 --> 00:17:02.000]  誠實從地而生,
[00:17:02.000 --> 00:17:03.000]  公義從天而現,
[00:17:03.000 --> 00:17:06.000]  又話必賜福給我們,
[00:17:06.000 --> 00:17:08.000]  我們的地也要出土產,
[00:17:08.000 --> 00:17:10.000]  公義要行在他面前,
[00:17:10.000 --> 00:17:14.000]  以他的腳中有可就之路。
[00:17:14.000 --> 00:17:16.000]  這裡說到當上主,
[00:17:16.000 --> 00:17:18.000]  祂的恩典臨到的時候,
[00:17:18.000 --> 00:17:20.000]  講了四種的質素,
[00:17:20.000 --> 00:17:21.000]  慈愛誠實,
[00:17:21.000 --> 00:17:23.000]  公義和平,
[00:17:23.000 --> 00:17:26.000]  是用詩的手法去寫出來,
[00:17:26.000 --> 00:17:29.000]  這幾種重要的群體生活,
[00:17:29.000 --> 00:17:31.000]  人與人之間的生活,
[00:17:31.000 --> 00:17:32.000]  人的質素,
[00:17:32.000 --> 00:17:34.000]  都是一起去到出源,
[00:17:34.000 --> 00:17:36.000]  社會和諧,
[00:17:36.000 --> 00:17:38.000]  在這裡說到,
[00:17:38.000 --> 00:17:41.000]  不單止是人與人的關係,
[00:17:41.000 --> 00:17:44.000]  土產也都是會有豐收,
[00:17:44.000 --> 00:17:47.000]  所以是得到一個很整全的平安,
[00:17:47.000 --> 00:17:50.000]  包括了神與人的關係在靈性上,
[00:17:50.000 --> 00:17:54.000]  在人與人的關係在倫理上,
[00:17:54.000 --> 00:17:56.000]  甚至在物質的供應上,
[00:17:56.000 --> 00:17:58.000]  都是去到實現。
[00:17:58.000 --> 00:18:03.000]  而這一種美好的景況的實現,
[00:18:03.000 --> 00:18:04.000]  是因為什麼呢?
[00:18:04.000 --> 00:18:05.000]  十三節說,
[00:18:05.000 --> 00:18:08.000]  公義要行在他面前,
[00:18:08.000 --> 00:18:11.000]  以他的腳中有可就之路。
[00:18:11.000 --> 00:18:13.000]  是上帝的公義的本質,
[00:18:13.000 --> 00:18:14.000]  祂要命令,
[00:18:14.000 --> 00:18:15.000]  以致那些人,
[00:18:15.000 --> 00:18:17.000]  他們要得著這個福氣。
[00:18:17.000 --> 00:18:20.000]  所以神是眷顧祂的子民,
[00:18:20.000 --> 00:18:22.000]  眷顧屬於祂的人,
[00:18:22.000 --> 00:18:24.000]  敬畏祂的人。
[00:18:24.000 --> 00:18:26.000]  所以這裡說到,
[00:18:26.000 --> 00:18:27.000]  是因為意識人的迴轉,
[00:18:27.000 --> 00:18:31.000]  我們去實踐我們的迴轉,
[00:18:31.000 --> 00:18:33.000]  在我們軟弱的當中,
[00:18:33.000 --> 00:18:35.000]  我們迴轉歸向神。
[00:18:35.000 --> 00:18:36.000]  在這個過程當中,
[00:18:36.000 --> 00:18:38.000]  很重要就是在禱告裡面,
[00:18:38.000 --> 00:18:40.000]  抓住上帝的旨意,
[00:18:40.000 --> 00:18:42.000]  又持定上帝的應許,
[00:18:42.000 --> 00:18:44.000]  因為是上帝應許過的,
[00:18:44.000 --> 00:18:46.000]  祂的說話就是成為我們的幫助,
