
[00:00:00.000 --> 00:00:05.000]  我們今天繼續思想誠實作主門徒的真理
[00:08:05.000 --> 00:08:10.000]  但你可以避免牠在你頭上觸巢
[00:08:10.000 --> 00:08:13.000]  沒錯牠飛過你不可以阻止牠
[00:08:13.000 --> 00:08:15.000]  但當牠停留在你頭上
[00:08:15.000 --> 00:08:18.000]  甚至牠可以擔起草泥在你頭上觸巢的時候
[00:08:18.000 --> 00:08:20.000]  你可以趕走牠
[00:08:20.000 --> 00:08:22.000]  你可以做得到
[00:08:22.000 --> 00:08:25.000]  也就是說當我們面對一些試探的時候
[00:08:25.000 --> 00:08:30.000]  我們不容許這些試探停留在自己的心思裏
[00:08:30.000 --> 00:08:34.000]  也不讓自己去想像這些事
[00:08:34.000 --> 00:08:36.000]  那些想像
[00:08:36.000 --> 00:08:41.000]  不讓這些事情在你的心思裏面去經歷出來
[00:08:41.000 --> 00:08:44.000]  當你這樣做的時候
[00:08:44.000 --> 00:08:47.000]  你可以將牠趕走
[00:08:47.000 --> 00:08:49.000]  但如果你容許牠停留的時候
[00:08:49.000 --> 00:08:52.000]  內心出現了淫念
[00:08:52.000 --> 00:08:53.000]  主耶穌所說
[00:08:53.000 --> 00:08:56.000]  心裏面就犯了奸淫
[00:08:56.000 --> 00:08:58.000]  當然大家都很體會到
[00:08:58.000 --> 00:09:00.000]  在今天我們所身處的社會
[00:09:00.000 --> 00:09:03.000]  常常接觸到很多不同色情的資訊
[00:09:03.000 --> 00:09:04.000]  有時候都不為意
[00:09:04.000 --> 00:09:06.000]  正在看手機的時候
[00:09:06.000 --> 00:09:10.000]  突然間有粒紅色的點閃爍出來
[00:09:10.000 --> 00:09:11.000]  有時候不為意
[00:09:11.000 --> 00:09:14.000]  可能就進入了一些色情的網站
[00:09:14.000 --> 00:09:15.000]  沒錯有些時候
[00:09:15.000 --> 00:09:18.000]  就算我們未必有一些即時的想像
[00:09:18.000 --> 00:09:21.000]  但是那些資訊
[00:09:21.000 --> 00:09:23.000]  當你容許自己不斷接觸的時候
[00:09:23.000 --> 00:09:27.000]  就成為了你裏面的光柴
[00:09:27.000 --> 00:09:29.000]  那些心靈的光柴
[00:09:29.000 --> 00:09:31.000]  在外間稍微有些吸引
[00:09:31.000 --> 00:09:33.000]  有些試探出現的時候
[00:09:33.000 --> 00:09:36.000]  那些光柴很快就燃點起來
[00:09:36.000 --> 00:09:40.000]  就成為了淫念
[00:09:40.000 --> 00:09:42.000]  情境裏面是不斷面臨我們
[00:09:42.000 --> 00:09:46.000]  要留心去防備這些事情
[00:09:46.000 --> 00:09:49.000]  很多弟兄姊妹有一些經歷
[00:09:49.000 --> 00:09:50.000]  他們都在思想
[00:09:50.000 --> 00:09:56.000]  如何能夠避免這些淫念在裏面出現
[00:09:56.000 --> 00:09:57.000]  因為弟兄說
[00:09:57.000 --> 00:10:00.000]  當他有一次去到一個很大的停車場
[00:10:00.000 --> 00:10:01.000]  一路走的時候
[00:10:01.000 --> 00:10:03.000]  突然間發覺停車場的旁邊
[00:10:03.000 --> 00:10:06.000]  有一幅很大的海報
[00:10:06.000 --> 00:10:11.000]  一看原來是一些赤裸女士的海報
[00:10:11.000 --> 00:10:12.000]  當他看的時候
[00:10:12.000 --> 00:10:14.000]  他發覺當時他自己都不能避開
[00:10:14.000 --> 00:10:17.000]  他要走去那邊拿車
[00:10:17.000 --> 00:10:20.000]  但是他心裏面有一種警覺
[00:10:20.000 --> 00:10:23.000]  我不可以讓它停留
[00:10:23.000 --> 00:10:26.000]  他心裏面默默地祈禱
[00:10:26.000 --> 00:10:28.000]  我奉主耶穌的名
[00:10:28.000 --> 00:10:33.000]  拒絕這個淫念進入我的內心
[00:10:33.000 --> 00:10:34.000]  內心警覺著
[00:10:34.000 --> 00:10:38.000]  不讓這些事情停留在自己的心思裏面
[00:10:38.000 --> 00:10:42.000]  有意識地去逃避這些事情
[00:10:42.000 --> 00:10:45.000]  我記得早年我在北美的時候
[00:10:45.000 --> 00:10:46.000]  有機會開車
[00:10:46.000 --> 00:10:50.000]  很多時候回家之前有一段小路
[00:10:50.000 --> 00:10:52.000]  是有一個地氹的
[00:10:52.000 --> 00:10:53.000]  一個大的洞在那裏
[00:10:53.000 --> 00:10:59.000]  試過幾次就震得我好像散了一樣
[00:10:59.000 --> 00:11:01.000]  但是經過一兩次之後
[00:11:01.000 --> 00:11:02.000]  我知道不行了
[00:11:02.000 --> 00:11:04.000]  每次經過那條路
[00:11:04.000 --> 00:11:07.000]  我一定是靠著左邊走
[00:11:07.000 --> 00:11:09.000]  一靠左邊就可以避開那個地洞
[00:11:09.000 --> 00:11:12.000]  就不需要震一下
[00:11:12.000 --> 00:11:15.000]  明知道那裏有一些危險
[00:11:15.000 --> 00:11:17.000]  我會去避開它
[00:11:17.000 --> 00:11:20.000]  這是人的常情
[00:11:20.000 --> 00:11:21.000]  當你知道某些事情
[00:11:21.000 --> 00:11:22.000]  你避免不了的時候
[00:11:22.000 --> 00:11:25.000]  你的心留意不讓它停留
[00:11:25.000 --> 00:11:28.000]  但是同時你知道會出現的時候
[00:11:28.000 --> 00:11:30.000]  你更加可以去避開它
[00:11:30.000 --> 00:11:32.000]  不讓這些事情在你心裏面
[00:11:32.000 --> 00:11:35.000]  產生對你的試探
[00:11:35.000 --> 00:11:37.000]  當然有些朋友覺得
[00:11:37.000 --> 00:11:39.000]  沒問題的
[00:11:39.000 --> 00:11:40.000]  我受得住的
[00:11:40.000 --> 00:11:41.000]  沒事的
[00:11:41.000 --> 00:11:45.000]  我看看他有多離譜
[00:11:45.000 --> 00:11:46.000]  如果一個人
[00:11:46.000 --> 00:11:49.000]  他內心裏面有一個真實的
[00:11:49.000 --> 00:11:52.000]  一種對自己的認識
[00:11:52.000 --> 00:11:55.000]  真的會知道對自己沒有影響
[00:11:55.000 --> 00:11:57.000]  大概可以這樣做
[00:11:57.000 --> 00:11:58.000]  但是我相信很多人
[00:11:58.000 --> 00:12:00.000]  當誠實問自己的時候
[00:12:00.000 --> 00:12:03.000]  就知道那些事情不一定沒有影響
[00:12:03.000 --> 00:12:06.000]  而能夠去一種謙卑的學習
[00:12:06.000 --> 00:12:09.000]  來避開一些試探
[00:12:09.000 --> 00:12:13.000]  讓自己的心思更多留心到美善的事
[00:12:13.000 --> 00:12:16.000]  更多留心那些光明的事情
[00:12:16.000 --> 00:12:19.000]  相信是一個更加直接的幫助
[00:12:19.000 --> 00:12:24.000]  避免自己能夠在心思裏面得罪神
[00:12:24.000 --> 00:12:26.000]  主耶穌講到這裏的時候
[00:12:26.000 --> 00:12:28.000]  祂直接講一件很嚴重的事情
[00:12:28.000 --> 00:12:32.000]  我們看下去29節
[00:12:32.000 --> 00:12:35.000]  如果你的右眼鮮利犯罪
[00:12:35.000 --> 00:12:37.000]  就把它刮出來丟掉
[00:12:37.000 --> 00:12:39.000]  寧可失去身體的一部分
[00:12:39.000 --> 00:12:43.000]  勝過全身都被丟進地獄裏
[00:12:43.000 --> 00:12:45.000]  如果你的右手鮮利犯罪
[00:12:45.000 --> 00:12:47.000]  就把它陷下來丟掉
[00:12:47.000 --> 00:12:49.000]  寧可失去身體的一部分
[00:12:49.000 --> 00:12:54.000]  勝過全身進到地獄裏去
[00:12:54.000 --> 00:12:56.000]  不知道大家有沒有留意到
[00:12:56.000 --> 00:12:59.000]  在日本有很多人喜歡吃魚生
[00:12:59.000 --> 00:13:02.000]  香港很多人都喜歡吃魚生
[00:13:02.000 --> 00:13:04.000]  但是日本人更加喜歡吃的
[00:13:04.000 --> 00:13:09.000]  就是那些叫做河豚的魚
[00:13:09.000 --> 00:13:13.000]  大家知道就等於我們上上講的那些雞泡魚
[00:13:13.000 --> 00:13:15.000]  是有劇毒的魚
[00:13:15.000 --> 00:13:20.000]  但當然他們會小心將那些毒的範圍切走了
[00:13:20.000 --> 00:13:23.000]  他們很喜歡吃這種的魚生
[00:13:23.000 --> 00:13:25.000]  但是很多的調查發現
[00:13:25.000 --> 00:13:30.000]  在日本每一年最少有十幾人
[00:13:30.000 --> 00:13:36.000]  因為吃河豚的魚生而中劇毒死亡
[00:13:36.000 --> 00:13:39.000]  不要計那些嘔吐、吐瀉那些
[00:13:39.000 --> 00:13:41.000]  但仍然有很多人趨之若鶩
[00:13:41.000 --> 00:13:44.000]  很喜歡吃這種河豚的魚生
[00:13:44.000 --> 00:13:46.000]  仍然因為很想吃
[00:13:46.000 --> 00:13:51.000]  所以不怕沒有生死危險吃
[00:13:51.000 --> 00:13:55.000]  有些時候我們會看到一些心裏面的渴望
[00:13:55.000 --> 00:13:59.000]  令到我們看輕那些的嚴重性
[00:13:59.000 --> 00:14:02.000]  主耶穌有一些很比喻式的講論
[00:14:02.000 --> 00:14:05.000]  告訴我們要很嚴肅地面對一些
[00:14:05.000 --> 00:14:09.000]  會引致你犯罪的事情
[00:14:09.000 --> 00:14:15.000]  如果某一些的食物會令到你犯罪
[00:14:15.000 --> 00:14:18.000]  或者某一些的娛樂、某一些的遊戲
[00:14:18.000 --> 00:14:20.000]  引致你犯罪的
[00:14:20.000 --> 00:14:23.000]  你放棄它吧
[00:14:23.000 --> 00:14:25.000]  如果某一份的工作
[00:14:25.000 --> 00:14:30.000]  它位高權重、薪金豐厚
[00:14:30.000 --> 00:14:33.000]  但如果它引致你常常犯罪的
[00:14:33.000 --> 00:14:36.000]  你放棄它吧
[00:14:36.000 --> 00:14:38.000]  如果某一些的朋友
[00:14:38.000 --> 00:14:40.000]  它常常令你很快樂
[00:14:40.000 --> 00:14:42.000]  給你很多好處
[00:14:42.000 --> 00:14:44.000]  但它引致你犯罪的
[00:14:44.000 --> 00:14:47.000]  你遠離它吧
[00:14:47.000 --> 00:14:50.000]  如果你的眼睛令到你犯罪的
[00:14:50.000 --> 00:14:52.000]  你把它刮出來
[00:14:52.000 --> 00:14:54.000]  你的手令你犯罪的
[00:14:54.000 --> 00:14:56.000]  你把它陷斷
[00:14:56.000 --> 00:14:58.000]  主耶穌的含義就是
[00:14:58.000 --> 00:15:02.000]  很清楚你要很嚴肅地面對罪的問題
[00:15:02.000 --> 00:15:05.000]  以致你不會陷在當中
[00:15:05.000 --> 00:15:07.000]  你把它放棄
[00:15:07.000 --> 00:15:10.000]  寧願你單一隻眼去到地獄
[00:15:10.000 --> 00:15:13.000]  去到天上
[00:15:13.000 --> 00:15:15.000]  好過你是全身完整
[00:15:15.000 --> 00:15:18.000]  但去到地獄裏面
[00:15:18.000 --> 00:15:22.000]  主耶穌清楚講出兩次提及地獄的事情
[00:15:22.000 --> 00:15:25.000]  犯罪是有後果的
[00:15:25.000 --> 00:15:26.000]  主愛我們
[00:15:26.000 --> 00:15:28.000]  祂不想我們陷在罪當中
[00:15:28.000 --> 00:15:31.000]  所以祂很嚴肅地提醒我們
[00:15:31.000 --> 00:15:34.000]  要遠離邪惡的事情
[00:15:34.000 --> 00:15:36.000]  我記得第一次看到魯易斯先生
[00:15:36.000 --> 00:15:38.000]  大家知道C.S. Lewis
[00:15:38.000 --> 00:15:41.000]  是一個很重要的基督教作家
[00:15:41.000 --> 00:15:44.000]  有一次他寫了一篇文章關於地獄
[00:15:44.000 --> 00:15:47.000]  然後在他文章當中提及一件事情
[00:15:47.000 --> 00:15:51.000]  他說地獄就是罪的自然
[00:15:51.000 --> 00:15:54.000]  和必然的現身
[00:15:54.000 --> 00:15:58.000]  當罪一直去發展的時候
[00:15:58.000 --> 00:16:01.000]  在一個極其黑暗的情況之下
[00:16:01.000 --> 00:16:05.000]  就必然需要有地獄
[00:16:05.000 --> 00:16:08.000]  上帝不是對人殘忍
[00:16:08.000 --> 00:16:12.000]  要人在地獄當中受火和蟲的煎熬
[00:16:12.000 --> 00:16:16.000]  而是在罪的一種自然的發展裏面
[00:16:16.000 --> 00:16:18.000]  會必然出現
[00:16:18.000 --> 00:16:22.000]  而上帝在其中一直勸告我們
[00:16:22.000 --> 00:16:26.000]  免得你下入地獄裏面
[00:16:26.000 --> 00:16:28.000]  因此放棄那些的享受
[00:16:28.000 --> 00:16:30.000]  那些的身份
[00:16:30.000 --> 00:16:33.000]  那些會引致你犯罪的地位
[00:16:33.000 --> 00:16:35.000]  但是你保存你的生命
[00:16:35.000 --> 00:16:38.000]  是更加智慧的一種安排
[00:16:38.000 --> 00:16:40.000]  我們再看
[00:16:40.000 --> 00:16:42.000]  下面有再提及過的另一件事情
[00:16:42.000 --> 00:16:44.000]  主耶穌提「不可憂妻」
[00:16:44.000 --> 00:16:47.000]  我們簡單地提一提這段經文
[00:16:47.000 --> 00:16:49.000]  下面31節這樣說
[00:16:49.000 --> 00:16:51.000]  「又有者用之吩咐
[00:16:51.000 --> 00:16:54.000]  人若憂妻就應當給他憂書
[00:16:54.000 --> 00:16:56.000]  可使我告訴你們犯憂妻的
[00:16:56.000 --> 00:16:59.000]  如果不是因他不貞或不忠
[00:16:59.000 --> 00:17:02.000]  就是促使他犯姦淫
[00:17:02.000 --> 00:17:04.000]  無論誰娶了未憂的婦人
[00:17:04.000 --> 00:17:07.000]  也就是犯姦淫了」
[00:17:07.000 --> 00:17:10.000]  在當時這些的文士教導人
[00:17:10.000 --> 00:17:12.000]  你們可以離棄妻子的
[00:17:12.000 --> 00:17:15.000]  最重要的是給她一張憂書
[00:17:15.000 --> 00:17:20.000]  把整個重點放在憂書的形式裏
[00:17:20.000 --> 00:17:23.000]  但是不去小心提及
[00:17:23.000 --> 00:17:26.000]  上帝對婚姻的心意
[00:17:26.000 --> 00:17:29.000]  不考慮到夫妻之間
[00:17:29.000 --> 00:17:31.000]  在神面前所立的盟約
[00:17:31.000 --> 00:17:34.000]  也不考慮到遺棄的問題
[00:17:34.000 --> 00:17:36.000]  總之你寫一張憂書給她
[00:17:36.000 --> 00:17:38.000]  你就可以離婚了
[00:17:38.000 --> 00:17:40.000]  當時的猶太的拉比
[00:17:40.000 --> 00:17:42.000]  甚至會教導當時的猶太人
[00:17:42.000 --> 00:17:44.000]  任何理由都可以離棄妻子的
[00:17:44.000 --> 00:17:47.000]  如果她吃飯的時候煮的菜
[00:17:47.000 --> 00:17:50.000]  是放鹽放得很厲害
[00:17:50.000 --> 00:17:52.000]  你覺得很鹹
[00:17:52.000 --> 00:17:55.000]  因此你可以離棄妻子
[00:17:55.000 --> 00:17:58.000]  很多這些隨便的原因
[00:17:58.000 --> 00:18:01.000]  但是主耶穌當時告訴他們
[00:18:01.000 --> 00:18:03.000]  不是這樣的
[00:18:03.000 --> 00:18:06.000]  你們再看剛才的沙爾節
[00:18:06.000 --> 00:18:10.000]  「凡是憂妻的,如果不是因他不貞
[00:18:10.000 --> 00:18:13.000]  如果不是因為有婚外淫亂的事情
[00:18:13.000 --> 00:18:16.000]  破壞了之間的盟約
[00:18:16.000 --> 00:18:20.000]  如果這種憂妻就促使他犯姦淫
[00:18:20.000 --> 00:18:25.000]  因為離婚促使太太令嫁而出現淫亂
[00:18:25.000 --> 00:18:30.000]  但是更大的責任在丈夫身上
[00:18:30.000 --> 00:18:32.000]  丈夫離棄妻子令娶
[00:18:32.000 --> 00:18:36.000]  自己也犯了淫亂」
[00:18:36.000 --> 00:18:39.000]  當然主耶穌在後來的《馬太方十九章》
[00:18:39.000 --> 00:18:42.000]  更詳細講論關於離婚的事情
[00:18:42.000 --> 00:18:45.000]  但這裡讓當時的人看到一件事情
[00:18:45.000 --> 00:18:50.000]  神是重視生命的忠貞
[00:18:50.000 --> 00:18:54.000]  也不讓人在當中隨意犯罪
[00:18:54.000 --> 00:18:57.000]  叫自己陷在邪惡當中
[00:18:57.000 --> 00:18:58.000]  我們再看
[00:18:58.000 --> 00:19:01.000]  當主耶穌再提的時候
[00:19:01.000 --> 00:19:04.000]  「不可發誓」
[00:19:04.000 --> 00:19:10.000]  我請大家一起讀讀第三十三節
[00:19:10.000 --> 00:19:15.000]  「你們又聽過有這樣吩咐古人的話
[00:19:15.000 --> 00:19:19.000]  不可背曰
[00:19:19.000 --> 00:19:21.000]  還要上還三十四節
[00:19:21.000 --> 00:19:23.000]  可是我告訴你們
[00:19:23.000 --> 00:19:26.000]  還不可發誓
[00:19:26.000 --> 00:19:28.000]  只著天發誓
[00:19:28.000 --> 00:19:31.000]  因為天是神的寶座」
[00:19:31.000 --> 00:19:33.000]  當時有些文士就吩咐人
[00:19:33.000 --> 00:19:36.000]  你們不可以背曰
[00:19:36.000 --> 00:19:38.000]  意味著他們是可以起誓的
[00:19:38.000 --> 00:19:41.000]  向主許的願就要上還
[00:19:41.000 --> 00:19:43.000]  不可以背曰
[00:19:43.000 --> 00:19:45.000]  言下之意其實是在說
[00:19:45.000 --> 00:19:47.000]  當時的拉比老師
[00:19:47.000 --> 00:19:50.000]  他們說出了兩種誓約
[00:19:50.000 --> 00:19:55.000]  如果你向上帝奉耶穌神的名字
[00:19:55.000 --> 00:19:57.000]  去立的誓
[00:19:57.000 --> 00:19:59.000]  一定要去實行
[00:19:59.000 --> 00:20:03.000]  但如果你不是奉神的名去立的約
[00:20:03.000 --> 00:20:05.000]  大概也不需要遵守
[00:20:05.000 --> 00:20:08.000]  而你是向天向地起誓
[00:20:08.000 --> 00:20:11.000]  那些誓約未必能夠遵守
