
[00:00:00.000 --> 00:00:02.000]  大家好,又一齊讀聖經啦
[00:03:29.000 --> 00:03:31.000]  還沒到
[00:03:31.000 --> 00:03:32.000]  所以這是第二
[00:03:32.000 --> 00:03:36.000]  謹守遵行寫在摩西律法書上的齊華
[00:03:36.000 --> 00:03:37.000]  不要偏離左右
[00:03:37.000 --> 00:03:39.000]  第三
[00:03:39.000 --> 00:03:40.000]  第七節
[00:03:40.000 --> 00:03:42.000]  不可與你中間留意
[00:03:42.000 --> 00:03:46.000]  所剩下的國民才集
[00:03:46.000 --> 00:03:47.000]  他們的神
[00:03:47.000 --> 00:03:49.000]  你們不可以提他的名字
[00:03:49.000 --> 00:03:51.000]  不可以向他起誓
[00:03:51.000 --> 00:03:52.000]  不可以侍奉
[00:03:52.000 --> 00:03:54.000]  這個侍奉是敬拜的意思
[00:03:54.000 --> 00:03:56.000]  不可以敬拜
[00:03:56.000 --> 00:03:58.000]  叩拜他們
[00:03:58.000 --> 00:03:59.000]  叩拜
[00:03:59.000 --> 00:04:00.000]  不可以
[00:04:00.000 --> 00:04:02.000]  不可以和他們才集
[00:04:02.000 --> 00:04:04.000]  只要你們做什麼
[00:04:04.000 --> 00:04:06.000]  照你們
[00:04:06.000 --> 00:04:08.000]  到今天所行的
[00:04:08.000 --> 00:04:10.000]  是專靠耶和華
[00:04:10.000 --> 00:04:11.000]  你們的神
[00:04:11.000 --> 00:04:13.000]  倚靠神
[00:04:13.000 --> 00:04:15.000]  你們要分外謹慎
[00:04:15.000 --> 00:04:17.000]  愛耶和華
[00:04:17.000 --> 00:04:19.000]  你們的神
[00:04:19.000 --> 00:04:21.000]  這個才是我要講的第一點
[00:04:21.000 --> 00:04:25.000]  約書亞臨別贈言的第一
[00:04:25.000 --> 00:04:26.000]  就是叫他們
[00:04:26.000 --> 00:04:28.000]  愛耶和華
[00:04:28.000 --> 00:04:30.000]  愛耶和華
[00:04:30.000 --> 00:04:32.000]  什麼因素呢
[00:04:32.000 --> 00:04:34.000]  有因素的
[00:04:34.000 --> 00:04:36.000]  就是怎樣愛耶和華
[00:04:36.000 --> 00:04:37.000]  愛耶和華
[00:04:37.000 --> 00:04:38.000]  你們記得嗎
[00:04:38.000 --> 00:04:41.000]  是神用祂達能的手帶我們出來
[00:04:41.000 --> 00:04:42.000]  進這個迦林地
[00:04:42.000 --> 00:04:44.000]  得勝所有的王
[00:04:44.000 --> 00:04:45.000]  不是我們的工作
[00:04:45.000 --> 00:04:47.000]  是神的大能
[00:04:47.000 --> 00:04:49.000]  你要愛耶和華
[00:04:49.000 --> 00:04:50.000]  所以
[00:04:50.000 --> 00:04:52.000]  要怎樣愛
[00:04:52.000 --> 00:04:54.000]  耶和華怎樣愛
[00:04:54.000 --> 00:04:56.000]  愛神多一點
[00:04:56.000 --> 00:04:58.000]  怎樣愛神
[00:04:58.000 --> 00:05:03.000]  謹守遵行寫在摩西律法書上的誓話
[00:05:03.000 --> 00:05:04.000]  如果你說
[00:05:04.000 --> 00:05:05.000]  愛耶和華要怎樣做
[00:05:05.000 --> 00:05:06.000]  第一
[00:05:06.000 --> 00:05:09.000]  謹守遵行律法
[00:05:09.000 --> 00:05:12.000]  這個是約書亞教他們的
[00:05:12.000 --> 00:05:15.000]  就是神透過摩西給他們的律法書
[00:05:15.000 --> 00:05:16.000]  我愛耶和華
[00:05:16.000 --> 00:05:17.000]  祂好愛
[00:05:17.000 --> 00:05:18.000]  怎樣呀
[00:05:18.000 --> 00:05:20.000]  買多點水果獻給祂
[00:05:20.000 --> 00:05:21.000]  不是
[00:05:21.000 --> 00:05:23.000]  我要多獻幾隻牛
[00:05:23.000 --> 00:05:24.000]  都好
[00:05:24.000 --> 00:05:25.000]  不過
[00:05:25.000 --> 00:05:26.000]  最重要的
[00:05:26.000 --> 00:05:27.000]  神說什麼呢
[00:05:27.000 --> 00:05:29.000]  我不是喜愛祭祀
[00:05:29.000 --> 00:05:31.000]  我不是喜愛那些牛羊
[00:05:31.000 --> 00:05:33.000]  我喜愛你們的順服的心
[00:05:33.000 --> 00:05:34.000]  所以呢
[00:05:34.000 --> 00:05:36.000]  如果你說我要愛耶和華
[00:05:36.000 --> 00:05:37.000]  要做的就是
[00:05:37.000 --> 00:05:41.000]  謹守遵行寫在摩西律法書上
[00:05:41.000 --> 00:05:45.000]  是用遵行律法表達你的愛的
[00:05:45.000 --> 00:05:46.000]  因此
[00:05:46.000 --> 00:05:48.000]  你說主耶穌時時罵那些法利賽人
[00:05:48.000 --> 00:05:50.000]  其實法利賽人是
[00:05:50.000 --> 00:05:52.000]  因為他虛偽
[00:05:52.000 --> 00:05:53.000]  自以為義
[00:05:53.000 --> 00:05:55.000]  我遵行了
[00:05:55.000 --> 00:05:56.000]  我叻個你
[00:05:56.000 --> 00:05:57.000]  自以為義
[00:05:57.000 --> 00:05:59.000]  主耶穌是說他這件事
[00:05:59.000 --> 00:06:01.000]  其實法利賽人都不錯的
[00:06:01.000 --> 00:06:04.000]  他真的謹守遵行
[00:06:04.000 --> 00:06:06.000]  摩西律法書上所寫的東西
[00:06:06.000 --> 00:06:07.000]  不差的
[00:06:07.000 --> 00:06:09.000]  他們都愛耶和華的
[00:06:09.000 --> 00:06:10.000]  不過
[00:06:10.000 --> 00:06:13.000]  他自以語話其他人不好
[00:06:13.000 --> 00:06:16.000]  這個是主耶穌罵得最多的
[00:06:16.000 --> 00:06:18.000]  愛耶和華怎樣愛
[00:06:18.000 --> 00:06:19.000]  愛耶和華
[00:06:19.000 --> 00:06:21.000]  你跟著律法書去做
[00:06:21.000 --> 00:06:23.000]  然後第二就是
[00:06:23.000 --> 00:06:25.000]  不可以與剩下的人
[00:06:25.000 --> 00:06:27.000]  國民殘雜
[00:06:27.000 --> 00:06:28.000]  財雜
[00:06:28.000 --> 00:06:30.000]  這個是什麼意思
[00:06:30.000 --> 00:06:31.000]  就是因為
[00:06:31.000 --> 00:06:33.000]  你記得他們進去的時候
[00:06:33.000 --> 00:06:35.000]  神本來叫他們將所有的人都殺死
[00:06:35.000 --> 00:06:37.000]  生畜都不要
[00:06:37.000 --> 00:06:38.000]  後來
[00:06:38.000 --> 00:06:40.000]  那些財寶可以拿
[00:06:40.000 --> 00:06:42.000]  人就不要了
[00:06:42.000 --> 00:06:43.000]  為什麼
[00:06:43.000 --> 00:06:44.000]  因為怕他們會
[00:06:44.000 --> 00:06:46.000]  弄來弄去
[00:06:46.000 --> 00:06:47.000]  還在傳流
[00:06:47.000 --> 00:06:49.000]  會帶你們去拜他們的神
[00:06:49.000 --> 00:06:51.000]  這樣就糟糕了
[00:06:51.000 --> 00:06:53.000]  所以不要漏
[00:06:53.000 --> 00:06:55.000]  但是有些人
[00:06:55.000 --> 00:06:56.000]  他是沒有殺死的
[00:06:56.000 --> 00:06:57.000]  如果你有留意的話
[00:06:57.000 --> 00:07:00.000]  起碼未得之地很多
[00:07:00.000 --> 00:07:02.000]  前好幾次說了
[00:07:02.000 --> 00:07:04.000]  未得之地那些人
[00:07:04.000 --> 00:07:07.000]  他們是沒有將他完全滅絕的
[00:07:07.000 --> 00:07:08.000]  於是
[00:07:08.000 --> 00:07:10.000]  留下很多菲利士人
[00:07:10.000 --> 00:07:13.000]  他們拜另一種神
[00:07:13.000 --> 00:07:17.000]  男性人生如美的大隻佬
[00:07:17.000 --> 00:07:19.000]  海上上來的民族
[00:07:19.000 --> 00:07:22.000]  他們拜菲利士的人叫大菌
[00:07:22.000 --> 00:07:25.000]  還有很多拜巴力
[00:07:25.000 --> 00:07:27.000]  很多拜亞瑟拉
[00:07:27.000 --> 00:07:29.000]  很多拜摩洛
[00:07:29.000 --> 00:07:31.000]  拜不同的神
[00:07:31.000 --> 00:07:33.000]  後來就弄壞了他們
[00:07:33.000 --> 00:07:35.000]  所以約書亞特別叫
[00:07:35.000 --> 00:07:37.000]  你們要臨別贈言
[00:07:37.000 --> 00:07:39.000]  要愛的話
[00:07:39.000 --> 00:07:40.000]  怎樣愛呢
[00:07:40.000 --> 00:07:41.000]  第一
[00:07:41.000 --> 00:07:43.000]  守摩西的神
[00:07:43.000 --> 00:07:45.000]  透過摩西給我們的律法
[00:07:45.000 --> 00:07:46.000]  第二
[00:07:46.000 --> 00:07:49.000]  不要和靜下來沒有殺盡的國民
[00:07:49.000 --> 00:07:51.000]  殘襲他們的神
[00:07:51.000 --> 00:07:53.000]  你不可提他們的名字
[00:07:53.000 --> 00:07:55.000]  提名字都不可以
[00:07:55.000 --> 00:07:57.000]  所以第十六篇就說
[00:07:57.000 --> 00:08:00.000]  我不提別神的名號
[00:08:00.000 --> 00:08:02.000]  我連祂的名字都不提
[00:08:02.000 --> 00:08:05.000]  不可以指著那些神起誓
[00:08:05.000 --> 00:08:07.000]  不可以侍奉敬拜那些神
[00:08:07.000 --> 00:08:08.000]  不可以
[00:08:08.000 --> 00:08:09.000]  記得
[00:08:09.000 --> 00:08:11.000]  要照耶和華所吩咐
[00:08:11.000 --> 00:08:13.000]  專靠耶和華
[00:08:13.000 --> 00:08:16.000]  如果你要尋求幫助
[00:08:16.000 --> 00:08:17.000]  專靠耶和華
[00:08:17.000 --> 00:08:19.000]  只找一個就不好
[00:08:19.000 --> 00:08:20.000]  巴力找找
[00:08:20.000 --> 00:08:21.000]  摩洛找找
[00:08:21.000 --> 00:08:24.000]  不要和那些人一起
[00:08:24.000 --> 00:08:26.000]  這樣就行了
[00:08:26.000 --> 00:08:28.000]  分愛謹慎
[00:08:28.000 --> 00:08:30.000]  愛耶和華你們的神
[00:08:30.000 --> 00:08:32.000]  第十二節都很重要
[00:08:32.000 --> 00:08:35.000]  你們若稍微轉去
[00:08:35.000 --> 00:08:37.000]  綠色字不要看
[00:08:37.000 --> 00:08:39.000]  你們若稍微轉去
[00:08:39.000 --> 00:08:43.000]  與你們中間所剩下的這些國民
[00:08:43.000 --> 00:08:45.000]  聯絡彼此結親
[00:08:45.000 --> 00:08:47.000]  互相往來
[00:08:47.000 --> 00:08:49.000]  這樣就不行了
[00:08:49.000 --> 00:08:52.000]  甚至和剩下的國民
[00:08:52.000 --> 00:08:54.000]  不可以聯絡
[00:08:54.000 --> 00:08:56.000]  不可以結親
[00:08:56.000 --> 00:08:59.000]  所以以色列人一直不和外族通婚
[00:08:59.000 --> 00:09:01.000]  不可以
[00:09:01.000 --> 00:09:04.000]  只可以自己支派之間結婚
[00:09:04.000 --> 00:09:06.000]  不要和他們聯絡
[00:09:06.000 --> 00:09:07.000]  不要抱頭抱頸
[00:09:07.000 --> 00:09:09.000]  彼此結親
[00:09:09.000 --> 00:09:11.000]  互相往來
[00:09:11.000 --> 00:09:12.000]  攬親熱
[00:09:12.000 --> 00:09:14.000]  攬親密好朋友
[00:09:14.000 --> 00:09:17.000]  你們稍微轉去
[00:09:17.000 --> 00:09:19.000]  我解釋一下「稍微轉去」
[00:09:19.000 --> 00:09:21.000]  為何「稍微轉去」呢?
[00:09:21.000 --> 00:09:24.000]  「稍微」這個字是「soup」
[00:09:24.000 --> 00:09:28.000]  「soup」這個字其實是「返回」
[00:09:28.000 --> 00:09:33.000]  兩個字「稍微」已經是「返回」
[00:09:33.000 --> 00:09:37.000]  「轉去」這個字希伯來文又是「soup」
[00:09:37.000 --> 00:09:38.000]  即是甚麼意思?
[00:09:38.000 --> 00:09:40.000]  又是返回
[00:09:40.000 --> 00:09:42.000]  所以如果翻譯就是
[00:09:42.000 --> 00:09:44.000]  你們若返回返回
[00:09:44.000 --> 00:09:46.000]  與他們聯絡
[00:09:46.000 --> 00:09:48.000]  我就不歡喜了
[00:09:48.000 --> 00:09:50.000]  約書林別正賢就說
[00:09:50.000 --> 00:09:53.000]  不要和本地未殺的人
[00:09:53.000 --> 00:09:55.000]  剩下的人與他們聯絡
[00:09:55.000 --> 00:09:57.000]  如果你是
[00:09:57.000 --> 00:10:00.000]  轉回轉回返回返回
[00:10:00.000 --> 00:10:02.000]  這樣就不行了
[00:10:02.000 --> 00:10:05.000]  為何會翻譯成「稍微」呢?
[00:10:05.000 --> 00:10:07.000]  翻譯得不夠好
[00:10:07.000 --> 00:10:09.000]  不過這個「soup返回」
[00:10:09.000 --> 00:10:12.000]  第一個時式是不定式
[00:10:12.000 --> 00:10:15.000]  即是如果你們返回與他們聯絡
[00:10:15.000 --> 00:10:18.000]  本來就是要將他們殺了
[00:10:18.000 --> 00:10:21.000]  不過你返回與他們聯絡
[00:10:21.000 --> 00:10:24.000]  是講得很普遍的
[00:10:24.000 --> 00:10:26.000]  普遍意思就是說
[00:10:26.000 --> 00:10:28.000]  沒有講時間
[00:10:28.000 --> 00:10:29.000]  沒有講地點
[00:10:29.000 --> 00:10:30.000]  沒有講內容
[00:10:30.000 --> 00:10:34.000]  就是如果你返回與他們做朋友
[00:10:34.000 --> 00:10:37.000]  這個就是不定的時式
[00:10:37.000 --> 00:10:39.000]  而「轉去」呢
[00:10:39.000 --> 00:10:42.000]  就是如果你們返回
[00:10:42.000 --> 00:10:45.000]  是將來返回
[00:10:45.000 --> 00:10:47.000]  你何時返回也好
[00:10:47.000 --> 00:10:50.000]  或者將來返回
[00:10:50.000 --> 00:10:53.000]  所以第二個「soup」是將來式
[00:10:53.000 --> 00:10:56.000]  就是如果你們返回
[00:10:56.000 --> 00:10:58.000]  或者將來返回
[00:10:58.000 --> 00:11:01.000]  與他們剩下的國民聯絡
[00:11:01.000 --> 00:11:03.000]  彼此結親互相往來
[00:11:03.000 --> 00:11:04.000]  這樣就糟糕了
[00:11:04.000 --> 00:11:06.000]  中文就是想說
[00:11:06.000 --> 00:11:07.000]  你想都不要想
[00:11:07.000 --> 00:11:10.000]  一點點返回都不行
[00:11:10.000 --> 00:11:13.000]  你就要確實知道
[00:11:13.000 --> 00:11:16.000]  你的神就不再將他們
[00:11:16.000 --> 00:11:18.000]  從你當中說出來了
[00:11:18.000 --> 00:11:19.000]  神就會
[00:11:19.000 --> 00:11:22.000]  如果你與他們來往
[00:11:22.000 --> 00:11:24.000]  結盟、結親
[00:11:24.000 --> 00:11:26.000]  一起敬拜那些神
[00:11:26.000 --> 00:11:28.000]  神就會不給面子了
[00:11:28.000 --> 00:11:31.000]  不會再與你想辦法
[00:11:31.000 --> 00:11:33.000]  趕他們走的了
[00:11:33.000 --> 00:11:37.000]  那些人反而成為你們的網絡
[00:11:37.000 --> 00:11:39.000]  一個機關
[00:11:39.000 --> 00:11:42.000]  機欖意思就是一個機關
[00:11:42.000 --> 00:11:43.000]  讓你掉下去
[00:11:43.000 --> 00:11:44.000]  陷阱
[00:11:44.000 --> 00:11:46.000]  它成為一個網
[00:11:46.000 --> 00:11:48.000]  綁著你成為陷阱
[00:11:48.000 --> 00:11:50.000]  「蠟上的鞭」
[00:11:50.000 --> 00:11:51.000]  即是鞭在你的身上
[00:11:51.000 --> 00:11:53.000]  一條痕
[00:11:53.000 --> 00:11:55.000]  「蠟上的鞭」
[00:11:55.000 --> 00:11:57.000]  「眼中的刺」
[00:11:57.000 --> 00:11:59.000]  很辛苦
[00:11:59.000 --> 00:12:01.000]  經常眼中有條刺
[00:12:01.000 --> 00:12:03.000]  眼睛都睜不大
[00:12:03.000 --> 00:12:05.000]  直到你們在耶和華
[00:12:05.000 --> 00:12:06.000]  你們神所賜給你
[00:12:06.000 --> 00:12:11.000]  這個美地上滅亡
[00:12:11.000 --> 00:12:13.000]  所以約書亞最臨別贈言的
[00:12:13.000 --> 00:12:14.000]  第一個就是
[00:12:14.000 --> 00:12:17.000]  「愛耶和華」
[00:12:17.000 --> 00:12:20.000]  怎樣愛呢?
[00:12:20.000 --> 00:12:21.000]  「愛耶和華」
[00:12:21.000 --> 00:12:22.000]  怎樣愛呢?
[00:12:22.000 --> 00:12:23.000]  第一
[00:12:23.000 --> 00:12:25.000]  遵行摩西
[00:12:25.000 --> 00:12:27.000]  神透過摩西給的律法
[00:12:27.000 --> 00:12:28.000]  第二
[00:12:28.000 --> 00:12:30.000]  你要謹慎
[00:12:30.000 --> 00:12:31.000]  不要與這些
[00:12:31.000 --> 00:12:33.000]  靜下來的人來往
[00:12:33.000 --> 00:12:36.000]  保持自己的分別與清潔
[00:12:36.000 --> 00:12:38.000]  否則
[00:12:38.000 --> 00:12:40.000]  神會讓他們
[00:12:40.000 --> 00:12:41.000]  侵蝕你
[00:12:41.000 --> 00:12:43.000]  信仰上侵蝕你
[00:12:43.000 --> 00:12:44.000]  而最終
[00:12:44.000 --> 00:12:46.000]  他們會成為你們的害處
[00:12:46.000 --> 00:12:48.000]  那時候
[00:12:48.000 --> 00:12:49.000]  這樣的話
[00:12:49.000 --> 00:12:51.000]  你轉來轉去
[00:12:51.000 --> 00:12:53.000]  神會讓你們在
[00:12:53.000 --> 00:12:56.000]  祂賜給你的地上
[00:12:56.000 --> 00:12:58.000]  滅亡
[00:12:58.000 --> 00:13:00.000]  於是叫他們
[00:13:00.000 --> 00:13:01.000]  臨別贈言
[00:13:01.000 --> 00:13:04.000]  要記得「愛耶和華」是正面的
[00:13:04.000 --> 00:13:06.000]  不要走回頭
[00:13:06.000 --> 00:13:07.000]  怎樣愛呢?
[00:13:07.000 --> 00:13:08.000]  遵行律法
[00:13:08.000 --> 00:13:09.000]  第二
[00:13:09.000 --> 00:13:11.000]  分別為聖
[00:13:11.000 --> 00:13:13.000]  不要與當地人一樣
[00:13:13.000 --> 00:13:15.000]  「愛」的意思就是
[00:13:15.000 --> 00:13:16.000]  遵行律法
[00:13:16.000 --> 00:13:17.000]  分別為聖
[00:13:17.000 --> 00:13:18.000]  講得很清楚
[00:13:18.000 --> 00:13:19.000]  否則
[00:13:19.000 --> 00:13:22.000]  神會讓你滅亡
[00:13:22.000 --> 00:13:24.000]  大家一起祈禱吧
[00:13:24.000 --> 00:13:25.000]  多謝主
[00:13:25.000 --> 00:13:29.000]  透過約書亞都警戒我們
[00:13:29.000 --> 00:13:31.000]  他臨別贈言
[00:13:31.000 --> 00:13:33.000]  叫所有人來告訴他
[00:13:33.000 --> 00:13:35.000]  要愛耶和華
[00:13:35.000 --> 00:13:37.000]  想起你曾經帶領我們
[00:13:37.000 --> 00:13:39.000]  經過了人生那麼多高低
[00:13:39.000 --> 00:13:41.000]  好像出埃及行曠野
[00:13:41.000 --> 00:13:43.000]  經過死亡
[00:13:43.000 --> 00:13:45.000]  洗禮
[00:13:45.000 --> 00:13:46.000]  過躍誕河
[00:13:46.000 --> 00:13:49.000]  然後來到這個應許之地
[00:13:49.000 --> 00:13:52.000]  幫助我們愛你
[00:13:52.000 --> 00:13:54.000]  進行你的說話
[00:13:54.000 --> 00:13:56.000]  不與這個世界
[00:13:56.000 --> 00:13:59.000]  聚集一起
[00:13:59.000 --> 00:14:01.000]  讓我們有所分別
[00:14:01.000 --> 00:14:03.000]  主幫助我們
[00:14:03.000 --> 00:14:05.000]  讓我們專心跟隨你
[00:14:05.000 --> 00:14:06.000]  專心愛你
[00:14:06.000 --> 00:14:08.000]  專心倚靠你
[00:14:08.000 --> 00:14:10.000]  加我們的力量
[00:14:10.000 --> 00:14:11.000]  祝福我們
[00:14:11.000 --> 00:14:13.000]  祈禱奉耶穌基督名求
[00:14:13.000 --> 00:14:14.000]  阿門
