
[00:00:00.000 --> 00:00:01.720]  靈姐妹主內平安
[00:03:27.240 --> 00:03:29.440]  從我的世界去看
[00:03:29.440 --> 00:03:35.160]  發現原來我媽媽在扮演
[00:03:35.160 --> 00:03:39.520]  在她擔上媽媽的角色之前
[00:03:39.520 --> 00:03:42.480]  她已經走了一段很長的路
[00:03:42.480 --> 00:03:44.160]  要完全明白我媽媽
[00:03:44.160 --> 00:03:46.680]  就一定要明白她整個人生
[00:03:46.680 --> 00:03:50.200]  但是如果不是我媽媽親自跟我說的時候
[00:03:50.200 --> 00:03:52.080]  很多關於她前半生的事情
[00:03:52.080 --> 00:03:54.080]  我是完全不可以想象的
[00:03:54.080 --> 00:03:55.960]  她的本性是怎樣
[00:03:55.960 --> 00:03:57.320]  我都不可能知道
[00:03:57.320 --> 00:03:58.640]  就好像今天這樣
[00:03:58.640 --> 00:04:00.360]  大家都知道我兩個女兒
[00:04:00.360 --> 00:04:01.480]  她都長大了
[00:04:01.480 --> 00:04:05.160]  有時候我都會跟她分享我小時候的事情
[00:04:05.160 --> 00:04:07.160]  她們都覺得很奇怪
[00:04:07.160 --> 00:04:10.520]  她會發現有很多驚喜
[00:04:10.520 --> 00:04:11.600]  當然在我來說
[00:04:11.600 --> 00:04:12.440]  我小時候很頑皮
[00:04:12.440 --> 00:04:15.800]  所以她發現很多驚是多過喜
[00:04:15.800 --> 00:04:17.920]  在她的眼光當中
[00:04:17.920 --> 00:04:20.760]  會透過我所告訴她的事情
[00:04:20.760 --> 00:04:23.080]  是一個很新的體會
[00:04:23.080 --> 00:04:26.680]  原來當我們去認識這位神的時候
[00:04:26.680 --> 00:04:28.360]  我們往往都是一樣
[00:04:28.360 --> 00:04:30.560]  會留在我們的眼光
[00:04:30.560 --> 00:04:33.200]  在我們的經歷去看神
[00:04:33.200 --> 00:04:34.160]  再遠一點
[00:04:34.160 --> 00:04:35.400]  可能從基督教
[00:04:35.400 --> 00:04:37.080]  基督徒的歷史
[00:04:37.080 --> 00:04:40.120]  從阿伯拉罕的歷史
[00:04:40.120 --> 00:04:42.840]  甚至乎人類的歷史創造
[00:04:42.840 --> 00:04:44.200]  去看這位神
[00:04:44.200 --> 00:04:45.680]  去認識這位神
[00:04:45.680 --> 00:04:48.320]  所以難怪有時候我們對神的認識
[00:04:48.320 --> 00:04:49.960]  某種程度上
[00:04:49.960 --> 00:04:53.280]  只局限於祂作為一位創造者
[00:04:53.280 --> 00:04:55.760]  祂作為一位拯救者
[00:04:55.760 --> 00:04:57.800]  我不知道大家還記不記得
[00:04:57.800 --> 00:04:59.560]  在上一次
[00:04:59.560 --> 00:05:02.520]  我和大家講到神的名字的時候
[00:05:02.520 --> 00:05:03.640]  我就講到了
[00:05:03.640 --> 00:05:06.360]  我就說神的名字叫做「我是」
[00:05:06.360 --> 00:05:08.600]  或者是「他是」
[00:05:08.600 --> 00:05:11.360]  但是從希臘的思維
[00:05:11.360 --> 00:05:14.800]  以及從希伯來的思維去看
[00:05:14.800 --> 00:05:16.480]  他們的理解是會不同的
[00:05:16.480 --> 00:05:18.640]  所以可以說這兩個思維
[00:05:18.640 --> 00:05:22.640]  也會得出對神的名字有兩種不同的理解
[00:05:22.640 --> 00:05:23.880]  或者是詮釋
[00:05:23.880 --> 00:05:26.680]  在希臘的角度來說
[00:05:26.680 --> 00:05:30.000]  可能會得出一個很偉大
[00:05:30.000 --> 00:05:31.320]  一個很超越
[00:05:31.320 --> 00:05:33.640]  一個很天離地的上帝
[00:05:33.640 --> 00:05:36.520]  但是從希伯來的角度來說
[00:05:36.520 --> 00:05:40.240]  可能因為他看到神在他生命的行動
[00:05:40.240 --> 00:05:42.320]  在以色列的行動當中
[00:05:42.320 --> 00:05:45.640]  所以看到神是較為慈愛
[00:05:45.640 --> 00:05:46.960]  較為臨在
[00:05:46.960 --> 00:05:49.640]  較為一個可以說是貼地的上帝
[00:05:49.640 --> 00:05:51.360]  這兩個這樣的理解
[00:05:51.360 --> 00:05:54.840]  或者是我們可以說神學的進路的方向
[00:05:54.840 --> 00:05:59.200]  也成為日後對很多關於神的理解
[00:05:59.200 --> 00:06:00.880]  的兩大方向
[00:06:00.880 --> 00:06:09.320]  就希臘的理解來說
[00:06:09.320 --> 00:06:10.200]  我剛才所講
[00:06:10.200 --> 00:06:13.800]  希臘是較為重型而上那邊的思維
[00:06:13.800 --> 00:06:15.520]  那邊的理解去認識的
[00:06:15.520 --> 00:06:16.880]  所以在這方面
[00:06:16.880 --> 00:06:21.800]  他較為去看神作為創造者的身份和角色
[00:06:21.800 --> 00:06:23.680]  究竟是怎麼樣的
[00:06:23.680 --> 00:06:25.800]  結果是勾畫出上帝
[00:06:25.800 --> 00:06:31.480]  他的本性特別是和他所創造的世界
[00:06:31.480 --> 00:06:32.960]  是截然不同的
[00:06:32.960 --> 00:06:34.600]  所以他的屬性
[00:06:34.600 --> 00:06:37.360]  都在這方面著眼去看
[00:06:37.360 --> 00:06:42.320]  所以勾畫出來的那位上帝
[00:06:42.320 --> 00:06:44.640]  是一位我剛才所講的超越的神
[00:06:44.640 --> 00:06:46.080]  英文叫Transcendent
[00:06:46.080 --> 00:06:47.160]  一位超越的神
[00:06:47.160 --> 00:06:48.960]  超越我們可以理解的神
[00:06:48.960 --> 00:06:51.320]  但同時間是一位滿有榮耀的
[00:06:51.320 --> 00:06:52.600]  我看不到前面
[00:06:52.600 --> 00:06:53.920]  只看到背面而已
[00:06:53.920 --> 00:06:55.600]  充滿了奧秘的神
[00:06:55.600 --> 00:07:03.400]  因為和創造世界完全不同
[00:07:03.400 --> 00:07:06.360]  所以他也不會受創造世界的影響
[00:07:06.360 --> 00:07:09.240]  剛才我所講的
[00:07:09.240 --> 00:07:12.880]  給人的感覺好像很奧秘
[00:07:12.880 --> 00:07:14.680]  好像天離地
[00:07:14.680 --> 00:07:17.920]  和人的距離好像很遠
[00:07:17.920 --> 00:07:25.200]  從神作為創造者的身份和角色去理解神
[00:07:25.200 --> 00:07:28.240]  我們就可以去理解
[00:07:28.240 --> 00:07:31.960]  神的名字作為我事或他事
[00:07:31.960 --> 00:07:33.560]  或者說神的屬性
[00:07:33.560 --> 00:07:38.360]  他們往往會得出神是自有永有
[00:07:38.360 --> 00:07:39.880]  神是無所不在
[00:07:39.880 --> 00:07:41.360]  神是無所不能
[00:07:41.360 --> 00:07:42.840]  或者神是無所不知
[00:07:42.840 --> 00:07:48.600]  這些我可以說是從神作為創造者的眼光去理解
[00:07:48.600 --> 00:07:49.600]  為什麼呢?
[00:07:49.600 --> 00:07:51.800]  因為只有上帝是自由
[00:07:51.800 --> 00:07:53.000]  我上次講過了
[00:07:53.000 --> 00:07:54.520]  只有上帝是自由
[00:07:54.520 --> 00:07:55.840]  也因為這樣
[00:07:55.840 --> 00:07:58.280]  祂才是必然的存在
[00:07:58.280 --> 00:08:00.000]  其他不是自由的
[00:08:00.000 --> 00:08:01.480]  是神令祂存在的
[00:08:01.480 --> 00:08:03.200]  所以祂們是偶然存在
[00:08:03.200 --> 00:08:04.600]  不是必然存在的
[00:08:04.600 --> 00:08:08.520]  其他受造物全部都是神從無變為有
[00:08:08.520 --> 00:08:09.600]  同時間
[00:08:09.600 --> 00:08:12.600]  上帝也是創造時間的
[00:08:12.600 --> 00:08:19.520]  所以當然有某些神學家認為神創造時間
[00:08:19.520 --> 00:08:22.040]  所以如果有這種想法的時候
[00:08:22.040 --> 00:08:24.320]  也認為神是超越時間的
[00:08:24.320 --> 00:08:26.000]  在這樣的理解下
[00:08:26.000 --> 00:08:27.880]  神就是一個永恆者
[00:08:27.880 --> 00:08:29.960]  同時間神不僅創造時間
[00:08:29.960 --> 00:08:31.560]  祂也是創造空間的
[00:08:31.560 --> 00:08:33.480]  既然神是創造空間
[00:08:33.480 --> 00:08:35.240]  祂自然也是超越空間的
[00:08:35.240 --> 00:08:37.360]  所以祂是一個無所不在的神
[00:08:37.360 --> 00:08:40.480]  但同時間因為祂是創造時空
[00:08:40.480 --> 00:08:44.280]  而世界上所有事物也可以說是在時空當中
[00:08:44.280 --> 00:08:48.080]  所以祂既然有能力創造時空和萬物
[00:08:48.080 --> 00:08:51.800]  所以也推論祂一定是無所不能
[00:08:51.800 --> 00:08:53.000]  什麼意思呢?
[00:08:53.000 --> 00:08:54.080]  無所不能的意思
[00:08:54.080 --> 00:08:58.040]  就是說祂不可以在違反祂的屬性範圍之內
[00:08:58.040 --> 00:09:00.800]  是無所不能的
[00:09:00.800 --> 00:09:02.800]  當然祂不能夠違反祂的屬性
[00:09:02.800 --> 00:09:10.000]  所以某程度上無所不能是在定義上要特別小心留意的
[00:09:10.000 --> 00:09:14.000]  祂不能夠違反祂自己的屬性
[00:09:14.000 --> 00:09:16.960]  而既然祂是一位創造者
[00:09:16.960 --> 00:09:21.760]  祂必定會隨著祂自己的心意
[00:09:21.760 --> 00:09:28.120]  將祂創造的目的放入創造當中
[00:09:28.120 --> 00:09:30.800]  既然祂能夠有這個目的
[00:09:30.800 --> 00:09:32.920]  所以也要有能力達到這個目的
[00:09:32.920 --> 00:09:34.920]  而祂有能力達到這個目的
[00:09:34.920 --> 00:09:38.120]  就一定要知道一切事情如何發生
[00:09:38.120 --> 00:09:41.080]  所以也得出祂是無所不知的
[00:09:41.080 --> 00:09:47.720]  而因為自有、永有、無所不在、無所不知、無所不能的屬性
[00:09:47.720 --> 00:09:52.120]  都是代表著上帝在各方面的完美
[00:09:52.120 --> 00:09:54.120]  所以希臘思想認為
[00:09:54.120 --> 00:09:55.920]  既然神是完美
[00:09:55.920 --> 00:09:57.920]  那麼神就不需要改變
[00:09:57.920 --> 00:09:59.920]  也不可以改變
[00:09:59.920 --> 00:10:04.320]  因為任何改變都意味著之前不夠完美
[00:10:04.320 --> 00:10:07.120]  所以神也是一位不變的神
[00:10:07.120 --> 00:10:12.720]  特別是祂不會被創造世界反過來改變祂
[00:10:12.720 --> 00:10:14.720]  只有祂去改變世界
[00:10:14.720 --> 00:10:18.920]  世界、環境是不會改變這位神
[00:10:18.920 --> 00:10:21.920]  而在希臘文化的影響下
[00:10:21.920 --> 00:10:27.120]  受純粹理性思維的推論出來的上帝就是這樣
[00:10:27.120 --> 00:10:28.120]  不僅如此
[00:10:28.120 --> 00:10:30.520]  剛剛提到關於上帝的屬性
[00:10:30.520 --> 00:10:33.920]  剛才所說無所不知、無所不在、無所不能的屬性
[00:10:33.920 --> 00:10:38.520]  更加認為是只有上帝才有的屬性
[00:10:38.520 --> 00:10:42.920]  所以祂沒有與創造世界分享
[00:10:42.920 --> 00:10:48.320]  所以在神學上會稱這些屬性為不能分享的屬性
[00:10:48.320 --> 00:10:51.720]  雖然《創世紀》第一章提到
[00:10:51.720 --> 00:10:54.520]  人是以神的形象去創造
[00:10:54.520 --> 00:11:00.920]  但是從受希臘影響的神學角度來看
[00:11:00.920 --> 00:11:04.320]  無論神的形象是怎樣也好
[00:11:04.320 --> 00:11:05.720]  你怎麼理解神的形象也好
[00:11:05.720 --> 00:11:10.320]  都不可能包括這些只有神有的屬性
[00:11:10.320 --> 00:11:15.920]  所以我和你都不可以超然地無所不在、無所不知、無所不能
[00:11:15.920 --> 00:11:17.920]  我們有神的形象也好
[00:11:17.920 --> 00:11:19.920]  是沒有這些屬性的
[00:11:19.920 --> 00:11:31.320]  說完從受希臘影響的傳統神學觀
[00:11:31.320 --> 00:11:32.720]  怎麼看神
[00:11:32.720 --> 00:11:34.720]  現在就反過來看看
[00:11:34.720 --> 00:11:38.520]  如果是受希伯來傳統影響
[00:11:38.520 --> 00:11:39.720]  有什麼不同呢?
[00:11:39.720 --> 00:11:41.720]  我上一次在講座提到
[00:11:41.720 --> 00:11:44.120]  希伯來理解神的名字
[00:11:44.120 --> 00:11:47.320]  特別會從祂的行動中去領悟
[00:11:47.320 --> 00:11:51.320]  在祂們的行動、在歷史中去領悟
[00:11:51.320 --> 00:11:55.520]  所以他們不是那麼多看神是一個創造者
[00:11:55.520 --> 00:11:59.920]  更多是會從看神作為一個納約者
[00:11:59.920 --> 00:12:02.320]  特別是一個拯救者的身份和角色
[00:12:02.320 --> 00:12:05.520]  去理解和表述這位上帝
[00:12:05.520 --> 00:12:08.520]  如果神學家是跟隨這個傳統的時候
[00:12:08.520 --> 00:12:10.520]  結果勾畫出那位上帝
[00:12:10.520 --> 00:12:12.120]  最重要的本性
[00:12:12.120 --> 00:12:17.520]  就可能會成為慈愛、信實、賢敏、公義
[00:12:17.520 --> 00:12:19.520]  或者滿有智慧的一位神
[00:12:19.520 --> 00:12:23.520]  一位好像我所說臨在人類當中的神
[00:12:23.520 --> 00:12:26.920]  特別是臨在信靠祂的人當中
[00:12:26.920 --> 00:12:31.320]  而同時間是一個跟創造世界有親密關係的神
[00:12:31.320 --> 00:12:35.120]  這個神學家就稱之為一個耐穩的神
[00:12:35.120 --> 00:12:36.120]  一個臨在的神
[00:12:36.120 --> 00:12:38.320]  一個Imminent的神
[00:12:38.320 --> 00:12:39.920]  一位鐵地的神
[00:12:39.920 --> 00:12:44.320]  更重要的是這些神所說的慈愛、信實的屬性
[00:12:44.320 --> 00:12:46.920]  原來人不多不少都有
[00:12:46.920 --> 00:12:50.120]  只不過是神更加完美
[00:12:50.120 --> 00:12:51.520]  祂所有的更加完美
[00:12:51.520 --> 00:12:55.520]  所以這些可以說是被稱為
[00:12:55.520 --> 00:12:59.320]  分類為神可以跟人分享的屬性
[00:12:59.320 --> 00:13:00.720]  很自然地
[00:13:00.720 --> 00:13:03.920]  神的形象在這個理解之下
[00:13:03.920 --> 00:13:13.520]  就會是神的形象被理解為是神分享給我們的屬性
[00:13:13.520 --> 00:13:15.320]  例如是人有理性
[00:13:15.320 --> 00:13:16.920]  人有靈性
[00:13:16.920 --> 00:13:21.520]  或者是可以跟上帝結連的本性
[00:13:21.520 --> 00:13:28.120]  因為在發展這些我們所說的傳統神論
[00:13:28.120 --> 00:13:31.120]  或者古典神論的早期教父
[00:13:31.120 --> 00:13:34.320]  大多數都是受希臘的思想影響
[00:13:34.320 --> 00:13:37.720]  所以他們特別覺得神聖
[00:13:37.720 --> 00:13:46.520]  他們很容易將神聖簡單地被誤解
[00:13:46.520 --> 00:13:50.720]  他們用希臘文化影響的傳統
[00:13:50.720 --> 00:13:58.320]  很容易神聖被誤解為單單只等同這些所謂不能分享的屬性
[00:13:58.320 --> 00:14:00.720]  無所不能、無所不在、無所不知
[00:14:00.720 --> 00:14:02.520]  這些屬性
[00:14:02.520 --> 00:14:09.920]  但是如果是古典神論這樣區分神的屬性
[00:14:09.920 --> 00:14:15.520]  當我們融入到特別是神耶穌基督的本性的時候
[00:14:15.520 --> 00:14:20.120]  就會出現一些神學的難題
[00:14:20.120 --> 00:14:21.920]  是什麼神學難題呢?
[00:14:21.920 --> 00:14:26.120]  特別是在正統的基督教信仰當中
[00:14:26.120 --> 00:14:29.920]  相信耶穌是有神人異性的
[00:14:29.920 --> 00:14:33.120]  特別是耶穌在再世這段日子
[00:14:33.120 --> 00:14:36.920]  祂是擁有完全的神性和完全的人性
[00:14:36.920 --> 00:14:38.120]  但是如果這樣的話
[00:14:38.120 --> 00:14:40.320]  在《馬太福音》24章26節
[00:14:40.320 --> 00:14:41.920]  當耶穌被問及
[00:14:41.920 --> 00:14:44.520]  當祂再來的時候
[00:14:44.520 --> 00:14:46.920]  和世界中國是什麼時候的時候
[00:14:46.920 --> 00:14:50.520]  耶穌竟然回答說祂不知道
[00:14:50.520 --> 00:14:53.520]  「那那日子那時晨沒有人知道
[00:14:53.520 --> 00:14:56.320]  連天上的先使者也不知道
[00:14:56.320 --> 00:14:57.720]  子也不知道
[00:14:57.720 --> 00:14:59.320]  唯獨父知道」
[00:14:59.320 --> 00:15:01.320]  這樣就會出現一個難題
[00:15:01.320 --> 00:15:04.920]  究竟當時耶穌有沒有擁有
[00:15:04.920 --> 00:15:08.520]  「神無所不知」這個屬性呢?
[00:15:08.520 --> 00:15:10.120]  如果沒有的話
[00:15:10.120 --> 00:15:14.920]  那耶穌當時怎麼可以說是擁有完全的神性呢?
[00:15:14.920 --> 00:15:17.120]  所以同時間這方面的討論
[00:15:17.120 --> 00:15:21.520]  也自然連帶到在《肥納比書》2章7節
[00:15:21.520 --> 00:15:25.920]  有關耶穌的虛己論的一些理解
[00:15:25.920 --> 00:15:29.520]  如何理解那一節所提到的耶穌的虛己
[00:15:29.520 --> 00:15:34.720]  那一節提到耶穌基督本有神的形象
[00:15:34.720 --> 00:15:38.320]  不以自己為神同等為強奪的
[00:15:38.320 --> 00:15:42.320]  反倒虛己取了奴僕的形象
[00:15:42.320 --> 00:15:44.720]  《經文》提到祂本有神的形象
[00:15:44.720 --> 00:15:46.720]  但是祂虛己
[00:15:46.720 --> 00:15:48.320]  如果有神的形象
[00:15:48.320 --> 00:15:49.320]  但是祂有虛己
[00:15:49.320 --> 00:15:51.920]  那還是不是有完全神的形象呢?
[00:15:51.920 --> 00:15:55.720]  這就是神學的難題
[00:15:55.720 --> 00:16:00.120]  今天我就嘗試和大家一起從聖經
[00:16:00.120 --> 00:16:06.120]  去看看這個難題有沒有提供任何可以調適的可能答案
[00:16:06.120 --> 00:16:09.920]  正如我之前和大家講道的時候也說過
[00:16:09.920 --> 00:16:13.120]  要了解我媽媽的前半生
[00:16:13.120 --> 00:16:16.720]  最好就從我媽媽親口的講述去知道
[00:16:16.720 --> 00:16:19.920]  同樣要了解神的本質或者祂的屬性
[00:16:19.920 --> 00:16:26.120]  最好也是從耶穌的口中親自去講述是最清楚的
[00:16:26.120 --> 00:16:29.920]  正如上一次我嘗試在神學講道系列當中
[00:16:29.920 --> 00:16:35.520]  用最簡單的一些經文去講解
[00:16:35.520 --> 00:16:38.520]  上一次是單單用Joseph的第三章
[00:16:38.520 --> 00:16:40.920]  去講解神啟示祂自己的名字
[00:16:40.920 --> 00:16:43.720]  今天我就希望單單從
[00:16:43.720 --> 00:16:49.920]  讓福音的十七章二十四至二十六節去理解耶穌
[00:16:49.920 --> 00:16:54.320]  祂如何自我啟示神的本質和屬性
[00:16:54.320 --> 00:16:57.320]  或者在這個時候我們再讀一次
[00:16:57.320 --> 00:16:59.920]  父啊,我在那裡
[00:16:59.920 --> 00:17:03.120]  願祢所賜給我的人也同我在那裡
[00:17:03.120 --> 00:17:06.920]  叫他們看見祢所賜給我的榮耀
[00:17:06.920 --> 00:17:10.520]  因為創立世界以先
[00:17:10.520 --> 00:17:12.720]  祢已經愛我了
[00:17:12.720 --> 00:17:15.920]  公如父啊,世人未曾認識祢,我卻認識祢
[00:17:15.920 --> 00:17:18.320]  這些人也知道祢差遙何來
[00:17:18.320 --> 00:17:20.520]  我已將祢的名指示他們
[00:17:20.520 --> 00:17:21.720]  還要指示他們
[00:17:21.720 --> 00:17:25.120]  使祢所愛我的愛在他們裡面
[00:17:25.120 --> 00:17:27.520]  我也在他們裡面
[00:17:27.520 --> 00:17:34.120]  從耶穌向上帝的祈禱
[00:17:34.120 --> 00:17:35.320]  我們可以看到
[00:17:35.320 --> 00:17:40.120]  起碼有兩點關於上帝的本質和屬性
[00:17:40.120 --> 00:17:48.720]  第一點就是耶穌基督和上帝有一個父之關係
[00:17:48.720 --> 00:17:53.320]  而父這個稱呼正是耶穌在所有福音書當中
[00:17:53.320 --> 00:17:56.120]  對上帝最常用的稱呼
[00:17:56.120 --> 00:17:58.920]  但是當我們看四本福音書的時候
[00:17:58.920 --> 00:18:04.520]  我們發現原來四本福音書形容耶穌為子
[00:18:04.520 --> 00:18:07.920]  形容上帝為父的次數是各有不同的
[00:18:07.920 --> 00:18:10.720]  馬可只是提了四次
[00:18:10.720 --> 00:18:13.720]  馬太提了三十次
[00:18:13.720 --> 00:18:17.120]  但是約翰福音就提了一百二十次
[00:18:17.120 --> 00:18:20.920]  究竟為什麼呢?
[00:18:20.920 --> 00:18:23.720]  我相信原因可能因為
[00:18:23.720 --> 00:18:28.720]  約翰福音和其他福音書的主題是有些不同的
[00:18:28.720 --> 00:18:34.120]  馬太是說到耶穌基督如何呢?
[00:18:34.120 --> 00:18:38.520]  就是那位在舊約所寓言的同時是基督
[00:18:38.520 --> 00:18:40.720]  同時是天國的王
[00:18:40.720 --> 00:18:45.120]  而馬可福音可以說是一開始就論到福音的開始
[00:18:45.120 --> 00:18:46.320]  福音的起源
[00:18:46.320 --> 00:18:50.720]  特別是有關神的兒子耶穌基督的福音的起源
[00:18:50.720 --> 00:18:56.720]  但是路加可以說是提到教會如何開始
[00:18:56.720 --> 00:18:59.120]  當然教會是基於福音
[00:18:59.120 --> 00:19:04.320]  他提到阿斐羅大人有好些人提筆作書
[00:19:04.320 --> 00:19:08.520]  述說在我們中間所成就的事情
[00:19:08.520 --> 00:19:11.320]  就是在門徒所見證
[00:19:11.320 --> 00:19:16.120]  神如何藉著耶穌基督所成就一切事情
[00:19:16.120 --> 00:19:20.320]  所以路加和《紹行傳》都是路加的作品
[00:19:20.320 --> 00:19:22.320]  所以是上傳下傳
[00:19:22.320 --> 00:19:24.120]  到約翰福音
[00:19:24.120 --> 00:19:28.320]  約翰福音的開始竟然是從宇宙世界的開始
[00:19:28.320 --> 00:19:29.920]  就是太初說起的
[00:19:29.920 --> 00:19:32.120]  所以也很自然會說到
[00:19:32.120 --> 00:19:34.520]  道成肉身的耶穌
[00:19:34.520 --> 00:19:36.520]  祂就是那位聖子
[00:19:36.520 --> 00:19:38.120]  祂就是那位基督
[00:19:38.120 --> 00:19:43.320]  而也提到神在未扮演創造者
[00:19:43.320 --> 00:19:46.120]  救贖者的身份和角色之前
[00:19:46.120 --> 00:19:49.720]  原來子已經是這樣稱呼父
[00:19:49.720 --> 00:19:53.920]  再加上在四本福音書當中
[00:19:53.920 --> 00:20:00.120]  唯有約翰福音詳細記載了耶穌在上十課之前
[00:20:00.120 --> 00:20:03.320]  祂和父上帝一個很親密的祈禱
[00:20:03.320 --> 00:20:06.520]  這個祈禱是記載在約翰福音的十七章
[00:20:06.520 --> 00:20:09.920]  就是今天我們所說的這段經文當中的十七章
[00:20:09.920 --> 00:20:15.920]  而十七章就是在耶穌和門徒要分別的時候
[00:20:15.920 --> 00:20:19.120]  要臨上十字架之前的最後晚餐當中
[00:20:19.120 --> 00:20:22.120]  一個大的段落當中的最後一部分
[00:20:22.120 --> 00:20:24.320]  而最後晚餐這段大段落
[00:20:24.320 --> 00:20:27.720]  你可以說是約翰福音的十三至十七章
