
[00:00:00.000 --> 00:00:01.280]  各位電影師妹平安
[00:05:16.680 --> 00:05:18.520]  有一個很出名的說到
[00:05:18.520 --> 00:05:20.720]  那些惡人做惡事
[00:05:20.720 --> 00:05:21.720]  他以為你知道
[00:05:21.720 --> 00:05:22.880]  其實他知道你知道
[00:05:22.880 --> 00:05:24.320]  但是他覺得你知道
[00:05:24.320 --> 00:05:26.840]  不過他知道你知道
[00:05:26.840 --> 00:05:29.720]  但是他也照做那些惡的事情
[00:05:29.720 --> 00:05:30.880]  不過我想講回頭
[00:05:30.880 --> 00:05:32.440]  縱然是這樣的話
[00:05:32.440 --> 00:05:37.200]  其實隱藏的事情是沒有不被人知道的
[00:05:37.200 --> 00:05:38.600]  我們知道
[00:05:38.600 --> 00:05:40.360]  我們公義的主
[00:05:40.360 --> 00:05:42.720]  會按公義審判天下
[00:05:42.720 --> 00:05:47.960]  所以那些以為自己做壞事沒有人知道
[00:05:47.960 --> 00:05:49.240]  以為作弄你
[00:05:49.240 --> 00:05:50.080]  戳你背部
[00:05:50.080 --> 00:05:52.960]  或者會做一些如何陷害你的
[00:05:52.960 --> 00:05:53.880]  不用擔心
[00:05:53.880 --> 00:05:54.800]  一定知道
[00:05:54.800 --> 00:05:55.800]  誰知道呢?
[00:05:55.800 --> 00:05:56.880]  天父會知道
[00:05:56.880 --> 00:06:00.880]  也會將那些惡的事情赤露塘開
[00:06:00.880 --> 00:06:02.760]  所以我們今天要怕的是什麼呢?
[00:06:02.760 --> 00:06:05.280]  我們不用怕那些惡人
[00:06:05.280 --> 00:06:07.520]  那些攻擊我們的人
[00:06:07.520 --> 00:06:09.480]  不用怕那些逼迫我們的人
[00:06:09.480 --> 00:06:11.640]  第一件事是一定會有的
[00:06:11.640 --> 00:06:14.120]  主耶穌說來做什麼呢?
[00:06:14.120 --> 00:06:17.120]  最近我覺得這段經文提醒我們
[00:06:17.120 --> 00:06:19.280]  做一些mental exercise
[00:06:19.280 --> 00:06:20.880]  就是練習一下
[00:06:20.880 --> 00:06:22.280]  什麼練習呢?
[00:06:22.280 --> 00:06:23.880]  我不知道你們知不知道
[00:06:23.880 --> 00:06:27.080]  我們其實有些教會也會間中做一下的
[00:06:27.080 --> 00:06:29.000]  或者小學
[00:06:29.000 --> 00:06:33.120]  陳姑娘我們這些兒童有沒有做呢?
[00:06:33.120 --> 00:06:34.720]  防火演習
[00:06:34.720 --> 00:06:37.880]  就是說跑到哪裡去呢?
[00:06:37.880 --> 00:06:39.760]  如果有火災怎麼走呢?
[00:06:39.760 --> 00:06:41.280]  我看到有教會也會做的
[00:06:41.280 --> 00:06:45.200]  但是通常教會大人做的就很敷衍
[00:06:45.200 --> 00:06:49.440]  就好像牽著手去廁所那樣
[00:06:49.440 --> 00:06:50.680]  很敷衍
[00:06:50.680 --> 00:06:52.920]  很不認真地做防火練習
[00:06:52.920 --> 00:06:55.160]  不過你覺得有沒有作用呢?
[00:06:55.160 --> 00:06:56.120]  有作用的
[00:06:56.120 --> 00:07:00.200]  你知道我們的走火位在哪裡嗎?
[00:07:00.200 --> 00:07:00.720]  知道嗎?
[00:07:00.720 --> 00:07:02.720]  其實這些位置當然可以走
[00:07:02.720 --> 00:07:04.920]  我們後面也有一個位置可以走的
[00:07:04.920 --> 00:07:06.000]  我們後面有一個位置
[00:07:06.000 --> 00:07:09.000]  可以走出去走到樓梯那裡
[00:07:09.000 --> 00:07:14.160]  其實我們如何逃生路線呢?
[00:07:14.160 --> 00:07:16.640]  練習一下走一走我們才知道
[00:07:16.640 --> 00:07:18.840]  主耶穌在這裡提醒我們
[00:07:18.840 --> 00:07:22.280]  我們做一個mental exercise
[00:07:22.280 --> 00:07:28.200]  提醒我們這些惡人會對我們攻擊的
[00:07:28.200 --> 00:07:29.600]  我們要做好練習
[00:07:29.600 --> 00:07:31.360]  不過也不用太緊張
[00:07:31.360 --> 00:07:32.760]  因為之前也說過了
[00:07:32.760 --> 00:07:36.360]  那些君王和諸侯要逼迫你們審問的時候
[00:07:36.360 --> 00:07:39.640]  有時候想都想不到到時候要怎麼說
[00:07:39.640 --> 00:07:41.840]  聖靈到時候會提醒你的
[00:07:41.840 --> 00:07:44.360]  我們要做的mental exercise是什麼呢?
[00:07:44.360 --> 00:07:46.400]  是知道一定會有逼迫的
[00:07:46.400 --> 00:07:47.680]  一定會有困難
[00:07:47.680 --> 00:07:50.480]  一定會有挑戰在當中
[00:07:50.480 --> 00:07:52.920]  但是其實怎麼說到時候也不知道他怎麼問我
[00:07:52.920 --> 00:07:54.680]  怎麼知道怎麼回答他
[00:07:54.680 --> 00:07:55.960]  但是也說回頭
[00:07:55.960 --> 00:07:57.640]  當有這樣的時候
[00:07:57.640 --> 00:08:00.800]  我們有心理準備面對這些挑戰
[00:08:00.800 --> 00:08:02.920]  我今天就特別推介一本書
[00:08:02.920 --> 00:08:06.360]  其實講這些憂慮、恐懼和挑戰的時候
[00:08:06.360 --> 00:08:08.440]  這本書很舊的
[00:08:08.440 --> 00:08:12.800]  這本書叫做《從聖經看如何處理憂慮和恐懼》
[00:08:12.800 --> 00:08:14.920]  讀給你聽一段
[00:08:14.920 --> 00:08:16.720]  這段其中一個
[00:08:16.720 --> 00:08:18.920]  整本書這麼厚的沒辦法全部讀給你聽
[00:08:18.920 --> 00:08:20.280]  我選一些來讀給你聽
[00:08:20.280 --> 00:08:24.000]  這裡其中一個應付恐懼和憂慮的方法
[00:08:24.000 --> 00:08:29.360]  有一個方法叫念出憂慮和恐懼的名字
[00:08:29.360 --> 00:08:31.200]  你講出來也可以
[00:08:31.200 --> 00:08:34.560]  你講出來我真的恐懼和憂慮
[00:08:34.560 --> 00:08:36.040]  我真的擔心
[00:08:36.040 --> 00:08:37.800]  正如我剛才說爬上去的時候
[00:08:37.800 --> 00:08:38.480]  腳也在顫抖
[00:08:38.480 --> 00:08:39.200]  我真的害怕
[00:08:39.200 --> 00:08:39.880]  怕掉下去
[00:08:39.880 --> 00:08:41.280]  我真的害怕
[00:08:41.280 --> 00:08:42.280]  我真的害怕
[00:08:42.280 --> 00:08:44.760]  你可以告訴別人你害怕的
[00:08:44.760 --> 00:08:46.000]  害怕不是羞恥的事
[00:08:46.000 --> 00:08:47.480]  你告訴別人我害怕
[00:08:47.480 --> 00:08:48.320]  告訴自己
[00:08:48.320 --> 00:08:49.160]  告訴別人
[00:08:49.160 --> 00:08:51.320]  這裡還有一件事
[00:08:51.320 --> 00:08:54.760]  說出恐懼和憂慮的對象
[00:08:54.760 --> 00:08:56.160]  你害怕什麼
[00:08:56.160 --> 00:08:57.760]  講出來
[00:08:57.760 --> 00:08:59.680]  我就害怕一件事
[00:08:59.680 --> 00:09:02.120]  原來這裡有一樣
[00:09:02.120 --> 00:09:07.280]  結果就是讓憂慮和恐懼現形
[00:09:07.280 --> 00:09:08.360]  我講出來
[00:09:08.360 --> 00:09:12.280]  在這個練習上
[00:09:12.280 --> 00:09:13.360]  我突然間發覺
[00:09:13.360 --> 00:09:15.560]  在我過往的牧養經驗裡
[00:09:15.560 --> 00:09:17.080]  很多弟兄姊妹
[00:09:17.080 --> 00:09:19.080]  其實都不知道自己害怕什麼
[00:09:19.080 --> 00:09:20.680]  總是害怕
[00:09:20.680 --> 00:09:23.360]  害怕有時候真的很磨人
[00:09:23.360 --> 00:09:25.040]  但是有時候聊著聊著
[00:09:25.040 --> 00:09:27.800]  你會發覺害怕的對象背後是什麼
[00:09:27.800 --> 00:09:29.080]  舉個例子
[00:09:29.080 --> 00:09:31.760]  最近有幾個弟兄姊妹接觸的時候
[00:09:31.760 --> 00:09:33.520]  有幾個恐懼
[00:09:33.520 --> 00:09:34.680]  有一個弟兄
[00:09:34.680 --> 00:09:36.880]  我之前好像有講過
[00:09:36.880 --> 00:09:39.800]  他總是很害怕拍拖
[00:09:39.800 --> 00:09:41.360]  很害怕拍拖
[00:09:41.360 --> 00:09:44.680]  但是其實我自己觀察
[00:09:44.680 --> 00:09:46.200]  你正在拍拖
[00:09:46.200 --> 00:09:48.800]  大時大節一起去街吃飯
[00:09:48.800 --> 00:09:51.480]  只不過他不牽手
[00:09:51.480 --> 00:09:54.920]  但是他整個形態都是拍拖形態
[00:09:54.920 --> 00:09:56.240]  你其實正在拍拖
[00:09:56.240 --> 00:09:58.200]  如果你說要分手
[00:09:58.200 --> 00:10:00.320]  其實是分手
[00:10:00.320 --> 00:10:01.000]  你是正在拍拖
[00:10:01.000 --> 00:10:02.800]  不過你不承認是拍拖
[00:10:02.800 --> 00:10:04.040]  我發覺一件事
[00:10:04.040 --> 00:10:07.280]  原來這位弟兄有一個fear of commitment
[00:10:07.280 --> 00:10:09.800]  就是恐懼承諾
[00:10:09.800 --> 00:10:15.320]  他害怕自己又害怕對不起別人
[00:10:15.320 --> 00:10:17.760]  其實我後來慢慢再去找他
[00:10:17.760 --> 00:10:20.760]  你究竟害怕什麼
[00:10:20.760 --> 00:10:21.920]  你猜猜我害怕什麼
[00:10:21.920 --> 00:10:24.920]  我和他慢慢砌出來
[00:10:24.920 --> 00:10:26.240]  他害怕什麼
[00:10:26.240 --> 00:10:28.280]  我覺得他是害怕
[00:10:28.280 --> 00:10:30.160]  害怕是不是找對的
[00:10:30.160 --> 00:10:33.080]  會不會將來有一個更加喜歡的
[00:10:33.080 --> 00:10:34.600]  那次我跟他說
[00:10:34.600 --> 00:10:36.840]  其實你是花心蘿蔔
[00:10:36.840 --> 00:10:37.600]  他不肯承認
[00:10:37.600 --> 00:10:40.640]  不過他說其實你是花心蘿蔔
[00:10:40.640 --> 00:10:41.920]  你現在是跟他拍拖
[00:10:41.920 --> 00:10:43.520]  不過你不肯承認
[00:10:43.520 --> 00:10:44.080]  你害怕什麼
[00:10:44.080 --> 00:10:45.920]  害怕將來可能會有一個更加好的
[00:10:45.920 --> 00:10:47.840]  花心蘿蔔是什麼
[00:10:47.840 --> 00:10:49.320]  你要認罪悔改
[00:10:49.320 --> 00:10:51.000]  別人其實已經對你很好了
[00:10:51.000 --> 00:10:53.160]  別人已經是想著是的
[00:10:53.160 --> 00:10:54.840]  你不肯承認而已
[00:10:54.840 --> 00:10:57.880]  所以我那天迫他
[00:10:57.880 --> 00:10:59.800]  要不就跟他分手
[00:10:59.800 --> 00:11:02.280]  根本是分手
[00:11:02.280 --> 00:11:04.000]  我說你害怕的是
[00:11:04.000 --> 00:11:06.720]  害怕將來會找到一個更加好的
[00:11:06.720 --> 00:11:09.120]  我說你這樣永遠都不能夠得到幸福
[00:11:09.120 --> 00:11:11.400]  不但他你也是
[00:11:11.400 --> 00:11:12.120]  你究竟害怕什麼
[00:11:12.120 --> 00:11:14.800]  我這裡說多一個姐妹
[00:11:14.800 --> 00:11:16.200]  不要說只是弟兄
[00:11:16.200 --> 00:11:21.720]  這位姐妹一直都很害怕嫁不出去
[00:11:21.720 --> 00:11:27.000]  不單止是香港女士都有這個憂慮
[00:11:27.000 --> 00:11:29.640]  很多憂慮嫁不出去
[00:11:29.640 --> 00:11:32.000]  這位姐妹
[00:11:32.000 --> 00:11:36.200]  我陪她一起成長了不短的時間
[00:11:36.200 --> 00:11:37.960]  她擔心嫁不出去
[00:11:37.960 --> 00:11:40.600]  去到一個很desperate的境地
[00:11:40.600 --> 00:11:42.400]  什麼方法都試一下
[00:11:42.400 --> 00:11:45.040]  spit dating 各種方法
[00:11:45.040 --> 00:11:47.760]  你也知道有些教會會舉辦單身聚會
[00:11:47.760 --> 00:11:50.280]  無理拉姦教會不認識的
[00:11:50.280 --> 00:11:53.480]  有些教會舉辦聚會也照樣去
[00:11:53.480 --> 00:11:55.800]  但其實在這種憂慮的情況下
[00:11:55.800 --> 00:11:57.840]  這樣很難認識到好人
[00:11:57.840 --> 00:12:00.880]  你這麼desperate是認識不到好人的
[00:12:00.880 --> 00:12:04.000]  你究竟害怕什麼呢
[00:12:04.000 --> 00:12:06.720]  你是不是很害怕嫁不出去
[00:12:06.720 --> 00:12:12.800]  到最後她慢慢浮起她內心最大的恐懼
[00:12:12.800 --> 00:12:15.160]  到最後我們一起發現
[00:12:15.160 --> 00:12:18.360]  她的恐懼是恐懼孤獨
[00:12:18.360 --> 00:12:20.520]  恐懼沒有人陪
[00:12:20.520 --> 00:12:24.160]  恐懼自己一個人
[00:12:24.160 --> 00:12:26.960]  到最後得勝的方法是什麼呢
[00:12:26.960 --> 00:12:29.040]  其實她慢慢發現
[00:12:29.040 --> 00:12:31.480]  當她知道自己害怕什麼的時候
[00:12:31.480 --> 00:12:34.240]  她才發現原來自己害怕這些事情
[00:12:34.240 --> 00:12:36.960]  但其實這些事情我是可以勝過的
[00:12:36.960 --> 00:12:39.440]  因為其實她是一個挺多朋友的人
[00:12:39.440 --> 00:12:40.560]  她是沒有男朋友
[00:12:40.560 --> 00:12:42.400]  其實朋友很多
[00:12:42.400 --> 00:12:43.680]  其實她一點都不孤獨
[00:12:43.680 --> 00:12:45.400]  她是可以一點都不孤獨的
[00:12:45.400 --> 00:12:46.800]  不過她總是覺得自己欠缺
[00:12:46.800 --> 00:12:49.320]  就很欠缺 明白嗎
[00:12:49.320 --> 00:12:51.000]  自從她發現這件事的時候
[00:12:51.000 --> 00:12:52.960]  現在開始好像有些什麼
[00:12:52.960 --> 00:12:54.360]  真的很奇怪
[00:12:54.360 --> 00:12:56.720]  不是很刻意找的時候又好像有些什麼
[00:12:56.720 --> 00:12:58.640]  事情還沒有發展完
[00:12:58.640 --> 00:13:00.520]  所以我不敢再講下去
[00:13:00.520 --> 00:13:01.800]  但我想求神幫助我們
[00:13:01.800 --> 00:13:03.840]  我才發現我們究竟害怕什麼呢
[00:13:03.840 --> 00:13:05.440]  我們恐懼對象是什麼呢
[00:13:05.440 --> 00:13:08.440]  主耶穌清楚告訴我們不要怕的他們
[00:13:08.440 --> 00:13:10.200]  即是說有一個specific的對象
[00:13:10.200 --> 00:13:10.960]  不用怕他
[00:13:10.960 --> 00:13:12.560]  起碼你知道那個對象是什麼
[00:13:12.560 --> 00:13:13.640]  你本來怕
[00:13:13.640 --> 00:13:14.640]  明白我的意思嗎
[00:13:14.640 --> 00:13:16.120]  本來你是在怕他
[00:13:16.120 --> 00:13:18.440]  在怕那些逼迫你的人
[00:13:18.440 --> 00:13:21.920]  你specific知道那個對象是誰
[00:13:21.920 --> 00:13:24.520]  然後求神幫助你
[00:13:24.520 --> 00:13:25.960]  去針對這個對象
[00:13:25.960 --> 00:13:27.760]  那個人是否真的這麼可怕呢
[00:13:27.760 --> 00:13:29.920]  主耶穌說你不用怕他們
[00:13:29.920 --> 00:13:32.440]  雖然他暗暗地做一些壞事
[00:13:32.440 --> 00:13:33.520]  打算害你
[00:13:33.520 --> 00:13:36.600]  其實沒有隱藏的事情不被顯露
[00:13:36.600 --> 00:13:39.560]  他們的計謀是會顯露出來的
[00:13:39.560 --> 00:13:42.680]  不用擔心他陰招、狡猾的事情
[00:13:42.680 --> 00:13:44.200]  神會赤露塘開
[00:13:44.200 --> 00:13:45.960]  在地上看不到的時候
[00:13:45.960 --> 00:13:48.080]  在白色大寶座審判的時候
[00:13:48.080 --> 00:13:49.320]  神也會赤露塘開
[00:13:49.320 --> 00:13:49.960]  不用怕
[00:13:49.960 --> 00:13:54.800]  隱藏的事情是沒有不被人知道的
[00:13:54.800 --> 00:13:56.040]  這裡也提到
[00:13:56.040 --> 00:14:00.960]  主耶穌說我在暗處裡面告訴你們的事情
[00:14:00.960 --> 00:14:02.960]  你們要在明處說出來
[00:14:02.960 --> 00:14:06.720]  因為針對著這個恐懼的時候
[00:14:06.720 --> 00:14:10.200]  明明地將主耶穌要教導的事情
[00:14:10.200 --> 00:14:12.960]  要明明地作為主作見證
[00:14:12.960 --> 00:14:15.040]  你在耳中所聽見
[00:14:15.040 --> 00:14:17.360]  要在房上宣揚出來
[00:14:17.360 --> 00:14:22.680]  這裡說到為了那個擔心挑戰而說出來
[00:14:22.680 --> 00:14:24.000]  是在那些房裡面
[00:14:24.000 --> 00:14:27.280]  即是說那些君王和諸侯要審問你
[00:14:27.280 --> 00:14:28.520]  盤問你的時候
[00:14:28.520 --> 00:14:31.480]  要在房子裡面宣揚出來
[00:14:31.480 --> 00:14:33.680]  主耶穌教導你的事情
[00:14:33.680 --> 00:14:34.800]  宣揚出來
[00:14:35.320 --> 00:14:37.320]  聖經裡面提醒我們
[00:14:37.320 --> 00:14:42.320]  「那殺身體不殺靈魂的,你不要怕他們。」
[00:14:42.320 --> 00:14:43.680]  這裡再重複一次
[00:14:43.680 --> 00:14:45.680]  那些要害我們的人
[00:14:45.680 --> 00:14:47.720]  不要怕他們
[00:14:47.720 --> 00:14:49.280]  再說一次
[00:14:49.280 --> 00:14:50.720]  不是不用怕
[00:14:50.720 --> 00:14:52.400]  有些事情是會害怕的
[00:14:52.400 --> 00:14:53.880]  害怕是自然現象會走出來
[00:14:53.880 --> 00:14:55.640]  但不要怕的是什麼呢?
[00:14:55.640 --> 00:14:57.280]  不要怕他們
[00:14:57.280 --> 00:14:58.720]  不用怕那些人
[00:14:58.720 --> 00:15:02.640]  那些人張牙舞爪好像很威風很厲害
[00:15:02.640 --> 00:15:06.280]  其實那些人在上帝的眼中
[00:15:06.280 --> 00:15:08.440]  都是會被審判
[00:15:08.440 --> 00:15:09.240]  會消亡
[00:15:09.240 --> 00:15:09.960]  聖經這麼說
[00:15:09.960 --> 00:15:13.680]  「那殺身體不殺靈魂的,你不要怕他們。」
[00:15:13.680 --> 00:15:16.960]  但唯有把身體和靈魂都滅在地獄裡
[00:15:16.960 --> 00:15:17.800]  只要怕他
[00:15:17.800 --> 00:15:18.800]  只要怕誰呢?
[00:15:18.800 --> 00:15:20.200]  怕神
[00:15:20.200 --> 00:15:21.800]  敬畏上帝
[00:15:21.800 --> 00:15:24.120]  我們知道審判的主
[00:15:24.120 --> 00:15:28.160]  按照公義去審判天下
