
[00:00:00.000 --> 00:00:06.000]  準備經文看多一點
[00:01:49.000 --> 00:01:50.000]  邀請我的時候
[00:01:50.000 --> 00:01:51.000]  我想到的題目就是
[00:01:51.000 --> 00:01:52.000]  「馬基西德」
[00:01:52.000 --> 00:01:53.000]  「洗」不是「死」
[00:01:53.000 --> 00:01:54.000]  「洗德」
[00:01:54.000 --> 00:01:55.000]  好
[00:01:55.000 --> 00:01:57.000]  如果待會兒不懂得讀
[00:01:57.000 --> 00:01:59.000]  我說「麥生」就是「麥基西德」
[00:01:59.000 --> 00:02:00.000]  簡單一點
[00:02:00.000 --> 00:02:03.000]  聽起來沒那麼困難
[00:02:03.000 --> 00:02:06.000]  因為《希伯利雷書》
[00:02:06.000 --> 00:02:07.000]  其實是一本書
[00:02:07.000 --> 00:02:10.000]  有關於怎樣可以成熟的
[00:02:10.000 --> 00:02:12.000]  所以在第六章第一節
[00:02:12.000 --> 00:02:13.000]  它就說
[00:02:13.000 --> 00:02:14.000]  應當怎樣
[00:02:14.000 --> 00:02:16.000]  離開基督道理的開端
[00:02:16.000 --> 00:02:18.000]  像這樣
[00:02:18.000 --> 00:02:19.000]  keep like
[00:02:19.000 --> 00:02:22.000]  轉到完全的地步
[00:02:22.000 --> 00:02:24.000]  所以你會成熟
[00:02:24.000 --> 00:02:25.000]  下一個定義
[00:02:25.000 --> 00:02:29.000]  其中一個用法是什麼
[00:02:29.000 --> 00:02:32.000]  為什麼今天跟我好像不太一樣
[00:02:32.000 --> 00:02:34.000]  現在第幾章第幾節
[00:02:34.000 --> 00:02:35.000]  slide 4
[00:02:35.000 --> 00:02:36.000]  slide 5
[00:02:36.000 --> 00:02:37.000]  不知道
[00:02:37.000 --> 00:02:38.000]  在這裡
[00:02:38.000 --> 00:02:39.000]  點多一下
[00:02:39.000 --> 00:02:40.000]  就夠了嗎
[00:02:40.000 --> 00:02:44.000]  完全的地步
[00:02:44.000 --> 00:02:47.000]  沒問題
[00:02:47.000 --> 00:02:51.000]  其實《希伯利雷書》的作者
[00:02:51.000 --> 00:02:53.000]  他寫這封信的時候
[00:02:53.000 --> 00:02:55.000]  背景就是說
[00:02:55.000 --> 00:02:58.000]  當時希伯利雷的信徒
[00:02:58.000 --> 00:03:01.000]  遭遇到逼迫之後
[00:03:01.000 --> 00:03:03.000]  他們想怎樣
[00:03:03.000 --> 00:03:05.000]  退縮
[00:03:05.000 --> 00:03:09.000]  不願意再寄做成熟
[00:03:09.000 --> 00:03:11.000]  他就寫了這本書
[00:03:11.000 --> 00:03:14.000]  讓我們看看一個成熟的基督徒
[00:03:14.000 --> 00:03:16.000]  應該是怎樣的
[00:03:16.000 --> 00:03:19.000]  一個完全的地步的信徒
[00:03:19.000 --> 00:03:20.000]  應該是怎樣的
[00:03:20.000 --> 00:03:21.000]  我們一起投稿
[00:03:42.000 --> 00:03:44.000]  所以剛剛那兩段經文
[00:03:44.000 --> 00:03:45.000]  已經讀過之後
[00:03:45.000 --> 00:03:47.000]  我現在就這樣問
[00:03:47.000 --> 00:03:52.000]  默生在亞伯蘭的生命當中
[00:03:52.000 --> 00:03:55.000]  它的重要性是什麼
[00:03:55.000 --> 00:03:58.000]  為什麼希伯利雷書的作者
[00:03:58.000 --> 00:04:02.000]  會擺一個看起來很神秘的一個人物
[00:04:02.000 --> 00:04:05.000]  記著在《舊約聖經》當中
[00:04:05.000 --> 00:04:06.000]  接下來我們看到
[00:04:06.000 --> 00:04:11.000]  詩篇的時候
[00:04:11.000 --> 00:04:15.000]  大衛王為什麼會做王的時候
[00:04:15.000 --> 00:04:18.000]  又會提到默雞死德呢
[00:04:18.000 --> 00:04:20.000]  默生
[00:04:20.000 --> 00:04:22.000]  我們師傅能夠明白
[00:04:22.000 --> 00:04:23.000]  如果我們看《聖經》
[00:04:23.000 --> 00:04:25.000]  我們看到默生
[00:04:25.000 --> 00:04:28.000]  他無父無母
[00:04:28.000 --> 00:04:29.000]  無祝抱
[00:04:29.000 --> 00:04:31.000]  無生之恥
[00:04:31.000 --> 00:04:32.000]  無名之宗
[00:04:32.000 --> 00:04:37.000]  乃是與神的兒子相侍
[00:04:37.000 --> 00:04:40.000]  默生有沒有可能是
[00:04:40.000 --> 00:04:44.000]  道成肉身之前的耶穌基督呢
[00:04:44.000 --> 00:04:47.000]  答案是什麼
[00:04:47.000 --> 00:04:48.000]  沒有人敢答案
[00:04:48.000 --> 00:04:49.000]  無所謂
[00:04:49.000 --> 00:04:51.000]  所以我就想
[00:04:51.000 --> 00:04:53.000]  到現在
[00:04:53.000 --> 00:04:54.000]  第五段
[00:04:54.000 --> 00:04:58.000]  為什麼我永遠都快了一個
[00:04:58.000 --> 00:04:59.000]  第五段的時候
[00:04:59.000 --> 00:05:02.000]  你們看《聖經》我就直接說
[00:05:02.000 --> 00:05:04.000]  當默生
[00:05:04.000 --> 00:05:07.000]  在《舊約聖經》當中提到他的時候
[00:05:07.000 --> 00:05:09.000]  給了我們有一個什麼
[00:05:09.000 --> 00:05:17.000]  默雞死德的等次的永遠為祭司的質份
[00:05:17.000 --> 00:05:20.000]  這個質份是要給耶穌基督的
[00:05:20.000 --> 00:05:21.000]  我們現在想想
[00:05:21.000 --> 00:05:25.000]  這個等次的特點是什麼
[00:05:25.000 --> 00:05:27.000]  其中提到的是什麼呢
[00:05:27.000 --> 00:05:29.000]  永遠
[00:05:29.000 --> 00:05:33.000]  所以這個等次的特點
[00:05:33.000 --> 00:05:35.000]  其中一個就是永遠
[00:05:35.000 --> 00:05:37.000]  所以默生在時
[00:05:37.000 --> 00:05:41.000]  被希伯黎書的作者寫了的時候
[00:05:41.000 --> 00:05:43.000]  他有一個特別的目的
[00:05:43.000 --> 00:05:46.000]  因為耶穌基督之所以
[00:05:46.000 --> 00:05:50.000]  能夠成為永遠的祭司的基礎
[00:05:50.000 --> 00:05:56.000]  就是建立在創世界那段經文發生的事
[00:05:56.000 --> 00:06:03.000]  就是和大會王在110篇裡所寫的那一句話
[00:06:03.000 --> 00:06:07.000]  那麼現在你看這個經文
[00:06:07.000 --> 00:06:08.000]  不要太緊張
[00:06:08.000 --> 00:06:10.000]  耶穌基督是完美的
[00:06:10.000 --> 00:06:11.000]  他又是什麼
[00:06:11.000 --> 00:06:12.000]  沒有罪的
[00:06:12.000 --> 00:06:14.000]  也不會犯罪的
[00:06:14.000 --> 00:06:18.000]  但是在他要成就他的救恩
[00:06:18.000 --> 00:06:20.000]  以致他身為人的時候
[00:06:20.000 --> 00:06:22.000]  要怎麼完成呢
[00:06:22.000 --> 00:06:23.000]  他就給了我一個榜樣
[00:06:23.000 --> 00:06:28.000]  信徒應該怎麼達到完全的地步的榜樣
[00:06:28.000 --> 00:06:32.000]  所以就把經文放在這裡
[00:06:32.000 --> 00:06:35.000]  所以在人類的歷史當中
[00:06:35.000 --> 00:06:37.000]  耶穌基督成為人之後
[00:06:37.000 --> 00:06:40.000]  他都要有人的經歷
[00:06:40.000 --> 00:06:43.000]  之後就給我一個功課可以學習
[00:06:43.000 --> 00:06:46.000]  怎麼好像學基督那樣
[00:06:46.000 --> 00:06:49.000]  以致我神的旨意
[00:06:49.000 --> 00:06:53.000]  都可以在我們身上成全
[00:06:53.000 --> 00:06:57.000]  這是另外一個成熟的定義
[00:06:57.000 --> 00:06:58.000]  忘記的話
[00:06:58.000 --> 00:07:00.000]  待會我還會提起的
[00:07:00.000 --> 00:07:03.000]  所以耶穌基督成為人
[00:07:03.000 --> 00:07:06.000]  在救恩的事上
[00:07:06.000 --> 00:07:08.000]  他怎麼可以成為救主
[00:07:08.000 --> 00:07:13.000]  或者怎麼可以用神的救恩實現的時候
[00:07:13.000 --> 00:07:15.000]  他一定有一個金力的
[00:07:15.000 --> 00:07:19.000]  以致才可以得以完全
[00:07:19.000 --> 00:07:21.000]  之後就是我的榜樣
[00:07:21.000 --> 00:07:23.000]  凡順服他的人
[00:07:23.000 --> 00:07:35.000]  我一來得到了永遠得救的根源
[00:07:35.000 --> 00:07:38.000]  以致他成為了祭司
[00:07:38.000 --> 00:07:41.000]  我又想他帶來我們什麼好處
[00:07:41.000 --> 00:07:45.000]  第一個我認為如果他這個
[00:07:45.000 --> 00:07:51.000]  他這個等次有一個特點是什麼呢
[00:07:51.000 --> 00:07:55.000]  我先前提到是一個永遠的
[00:07:55.000 --> 00:07:58.000]  另外一個如果用英文說的話
[00:07:58.000 --> 00:08:00.000]  Super order
[00:08:00.000 --> 00:08:01.000]  Super是什麼
[00:08:01.000 --> 00:08:02.000]  超然的
[00:08:02.000 --> 00:08:04.000]  如果這麼great的話
[00:08:04.000 --> 00:08:06.000]  怕人家競選之前
[00:08:06.000 --> 00:08:07.000]  想問到great
[00:08:07.000 --> 00:08:08.000]  我就make America great again
[00:08:08.000 --> 00:08:10.000]  太political我就不說了
[00:08:10.000 --> 00:08:12.000]  隨時被人家取消了
[00:08:12.000 --> 00:08:13.000]  anyway
[00:08:13.000 --> 00:08:16.000]  super的一個等次
[00:08:16.000 --> 00:08:17.000]  就是超越
[00:08:17.000 --> 00:08:18.000]  超越的時候
[00:08:18.000 --> 00:08:19.000]  大家想想
[00:08:19.000 --> 00:08:22.000]  他超越了什麼
[00:08:22.000 --> 00:08:24.000]  希伯利斯的作者
[00:08:24.000 --> 00:08:27.000]  之後就會跟我們說為什麼
[00:08:27.000 --> 00:08:32.000]  因為其實在希伯利斯書寫的時候
[00:08:32.000 --> 00:08:35.000]  當時的猶太人他不接受
[00:08:35.000 --> 00:08:38.000]  耶穌是大祭司
[00:08:38.000 --> 00:08:43.000]  如果耶穌基督這個等次是怎樣
[00:08:43.000 --> 00:08:44.000]  當時他又怎樣
[00:08:44.000 --> 00:08:45.000]  他說不是正統的
[00:08:45.000 --> 00:08:46.000]  他不接受
[00:08:46.000 --> 00:08:49.000]  也都說他是沒有被證實的
[00:08:49.000 --> 00:08:52.000]  不過從事實來講
[00:08:52.000 --> 00:08:55.000]  耶穌基督之所以可以成為祭司
[00:08:55.000 --> 00:08:59.000]  他的制度
[00:08:59.000 --> 00:09:02.000]  制度其實不是之後是之前
[00:09:02.000 --> 00:09:03.000]  什麼之前
[00:09:03.000 --> 00:09:05.000]  在六法之前
[00:09:05.000 --> 00:09:08.000]  已經有個馬基西德默生
[00:09:08.000 --> 00:09:11.000]  在亞伯蘭的時代已經出現了
[00:09:11.000 --> 00:09:14.000]  所以現在耶穌之所以成為祭司
[00:09:14.000 --> 00:09:16.000]  其實是在什麼
[00:09:16.000 --> 00:09:19.000]  雖然是在六法之後
[00:09:19.000 --> 00:09:22.000]  其實他是在六法之前的一個東西
[00:09:22.000 --> 00:09:24.000]  沒問題的
[00:09:24.000 --> 00:09:26.000]  continue
[00:09:26.000 --> 00:09:28.000]  五章的時候就說
[00:09:28.000 --> 00:09:31.000]  有一個挑戰給我們
[00:09:31.000 --> 00:09:36.000]  這是當時給希伯利斯的讀者
[00:09:36.000 --> 00:09:39.000]  其實你們自己看一下
[00:09:39.000 --> 00:09:42.000]  我就繼續這樣說
[00:09:42.000 --> 00:09:47.000]  如果用一個比較正面的正面的講法來講
[00:09:47.000 --> 00:09:49.000]  其實在這個地步
[00:09:49.000 --> 00:09:53.000]  當讀者看這本書的時候
[00:09:53.000 --> 00:09:55.000]  他們應該怎樣
[00:09:55.000 --> 00:09:58.000]  有一個受教的耳朵
[00:09:58.000 --> 00:10:02.000]  以致他下落了學習的功課
[00:10:02.000 --> 00:10:06.000]  現在應該是怎樣的人
[00:10:06.000 --> 00:10:08.000]  做師傅的人
[00:10:08.000 --> 00:10:10.000]  這是反面的講法
[00:10:10.000 --> 00:10:12.000]  我講的是比較正面的講法
[00:10:12.000 --> 00:10:13.000]  應該這樣聽
[00:10:13.000 --> 00:10:15.000]  所以反過來說
[00:10:15.000 --> 00:10:17.000]  所以現在如果是
[00:10:17.000 --> 00:10:19.000]  已經達到做師傅的地步的時候
[00:10:19.000 --> 00:10:21.000]  應該有什麼情況
[00:10:21.000 --> 00:10:22.000]  就是怎樣
[00:10:22.000 --> 00:10:25.000]  要長大成人
[00:10:25.000 --> 00:10:29.000]  首先可以吃那些什麼比較難明白的東西
[00:10:29.000 --> 00:10:30.000]  還有什麼呢
[00:10:30.000 --> 00:10:33.000]  還要做什麼事情
[00:10:33.000 --> 00:10:35.000]  目的是什麼
[00:10:35.000 --> 00:10:38.000]  是要學習
[00:10:38.000 --> 00:10:39.000]  習年呢
[00:10:39.000 --> 00:10:42.000]  還是要通達
[00:10:42.000 --> 00:10:44.000]  通達如果是目的的話
[00:10:44.000 --> 00:10:46.000]  可以帶出來的結果是什麼
[00:10:46.000 --> 00:10:48.000]  可以怎樣做事
[00:10:48.000 --> 00:10:50.000]  分辨好
[00:10:50.000 --> 00:10:55.000]  就說你知道哪個東西是更好的
[00:10:55.000 --> 00:10:57.000]  我現在就問我自己一個問題
[00:10:57.000 --> 00:11:01.000]  或者他說問了就看下次你還要不要我回來
[00:11:01.000 --> 00:11:03.000]  因為我上課的時候
[00:11:03.000 --> 00:11:05.000]  不知道是不是上課的時候老師說的
[00:11:05.000 --> 00:11:07.000]  就是我看哪個《解經書》
[00:11:07.000 --> 00:11:08.000]  他是這麼說的
[00:11:08.000 --> 00:11:11.000]  他說希伯利斯書寫的時候
[00:11:11.000 --> 00:11:12.000]  那些信徒
[00:11:12.000 --> 00:11:16.000]  你覺得他信主的年份有多長
[00:11:16.000 --> 00:11:19.000]  就說他信了主多少年之後
[00:11:19.000 --> 00:11:22.000]  希伯利斯就寫了給他們
[00:11:22.000 --> 00:11:23.000]  要不要猜一下
[00:11:23.000 --> 00:11:25.000]  猜一下
[00:11:25.000 --> 00:11:29.000]  我記得當中有多少人信主超過五年
[00:11:29.000 --> 00:11:31.000]  可以舉手嗎
[00:11:31.000 --> 00:11:33.000]  十年有沒有
[00:11:33.000 --> 00:11:37.000]  聽說希伯利斯書寫的時候
[00:11:37.000 --> 00:11:39.000]  希伯利斯這一群信徒
[00:11:39.000 --> 00:11:42.000]  信主大概五年的時間
[00:11:42.000 --> 00:11:43.000]  意思就是說
[00:11:43.000 --> 00:11:45.000]  如果你信了主有五年那麼長
[00:11:45.000 --> 00:11:48.000]  你就應該是怎樣的人
[00:11:48.000 --> 00:11:50.000]  前面說的那些人是吧
[00:11:50.000 --> 00:11:52.000]  應該怎樣
[00:11:52.000 --> 00:11:53.000]  再想一下
[00:11:53.000 --> 00:11:55.000]  positively 怎麼說
[00:11:55.000 --> 00:11:58.000]  就是難以解明的東西
[00:11:58.000 --> 00:11:59.000]  我們都聽得懂的
[00:11:59.000 --> 00:12:05.000]  因為現在塑膠的心
[00:12:05.000 --> 00:12:08.000]  以致又下了功夫
[00:12:08.000 --> 00:12:10.000]  可以做師傅的地步
[00:12:10.000 --> 00:12:11.000]  沒問題吧
[00:12:11.000 --> 00:12:12.000]  當然我們可以說
[00:12:12.000 --> 00:12:14.000]  那些年不同是怎樣不同
[00:12:14.000 --> 00:12:15.000]  他是希伯利人
[00:12:15.000 --> 00:12:17.000]  所以他很熟悉什麼
[00:12:17.000 --> 00:12:18.000]  教育聖經嘛
[00:12:18.000 --> 00:12:20.000]  我們沒有那個背景
[00:12:20.000 --> 00:12:22.000]  所以我們給你十年
[00:12:22.000 --> 00:12:24.000]  如果你信主十年了
[00:12:24.000 --> 00:12:27.000]  陌生的教訓你是不是救命了呢
[00:12:27.000 --> 00:12:29.000]  你也可以問我
[00:12:29.000 --> 00:12:32.000]  我什麼時候才救命這個事情呢
[00:12:32.000 --> 00:12:35.000]  大概信主二十幾年之後
[00:12:35.000 --> 00:12:37.000]  我怎麼會明白這些東西呢
[00:12:37.000 --> 00:12:44.000]  是不是因為聖靈的亮光
[00:12:44.000 --> 00:12:45.000]  其實都不是的
[00:12:45.000 --> 00:12:47.000]  是有老師救我
[00:12:47.000 --> 00:12:50.000]  給大家一個鼓勵
[00:12:50.000 --> 00:12:51.000]  所以他就說
[00:12:51.000 --> 00:12:52.000]  我們也要怎樣
[00:12:52.000 --> 00:12:53.000]  繼續學習
[00:12:53.000 --> 00:12:56.000]  往下太黑大豆了
[00:12:56.000 --> 00:12:59.000]  所以我應該做一個什麼事
[00:12:59.000 --> 00:13:04.000]  你自己讀一下那個南字
[00:13:04.000 --> 00:13:06.000]  然後重複前面那個
[00:13:06.000 --> 00:13:07.000]  我講過一次了
[00:13:07.000 --> 00:13:08.000]  那我又去想一下
[00:13:08.000 --> 00:13:10.000]  這個話的意思是什麼呢
[00:13:10.000 --> 00:13:11.000]  是不是說什麼
[00:13:11.000 --> 00:13:14.000]  學海無涯
[00:13:14.000 --> 00:13:15.000]  我應該說什麼
[00:13:15.000 --> 00:13:17.000]  圍群是安
[00:13:17.000 --> 00:13:18.000]  是不是這樣讀的
[00:13:18.000 --> 00:13:20.000]  學系會有圍群
[00:13:20.000 --> 00:13:23.000]  群快的群是安
[00:13:23.000 --> 00:13:25.000]  應該有一句這樣說
[00:13:25.000 --> 00:13:27.000]  不過通常我那個人喜歡說什麼
[00:13:27.000 --> 00:13:31.000]  學無止境
[00:13:31.000 --> 00:13:34.000]  所以學無止境
[00:13:34.000 --> 00:13:36.000]  回頭是安
[00:13:36.000 --> 00:13:37.000]  回頭是安
[00:13:37.000 --> 00:13:39.000]  回頭是安就錯了
[00:13:39.000 --> 00:13:40.000]  為什麼呢
[00:13:40.000 --> 00:13:43.000]  因為希伯來的信徒
[00:13:43.000 --> 00:13:44.000]  現在希望怎樣
[00:13:44.000 --> 00:13:45.000]  太難懂了
[00:13:45.000 --> 00:13:46.000]  不願意遵守
[00:13:46.000 --> 00:13:47.000]  要回頭了
[00:13:47.000 --> 00:13:49.000]  所以希伯來書的寫者
[00:13:49.000 --> 00:13:51.000]  鼓勵他們怎樣
[00:13:51.000 --> 00:13:53.000]  圍群是安
[00:13:53.000 --> 00:13:55.000]  圍群是安
[00:13:55.000 --> 00:13:57.000]  那個安是我們一定要達到的
[00:13:57.000 --> 00:14:01.000]  所以唯一達到目的地的方法
[00:14:01.000 --> 00:14:02.000]  就是什麼
[00:14:02.000 --> 00:14:03.000]  繼續怎樣
[00:14:03.000 --> 00:14:05.000]  忍耐下功夫
[00:14:05.000 --> 00:14:06.000]  沒問題
[00:14:06.000 --> 00:14:07.000]  OK
[00:14:07.000 --> 00:14:08.000]  繼續
[00:14:08.000 --> 00:14:13.000]  第九個頁面
[00:14:13.000 --> 00:14:15.000]  第十個頁面
[00:14:15.000 --> 00:14:17.000]  是十個頁面
[00:14:17.000 --> 00:14:18.000]  對不起
[00:14:18.000 --> 00:14:20.000]  我現在有些東西看走了
[00:14:20.000 --> 00:14:22.000]  所以這裡是說
[00:14:22.000 --> 00:14:24.000]  這是一個鼓勵
[00:14:24.000 --> 00:14:25.000]  為什麼剛才那個頁面
[00:14:25.000 --> 00:14:27.000]  我用了parsif
[00:14:27.000 --> 00:14:29.000]  一個是說車鋪路
[00:14:29.000 --> 00:14:31.000]  下次還可以回來說
[00:14:31.000 --> 00:14:32.000]  另外一個是說什麼
[00:14:32.000 --> 00:14:35.000]  因為希伯來書的寫者都說到
[00:14:35.000 --> 00:14:37.000]  但是他深信什麼
[00:14:37.000 --> 00:14:40.000]  你們是強過這些
[00:14:40.000 --> 00:14:41.000]  這些是什麼人
[00:14:41.000 --> 00:14:43.000]  是那些利器真理的人
[00:14:43.000 --> 00:14:46.000]  如果你看到第六宗裡面的內容
[00:14:46.000 --> 00:14:49.000]  所以我記得T4C Cantonese
[00:14:49.000 --> 00:14:51.000]  都不是利器真理的人
[00:14:51.000 --> 00:14:54.000]  所以我記得強過這些
[00:14:54.000 --> 00:14:55.000]  沒錯
[00:14:55.000 --> 00:14:57.000]  所以這個道理我們繼續聽下去
[00:14:57.000 --> 00:14:59.000]  所以現在要做什麼事情
[00:14:59.000 --> 00:15:03.000]  我們先前如何努力學習聖經
[00:15:03.000 --> 00:15:05.000]  遵守神的華語
[00:15:05.000 --> 00:15:08.000]  那麼《儒經》呢
[00:15:08.000 --> 00:15:10.000]  男子怎麼讀的
[00:15:10.000 --> 00:15:11.000]  自己用的什麼
[00:15:11.000 --> 00:15:13.000]  殷群
[00:15:13.000 --> 00:15:15.000]  並且呢
[00:15:15.000 --> 00:15:20.000]  不諧大術
[00:15:20.000 --> 00:15:22.000]  在對
[00:15:22.000 --> 00:15:23.000]  你聽得明白就好
[00:15:23.000 --> 00:15:24.000]  你自己看明白就好
[00:15:24.000 --> 00:15:25.000]  所以這個就是
[00:15:25.000 --> 00:15:27.000]  我們現在要學習的功課
[00:15:27.000 --> 00:15:29.000]  希伯來書其實
[00:15:29.000 --> 00:15:31.000]  不管你讀不讀得懂
[00:15:31.000 --> 00:15:35.000]  陌生的很多內容
[00:15:35.000 --> 00:15:39.000]  他要給我們教導的是什麼
[00:15:39.000 --> 00:15:40.000]  不可以怎樣
[00:15:40.000 --> 00:15:41.000]  停下來
[00:15:41.000 --> 00:15:42.000]  不可以退後
[00:15:42.000 --> 00:15:44.000]  必須怎樣
[00:15:44.000 --> 00:15:46.000]  繼續前行
[00:15:46.000 --> 00:15:47.000]  有沒有問題
[00:15:47.000 --> 00:15:48.000]  沒問題
[00:15:48.000 --> 00:15:50.000]  OK
[00:15:50.000 --> 00:15:51.000]  下一個
[00:15:51.000 --> 00:15:52.000]  六宗二十節
[00:15:52.000 --> 00:15:54.000]  這句話剛才已經讀過了
[00:15:54.000 --> 00:15:57.000]  英美也引用了詩篇
[00:15:57.000 --> 00:16:01.000]  為什麼這句話這麼重要呢
[00:16:01.000 --> 00:16:02.000]  我的話者會這樣想
[00:16:02.000 --> 00:16:03.000]  想
[00:16:03.000 --> 00:16:04.000]  問
[00:16:04.000 --> 00:16:07.000]  如果神是不變的
[00:16:07.000 --> 00:16:08.000]  immutable
[00:16:08.000 --> 00:16:09.000]  不會變的
[00:16:09.000 --> 00:16:12.000]  為什麼我們人一直變呢
[00:16:12.000 --> 00:16:13.000]  第一個答案很簡單
[00:16:13.000 --> 00:16:15.000]  因為我不是神
[00:16:15.000 --> 00:16:16.000]  第二個原因是錯過了
[00:16:16.000 --> 00:16:18.000]  我願意更加怎樣
[00:16:18.000 --> 00:16:19.000]  像神
[00:16:19.000 --> 00:16:20.000]  像耶穌
[00:16:20.000 --> 00:16:21.000]  耶穌是神
[00:16:21.000 --> 00:16:22.000]  沒問題
[00:16:22.000 --> 00:16:23.000]  所以呢
[00:16:23.000 --> 00:16:25.000]  但是神的不變性
[00:16:25.000 --> 00:16:27.000]  其實就是我們的
[00:16:27.000 --> 00:16:30.000]  好像我們靈魂的毛
[00:16:30.000 --> 00:16:32.000]  靈魂的毛
[00:16:32.000 --> 00:16:34.000]  就是我們的
[00:16:34.000 --> 00:16:36.000]  一個穩妥的
[00:16:36.000 --> 00:16:39.000]  堅固的根基
[00:16:39.000 --> 00:16:42.000]  以致我們能夠不搖動的
[00:16:42.000 --> 00:16:43.000]  繼續的
[00:16:43.000 --> 00:16:44.000]  怎樣
[00:16:44.000 --> 00:16:46.000]  要達到神
[00:16:46.000 --> 00:16:48.000]  要我們達到的目標
[00:16:48.000 --> 00:16:49.000]  目的地
[00:16:49.000 --> 00:16:50.000]  有沒有問題
[00:16:50.000 --> 00:16:51.000]  聽得懂
[00:16:51.000 --> 00:16:52.000]  OK
[00:16:52.000 --> 00:16:53.000]  所以
[00:16:53.000 --> 00:16:55.000]  我們回到
[00:16:55.000 --> 00:16:58.000]  第七章的內容當中的時候
[00:16:58.000 --> 00:16:59.000]  我們先看看第五章
[00:16:59.000 --> 00:17:01.000]  第五章的內容呢
[00:17:01.000 --> 00:17:04.000]  跑掉了
[00:17:04.000 --> 00:17:07.000]  我們先跑到第七章
[00:17:07.000 --> 00:17:09.000]  現在我們很快想想
[00:17:09.000 --> 00:17:11.000]  這個墨山的特點
[00:17:11.000 --> 00:17:14.000]  墨山有什麼特別
[00:17:14.000 --> 00:17:15.000]  我們說
[00:17:15.000 --> 00:17:17.000]  如果有一個數高者
[00:17:17.000 --> 00:17:19.000]  數高者
[00:17:19.000 --> 00:17:21.000]  這裡是雙倍的
[00:17:21.000 --> 00:17:23.000]  雙分點雙分法
[00:17:23.000 --> 00:17:25.000]  他是最高層的祭司
[00:17:25.000 --> 00:17:26.000]  祭司是一個
[00:17:26.000 --> 00:17:28.000]  Anointed position
[00:17:28.000 --> 00:17:30.000]  數高的職份
[00:17:30.000 --> 00:17:31.000]  另外一個呢
[00:17:31.000 --> 00:17:32.000]  最後面
[00:17:32.000 --> 00:17:34.000]  最底下的男子
[00:17:34.000 --> 00:17:35.000]  他是撒冷王
[00:17:35.000 --> 00:17:36.000]  就是平安王
[00:17:36.000 --> 00:17:38.000]  王也是
[00:17:38.000 --> 00:17:39.000]  被人家
[00:17:39.000 --> 00:17:43.000]  被神所高立的
[00:17:43.000 --> 00:17:44.000]  所以我們說
[00:17:44.000 --> 00:17:46.000]  看到墨山的時候
[00:17:46.000 --> 00:17:48.000]  他有這兩個身份
[00:17:48.000 --> 00:17:49.000]  我們想到耶穌基督的時候
[00:17:49.000 --> 00:17:51.000]  他有幾個身份
