
[00:00:00.000 --> 00:00:03.960]  不知道大家今早預約了位飲茶嗎?
[00:07:12.680 --> 00:07:13.680]  我們看到
[00:07:13.680 --> 00:07:16.400]  其實摩西的媽媽當時是面對著
[00:07:16.400 --> 00:07:18.000]  一個不合理
[00:07:18.000 --> 00:07:22.560]  不合道德的法令
[00:07:22.560 --> 00:07:25.640]  但她在這麼艱難的環境裏
[00:07:25.640 --> 00:07:26.960]  她仍然堅持
[00:07:26.960 --> 00:07:30.880]  盡力去堅持
[00:07:30.880 --> 00:07:35.920]  在這裏我想起一班在北京的媽媽
[00:07:35.920 --> 00:07:40.320]  25年前他們的兒女無辜枉死
[00:07:40.320 --> 00:07:41.880]  25年來
[00:07:41.880 --> 00:07:43.160]  每一年
[00:07:43.160 --> 00:07:46.760]  他們想在6月的時候去掃墓
[00:07:46.760 --> 00:07:49.280]  但連這個基本的權利
[00:07:49.280 --> 00:07:51.200]  都受到阻撓
[00:07:51.200 --> 00:07:54.880]  他們一直都被監視
[00:07:54.880 --> 00:07:57.840]  可能這些母親對在座的各位
[00:07:57.840 --> 00:08:00.600]  會覺得遙遠了一點
[00:08:00.600 --> 00:08:03.840]  這位是香港人
[00:08:03.840 --> 00:08:06.480]  他是我們香港人當中的一份子
[00:08:06.480 --> 00:08:08.480]  我不知道你認不認識他
[00:08:08.480 --> 00:08:10.640]  他幾年前拍過一個廣告
[00:08:10.640 --> 00:08:13.200]  在廣告裏面他說
[00:08:13.200 --> 00:08:14.800]  我叫阿靖
[00:08:14.800 --> 00:08:17.960]  26歲那一年我生了一個兒子
[00:08:17.960 --> 00:08:19.880]  他有痙攣
[00:08:19.880 --> 00:08:21.720]  從那一天開始
[00:08:21.720 --> 00:08:25.320]  每一天都不容易過
[00:08:25.320 --> 00:08:29.320]  我以為他以後走得比人慢
[00:08:29.320 --> 00:08:34.040]  誰知原來他跑得比人快
[00:08:34.040 --> 00:08:38.360]  他是我的兒子蘇華偉
[00:08:38.360 --> 00:08:42.480]  原來幸福一直沒有離開過我
[00:08:42.480 --> 00:08:44.400]  只要不放棄
[00:08:44.400 --> 00:08:48.400]  只要多走一步
[00:08:48.400 --> 00:08:52.880]  蘇華偉是香港一位殘障的田徑運動員
[00:08:52.880 --> 00:08:57.400]  他是男子100米和200米賽跑的
[00:08:57.400 --> 00:09:00.800]  傷殘人士世界紀錄保持者
[00:09:00.800 --> 00:09:04.560]  蘇華偉天生患有痙攣和虐聽
[00:09:04.560 --> 00:09:07.720]  他媽媽自從他出生之後
[00:09:07.720 --> 00:09:10.080]  他就轉做全職的媽媽
[00:09:10.080 --> 00:09:14.080]  來照顧兒子
[00:09:14.080 --> 00:09:17.880]  蘇華偉還有一個比他小8年的弟弟
[00:09:17.880 --> 00:09:19.720]  因為虐聽的緣故
[00:09:19.720 --> 00:09:22.960]  所以蘇華偉學習得很慢
[00:09:22.960 --> 00:09:25.520]  說話也不清楚
[00:09:25.520 --> 00:09:28.560]  他就讀特殊學校的時候
[00:09:28.560 --> 00:09:31.000]  他有一次參加學校的運動會
[00:09:31.000 --> 00:09:34.040]  當時有一個教練上前問他
[00:09:34.040 --> 00:09:36.240]  你願不願意接受訓練
[00:09:36.240 --> 00:09:37.640]  由那時候開始
[00:09:37.640 --> 00:09:40.120]  展開了他的運動員生涯
[00:09:40.120 --> 00:09:43.320]  後來還成為一位全職的運動員
[00:09:43.320 --> 00:09:49.000]  他也是劉德華歌迷會裡面受薪的職員
[00:09:49.000 --> 00:09:50.760]  在2009年
[00:09:50.760 --> 00:09:56.160]  他出版了他自己的自傳《赤道上的金牌》
[00:09:56.160 --> 00:09:59.960]  赤道代表著他喜愛的賽跑
[00:09:59.960 --> 00:10:03.720]  那條跑道是紅色的
[00:10:03.720 --> 00:10:06.920]  赤道也象徵著他這十多年來
[00:10:06.920 --> 00:10:11.440]  有血有汗的奮鬥過程
[00:10:11.440 --> 00:10:13.320]  其實在我們的教會裡面
[00:10:13.320 --> 00:10:17.360]  也有像阿靖這樣的父母
[00:10:17.360 --> 00:10:22.880]  他們的兒女有智力或身體的障礙
[00:10:22.880 --> 00:10:25.200]  有過度活躍症
[00:10:25.200 --> 00:10:27.360]  有自閉症
[00:10:27.360 --> 00:10:29.480]  有飲食失調
[00:10:29.480 --> 00:10:34.160]  或各種各樣身心靈的障礙
[00:10:34.160 --> 00:10:37.920]  我知道你們的日子一點也不容易過
[00:10:37.920 --> 00:10:43.640]  我很想跟你們說你們沒有被遺忘
[00:10:43.640 --> 00:10:48.680]  你們的沉默見證著你們的堅毅
[00:10:48.680 --> 00:10:53.680]  你們不願意放棄的精神
[00:10:53.680 --> 00:10:55.920]  我也知道在我們當中
[00:10:55.920 --> 00:10:59.720]  有些父母他們的兒女
[00:10:59.720 --> 00:11:03.320]  雖然他們的身體狀況良好
[00:11:03.320 --> 00:11:09.400]  但他們的心靈或情緒是非常脆弱的
[00:11:09.400 --> 00:11:11.040]  有些長期不想上學
[00:11:11.040 --> 00:11:13.360]  不肯去上學
[00:11:13.360 --> 00:11:15.560]  不去教會
[00:11:15.560 --> 00:11:17.960]  不跟別人接觸
[00:11:17.960 --> 00:11:21.240]  不跟父母 不跟家人溝通
[00:11:21.240 --> 00:11:24.120]  不肯生性地去做人
[00:11:24.120 --> 00:11:27.440]  又或者沉溺在網上世界
[00:11:27.440 --> 00:11:33.440]  又或者沉溺在各式各樣的活動裡面
[00:11:33.440 --> 00:11:36.920]  我也很想跟你們說
[00:11:36.920 --> 00:11:40.280]  你們和你們的兒女
[00:11:40.280 --> 00:11:42.920]  都是主耶穌所愛的
[00:11:42.920 --> 00:11:46.000]  你們是主耶穌的羊
[00:11:46.000 --> 00:11:48.960]  你們的艱難
[00:11:48.960 --> 00:11:53.040]  主耶穌知道
[00:11:53.040 --> 00:11:54.920]  摩西的母親
[00:11:54.920 --> 00:11:59.720]  她在逆境裡堅持到底
[00:11:59.720 --> 00:12:02.160]  她不願意放棄
[00:12:02.160 --> 00:12:05.640]  但其實如果單憑我們個人的意志
[00:12:05.640 --> 00:12:07.840]  就算你再堅強也好
[00:12:07.840 --> 00:12:10.160]  也很難撐下去
[00:12:10.160 --> 00:12:13.600]  所以家人的支持是非常重要的
[00:12:13.600 --> 00:12:14.840]  在這段經文裡
[00:12:14.840 --> 00:12:17.200]  摩西的母親也有一個很好的幫手
[00:12:17.200 --> 00:12:18.600]  這就是她的女兒
[00:12:18.600 --> 00:12:22.480]  也是摩西的姐姐
[00:12:22.480 --> 00:12:25.520]  我很喜歡這段經文第四節
[00:12:25.520 --> 00:12:28.160]  「孩子的子子遠遠站著
[00:12:28.160 --> 00:12:31.400]  要知道他究竟怎麼樣」
[00:12:31.400 --> 00:12:35.040]  這段經文顯示了當時情勢的危急
[00:12:35.040 --> 00:12:37.800]  她只能夠遠遠地站著
[00:12:37.800 --> 00:12:41.760]  連走近多一步都不可以
[00:12:41.760 --> 00:12:44.160]  另外在這段經文裡
[00:12:44.160 --> 00:12:48.800]  也讓我們看到
[00:12:48.800 --> 00:12:53.520]  摩西的姐姐那份不離不棄的手足情
[00:12:53.520 --> 00:12:59.200]  還有這位姐姐向法老的女兒
[00:12:59.200 --> 00:13:02.240]  提出獻妙計
[00:13:02.240 --> 00:13:08.760]  這更加顯示了她的非凡智慧和勇氣
[00:13:08.760 --> 00:13:13.240]  也是因著這位姐姐的勇氣
[00:13:13.240 --> 00:13:14.720]  她的機智
[00:13:14.720 --> 00:13:17.160]  摩西不但可以保住性命
[00:13:17.160 --> 00:13:19.280]  她們還可以一家團聚
[00:13:19.280 --> 00:13:22.080]  這家人還可以公然地
[00:13:22.080 --> 00:13:26.400]  有皇室成員照顧她們
[00:13:26.400 --> 00:13:29.680]  公然地撫養自己的親兒
[00:13:29.680 --> 00:13:31.200]  還有人工收入
[00:13:31.200 --> 00:13:34.560]  這是一件很美好的事
[00:13:34.560 --> 00:13:36.560]  不過不知道大家有沒有留意
[00:13:36.560 --> 00:13:38.480]  在整段經文裡
[00:13:38.480 --> 00:13:40.280]  有一個人沒有出現
[00:13:40.280 --> 00:13:41.000]  沒有提及
[00:13:41.000 --> 00:13:43.840]  就是摩西的父親
[00:13:43.840 --> 00:13:46.480]  他好像隱形了
[00:13:46.480 --> 00:13:50.320]  為何在這段經文裡
[00:13:50.320 --> 00:13:53.440]  作者沒有記載摩西的父親呢?
[00:13:53.440 --> 00:13:54.480]  其實在這段經文裡
[00:13:54.480 --> 00:13:56.680]  很多事情都沒有記載
[00:13:56.680 --> 00:13:58.200]  有沒有留意到
[00:13:58.200 --> 00:14:00.320]  只有摩西一個人有名
[00:14:00.320 --> 00:14:04.800]  其他角色沒有提及他們的名字
[00:14:04.800 --> 00:14:06.160]  後來我們才知道
[00:14:06.160 --> 00:14:09.520]  這位摩西的姐姐叫米尼暗
[00:14:09.520 --> 00:14:11.200]  作者之所以這樣做
[00:14:11.200 --> 00:14:17.560]  其實是要突出摩西這個主角的重要性
[00:14:17.560 --> 00:14:19.040]  其他的可以不提及
[00:14:19.040 --> 00:14:22.360]  也盡量不提及
[00:14:22.360 --> 00:14:24.640]  但是摩西的父親
[00:14:24.640 --> 00:14:27.360]  雖然在這段經文裡
[00:14:27.360 --> 00:14:28.720]  好像隱蔽了
[00:14:28.720 --> 00:14:32.000]  但這不等於他不負責任
[00:14:32.000 --> 00:14:34.760]  因為到了《新約希伯來書》
[00:14:34.760 --> 00:14:37.200]  我們一起讀這節經文
[00:14:37.200 --> 00:14:43.040]  摩西生下來 他的父母見他是個俊美的孩子
[00:14:43.040 --> 00:14:46.800]  就恩著信把他藏了三個月
[00:14:46.800 --> 00:14:48.640]  並不怕亡命
[00:14:48.640 --> 00:14:50.280]  我們可以看到
[00:14:50.280 --> 00:14:53.600]  他的父母是一起行動的
[00:14:53.600 --> 00:14:55.120]  我們也可以想像
[00:14:55.120 --> 00:14:58.640]  如果沒有摩西父親的認同和合作
[00:14:58.640 --> 00:15:02.000]  整件事是無法成就的
[00:15:02.000 --> 00:15:05.480]  所以不提及不代表他不負責任
[00:15:05.480 --> 00:15:08.840]  不過在我們現代人的家庭裡
[00:15:08.840 --> 00:15:11.680]  有時可能我們真的會看到很多父親
[00:15:11.680 --> 00:15:13.800]  好像隱藏了
[00:15:13.800 --> 00:15:15.240]  今天是母親節
[00:15:15.240 --> 00:15:17.040]  我自己也身為女性
[00:15:17.040 --> 00:15:19.440]  所以我也站在女性的立場
[00:15:19.440 --> 00:15:21.160]  站在媽媽的立場
[00:15:21.160 --> 00:15:23.920]  來呼籲在座的男性
[00:15:23.920 --> 00:15:28.320]  盼望你們在家庭裡能夠站出來
[00:15:28.320 --> 00:15:30.040]  你們站出來
[00:15:30.040 --> 00:15:32.280]  請你們不要再隱藏
[00:15:32.280 --> 00:15:33.640]  有你們的支持
[00:15:33.640 --> 00:15:37.040]  你們家裡的太太或媽媽
[00:15:37.040 --> 00:15:40.360]  他們的日子會好過很多
[00:15:40.360 --> 00:15:41.520]  不過在這裡
[00:15:41.520 --> 00:15:46.000]  我也很想提醒我的姊妹
[00:15:46.000 --> 00:15:49.520]  有沒有想過你們家裡的男人
[00:15:49.520 --> 00:15:50.840]  經常隱藏
[00:15:50.840 --> 00:15:52.680]  其實可能有原因
[00:15:52.680 --> 00:15:56.480]  這個原因很可能跟我們自己有關
[00:15:56.480 --> 00:16:01.000]  很可能是我們自己過度去發揮我們的功能
[00:16:01.000 --> 00:16:04.400]  在家庭裡 我們英文叫做over function
[00:16:04.400 --> 00:16:05.960]  當你over function的時候
[00:16:05.960 --> 00:16:10.080]  另一個就會退
[00:16:10.080 --> 00:16:13.080]  十多年前我曾經帶過一個小組
[00:16:13.080 --> 00:16:14.280]  這個小組裡面
[00:16:14.280 --> 00:16:17.040]  我記得應該有六位女士
[00:16:17.040 --> 00:16:19.000]  她們都是單親的
[00:16:19.000 --> 00:16:22.680]  有些十多年前已經跟丈夫分開了
[00:16:22.680 --> 00:16:26.120]  有些離婚了一兩年
[00:16:26.120 --> 00:16:27.560]  有一次我問她們一個問題
[00:16:27.560 --> 00:16:32.040]  我問她們 妳認為在妳的家裡
[00:16:32.040 --> 00:16:33.120]  在妳的婚姻裡
[00:16:33.120 --> 00:16:37.760]  到底是什麼原因導致妳們的婚姻出現問題
[00:16:37.760 --> 00:16:40.560]  她們不約而同地回應我
[00:16:40.560 --> 00:16:42.600]  當她們的小孩出生之後
[00:16:42.600 --> 00:16:44.720]  她們的婚姻就開始出問題
[00:16:44.720 --> 00:16:48.880]  有些說是在第二個兒子出生之後
[00:16:48.880 --> 00:16:50.280]  她們都承認
[00:16:50.280 --> 00:16:52.800]  因為她們將大部分的精力
[00:16:52.800 --> 00:16:54.640]  都放在兒女身上
[00:16:54.640 --> 00:16:56.800]  以致忽略了丈夫
[00:16:56.800 --> 00:17:00.400]  導致她們的婚姻出現問題
[00:17:00.400 --> 00:17:03.640]  其實這些女士都顯示了一點
[00:17:03.640 --> 00:17:07.400]  她們在家裡真的過度地發揮她們的功能
[00:17:07.400 --> 00:17:09.720]  特別是發揮在兒女身上
[00:17:09.720 --> 00:17:13.200]  她們跟兒女結連了
[00:17:13.200 --> 00:17:16.520]  成為一個很緊密的聯盟
[00:17:16.520 --> 00:17:20.920]  而丈夫就被排拒於外
[00:17:20.920 --> 00:17:24.040]  有人將婚姻比喻為舞蹈
[00:17:24.040 --> 00:17:26.840]  兩個人跳舞需要互相配合
[00:17:26.840 --> 00:17:29.400]  一個走前 另一個要退後
[00:17:29.400 --> 00:17:33.320]  兩個走前 大家就會撞崩頭
[00:17:33.320 --> 00:17:35.880]  其中一個不斷向前的時候
[00:17:35.880 --> 00:17:37.880]  另一個就會不斷退後
[00:17:37.880 --> 00:17:43.640]  退退下就會隱形
[00:17:43.640 --> 00:17:47.360]  媽媽跟子女的關係其實也是一樣
[00:17:47.360 --> 00:17:49.760]  當妳照顧得太周到的時候
[00:17:49.760 --> 00:17:53.400]  妳就會削弱了妳兒女的自顧能力
[00:17:53.400 --> 00:17:57.800]  削弱了她們的進取精神
[00:17:57.800 --> 00:18:01.320]  今天我們經常說年輕一代好像很敷衍
[00:18:01.320 --> 00:18:04.760]  很無踏實 不負責任
[00:18:04.760 --> 00:18:06.800]  但妳想想她們的父母
[00:18:06.800 --> 00:18:09.440]  即我們這一代成年人
[00:18:09.440 --> 00:18:11.320]  我們很多都很聰明
[00:18:11.320 --> 00:18:14.880]  手頭上一兩個學位 什麼都懂
[00:18:14.880 --> 00:18:18.800]  我們又不想兒女捱得像我們小時候那麼辛苦
[00:18:18.800 --> 00:18:21.160]  於是我們什麼都提供給他們
[00:18:21.160 --> 00:18:22.840]  什麼都幫他們做
[00:18:22.840 --> 00:18:26.400]  那他們還需要什麼負責任呢?
[00:18:26.400 --> 00:18:30.480]  這其實也是一種過度發揮的功能
[00:18:30.480 --> 00:18:33.280]  over-function
[00:18:33.280 --> 00:18:37.320]  各位父母 特別在在中的媽媽
[00:18:37.320 --> 00:18:41.240]  在這裡我也很想呼籲大家
[00:18:41.240 --> 00:18:42.600]  可能這也是一個時候
[00:18:42.600 --> 00:18:48.440]  我們要學習放手 放心
[00:18:48.440 --> 00:18:51.400]  我知道你們的心裡可能會這樣說
[00:18:51.400 --> 00:18:55.560]  妳說就容易 放手 放心
[00:18:55.560 --> 00:18:57.280]  妳說就容易
[00:18:57.280 --> 00:18:59.840]  難道我可以看著兒子那麼頹廢
[00:18:59.840 --> 00:19:04.680]  什麼都不做 什麼都不理嗎?
[00:19:04.680 --> 00:19:06.560]  的確是的
[00:19:06.560 --> 00:19:10.560]  如果只是靠我們自己
[00:19:10.560 --> 00:19:13.280]  無論我們多麼堅強
[00:19:13.280 --> 00:19:14.400]  多麼有毅力
[00:19:14.400 --> 00:19:16.640]  我們總會有軟弱放棄的時候
[00:19:16.640 --> 00:19:19.080]  有家人的支持會好一點
[00:19:19.080 --> 00:19:21.240]  但如果情況沒有改善的話
[00:19:21.240 --> 00:19:25.080]  一家人其實這樣撐下去也很辛苦
[00:19:25.080 --> 00:19:29.440]  所以真正令我們可以放手放心的
[00:19:29.440 --> 00:19:34.040]  不是人 是那個看不見的神
[00:19:34.040 --> 00:19:35.080]  不知道大家有沒有留意
[00:19:35.080 --> 00:19:38.920]  這段經文裡還有一個角色隱藏了
[00:19:38.920 --> 00:19:40.400]  就是神
[00:19:40.400 --> 00:19:42.400]  整段經文都沒有提到神的名字
[00:19:42.400 --> 00:19:46.040]  沒有提到神這個角色
[00:19:46.040 --> 00:19:48.600]  在舊約聖經裡
[00:19:48.600 --> 00:19:52.560]  其實有一本書 整本書都沒有提到神的名字
[00:19:52.560 --> 00:19:55.200]  大家知不知道是哪一本?
[00:19:55.200 --> 00:19:57.480]  《以斯帖記》
[00:19:57.480 --> 00:20:01.400]  在這本書裡從頭到尾都沒有提到神
[00:20:01.400 --> 00:20:03.440]  而以斯帖他貴為一個皇后
[00:20:03.440 --> 00:20:06.520]  他挺身而出 拯救以色列人
[00:20:06.520 --> 00:20:11.040]  讓以色列人可以逃過一場種族清洗
[00:20:11.040 --> 00:20:14.240]  這段歷史在以色列人的歷史裡相當重要
[00:20:14.240 --> 00:20:17.000]  但他卻沒有提到神
[00:20:17.000 --> 00:20:18.520]  雖然沒有提到神
[00:20:18.520 --> 00:20:21.600]  但他處處可以看到神的作為
[00:20:21.600 --> 00:20:24.920]  這段經文也是一樣
[00:20:24.920 --> 00:20:28.200]  誰令摩西出生之後
[00:20:28.200 --> 00:20:31.080]  三個月被病埋
[00:20:31.080 --> 00:20:33.880]  都可以不被發現呢?
[00:20:33.880 --> 00:20:40.560]  是誰令法老的女兒遇上蒲草箱呢?
[00:20:40.560 --> 00:20:45.720]  是誰令法老的女兒大發憐憫之心呢?
[00:20:45.720 --> 00:20:49.240]  是誰令摩西的姐姐那麼機智
[00:20:49.240 --> 00:20:51.840]  可以提出一個那麼好的妙計呢?
[00:20:51.840 --> 00:20:58.240]  是誰令摩西可以讓她的母親親手撫養成人
[00:20:58.240 --> 00:21:01.680]  並向她講解以色列人的歷史
[00:21:01.680 --> 00:21:06.120]  使她能夠對自己的民族同胞建立深厚的感情
[00:21:06.120 --> 00:21:08.920]  甚至不惜殺害埃及人
[00:21:08.920 --> 00:21:11.840]  來拯救自己的同胞呢?
[00:21:11.840 --> 00:21:17.640]  是誰令摩西可以在埃及的皇宮裡成長
[00:21:17.640 --> 00:21:21.920]  學習埃及人的知識和學問
[00:21:21.920 --> 00:21:26.720]  使她日後被神選為以色列人領袖的時候
[00:21:26.720 --> 00:21:28.080]  可以帶領他們
[00:21:28.080 --> 00:21:34.840]  還可以寫寫神的律法書呢?
