
[00:00:00.000 --> 00:00:05.000]  我們很感謝神剛才透過師班帶出一首很好的詩歌
[00:04:20.000 --> 00:04:23.000]  我若叫他們餓著回家
[00:04:23.000 --> 00:04:26.000]  他們會在路上餓昏
[00:04:26.000 --> 00:04:28.000]  因為其中有從遠處來的
[00:04:28.000 --> 00:04:30.000]  門徒回答
[00:04:30.000 --> 00:04:31.000]  在這野地
[00:04:31.000 --> 00:04:33.000]  從那裏能得餅
[00:04:33.000 --> 00:04:35.000]  使這些人吃飽呢
[00:04:35.000 --> 00:04:37.000]  耶穌問他們
[00:04:37.000 --> 00:04:39.000]  你們有多少餅
[00:04:39.000 --> 00:04:40.000]  他們說
[00:04:40.000 --> 00:04:41.000]  七個
[00:04:41.000 --> 00:04:44.000]  這段經文我們先來看一看
[00:04:44.000 --> 00:04:46.000]  其實耶穌
[00:04:46.000 --> 00:04:49.000]  和之前的五餅二魚神蹟
[00:04:49.000 --> 00:04:51.000]  都有一樣東西
[00:04:51.000 --> 00:04:54.000]  就是祂看到群眾的需要
[00:04:54.000 --> 00:04:56.000]  真實的需要
[00:04:56.000 --> 00:04:58.000]  祂就憐憫他們
[00:04:58.000 --> 00:05:00.000]  兩段經文都提到
[00:05:00.000 --> 00:05:02.000]  主要憐憫這群群眾
[00:05:02.000 --> 00:05:03.000]  在這裏
[00:05:03.000 --> 00:05:04.000]  分別就是
[00:05:04.000 --> 00:05:06.000]  是耶穌主動
[00:05:06.000 --> 00:05:08.000]  要跟那些門徒說
[00:05:08.000 --> 00:05:12.000]  我們要叫這群群眾吃飽
[00:05:12.000 --> 00:05:14.000]  五餅二魚就相反
[00:05:14.000 --> 00:05:16.000]  是門徒覺得天已經黑了
[00:05:16.000 --> 00:05:19.000]  不如耶穌快點叫他們走
[00:05:19.000 --> 00:05:20.000]  他們自己去謀生
[00:05:20.000 --> 00:05:21.000]  耶穌說
[00:05:21.000 --> 00:05:23.000]  你們給他們吃
[00:05:23.000 --> 00:05:25.000]  他們去哪裏找這麼多東西給他們吃
[00:05:25.000 --> 00:05:26.000]  這裏是野地
[00:05:26.000 --> 00:05:27.000]  同樣
[00:05:27.000 --> 00:05:29.000]  他們沒有學到功課
[00:05:29.000 --> 00:05:30.000]  門徒在野地裏面
[00:05:30.000 --> 00:05:33.000]  仍然是來面對
[00:05:33.000 --> 00:05:35.000]  這群有需要的群眾
[00:05:35.000 --> 00:05:36.000]  在野地
[00:05:36.000 --> 00:05:38.000]  我們哪裏有這麼多餅
[00:05:38.000 --> 00:05:39.000]  叫他們吃飽呢
[00:05:39.000 --> 00:05:41.000]  那邊五餅二魚餵飽五千人
[00:05:41.000 --> 00:05:43.000]  這一頭你不信得過
[00:05:43.000 --> 00:05:45.000]  這位行神即歧視
[00:05:45.000 --> 00:05:47.000]  神的兒子有這樣的能力恩典
[00:05:47.000 --> 00:05:51.000]  祂有豐富的供應給他們嗎
[00:05:51.000 --> 00:05:53.000]  其實主知道我們每個人
[00:05:53.000 --> 00:05:55.000]  今天那個綱頸
[00:05:55.000 --> 00:05:57.000]  和真正的需要
[00:05:57.000 --> 00:05:58.000]  主的連述
[00:05:58.000 --> 00:06:00.000]  就是在這段經文
[00:06:00.000 --> 00:06:01.000]  在之前的經文
[00:06:01.000 --> 00:06:02.000]  都有我們看見
[00:06:02.000 --> 00:06:04.000]  耶穌很明白
[00:06:04.000 --> 00:06:06.000]  今天你和我
[00:06:06.000 --> 00:06:07.000]  我們每一個人
[00:06:07.000 --> 00:06:09.000]  我們的綱頸如何
[00:06:09.000 --> 00:06:13.000]  耶穌是有豐富的體恤
[00:06:13.000 --> 00:06:14.000]  同理心
[00:06:14.000 --> 00:06:15.000]  這個同理心
[00:06:15.000 --> 00:06:17.000]  我們看見耶穌說
[00:06:17.000 --> 00:06:19.000]  他們已經三天了
[00:06:19.000 --> 00:06:21.000]  前文五餅二魚的神蹟
[00:06:21.000 --> 00:06:24.000]  只是一天都未夠
[00:06:24.000 --> 00:06:25.000]  但這裏三天
[00:06:25.000 --> 00:06:28.000]  是表明了這群群眾
[00:06:28.000 --> 00:06:29.000]  不是猶太人的群眾
[00:06:29.000 --> 00:06:31.000]  他們是外邦人的群眾
[00:06:31.000 --> 00:06:33.000]  他們飢渴無意的心
[00:06:33.000 --> 00:06:34.000]  去追隨主
[00:06:34.000 --> 00:06:37.000]  一邊聽一邊問
[00:06:37.000 --> 00:06:40.000]  主將他們的天國道理
[00:06:40.000 --> 00:06:43.000]  教導這群子民
[00:06:43.000 --> 00:06:46.000]  讓他們明白上帝的心意
[00:06:46.000 --> 00:06:48.000]  但他們不捨得
[00:06:48.000 --> 00:06:50.000]  他們就這樣離開
[00:06:50.000 --> 00:06:51.000]  如果他們離開
[00:06:51.000 --> 00:06:53.000]  怕他們三天沒有吃東西
[00:06:53.000 --> 00:06:55.000]  而且他們在路上
[00:06:55.000 --> 00:06:57.000]  有些人很遠的地方來
[00:06:57.000 --> 00:07:00.000]  怕他們在路上會餓暈
[00:07:00.000 --> 00:07:03.000]  所以主耶穌就要求主動
[00:07:03.000 --> 00:07:05.000]  要餵飽他們
[00:07:05.000 --> 00:07:07.000]  我們今天有沒有同樣的
[00:07:07.000 --> 00:07:09.000]  這份同理心
[00:07:09.000 --> 00:07:11.000]  你對你的鄰舍的需要
[00:07:11.000 --> 00:07:14.000]  或者你家的康奸
[00:07:14.000 --> 00:07:15.000]  有沒有有時見到他
[00:07:15.000 --> 00:07:17.000]  你會慰問一聲他呢
[00:07:17.000 --> 00:07:20.000]  你今天對你周圍所認識的人
[00:07:20.000 --> 00:07:23.000]  包括你的同事、上司下屬
[00:07:23.000 --> 00:07:25.000]  如果他有病患
[00:07:25.000 --> 00:07:27.000]  或者遇到一些意外
[00:07:27.000 --> 00:07:29.000]  你怎樣去照顧他呢
[00:07:29.000 --> 00:07:32.000]  我相信這種同理心和體恤
[00:07:32.000 --> 00:07:34.000]  在我們每一天的生活
[00:07:34.000 --> 00:07:36.000]  其實我們可以表達出來
[00:07:36.000 --> 00:07:38.000]  最近我看到一個資料
[00:07:38.000 --> 00:07:41.000]  講到香港每天浪費的廚餘
[00:07:41.000 --> 00:07:43.000]  和完好的食物
[00:07:43.000 --> 00:07:46.000]  是高達三千六百噸
[00:07:46.000 --> 00:07:47.000]  不是一個月
[00:07:47.000 --> 00:07:49.000]  是一天
[00:07:49.000 --> 00:07:51.000]  一天我們有三千六百噸
[00:07:51.000 --> 00:07:55.000]  這個重量就相等於三百架
[00:07:55.000 --> 00:07:57.000]  雙層巴士
[00:07:57.000 --> 00:07:59.000]  所以下次你出去吃飯
[00:07:59.000 --> 00:08:01.000]  吃剩的東西請你不要
[00:08:01.000 --> 00:08:03.000]  就這樣扔下
[00:08:03.000 --> 00:08:05.000]  你很好的珍惜這些食品
[00:08:05.000 --> 00:08:07.000]  因為這個世界有很多人
[00:08:07.000 --> 00:08:09.000]  還是飢餓
[00:08:09.000 --> 00:08:11.000]  我們每一次借飯祈禱
[00:08:11.000 --> 00:08:13.000]  你可以去憐恤別人
[00:08:13.000 --> 00:08:16.000]  為那些在世上沒有溫飽的人
[00:08:16.000 --> 00:08:18.000]  我們去祈禱
[00:08:18.000 --> 00:08:20.000]  我們其實這種的做法
[00:08:20.000 --> 00:08:23.000]  不是一個禮儀或者習慣
[00:08:23.000 --> 00:08:26.000]  而是你從心去表達
[00:08:26.000 --> 00:08:28.000]  耶穌那種的憐恤別人
[00:08:28.000 --> 00:08:29.000]  這種的愛
[00:08:29.000 --> 00:08:31.000]  我們今年的主題講到
[00:08:31.000 --> 00:08:32.000]  我們要裝備聖徒
[00:08:32.000 --> 00:08:34.000]  我們要服侍社群的時候
[00:08:34.000 --> 00:08:36.000]  這個不是一個口號
[00:08:36.000 --> 00:08:39.000]  這個是一個生命的裝備
[00:08:39.000 --> 00:08:42.000]  我們的生命要有這種的轉化
[00:08:42.000 --> 00:08:44.000]  你如果沒有這種耶穌基督
[00:08:44.000 --> 00:08:46.000]  是無條件的愛
[00:08:46.000 --> 00:08:48.000]  以及去憐憫別人的時候
[00:08:48.000 --> 00:08:51.000]  其實叫我們去做社區服侍是很難的
[00:08:51.000 --> 00:08:52.000]  是真的難的
[00:08:52.000 --> 00:08:54.000]  但是我們不懼怕
[00:08:54.000 --> 00:08:57.000]  因為我們見到群眾的需要的時候
[00:08:57.000 --> 00:08:59.000]  你願意進到他們當中
[00:08:59.000 --> 00:09:00.000]  好像主耶穌
[00:09:00.000 --> 00:09:03.000]  你看到第六節到第十節
[00:09:03.000 --> 00:09:04.000]  他就說到
[00:09:04.000 --> 00:09:06.000]  他吩咐眾人坐在那裡
[00:09:06.000 --> 00:09:07.000]  然後拿著七個餅
[00:09:07.000 --> 00:09:09.000]  抹開遞給門徒
[00:09:09.000 --> 00:09:11.000]  叫他們來分贈出去
[00:09:11.000 --> 00:09:13.000]  然後有幾條小魚
[00:09:13.000 --> 00:09:15.000]  耶穌也拿起來祝謝
[00:09:15.000 --> 00:09:16.000]  吩咐放在眾人面前
[00:09:16.000 --> 00:09:17.000]  他們就吃了
[00:09:17.000 --> 00:09:18.000]  吃了之後
[00:09:18.000 --> 00:09:20.000]  收回來的那些
[00:09:20.000 --> 00:09:22.000]  我們可以說是廚餘
[00:09:22.000 --> 00:09:24.000]  你猜剩下多少
[00:09:24.000 --> 00:09:26.000]  七匙
[00:09:26.000 --> 00:09:28.000]  這個中文的翻譯
[00:09:28.000 --> 00:09:30.000]  跟英文都是一樣
[00:09:30.000 --> 00:09:34.000]  因為原文不是十二男子的字
[00:09:34.000 --> 00:09:36.000]  是一個康子
[00:09:36.000 --> 00:09:39.000]  是他們外邦人的容器
[00:09:39.000 --> 00:09:42.000]  原來有些人看數字就以為
[00:09:42.000 --> 00:09:43.000]  七個康子
[00:09:43.000 --> 00:09:44.000]  十二個男子
[00:09:44.000 --> 00:09:46.000]  當然是十二個男子多
[00:09:46.000 --> 00:09:47.000]  不是的
[00:09:47.000 --> 00:09:49.000]  其實不要只看這個數目
[00:09:49.000 --> 00:09:55.000]  一個康子原來在外邦人當時的生活
[00:09:55.000 --> 00:09:59.000]  他們用很大的一個康子
[00:09:59.000 --> 00:10:02.000]  是連一個人可以躺在裡面都可以的
[00:10:02.000 --> 00:10:03.000]  然後上面遮蓋
[00:10:03.000 --> 00:10:07.000]  所以我們很相信這七個康子的剩餘
[00:10:07.000 --> 00:10:09.000]  是很豐富的
[00:10:09.000 --> 00:10:12.000]  不單止是可以超越這十二個男子
[00:10:12.000 --> 00:10:13.000]  這個證明
[00:10:13.000 --> 00:10:17.000]  上帝對外邦人的愛
[00:10:17.000 --> 00:10:18.000]  一點都沒有
[00:10:18.000 --> 00:10:21.000]  是少過對猶太人的關愛
[00:10:21.000 --> 00:10:24.000]  當我們有這樣明白的時候
[00:10:24.000 --> 00:10:28.000]  我們來看看這兩個神跡之間的異童的時候
[00:10:28.000 --> 00:10:30.000]  你會很清楚看見
[00:10:30.000 --> 00:10:33.000]  都是出自主的憐憫
[00:10:33.000 --> 00:10:35.000]  但是不同的地方就是這一處
[00:10:35.000 --> 00:10:38.000]  是發生在外邦人的境內
[00:10:38.000 --> 00:10:40.000]  有四千人
[00:10:40.000 --> 00:10:43.000]  而餅有幾條魚
[00:10:43.000 --> 00:10:48.000]  他們坐的方式都跟猶太人一排排地坐
[00:10:48.000 --> 00:10:50.000]  都有些不同
[00:10:50.000 --> 00:10:53.000]  但是相同的就很重要了
[00:10:53.000 --> 00:10:57.000]  相同的就是我們主的憐憫
[00:10:57.000 --> 00:10:59.000]  對他們的關心
[00:10:59.000 --> 00:11:02.000]  我們今天可以在這段經文裡面
[00:11:02.000 --> 00:11:04.000]  有兩個很重要的反思
[00:11:04.000 --> 00:11:05.000]  第一
[00:11:05.000 --> 00:11:07.000]  主的憐憫
[00:11:07.000 --> 00:11:10.000]  他這兩個尼塞亞的盛宴
[00:11:10.000 --> 00:11:14.000]  其實不只是關心群眾的肉身的需要
[00:11:14.000 --> 00:11:18.000]  他要他們明白就是天國的道理
[00:11:18.000 --> 00:11:20.000]  所以他們不只是飲飲食食
[00:11:20.000 --> 00:11:23.000]  在這個吃東西的過程裡面
[00:11:23.000 --> 00:11:27.000]  之前是耶穌親自將天國的道理
[00:11:27.000 --> 00:11:31.000]  這個救恩要清楚告訴他們
[00:11:31.000 --> 00:11:33.000]  主耶穌一開始傳道就說
[00:11:33.000 --> 00:11:35.000]  天國近了你們當什麼
[00:11:35.000 --> 00:11:37.000]  就是悔改
[00:11:37.000 --> 00:11:39.000]  我們今天同樣在這個世代
[00:11:39.000 --> 00:11:41.000]  跟每一個世代都一樣
[00:11:41.000 --> 00:11:44.000]  人的心離開了上帝
[00:11:44.000 --> 00:11:48.000]  不將上帝成為他們生命裡頭的王的時候
[00:11:48.000 --> 00:11:50.000]  其實我們就會自高自大
[00:11:50.000 --> 00:11:52.000]  我們甚至會墮落
[00:11:52.000 --> 00:11:55.000]  我們自己甚至變成扮演神的角色
[00:11:55.000 --> 00:11:57.000]  我們每一個人都需要主的憐憫
[00:11:57.000 --> 00:11:58.000]  主的救恩
[00:11:58.000 --> 00:12:03.000]  所以神極愛世人不只是單外猶太人
[00:12:03.000 --> 00:12:06.000]  外邦人一樣得到他的恩典
[00:12:06.000 --> 00:12:08.000]  我們今天有沒有想過
[00:12:08.000 --> 00:12:09.000]  在香港這個城市
[00:12:09.000 --> 00:12:14.000]  我們都一樣可以做本地的跨文化的宣教
[00:12:14.000 --> 00:12:16.000]  我這裡問大家一個很簡單的問題
[00:12:16.000 --> 00:12:20.000]  我們多少頂姊妹在這個家裡面
[00:12:20.000 --> 00:12:23.000]  你有菲傭、印傭或者泰傭
[00:12:23.000 --> 00:12:26.000]  可不可以舉高手給我看看
[00:12:26.000 --> 00:12:27.000]  都很多
[00:12:27.000 --> 00:12:29.000]  我又問第二個問題
[00:12:29.000 --> 00:12:33.000]  你們家裡頭這些工人
[00:12:33.000 --> 00:12:37.000]  有多少已經信了主
[00:12:37.000 --> 00:12:39.000]  少了一些 一部份
[00:12:39.000 --> 00:12:42.000]  換言之我們家裡面
[00:12:42.000 --> 00:12:44.000]  其實這些是我們extended family
[00:12:44.000 --> 00:12:46.000]  和你很近的
[00:12:46.000 --> 00:12:48.000]  天天和你生活的
[00:12:48.000 --> 00:12:52.000]  這些好像猶太人看來是外族人
[00:12:52.000 --> 00:12:55.000]  我們今天有沒有關心他們的救恩
[00:12:55.000 --> 00:12:58.000]  我們不只是給他們工錢
[00:12:58.000 --> 00:13:01.000]  我們都需要去帶領他們
[00:13:01.000 --> 00:13:02.000]  你要認識上帝
[00:13:02.000 --> 00:13:07.000]  今天如果我們說向穆斯林的群體傳道的話
[00:13:07.000 --> 00:13:11.000]  你去到尖沙咀重慶大廈的社區
[00:13:11.000 --> 00:13:14.000]  其實有很多這些南亞裔人士
[00:13:14.000 --> 00:13:16.000]  這些穆斯林的群體
[00:13:16.000 --> 00:13:17.000]  我們不跟他們傳道
[00:13:17.000 --> 00:13:21.000]  其實自然有姚華見證人會 摩門教
[00:13:21.000 --> 00:13:23.000]  他們就會來向他們傳道
[00:13:23.000 --> 00:13:25.000]  別義的福音
[00:13:25.000 --> 00:13:27.000]  我們有沒有這一份連率別人的心
[00:13:27.000 --> 00:13:29.000]  如果我們沒有連率別人的心
[00:13:29.000 --> 00:13:32.000]  我們的心中就會很狹隘
[00:13:32.000 --> 00:13:33.000]  就好像猶太人那樣
[00:13:33.000 --> 00:13:36.000]  他們不知道他們有這樣的責任
[00:13:36.000 --> 00:13:40.000]  要向外邦人去見證上帝的恩典
[00:13:40.000 --> 00:13:46.000]  門徒到現在他們都學不會依靠神的大能和公認
[00:13:46.000 --> 00:13:48.000]  他們還是懵然不知
[00:13:48.000 --> 00:13:51.000]  因為他們對耶穌基督那個真正的身份
[00:13:51.000 --> 00:13:53.000]  他們還不是掌握得好
[00:13:53.000 --> 00:13:55.000]  我們從第二個角度去看
[00:13:55.000 --> 00:13:58.000]  就是主的嘆息來看
[00:13:58.000 --> 00:14:00.000]  當中在這個過程裡面
[00:14:00.000 --> 00:14:04.000]  讓我們先從法律賽人的試探裡面
[00:14:04.000 --> 00:14:07.000]  我們仔細來看看
[00:14:07.000 --> 00:14:10.000]  請大家和我一起讀11到13節
[00:14:37.000 --> 00:14:40.000]  一個很深刻的形容
[00:14:40.000 --> 00:14:43.000]  耶穌是深深嘆息
[00:14:43.000 --> 00:14:45.000]  嘆息已經很沉重
[00:14:45.000 --> 00:14:48.000]  但這個形容是深深的
[00:14:48.000 --> 00:14:52.000]  耶穌其實是極其難過的
[00:14:52.000 --> 00:14:55.000]  難過的是這一班宗教領袖
[00:14:55.000 --> 00:14:57.000]  他們只知道聽道
[00:14:57.000 --> 00:15:00.000]  但他們不懂得去真正的行道
[00:15:00.000 --> 00:15:03.000]  這班法律賽人還來找把柄
[00:15:03.000 --> 00:15:04.000]  想試探主
[00:15:04.000 --> 00:15:06.000]  試探主是甚麼
[00:15:06.000 --> 00:15:08.000]  你在地上行神蹟
[00:15:08.000 --> 00:15:09.000]  我們見過了
[00:15:09.000 --> 00:15:11.000]  你叫天上而來
[00:15:11.000 --> 00:15:13.000]  顯個神蹟給我們看
[00:15:13.000 --> 00:15:16.000]  其實是否這樣他們就會相信呢
[00:15:16.000 --> 00:15:18.000]  當然我相信不是
[00:15:18.000 --> 00:15:21.000]  耶穌不顯神蹟給他們看
[00:15:21.000 --> 00:15:24.000]  因為耶穌曾經也跟他們說
[00:15:24.000 --> 00:15:26.000]  除了人子死了
[00:15:26.000 --> 00:15:28.000]  三天後復活
[00:15:28.000 --> 00:15:31.000]  再沒有其他更大的神蹟
[00:15:31.000 --> 00:15:33.000]  也要顯給他們看
[00:15:33.000 --> 00:15:37.000]  這是用舊約若拿書在餘福裡
[00:15:37.000 --> 00:15:41.000]  那三天去預表耶穌基督的死
[00:15:41.000 --> 00:15:43.000]  我們看見耶穌死後
[00:15:43.000 --> 00:15:46.000]  大祭司和法律賽人竟然收買冰丁
[00:15:46.000 --> 00:15:48.000]  去傳假消息
[00:15:48.000 --> 00:15:50.000]  說門徒偷了耶穌的屍體
[00:15:50.000 --> 00:15:52.000]  你看見這班宗教領袖
[00:15:52.000 --> 00:15:55.000]  他們的心腸多麼的惡毒
[00:15:55.000 --> 00:15:57.000]  法律賽人的不信
[00:15:57.000 --> 00:15:59.000]  在這兩次餵飽神蹟之後
[00:15:59.000 --> 00:16:02.000]  都是要來找耶穌把柄
[00:16:02.000 --> 00:16:04.000]  與耶穌爭辯
[00:16:04.000 --> 00:16:06.000]  所以他們認為
[00:16:06.000 --> 00:16:08.000]  天上而來的神蹟才是來自神
[00:16:08.000 --> 00:16:12.000]  要求確認耶穌的權柄和身份
[00:16:12.000 --> 00:16:17.000]  耶穌早前行過講鬼的神蹟
[00:16:17.000 --> 00:16:21.000]  他們說耶穌是用鬼王別西卜去講鬼
[00:16:21.000 --> 00:16:23.000]  接著耶穌斥責他們
[00:16:23.000 --> 00:16:26.000]  你們是褻瀆聖靈
[00:16:26.000 --> 00:16:30.000]  那麼明顯的神國的彰顯
[00:16:30.000 --> 00:16:33.000]  神的恩典能力臨到這些被鬼附的人
[00:16:33.000 --> 00:16:34.000]  得著自由釋放
[00:16:34.000 --> 00:16:40.000]  你們竟然說他們是被鬼王驅鬼
[00:16:40.000 --> 00:16:42.000]  就是鬼打鬼
[00:16:42.000 --> 00:16:44.000]  耶穌不是
[00:16:44.000 --> 00:16:46.000]  耶穌是用真理的神靈
[00:16:46.000 --> 00:16:48.000]  有這樣的權柄能力
[00:16:48.000 --> 00:16:50.000]  鬼一聽見耶穌的名字
[00:16:50.000 --> 00:16:52.000]  已經腳都軟了
[00:16:52.000 --> 00:16:54.000]  但竟然他們內心不信
[00:16:54.000 --> 00:16:56.000]  耶穌為他們深深嘆息
[00:16:56.000 --> 00:16:58.000]  就是這班法律賽人
[00:16:58.000 --> 00:17:00.000]  這班當時的宗教領袖
[00:17:00.000 --> 00:17:04.000]  他們好像昔日橫頸撥翼的以色列人一樣
[00:17:04.000 --> 00:17:08.000]  昔日這班以色列人在曠野四十年
[00:17:08.000 --> 00:17:11.000]  他們見證摩西行很多神蹟歧視
[00:17:11.000 --> 00:17:15.000]  但仍然在不斷埋怨摩西
[00:17:15.000 --> 00:17:16.000]  埋怨上帝
[00:17:16.000 --> 00:17:19.000]  他們對神的供應應許
[00:17:19.000 --> 00:17:22.000]  完全都不是確信
[00:17:22.000 --> 00:17:25.000]  一遇到一些困難就在埋怨
[00:17:25.000 --> 00:17:29.000]  我們今天這個世代是不是同樣是這樣呢
[00:17:29.000 --> 00:17:34.000]  聖經說這個世代是邪惡淫亂
[00:17:34.000 --> 00:17:36.000]  是指當時
[00:17:36.000 --> 00:17:38.000]  為何說他們是邪惡淫亂呢
[00:17:38.000 --> 00:17:41.000]  這班宗教領袖不以神為神
[00:17:41.000 --> 00:17:45.000]  不讓上帝成為他們生命的主宰的時候
[00:17:45.000 --> 00:17:48.000]  他以別的神代替耶和華
