
[00:00:00.000 --> 00:00:00.720]  各位探險姐妹
[00:11:57.480 --> 00:12:00.520]  他們遭災的日子
[00:12:00.520 --> 00:12:05.200]  你不當睜著眼看著他們受苦
[00:12:05.200 --> 00:12:08.200]  他們遭災的日子
[00:12:08.200 --> 00:12:11.960]  你不當伸手搶他們的財物
[00:12:12.600 --> 00:12:16.160]  你不當站在拗路口
[00:12:16.160 --> 00:12:20.120]  剪除他們中間逃脫的
[00:12:20.120 --> 00:12:23.200]  他們遭難的日子
[00:12:23.200 --> 00:12:28.640]  你不當將他們剩下的人交付仇敵
[00:12:28.640 --> 00:12:31.720]  上文講甚麼呢?
[00:12:31.720 --> 00:12:33.720]  上文講到
[00:12:33.720 --> 00:12:35.520]  由以東人
[00:12:35.520 --> 00:12:39.320]  他們眼白白在看著
[00:12:39.320 --> 00:12:42.400]  猶大國的敗亡
[00:12:42.800 --> 00:12:45.360]  他們動在眾人面前
[00:12:45.360 --> 00:12:49.480]  好像很公義很公正那樣
[00:12:49.480 --> 00:12:52.200]  站在眾人當中
[00:12:52.200 --> 00:12:56.240]  包括外邦人和那些三不識七的人
[00:12:56.240 --> 00:13:01.480]  最後這種表演
[00:13:01.480 --> 00:13:04.400]  在外邦人世界的眼中
[00:13:04.400 --> 00:13:07.320]  包括上帝就一始眾的地
[00:13:07.320 --> 00:13:09.640]  講了出以東的問題
[00:13:09.880 --> 00:13:14.000]  其實你們跟外邦或者陌生人
[00:13:14.000 --> 00:13:16.520]  其實不是一模一樣
[00:13:16.520 --> 00:13:21.040]  這個對於一個屬神的群體
[00:13:21.040 --> 00:13:22.840]  或者我們可以這樣說
[00:13:22.840 --> 00:13:24.720]  從雅國
[00:13:24.720 --> 00:13:28.800]  所出來的這兩個兄弟邦國
[00:13:28.800 --> 00:13:34.280]  以素和猶大國
[00:13:34.280 --> 00:13:36.040]  他們本身
[00:13:36.040 --> 00:13:37.760]  以素或者雅國
[00:13:38.080 --> 00:13:40.480]  他們在這個情況之下
[00:13:40.480 --> 00:13:42.400]  讓我們看到
[00:13:42.400 --> 00:13:47.160]  他們其實是一種對上帝的羞辱
[00:13:47.160 --> 00:13:50.920]  這種起承轉合的陳述
[00:13:50.920 --> 00:13:54.640]  其實造成了一個在普世裡面
[00:13:54.640 --> 00:13:57.400]  不信主的人對於
[00:13:57.400 --> 00:14:01.880]  神的子民以及他們的相關家族
[00:14:01.880 --> 00:14:03.240]  其實是一種
[00:14:03.240 --> 00:14:06.240]  鄙視的一種
[00:14:08.080 --> 00:14:08.840]  結論
[00:14:08.840 --> 00:14:11.960]  在這種情況之下
[00:14:11.960 --> 00:14:14.560]  如果當我們作為神的子民
[00:14:14.560 --> 00:14:16.760]  或者用今天的說法
[00:14:16.760 --> 00:14:18.240]  作為基督徒
[00:14:18.240 --> 00:14:21.400]  就算你做多少侍奉
[00:14:21.400 --> 00:14:22.840]  多麼出位
[00:14:22.840 --> 00:14:23.680]  多麼
[00:14:23.680 --> 00:14:27.280]  包裝得多麼漂亮也好
[00:14:27.280 --> 00:14:30.160]  如果你那個心態
[00:14:30.160 --> 00:14:32.200]  是不正確的話
[00:14:32.200 --> 00:14:33.960]  其實不信主的人
[00:14:33.960 --> 00:14:36.160]  是一眼就看得出的
[00:14:36.480 --> 00:14:38.720]  更何況是上帝呢?
[00:14:38.720 --> 00:14:41.080]  以這種信徒
[00:14:41.080 --> 00:14:43.320]  是不是又真是信主呢?
[00:14:43.320 --> 00:14:45.480]  這個就是前文我們所看的
[00:14:45.480 --> 00:14:47.960]  以東
[00:14:47.960 --> 00:14:50.960]  在他們面對著
[00:14:50.960 --> 00:14:55.880]  猶大國被擄或者甚至被攻陷的時候
[00:14:55.880 --> 00:14:58.440]  他們連串的表現
[00:14:58.440 --> 00:15:01.560]  上帝全部看在眼裡
[00:15:01.560 --> 00:15:03.400]  就在今天我們所記載的
[00:15:03.400 --> 00:15:06.240]  第十二節至十四節裡面
[00:15:06.240 --> 00:15:08.120]  詳細記載
[00:15:08.120 --> 00:15:13.240]  首先我們看看第十二節至第十四節
[00:15:13.240 --> 00:15:15.760]  這裡有一個結構
[00:15:15.760 --> 00:15:17.960]  不難看到的
[00:15:17.960 --> 00:15:21.920]  我想一般你比較小心一點看
[00:15:21.920 --> 00:15:25.080]  即使用和合本聖經也好
[00:15:25.080 --> 00:15:28.440]  你就會看見有一個字眼
[00:15:28.440 --> 00:15:31.800]  叫做「理不當」
[00:15:35.080 --> 00:15:37.360]  「理不當」
[00:15:37.360 --> 00:15:41.120]  在希伯來文裡面
[00:15:41.120 --> 00:15:45.120]  他就用了一個語法結構
[00:15:45.120 --> 00:15:46.800]  就是一個negation
[00:15:46.800 --> 00:15:48.760]  加一個second person in perfect
[00:15:48.760 --> 00:15:50.120]  masculine singular
[00:15:50.120 --> 00:15:53.000]  gestive的動詞
[00:15:53.000 --> 00:15:57.040]  的詞態來去陳述
[00:15:57.040 --> 00:15:59.760]  「理不當」
[00:15:59.760 --> 00:16:04.120]  剛才你聽牧師講希伯來文
[00:16:04.120 --> 00:16:05.080]  講了一大堆東西
[00:16:05.080 --> 00:16:06.880]  什麼negation
[00:16:06.880 --> 00:16:08.880]  加second person masculine
[00:16:08.880 --> 00:16:10.880]  什麼東西
[00:16:10.880 --> 00:16:13.320]  其實最簡單一點來講
[00:16:13.320 --> 00:16:16.120]  就是一句否定語
[00:16:16.120 --> 00:16:17.680]  這句否定
[00:16:17.680 --> 00:16:21.800]  是你本來就不應該做的事
[00:16:21.800 --> 00:16:23.920]  但是你卻是做了
[00:16:23.920 --> 00:16:28.560]  所以什麼叫做justive
[00:16:28.560 --> 00:16:31.000]  在希伯來文語法上面
[00:16:31.000 --> 00:16:34.760]  justive是一種陳述句子
[00:16:34.760 --> 00:16:38.440]  來指出應該做的事
[00:16:38.440 --> 00:16:39.920]  是一個勸喻
[00:16:39.920 --> 00:16:42.520]  所以這段聖經
[00:16:42.520 --> 00:16:45.320]  為什麼可以特別十二節至十四節
[00:16:45.320 --> 00:16:48.640]  可以分出來做一個片段來解釋呢
[00:16:48.640 --> 00:16:52.520]  一整堂道都可以拿出來講
[00:16:52.520 --> 00:16:58.200]  就是因為全部總共有八次用了這個結構
[00:16:58.200 --> 00:17:00.600]  所以本聖經如果是你的
[00:17:00.600 --> 00:17:01.440]  你可以做
[00:17:01.440 --> 00:17:02.640]  如果你是用電子聖經
[00:17:02.640 --> 00:17:04.040]  你就highlight
[00:17:04.040 --> 00:17:04.680]  又不用錢
[00:17:04.680 --> 00:17:05.800]  又不用墨
[00:17:05.800 --> 00:17:06.680]  highlight
[00:17:06.680 --> 00:17:07.640]  你就會看到
[00:17:07.640 --> 00:17:10.400]  「理不當」這個陳述
[00:17:10.400 --> 00:17:12.800]  從第十二節至第十四節裡面
[00:17:12.800 --> 00:17:15.080]  總共用了八次
[00:17:15.080 --> 00:17:17.080]  換言之
[00:17:17.080 --> 00:17:22.800]  上帝在以東人當他犯錯的時候
[00:17:22.800 --> 00:17:25.800]  他不是袖手旁觀
[00:17:25.800 --> 00:17:27.680]  不是不出聲
[00:17:27.680 --> 00:17:29.840]  不是就這樣妥協
[00:17:29.840 --> 00:17:32.320]  有他消滅猶大國
[00:17:32.320 --> 00:17:34.840]  縱容以東等他幸災樂禍
[00:17:34.840 --> 00:17:35.680]  不是
[00:17:35.680 --> 00:17:37.520]  上帝在這個時候
[00:17:37.520 --> 00:17:43.200]  正正把握這個猶大國遭難的日子
[00:17:43.200 --> 00:17:46.640]  來提醒以東
[00:17:46.640 --> 00:17:49.880]  為什麼今天你同樣會遭難
[00:17:49.880 --> 00:17:52.960]  而這個遭難的結果
[00:17:52.960 --> 00:17:54.400]  在先前我已經講了
[00:17:54.400 --> 00:17:56.080]  第十一十二節裡面
[00:17:56.080 --> 00:17:59.360]  十節和十一節裡面講了
[00:17:59.640 --> 00:18:01.200]  第十節和第十一節裡面
[00:18:01.200 --> 00:18:02.680]  我們講了讓我們知道
[00:18:02.680 --> 00:18:05.200]  上帝有一連串的行動
[00:18:05.200 --> 00:18:07.760]  來去執行糾正
[00:18:07.760 --> 00:18:09.360]  挽回以東
[00:18:09.360 --> 00:18:10.920]  但是要挽回以東
[00:18:10.920 --> 00:18:14.120]  首先要從一個最起碼的基礎
[00:18:14.120 --> 00:18:16.920]  就是你犯了什麼錯
[00:18:16.920 --> 00:18:19.280]  所以得救見證
[00:18:19.280 --> 00:18:20.840]  去講的時候
[00:18:20.840 --> 00:18:22.360]  第一件事
[00:18:22.360 --> 00:18:25.000]  是要陳述自己
[00:18:25.000 --> 00:18:28.200]  知不知道自己錯在哪裡
[00:18:29.200 --> 00:18:31.680]  所以上帝不是純粹有罰
[00:18:31.680 --> 00:18:34.200]  我記得我年紀很輕的時候
[00:18:34.200 --> 00:18:36.040]  我媽媽經常看罰的
[00:18:36.040 --> 00:18:38.040]  看罰的時候怎麼樣
[00:18:38.040 --> 00:18:39.240]  罰完之後
[00:18:39.240 --> 00:18:40.240]  當然是頑皮
[00:18:40.240 --> 00:18:41.640]  頑皮完之後他罰
[00:18:41.640 --> 00:18:42.720]  罰完之後
[00:18:42.720 --> 00:18:44.640]  一定要站著
[00:18:44.640 --> 00:18:45.720]  然後他就講
[00:18:45.720 --> 00:18:47.280]  你知不知道你錯了什麼
[00:18:47.280 --> 00:18:50.080]  你講不出
[00:18:50.080 --> 00:18:52.000]  我媽媽怎麼做
[00:18:52.000 --> 00:18:54.120]  不是再打
[00:18:54.120 --> 00:18:56.360]  沒有這麼殘忍的
[00:18:56.360 --> 00:18:58.240]  都釋下義肢
[00:18:58.240 --> 00:19:00.120]  雖然都蠻殘忍的
[00:19:00.120 --> 00:19:00.760]  我告訴你
[00:19:00.760 --> 00:19:02.280]  不過不描述了
[00:19:02.280 --> 00:19:03.920]  這些不重要
[00:19:03.920 --> 00:19:06.240]  他就要我罰站
[00:19:06.240 --> 00:19:08.680]  站在那裡
[00:19:08.680 --> 00:19:09.560]  15分鐘之後
[00:19:09.560 --> 00:19:10.480]  他之後會回來
[00:19:10.480 --> 00:19:11.640]  他就說15分鐘之後
[00:19:11.640 --> 00:19:12.680]  你自己看著那個鐘
[00:19:12.680 --> 00:19:14.320]  他就說現在答12
[00:19:14.320 --> 00:19:15.680]  答3我會回來的了
[00:19:15.680 --> 00:19:17.160]  你告訴我你錯了什麼
[00:19:17.160 --> 00:19:21.760]  如果他再回來不行的時候
[00:19:21.760 --> 00:19:23.280]  仍然你講不出的
[00:19:23.280 --> 00:19:24.000]  是錯在什麼
[00:19:24.000 --> 00:19:25.400]  為什麼媽媽要打你
[00:19:26.520 --> 00:19:29.520]  他就會再整多15分鐘給你
[00:19:29.520 --> 00:19:31.480]  不過這次就不是看著那個鐘
[00:19:31.480 --> 00:19:33.480]  這次就看著牆
[00:19:33.480 --> 00:19:36.440]  看著牆就很要命了
[00:19:36.440 --> 00:19:38.240]  因為你不知道要等多久
[00:19:38.240 --> 00:19:40.360]  15分鐘
[00:19:40.360 --> 00:19:42.880]  你以為15分鐘之後可以過關了
[00:19:42.880 --> 00:19:45.640]  你看著牆你不知道幾點
[00:19:45.640 --> 00:19:48.040]  你真的要想
[00:19:48.040 --> 00:19:50.240]  想清想楚你自己有什麼罪
