
[00:00:00.000 --> 00:00:02.700]  大胃傳的二十四講
[00:02:16.320 --> 00:02:19.000]  我們都能夠是讚美神
[00:02:19.000 --> 00:02:24.240]  這個就是薩姆爾夏想教我們
[00:02:24.240 --> 00:02:27.960]  其實除了薩姆爾夏一開始結束
[00:02:27.960 --> 00:02:29.680]  都是讚美神
[00:02:29.680 --> 00:02:32.240]  在薩姆爾夏的最後四章書
[00:02:32.240 --> 00:02:34.280]  我們都能夠看到
[00:02:34.280 --> 00:02:35.440]  我跟大家說過
[00:02:35.440 --> 00:02:38.080]  在薩姆爾夏最後的四章書
[00:02:38.080 --> 00:02:40.880]  一共發生了六件事
[00:02:40.880 --> 00:02:43.920]  這六件事都有一個首尾結構
[00:02:43.920 --> 00:02:47.440]  成為有三組的首尾結構
[00:02:47.440 --> 00:02:48.920]  第一組是什麼?
[00:02:48.920 --> 00:02:51.760]  最外面的一個首尾結構
[00:02:51.760 --> 00:02:55.200]  就是講到以色列的君王都犯了罪
[00:02:55.200 --> 00:02:59.680]  以致使得以色列人有災難
[00:02:59.680 --> 00:03:01.720]  在這個首尾結構的開始
[00:03:01.720 --> 00:03:03.640]  就是數羅王
[00:03:03.640 --> 00:03:08.240]  他因為要殺盡欺騙人
[00:03:08.240 --> 00:03:12.400]  以致被神所懲罰
[00:03:12.400 --> 00:03:16.560]  使得所有的以色列人有旱災
[00:03:16.560 --> 00:03:22.040]  記載在薩姆爾夏的二十一章頭
[00:03:22.040 --> 00:03:24.680]  這個首尾結構的下半段
[00:03:24.680 --> 00:03:27.760]  是大衛王同樣犯了罪
[00:03:27.760 --> 00:03:31.600]  他數點人民以致帶來有瘟疫
[00:03:31.600 --> 00:03:35.000]  在薩姆爾夏的二十四章
[00:03:35.000 --> 00:03:37.720]  這個首尾結構的第二層
[00:03:37.720 --> 00:03:41.280]  是有關大衛勇士的名單
[00:03:41.280 --> 00:03:43.800]  在薩姆爾夏的二十一章尾
[00:03:43.800 --> 00:03:48.680]  是戰勝巨人、殺死巨人勇士的名單
[00:03:48.680 --> 00:03:52.440]  而在薩姆爾夏的二十三章尾
[00:03:52.440 --> 00:03:55.880]  是大衛身邊勇士的名單
[00:03:55.880 --> 00:03:59.720]  而整個首尾結構最中心的地方
[00:03:59.720 --> 00:04:03.600]  就是兩首詩歌來讚美神
[00:04:03.600 --> 00:04:05.920]  一首就是我們今天要講的
[00:04:05.920 --> 00:04:07.880]  薩姆爾夏二十二章
[00:04:07.880 --> 00:04:10.680]  是大衛感恩的詩歌
[00:04:10.680 --> 00:04:14.400]  另外一個就是大衛遺言的詩歌
[00:04:14.400 --> 00:04:19.080]  在薩姆爾夏的二十三章頭
[00:04:19.080 --> 00:04:23.960]  我們今天要講的就是薩姆爾夏的二十二章
[00:04:23.960 --> 00:04:26.440]  是大衛的一首詩歌
[00:04:26.440 --> 00:04:31.120]  很多的神學家、很多的學者都想知道
[00:04:31.120 --> 00:04:34.360]  究竟大衛作這首詩歌
[00:04:34.360 --> 00:04:37.680]  成詩的日期是何時呢
[00:04:37.680 --> 00:04:41.840]  根據薩姆爾夏的二十二章第五十一節
[00:04:41.840 --> 00:04:45.720]  大衛說神賜給他極大的恩典
[00:04:45.720 --> 00:04:48.760]  這個恩典不單是給大衛
[00:04:48.760 --> 00:04:51.560]  而且是給大衛的後裔
[00:04:51.560 --> 00:04:54.640]  這個恩典是直到永遠的
[00:04:54.640 --> 00:04:57.200]  所以很多的學者都說
[00:04:57.200 --> 00:05:02.160]  這首詩歌應該是神和大衛納約
[00:05:02.160 --> 00:05:05.040]  在薩姆爾夏的第七章
[00:05:05.040 --> 00:05:07.000]  大衛之約
[00:05:07.000 --> 00:05:11.640]  祝福大衛的王朝將會是直到永遠
[00:05:11.640 --> 00:05:13.840]  所以很多的學者都說
[00:05:13.840 --> 00:05:17.360]  應該是在薩姆爾夏的第七章之後
[00:05:17.360 --> 00:05:20.040]  大衛作這首詩歌
[00:05:20.040 --> 00:05:23.840]  但是我們也可以再具體一點
[00:05:23.840 --> 00:05:26.960]  薩姆爾夏的第八章是講什麼呢
[00:05:26.960 --> 00:05:29.160]  大衛的戰績
[00:05:29.160 --> 00:05:33.520]  大衛戰勝所有很多的國家
[00:05:33.520 --> 00:05:37.560]  而這個正吻合我們今天薩姆爾夏二十二章
[00:05:37.560 --> 00:05:39.400]  這個詩歌的內容
[00:05:39.400 --> 00:05:42.920]  就是神帶領大衛戰勝他的敵人
[00:05:42.920 --> 00:05:45.120]  所以也可以說
[00:05:45.120 --> 00:05:48.000]  是薩姆爾夏第八章之後
[00:05:48.000 --> 00:05:50.880]  大衛先寫這首詩歌
[00:05:50.880 --> 00:05:56.360]  我們也可以再進一步來推斷
[00:05:56.360 --> 00:05:58.120]  有很多學者說
[00:05:58.120 --> 00:06:01.480]  這個詩歌應該是在薩姆爾夏十一章
[00:06:01.480 --> 00:06:04.440]  到十二章之前寫的
[00:06:04.440 --> 00:06:06.880]  所以是第八章之後
[00:06:06.880 --> 00:06:08.760]  十一章之前
[00:06:08.760 --> 00:06:09.960]  為什麼呢
[00:06:09.960 --> 00:06:12.760]  因為在薩姆爾夏的十一、十二章
[00:06:12.760 --> 00:06:16.520]  大衛和拔士巴犯姦淫
[00:06:16.520 --> 00:06:19.280]  而且是犯了殺人的罪
[00:06:19.280 --> 00:06:20.720]  有很多學者說
[00:06:20.720 --> 00:06:24.800]  如果這首詩歌是在十一、十二章之後寫
[00:06:24.800 --> 00:06:27.480]  大衛不會有這麼喜樂的心
[00:06:27.480 --> 00:06:30.200]  因為他犯了很大的罪
[00:06:30.200 --> 00:06:33.120]  所以這首詩歌應該是第八章之後
[00:06:33.120 --> 00:06:36.200]  十一章之前
[00:06:36.200 --> 00:06:41.520]  作者就將這首詩歌放在薩姆爾夏最後的部分
[00:06:41.520 --> 00:06:45.360]  透過一個首尾的結構讓我們看到
[00:06:45.360 --> 00:06:49.640]  我們應該將注意力放在誰的身上
[00:06:49.640 --> 00:06:51.960]  放在神的身上
[00:06:51.960 --> 00:06:56.760]  整個首尾結構最中心的地方就是讚美神
[00:06:56.760 --> 00:06:59.960]  所以作者將它放在這個部分
[00:06:59.960 --> 00:07:04.840]  而不是將注意力放在大衛的身上
[00:07:04.840 --> 00:07:08.920]  這首詩歌的目的是什麼呢?
[00:07:08.920 --> 00:07:13.840]  是感謝大衛感謝神賜給他勝利
[00:07:13.840 --> 00:07:19.560]  大衛感謝神讓他坐在以色列人的王位上
[00:07:19.560 --> 00:07:23.480]  在薩姆爾夏的二十二章第一節
[00:07:23.480 --> 00:07:26.640]  這首詩歌一開始經文就說
[00:07:26.640 --> 00:07:34.320]  耶和華救他脫離一切仇敵和訴羅之仇
[00:07:34.320 --> 00:07:36.800]  這首詩歌很有趣
[00:07:36.800 --> 00:07:43.680]  大衛居然將他的仇敵和訴羅分開了
[00:07:43.680 --> 00:07:47.080]  無論訴羅對大衛做了什麼事
[00:07:47.080 --> 00:07:50.720]  無論訴羅對大衛是怎麼樣
[00:07:50.720 --> 00:07:54.920]  大衛都沒有將訴羅當作敵人
[00:07:54.920 --> 00:07:59.320]  訴羅和他的敵人是兩個分開的
[00:07:59.320 --> 00:08:02.760]  大衛沒有將訴羅當作敵人
[00:08:02.760 --> 00:08:06.960]  這首歌的主題就是歌頌神的恩典
[00:08:06.960 --> 00:08:08.720]  歌頌神的憐憫
[00:08:08.720 --> 00:08:12.520]  為大衛所做一切的事
[00:08:12.520 --> 00:08:14.720]  如果我們注意的話
[00:08:14.720 --> 00:08:18.920]  薩姆爾夏的二十二章和詩篇的十八篇
[00:08:18.920 --> 00:08:21.920]  其實有很多相似的地方
[00:08:21.920 --> 00:08:25.160]  兩首都是拯救之歌
[00:08:25.160 --> 00:08:29.480]  所以這個拯救之歌其實有兩個版本
[00:08:29.480 --> 00:08:31.920]  一個是薩姆爾夏的二十二章
[00:08:31.920 --> 00:08:34.360]  一個是詩篇的十八篇
[00:08:34.360 --> 00:08:36.760]  學者都在爭論不休
[00:08:36.760 --> 00:08:42.640]  究竟哪一篇的詩歌是最先寫成的呢
[00:08:42.640 --> 00:08:44.760]  究竟是詩篇十八篇
[00:08:44.760 --> 00:08:48.480]  還是薩姆爾夏的二十二章
[00:08:48.480 --> 00:08:57.000]  兩首詩歌的作者都可以追溯出自大衛的手筆
[00:08:57.000 --> 00:08:59.920]  學者認為薩姆爾夏的二十二章
[00:08:59.920 --> 00:09:02.840]  是大衛首先寫的
[00:09:02.840 --> 00:09:09.760]  當大衛將拯救的詩歌列入詩篇的時候
[00:09:09.760 --> 00:09:13.600]  他需要做一些某些的修改
[00:09:13.600 --> 00:09:17.200]  來符合詩篇禮儀的目的
[00:09:17.200 --> 00:09:18.600]  他做了什麼呢
[00:09:18.600 --> 00:09:22.440]  例如加了詩篇十八篇第一節
[00:09:22.440 --> 00:09:26.880]  「耶和說我的力量,我愛你」
[00:09:26.880 --> 00:09:30.240]  一個很親切的一句經文
[00:09:30.240 --> 00:09:33.160]  「我愛你」他跟神說「我愛你」
[00:09:33.160 --> 00:09:38.800]  這個「愛」字在希伯來文是一種很深入很激烈的愛
[00:09:38.800 --> 00:09:43.720]  絕對不是一些膚淺表面的愛
[00:09:43.720 --> 00:09:50.360]  而且他在詩篇十八篇也是三揀了
[00:09:50.360 --> 00:09:54.240]  在薩姆爾夏二十二章第三節
[00:09:54.240 --> 00:10:00.120]  大衛說「我要求告當讚美的耶和華
[00:10:00.120 --> 00:10:04.920]  這樣我必從仇敵的手中被救出來」
[00:10:04.920 --> 00:10:09.440]  有沒有注意到這節的經文正是我們今天的主題
[00:10:09.440 --> 00:10:13.720]  我們說大衛為什麼要在困境中來讚美神
[00:10:13.720 --> 00:10:17.120]  因為神就把他從困境當中
[00:10:17.120 --> 00:10:20.200]  從仇敵的手中把他救出來
[00:10:20.200 --> 00:10:23.000]  這個就是我們今天的主題
[00:10:23.000 --> 00:10:27.880]  雖然薩姆爾夏的二十二章和詩篇的十八篇
[00:10:27.880 --> 00:10:30.040]  是有其他的差別
[00:10:30.040 --> 00:10:35.080]  但是不會影響我們欣賞這兩首的詩歌
[00:10:35.080 --> 00:10:40.640]  其實薩姆爾夏的二十二章都是有一個首尾結構
[00:10:40.640 --> 00:10:44.160]  這個首尾結構一共有四層
[00:10:44.160 --> 00:10:51.160]  第一層就是無論詩歌的開始和結尾都是讚美神
[00:10:51.160 --> 00:10:54.440]  你問為什麼大衛要讚美神
[00:10:54.440 --> 00:10:57.800]  你要看首尾結構的第二層
[00:10:57.800 --> 00:10:59.960]  原來大衛遭受困境
[00:10:59.960 --> 00:11:04.120]  當他遭受困境的時候他就讚美神
[00:11:04.120 --> 00:11:08.240]  而神就把他從困境中救出來
[00:11:08.240 --> 00:11:12.120]  所以第二層是有關大衛的困境
[00:11:12.120 --> 00:11:20.120]  第三層是有關神的拯救和神給大衛的光照
[00:11:20.120 --> 00:11:24.000]  就是講到神怎樣打救大衛
[00:11:24.000 --> 00:11:27.240]  而這個首尾結構最中心的地方
[00:11:27.240 --> 00:11:29.720]  又是兩首讚美的詩歌
[00:11:29.720 --> 00:11:35.160]  讚美神的公義、神的正義、讚美神的信實
[00:11:35.160 --> 00:11:43.560]  這樣這個首尾結構就完成了這個首尾的結構
[00:11:43.560 --> 00:11:53.280]  我們會一層一層來欣賞這首詩歌
[00:11:53.280 --> 00:11:55.800]  就是跟著這個首尾的結構
[00:11:55.800 --> 00:11:57.600]  所以第一層是什麼
[00:11:57.600 --> 00:12:01.680]  無論開始結尾都是讚美神
[00:12:01.680 --> 00:12:07.440]  首先我們看看第二至第四節開始的讚美
[00:12:07.440 --> 00:12:11.000]  大衛一共用了九個隱喻
[00:12:11.000 --> 00:12:14.000]  分開三組來讚美神
[00:12:14.000 --> 00:12:17.160]  三乘三就是九
[00:12:17.160 --> 00:12:18.880]  如果分開三組的話
[00:12:18.880 --> 00:12:21.920]  即是每一組都有三件事
[00:12:21.920 --> 00:12:24.320]  這三件事是什麼
[00:12:24.320 --> 00:12:26.400]  第一件事我們看到就是
[00:12:26.400 --> 00:12:29.200]  讚美神不變的屬性
[00:12:29.200 --> 00:12:31.400]  神的屬性是不變的
[00:12:31.400 --> 00:12:35.320]  第二件事是讚美神的保護
[00:12:35.320 --> 00:12:40.000]  第三件事是讚美神救贖的角色
[00:12:40.000 --> 00:12:42.600]  我們等一下會來看這三點
[00:12:42.600 --> 00:12:46.560]  但首先注意到的就是在這九個隱喻裡面
[00:12:46.560 --> 00:12:50.480]  大衛都是用「我的」來開始
[00:12:50.480 --> 00:12:53.720]  就好像詩篇23篇大衛說
[00:12:53.720 --> 00:12:57.480]  「耶和華是我的墓者」
[00:12:57.480 --> 00:12:58.840]  大衛一樣
[00:12:58.840 --> 00:13:03.080]  三組都是用「我的」
[00:13:03.080 --> 00:13:05.680]  我們來看第一組
[00:13:05.680 --> 00:13:11.240]  大衛說「耶和華就是我的岩石」
[00:13:11.240 --> 00:13:14.440]  這就是神不變的屬性
[00:13:14.440 --> 00:13:16.720]  岩石是不會變的
[00:13:16.720 --> 00:13:20.080]  過了十年後你看那個岩石
[00:13:20.080 --> 00:13:21.440]  又是這樣
[00:13:21.440 --> 00:13:23.520]  過了二十年後去看
[00:13:23.520 --> 00:13:25.360]  都還是這樣
[00:13:25.360 --> 00:13:29.280]  岩石就是代表神不變的屬性
[00:13:29.280 --> 00:13:34.040]  第二點就是神是大衛的保女
[00:13:34.040 --> 00:13:36.960]  保女就是保護
[00:13:36.960 --> 00:13:40.720]  第三點就是神是大衛的拯救者
[00:13:40.720 --> 00:13:43.120]  這就是救贖的角色
[00:13:43.120 --> 00:13:45.800]  是神拯救他
[00:13:45.800 --> 00:13:49.040]  其實大衛在流亡的歲月裡面
[00:13:49.040 --> 00:13:51.480]  他不斷在不同的岩石
[00:13:51.480 --> 00:13:56.040]  不斷的天然的保女來躲避
[00:13:56.040 --> 00:13:58.240]  躲避、掃落
[00:13:58.240 --> 00:14:02.320]  所以這些對他來說是非常非常熟悉
[00:14:02.320 --> 00:14:07.680]  當他在岩石、在保女裡面躲藏的時候
[00:14:07.680 --> 00:14:10.840]  神每一次都會救贖他
[00:14:10.840 --> 00:14:13.640]  神就是他的拯救者
[00:14:13.640 --> 00:14:15.800]  第二組呢
[00:14:15.800 --> 00:14:18.520]  雖然字面不同了
[00:14:18.520 --> 00:14:23.480]  但是你會看到這三層的意思是一模一樣
[00:14:23.480 --> 00:14:26.120]  第一個就是神不變的屬性
[00:14:26.120 --> 00:14:28.760]  現在神不再是岩石
[00:14:28.760 --> 00:14:31.320]  是大衛的盤石
[00:14:31.320 --> 00:14:34.920]  岩石和盤石都是很相似
[00:14:34.920 --> 00:14:38.200]  其實盤石的隱喻可以追溯到
[00:14:38.200 --> 00:14:41.800]  創世紀的49章第24節
[00:14:41.800 --> 00:14:44.920]  說神是以色列的盤石
[00:14:44.920 --> 00:14:48.400]  在摩西之歌裡面生命記的32章
[00:14:48.400 --> 00:14:52.240]  都是充滿了盤石這個字眼
[00:14:52.240 --> 00:14:56.080]  而哈娜我們剛才說她也有讚美神
[00:14:56.080 --> 00:14:58.880]  在撒姆爾上的2章2節
[00:14:58.880 --> 00:15:03.000]  她說沒有盤石好像我們的神一樣
[00:15:03.000 --> 00:15:07.480]  而盤石這個字也經常在詩篇裡面出現
[00:15:07.480 --> 00:15:10.280]  就是讓我們看到神是不變的
[00:15:10.280 --> 00:15:11.960]  神是可靠的
[00:15:11.960 --> 00:15:14.280]  所以這是第一件事
[00:15:14.280 --> 00:15:15.640]  盤石
[00:15:15.640 --> 00:15:18.120]  第二是神的保護
[00:15:18.120 --> 00:15:21.760]  今次神不再是寶女
[00:15:21.760 --> 00:15:25.160]  祂是大衛的盾牌
[00:15:25.160 --> 00:15:28.760]  盾牌也是用來保護我們的
[00:15:28.760 --> 00:15:33.880]  而第三件事是救贖的角色
[00:15:33.880 --> 00:15:37.520]  第一組的時候祂說神是祂的拯救者
[00:15:37.520 --> 00:15:40.560]  現在祂說神是祂的國
[00:15:40.560 --> 00:15:42.720]  我們知道在舊約裡面
[00:15:42.720 --> 00:15:44.520]  國是代表什麼
[00:15:44.520 --> 00:15:46.600]  國是代表神的力量
[00:15:46.600 --> 00:15:48.760]  是代表神的權柄
[00:15:48.760 --> 00:15:52.280]  一個拯救者是需要有權柄
[00:15:52.280 --> 00:15:53.960]  需要有力量
[00:15:53.960 --> 00:15:58.080]  所以神就是大衛的國
[00:15:58.080 --> 00:16:00.720]  第三組也是一樣
[00:16:00.720 --> 00:16:03.640]  這三件事重複出現
[00:16:03.640 --> 00:16:06.280]  除了是岩石盤石
[00:16:06.280 --> 00:16:09.400]  神也是大衛的高台
[00:16:09.400 --> 00:16:11.400]  不變的屬性
[00:16:11.400 --> 00:16:16.960]  第二件事除了神是大衛的寶女盾牌
[00:16:16.960 --> 00:16:19.240]  也是大衛的避難所
[00:16:19.240 --> 00:16:21.640]  也是保護大衛
[00:16:21.640 --> 00:16:23.560]  還有第三件事
[00:16:23.560 --> 00:16:27.160]  除了神是拯救者
[00:16:27.160 --> 00:16:28.960]  是大衛的國
[00:16:28.960 --> 00:16:33.800]  現在經文說神是大衛的救主
[00:16:33.800 --> 00:16:36.520]  每當大衛讚美神的時候
[00:16:36.520 --> 00:16:41.120]  神就將大衛從他敵人的手救贖出來
[00:16:41.120 --> 00:16:42.960]  這個就是神
[00:16:42.960 --> 00:16:47.400]  就是大衛讚美神的原因
[00:16:47.400 --> 00:16:50.760]  除了開始是讚美神
[00:16:50.760 --> 00:16:56.000]  這首詩歌的結束也是讚美神
[00:16:56.000 --> 00:16:58.120]  大衛告訴我們
[00:16:58.120 --> 00:17:03.320]  他所相信的神是非常真實
[00:17:03.320 --> 00:17:05.400]  是一個活著的神
[00:17:05.400 --> 00:17:08.240]  這個和其他人相信
[00:17:08.240 --> 00:17:13.000]  死氣沉沉的偶像成為強烈的對比
[00:17:13.000 --> 00:17:15.880]  大衛所敬拜的神是活生生的
[00:17:15.880 --> 00:17:19.280]  每當大衛祈求神的時候
[00:17:19.280 --> 00:17:20.760]  神就幫助他
[00:17:20.760 --> 00:17:23.080]  這是有互動的
[00:17:23.080 --> 00:17:26.440]  證明他所敬拜的神是活著的
[00:17:26.440 --> 00:17:29.040]  而偶像是死氣沉沉的
[00:17:29.040 --> 00:17:32.360]  大衛再次說神是他的盤石
[00:17:32.360 --> 00:17:33.800]  是他的救主
[00:17:33.800 --> 00:17:35.640]  其實這裡的原文
[00:17:35.640 --> 00:17:39.480]  神就是大衛救贖的盤石
[00:17:39.480 --> 00:17:44.960]  大衛被神揀選成為以色列人的王
[00:17:44.960 --> 00:17:49.200]  是要實現他和大衛所納的約
[00:17:49.200 --> 00:17:52.920]  他給大衛的責任
[00:17:52.920 --> 00:18:00.280]  就是要大衛建立一個榮耀的國度
[00:18:00.280 --> 00:18:03.040]  來將榮耀歸給神
[00:18:03.040 --> 00:18:07.640]  要在萬國的面前見證神的恩典
[00:18:07.640 --> 00:18:10.720]  這是神要他做的事
[00:18:10.720 --> 00:18:14.280]  雖然大衛犯了很多罪
[00:18:14.280 --> 00:18:18.240]  但神仍然沒有將他從王位上拉下來
[00:18:18.240 --> 00:18:20.720]  好像掃羅一樣
[00:18:20.720 --> 00:18:21.840]  為什麼?
[00:18:21.840 --> 00:18:24.760]  因為神和大衛所納的約
[00:18:24.760 --> 00:18:26.880]  是無條件的約
[00:18:26.880 --> 00:18:29.240]  所以就算大衛犯罪
[00:18:29.240 --> 00:18:32.240]  大衛和神的約仍然有效
[00:18:32.240 --> 00:18:36.360]  他的王朝仍然是會去到永遠
[00:18:36.360 --> 00:18:39.840]  這就是耶穌基督來到世上
[00:18:39.840 --> 00:18:41.600]  再次回來的時候
[00:18:41.600 --> 00:18:43.560]  就會實現這個應許
[00:18:43.560 --> 00:18:45.920]  帶領我們進入千禧年國
[00:18:45.920 --> 00:18:49.280]  然後進入新天新地
[00:18:49.280 --> 00:18:52.600]  我們講完這個首尾結構的第一層
[00:18:52.600 --> 00:18:55.040]  就是讚美神
[00:18:55.040 --> 00:18:56.480]  第二層是講什麼?
[00:18:56.480 --> 00:18:58.120]  為什麼要讚美神?
[00:18:58.120 --> 00:19:01.520]  就是因為大衛在困境裡面
[00:19:01.520 --> 00:19:02.640]  所以他讚美神
[00:19:02.640 --> 00:19:04.560]  而當他讚美神的時候
[00:19:04.560 --> 00:19:07.120]  神就帶領他脫離困境
[00:19:07.120 --> 00:19:11.920]  這就是首尾結構的第二層
[00:19:11.920 --> 00:19:16.680]  大衛描述他自己在困境當中
[00:19:16.680 --> 00:19:19.840]  好像一個快要淹死的人
[00:19:19.840 --> 00:19:23.080]  在深水裡快要淹死了
[00:19:23.080 --> 00:19:25.000]  神救贖他
[00:19:25.000 --> 00:19:29.400]  和合本用的字眼是匪類的急流
[00:19:29.400 --> 00:19:36.640]  其實這個句子的原文是匹烈的洪水
[00:19:36.640 --> 00:19:38.240]  匹烈是什麼?
[00:19:38.240 --> 00:19:41.760]  匹烈是卑鄙的小人
[00:19:41.760 --> 00:19:42.960]  洪水呢?
[00:19:42.960 --> 00:19:45.240]  你說大衛是不是真的在洪水裡面?
[00:19:45.240 --> 00:19:46.200]  不是
[00:19:46.200 --> 00:19:48.080]  是卑鄙的小人
[00:19:48.080 --> 00:19:50.760]  被大衛有很多的災難
[00:19:50.760 --> 00:19:53.840]  所以才叫做匹烈的洪水
[00:19:53.840 --> 00:19:56.640]  而神就是在這些匹烈的洪水
[00:19:56.640 --> 00:20:00.520]  在匪類的急流救贖了大衛
[00:20:00.520 --> 00:20:02.240]  大衛也說
[00:20:02.240 --> 00:20:07.400]  他的敵人用陰間的繩索纏繞著他
[00:20:07.400 --> 00:20:10.480]  就好像獵人捕捉獵物
[00:20:10.480 --> 00:20:15.640]  大衛覺得自己好像被捕捉的獵物一樣
[00:20:15.640 --> 00:20:18.000]  當他向神呼求的時候
[00:20:18.000 --> 00:20:24.520]  神在天上就垂聽他的禱告
[00:20:24.520 --> 00:20:26.640]  當他有困難
[00:20:26.640 --> 00:20:31.080]  神就帶領他離開脫離他的困難
[00:20:31.080 --> 00:20:35.800]  大衛說你的溫柔使我偉大
[00:20:35.800 --> 00:20:38.000]  大衛在他的困難當中
[00:20:38.000 --> 00:20:42.320]  他見到這位神是書專降貴的神
[00:20:42.320 --> 00:20:45.520]  神居然關注他
[00:20:45.520 --> 00:20:47.760]  令他覺得驚訝
[00:20:47.760 --> 00:20:50.160]  很多時候當我們在困難的時候
[00:20:50.160 --> 00:20:51.880]  我們會怎麼想?
[00:20:51.880 --> 00:20:54.760]  神可能不會理會我們
[00:20:54.760 --> 00:20:58.320]  我是誰?神怎麼會理會我?
[00:20:58.320 --> 00:20:59.760]  但大衛不是這樣
[00:20:59.760 --> 00:21:02.680]  大衛見到神書專降貴
[00:21:02.680 --> 00:21:04.520]  就算是一個平常人
[00:21:04.520 --> 00:21:06.480]  一個不起眼的人
[00:21:06.480 --> 00:21:09.240]  大衛說當他向神呼求的時候
[00:21:09.240 --> 00:21:11.360]  神就幫助他
[00:21:11.360 --> 00:21:14.840]  大衛是一個普通的牧羊人
[00:21:14.840 --> 00:21:17.000]  他沒有特殊的地位
[00:21:17.000 --> 00:21:21.320]  但是神居然令他成為一個偉大的戰士
[00:21:21.320 --> 00:21:24.600]  而且讓他有偉大的名
[00:21:24.600 --> 00:21:29.680]  就好像在《撒慕爾夏》第7章23節所說
[00:21:29.680 --> 00:21:35.080]  大衛最希望的就是能夠實踐他與神的納約
[00:21:35.080 --> 00:21:41.440]  就是要在列國的面前榮耀神的名
[00:21:41.440 --> 00:21:43.240]  大衛讚美神
[00:21:43.240 --> 00:21:46.360]  讓他有力量能夠戰勝他的敵人
[00:21:46.360 --> 00:21:49.480]  甚至是消滅他的敵人
[00:21:49.480 --> 00:21:52.800]  在經文叫大衛的敵人做什麼?
[00:21:52.800 --> 00:21:56.240]  是恨大衛的人
[00:21:56.240 --> 00:21:59.720]  很多時候我們都會覺得在我們的生命當中
[00:21:59.720 --> 00:22:02.320]  有很多人很憎恨我們
[00:22:02.320 --> 00:22:03.840]  大衛也是一樣
[00:22:03.840 --> 00:22:07.280]  他叫他的敵人做憎恨自己的人
[00:22:07.280 --> 00:22:14.240]  這些人都有向他們的神來尋求
[00:22:14.240 --> 00:22:17.160]  都有向他們的神來呼求
[00:22:17.160 --> 00:22:21.480]  但是他們的神是沒有聽到
