
[00:00:00.000 --> 00:00:04.000]  今日他分享到這個題目的時候,
[00:09:18.000 --> 00:09:19.000]  不過很實在,
[00:09:19.000 --> 00:09:22.000]  耶穌在祂們眼前,
[00:09:22.000 --> 00:09:24.000]  在瑪利亞眼前,
[00:09:24.000 --> 00:09:26.000]  瑪利亞眼前也有誰?
[00:09:26.000 --> 00:09:28.000]  拉撒路。
[00:09:28.000 --> 00:09:30.000]  瑪利亞的眼前,
[00:09:30.000 --> 00:09:33.000]  也有耶穌所說的生命的道。
[00:09:33.000 --> 00:09:35.000]  在祂們眼前,
[00:09:35.000 --> 00:09:39.000]  這個是無可比擬的價值。
[00:09:39.000 --> 00:09:42.000]  感恩之情,
[00:09:42.000 --> 00:09:46.000]  一份受上帝所感動的情義,
[00:09:46.000 --> 00:09:47.000]  一份愛的表達,
[00:09:47.000 --> 00:09:49.000]  好像剛才那首歌提到,
[00:09:49.000 --> 00:09:54.000]  這個就是瑪利亞的心情。
[00:09:54.000 --> 00:09:56.000]  經文第七節都提到,
[00:09:56.000 --> 00:09:58.000]  瑪利亞將這個香膏,
[00:09:58.000 --> 00:10:02.000]  本是用為我安葬之日留著的,
[00:10:02.000 --> 00:10:08.000]  耶穌同樣為瑪利亞去辯護。
[00:10:08.000 --> 00:10:12.000]  看到祂把握時日。
[00:10:12.000 --> 00:10:14.000]  其實當時耶穌和當時的宗教領袖,
[00:10:14.000 --> 00:10:17.000]  當權者有衝突,
[00:10:17.000 --> 00:10:21.000]  其實這個已經是人所共見。
[00:10:21.000 --> 00:10:23.000]  越來越百熱化,
[00:10:23.000 --> 00:10:27.000]  耶穌也開始探及自己的未來和受苦。
[00:10:27.000 --> 00:10:29.000]  瑪利亞當然不知道,
[00:10:29.000 --> 00:10:32.000]  很具體將來會是怎樣,
[00:10:32.000 --> 00:10:34.000]  不過祂就守住上帝,
[00:10:34.000 --> 00:10:37.000]  守住聖靈的感動等等。
[00:10:37.000 --> 00:10:40.000]  祂便破平境外,
[00:10:40.000 --> 00:10:44.000]  將所有的囂觀在耶穌的身上。
[00:10:44.000 --> 00:10:46.000]  祂把握時機,
[00:10:46.000 --> 00:10:57.000]  因為不知道時日何時來。
[00:10:57.000 --> 00:10:58.000]  剛才提到,
[00:10:58.000 --> 00:11:04.000]  現場還有另一個的器皿。
[00:11:04.000 --> 00:11:06.000]  我在網上找了很久,
[00:11:06.000 --> 00:11:07.000]  這個似似地掛,
[00:11:07.000 --> 00:11:11.000]  其實我不知道當時的錢包是什麼樣子。
[00:11:11.000 --> 00:11:15.000]  這個錢包當然不是在瑪利亞身上,
[00:11:15.000 --> 00:11:17.000]  這個錢包是在哪個身上?
[00:11:17.000 --> 00:11:20.000]  在猶大身上。
[00:11:20.000 --> 00:11:23.000]  在《馬太福音》或《馬後福音》也提到,
[00:11:23.000 --> 00:11:26.000]  當玉屏打破之後,
[00:11:26.000 --> 00:11:30.000]  他們發現原來值三百塊銀錢的時候,
[00:11:30.000 --> 00:11:31.000]  他們便說,
[00:11:31.000 --> 00:11:35.000]  不如去幫幫窮人。
[00:11:35.000 --> 00:11:37.000]  這個也不是錯誤,
[00:11:37.000 --> 00:11:38.000]  你想想,
[00:11:38.000 --> 00:11:39.000]  在疫情之前,
[00:11:39.000 --> 00:11:42.000]  教會或其他社會服務機構,
[00:11:42.000 --> 00:11:44.000]  我們也會看見一些有需要的人,
[00:11:44.000 --> 00:11:45.000]  我們也伸出援手,
[00:11:45.000 --> 00:11:47.000]  對不對?
[00:11:47.000 --> 00:11:49.000]  不是錯誤。
[00:11:49.000 --> 00:11:51.000]  而當時也正值與之臨近,
[00:11:51.000 --> 00:11:54.000]  其實有傳統的人,
[00:11:54.000 --> 00:11:55.000]  也會在節日的時候,
[00:11:55.000 --> 00:11:57.000]  幫一些有需要的人。
[00:11:57.000 --> 00:11:59.000]  所以等等這些背景,
[00:11:59.000 --> 00:12:00.000]  分享出來,
[00:12:00.000 --> 00:12:03.000]  其實並不是沒有道理。
[00:12:03.000 --> 00:12:07.000]  而在其他福音書對比的時候,
[00:12:07.000 --> 00:12:08.000]  其實這個意見,
[00:12:08.000 --> 00:12:10.000]  也不單是猶大表達,
[00:12:10.000 --> 00:12:15.000]  很多門徒都同樣有這個意見。
[00:12:15.000 --> 00:12:16.000]  不過,
[00:12:16.000 --> 00:12:19.000]  約翰當他在整理篇幅的時候,
[00:12:19.000 --> 00:12:21.000]  寫福音書的時候,
[00:12:21.000 --> 00:12:22.000]  約翰福音的時候,
[00:12:22.000 --> 00:12:27.000]  他給多一個脈絡在中間,
[00:12:27.000 --> 00:12:29.000]  他提到猶大,
[00:12:29.000 --> 00:12:34.000]  原來他是出賣耶穌改衛。
[00:12:34.000 --> 00:12:36.000]  這件事背後的始作俑者,
[00:12:36.000 --> 00:12:38.000]  原來是猶大。
[00:12:38.000 --> 00:12:39.000]  不過,
[00:12:39.000 --> 00:12:40.000]  不過,
[00:12:40.000 --> 00:12:42.000]  大家回到當晚的現場,
[00:12:42.000 --> 00:12:44.000]  沒有人知道後來發生的事情,
[00:12:44.000 --> 00:12:45.000]  對不對?
[00:12:45.000 --> 00:12:46.000]  所以在場的人,
[00:12:46.000 --> 00:12:50.000]  對於說不要浪費等等這些意見,
[00:12:50.000 --> 00:12:56.000]  其實也不無道理。
[00:12:56.000 --> 00:13:00.000]  如果將這個新高賣掉,
[00:13:00.000 --> 00:13:02.000]  去幫助當時的人,
[00:13:02.000 --> 00:13:05.000]  其實真的可以有一定的價值。
[00:13:05.000 --> 00:13:06.000]  不過,
[00:13:06.000 --> 00:13:10.000]  約翰去強調這個意見,
[00:13:10.000 --> 00:13:13.000]  原來是猶大做出來的時候,
[00:13:13.000 --> 00:13:16.000]  他不單單只是一個管錢郎的人,
[00:13:16.000 --> 00:13:17.000]  剛才提到,
[00:13:17.000 --> 00:13:19.000]  原來他是一個賊。
[00:13:19.000 --> 00:13:22.000]  當一個財政大臣是一個賊的時候,
[00:13:22.000 --> 00:13:25.000]  非常恐怖。
[00:13:25.000 --> 00:13:26.000]  大家想想,
[00:13:26.000 --> 00:13:30.000]  為什麼猶大可以管錢郎呢?
[00:13:30.000 --> 00:13:31.000]  有沒有想過?
[00:13:31.000 --> 00:13:33.000]  你們會在想教會,
[00:13:33.000 --> 00:13:34.000]  沒有教會,
[00:13:34.000 --> 00:13:35.000]  在公司。
[00:13:35.000 --> 00:13:41.000]  誰會管錢呢?
[00:13:41.000 --> 00:13:42.000]  誰管錢呢?
[00:13:42.000 --> 00:13:43.000]  老闆啦,
[00:13:43.000 --> 00:13:44.000]  對不對?
[00:13:44.000 --> 00:13:45.000]  但是,
[00:13:45.000 --> 00:13:46.000]  當然一半不掃,
[00:13:46.000 --> 00:13:48.000]  我們一半要找一個專業人士去管,
[00:13:48.000 --> 00:13:49.000]  對不對?
[00:13:49.000 --> 00:13:50.000]  他有知識,
[00:13:50.000 --> 00:13:53.000]  他有背景,
[00:13:53.000 --> 00:13:59.000]  同時他也是得到大家的可靠和信任。
[00:13:59.000 --> 00:14:04.000]  當時這位猶大先生,
[00:14:04.000 --> 00:14:07.000]  他能夠管理錢財,
[00:14:07.000 --> 00:14:10.000]  他的表面是得到別人的信任。
[00:14:10.000 --> 00:14:12.000]  他有管理的能力,
[00:14:12.000 --> 00:14:15.000]  也都是精打細算。
[00:14:15.000 --> 00:14:19.000]  所以他平時都是用得其所的人。
[00:14:19.000 --> 00:14:21.000]  在這個背景後面,
[00:14:21.000 --> 00:14:23.000]  這個管錢郎的先生,
[00:14:23.000 --> 00:14:27.000]  其實他給了一個挺不錯的意見,
[00:14:27.000 --> 00:14:28.000]  不過我剛才看到,
[00:14:28.000 --> 00:14:32.000]  當去到謊說的後面,
[00:14:32.000 --> 00:14:34.000]  或者一個事件發生的時候,
[00:14:34.000 --> 00:14:36.000]  發覺他是出賣耶穌的人。
[00:14:36.000 --> 00:14:40.000]  而約翰也發現,
[00:14:40.000 --> 00:14:42.000]  他不單單管錢,
[00:14:42.000 --> 00:14:43.000]  還怎樣?
[00:14:43.000 --> 00:14:45.000]  還包事郎。
[00:14:45.000 --> 00:14:51.000]  英文看到他是賊,有管錢郎,常複取錢郎中所傳的。
[00:14:51.000 --> 00:14:55.000]  這是後來發生的。
[00:14:55.000 --> 00:14:58.000]  原來一個能夠管理錢財的人,
[00:14:58.000 --> 00:15:00.000]  當然他有一定的能力,
[00:15:00.000 --> 00:15:02.000]  也得到別人的信任,
[00:15:02.000 --> 00:15:08.000]  不過他卻是為自己打算。
[00:15:08.000 --> 00:15:10.000]  如果大家知道猶大,
[00:15:10.000 --> 00:15:14.000]  其實他不單單只是一個有這個能力的人,
[00:15:14.000 --> 00:15:17.000]  他後來出賣耶穌其中一些的分析,
[00:15:17.000 --> 00:15:24.000]  發現他本來對耶穌能夠對抗當時的政權有一定的期望。
[00:15:24.000 --> 00:15:26.000]  不過我剛才提到,
[00:15:26.000 --> 00:15:30.000]  當耶穌和當時的權力鬥爭越來越白熱化,
[00:15:30.000 --> 00:15:35.000]  也都發現他能夠勝算機會越來越渺茫的時候,
[00:15:35.000 --> 00:15:39.000]  後來猶大選擇出賣耶穌。
[00:15:39.000 --> 00:15:43.000]  背後也是對耶穌一份的失望,
[00:15:43.000 --> 00:15:48.000]  發現他不能夠幫以色列復國等等。
[00:15:48.000 --> 00:15:51.000]  猶大帶著自己的想法,
[00:15:51.000 --> 00:15:53.000]  很多自己的打算,
[00:15:53.000 --> 00:16:01.000]  他將這個錢郎只是為自己去使用。
[00:16:01.000 --> 00:16:05.000]  丁姊妹,如果當我剛才提到兩個棄命,
[00:16:05.000 --> 00:16:09.000]  瑪利亞看見耶穌,認識耶穌的愛,
[00:16:09.000 --> 00:16:13.000]  就將它打破,毫無保留地流出。
[00:16:13.000 --> 00:16:20.000]  猶大帶著一個錢郎,不過他是為自己去打算。
[00:16:20.000 --> 00:16:27.000]  這個其實是一個很大的對比。
[00:16:27.000 --> 00:16:32.000]  當我們今天去看的時候,
[00:16:32.000 --> 00:16:34.000]  教會邀請的時候,
[00:16:34.000 --> 00:16:39.000]  不如講一下照明吧!
[00:16:39.000 --> 00:16:44.000]  我們很快可以做一個總結,
[00:16:44.000 --> 00:16:49.000]  我們就學習瑪利亞,聽盡所有。
[00:16:49.000 --> 00:16:53.000]  時間更加把握機會,因為不知道什麼時候,
[00:16:53.000 --> 00:16:58.000]  更加三百年前,我們放下細慕,
[00:16:58.000 --> 00:17:02.000]  專注屬靈的復仕。
[00:17:02.000 --> 00:17:06.000]  這就是我們今天的結論,
[00:17:06.000 --> 00:17:11.000]  很快我們就可以得到這個結果。
[00:17:11.000 --> 00:17:14.000]  不過我亦都會再問,
[00:17:14.000 --> 00:17:17.000]  這個是不是就簡單,
[00:17:17.000 --> 00:17:21.000]  我們走出這個門口,就說他實踐照明呢?
[00:17:21.000 --> 00:17:24.000]  不過很多時候,當我分享到這裡的時候,
[00:17:24.000 --> 00:17:26.000]  丁姊妹都會問,
[00:17:26.000 --> 00:17:28.000]  是啊,我們實踐的時候,
[00:17:28.000 --> 00:17:32.000]  你猜她問什麼?
[00:17:32.000 --> 00:17:35.000]  我常常都會問,那我要做什麼?
[00:17:35.000 --> 00:17:37.000]  做了,對不對?
[00:17:37.000 --> 00:17:39.000]  就是真的,對不對?
[00:17:39.000 --> 00:17:41.000]  我們不只是口去信,
[00:17:41.000 --> 00:17:44.000]  我們手裡面都要去實踐,
[00:17:44.000 --> 00:17:48.000]  我們去好好的快跑跟隨,
[00:17:48.000 --> 00:17:50.000]  去想想要做什麼?
[00:17:50.000 --> 00:17:52.000]  例如可能有些朋友跟我說,
[00:17:52.000 --> 00:17:54.000]  不如參與某些事工吧!
[00:17:54.000 --> 00:17:58.000]  又或者可能有個感動,
[00:17:58.000 --> 00:18:00.000]  我們先去好好進修,
[00:18:00.000 --> 00:18:02.000]  好好地讀書,
[00:18:02.000 --> 00:18:06.000]  又或者我們先放下細慕,
[00:18:06.000 --> 00:18:08.000]  每天都纏繞著我們,對不對?
[00:18:08.000 --> 00:18:10.000]  今天星期六,明天放假,
[00:18:10.000 --> 00:18:13.000]  後天才上班,後天才煩惱,對不對?
[00:18:13.000 --> 00:18:17.000]  我們快點放下這些,
[00:18:17.000 --> 00:18:21.000]  好好去看看做些什麼,
[00:18:21.000 --> 00:18:25.000]  以致到不是聽到,而是好好的行動,
[00:18:25.000 --> 00:18:29.000]  讓姐妹們不要誤會,我不是說這些是錯的,
[00:18:29.000 --> 00:18:32.000]  不過在我們想做什麼之前,
[00:18:32.000 --> 00:18:38.000]  都想邀請大家可能再多一點去思考,
[00:18:38.000 --> 00:18:43.000]  除了家庭,我們面對兩個不同器皿的使用之外,
[00:18:43.000 --> 00:18:48.000]  今天還想大家分享三個的轉捩,
[00:18:48.000 --> 00:18:54.000]  從做些什麼,我們發現有幾個轉捩的響道,
[00:18:54.000 --> 00:18:58.000]  第一,為什麼要做?
[00:18:58.000 --> 00:19:00.000]  為什麼要作出改變?
[00:19:00.000 --> 00:19:06.000]  當我們說要回應趙明的時候,
[00:19:06.000 --> 00:19:09.000]  為什麼要做呢?
[00:19:09.000 --> 00:19:13.000]  剛才我們花了一段時間去看到馬尼亞,
[00:19:13.000 --> 00:19:15.000]  或者馬達這個家庭,
[00:19:15.000 --> 00:19:18.000]  他們看見拉薩路的復活,
[00:19:18.000 --> 00:19:23.000]  重點不單單是這個好的兄弟,
[00:19:23.000 --> 00:19:26.000]  能夠死而復活,
[00:19:26.000 --> 00:19:33.000]  更加馬尼亞或者馬達看見的是上帝的大能,
[00:19:33.000 --> 00:19:36.000]  剛才提到這個是記號,
[00:19:36.000 --> 00:19:41.000]  他認得出這個是上帝的工作,
[00:19:41.000 --> 00:19:50.000]  不單單只是一個普通的復活神蹟。
[00:19:50.000 --> 00:19:53.000]  當我們今天說實踐趙明的時候,
[00:19:53.000 --> 00:19:57.000]  很多時候我們都看到要做些什麼,
[00:19:57.000 --> 00:20:00.000]  不過在上帝面前的時候,
[00:20:00.000 --> 00:20:05.000]  我們有沒有嘗試去專心在上帝面前,
[00:20:05.000 --> 00:20:11.000]  再好好整理我們過去跟上帝的經歷?
[00:20:11.000 --> 00:20:17.000]  馬尼亞看見的不單單只是一個滿有能力的耶穌,
[00:20:17.000 --> 00:20:18.000]  記得嗎?
[00:20:18.000 --> 00:20:20.000]  在經文裡有時候,
[00:20:20.000 --> 00:20:21.000]  有些人會說,
[00:20:21.000 --> 00:20:23.000]  喂!如果你是上帝的兒子,
[00:20:23.000 --> 00:20:26.000]  不如你變些神蹟出來,對不對?
[00:20:26.000 --> 00:20:27.000]  你變些就行了,對不對?
