
[00:00:00.000 --> 00:00:02.480]  鄧兄姊妹大家好 繼續讀聖經
[00:03:11.400 --> 00:03:13.000]  San都可以
[00:03:13.000 --> 00:03:16.000]  San就更加像San了
[00:03:16.000 --> 00:03:18.400]  Li-San
[00:03:18.400 --> 00:03:20.000]  離散月
[00:03:20.000 --> 00:03:21.800]  那Li-San是什麼意思呢
[00:03:21.800 --> 00:03:25.000]  就是他門飛行的意思
[00:03:25.000 --> 00:03:26.000]  他門飛行
[00:03:26.000 --> 00:03:27.600]  那為什麼會這樣呢
[00:03:27.600 --> 00:03:28.800]  不知道
[00:03:28.800 --> 00:03:31.400]  總之Li-San這個字
[00:03:31.400 --> 00:03:34.200]  就是他門飛行的意思
[00:03:34.200 --> 00:03:35.800]  就是用正月
[00:03:35.800 --> 00:03:38.800]  離散月做正月
[00:03:38.800 --> 00:03:42.000]  有原因的
[00:03:42.000 --> 00:03:44.000]  現在他們初一級了
[00:03:44.000 --> 00:03:46.400]  是新一年的開始
[00:03:46.400 --> 00:03:49.200]  新的計算的開始
[00:03:49.200 --> 00:03:51.400]  新的開始
[00:03:51.400 --> 00:03:53.600]  那這個圖可能不是很清楚
[00:03:53.600 --> 00:03:55.800]  不過就是網上都找到了
[00:03:55.800 --> 00:04:00.000]  你打以色列人的月曆月份
[00:04:00.000 --> 00:04:02.200]  就會有這個圖出來了
[00:04:02.200 --> 00:04:04.600]  正月就叫做離散月
[00:04:04.600 --> 00:04:06.800]  外面這個白色就是
[00:04:06.800 --> 00:04:10.200]  猶太人的或以色列人的月份
[00:04:10.200 --> 00:04:12.000]  離散月就是正月
[00:04:12.000 --> 00:04:14.400]  然後就是
[00:04:14.400 --> 00:04:17.000]  一路下去不同的月份
[00:04:17.000 --> 00:04:18.400]  那就有些名字
[00:04:18.400 --> 00:04:19.400]  有時正月都會出的
[00:04:19.400 --> 00:04:20.800]  比如十二月
[00:04:20.800 --> 00:04:22.000]  就是阿達月
[00:04:22.000 --> 00:04:24.600]  阿達月就有普爾節
[00:04:24.600 --> 00:04:27.600]  那西灣月就有七七節
[00:04:27.600 --> 00:04:29.400]  那接著就不是很多節了
[00:04:29.400 --> 00:04:30.800]  到催角節呢
[00:04:30.800 --> 00:04:32.400]  就是去到這個
[00:04:32.400 --> 00:04:33.800]  那些字都很模糊
[00:04:33.800 --> 00:04:36.600]  那你們看到就是離散月
[00:04:36.600 --> 00:04:38.400]  離散月有什麼呢
[00:04:38.400 --> 00:04:42.800]  是有愚月節和隨交節的
[00:04:42.800 --> 00:04:45.600]  那有這兩個節日都在這裡
[00:04:45.600 --> 00:04:48.400]  那愚月節完呢
[00:04:48.400 --> 00:04:51.200]  馬上就是隨交節的了
[00:04:51.200 --> 00:04:54.800]  而愚月節那一個星期日
[00:04:54.800 --> 00:04:59.600]  因為愚節是星期末的
[00:04:59.600 --> 00:05:03.000]  愚節晚餐就是星期四晚做的
[00:05:03.000 --> 00:05:08.400]  那在馬上的星期日就叫做初熟節了
[00:05:08.400 --> 00:05:12.000]  那也是隨交節的開始了
[00:05:12.000 --> 00:05:13.400]  那就不多說了
[00:05:13.400 --> 00:05:15.200]  就讓大家知道了
[00:05:15.200 --> 00:05:16.600]  那離散月
[00:05:16.600 --> 00:05:20.000]  他們的正月就是我們三月中到四月中
[00:05:20.000 --> 00:05:21.800]  就是現在西曆了
[00:05:21.800 --> 00:05:23.200]  好
[00:05:23.200 --> 00:05:27.600]  你們吩咐以色列傳媒眾說
[00:05:27.600 --> 00:05:30.200]  本月正月初十日
[00:05:30.200 --> 00:05:35.400]  各人要按著負加取羊羔
[00:05:35.400 --> 00:05:37.200]  取什麼?取羊羔
[00:05:37.200 --> 00:05:39.600]  就是羊仔小一點
[00:05:39.600 --> 00:05:41.600]  不是很大隻的那些
[00:05:41.600 --> 00:05:43.600]  那我想大家留意一下
[00:05:43.600 --> 00:05:45.200]  留意一下先
[00:05:45.200 --> 00:05:47.600]  第一點要說的呢
[00:05:47.600 --> 00:05:50.000]  就是用這個月
[00:05:50.000 --> 00:05:53.800]  做新的年份正月的開始
[00:05:53.800 --> 00:05:56.200]  那就是離散月
[00:05:56.200 --> 00:05:57.800]  是一年之首
[00:05:57.800 --> 00:05:59.400]  那有意思的
[00:05:59.400 --> 00:06:01.200]  就是現在出埃及了
[00:06:01.200 --> 00:06:06.400]  出埃及之後是一個全新的開始了
[00:06:06.400 --> 00:06:08.600]  大家明白了嗎?
[00:06:08.600 --> 00:06:14.400]  那就是我們西曆的三月中到四月中
[00:06:14.400 --> 00:06:17.600]  你們吩咐以色列傳媒眾說
[00:06:17.600 --> 00:06:21.400]  各人要按著負加取羊羔
[00:06:21.400 --> 00:06:24.000]  是按負加
[00:06:24.000 --> 00:06:28.000]  譬如一家人有五兄弟
[00:06:28.000 --> 00:06:30.200]  都未曾結婚的
[00:06:30.200 --> 00:06:32.000]  那就按負加
[00:06:32.000 --> 00:06:34.600]  那就是有媽媽又有妹
[00:06:34.600 --> 00:06:37.200]  於是一個家人有多少人?
[00:06:37.200 --> 00:06:40.200]  有父母有五兄弟
[00:06:40.200 --> 00:06:41.200]  那就是七個人了
[00:06:41.200 --> 00:06:42.400]  然後有三姊妹
[00:06:42.400 --> 00:06:43.600]  那就是十個人了
[00:06:43.600 --> 00:06:45.400]  還有兩個僕人
[00:06:45.400 --> 00:06:47.200]  那就是十二個人了
[00:06:47.200 --> 00:06:50.200]  那就按著負加需要的數目
[00:06:50.200 --> 00:06:53.200]  取一隻足夠大的羊羔
[00:06:53.200 --> 00:06:54.600]  一隻
[00:06:54.600 --> 00:06:56.400]  那就是不夠吃的
[00:06:56.400 --> 00:06:58.200]  那你就要拿一隻大一點的
[00:06:58.200 --> 00:06:59.200]  就不用太大隻
[00:06:59.200 --> 00:07:00.400]  要適合吃的
[00:07:00.400 --> 00:07:01.600]  適合尺寸
[00:07:01.600 --> 00:07:03.600]  好了,第二
[00:07:03.600 --> 00:07:04.600]  第二點呢
[00:07:04.600 --> 00:07:06.400]  第二點其實是說
[00:07:06.400 --> 00:07:12.800]  逾月節要求的有些什麼
[00:07:12.800 --> 00:07:14.200]  介紹一下逾節的東西
[00:07:14.200 --> 00:07:16.800]  大家讀下去就要小心一點了
[00:07:16.800 --> 00:07:19.400]  那第一,取一隻羊羔
[00:07:19.400 --> 00:07:20.800]  按照負加
[00:07:20.800 --> 00:07:23.400]  是一家一隻
[00:07:23.400 --> 00:07:25.800]  那家裡人不多,那怎麼辦?
[00:07:25.800 --> 00:07:27.200]  第一,可能吃少一點
[00:07:27.200 --> 00:07:29.000]  第二呢,其實都夠吃的了
[00:07:29.000 --> 00:07:31.000]  因為一隻羊很大隻
[00:07:31.000 --> 00:07:32.200]  很多肉的
[00:07:32.200 --> 00:07:34.400]  又有毛餃餅吃的
[00:07:34.400 --> 00:07:36.600]  那一家一隻羊
[00:07:36.600 --> 00:07:39.000]  不好,我有錢弄兩隻
[00:07:39.000 --> 00:07:40.000]  打媽不行
[00:07:40.000 --> 00:07:41.600]  一家一隻
[00:07:41.600 --> 00:07:44.800]  按著負加的人口的意思
[00:07:44.800 --> 00:07:46.200]  一家一隻是什麼意思呢?
[00:07:46.200 --> 00:07:48.200]  是希望全家都得救
[00:07:48.200 --> 00:07:49.200]  那這個呢
[00:07:49.200 --> 00:07:52.000]  綠色字是我解釋來的
[00:07:52.000 --> 00:07:53.200]  那這個綠色字呢
[00:07:53.200 --> 00:07:56.200]  是對這些《聖經》裡面
[00:07:56.200 --> 00:07:59.000]  和合本原來的文字的字呢
[00:07:59.000 --> 00:08:01.600]  是想做一個我的解釋
[00:08:01.600 --> 00:08:05.000]  或者有些是寓意的解釋
[00:08:05.000 --> 00:08:07.200]  就不是原文的解釋
[00:08:07.200 --> 00:08:09.000]  這個是寓意的解釋
[00:08:09.000 --> 00:08:10.200]  一家一隻羊
[00:08:10.200 --> 00:08:12.400]  一隻隻就夠了
[00:08:12.400 --> 00:08:15.000]  那是全家人吃的
[00:08:15.000 --> 00:08:18.800]  全家人都有份分吃這隻羊的
[00:08:18.800 --> 00:08:21.000]  那希望全家得救
[00:08:21.000 --> 00:08:23.200]  若是一家的人太少
[00:08:23.200 --> 00:08:25.600]  吃不了一隻羊羔
[00:08:25.600 --> 00:08:27.000]  那怎麼辦呢?
[00:08:27.000 --> 00:08:32.400]  本人就要和他隔壁的鄰舍共取一隻
[00:08:32.400 --> 00:08:34.400]  就是說很珍貴的
[00:08:34.400 --> 00:08:37.000]  那隻羊不要浪費
[00:08:37.000 --> 00:08:39.400]  盡量吃得完
[00:08:39.400 --> 00:08:41.200]  你們預備羊羔
[00:08:41.200 --> 00:08:45.600]  要按著人數和飯量來計算
[00:08:45.600 --> 00:08:48.400]  不要眼闊肚窄
[00:08:48.400 --> 00:08:49.400]  弄隻羊大一點
[00:08:49.400 --> 00:08:50.800]  誰知道吃不完
[00:08:50.800 --> 00:08:51.600]  浪費了
[00:08:51.600 --> 00:08:52.800]  不好的
[00:08:52.800 --> 00:08:54.600]  一家一隻
[00:08:54.600 --> 00:08:58.200]  我的贖領的意義就是希望全家得救
[00:08:58.200 --> 00:09:00.600]  那如果這個恩典有證
[00:09:00.600 --> 00:09:01.400]  那怎麼辦呢?
[00:09:01.400 --> 00:09:03.800]  我和隔壁來分享
[00:09:03.800 --> 00:09:06.800]  就按照我們的要求和飯量
[00:09:06.800 --> 00:09:07.600]  第五節
[00:09:07.600 --> 00:09:12.600]  要無殘疾一歲公羊羔
[00:09:12.600 --> 00:09:15.200]  或者你們是在綿羊裏面拿
[00:09:15.200 --> 00:09:18.200]  或者山羊裏面拿羊羔都可以的
[00:09:18.200 --> 00:09:19.800]  羊羔即是小的
[00:09:19.800 --> 00:09:21.800]  都可以
[00:09:21.800 --> 00:09:23.200]  那選一隻
[00:09:23.200 --> 00:09:24.400]  選好
[00:09:24.400 --> 00:09:27.400]  要留到本月十四日
[00:09:27.400 --> 00:09:29.600]  在黃昏的時候
[00:09:29.600 --> 00:09:33.400]  以色列全會眾擺羊羔宰了
[00:09:33.400 --> 00:09:35.400]  那你看到
[00:09:35.400 --> 00:09:36.800]  他要求都很多
[00:09:36.800 --> 00:09:38.000]  紅色字就是要求
[00:09:38.000 --> 00:09:39.200]  第一
[00:09:39.200 --> 00:09:41.000]  看上面的要求
[00:09:41.000 --> 00:09:41.800]  回去
[00:09:41.800 --> 00:09:43.800]  一家一隻
[00:09:43.800 --> 00:09:44.800]  按著附加
[00:09:44.800 --> 00:09:47.000]  希望是全家都得救
[00:09:47.000 --> 00:09:48.400]  一起享用
[00:09:48.400 --> 00:09:51.200]  如果多了就找隔壁一起
[00:09:51.200 --> 00:09:52.600]  按照飯量
[00:09:52.600 --> 00:09:53.400]  好了
[00:09:53.400 --> 00:09:54.200]  那一點了
[00:09:54.200 --> 00:09:55.200]  一家一隻
[00:09:55.200 --> 00:09:56.400]  第二
[00:09:56.400 --> 00:09:58.800]  無殘疾的
[00:09:58.800 --> 00:10:00.200]  即是說
[00:10:00.200 --> 00:10:02.400]  選一隻羊手御節
[00:10:02.400 --> 00:10:04.400]  御節十四天就要吃
[00:10:04.400 --> 00:10:05.000]  要做
[00:10:05.000 --> 00:10:06.400]  那怎麼辦呢?
[00:10:06.400 --> 00:10:09.400]  選一隻脫毛的
[00:10:09.400 --> 00:10:11.400]  選一隻很鈍的
[00:10:11.400 --> 00:10:12.400]  很水的
[00:10:12.400 --> 00:10:13.400]  病病的
[00:10:13.400 --> 00:10:14.000]  糟糕的
[00:10:14.000 --> 00:10:15.000]  這隻適合
[00:10:15.000 --> 00:10:16.400]  那不行
[00:10:16.400 --> 00:10:18.400]  要是無殘疾的
[00:10:18.400 --> 00:10:22.400]  無殘疾是象徵無罪
[00:10:22.400 --> 00:10:23.400]  無罪的
[00:10:23.400 --> 00:10:25.400]  無污穢的
[00:10:25.400 --> 00:10:26.400]  無罪
[00:10:26.400 --> 00:10:29.400]  而且是一歲的公羊羔
[00:10:29.400 --> 00:10:33.400]  一歲可以說是
[00:10:33.400 --> 00:10:34.400]  算做
[00:10:34.400 --> 00:10:35.400]  即不是隔遠遠
[00:10:35.400 --> 00:10:37.400]  走上來都有些力
[00:10:37.400 --> 00:10:40.400]  都算是成長了
[00:10:40.400 --> 00:10:43.400]  或者是在綿羊或者山羊都可以
[00:10:43.400 --> 00:10:44.400]  不要緊
[00:10:44.400 --> 00:10:47.400]  留到十四日御節的時候
[00:10:47.400 --> 00:10:49.400]  定了日子的
[00:10:49.400 --> 00:10:50.400]  御節什麼時候?
[00:10:50.400 --> 00:10:51.400]  我沒有空
[00:10:51.400 --> 00:10:53.400]  早一點守御節
[00:10:53.400 --> 00:10:54.400]  是不可以的
[00:10:54.400 --> 00:10:55.400]  一定是那一天
[00:10:55.400 --> 00:10:58.400]  是上帝指定的御節的日子
[00:10:58.400 --> 00:11:00.400]  十四天
[00:11:00.400 --> 00:11:02.400]  在黃昏
[00:11:02.400 --> 00:11:03.400]  黃昏
[00:11:03.400 --> 00:11:06.400]  早上起床見餓就宰了
[00:11:06.400 --> 00:11:07.400]  不行
[00:11:07.400 --> 00:11:08.400]  黃昏
[00:11:08.400 --> 00:11:09.400]  是一天的開始
[00:11:09.400 --> 00:11:10.400]  你看到
[00:11:10.400 --> 00:11:12.400]  除了是一年的開始
[00:11:12.400 --> 00:11:14.400]  都是一天的開始
[00:11:14.400 --> 00:11:17.400]  意識就是全會眾把羊羔宰了
[00:11:17.400 --> 00:11:18.400]  是
[00:11:18.400 --> 00:11:21.400]  各人都是在黃昏的時候
[00:11:21.400 --> 00:11:22.400]  十四天
[00:11:22.400 --> 00:11:23.400]  在黃昏的時候
[00:11:23.400 --> 00:11:26.400]  全部一齊宰了那隻羊
[00:11:26.400 --> 00:11:28.400]  一家一隻
[00:11:28.400 --> 00:11:29.400]  你看到
[00:11:29.400 --> 00:11:31.400]  是全會眾一齊
[00:11:31.400 --> 00:11:36.400]  是注重大家一起都守節
[00:11:36.400 --> 00:11:37.400]  第七
[00:11:37.400 --> 00:11:39.400]  國家要取點血
[00:11:39.400 --> 00:11:41.400]  在羊羔取點血
[00:11:41.400 --> 00:11:46.400]  塗在吃羊羔的房屋左右的門窗
[00:11:46.400 --> 00:11:48.400]  這個是讀「康」的
[00:11:48.400 --> 00:11:50.400]  不要讀「門框」
[00:11:50.400 --> 00:11:53.400]  門窗上和門眉上
[00:11:53.400 --> 00:11:55.400]  當夜就要吃羊羔的肉
[00:11:55.400 --> 00:11:57.400]  用火烤料
[00:11:57.400 --> 00:12:01.400]  與無餃餅和苦菜同吃
[00:12:01.400 --> 00:12:03.400]  國家要取點血
[00:12:03.400 --> 00:12:05.400]  拿羊羔的血
[00:12:05.400 --> 00:12:09.400]  塗在吃羊羔的房屋左右的
[00:12:09.400 --> 00:12:12.400]  門窗上和門眉上
[00:12:12.400 --> 00:12:13.400]  拿點血
[00:12:13.400 --> 00:12:14.400]  要血
[00:12:14.400 --> 00:12:15.400]  為甚麼要血呢
[00:12:15.400 --> 00:12:18.400]  若不流血罪不得赦免
[00:12:18.400 --> 00:12:22.400]  就塗在門窗上和門眉上
[00:12:22.400 --> 00:12:24.400]  要塗在那裡的意思
[00:12:24.400 --> 00:12:28.400]  就是血是遮蓋了神的憤怒
[00:12:28.400 --> 00:12:29.400]  遮蓋了
[00:12:29.400 --> 00:12:31.400]  意思是神就越過了
[00:12:31.400 --> 00:12:33.400]  遮蓋
[00:12:33.400 --> 00:12:35.400]  舊約裏面滯生的血
[00:12:35.400 --> 00:12:38.400]  是暫時遮蓋神的憤怒
[00:12:38.400 --> 00:12:41.400]  而不是清除了
[00:12:41.400 --> 00:12:42.400]  去到新約的時候
[00:12:42.400 --> 00:12:43.400]  才比較多用的字就是
[00:12:43.400 --> 00:12:46.400]  我們若認自己的罪
[00:12:46.400 --> 00:12:47.400]  神是信實的
[00:12:47.400 --> 00:12:48.400]  是公義的
[00:12:48.400 --> 00:12:49.400]  必要赦免我們的罪
[00:12:49.400 --> 00:12:52.400]  洗淨我們一切的不義
[00:12:52.400 --> 00:12:53.400]  洗了
[00:12:53.400 --> 00:12:55.400]  舊約比較上是遮蓋神
[00:12:55.400 --> 00:12:57.400]  暫時看到那些血
[00:12:57.400 --> 00:12:59.400]  不發露著
[00:12:59.400 --> 00:13:02.400]  塗在門窗上和門眉上
[00:13:02.400 --> 00:13:04.400]  屋的外面
[00:13:04.400 --> 00:13:08.400]  我覺得是象徵神的憤怒被遮蓋了
[00:13:08.400 --> 00:13:10.400]  被血遮蓋了
[00:13:10.400 --> 00:13:13.400]  當然就要吃羊羔的肉
[00:13:13.400 --> 00:13:14.400]  當你吃的那些肉
[00:13:14.400 --> 00:13:16.400]  是和你建立了生命的關係
[00:13:16.400 --> 00:13:17.400]  耶穌說
[00:13:17.400 --> 00:13:18.400]  這個是我的身體
[00:13:18.400 --> 00:13:19.400]  你吃吧
[00:13:19.400 --> 00:13:21.400]  如果你不吃
[00:13:21.400 --> 00:13:23.400]  就與我無分無關的了
[00:13:23.400 --> 00:13:25.400]  還要喝我的血
[00:13:25.400 --> 00:13:27.400]  有人這樣說
[00:13:27.400 --> 00:13:28.400]  要吃耶穌的肉
[00:13:28.400 --> 00:13:29.400]  喝耶穌的血
[00:13:29.400 --> 00:13:30.400]  這麼肉酸
[00:13:30.400 --> 00:13:32.400]  於是很多人就有誤會
[00:13:32.400 --> 00:13:35.400]  這個是不是食人教
[00:13:35.400 --> 00:13:36.400]  不是的
[00:13:36.400 --> 00:13:37.400]  這個是表示
[00:13:37.400 --> 00:13:38.400]  我吃耶穌的肉
[00:13:38.400 --> 00:13:39.400]  主耶穌說
[00:13:39.400 --> 00:13:40.400]  你吃我的肉
[00:13:40.400 --> 00:13:41.400]  喝我的血
[00:13:41.400 --> 00:13:44.400]  是建立了生命的聯繫與關係
[00:13:44.400 --> 00:13:46.400]  用火烤
[00:13:46.400 --> 00:13:48.400]  我覺得比較象徵十字架受苦
[00:13:48.400 --> 00:13:50.400]  火烤痛不痛
[00:13:50.400 --> 00:13:51.400]  哇
[00:13:51.400 --> 00:13:53.400]  痛到不得了
[00:13:53.400 --> 00:13:55.400]  簡直是縮手
[00:13:55.400 --> 00:13:56.400]  好熱
[00:13:56.400 --> 00:13:58.400]  火烤
[00:13:58.400 --> 00:14:00.400]  不是燙一燙
[00:14:00.400 --> 00:14:01.400]  火烤
[00:14:01.400 --> 00:14:02.400]  超級的痛苦
[00:14:02.400 --> 00:14:05.400]  與無教餅和苦菜同吃
[00:14:05.400 --> 00:14:07.400]  無教餅是象徵無罪
[00:14:07.400 --> 00:14:10.400]  同一個無殘疾
[00:14:10.400 --> 00:14:12.400]  是一樣意思的
[00:14:12.400 --> 00:14:14.400]  那隻羊要無殘疾
[00:14:14.400 --> 00:14:15.400]  就是說
[00:14:15.400 --> 00:14:17.400]  我們的主耶穌是無罪的
[00:14:17.400 --> 00:14:18.400]  不是我說
[00:14:18.400 --> 00:14:21.400]  是主耶穌是無罪的
[00:14:21.400 --> 00:14:22.400]  我們要吃無教餅
[00:14:22.400 --> 00:14:25.400]  就是我們要帶著一個清潔的心
[00:14:25.400 --> 00:14:26.400]  我都無罪的
[00:14:26.400 --> 00:14:27.400]  去到神面前
[00:14:27.400 --> 00:14:30.400]  那你起碼要維持自己的聖潔
[00:14:30.400 --> 00:14:32.400]  苦菜就是在艱難中生活
[00:14:32.400 --> 00:14:34.400]  在做奴隸
[00:14:34.400 --> 00:14:36.400]  但我都要守余節
[00:14:36.400 --> 00:14:37.400]  我多忙都要守
[00:14:37.400 --> 00:14:40.400]  辛苦艱難都要的
[00:14:40.400 --> 00:14:42.400]  不可吃生的斷
[00:14:42.400 --> 00:14:45.400]  不可吃水煮
[00:14:45.400 --> 00:14:47.400]  是一定要用火烤的
[00:14:47.400 --> 00:14:48.400]  是怎樣
[00:14:48.400 --> 00:14:52.400]  整隻帶著頭腿五臟
[00:14:52.400 --> 00:14:54.400]  用火烤去吃
[00:14:54.400 --> 00:14:56.400]  不可以生吃
[00:14:56.400 --> 00:15:00.400]  不可以水煮煮熟
[00:15:00.400 --> 00:15:01.400]  要用火烤
[00:15:01.400 --> 00:15:04.400]  是全隻頭腿五臟一起烤
[00:15:04.400 --> 00:15:07.400]  這個是象徵主的釘十字架
[00:15:07.400 --> 00:15:09.400]  是全個人受苦
[00:15:09.400 --> 00:15:11.400]  不是少少受苦
[00:15:11.400 --> 00:15:13.400]  是全個人受苦
[00:15:13.400 --> 00:15:15.400]  是全個人被火烤
[00:15:15.400 --> 00:15:16.400]  痛不痛
[00:15:16.400 --> 00:15:17.400]  當然痛
[00:15:17.400 --> 00:15:18.400]  不得了
[00:15:18.400 --> 00:15:19.400]  好苦
[00:15:19.400 --> 00:15:20.400]  好痛
[00:15:20.400 --> 00:15:22.400]  表示痛苦
[00:15:22.400 --> 00:15:26.400]  亦不可剩下一點留到早晨
[00:15:26.400 --> 00:15:29.400]  留到早晨就要用火燒了
[00:15:29.400 --> 00:15:30.400]  臨去烤
[00:15:30.400 --> 00:15:32.400]  是燒了
[00:15:32.400 --> 00:15:33.400]  不可以靜
[00:15:33.400 --> 00:15:35.400]  要盡量吃光
[00:15:35.400 --> 00:15:39.400]  一留到早晨就要燒了
[00:15:39.400 --> 00:15:40.400]  不拿走
[00:15:40.400 --> 00:15:42.400]  不會說先冷藏
[00:15:42.400 --> 00:15:43.400]  不會吊起它
[00:15:43.400 --> 00:15:45.400]  慢慢吃
[00:15:45.400 --> 00:15:47.400]  腳的羊腿在身上
[00:15:47.400 --> 00:15:49.400]  隨時帶著吃羊肉乾
[00:15:49.400 --> 00:15:50.400]  不行
[00:15:50.400 --> 00:15:52.400]  是要靜下來要燒光
[00:15:52.400 --> 00:15:55.400]  所以盡量適合份量
[00:15:55.400 --> 00:15:56.400]  不要太多
[00:15:56.400 --> 00:15:58.400]  只有一次機會
[00:15:58.400 --> 00:16:02.400]  這個魚字羔羊會不會每晚等你
[00:16:02.400 --> 00:16:03.400]  不會
[00:16:03.400 --> 00:16:04.400]  只有那一晚
[00:16:04.400 --> 00:16:06.400]  那一隻才是魚
[00:16:06.400 --> 00:16:07.400]  魚字的羔羊
[00:16:07.400 --> 00:16:09.400]  只有一次機會
[00:16:09.400 --> 00:16:12.400]  就是神的滅命天使走過
[00:16:12.400 --> 00:16:13.400]  或者神自己走過
[00:16:13.400 --> 00:16:15.400]  見到血
[00:16:15.400 --> 00:16:17.400]  遮蓋了你的罪
[00:16:17.400 --> 00:16:21.400]  魚羊不進去殺死你的長子
[00:16:21.400 --> 00:16:23.400]  只有一次機會
[00:16:23.400 --> 00:16:25.400]  不可以留到早晨
[00:16:25.400 --> 00:16:27.400]  明天就沒有了
[00:16:27.400 --> 00:16:29.400]  明天就沒有了
[00:16:29.400 --> 00:16:33.400]  第11節吃羊羔的時候要怎樣
[00:16:33.400 --> 00:16:35.400]  腰間束帶
[00:16:35.400 --> 00:16:37.400]  腳上穿鞋
[00:16:37.400 --> 00:16:41.400]  手中拿著趕緊地吃
[00:16:41.400 --> 00:16:42.400]  吃的時候要怎樣呢
[00:16:42.400 --> 00:16:43.400]  第一
[00:16:43.400 --> 00:16:44.400]  腰間束帶
