
[00:00:00.000 --> 00:00:02.000]  在節目裏再一起祈禱
[00:05:55.000 --> 00:05:57.000]  就是等候得了
[00:05:57.000 --> 00:05:58.000]  不是
[00:05:58.000 --> 00:06:00.000]  祂在知道這個消息之後
[00:06:00.000 --> 00:06:04.000]  祂向神切切地祈禱
[00:06:04.000 --> 00:06:07.000]  祂求神承傳祂的旨意
[00:06:07.000 --> 00:06:09.000]  沒錯,祂知道神有應祂
[00:06:09.000 --> 00:06:12.000]  但是祂不會因此不理一切
[00:06:12.000 --> 00:06:16.000]  反而祂知道有自己的責任
[00:06:16.000 --> 00:06:20.000]  這個責任就是狠切地尋求
[00:06:20.000 --> 00:06:22.000]  在尋求的過程當中
[00:06:22.000 --> 00:06:24.000]  向神表明祂的信心
[00:06:24.000 --> 00:06:27.000]  知道神真的會這樣來施恩
[00:06:27.000 --> 00:06:31.000]  有同事表明出祂那種願意的心
[00:06:31.000 --> 00:06:33.000]  神願意你這樣成就
[00:06:33.000 --> 00:06:36.000]  願意你按照你的計劃成就這件事情
[00:06:36.000 --> 00:06:40.000]  去表明不是一種好像不信
[00:06:40.000 --> 00:06:43.000]  或者說一種勉強的心
[00:06:43.000 --> 00:06:47.000]  而是心裡面很願意神成就祂的旨意
[00:06:47.000 --> 00:06:49.000]  成就祂的計劃
[00:06:49.000 --> 00:06:51.000]  祂就順著神的旨意
[00:06:51.000 --> 00:06:53.000]  一路向神禱告
[00:06:53.000 --> 00:06:56.000]  一路向神尋求
[00:06:56.000 --> 00:07:00.000]  有人以為當我們領受神的應許之後
[00:07:00.000 --> 00:07:03.000]  就大概可以休息
[00:07:03.000 --> 00:07:05.000]  大概可以不理一切
[00:07:05.000 --> 00:07:09.000]  不理一切就只是如常的生活
[00:07:09.000 --> 00:07:12.000]  不是 在當中有你的責任
[00:07:12.000 --> 00:07:13.000]  如果你記得聖經
[00:07:13.000 --> 00:07:16.000]  在聖經的後書我們常常提及到
[00:07:16.000 --> 00:07:21.000]  有一個極寶貴又極大的應許
[00:07:21.000 --> 00:07:23.000]  神賜給我們的應許就是
[00:07:23.000 --> 00:07:26.000]  我們能夠得與神的性情有份
[00:07:26.000 --> 00:07:29.000]  一個被塵土所造的人
[00:07:29.000 --> 00:07:31.000]  一個罪人
[00:07:31.000 --> 00:07:36.000]  蒙神的拯救 而且領受神自己的性情
[00:07:36.000 --> 00:07:37.000]  各位領事務員
[00:07:37.000 --> 00:07:42.000]  你和我要承受神的性情
[00:07:42.000 --> 00:07:45.000]  領受在我們生命中
[00:07:45.000 --> 00:07:48.000]  聖經就說既然你領受這麼大的應許
[00:07:48.000 --> 00:07:49.000]  正因為如此
[00:07:49.000 --> 00:07:53.000]  你們就應該憤外的殷勤
[00:07:53.000 --> 00:07:55.000]  殷勤的追求
[00:07:55.000 --> 00:07:59.000]  追求得著神要給你的應許
[00:07:59.000 --> 00:08:03.000]  這種追求是表示你相信神真的答應了這麼做
[00:08:03.000 --> 00:08:06.000]  也表示你很願意神的旨意
[00:08:06.000 --> 00:08:08.000]  這樣承受在你心中
[00:08:08.000 --> 00:08:12.000]  所以你向著這個目標得著
[00:08:12.000 --> 00:08:14.000]  所以你發覺聖經裡說
[00:08:14.000 --> 00:08:16.000]  神的應許和人的責任
[00:08:16.000 --> 00:08:19.000]  永遠不是一個矛盾
[00:08:19.000 --> 00:08:21.000]  而是一種互相配合的
[00:08:21.000 --> 00:08:24.000]  一種生命的狀況
[00:08:24.000 --> 00:08:28.000]  但你卻知道神要這樣承受恩典
[00:08:28.000 --> 00:08:30.000]  祂就切切地祈求
[00:08:30.000 --> 00:08:33.000]  你也求神承受這件事情
[00:08:33.000 --> 00:08:35.000]  而神就透過祂的禱告
[00:08:35.000 --> 00:08:38.000]  承受祂的工作
[00:08:38.000 --> 00:08:40.000]  弟兄姊妹在你的生命當中
[00:08:40.000 --> 00:08:42.000]  領受了神給你不同的應許
[00:08:42.000 --> 00:08:46.000]  你要去殷勤去得著
[00:08:46.000 --> 00:08:49.000]  你要去禱告尋求
[00:08:49.000 --> 00:08:54.000]  讓這些事情能夠承受在你生命中
[00:08:54.000 --> 00:08:57.000]  一位姊妹分享
[00:08:57.000 --> 00:09:01.000]  她為她的媽媽祈禱
[00:09:01.000 --> 00:09:05.000]  但媽媽長年都拒絕信仰
[00:09:05.000 --> 00:09:08.000]  很堅硬不肯接受
[00:09:08.000 --> 00:09:10.000]  但有一次她心裡想
[00:09:10.000 --> 00:09:13.000]  我希望我媽媽能夠信耶穌
[00:09:13.000 --> 00:09:17.000]  但這件事情一定是合乎神的旨意
[00:09:17.000 --> 00:09:19.000]  神是樂而萬人得救
[00:09:19.000 --> 00:09:21.000]  怎會祂不想我媽媽得救呢
[00:09:21.000 --> 00:09:23.000]  所以她心裡想
[00:09:23.000 --> 00:09:25.000]  我按著神的旨意求
[00:09:25.000 --> 00:09:28.000]  祂一定會聽我禱告
[00:09:28.000 --> 00:09:31.000]  因此她內心一直不放棄
[00:09:31.000 --> 00:09:33.000]  一直為媽媽的得救祈禱
[00:09:33.000 --> 00:09:35.000]  也就是她知道為了表明
[00:09:35.000 --> 00:09:38.000]  我相信神會這樣成就
[00:09:38.000 --> 00:09:40.000]  我就做我能夠做的事情
[00:09:40.000 --> 00:09:43.000]  盡量在不同的機會幫助她媽媽
[00:09:43.000 --> 00:09:45.000]  來認識主耶穌
[00:09:45.000 --> 00:09:47.000]  沒錯媽媽很抗拒
[00:09:47.000 --> 00:09:48.000]  但你也意想不到
[00:09:48.000 --> 00:09:51.000]  有一次媽媽突然有病
[00:09:51.000 --> 00:09:54.000]  在病患的過程中很危險
[00:09:54.000 --> 00:09:56.000]  而媽媽那時候
[00:09:56.000 --> 00:09:59.000]  突然感受到自己內心生命的脆弱
[00:09:59.000 --> 00:10:01.000]  有一次跟女兒說
[00:10:01.000 --> 00:10:05.000]  女兒今天我想信耶穌了
[00:10:05.000 --> 00:10:07.000]  這個姐妹聽見她很感動
[00:10:07.000 --> 00:10:09.000]  她很感謝神
[00:10:09.000 --> 00:10:11.000]  神聽她的祈禱
[00:10:11.000 --> 00:10:15.000]  然後閱納她所尋求的
[00:10:15.000 --> 00:10:20.000]  但她知道神要恩待她的民族
[00:10:20.000 --> 00:10:23.000]  但她沒有因此不理一切
[00:10:23.000 --> 00:10:27.000]  她反而在當中狠切尋求禱告
[00:10:27.000 --> 00:10:31.000]  她為她的百姓代求
[00:10:31.000 --> 00:10:34.000]  神就用她的禱告
[00:10:34.000 --> 00:10:35.000]  各位弟兄姊妹
[00:10:35.000 --> 00:10:36.000]  你知不知道你生命裏面
[00:10:36.000 --> 00:10:39.000]  有一種屬靈的武器
[00:10:39.000 --> 00:10:43.000]  是其他未曾信主的人沒有的
[00:10:43.000 --> 00:10:47.000]  你有一個代求屬靈的武器
[00:10:47.000 --> 00:10:49.000]  能夠戰勝仇敵
[00:10:49.000 --> 00:10:53.000]  能夠叫你身邊的人得著祝福
[00:10:53.000 --> 00:10:56.000]  你要去禱告、代求
[00:10:56.000 --> 00:10:59.000]  讓神可以使用你
[00:10:59.000 --> 00:11:00.000]  當你再看的時候
[00:11:00.000 --> 00:11:02.000]  這個禱告有其中第二個重點
[00:11:02.000 --> 00:11:03.000]  你會發覺
[00:11:03.000 --> 00:11:08.000]  但願祂不單止為自己的民族求神赦免
[00:11:08.000 --> 00:11:10.000]  而祂清楚在禱告當中
[00:11:10.000 --> 00:11:13.000]  求神都赦免祂自己的罪
[00:11:13.000 --> 00:11:14.000]  你發覺祂代求的時候
[00:11:14.000 --> 00:11:16.000]  不是說他們很有問題
[00:11:16.000 --> 00:11:18.000]  上帝你赦免他們
[00:11:18.000 --> 00:11:21.000]  不是指責別人有錯失
[00:11:21.000 --> 00:11:23.000]  而是他自己都承認
[00:11:23.000 --> 00:11:27.000]  自己都有份在罪當中
[00:11:27.000 --> 00:11:28.000]  當你看看聖經的時候
[00:11:28.000 --> 00:11:30.000]  或者你可以稍稍讀一讀
[00:11:30.000 --> 00:11:31.000]  下面的聖經
[00:11:31.000 --> 00:11:36.000]  前面第九章第八節
[00:11:36.000 --> 00:11:38.000]  第九章第八節
[00:11:38.000 --> 00:11:49.000]  耶穌說:我們和我們的君王領袖列祖都滿面羞愧,因為我們得罪了你。
[00:11:49.000 --> 00:11:50.000]  祂用什麼話說?
[00:11:50.000 --> 00:11:53.000]  我們和我們的君王
[00:11:53.000 --> 00:11:54.000]  包括祂自己
[00:11:54.000 --> 00:12:00.000]  我們的神在祂自己內心體會到自己在裡面有份
[00:12:00.000 --> 00:12:03.000]  再留意下面第十節
[00:12:03.000 --> 00:12:07.000]  聖經說:我們沒有聽從耶和華我們神的話
[00:12:07.000 --> 00:12:09.000]  沒有進行祂藉助祂的僕人眾
[00:12:09.000 --> 00:12:14.000]  先知向我們頒佈的律法
[00:12:14.000 --> 00:12:17.000]  為別人代求的時候
[00:12:17.000 --> 00:12:21.000]  人會首先審查自己
[00:12:21.000 --> 00:12:24.000]  審查到自己有的罪
[00:12:24.000 --> 00:12:27.000]  當然當時猶太人犯罪
[00:12:27.000 --> 00:12:29.000]  神因此管教這個民族
[00:12:29.000 --> 00:12:32.000]  要他們被擄掠
[00:12:32.000 --> 00:12:34.000]  他們犯罪
[00:12:34.000 --> 00:12:37.000]  但是你很清楚地看到
[00:12:37.000 --> 00:12:39.000]  我其實也有份
[00:12:39.000 --> 00:12:41.000]  難道真的是他們?
[00:12:41.000 --> 00:12:43.000]  只是他們犯罪?
[00:12:43.000 --> 00:12:47.000]  但是你知道其實他自己也有份
[00:12:47.000 --> 00:12:49.000]  或者他會想到
[00:12:49.000 --> 00:12:53.000]  因為我沒有去勸告我的百姓
[00:12:53.000 --> 00:12:57.000]  以致他們犯罪
[00:12:57.000 --> 00:13:01.000]  或者因為是我疏忽了我的責任
[00:13:01.000 --> 00:13:05.000]  沒有留心去幫助我身邊的弟兄
[00:13:05.000 --> 00:13:08.000]  沒有去提醒他
[00:13:08.000 --> 00:13:12.000]  因此間接影響他犯罪
[00:13:12.000 --> 00:13:15.000]  當你小心看很多事情的時候
[00:13:15.000 --> 00:13:17.000]  表面上好像是別人做錯
[00:13:17.000 --> 00:13:20.000]  但是你小心去思想的時候
[00:13:20.000 --> 00:13:25.000]  其實你自己生命裡面可能有份
[00:13:25.000 --> 00:13:27.000]  我們不是要去將一些罪咎
[00:13:27.000 --> 00:13:29.000]  強加在自己身上
[00:13:29.000 --> 00:13:31.000]  當你誠實地看的時候
[00:13:31.000 --> 00:13:33.000]  往往你會發現到
[00:13:33.000 --> 00:13:36.000]  其實你要先為自己認罪
[00:13:36.000 --> 00:13:38.000]  然後答應你在過程當中
[00:13:38.000 --> 00:13:40.000]  他體會到自己有份
[00:13:40.000 --> 00:13:42.000]  然後他向神求
[00:13:42.000 --> 00:13:45.000]  求你赦免我們的罪
[00:13:45.000 --> 00:13:48.000]  當他被赦免的時候
[00:13:48.000 --> 00:13:49.000]  聖經就說到
[00:13:49.000 --> 00:13:53.000]  二人的禱告是大有功效
[00:13:53.000 --> 00:13:57.000]  神用他的禱告成就了很重要的事情
[00:13:57.000 --> 00:13:59.000]  我想說一件事情
[00:13:59.000 --> 00:14:00.000]  在幾年之前
[00:14:00.000 --> 00:14:03.000]  我有機會認識一位在菲律賓來的牧師
[00:14:03.000 --> 00:14:06.000]  他跟我分享到他自己爸爸的事情
[00:14:06.000 --> 00:14:08.000]  他爸爸也是一位牧師
[00:14:08.000 --> 00:14:09.000]  很多年之前
[00:14:09.000 --> 00:14:13.000]  這位牧師在教會裡面遇到一個大的困難
[00:14:13.000 --> 00:14:16.000]  就是當時在他們所身處的地方
[00:14:16.000 --> 00:14:18.000]  有一些內戰
[00:14:18.000 --> 00:14:23.000]  國家裡面有一些兩幫派的人在打仗
[00:14:23.000 --> 00:14:26.000]  教會也受到很大的困擾
[00:14:26.000 --> 00:14:27.000]  在那個時候
[00:14:27.000 --> 00:14:30.000]  突然間有人來捉拿牧師坐牢
[00:14:30.000 --> 00:14:33.000]  牧師不明白發生什麼事情
[00:14:33.000 --> 00:14:35.000]  直到在監牢當中
[00:14:35.000 --> 00:14:38.000]  他才知道原來教會當中一位長老
[00:14:38.000 --> 00:14:41.000]  向政府誣告他一些事情
[00:14:41.000 --> 00:14:44.000]  以致他被捉拿去坐牢
[00:14:44.000 --> 00:14:45.000]  在監牢當中
[00:14:45.000 --> 00:14:48.000]  這位牧師心裡很憤怒
[00:14:48.000 --> 00:14:49.000]  也很難過
[00:14:49.000 --> 00:14:51.000]  為什麼一個這麼熟悉的弟兄
[00:14:51.000 --> 00:14:55.000]  竟然要去誣衊他
[00:14:55.000 --> 00:14:57.000]  在後來他被釋放
[00:14:57.000 --> 00:15:00.000]  這個內戰也結束了
[00:15:00.000 --> 00:15:02.000]  回到教會
[00:15:02.000 --> 00:15:04.000]  重新他有工作
[00:15:04.000 --> 00:15:06.000]  但是見到一位長老
[00:15:06.000 --> 00:15:07.000]  每次見到的時候
[00:15:07.000 --> 00:15:11.000]  裡面的憤恨是完全控制不了的
[00:15:11.000 --> 00:15:15.000]  他盡量按耐自己的情緒
[00:15:15.000 --> 00:15:16.000]  不和他聊天
[00:15:16.000 --> 00:15:18.000]  不和他接觸
[00:15:18.000 --> 00:15:19.000]  對方也不知道
[00:15:19.000 --> 00:15:23.000]  他知道是他背後誣告他
[00:15:23.000 --> 00:15:25.000]  過了一段時間
[00:15:25.000 --> 00:15:28.000]  一位牧師發覺自己突然有個病
[00:15:28.000 --> 00:15:29.000]  不知道為什麼
[00:15:29.000 --> 00:15:31.000]  有一些奇怪的病出現
[00:15:31.000 --> 00:15:33.000]  醫生也不知道是什麼事情
[00:15:33.000 --> 00:15:34.000]  而且很危險
[00:15:34.000 --> 00:15:37.000]  差不多要死了
[00:15:37.000 --> 00:15:38.000]  在病床上
[00:15:38.000 --> 00:15:39.000]  一位牧師一路祈禱
[00:15:39.000 --> 00:15:40.000]  「神爺祢憐憫我」
[00:15:40.000 --> 00:15:42.000]  「祢救我出來監獄」
[00:15:42.000 --> 00:15:44.000]  「為什麼祢讓我有這個病」
[00:15:44.000 --> 00:15:46.000]  一路求神赦免他
[00:15:46.000 --> 00:15:47.000]  醫治他
[00:15:47.000 --> 00:15:48.000]  就在這個時候
[00:15:48.000 --> 00:15:54.000]  他就說很清楚聖靈提醒他
[00:15:54.000 --> 00:15:57.000]  「你求上帝先赦免你」
[00:15:57.000 --> 00:16:01.000]  「仇恨你的弟兄的罪」
[00:16:01.000 --> 00:16:04.000]  他裡面會有一種和神爭拗
[00:16:04.000 --> 00:16:07.000]  「神爺是他傷害我」
[00:16:07.000 --> 00:16:08.000]  但是他領受
[00:16:08.000 --> 00:16:10.000]  聖靈給他的提醒
[00:16:10.000 --> 00:16:14.000]  「你先原諒他」
[00:16:14.000 --> 00:16:19.000]  「也為你自己的仇恨求神」
[00:16:19.000 --> 00:16:23.000]  「也請求祂寬恕你」
[00:16:23.000 --> 00:16:24.000]  這位牧師
[00:16:24.000 --> 00:16:26.000]  心裡面領受神給他提醒之後
[00:16:26.000 --> 00:16:28.000]  他就邀請弟兄
[00:16:28.000 --> 00:16:32.000]  請一位長老來到他家
[00:16:32.000 --> 00:16:33.000]  長老來到的時候
[00:16:33.000 --> 00:16:36.000]  牧師就很坦誠地說
[00:16:36.000 --> 00:16:39.000]  「我知道過去的事情」
[00:16:39.000 --> 00:16:40.000]  「這段日子」
[00:16:40.000 --> 00:16:43.000]  「我對你有很大的仇恨」
[00:16:43.000 --> 00:16:46.000]  「上帝光照我」
[00:16:46.000 --> 00:16:49.000]  「我請求你寬恕我」
[00:16:49.000 --> 00:16:52.000]  「對你的仇恨」
[00:16:52.000 --> 00:16:53.000]  這位長老聽見
[00:16:53.000 --> 00:16:55.000]  當然心裡面很驚訝
[00:16:55.000 --> 00:16:57.000]  原來牧師知道這件事情
[00:16:57.000 --> 00:16:58.000]  但是在過程當中
[00:16:58.000 --> 00:17:01.000]  他心裡面更加難受
[00:17:01.000 --> 00:17:05.000]  他說牧師應該是我向你求寬恕
[00:17:05.000 --> 00:17:07.000]  然後他就請求牧師
[00:17:07.000 --> 00:17:10.000]  來寬恕他
[00:17:10.000 --> 00:17:12.000]  牧師願意寬恕
[00:17:12.000 --> 00:17:15.000]  但是同時他請他做一件事
[00:17:15.000 --> 00:17:17.000]  「你為我祈禱」
[00:17:17.000 --> 00:17:19.000]  因此在彼此待討當中
[00:17:19.000 --> 00:17:24.000]  他們都領受神給他們的赦免
[00:17:24.000 --> 00:17:25.000]  亦都很奇妙
[00:17:25.000 --> 00:17:26.000]  在這件事情之後
[00:17:26.000 --> 00:17:30.000]  牧師不約而喻
[00:17:30.000 --> 00:17:33.000]  很奇妙地康復了
[00:17:33.000 --> 00:17:35.000]  當我一路聽到這個故事的時候
[00:17:35.000 --> 00:17:36.000]  我就想到
[00:17:36.000 --> 00:17:40.000]  上帝何時會容許我們面對一些患難
[00:17:40.000 --> 00:17:43.000]  或者說一些管教
[00:17:43.000 --> 00:17:44.000]  不是要傷害我們
[00:17:44.000 --> 00:17:47.000]  但是要讓我們知道去轉向神
[00:17:47.000 --> 00:17:49.000]  免得我們長久陷在罪當中
[00:17:49.000 --> 00:17:52.000]  自己不知道
[00:17:52.000 --> 00:17:53.000]  很多時候我們為別人代求
[00:17:53.000 --> 00:17:56.000]  好像法國沒有什麼果效
[00:17:56.000 --> 00:18:00.000]  好像法國神都沒有理會我們為祂祈禱
[00:18:00.000 --> 00:18:06.000]  但原來神是要我們先為自己認罪悔改
[00:18:06.000 --> 00:18:07.000]  弟兄姊妹
[00:18:07.000 --> 00:18:09.000]  在你的待討當中
[00:18:09.000 --> 00:18:11.000]  神要用你
[00:18:11.000 --> 00:18:14.000]  但你要留心去體會自己的情況
[00:18:14.000 --> 00:18:17.000]  以至你能夠進入神的義當中
[00:18:17.000 --> 00:18:22.000]  你的待求亦都發揮到極大的屬靈的作用
[00:18:22.000 --> 00:18:25.000]  上帝用誕以來
[00:18:25.000 --> 00:18:27.000]  祂為祂的民族待求
[00:18:27.000 --> 00:18:29.000]  就因為祂的禱告
[00:18:29.000 --> 00:18:33.000]  亦都赦免祂民族的罪
[00:18:33.000 --> 00:18:36.000]  你記得阿伯拉罕的祈禱
[00:18:36.000 --> 00:18:39.000]  重拾記載十八章
[00:18:39.000 --> 00:18:41.000]  當神告訴阿伯拉罕
[00:18:41.000 --> 00:18:45.000]  我將要去毀滅所多瑪俄摩拉
[00:18:45.000 --> 00:18:48.000]  當時阿伯拉罕怎樣說
[00:18:48.000 --> 00:18:50.000]  神說不可以的
[00:18:50.000 --> 00:18:53.000]  怎麼可以叫義人和罪人一起被滅絕呢
[00:18:53.000 --> 00:18:55.000]  神就告訴他
[00:18:55.000 --> 00:18:58.000]  好,如果有五十個義人
[00:18:58.000 --> 00:19:00.000]  就怎樣
[00:19:00.000 --> 00:19:05.000]  神就赦免這個城市
[00:19:05.000 --> 00:19:07.000]  後來的故事大家記得嗎
[00:19:07.000 --> 00:19:09.000]  但重要的是
[00:19:09.000 --> 00:19:12.000]  神會因為一個義人
[00:19:12.000 --> 00:19:17.000]  而赦免其他犯罪的人
[00:19:17.000 --> 00:19:19.000]  因為義人的待求
[00:19:19.000 --> 00:19:21.000]  因為義人的生命
[00:19:21.000 --> 00:19:25.000]  神要去祝福祂身邊的人
[00:19:25.000 --> 00:19:28.000]  今日你身處在一個
[00:19:28.000 --> 00:19:33.000]  充滿著各樣不義的世界
[00:19:33.000 --> 00:19:35.000]  但你記得
[00:19:35.000 --> 00:19:37.000]  你求神幫助你
[00:19:37.000 --> 00:19:39.000]  行在義當中
[00:19:39.000 --> 00:19:41.000]  你不但看到周圍的不義
[00:19:41.000 --> 00:19:43.000]  你看到自己的軟弱
[00:19:43.000 --> 00:19:46.000]  以致你可以行在義當中
[00:19:46.000 --> 00:19:47.000]  神因為你的待求
[00:19:47.000 --> 00:19:50.000]  因為你的生命
