
[00:00:00.000 --> 00:00:02.400]  大家好,早晨
[00:08:18.640 --> 00:08:21.840]  因為那些痛苦其實是幻覺是假的
[00:08:21.840 --> 00:08:24.920]  這些痛苦是源於他一種錯誤的判斷
[00:08:24.920 --> 00:08:25.920]  什麼是錯誤的判斷呢
[00:08:25.920 --> 00:08:27.800]  就是他覺得那些東西很重要
[00:08:27.800 --> 00:08:29.120]  但是那些東西其實不重要
[00:08:29.120 --> 00:08:30.720]  所以才會傷心
[00:08:30.720 --> 00:08:32.440]  所以這種痛苦是假的
[00:08:32.440 --> 00:08:33.960]  是錯誤的判斷
[00:08:33.960 --> 00:08:35.600]  所以你要警惕
[00:08:35.600 --> 00:08:36.520]  不過
[00:08:36.520 --> 00:08:38.280]  你也要表示同情的
[00:08:38.280 --> 00:08:39.240]  因為他在哭
[00:08:39.240 --> 00:08:40.720]  你也要表示同情
[00:08:40.720 --> 00:08:41.920]  如果有機會的時候
[00:08:41.920 --> 00:08:43.640]  你就和他一起哀悼
[00:08:43.640 --> 00:08:44.760]  但是要小心
[00:08:44.760 --> 00:08:46.320]  你不要真的傷心
[00:08:46.320 --> 00:08:48.480]  你內心不要真的哀悼
[00:08:48.480 --> 00:08:49.680]  因為那些是假的
[00:08:49.680 --> 00:08:51.280]  簡單來說是什麼呢
[00:08:51.280 --> 00:08:53.120]  斯多克主義的哲學家認為
[00:08:53.120 --> 00:08:54.680]  當你看到一個人在哭的時候
[00:08:54.680 --> 00:08:55.680]  你要很留心
[00:08:55.680 --> 00:08:57.680]  不要讓他影響到你也哭泣
[00:08:57.680 --> 00:08:59.520]  不要讓他影響到你也覺得傷心
[00:08:59.520 --> 00:09:01.160]  因為那些傷心是假的
[00:09:01.160 --> 00:09:02.120]  不過這樣
[00:09:02.120 --> 00:09:03.560]  你要假裝哭
[00:09:03.560 --> 00:09:05.160]  你要假裝傷心
[00:09:05.160 --> 00:09:06.040]  真的
[00:09:06.040 --> 00:09:07.800]  這裡你要和他一起哀悼
[00:09:07.800 --> 00:09:09.240]  但是不要讓他影響到你的心
[00:09:09.240 --> 00:09:09.800]  明白嗎
[00:09:09.800 --> 00:09:12.120]  因為開箱是不好的
[00:09:12.120 --> 00:09:14.280]  這個真的是他們的想法
[00:09:14.280 --> 00:09:16.920]  這個就是斯多亞哲學
[00:09:16.920 --> 00:09:17.560]  你想想
[00:09:17.560 --> 00:09:19.240]  如果放在我們現代
[00:09:19.240 --> 00:09:21.160]  有人安息禮拜
[00:09:21.160 --> 00:09:22.280]  也挺嚴重的
[00:09:22.280 --> 00:09:23.160]  如果我們用
[00:09:23.160 --> 00:09:24.800]  Evictitus的方法
[00:09:24.800 --> 00:09:25.880]  就是到了安息禮拜
[00:09:25.880 --> 00:09:28.040]  就和一個親人
[00:09:28.040 --> 00:09:29.840]  剛剛過世的朋友說
[00:09:29.840 --> 00:09:31.800]  你不用傷心
[00:09:31.800 --> 00:09:33.240]  他
[00:09:33.240 --> 00:09:34.040]  不是你的
[00:09:34.040 --> 00:09:35.560]  是不是
[00:09:35.560 --> 00:09:37.880]  只不過是歸還而已
[00:09:37.880 --> 00:09:39.040]  不過我都會
[00:09:39.040 --> 00:09:39.800]  因為你哭
[00:09:39.800 --> 00:09:41.400]  所以我也會一起哭
[00:09:41.400 --> 00:09:43.920]  不過其實我不會傷心
[00:09:43.920 --> 00:09:45.000]  因為這些傷心是假的
[00:09:45.000 --> 00:09:46.600]  你要知道你的傷心是假的
[00:09:46.600 --> 00:09:48.160]  是你錯誤判斷
[00:09:48.160 --> 00:09:50.280]  你以為你失去的親人很重要
[00:09:50.280 --> 00:09:51.440]  其實是不重要的
[00:09:51.440 --> 00:09:52.320]  是不是很嚴重
[00:09:52.320 --> 00:09:53.320]  如果是這樣
[00:09:53.320 --> 00:09:54.600]  是很嚴重的
[00:09:54.600 --> 00:09:55.600]  我們再看看
[00:09:55.600 --> 00:09:57.120]  另一個流派
[00:09:57.120 --> 00:09:58.720]  叫做中期柏拉圖主義
[00:09:58.720 --> 00:10:00.080]  Middle Paternism
[00:10:00.080 --> 00:10:01.280]  我上次也有提過
[00:10:01.280 --> 00:10:02.960]  其中一個哲學家叫做
[00:10:02.960 --> 00:10:03.560]  Final
[00:10:03.560 --> 00:10:04.120]  很出名的
[00:10:04.120 --> 00:10:04.920]  Felo
[00:10:04.920 --> 00:10:07.880]  他對於傷心是一種這樣的看法
[00:10:07.880 --> 00:10:10.160]  Felo是一個猶太人
[00:10:10.160 --> 00:10:12.440]  所以他會引用舊日的經文
[00:10:12.440 --> 00:10:13.000]  他就說
[00:10:13.000 --> 00:10:14.640]  亞伯拉罕如何面對傷心
[00:10:14.640 --> 00:10:16.280]  他就這樣說
[00:10:16.280 --> 00:10:19.440]  當亞伯拉罕失去一生的伴侶的時候
[00:10:19.440 --> 00:10:21.560]  他仍然好像摔角手那樣
[00:10:21.560 --> 00:10:23.080]  戰勝了襲擊他
[00:10:23.080 --> 00:10:23.960]  並威脅他
[00:10:23.960 --> 00:10:26.200]  壓倒他心靈的哀傷
[00:10:26.200 --> 00:10:28.160]  他一生都將理性
[00:10:28.160 --> 00:10:29.840]  視為他特別的顧問
[00:10:29.840 --> 00:10:32.760]  現在特別要決心服從理性
[00:10:32.760 --> 00:10:34.800]  理性的勸告是這樣的
[00:10:34.800 --> 00:10:36.720]  不要過度哀傷
[00:10:36.720 --> 00:10:40.400]  就好像經歷了一場前所未有的災難
[00:10:40.400 --> 00:10:43.440]  不過也不要表現出冷漠
[00:10:43.440 --> 00:10:46.600]  好像從來沒有發生過令你哀傷的事情
[00:10:46.600 --> 00:10:47.440]  而是要怎樣
[00:10:47.440 --> 00:10:49.000]  要選擇中間的道路
[00:10:49.000 --> 00:10:50.480]  就是你不要過度哀傷
[00:10:50.480 --> 00:10:52.040]  也不要過度冷漠
[00:10:52.040 --> 00:10:53.480]  而不是任何一個極端
[00:10:53.480 --> 00:10:57.240]  要努力表達適度的哀傷
[00:10:57.240 --> 00:10:58.400]  於是他就說
[00:10:58.400 --> 00:11:02.000]  亞伯拉罕就在他妻子的屍體面前哭了一會
[00:11:02.000 --> 00:11:03.400]  很快就站起來了
[00:11:03.400 --> 00:11:05.800]  因為他認為再哭下去
[00:11:05.800 --> 00:11:07.000]  再傷心下去
[00:11:07.000 --> 00:11:09.760]  會跟他的智慧有矛盾
[00:11:09.760 --> 00:11:11.520]  因為他曾經被教導說
[00:11:11.520 --> 00:11:13.960]  不應將死亡視為靈魂的滅絕
[00:11:13.960 --> 00:11:16.920]  而應將死亡視為靈魂與肉體分離
[00:11:16.920 --> 00:11:18.200]  回到原先的地方
[00:11:18.200 --> 00:11:19.520]  就是上帝那裡
[00:11:19.520 --> 00:11:21.280]  好 那我想問大家
[00:11:21.280 --> 00:11:21.880]  花奴
[00:11:21.880 --> 00:11:23.920]  就是這個中期柏拉圖主義的哲學家
[00:11:23.920 --> 00:11:25.240]  對於哀傷的看法
[00:11:25.240 --> 00:11:28.760]  跟斯多亞主義有沒有什麼不同
[00:11:28.760 --> 00:11:30.000]  是有點不同的
[00:11:30.000 --> 00:11:31.600]  雖然他們兩者
[00:11:31.600 --> 00:11:33.520]  都覺得哀傷是不好的
[00:11:33.520 --> 00:11:34.720]  但是不同的就是
[00:11:34.720 --> 00:11:36.480]  斯多亞主義覺得
[00:11:36.480 --> 00:11:38.840]  人是絕對不可以哀傷的
[00:11:38.840 --> 00:11:40.600]  但是花奴
[00:11:40.600 --> 00:11:42.360]  中期柏拉圖主義就認為
[00:11:42.360 --> 00:11:43.560]  人是可以哀傷的
[00:11:43.560 --> 00:11:44.480]  不過這樣
[00:11:44.480 --> 00:11:46.520]  哀傷要哀傷得適度
[00:11:46.520 --> 00:11:48.800]  就是無論任何事情都不可以過分
[00:11:48.800 --> 00:11:50.280]  你不可以完全不哀傷
[00:11:50.280 --> 00:11:51.840]  但是也不可以過分哀傷
[00:11:51.840 --> 00:11:52.960]  應該好像亞伯拉罕那樣
[00:11:52.960 --> 00:11:54.200]  哭一會就算了
[00:11:54.200 --> 00:11:55.600]  哭一會就站起來了
[00:11:55.600 --> 00:11:56.400]  哀傷過了
[00:11:56.400 --> 00:11:57.560]  然後你就控制自己了
[00:11:57.560 --> 00:11:58.760]  不要再哀傷了
[00:11:58.760 --> 00:11:59.960]  要理性了
[00:11:59.960 --> 00:12:03.440]  這就是中期柏拉圖主義
[00:12:03.440 --> 00:12:04.680]  花奴的想法
[00:12:04.680 --> 00:12:06.040]  我們如果應用
[00:12:06.040 --> 00:12:08.200]  花奴的想法去安息禮拜
[00:12:08.200 --> 00:12:09.720]  都會出事的
[00:12:09.720 --> 00:12:10.120]  為什麼呢
[00:12:10.120 --> 00:12:12.000]  因為花奴在看哀傷是什麼
[00:12:12.000 --> 00:12:13.840]  哀傷是一個敵人
[00:12:13.840 --> 00:12:16.040]  他是一個跟亞伯拉罕
[00:12:16.040 --> 00:12:17.360]  在打摔角的敵人
[00:12:17.360 --> 00:12:18.640]  就是亞伯拉罕要努力
[00:12:18.640 --> 00:12:20.000]  去打敗哀傷
[00:12:20.000 --> 00:12:20.440]  你想像一下
[00:12:20.440 --> 00:12:21.240]  如果我們在想
[00:12:21.240 --> 00:12:22.000]  我們在幻想
[00:12:22.000 --> 00:12:23.440]  我們在概括
[00:12:23.440 --> 00:12:24.960]  哀傷是一個敵人的時候
[00:12:24.960 --> 00:12:27.760]  你在安息禮拜會怎樣安慰家人
[00:12:27.760 --> 00:12:29.360]  就是
[00:12:29.360 --> 00:12:30.280]  不要緊
[00:12:30.280 --> 00:12:31.320]  你快點站起來
[00:12:31.320 --> 00:12:33.000]  打贏你的哀傷
[00:12:33.000 --> 00:12:34.120]  你戰勝你的哀傷
[00:12:34.120 --> 00:12:35.840]  你戰勝你的傷心
[00:12:35.840 --> 00:12:37.040]  都是很嚴重的
[00:12:37.040 --> 00:12:38.040]  如果我們應用
[00:12:38.040 --> 00:12:39.600]  這個中期柏拉圖主義
[00:12:39.600 --> 00:12:41.480]  下去我們現代安息禮拜
[00:12:41.480 --> 00:12:44.040]  哀傷對於花奴來講
[00:12:44.040 --> 00:12:44.800]  是一個敵人
[00:12:44.800 --> 00:12:46.280]  是需要戰勝的
[00:12:46.280 --> 00:12:48.360]  我們又看一下
[00:12:48.360 --> 00:12:50.040]  我們總結一點
[00:12:50.040 --> 00:12:51.400]  在希臘羅馬的時代
[00:12:51.400 --> 00:12:52.760]  就是耶穌的時代
[00:12:52.760 --> 00:12:55.400]  基本上看哀傷都是不好的
[00:12:55.400 --> 00:12:57.480]  人最好是沒有哀傷的
[00:12:57.480 --> 00:12:59.120]  應該除去哀傷的
[00:12:59.120 --> 00:13:00.520]  斯多瓦主義就覺得
[00:13:00.520 --> 00:13:02.840]  人要完全的杜絕哀傷
[00:13:02.840 --> 00:13:04.880]  而中期柏拉圖主義就覺得
[00:13:04.880 --> 00:13:06.000]  哀傷是不好的
[00:13:06.000 --> 00:13:07.520]  你要控制哀傷
[00:13:07.520 --> 00:13:10.000]  不要讓哀傷戰勝你
[00:13:10.000 --> 00:13:11.600]  這個就是當時的
[00:13:11.600 --> 00:13:13.760]  希臘羅馬哲學普遍的看法
[00:13:13.760 --> 00:13:16.080]  沒有人會覺得應該哀傷的
[00:13:16.080 --> 00:13:17.920]  是每個人都覺得不應該哀傷
[00:13:17.920 --> 00:13:19.440]  以及要控制它
[00:13:19.440 --> 00:13:20.880]  好 我們又看一下
[00:13:20.880 --> 00:13:22.960]  新約究竟怎樣看哀傷
[00:13:22.960 --> 00:13:26.880]  保羅在《帖撒羅尼加前書》四章
[00:13:26.880 --> 00:13:29.160]  幾段經文就是整個新約裡面
[00:13:29.160 --> 00:13:30.840]  比較詳細去講
[00:13:30.840 --> 00:13:32.440]  怎樣去看哀傷
[00:13:32.440 --> 00:13:34.240]  或者怎樣面對哀傷的一段
[00:13:34.240 --> 00:13:35.920]  比較詳細的經文
[00:13:35.920 --> 00:13:37.680]  保羅是在那裡這樣說的
[00:13:37.680 --> 00:13:39.880]  「弟兄們 輪到以垂了的人」
[00:13:39.880 --> 00:13:40.880]  就是死了的人
[00:13:40.880 --> 00:13:42.280]  「我不希望你們不知道」
[00:13:42.280 --> 00:13:43.760]  「免得你們哀傷」
