
[00:00:00.000 --> 00:00:02.000]  我們要討論一個題目
[00:05:28.000 --> 00:05:30.000]  臉也不會紅
[00:05:30.000 --> 00:05:32.000]  耳朵也不會紅
[00:05:32.000 --> 00:05:34.000]  然後心也不會加速跳動
[00:05:34.000 --> 00:05:36.000]  但是信了主之後
[00:05:36.000 --> 00:05:38.000]  拿人家一支筆就不一樣
[00:05:38.000 --> 00:05:42.000]  耳朵就會紅起來了
[00:05:42.000 --> 00:05:44.000]  然後心跳也會加速了
[00:05:44.000 --> 00:05:46.000]  是不是
[00:05:46.000 --> 00:05:48.000]  這就是征戰
[00:05:48.000 --> 00:05:50.000]  這就是征戰
[00:05:50.000 --> 00:05:52.000]  所以我們今天接的這一段經文
[00:05:52.000 --> 00:05:54.000]  我們來看一下
[00:05:54.000 --> 00:05:56.000]  到底從聖經上面讓我們看見人生
[00:05:56.000 --> 00:05:58.000]  到底是什麼
[00:05:58.000 --> 00:06:00.000]  在這一段經文裡面
[00:06:00.000 --> 00:06:02.000]  特別的重點經文
[00:06:02.000 --> 00:06:04.000]  關鍵的經文是在第十四節
[00:06:04.000 --> 00:06:06.000]  我念給大家聽
[00:06:06.000 --> 00:06:08.000]  我從十三節開始念
[00:06:08.000 --> 00:06:10.000]  弟兄們我不是以為自己已經得著了
[00:06:10.000 --> 00:06:12.000]  我只有一件事
[00:06:12.000 --> 00:06:14.000]  就是忘記背後努力面前的
[00:06:14.000 --> 00:06:16.000]  向著標竿直跑
[00:06:16.000 --> 00:06:18.000]  要得神在基督耶穌裡
[00:06:18.000 --> 00:06:20.000]  從上面
[00:06:20.000 --> 00:06:22.000]  召我來得的獎賞
[00:06:22.000 --> 00:06:24.000]  就是要得獎賞
[00:06:24.000 --> 00:06:26.000]  我會發現有很多時候
[00:06:26.000 --> 00:06:28.000]  我們過去有很多人會
[00:06:28.000 --> 00:06:30.000]  不能說是笑我們
[00:06:30.000 --> 00:06:32.000]  信主的人
[00:06:32.000 --> 00:06:34.000]  他們有他們的看法
[00:06:34.000 --> 00:06:36.000]  信主的人都是為了
[00:06:36.000 --> 00:06:38.000]  自己的功利
[00:06:38.000 --> 00:06:40.000]  為什麼呢是要得獎賞
[00:06:40.000 --> 00:06:42.000]  如果我們
[00:06:42.000 --> 00:06:44.000]  我相信這些人或者是
[00:06:44.000 --> 00:06:46.000]  甚至基督徒裡面信了主之後
[00:06:46.000 --> 00:06:48.000]  他就會告訴你
[00:06:48.000 --> 00:06:50.000]  他說我才不要得那個獎賞
[00:06:50.000 --> 00:06:52.000]  我只要進了門
[00:06:52.000 --> 00:06:54.000]  坐在那個天堂門口就行了
[00:06:54.000 --> 00:06:56.000]  我以前就碰過一個人
[00:06:56.000 --> 00:06:58.000]  他說他信了主
[00:06:58.000 --> 00:07:00.000]  我們就談到人生的目標
[00:07:00.000 --> 00:07:02.000]  我們就談到這些事情
[00:07:02.000 --> 00:07:04.000]  他說你們去吧
[00:07:04.000 --> 00:07:06.000]  你們去到講台前面去
[00:07:06.000 --> 00:07:08.000]  他說我只要一進門
[00:07:08.000 --> 00:07:10.000]  那個地方有一個小凳子
[00:07:10.000 --> 00:07:12.000]  坐在那裡就行了
[00:07:12.000 --> 00:07:14.000]  你知道我們從聖經上面看
[00:07:14.000 --> 00:07:16.000]  這些人真的是不了解
[00:07:16.000 --> 00:07:18.000]  到底我們信的是什麼
[00:07:18.000 --> 00:07:20.000]  那麼我們所追求的是什麼
[00:07:20.000 --> 00:07:22.000]  那常常也有人問
[00:07:22.000 --> 00:07:24.000]  說我們基督徒
[00:07:24.000 --> 00:07:26.000]  我們信了主之後我們在世界上
[00:07:26.000 --> 00:07:28.000]  我們人生的目標是什麼
[00:07:28.000 --> 00:07:30.000]  所以很多時候我們聽到的答案
[00:07:30.000 --> 00:07:32.000]  就是說要榮耀神
[00:07:32.000 --> 00:07:36.000]  這個題目不太容易能夠catch到
[00:07:36.000 --> 00:07:38.000]  對不對
[00:07:38.000 --> 00:07:40.000]  我們連很多時候我們在講神的榮耀的時候
[00:07:40.000 --> 00:07:42.000]  我們都搞不太清楚
[00:07:42.000 --> 00:07:44.000]  我們昨天晚上在查經的時候
[00:07:44.000 --> 00:07:46.000]  我們跟弟兄姊妹在一起查經的時候
[00:07:46.000 --> 00:07:48.000]  我們也想這個問題
[00:07:48.000 --> 00:07:50.000]  什麼叫做榮耀
[00:07:50.000 --> 00:07:52.000]  什麼叫做神的榮耀
[00:07:52.000 --> 00:07:54.000]  對不對
[00:07:54.000 --> 00:07:56.000]  那我們說我們信了主之後
[00:07:56.000 --> 00:07:58.000]  我們人生的目標就是榮耀神
[00:07:58.000 --> 00:08:00.000]  但是很多時候我們不知道
[00:08:00.000 --> 00:08:02.000]  到底是什麼意思
[00:08:02.000 --> 00:08:04.000]  所以我們活在這個世界上
[00:08:04.000 --> 00:08:06.000]  我們活的又不像基督徒
[00:08:06.000 --> 00:08:08.000]  又不像不信的人
[00:08:08.000 --> 00:08:10.000]  因為我們不清楚
[00:08:10.000 --> 00:08:12.000]  我們的目標是什麼
[00:08:12.000 --> 00:08:16.000]  那羅馬書第八章
[00:08:16.000 --> 00:08:18.000]  二十九節那邊
[00:08:18.000 --> 00:08:20.000]  他就告訴我們
[00:08:20.000 --> 00:08:22.000]  好我念給你們聽
[00:08:22.000 --> 00:08:24.000]  羅馬書第八章第二十九節
[00:08:26.000 --> 00:08:28.000]  我聽了常常不能只能念一節
[00:08:28.000 --> 00:08:30.000]  所以我還是從前面念起
[00:08:30.000 --> 00:08:32.000]  他說
[00:08:32.000 --> 00:08:34.000]  見察人心的曉得聖靈的意思
[00:08:34.000 --> 00:08:36.000]  因為聖靈照著神的旨意
[00:08:36.000 --> 00:08:38.000]  替眾聖徒祈求
[00:08:38.000 --> 00:08:40.000]  我們曉得萬事都互相效力
[00:08:40.000 --> 00:08:42.000]  這是我們最喜歡的一句話
[00:08:42.000 --> 00:08:44.000]  教愛神的人得益處
[00:08:44.000 --> 00:08:46.000]  這也是我們很喜歡的一句話
[00:08:46.000 --> 00:08:48.000]  就是按他旨意被召的人
[00:08:48.000 --> 00:08:50.000]  這個我們也是很喜歡的一句話
[00:08:50.000 --> 00:08:52.000]  很多時候我們不一定了解
[00:08:52.000 --> 00:08:54.000]  但是到了第二十九節的時候
[00:08:54.000 --> 00:08:56.000]  他說因為
[00:08:56.000 --> 00:08:58.000]  他預先所知道的人
[00:08:58.000 --> 00:09:00.000]  就是他早就知道
[00:09:00.000 --> 00:09:02.000]  他要檢選的人
[00:09:02.000 --> 00:09:04.000]  他就已經預先定下
[00:09:04.000 --> 00:09:06.000]  效法他兒子的模樣
[00:09:06.000 --> 00:09:08.000]  使他兒子
[00:09:08.000 --> 00:09:10.000]  這個長子
[00:09:10.000 --> 00:09:12.000]  在許多弟兄中做長子
[00:09:12.000 --> 00:09:14.000]  這就是神給我們定的一個目標
[00:09:14.000 --> 00:09:16.000]  什麼目標呢
[00:09:16.000 --> 00:09:18.000]  就是我們被檢選
[00:09:18.000 --> 00:09:20.000]  我們蒙召了之後
[00:09:20.000 --> 00:09:22.000]  我們蒙恩得救了之後
[00:09:22.000 --> 00:09:24.000]  我們有一個目標
[00:09:24.000 --> 00:09:26.000]  這個目標是什麼呢
[00:09:26.000 --> 00:09:28.000]  就是向耶穌
[00:09:28.000 --> 00:09:30.000]  我們有了目標
[00:09:30.000 --> 00:09:32.000]  然後他告訴我們說
[00:09:32.000 --> 00:09:34.000]  讓我們越來越像他的長子
[00:09:34.000 --> 00:09:36.000]  然後讓我們從
[00:09:36.000 --> 00:09:38.000]  所以我們能夠了解當我們從起跑點開始
[00:09:38.000 --> 00:09:40.000]  你們有沒有賽跑過啊
[00:09:40.000 --> 00:09:42.000]  有啊
[00:09:42.000 --> 00:09:44.000]  賽跑從哪裡跑起啊
[00:09:44.000 --> 00:09:46.000]  從起跑點
[00:09:46.000 --> 00:09:48.000]  你從中間開始跑的話
[00:09:48.000 --> 00:09:50.000]  你就是不按照規矩來跑
[00:09:50.000 --> 00:09:52.000]  所以你要從起跑點來跑
[00:09:52.000 --> 00:09:54.000]  跑到哪裡去啊
[00:09:54.000 --> 00:09:56.000]  跑到終點
[00:09:56.000 --> 00:09:58.000]  終點在哪裡啊
[00:09:58.000 --> 00:10:00.000]  這個是一個哲學上的問題
[00:10:00.000 --> 00:10:02.000]  那麼
[00:10:02.000 --> 00:10:04.000]  我們從起跑點一直到什麼
[00:10:04.000 --> 00:10:06.000]  得到獎賞
[00:10:06.000 --> 00:10:08.000]  這就是聖經上讓我們看見的
[00:10:08.000 --> 00:10:10.000]  什麼獎賞他就告訴我們說
[00:10:10.000 --> 00:10:12.000]  我們越來越像基督
[00:10:12.000 --> 00:10:14.000]  我們要像基督那個樣子
[00:10:14.000 --> 00:10:16.000]  我們如果仔細去想的話
[00:10:16.000 --> 00:10:18.000]  我自己是覺得說
[00:10:18.000 --> 00:10:20.000]  我們越來越像基督那個樣子的話
[00:10:20.000 --> 00:10:22.000]  哇那真的是無限大
[00:10:22.000 --> 00:10:28.000]  你今天有人批評我一句
[00:10:28.000 --> 00:10:30.000]  罵我一句我還是無限大
[00:10:30.000 --> 00:10:32.000]  我不是說現在
[00:10:32.000 --> 00:10:34.000]  我是說主耶穌
[00:10:34.000 --> 00:10:36.000]  對不對我們攻擊他一去
[00:10:36.000 --> 00:10:38.000]  然後把他釘在十字架他還是無限大
[00:10:38.000 --> 00:10:42.000]  這就是我自己慢慢慢慢體會到這一點
[00:10:42.000 --> 00:10:44.000]  但是當我們從起跑點
[00:10:44.000 --> 00:10:46.000]  跑到終點的時候
[00:10:46.000 --> 00:10:48.000]  那麼有一件事情我們必須要想到的
[00:10:48.000 --> 00:10:50.000]  就是我們的情況要改變
[00:10:50.000 --> 00:10:52.000]  我們的屬靈的情況要改變
[00:10:52.000 --> 00:10:54.000]  我們靈裡面的情況要改變
[00:10:54.000 --> 00:10:56.000]  我們靈裡面的光景要改變
[00:10:56.000 --> 00:10:58.000]  因為不是我們的地位要改變
[00:10:58.000 --> 00:11:00.000]  我們信了主耶穌之後
[00:11:00.000 --> 00:11:02.000]  我們的地位已經改變了
[00:11:02.000 --> 00:11:04.000]  已經從黑暗裡面
[00:11:04.000 --> 00:11:06.000]  遷到光明的國度裡面
[00:11:06.000 --> 00:11:08.000]  我們是屬於光明之子了
[00:11:08.000 --> 00:11:10.000]  我們是屬於神的兒子
[00:11:10.000 --> 00:11:12.000]  我們的地位已經存在了
[00:11:12.000 --> 00:11:14.000]  不會再變了
[00:11:14.000 --> 00:11:16.000]  我們的情況
[00:11:16.000 --> 00:11:18.000]  我們的屬靈光景要改變
[00:11:18.000 --> 00:11:20.000]  所以保羅讓我們看見
[00:11:20.000 --> 00:11:22.000]  我們每一個人信主之後
[00:11:22.000 --> 00:11:24.000]  我們必須要成長
[00:11:24.000 --> 00:11:26.000]  我們必須要繼續的追求
[00:11:26.000 --> 00:11:28.000]  因為我們需要改變我們的屬靈情況
[00:11:28.000 --> 00:11:30.000]  我們要從起點開始到終點
[00:11:30.000 --> 00:11:32.000]  那這段經文
[00:11:32.000 --> 00:11:34.000]  我覺得這段經文就為我們設定了一條
[00:11:34.000 --> 00:11:36.000]  奔向標竿的路子
[00:11:36.000 --> 00:11:38.000]  那麼保羅
[00:11:38.000 --> 00:11:40.000]  剛才我們念第九節到十一節
[00:11:40.000 --> 00:11:42.000]  保羅先從音信稱義開始
[00:11:42.000 --> 00:11:44.000]  什麼叫做音信稱義
[00:11:44.000 --> 00:11:46.000]  我覺得當我們在看保羅書信的時候
[00:11:46.000 --> 00:11:48.000]  我們慢慢慢慢越來越會明白
[00:11:48.000 --> 00:11:50.000]  什麼叫做音信稱義
[00:11:50.000 --> 00:11:52.000]  就是有信基督的義
[00:11:52.000 --> 00:11:54.000]  就是主耶穌在十字架上
[00:11:54.000 --> 00:11:56.000]  所做的那一件義行
[00:11:56.000 --> 00:11:58.000]  祂為我們的罪
[00:11:58.000 --> 00:12:00.000]  釘死在十字架上
[00:12:00.000 --> 00:12:02.000]  本來我們是我們該釘在那個上面
[00:12:02.000 --> 00:12:04.000]  本來我們該死的
[00:12:04.000 --> 00:12:06.000]  可是祂沒有罪
[00:12:06.000 --> 00:12:08.000]  祂為我們做了這件事情
[00:12:08.000 --> 00:12:10.000]  這就是祂的義行
[00:12:10.000 --> 00:12:12.000]  祂的義行成了義
[00:12:12.000 --> 00:12:14.000]  就是在主耶穌的義行上面表現出來
[00:12:14.000 --> 00:12:16.000]  所以我們相信主耶穌
[00:12:16.000 --> 00:12:18.000]  就是我們接受
[00:12:18.000 --> 00:12:20.000]  祂為我們做了這一件稱義的事情
[00:12:20.000 --> 00:12:22.000]  就是為我們做了這一件義行
[00:12:22.000 --> 00:12:24.000]  讓我們信祂的人
[00:12:24.000 --> 00:12:26.000]  也能夠得到那個義
[00:12:26.000 --> 00:12:28.000]  不是我們自己去做來的
[00:12:28.000 --> 00:12:30.000]  不是我們自己把我們釘在十字架上
[00:12:30.000 --> 00:12:32.000]  然後我們得到那個義
[00:12:32.000 --> 00:12:34.000]  也不是憑著我們自己的功德
[00:12:34.000 --> 00:12:36.000]  我們得到那個義
[00:12:36.000 --> 00:12:38.000]  乃是因為主耶穌為我們做了這一件義行
[00:12:38.000 --> 00:12:40.000]  我們相信祂
[00:12:40.000 --> 00:12:42.000]  我們接受祂
[00:12:42.000 --> 00:12:44.000]  所以我們就得到那個義
[00:12:44.000 --> 00:12:46.000]  這就叫做因性稱義
[00:12:46.000 --> 00:12:50.000]  所以保羅他在這裡告訴我們
[00:12:50.000 --> 00:12:52.000]  他說
[00:12:52.000 --> 00:12:54.000]  所以能夠在基督裡
[00:12:54.000 --> 00:12:56.000]  不是因為自己
[00:12:56.000 --> 00:12:58.000]  行律法而得到的義
[00:12:58.000 --> 00:13:00.000]  保羅在他還沒有信主耶穌
[00:13:00.000 --> 00:13:02.000]  在他還沒有碰到主耶穌的時候
[00:13:02.000 --> 00:13:04.000]  他真的是盡他的全力
[00:13:04.000 --> 00:13:06.000]  做什麼事情要成就律法上的義
[00:13:06.000 --> 00:13:08.000]  要靠著他自己的功德
[00:13:08.000 --> 00:13:10.000]  成就律法上的義
[00:13:10.000 --> 00:13:12.000]  但是他碰到主耶穌之後
[00:13:12.000 --> 00:13:14.000]  他就發現
[00:13:14.000 --> 00:13:16.000]  那真的是一個異想天開的
[00:13:16.000 --> 00:13:18.000]  一個幻想
[00:13:18.000 --> 00:13:22.000]  不可能成就的
[00:13:22.000 --> 00:13:28.000]  所以保羅他在這裡
[00:13:28.000 --> 00:13:30.000]  他就講
[00:13:30.000 --> 00:13:32.000]  他贏了信主耶穌
[00:13:32.000 --> 00:13:34.000]  他因為信神而得來的義
[00:13:34.000 --> 00:13:36.000]  他就得到了義
[00:13:36.000 --> 00:13:38.000]  所以保羅他在這裡
[00:13:38.000 --> 00:13:40.000]  他就在這裡
[00:13:40.000 --> 00:13:42.000]  他就得到了義
[00:13:42.000 --> 00:13:44.000]  所以保羅他在這裡
[00:13:44.000 --> 00:13:46.000]  他就得到了義
[00:13:46.000 --> 00:13:48.000]  所以保羅他在這裡
[00:13:48.000 --> 00:13:50.000]  他就得到了義
[00:13:50.000 --> 00:13:52.000]  所以保羅他在這裡
[00:13:52.000 --> 00:13:54.000]  他就得到了義
[00:13:54.000 --> 00:13:56.000]  所以保羅他在這裡
[00:13:56.000 --> 00:13:58.000]  他就得到了義
[00:13:58.000 --> 00:14:00.000]  所以保羅他在這裡
[00:14:00.000 --> 00:14:02.000]  他就得到了義
[00:14:02.000 --> 00:14:04.000]  所以保羅他在這裡
[00:14:04.000 --> 00:14:06.000]  他就得到了義
[00:14:06.000 --> 00:14:08.000]  所以保羅他在這裡
[00:14:08.000 --> 00:14:10.000]  他就得到了義
[00:14:10.000 --> 00:14:12.000]  所以保羅他在這裡
[00:14:12.000 --> 00:14:14.000]  他就得到了義
[00:14:14.000 --> 00:14:16.000]  所以保羅他在這裡
[00:14:16.000 --> 00:14:18.000]  他就得到了義
[00:14:18.000 --> 00:14:20.000]  所以保羅他在這裡
[00:14:20.000 --> 00:14:22.000]  他就得到了義
[00:14:22.000 --> 00:14:24.000]  所以保羅他在這裡
[00:14:24.000 --> 00:14:26.000]  他就得到了義
[00:14:26.000 --> 00:14:28.000]  所以保羅他在這裡
[00:14:28.000 --> 00:14:30.000]  他就得到了義
[00:14:30.000 --> 00:14:32.000]  所以保羅他在這裡
[00:14:32.000 --> 00:14:34.000]  他就得到了義
[00:14:34.000 --> 00:14:36.000]  所以保羅他在這裡
[00:14:36.000 --> 00:14:38.000]  他就得到了義
[00:14:38.000 --> 00:14:40.000]  所以保羅他在這裡
[00:14:40.000 --> 00:14:42.000]  他就得到了義
[00:14:42.000 --> 00:14:44.000]  所以保羅他在這裡
[00:14:44.000 --> 00:14:46.000]  他就得到了義
[00:14:46.000 --> 00:14:48.000]  所以保羅他在這裡
[00:14:48.000 --> 00:14:50.000]  他就得到了義
[00:14:50.000 --> 00:14:52.000]  所以保羅他在這裡
[00:14:52.000 --> 00:14:54.000]  他就得到了義
[00:14:54.000 --> 00:14:56.000]  所以保羅他在這裡
[00:14:56.000 --> 00:14:58.000]  他就得到了義
[00:14:58.000 --> 00:15:00.000]  所以保羅他在這裡
[00:15:00.000 --> 00:15:02.000]  他就得到了義
[00:15:02.000 --> 00:15:04.000]  所以保羅他在這裡
[00:15:04.000 --> 00:15:06.000]  他就得到了義
[00:15:06.000 --> 00:15:08.000]  所以保羅他在這裡
[00:15:08.000 --> 00:15:10.000]  他就得到了義
[00:15:10.000 --> 00:15:12.000]  所以保羅他在這裡
[00:15:12.000 --> 00:15:14.000]  他就得到了義
[00:15:14.000 --> 00:15:16.000]  所以保羅他在這裡
[00:15:16.000 --> 00:15:18.000]  他就得到了義
[00:15:18.000 --> 00:15:20.000]  所以保羅他在這裡
[00:15:20.000 --> 00:15:22.000]  他就得到了義
[00:15:22.000 --> 00:15:24.000]  所以保羅他在這裡
[00:15:24.000 --> 00:15:26.000]  他就得到了義
[00:15:26.000 --> 00:15:28.000]  所以保羅他在這裡
[00:15:28.000 --> 00:15:30.000]  他就得到了義
[00:15:30.000 --> 00:15:32.000]  所以保羅他在這裡
[00:15:32.000 --> 00:15:34.000]  他就得到了義
[00:15:34.000 --> 00:15:36.000]  所以保羅他在這裡
[00:15:36.000 --> 00:15:38.000]  他就得到了義
[00:15:38.000 --> 00:15:40.000]  所以保羅他在這裡
[00:15:40.000 --> 00:15:42.000]  他就得到了義
[00:15:42.000 --> 00:15:44.000]  所以保羅他在這裡
[00:15:44.000 --> 00:15:46.000]  他就得到了義
