
[00:00:00.000 --> 00:00:02.000]  奉主問候弟兄姊妹平安
[00:04:07.000 --> 00:04:09.000]  就做了這一點
[00:04:09.000 --> 00:04:11.000]  所以你問為什麼上帝派以利沙來
[00:04:11.000 --> 00:04:13.000]  上帝為什麼派以利沙來
[00:04:13.000 --> 00:04:15.000]  因為王不稱職
[00:04:15.000 --> 00:04:17.000]  因為王不稱職
[00:04:17.000 --> 00:04:19.000]  所以上帝直接派自己的人來
[00:04:20.000 --> 00:04:21.000]  所以上帝直接派自己的人來
[00:04:21.000 --> 00:04:23.000]  那叫讀聖經
[00:04:23.000 --> 00:04:25.000]  那叫讀聖經
[00:04:25.000 --> 00:04:27.000]  要讀深入一點
[00:04:27.000 --> 00:04:29.000]  上帝想說什麼
[00:04:29.000 --> 00:04:31.000]  上帝想做什麼
[00:04:31.000 --> 00:04:33.000]  上帝想做什麼
[00:04:33.000 --> 00:04:35.000]  就是看他的指紋歷史上
[00:04:35.000 --> 00:04:37.000]  就看到上帝的心意
[00:04:37.000 --> 00:04:39.000]  就在他指明時代看到上帝的心意
[00:04:39.000 --> 00:04:41.000]  剛才我說的這句話
[00:04:41.000 --> 00:04:44.000]  讀聖經最重要是拿到這個重心點
[00:04:44.000 --> 00:04:46.000]  我講這句話就是要大家明白
[00:04:46.000 --> 00:04:49.000]  讀聖經的時候一定要拿到這個重心點
[00:04:50.000 --> 00:04:51.000]  以利沙
[00:04:51.000 --> 00:04:53.000]  現在就讓我們收著
[00:04:53.000 --> 00:04:55.000]  回到以利沙身上
[00:04:55.000 --> 00:04:57.000]  上帝起用以利沙
[00:04:57.000 --> 00:04:59.000]  上帝起用以利沙
[00:04:59.000 --> 00:05:07.000]  上帝准以利沙有加倍的能力
[00:05:07.000 --> 00:05:10.000]  上帝允許以利沙有加倍的能力
[00:05:10.000 --> 00:05:13.000]  那我就用廣東話講了
[00:05:13.000 --> 00:05:15.000]  我剛才用廣東話已經說了
[00:05:15.000 --> 00:05:17.000]  它有千里眼
[00:05:17.000 --> 00:05:19.000]  它有千里眼
[00:05:21.000 --> 00:05:22.000]  我查的時候
[00:05:22.000 --> 00:05:24.000]  原來千里眼英文也有
[00:05:24.000 --> 00:05:27.000]  我查英文也有千里眼
[00:05:27.000 --> 00:05:30.000]  Clairvoyance
[00:05:30.000 --> 00:05:32.000]  我算給你聽
[00:05:32.000 --> 00:05:37.000]  C-A-L-A-R-O-V-O-Y-A-N-C-E
[00:05:37.000 --> 00:05:41.000]  Clairvoyance
[00:05:41.000 --> 00:05:43.000]  你讀一下Eleanor
[00:05:43.000 --> 00:05:45.000]  Again
[00:05:45.000 --> 00:05:47.000]  千里眼
[00:05:47.000 --> 00:05:49.000]  千里眼
[00:05:50.000 --> 00:05:57.000]  當基合西把銀子放在家裡的時候
[00:05:57.000 --> 00:05:59.000]  以利沙看到
[00:05:59.000 --> 00:06:03.000]  當基合西把銀子放在自己口袋的時候
[00:06:03.000 --> 00:06:06.000]  以利沙也能看到
[00:06:06.000 --> 00:06:08.000]  放在家裡的時候
[00:06:08.000 --> 00:06:12.000]  這個就是五章二十三到二十六節
[00:06:12.000 --> 00:06:14.000]  是五章二十三到二十六節
[00:06:14.000 --> 00:06:16.000]  現在這個經文呢
[00:06:16.000 --> 00:06:18.000]  又露一手
[00:06:19.000 --> 00:06:20.000]  順風耳
[00:06:20.000 --> 00:06:22.000]  順風耳
[00:06:22.000 --> 00:06:24.000]  他人在多丹
[00:06:24.000 --> 00:06:26.000]  他人在多丹
[00:06:26.000 --> 00:06:28.000]  大馬色王的寢室說什麼
[00:06:28.000 --> 00:06:30.000]  他聽到了
[00:06:30.000 --> 00:06:32.000]  大馬色王在臥室裡講的時候
[00:06:32.000 --> 00:06:34.000]  他能聽到
[00:06:34.000 --> 00:06:36.000]  有沒有讀Geography
[00:06:36.000 --> 00:06:38.000]  以色列
[00:06:38.000 --> 00:06:40.000]  和大馬色
[00:06:40.000 --> 00:06:44.000]  起碼相差五六十一百公里
[00:06:44.000 --> 00:06:46.000]  差不多了
[00:06:46.000 --> 00:06:48.000]  至少有一百公里左右
[00:06:49.000 --> 00:06:50.000]  可以聽到
[00:06:50.000 --> 00:06:52.000]  聖經是這麼說的
[00:06:52.000 --> 00:06:54.000]  聖經是這麼說的
[00:06:54.000 --> 00:06:56.000]  所以今天呢
[00:06:56.000 --> 00:06:58.000]  經文告訴我以利沙
[00:06:58.000 --> 00:07:01.000]  以超人的才智
[00:07:01.000 --> 00:07:03.000]  以超人的才智
[00:07:03.000 --> 00:07:05.000]  為兩國帶來和平
[00:07:05.000 --> 00:07:07.000]  也是帶來和平
[00:07:07.000 --> 00:07:09.000]  我很喜歡這個名字
[00:07:09.000 --> 00:07:11.000]  超人的才智
[00:07:11.000 --> 00:07:13.000]  我很喜歡這個名字
[00:07:13.000 --> 00:07:15.000]  以超人的才智
[00:07:15.000 --> 00:07:17.000]  我告訴你我從哪裡學回來的
[00:07:18.000 --> 00:07:19.000]  諸葛亮
[00:07:19.000 --> 00:07:21.000]  以超人的才智
[00:07:21.000 --> 00:07:23.000]  以超人的才智
[00:07:23.000 --> 00:07:25.000]  去東吳說服那幫謀士
[00:07:25.000 --> 00:07:27.000]  去東吳說服那一批毛族
[00:07:27.000 --> 00:07:29.000]  去東吳說服那一批毛族
[00:07:29.000 --> 00:07:31.000]  去東吳說服那一批毛族
[00:07:31.000 --> 00:07:33.000]  去東吳說服那一批毛族
[00:07:33.000 --> 00:07:35.000]  去東吳說服那一批毛族
[00:07:35.000 --> 00:07:37.000]  去東吳說服那一批毛族
[00:07:37.000 --> 00:07:39.000]  去東吳說服那一批毛族
[00:07:39.000 --> 00:07:41.000]  去東吳說服那一批毛族
[00:07:41.000 --> 00:07:43.000]  去東吳說服那一批毛族
[00:07:43.000 --> 00:07:45.000]  去東吳說服那一批毛族
[00:07:45.000 --> 00:07:47.000]  去東吳說服那一批毛族
[00:07:48.000 --> 00:07:49.000]  去東吳說服那一批毛族
[00:07:49.000 --> 00:07:51.000]  去東吳說服那一批毛族
[00:07:51.000 --> 00:07:53.000]  去東吳說服那一批毛族
[00:07:53.000 --> 00:07:55.000]  去東吳說服那一批毛族
[00:07:55.000 --> 00:07:57.000]  去東吳說服那一批毛族
[00:07:57.000 --> 00:07:59.000]  去東吳說服那一批毛族
[00:07:59.000 --> 00:08:01.000]  去東吳說服那一批毛族
[00:08:01.000 --> 00:08:03.000]  去東吳說服那一批毛族
[00:08:03.000 --> 00:08:05.000]  去東吳說服那一批毛族
[00:08:05.000 --> 00:08:07.000]  去東吳說服那一批毛族
[00:08:07.000 --> 00:08:09.000]  去東吳說服那一批毛族
[00:08:09.000 --> 00:08:11.000]  去東吳說服那一批毛族
[00:08:11.000 --> 00:08:13.000]  去東吳說服那一批毛族
[00:08:13.000 --> 00:08:15.000]  去東吳說服那一批毛族
[00:08:16.000 --> 00:08:18.000]  去東吳說服那一批毛族
[00:08:18.000 --> 00:08:20.000]  去東吳說服那一批毛族
[00:08:20.000 --> 00:08:22.000]  去東吳說服那一批毛族
[00:08:22.000 --> 00:08:24.000]  去東吳說服那一批毛族
[00:08:24.000 --> 00:08:26.000]  去東吳說服那一批毛族
[00:08:26.000 --> 00:08:28.000]  去東吳說服那一批毛族
[00:08:28.000 --> 00:08:30.000]  去東吳說服那一批毛族
[00:08:30.000 --> 00:08:32.000]  去東吳說服那一批毛族
[00:08:32.000 --> 00:08:34.000]  去東吳說服那一批毛族
[00:08:34.000 --> 00:08:36.000]  去東吳說服那一批毛族
[00:08:36.000 --> 00:08:38.000]  去東吳說服那一批毛族
[00:08:38.000 --> 00:08:40.000]  去東吳說服那一批毛族
[00:08:40.000 --> 00:08:42.000]  去東吳說服那一批毛族
[00:08:42.000 --> 00:08:44.000]  去東吳說服那一批毛族
[00:08:45.000 --> 00:08:46.000]  去東吳說服那一批毛族
[00:08:46.000 --> 00:08:48.000]  去東吳說服那一批毛族
[00:08:48.000 --> 00:08:50.000]  去東吳說服那一批毛族
[00:08:50.000 --> 00:08:52.000]  去東吳說服那一批毛族
[00:08:52.000 --> 00:08:54.000]  去東吳說服那一批毛族
[00:08:54.000 --> 00:08:56.000]  去東吳說服那一批毛族
[00:08:56.000 --> 00:08:58.000]  去東吳說服那一批毛族
[00:08:58.000 --> 00:09:00.000]  去東吳說服那一批毛族
[00:09:00.000 --> 00:09:02.000]  去東吳說服那一批毛族
[00:09:02.000 --> 00:09:04.000]  去東吳說服那一批毛族
[00:09:04.000 --> 00:09:06.000]  去東吳說服那一批毛族
[00:09:06.000 --> 00:09:08.000]  去東吳說服那一批毛族
[00:09:08.000 --> 00:09:10.000]  去東吳說服那一批毛族
[00:09:10.000 --> 00:09:12.000]  去東吳說服那一批毛族
[00:09:13.000 --> 00:09:15.000]  去東吳說服那一批毛族
[00:09:15.000 --> 00:09:17.000]  去東吳說服那一批毛族
[00:09:17.000 --> 00:09:19.000]  去東吳說服那一批毛族
[00:09:19.000 --> 00:09:21.000]  去東吳說服那一批毛族
[00:09:21.000 --> 00:09:23.000]  去東吳說服那一批毛族
[00:09:23.000 --> 00:09:25.000]  去東吳說服那一批毛族
[00:09:25.000 --> 00:09:27.000]  去東吳說服那一批毛族
[00:09:27.000 --> 00:09:29.000]  去東吳說服那一批毛族
[00:09:29.000 --> 00:09:31.000]  去東吳說服那一批毛族
[00:09:31.000 --> 00:09:33.000]  去東吳說服那一批毛族
[00:09:33.000 --> 00:09:35.000]  去東吳說服那一批毛族
[00:09:35.000 --> 00:09:37.000]  去東吳說服那一批毛族
[00:09:37.000 --> 00:09:39.000]  去東吳說服那一批毛族
[00:09:39.000 --> 00:09:41.000]  去東吳說服那一批毛族
[00:09:42.000 --> 00:09:43.000]  去東吳說服那一批毛族
[00:09:43.000 --> 00:09:45.000]  去東吳說服那一批毛族
[00:09:45.000 --> 00:09:47.000]  去東吳說服那一批毛族
[00:09:47.000 --> 00:09:49.000]  去東吳說服那一批毛族
[00:09:49.000 --> 00:09:51.000]  去東吳說服那一批毛族
[00:09:51.000 --> 00:09:53.000]  去東吳說服那一批毛族
[00:09:53.000 --> 00:09:55.000]  去東吳說服那一批毛族
[00:09:55.000 --> 00:09:57.000]  去東吳說服那一批毛族
[00:09:57.000 --> 00:09:59.000]  去東吳說服那一批毛族
[00:09:59.000 --> 00:10:01.000]  去東吳說服那一批毛族
[00:10:01.000 --> 00:10:03.000]  去東吳說服那一批毛族
[00:10:03.000 --> 00:10:05.000]  去東吳說服那一批毛族
[00:10:05.000 --> 00:10:07.000]  去東吳說服那一批毛族
[00:10:07.000 --> 00:10:09.000]  去東吳說服那一批毛族
[00:10:10.000 --> 00:10:12.000]  去東吳說服那一批毛族
[00:10:12.000 --> 00:10:14.000]  去東吳說服那一批毛族
[00:10:14.000 --> 00:10:16.000]  去東吳說服那一批毛族
[00:10:16.000 --> 00:10:18.000]  去東吳說服那一批毛族
[00:10:18.000 --> 00:10:20.000]  去東吳說服那一批毛族
[00:10:20.000 --> 00:10:22.000]  去東吳說服那一批毛族
[00:10:22.000 --> 00:10:24.000]  去東吳說服那一批毛族
[00:10:24.000 --> 00:10:26.000]  去東吳說服那一批毛族
[00:10:26.000 --> 00:10:28.000]  去東吳說服那一批毛族
[00:10:28.000 --> 00:10:30.000]  去東吳說服那一批毛族
[00:10:30.000 --> 00:10:32.000]  去東吳說服那一批毛族
[00:10:32.000 --> 00:10:34.000]  去東吳說服那一批毛族
[00:10:34.000 --> 00:10:36.000]  去東吳說服那一批毛族
[00:10:36.000 --> 00:10:38.000]  去東吳說服那一批毛族
[00:10:39.000 --> 00:10:40.000]  去東吳說服那一批毛族
[00:10:40.000 --> 00:10:42.000]  去東吳說服那一批毛族
[00:10:42.000 --> 00:10:44.000]  去東吳說服那一批毛族
[00:10:44.000 --> 00:10:46.000]  去東吳說服那一批毛族
[00:10:46.000 --> 00:10:48.000]  去東吳說服那一批毛族
[00:10:48.000 --> 00:10:50.000]  去東吳說服那一批毛族
[00:10:50.000 --> 00:10:52.000]  去東吳說服那一批毛族
[00:10:52.000 --> 00:10:54.000]  去東吳說服那一批毛族
[00:10:54.000 --> 00:10:56.000]  去東吳說服那一批毛族
[00:10:56.000 --> 00:10:58.000]  去東吳說服那一批毛族
[00:10:58.000 --> 00:11:00.000]  去東吳說服那一批毛族
[00:11:00.000 --> 00:11:02.000]  去東吳說服那一批毛族
[00:11:02.000 --> 00:11:04.000]  去東吳說服那一批毛族
[00:11:04.000 --> 00:11:06.000]  去東吳說服那一批毛族
[00:11:07.000 --> 00:11:09.000]  去東吳說服那一批毛族
[00:11:09.000 --> 00:11:11.000]  去東吳說服那一批毛族
[00:11:11.000 --> 00:11:13.000]  去東吳說服那一批毛族
[00:11:13.000 --> 00:11:15.000]  去東吳說服那一批毛族
[00:11:15.000 --> 00:11:17.000]  去東吳說服那一批毛族
[00:11:17.000 --> 00:11:19.000]  去東吳說服那一批毛族
[00:11:19.000 --> 00:11:21.000]  去東吳說服那一批毛族
[00:11:21.000 --> 00:11:23.000]  去東吳說服那一批毛族
[00:11:23.000 --> 00:11:25.000]  去東吳說服那一批毛族
[00:11:25.000 --> 00:11:27.000]  去東吳說服那一批毛族
[00:11:27.000 --> 00:11:29.000]  去東吳說服那一批毛族
[00:11:29.000 --> 00:11:31.000]  去東吳說服那一批毛族
[00:11:31.000 --> 00:11:33.000]  去東吳說服那一批毛族
[00:11:33.000 --> 00:11:35.000]  去東吳說服那一批毛族
[00:11:36.000 --> 00:11:37.000]  去東吳說服那一批毛族
[00:11:37.000 --> 00:11:39.000]  去東吳說服那一批毛族
[00:11:39.000 --> 00:11:41.000]  去東吳說服那一批毛族
[00:11:41.000 --> 00:11:43.000]  去東吳說服那一批毛族
[00:11:43.000 --> 00:11:45.000]  去東吳說服那一批毛族
[00:11:45.000 --> 00:11:47.000]  去東吳說服那一批毛族
[00:11:47.000 --> 00:11:49.000]  去東吳說服那一批毛族
[00:11:49.000 --> 00:11:51.000]  去東吳說服那一批毛族
[00:11:51.000 --> 00:11:53.000]  去東吳說服那一批毛族
[00:11:53.000 --> 00:11:55.000]  去東吳說服那一批毛族
[00:11:55.000 --> 00:11:57.000]  去東吳說服那一批毛族
[00:11:57.000 --> 00:11:59.000]  去東吳說服那一批毛族
[00:11:59.000 --> 00:12:01.000]  去東吳說服那一批毛族
[00:12:01.000 --> 00:12:03.000]  去東吳說服那一批毛族
[00:12:04.000 --> 00:12:06.000]  去東吳說服那一批毛族
[00:12:06.000 --> 00:12:08.000]  去東吳說服那一批毛族
[00:12:08.000 --> 00:12:10.000]  去東吳說服那一批毛族
[00:12:10.000 --> 00:12:12.000]  去東吳說服那一批毛族
[00:12:12.000 --> 00:12:14.000]  去東吳說服那一批毛族
[00:12:14.000 --> 00:12:16.000]  去東吳說服那一批毛族
[00:12:16.000 --> 00:12:18.000]  去東吳說服那一批毛族
[00:12:18.000 --> 00:12:20.000]  去東吳說服那一批毛族
[00:12:20.000 --> 00:12:22.000]  去東吳說服那一批毛族
[00:12:22.000 --> 00:12:24.000]  去東吳說服那一批毛族
[00:12:24.000 --> 00:12:26.000]  去東吳說服那一批毛族
[00:12:26.000 --> 00:12:28.000]  去東吳說服那一批毛族
[00:12:28.000 --> 00:12:30.000]  去東吳說服那一批毛族
[00:12:30.000 --> 00:12:32.000]  去東吳說服那一批毛族
[00:12:33.000 --> 00:12:34.000]  去東吳說服那一批毛族
[00:12:34.000 --> 00:12:36.000]  去東吳說服那一批毛族
[00:12:36.000 --> 00:12:38.000]  去東吳說服那一批毛族
[00:12:38.000 --> 00:12:40.000]  去東吳說服那一批毛族
[00:12:40.000 --> 00:12:42.000]  去東吳說服那一批毛族
[00:12:42.000 --> 00:12:44.000]  去東吳說服那一批毛族
[00:12:44.000 --> 00:12:46.000]  去東吳說服那一批毛族
[00:12:46.000 --> 00:12:48.000]  去東吳說服那一批毛族
[00:12:48.000 --> 00:12:50.000]  去東吳說服那一批毛族
[00:12:50.000 --> 00:12:52.000]  去東吳說服那一批毛族
[00:12:52.000 --> 00:12:54.000]  去東吳說服那一批毛族
[00:12:54.000 --> 00:12:56.000]  去東吳說服那一批毛族
[00:12:56.000 --> 00:12:58.000]  去東吳說服那一批毛族
[00:12:58.000 --> 00:13:00.000]  去東吳說服那一批毛族
[00:13:01.000 --> 00:13:03.000]  去東吳說服那一批毛族
[00:13:03.000 --> 00:13:05.000]  去東吳說服那一批毛族
[00:13:05.000 --> 00:13:07.000]  去東吳說服那一批毛族
[00:13:07.000 --> 00:13:09.000]  去東吳說服那一批毛族
[00:13:09.000 --> 00:13:11.000]  去東吳說服那一批毛族
[00:13:11.000 --> 00:13:13.000]  去東吳說服那一批毛族
[00:13:13.000 --> 00:13:15.000]  去東吳說服那一批毛族
[00:13:15.000 --> 00:13:17.000]  去東吳說服那一批毛族
[00:13:17.000 --> 00:13:19.000]  去東吳說服那一批毛族
[00:13:19.000 --> 00:13:21.000]  去東吳說服那一批毛族
[00:13:21.000 --> 00:13:23.000]  去東吳說服那一批毛族
[00:13:23.000 --> 00:13:25.000]  去東吳說服那一批毛族
[00:13:25.000 --> 00:13:27.000]  去東吳說服那一批毛族
[00:13:27.000 --> 00:13:29.000]  去東吳說服那一批毛族
[00:13:30.000 --> 00:13:31.000]  去東吳說服那一批毛族
[00:13:31.000 --> 00:13:33.000]  去東吳說服那一批毛族
[00:13:33.000 --> 00:13:35.000]  去東吳說服那一批毛族
[00:13:35.000 --> 00:13:37.000]  去東吳說服那一批毛族
[00:13:37.000 --> 00:13:39.000]  去東吳說服那一批毛族
[00:13:39.000 --> 00:13:41.000]  去東吳說服那一批毛族
[00:13:41.000 --> 00:13:43.000]  去東吳說服那一批毛族
[00:13:43.000 --> 00:13:45.000]  去東吳說服那一批毛族
[00:13:45.000 --> 00:13:47.000]  去東吳說服那一批毛族
[00:13:47.000 --> 00:13:49.000]  去東吳說服那一批毛族
[00:13:49.000 --> 00:13:51.000]  去東吳說服那一批毛族
[00:13:51.000 --> 00:13:53.000]  去東吳說服那一批毛族
[00:13:53.000 --> 00:13:55.000]  去東吳說服那一批毛族
[00:13:55.000 --> 00:13:57.000]  去東吳說服那一批毛族
[00:13:58.000 --> 00:14:00.000]  去東吳說服那一批毛族
[00:14:00.000 --> 00:14:02.000]  去東吳說服那一批毛族
[00:14:02.000 --> 00:14:04.000]  去東吳說服那一批毛族
[00:14:04.000 --> 00:14:06.000]  去東吳說服那一批毛族
[00:14:06.000 --> 00:14:08.000]  去東吳說服那一批毛族
[00:14:08.000 --> 00:14:10.000]  去東吳說服那一批毛族
[00:14:10.000 --> 00:14:12.000]  去東吳說服那一批毛族
[00:14:12.000 --> 00:14:14.000]  去東吳說服那一批毛族
[00:14:14.000 --> 00:14:16.000]  去東吳說服那一批毛族
[00:14:16.000 --> 00:14:18.000]  去東吳說服那一批毛族
[00:14:18.000 --> 00:14:20.000]  去東吳說服那一批毛族
[00:14:20.000 --> 00:14:22.000]  去東吳說服那一批毛族
[00:14:22.000 --> 00:14:24.000]  去東吳說服那一批毛族
[00:14:24.000 --> 00:14:26.000]  去東吳說服那一批毛族
[00:14:27.000 --> 00:14:28.000]  去東吳說服那一批毛族
[00:14:28.000 --> 00:14:30.000]  去東吳說服那一批毛族
[00:14:30.000 --> 00:14:32.000]  去東吳說服那一批毛族
[00:14:32.000 --> 00:14:34.000]  去東吳說服那一批毛族
[00:14:34.000 --> 00:14:36.000]  去東吳說服那一批毛族
[00:14:36.000 --> 00:14:38.000]  去東吳說服那一批毛族
[00:14:38.000 --> 00:14:40.000]  去東吳說服那一批毛族
[00:14:40.000 --> 00:14:42.000]  去東吳說服那一批毛族
[00:14:42.000 --> 00:14:44.000]  去東吳說服那一批毛族
[00:14:44.000 --> 00:14:46.000]  去東吳說服那一批毛族
[00:14:46.000 --> 00:14:48.000]  去東吳說服那一批毛族
[00:14:48.000 --> 00:14:50.000]  去東吳說服那一批毛族
[00:14:50.000 --> 00:14:52.000]  去東吳說服那一批毛族
[00:14:52.000 --> 00:14:54.000]  去東吳說服那一批毛族
[00:14:55.000 --> 00:14:57.000]  去東吳說服那一批毛族
[00:14:57.000 --> 00:14:59.000]  去東吳說服那一批毛族
[00:14:59.000 --> 00:15:01.000]  去東吳說服那一批毛族
[00:15:01.000 --> 00:15:03.000]  去東吳說服那一批毛族
[00:15:03.000 --> 00:15:05.000]  去東吳說服那一批毛族
[00:15:05.000 --> 00:15:07.000]  去東吳說服那一批毛族
[00:15:07.000 --> 00:15:09.000]  去東吳說服那一批毛族
[00:15:09.000 --> 00:15:11.000]  去東吳說服那一批毛族
[00:15:11.000 --> 00:15:13.000]  去東吳說服那一批毛族
[00:15:13.000 --> 00:15:15.000]  去東吳說服那一批毛族
[00:15:15.000 --> 00:15:17.000]  去東吳說服那一批毛族
[00:15:17.000 --> 00:15:19.000]  去東吳說服那一批毛族
[00:15:19.000 --> 00:15:21.000]  去東吳說服那一批毛族
[00:15:21.000 --> 00:15:23.000]  去東吳說服那一批毛族
[00:15:24.000 --> 00:15:25.000]  去東吳說服那一批毛族
[00:15:25.000 --> 00:15:27.000]  去東吳說服那一批毛族
[00:15:27.000 --> 00:15:29.000]  去東吳說服那一批毛族
[00:15:29.000 --> 00:15:31.000]  去東吳說服那一批毛族
[00:15:31.000 --> 00:15:33.000]  去東吳說服那一批毛族
[00:15:33.000 --> 00:15:35.000]  去東吳說服那一批毛族
[00:15:35.000 --> 00:15:37.000]  去東吳說服那一批毛族
[00:15:37.000 --> 00:15:39.000]  去東吳說服那一批毛族
[00:15:39.000 --> 00:15:41.000]  去東吳說服那一批毛族
[00:15:41.000 --> 00:15:43.000]  去東吳說服那一批毛族
[00:15:43.000 --> 00:15:45.000]  去東吳說服那一批毛族
[00:15:45.000 --> 00:15:47.000]  去東吳說服那一批毛族
[00:15:47.000 --> 00:15:49.000]  去東吳說服那一批毛族
[00:15:49.000 --> 00:15:51.000]  去東吳說服那一批毛族
[00:15:52.000 --> 00:15:54.000]  去東吳說服那一批毛族
[00:15:54.000 --> 00:15:56.000]  去東吳說服那一批毛族
[00:15:56.000 --> 00:15:58.000]  去東吳說服那一批毛族
[00:15:58.000 --> 00:16:00.000]  去東吳說服那一批毛族
[00:16:00.000 --> 00:16:02.000]  去東吳說服那一批毛族
[00:16:02.000 --> 00:16:04.000]  去東吳說服那一批毛族
[00:16:04.000 --> 00:16:06.000]  去東吳說服那一批毛族
[00:16:06.000 --> 00:16:08.000]  去東吳說服那一批毛族
[00:16:08.000 --> 00:16:10.000]  去東吳說服那一批毛族
[00:16:10.000 --> 00:16:12.000]  去東吳說服那一批毛族
[00:16:12.000 --> 00:16:14.000]  去東吳說服那一批毛族
[00:16:14.000 --> 00:16:16.000]  去東吳說服那一批毛族
[00:16:16.000 --> 00:16:18.000]  去東吳說服那一批毛族
