
[00:00:00.000 --> 00:00:05.000]  我不知道你知不知道的情況底下
[00:05:31.000 --> 00:05:33.240]  但是有沒有做反省呢
[00:05:33.240 --> 00:05:35.200]  我們聽了神的話有沒有反省呢
[00:05:35.200 --> 00:05:36.800]  有沒有調教過呢
[00:05:36.800 --> 00:05:38.040]  有沒有重新調教
[00:05:38.040 --> 00:05:39.720]  聽是很好聽的
[00:05:39.720 --> 00:05:40.920]  聽很動聽
[00:05:40.920 --> 00:05:43.680]  但是實行是最難的
[00:05:43.680 --> 00:05:45.480]  實行纔是最困難
[00:05:45.480 --> 00:05:49.240]  今天就結束培靈會十天的盛宴了
[00:05:49.240 --> 00:05:51.960]  今天晚上就會結束整個培靈會的盛宴
[00:05:51.960 --> 00:05:57.520]  你的生命每天都繼續對着這位監察你的神去生活的
[00:05:57.520 --> 00:06:01.120]  你的生活每天都要對這位監察你的神來生活
[00:06:01.120 --> 00:06:03.440]  你不要只靠我們幾位傳道人
[00:06:03.440 --> 00:06:05.480]  在這幾天一撥而盡
[00:06:05.480 --> 00:06:07.880]  說了那些要你反省的說話
[00:06:07.880 --> 00:06:11.120]  就開始喊苦喊發在這裏悔改
[00:06:11.120 --> 00:06:13.120]  但是你天天都要悔改的
[00:06:13.120 --> 00:06:16.360]  不要單單靠這十天的聽到你就痛哭悔改
[00:06:16.360 --> 00:06:18.840]  其實每天你都要來神的面前悔改
[00:06:18.840 --> 00:06:20.760]  不過我們又知道第八節
[00:06:20.760 --> 00:06:24.400]  我原知道你們行事極其詭詐
[00:06:24.400 --> 00:06:27.680]  神早知你我的所謂壞事了
[00:06:27.680 --> 00:06:30.760]  第八節我原知道你的行事極其詭詐
[00:06:30.760 --> 00:06:33.280]  我們不好的事情神早就全都知道
[00:06:33.280 --> 00:06:35.680]  從你自出母胎以來
[00:06:35.680 --> 00:06:37.800]  我就稱你們是博弈的
[00:06:37.800 --> 00:06:40.600]  整班都是博弈子女
[00:06:40.600 --> 00:06:43.160]  你自從出母胎以來就稱爲悖逆的
[00:06:43.160 --> 00:06:44.440]  你們都是反叛的
[00:06:44.440 --> 00:06:45.920]  你是 我是
[00:06:45.920 --> 00:06:48.240]  你是 我也是
[00:06:48.240 --> 00:06:49.520]  所以我們沒得走雞
[00:06:49.520 --> 00:06:51.040]  我們一切東西都沒得走雞
[00:06:51.040 --> 00:06:52.800]  我們逃不掉的
[00:06:52.800 --> 00:06:55.160]  神知道我們一切的隱祕事
[00:06:55.160 --> 00:06:58.200]  一切的隱祕事神都知道
[00:06:58.200 --> 00:07:02.720]  他能夠興起東方的君王居老時
[00:07:02.720 --> 00:07:04.120]  在一百二十年之後
[00:07:04.120 --> 00:07:05.800]  一百五十年之後出現
[00:07:05.800 --> 00:07:08.160]  他能夠興起來自東方的君王居老式
[00:07:08.160 --> 00:07:09.400]  是在一百五十年之後才興起
[00:07:09.400 --> 00:07:10.840]  他既然無所不知
[00:07:10.840 --> 00:07:13.400]  他更加知道你內心想些什麼
[00:07:13.400 --> 00:07:16.480]  人無所不知更知道你內心所想的
[00:07:16.480 --> 00:07:17.320]  是不是
[00:07:17.320 --> 00:07:18.720]  很清楚的
[00:07:18.720 --> 00:07:19.160]  清清楚楚
[00:07:19.160 --> 00:07:21.280]  基督教的上帝觀
[00:07:21.280 --> 00:07:25.360]  就是一個很清明透徹的上帝觀
[00:07:25.360 --> 00:07:28.480]  我們的上帝觀是清明透徹的一個上帝觀
[00:07:28.480 --> 00:07:31.120]  那些在臺北倒塌的
[00:07:31.120 --> 00:07:35.480]  我說那些偶像自己被風吹了
[00:07:35.480 --> 00:07:36.920]  他不會監察你的
[00:07:36.920 --> 00:07:38.480]  他自己都自身難保
[00:07:38.480 --> 00:07:40.640]  那些要倒下來的偶像
[00:07:40.640 --> 00:07:42.520]  他們也自身難保
[00:07:42.520 --> 00:07:45.600]  但是我們的神是永活的永恆主
[00:07:45.600 --> 00:07:48.000]  看着你每一日的行爲的
[00:07:48.000 --> 00:07:49.760]  我們的神是永活永恆的
[00:07:49.760 --> 00:07:51.240]  每天看着你的行爲
[00:07:51.240 --> 00:07:53.120]  但是他又在第十五節說
[00:07:53.120 --> 00:07:55.000]  唯有我和你說過
[00:07:55.000 --> 00:07:58.120]  我又選擇你引領你來
[00:07:58.120 --> 00:07:58.720]  十五節說
[00:07:58.720 --> 00:07:59.720]  唯有我曾說過
[00:07:59.720 --> 00:08:01.440]  我選擇他引領他來
[00:08:01.440 --> 00:08:03.600]  所以是神第十七節
[00:08:03.600 --> 00:08:04.720]  我教導你
[00:08:04.720 --> 00:08:05.960]  我引導你
[00:08:05.960 --> 00:08:07.720]  使你得益處
[00:08:07.720 --> 00:08:08.400]  十七節
[00:08:08.400 --> 00:08:09.680]  我是耶和華你的神
[00:08:09.680 --> 00:08:11.000]  我教導你使你得益處
[00:08:11.000 --> 00:08:13.920]  我更加指引你當走的道路
[00:08:13.920 --> 00:08:16.440]  更加指引你當走的道路
[00:08:16.440 --> 00:08:17.840]  指引你當走的道路
[00:08:17.840 --> 00:08:20.040]  是不是今天的GPS
[00:08:20.040 --> 00:08:21.120]  指引你當走的路
[00:08:21.120 --> 00:08:23.080]  這是否今天全球定位系統呢
[00:08:23.080 --> 00:08:26.640]  這是全球定位系統的一種方式
[00:08:26.640 --> 00:08:29.520]  就是這種定位系統其中一種方式
[00:08:29.520 --> 00:08:31.400]  你去到哪裏祂都看着你
[00:08:31.400 --> 00:08:34.040]  你去什麼地方神都看着
[00:08:34.040 --> 00:08:36.600]  我有時候去到某些外國的時候
[00:08:36.600 --> 00:08:39.600]  去某個洗手間
[00:08:39.600 --> 00:08:41.920]  好像沒有人知道我 不認識我
[00:08:41.920 --> 00:08:44.880]  不過我知道神在那裏看着我
[00:08:44.880 --> 00:08:45.920]  有時候到了外國
[00:08:45.920 --> 00:08:46.920]  特別一些洗手間
[00:08:46.920 --> 00:08:48.640]  我會想沒有人認識我
[00:08:48.640 --> 00:08:51.680]  但我又知道神正在看着我
[00:08:51.680 --> 00:08:53.800]  那就約束我自己不會亂來
[00:08:53.800 --> 00:08:57.840]  行事爲人特別要敬虔謹慎
[00:08:57.840 --> 00:09:02.880]  這樣就約束了我行事爲人 敬虔謹慎
[00:09:02.880 --> 00:09:05.000]  我告訴你 我們做牧師傳道
[00:09:05.000 --> 00:09:06.720]  更多試探
[00:09:06.720 --> 00:09:09.080]  告訴你 牧師傳道更多的試探
[00:09:09.080 --> 00:09:10.920]  有很多牧師已經跌倒了
[00:09:10.920 --> 00:09:12.840]  有不少牧師已經跌倒
[00:09:12.840 --> 00:09:16.000]  去到外國的賓館做了一些不應該做的事
[00:09:16.000 --> 00:09:17.320]  對不住師母
[00:09:17.320 --> 00:09:19.360]  到了外國的時候去酒店賓館
[00:09:19.360 --> 00:09:22.640]  就做了很多對不起自己配偶的事情
[00:09:22.640 --> 00:09:24.120]  所以弟兄姊妹
[00:09:24.120 --> 00:09:27.280]  你不要以爲你自己很堅強
[00:09:27.280 --> 00:09:29.640]  弟兄姊妹不要以爲自己堅強
[00:09:29.640 --> 00:09:31.960]  人人都很軟弱 很失敗的
[00:09:31.960 --> 00:09:33.840]  每個人都有軟弱 有失敗
[00:09:33.840 --> 00:09:35.720]  我每一次都很謹慎 小心
[00:09:35.720 --> 00:09:40.840]  有一次一進房裏面電話就響了
[00:09:40.840 --> 00:09:43.840]  先生有什麼嗎
[00:09:43.840 --> 00:09:46.400]  有一次我到賓館的房間
[00:09:46.400 --> 00:09:47.880]  一進去就電話響了
[00:09:47.880 --> 00:09:49.400]  先生有什麼呀
[00:09:49.400 --> 00:09:51.240]  我說不需要
[00:09:51.240 --> 00:09:52.200]  我說不用了
[00:09:52.200 --> 00:09:54.880]  一切都準備好了 我有了
[00:09:54.880 --> 00:09:56.280]  一切都預備好了 夠了
[00:09:56.280 --> 00:09:59.760]  不過你知道他三分鐘之後就走來拍你的門
[00:09:59.760 --> 00:10:02.400]  可能三分鐘之後有人來拍你的門
[00:10:02.400 --> 00:10:06.760]  我立刻將你的桌子 椅子全部塞在門口裏面
[00:10:06.760 --> 00:10:10.360]  我立刻把這些椅子 桌子推到頂着你的門口
[00:10:10.360 --> 00:10:13.840]  因爲我不會相信他的誘惑
[00:10:13.840 --> 00:10:15.040]  他更厲害
[00:10:15.040 --> 00:10:17.280]  他會用很多方法來勾引你
[00:10:17.280 --> 00:10:20.400]  因爲我相信這些誘惑都是很厲害的勾引
[00:10:20.400 --> 00:10:21.080]  你記得嗎
[00:10:21.080 --> 00:10:25.400]  這些在我們每一天自己在私底下生活的時候
[00:10:25.400 --> 00:10:28.320]  你我不自覺力不強
[00:10:28.320 --> 00:10:30.000]  你隨時會跌倒
[00:10:30.000 --> 00:10:31.760]  如果生活中自覺能力不強
[00:10:31.760 --> 00:10:32.640]  隨時都會跌倒
[00:10:32.640 --> 00:10:33.920]  尤其是我作爲男性
[00:10:33.920 --> 00:10:37.320]  我很明白所有男性裏面的那種軟弱
[00:10:37.320 --> 00:10:38.200]  我是男性
[00:10:38.200 --> 00:10:40.160]  所以明白所有男性心中的軟弱
[00:10:40.160 --> 00:10:42.760]  所以先知在這張聖經裏面
[00:10:42.760 --> 00:10:49.520]  是去斥責他們這幫死亡邦邦的子民不悔改
[00:10:49.520 --> 00:10:52.880]  所以先知在這裏斥責死不悔改的這些子民
[00:10:52.880 --> 00:10:55.160]  當然他說我願意引導你的
[00:10:55.160 --> 00:10:56.320]  但他又說我願意引導你的
[00:10:56.320 --> 00:11:01.200]  所以這段聖經21級聖經有5次到6次之間
[00:11:01.200 --> 00:11:04.320]  不斷說我指引你
[00:11:04.320 --> 00:11:07.440]  所以22節的經文有5到6次不斷地重複
[00:11:07.440 --> 00:11:08.880]  我要指引你
[00:11:08.880 --> 00:11:11.400]  如果你要在生命裏面獲得安全
[00:11:11.400 --> 00:11:14.480]  你必須要由這位監察人的上帝
[00:11:14.480 --> 00:11:17.560]  好好地溫柔每一日提醒你指引你
[00:11:17.560 --> 00:11:19.880]  但是用他的話來指引你
[00:11:19.880 --> 00:11:21.040]  你要得到安全的話
[00:11:21.040 --> 00:11:24.360]  每天讓神用他溫柔但有力的話語來指引你
[00:11:24.360 --> 00:11:28.280]  所以讀聖經是必須每日都要做的一種行動
[00:11:28.280 --> 00:11:30.560]  所以讀聖經是基督徒每天都要做的
[00:11:30.560 --> 00:11:33.640]  你離開神的話你就不能夠做什麼
[00:11:33.640 --> 00:11:35.000]  離了神的話就不能做什麼
[00:11:35.000 --> 00:11:36.480]  你也都很難聖潔
[00:11:36.480 --> 00:11:37.040]  你很難聖潔
[00:11:37.040 --> 00:11:38.720]  但你跌倒失敗之後
[00:11:38.720 --> 00:11:40.520]  又是神的話語光照你
[00:11:40.520 --> 00:11:43.680]  你快點悔改回轉歸向神
[00:11:43.680 --> 00:11:44.640]  神就赦免你
[00:11:44.640 --> 00:11:47.680]  如果跌倒悔改同樣是神的話語來光照你
[00:11:47.680 --> 00:11:49.360]  挽回你令你悔改
[00:11:49.360 --> 00:11:52.560]  所以這一章的聖經裏面說明一個很指望性
[00:11:52.560 --> 00:11:54.000]  救贖性的信息
[00:11:54.000 --> 00:11:57.280]  所以聖經說明了指望性救贖性的一些信息
[00:11:57.280 --> 00:12:00.120]  我們看第一個分點就是
[00:12:00.120 --> 00:12:03.080]  第一到十一節指引迷亂者
[00:12:03.080 --> 00:12:06.080]  第一到第十一節一個分段指引迷亂者
[00:12:06.080 --> 00:12:11.400]  特別他指出這幫博弈的子民
[00:12:11.400 --> 00:12:12.600]  他們表面認信
[00:12:12.600 --> 00:12:17.240]  但其實裏面是非常的博弈的
[00:12:17.240 --> 00:12:20.440]  所以先知指出以色列尼亞國家
[00:12:20.440 --> 00:12:22.600]  雖然有猶太的血統
[00:12:22.600 --> 00:12:23.960]  用今天的說法來說
[00:12:23.960 --> 00:12:26.800]  所謂根正苗紅
[00:12:26.800 --> 00:12:29.520]  以色列人雅各加斯有猶大的血統
[00:12:29.520 --> 00:12:31.200]  今天說根正苗紅
[00:12:31.200 --> 00:12:32.760]  你們有兩個傳統
[00:12:32.760 --> 00:12:34.760]  因爲你信耶和真神
[00:12:34.760 --> 00:12:36.800]  這個傳統是因爲你信耶和真神
[00:12:36.800 --> 00:12:39.640]  你有純正的傳統和信仰
[00:12:39.640 --> 00:12:41.200]  你有純正的信仰傳統
[00:12:41.200 --> 00:12:42.080]  但很可惜
[00:12:42.080 --> 00:12:44.960]  我看不到你們有誠信的行爲
[00:12:44.960 --> 00:12:46.680]  但卻看不到你們誠信的行爲
[00:12:46.680 --> 00:12:48.960]  我要求你有誠信公義的生活
[00:12:48.960 --> 00:12:50.600]  但你們竟然做不到
[00:12:50.600 --> 00:12:52.880]  我要求誠信公義的生活你們做不到
[00:12:52.880 --> 00:12:55.400]  我叫你專一的敬拜我
[00:12:55.400 --> 00:12:59.840]  但你轉向敬拜巴力的那些偶像
[00:12:59.840 --> 00:13:01.560]  我要求你專一的敬拜我
[00:13:01.560 --> 00:13:02.560]  但你轉向敬拜巴力
[00:13:02.560 --> 00:13:03.640]  你雖然是神的子民
[00:13:03.640 --> 00:13:05.400]  但你名不符實
[00:13:05.400 --> 00:13:06.440]  你是神的子民
[00:13:06.440 --> 00:13:07.200]  卻名不符實
[00:13:07.200 --> 00:13:09.960]  違背了我和你立的聖約
[00:13:09.960 --> 00:13:11.360]  違背了我和你立的聖約
[00:13:11.360 --> 00:13:14.800]  失去了表示作爲神子民的福氣
[00:13:14.800 --> 00:13:16.160]  和屬靈的水源
[00:13:16.160 --> 00:13:17.960]  失去了作爲神子民的福氣
[00:13:17.960 --> 00:13:19.000]  還有屬靈的水源
[00:13:19.000 --> 00:13:21.800]  你們顯示今天不少的信徒
[00:13:21.800 --> 00:13:25.560]  初信的時候信仰非常單純純正
[00:13:25.560 --> 00:13:27.040]  不少的信徒初信的時候
[00:13:27.040 --> 00:13:28.920]  也是信仰純正單純的
[00:13:28.920 --> 00:13:30.720]  最熱心侍奉的就是
[00:13:30.720 --> 00:13:33.840]  初信不久的弟兄姊妹
[00:13:33.840 --> 00:13:35.720]  最熱心侍奉的就是初信不久的弟兄姊妹
[00:13:35.720 --> 00:13:38.960]  我見到我的教會里面有對夫坐在那裏
[00:13:38.960 --> 00:13:40.360]  是信主不久的
[00:13:40.360 --> 00:13:42.480]  很熱心年年都坐在陪靈會
[00:13:42.480 --> 00:13:43.600]  他是牙醫來的
[00:13:43.600 --> 00:13:46.000]  他們不做生意都來聽陪靈會
[00:13:46.000 --> 00:13:47.840]  我教會一對牙醫的夫婦
[00:13:47.840 --> 00:13:49.080]  每年都是這樣的
[00:13:49.080 --> 00:13:50.040]  放下他們的生意
[00:13:50.040 --> 00:13:51.120]  都要來陪靈會做單身
[00:13:51.120 --> 00:13:52.400]  我欣賞
[00:13:52.400 --> 00:13:53.000]  我欣賞他們
[00:13:53.000 --> 00:13:55.000]  但我想問
[00:13:55.000 --> 00:13:55.720]  二十年之後
[00:13:55.720 --> 00:13:57.640]  你們是不是這麼單純的
[00:13:57.640 --> 00:13:59.720]  繼續這樣喝母煮呢
[00:13:59.720 --> 00:14:01.000]  但我想問二十年後
[00:14:01.000 --> 00:14:02.600]  是否仍然這樣單純地渴望
[00:14:02.600 --> 00:14:06.720]  時間就是考驗
[00:14:06.720 --> 00:14:08.320]  我自己很小的時候
[00:14:08.320 --> 00:14:12.880]  已經坐在陪靈會後面的石階上面來聽道
[00:14:12.880 --> 00:14:14.840]  我小時候已經坐在陪靈會後面
[00:14:14.840 --> 00:14:15.640]  實際上來聽道
[00:14:15.640 --> 00:14:18.880]  當時在九龍的巡渡衛理工會
[00:14:18.880 --> 00:14:20.440]  當時九龍巡渡衛理工會
[00:14:20.440 --> 00:14:21.520]  我很小的時候
[00:14:21.520 --> 00:14:24.320]  因爲其實陪靈會的創辦人
[00:14:24.320 --> 00:14:25.400]  是我外公之一
[00:14:25.400 --> 00:14:26.600]  卓恩高長老
[00:14:26.600 --> 00:14:29.000]  卓恩高長老和陪靈會創辦人之一
[00:14:29.000 --> 00:14:29.880]  是我的外公
[00:14:29.880 --> 00:14:31.360]  我就坐在那裏聽道
[00:14:31.360 --> 00:14:32.320]  我坐在那裏聽道
[00:14:32.320 --> 00:14:33.080]  不只是我
[00:14:33.080 --> 00:14:36.080]  我少年團隊裏面很多人都坐在那裏聽道
[00:14:36.080 --> 00:14:37.160]  除了我少年團隊
[00:14:37.160 --> 00:14:38.480]  很多肢體都在
[00:14:38.480 --> 00:14:40.880]  但今天我一天都聽回某些
[00:14:40.880 --> 00:14:43.160]  曾經在那裏熱心的
[00:14:43.160 --> 00:14:45.880]  全部有些已經離開了主
[00:14:45.880 --> 00:14:47.320]  有些根本不上教會
[00:14:47.320 --> 00:14:48.880]  有些就跌倒了
[00:14:48.880 --> 00:14:50.680]  今天我聽到過去很熱心地
[00:14:50.680 --> 00:14:51.840]  今天可能不回教會了
[00:14:51.840 --> 00:14:55.360]  我多謝主保守我直到今天
[00:14:55.360 --> 00:14:58.320]  感謝主保守我直到如今
[00:14:58.320 --> 00:15:01.520]  都是在神的話語的提醒底下
[00:15:01.520 --> 00:15:02.960]  建立我的信仰
[00:15:02.960 --> 00:15:05.080]  使神在祂的話語下堅立我的信仰
[00:15:05.080 --> 00:15:07.840]  又不失去單純的心
[00:15:07.840 --> 00:15:10.240]  基督徒最弊的就是
[00:15:10.240 --> 00:15:13.160]  當你越知道教會里面的問題
[00:15:13.160 --> 00:15:16.680]  知道教會里面原來都很多政治問題
[00:15:16.680 --> 00:15:17.600]  politics
[00:15:17.600 --> 00:15:19.880]  當基督徒越來越知道教會的問題
[00:15:19.880 --> 00:15:21.600]  甚至涉及一些教會政治的問題
[00:15:21.600 --> 00:15:25.880]  見到教會里面很多的所謂人際關的破破損損
[00:15:25.880 --> 00:15:27.880]  你就灰心離開上帝了
[00:15:27.880 --> 00:15:29.640]  見到人際關的破破損
[00:15:29.640 --> 00:15:31.000]  你就灰心離開
[00:15:31.000 --> 00:15:31.600]  因爲你看見了
[00:15:31.600 --> 00:15:33.840]  這個這個這個曾經什麼什麼
[00:15:33.840 --> 00:15:35.280]  領袖又跌倒
[00:15:35.280 --> 00:15:36.440]  那你就說
[00:15:36.440 --> 00:15:37.720]  哎
[00:15:37.720 --> 00:15:39.520]  還回教會
[00:15:39.520 --> 00:15:40.840]  就是這樣
[00:15:40.840 --> 00:15:42.920]  這個那個什麼的領袖都跌倒了
[00:15:42.920 --> 00:15:44.760]  我爲什麼還要繼續回到教會里呢
[00:15:44.760 --> 00:15:46.760]  但是你不要看別人啊
[00:15:46.760 --> 00:15:47.680]  不要看人啊
[00:15:47.680 --> 00:15:50.240]  人最軟弱的就是隻看別人
[00:15:50.240 --> 00:15:52.520]  人最軟弱的事就是隻看別人
[00:15:52.520 --> 00:15:55.000]  你要坐在一千人的主場
[00:15:55.000 --> 00:15:58.720]  和在所有的轉播站的電影節目
[00:15:58.720 --> 00:16:00.320]  問你自己啊
