
[00:00:00.000 --> 00:00:01.480]  願你們平安
[00:05:34.880 --> 00:05:36.080]  所以他煮的時候
[00:05:36.080 --> 00:05:38.480]  裡面的言粉就煮出來了
[00:05:38.480 --> 00:05:39.680]  煮東西的時候
[00:05:39.680 --> 00:05:41.680]  裡面的言粉就煮出來了
[00:05:41.680 --> 00:05:44.680]  然後可能有經驗的家庭主婦
[00:05:44.680 --> 00:05:46.680]  可能有經驗的家庭主婦
[00:05:46.680 --> 00:05:50.680]  他知道他這麼多的沙石能夠煮幾次
[00:05:50.680 --> 00:05:53.880]  他知道這裡這麼多裡面的沙石可以煮多少次
[00:05:53.880 --> 00:05:54.880]  他煮幾次
[00:05:54.880 --> 00:05:58.080]  他就知道那個言粉已經煮光了
[00:05:58.080 --> 00:05:59.080]  煮了幾次之後
[00:05:59.080 --> 00:06:01.480]  他就知道這個言粉可能已經沒有了
[00:06:01.480 --> 00:06:04.280]  他就打開這個口袋一樣的東西
[00:06:04.280 --> 00:06:07.080]  他就將這個好像袋子一樣的東西打開
[00:06:07.080 --> 00:06:10.280]  已經不鹹了的石頭就扔門口地上
[00:06:10.280 --> 00:06:14.280]  那些不再鹹的石頭就扔在門口那裡
[00:06:14.280 --> 00:06:16.880]  所以你能理解他這段話什麼意思嗎
[00:06:16.880 --> 00:06:20.480]  那你就可以明白他這段所提的是什麼意思了
[00:06:20.480 --> 00:06:22.680]  信徒你們若是沒見證
[00:06:22.680 --> 00:06:25.080]  如果信徒你們沒有見證
[00:06:25.080 --> 00:06:29.480]  你們就等於是沒有鹹味的沙石
[00:06:29.480 --> 00:06:32.880]  你們就等於是沒有鹹味的沙石
[00:06:32.880 --> 00:06:34.880]  那就是要不要了
[00:06:34.880 --> 00:06:36.480]  那就是沒什麼用了
[00:06:36.480 --> 00:06:38.280]  要扔掉了
[00:06:38.280 --> 00:06:41.080]  然後接著他說
[00:06:41.080 --> 00:06:42.680]  接著他就說
[00:06:42.680 --> 00:06:45.080]  他提到城建在山上
[00:06:45.080 --> 00:06:48.080]  他再提到城建在山上
[00:06:48.080 --> 00:06:50.480]  你們想像一下那個情景
[00:06:50.480 --> 00:06:53.080]  你們可以想像一下那個當時的情景
[00:06:53.080 --> 00:06:54.480]  天晚了
[00:06:54.480 --> 00:06:55.480]  天黑了
[00:06:55.480 --> 00:06:58.280]  那一座城
[00:06:58.280 --> 00:07:01.480]  然後它有燈光
[00:07:01.480 --> 00:07:05.080]  然後人們抬頭看見這城
[00:07:05.080 --> 00:07:08.080]  然後人們抬頭看見這座城
[00:07:08.080 --> 00:07:10.280]  如果他是回來了
[00:07:10.280 --> 00:07:12.280]  如果他是回來的
[00:07:12.280 --> 00:07:15.080]  或者他是要到這裡來
[00:07:15.080 --> 00:07:17.880]  或者他是要來到這個地方的
[00:07:17.880 --> 00:07:19.480]  他會什麼心情
[00:07:19.480 --> 00:07:21.080]  他會什麼心情呢
[00:07:21.080 --> 00:07:23.080]  哎呀這個太好了
[00:07:23.080 --> 00:07:24.280]  哇真的好了
[00:07:24.280 --> 00:07:25.480]  我到了
[00:07:25.480 --> 00:07:27.480]  我回來了
[00:07:27.480 --> 00:07:29.280]  我回到家了
[00:07:29.280 --> 00:07:31.080]  這個城建在山上
[00:07:31.080 --> 00:07:33.880]  它會給人一個吸引
[00:07:33.880 --> 00:07:37.680]  城建在這個山上是可以吸引人
[00:07:37.680 --> 00:07:40.880]  它讓人覺得安全快樂
[00:07:40.880 --> 00:07:44.680]  是讓人可以覺得安全快樂
[00:07:44.680 --> 00:07:46.680]  然後最後他說
[00:07:46.680 --> 00:07:48.680]  點了燈不能放在斗底下
[00:07:48.680 --> 00:07:50.280]  最後他講到
[00:07:50.280 --> 00:07:53.480]  點著的燈不可以放在這個斗下面
[00:07:53.480 --> 00:07:55.880]  我們並不確認知道
[00:07:55.880 --> 00:07:59.080]  那個時候這個斗到底是什麼東西
[00:07:59.080 --> 00:08:01.280]  我們現在都不太知道
[00:08:01.280 --> 00:08:05.280]  當時那個斗究竟是什麼
[00:08:05.280 --> 00:08:07.080]  但是很明顯的意思是說
[00:08:07.080 --> 00:08:09.680]  它是一個器具
[00:08:09.680 --> 00:08:13.080]  很明顯他講到的是一個器皿
[00:08:13.080 --> 00:08:15.080]  它能夠罩住那個燈
[00:08:15.080 --> 00:08:17.080]  可以罩住這個燈
[00:08:17.080 --> 00:08:18.080]  罩住那個燈的話
[00:08:18.080 --> 00:08:19.280]  那個燈光就看不到
[00:08:19.280 --> 00:08:20.880]  罩住這個燈的時候
[00:08:20.880 --> 00:08:23.280]  這個燈光就看不見了
[00:08:23.280 --> 00:08:25.080]  所以耶穌說
[00:08:25.080 --> 00:08:27.280]  燈要放在燈台上
[00:08:27.280 --> 00:08:28.680]  所以耶穌就說
[00:08:28.680 --> 00:08:30.280]  燈要放在燈台上
[00:08:30.280 --> 00:08:31.280]  那個時候的燈
[00:08:31.280 --> 00:08:35.280]  其實最簡單的燈就是一個泥巴的小碗
[00:08:35.280 --> 00:08:39.480]  當時最簡單的燈就是一個泥做的碗
[00:08:39.480 --> 00:08:41.680]  然後有個燈芯然後點亮
[00:08:41.680 --> 00:08:44.680]  然後中間有燈芯可以點著的
[00:08:44.680 --> 00:08:46.280]  然後裡面有油
[00:08:46.280 --> 00:08:47.680]  然後有油
[00:08:47.680 --> 00:08:50.280]  它要放在稍微高一點的地方
[00:08:50.280 --> 00:08:52.680]  要將它放在高一點的地方
[00:08:52.680 --> 00:08:54.680]  這樣整個房子才亮
[00:08:54.680 --> 00:08:56.680]  這樣整個房子才亮
[00:08:56.680 --> 00:08:58.680]  然後你想像一下在那個時候
[00:08:58.680 --> 00:09:03.280]  完全就是連好的燈都沒有
[00:09:03.280 --> 00:09:04.080]  那個文明
[00:09:04.080 --> 00:09:06.280]  你想像一下當時的文明
[00:09:06.280 --> 00:09:08.080]  是連好的燈都沒有的
[00:09:08.080 --> 00:09:11.080]  然後貧苦人家就這麼一個小泥碗
[00:09:11.080 --> 00:09:15.480]  貧苦人家可能只有一個這樣的泥碗
[00:09:15.480 --> 00:09:16.880]  這一點點火光
[00:09:16.880 --> 00:09:19.280]  能讓他們的小房子是亮的
[00:09:19.280 --> 00:09:20.880]  就是這樣一點點的光
[00:09:20.880 --> 00:09:23.280]  是讓他們的房子有一點點光
[00:09:23.280 --> 00:09:27.080]  這一家人就能夠生活
[00:09:27.080 --> 00:09:30.080]  這樣一家人就可以在當中生活
[00:09:30.080 --> 00:09:32.880]  這跟那個城的那個比喻就不同
[00:09:32.880 --> 00:09:35.280]  跟那個城的比喻就不同了
[00:09:35.280 --> 00:09:37.080]  就是說這一點點光
[00:09:37.080 --> 00:09:39.280]  可以讓那個家讓人覺得很溫暖
[00:09:39.280 --> 00:09:41.280]  是這些一點點的光
[00:09:41.280 --> 00:09:44.880]  令到那個家讓人覺得很溫暖
[00:09:44.880 --> 00:09:48.480]  所以你看接著他就說你們要有好行為
[00:09:48.480 --> 00:09:52.080]  接著他就說你們要有好行為
[00:09:52.080 --> 00:09:54.680]  所以你看他用鹽他用橙
[00:09:54.680 --> 00:09:59.480]  他用燈光來比喻信徒的善行
[00:09:59.480 --> 00:10:02.480]  他用這個鹽用這個城
[00:10:02.480 --> 00:10:08.280]  用這個燈光來形容這個信徒的善行
[00:10:08.280 --> 00:10:13.880]  他這些東西全是讓所有的人都能夠受益的
[00:10:13.880 --> 00:10:18.080]  他這些形容是要讓所有的人都得益
[00:10:18.080 --> 00:10:21.280]  讓所有的人都對此有期待
[00:10:21.280 --> 00:10:25.080]  讓所有的人都對此有期待
[00:10:25.080 --> 00:10:27.680]  讓所有人都能夠被這個吸引
[00:10:27.680 --> 00:10:33.280]  讓所有的人都被這個吸引
[00:10:33.280 --> 00:10:35.480]  但是這之前講八福
[00:10:35.480 --> 00:10:38.280]  但是這之前講八福
[00:10:38.280 --> 00:10:42.280]  所以你現在有點領會到這個八福其實在說什麼
[00:10:42.280 --> 00:10:42.280]  所以你現在有點領會到這個八福其實在說什麼
[00:10:42.280 --> 00:10:42.280]  所以你現在有點領會到這個八福其實在說什麼
[00:10:42.280 --> 00:10:42.280]  所以你現在有點領會到這個八福其實在說什麼
[00:10:42.280 --> 00:10:42.280]  所以你現在有點領會到這個八福其實在說什麼
[00:10:42.280 --> 00:10:42.280]  所以你現在有點領會到這個八福其實在說什麼
[00:10:42.280 --> 00:10:42.280]  所以你現在有點領會到這個八福其實在說什麼
[00:10:42.280 --> 00:10:42.280]  所以你現在有點領會到這個八福其實在說什麼
[00:10:42.280 --> 00:10:42.280]  所以你現在有點領會到這個八福其實在說什麼
[00:10:42.280 --> 00:10:42.280]  所以你現在有點領會到這個八福其實在說什麼
[00:10:42.280 --> 00:10:58.280]  所以你現在有點領會到這個八福其實在說什麼
[00:11:13.280 --> 00:11:16.280]  這是我們的好的行為
[00:11:16.280 --> 00:11:16.280]  這是我們的好的行為
[00:11:16.280 --> 00:11:17.280]  這是我們的好的行為
[00:11:17.280 --> 00:11:20.280]  然後這個有福的這個福到底是什麼意思
[00:11:20.280 --> 00:11:23.280]  有福這個福字究竟是什麼意思呢
[00:11:23.280 --> 00:11:25.280]  新約聖經中這個詞
[00:11:25.280 --> 00:11:27.280]  新約聖經中這個詞
[00:11:27.280 --> 00:11:29.280]  很多地方都翻譯成福的
[00:11:29.280 --> 00:11:31.280]  很多地方都翻譯成福的
[00:11:31.280 --> 00:11:32.280]  或者福氣
[00:11:32.280 --> 00:11:33.280]  或者福氣
[00:11:33.280 --> 00:11:35.280]  但是提摩太前書
[00:11:35.280 --> 00:11:38.280]  但是提摩太前書
[00:11:38.280 --> 00:11:39.280]  這個字
[00:11:39.280 --> 00:11:40.280]  這個字
[00:11:40.280 --> 00:11:43.280]  翻譯成的是可稱頌的
[00:11:43.280 --> 00:11:46.280]  翻譯成是可稱頌的
[00:11:46.280 --> 00:11:48.280]  你能體會一點點它的意思嗎
[00:11:48.280 --> 00:11:48.280]  你能體會一點點它的意思嗎
[00:11:48.280 --> 00:11:51.280]  那你可不可以體會其中一點點的意思呢
[00:11:51.280 --> 00:11:54.280]  就是這些美好的見證
[00:11:54.280 --> 00:11:57.280]  就是講這些所有美好的見證
[00:11:57.280 --> 00:11:59.280]  信徒若是有的話
[00:11:59.280 --> 00:12:01.280]  如果信徒能夠有這些的話
[00:12:01.280 --> 00:12:03.280]  可稱頌的這是
[00:12:03.280 --> 00:12:05.280]  這樣就是可以稱頌的
[00:12:05.280 --> 00:12:09.280]  我們信徒基督徒經常說可以稱頌的
[00:12:09.280 --> 00:12:11.280]  耶和華是值得稱頌的
[00:12:11.280 --> 00:12:13.280]  我們基督徒經常說
[00:12:13.280 --> 00:12:15.280]  耶和華是值得稱頌的
[00:12:15.280 --> 00:12:17.280]  因為我們的主聖潔公義
[00:12:17.280 --> 00:12:19.280]  因為我們的主聖潔公義
[00:12:19.280 --> 00:12:20.280]  祂是慈愛
[00:12:20.280 --> 00:12:21.280]  祂是慈愛
[00:12:21.280 --> 00:12:23.280]  所以
[00:12:23.280 --> 00:12:26.280]  我們的這些信徒的見證
[00:12:26.280 --> 00:12:28.280]  所以我們這些信徒的見證
[00:12:28.280 --> 00:12:31.280]  就是應該像能夠可稱頌的一般
[00:12:31.280 --> 00:12:34.280]  就是應該好像可稱頌的一樣
[00:12:34.280 --> 00:12:35.280]  就像這十六節
[00:12:35.280 --> 00:12:36.280]  就像這十六節
[00:12:36.280 --> 00:12:37.280]  就好像十六節
[00:12:37.280 --> 00:12:40.280]  別人看見了就歸榮耀給我們的父神
[00:12:40.280 --> 00:12:44.280]  其他人看見了就將榮耀歸給我們的父神
[00:12:44.280 --> 00:12:47.280]  他們的神耶和華
[00:12:47.280 --> 00:12:49.280]  他們的神耶和華
[00:12:49.280 --> 00:12:50.280]  真好
[00:12:50.280 --> 00:12:51.280]  真是好
[00:12:51.280 --> 00:12:52.280]  真是真的
[00:12:52.280 --> 00:12:53.280]  真是真的
[00:12:53.280 --> 00:12:55.280]  你看祂的子民是這樣
[00:12:55.280 --> 00:12:58.280]  你看看祂的子民都是這樣的
[00:12:58.280 --> 00:13:01.280]  所以
[00:13:01.280 --> 00:13:03.280]  八福中其實是告訴我們
[00:13:03.280 --> 00:13:06.280]  基督徒該有的一個生命表現
[00:13:06.280 --> 00:13:08.280]  八福中其實是告訴我們
[00:13:08.280 --> 00:13:11.280]  基督徒該有的一個生命表現
[00:13:11.280 --> 00:13:15.280]  這種美好的表現成為教會的見證
[00:13:15.280 --> 00:13:18.280]  這個美好的表現成為教會的見證
[00:13:18.280 --> 00:13:19.280]  這個美好的表現成為教會的見證
[00:13:19.280 --> 00:13:20.280]  怎麼會有
[00:13:20.280 --> 00:13:20.280]  怎麼會有
[00:13:20.280 --> 00:13:22.280]  怎麼會有
[00:13:22.280 --> 00:13:28.280]  來自於信徒跟其他人不同的價值觀
[00:13:28.280 --> 00:13:32.280]  來自於信徒跟其他人不同的價值觀
[00:13:32.280 --> 00:13:39.280]  我們老說這兩年網上常見的詞
[00:13:39.280 --> 00:13:44.280]  我們老說這兩年網上常見的詞
[00:13:44.280 --> 00:13:46.280]  說這個人三觀不正
[00:13:46.280 --> 00:13:48.280]  說這個人三觀不正
[00:13:48.280 --> 00:13:51.280]  三觀其中一個就是價值觀
[00:13:51.280 --> 00:13:54.280]  三觀其中一個就是價值觀
[00:13:54.280 --> 00:13:58.280]  我們若是有這樣美好的品格
[00:13:58.280 --> 00:13:59.280]  我們若是有這樣美好的品格
[00:13:59.280 --> 00:14:01.280]  如果我們有這樣美好的品格
[00:14:01.280 --> 00:14:03.280]  美好的行為
[00:14:03.280 --> 00:14:04.280]  美好的行為
[00:14:04.280 --> 00:14:06.280]  美好的態度
[00:14:06.280 --> 00:14:07.280]  美好的態度
[00:14:07.280 --> 00:14:10.280]  那是成為上帝美好的見證
[00:14:10.280 --> 00:14:12.280]  那是成為上帝美好的見證
[00:14:12.280 --> 00:14:13.280]  那是成為上帝美好的見證
[00:14:13.280 --> 00:14:14.280]  是可稱頌的
[00:14:14.280 --> 00:14:15.280]  應當可以稱頌的
[00:14:15.280 --> 00:14:16.280]  應當可以稱頌的
[00:14:16.280 --> 00:14:19.280]  是會讓別人歸榮耀給我們父神的
[00:14:19.280 --> 00:14:19.280]  是會讓別人歸榮耀給我們父神的
[00:14:19.280 --> 00:14:20.280]  是會讓別人歸榮耀給我們父神的
[00:14:20.280 --> 00:14:21.280]  是會讓別人歸榮耀給我們父神的
[00:14:21.280 --> 00:14:22.280]  是會讓別人歸榮耀給我們父神的
[00:14:22.280 --> 00:14:23.280]  是會讓別人歸榮耀給我們父神的
[00:14:23.280 --> 00:14:25.280]  這就是信徒見證的意義所在
[00:14:25.280 --> 00:14:31.280]  這就是信徒見證的意義所在
[00:14:31.280 --> 00:14:32.280]  為什麼登山寶訓一開篇就講
[00:14:32.280 --> 00:14:33.280]  為什麼登山寶訓一開篇就講
[00:14:33.280 --> 00:14:34.280]  為什麼登山寶訓一開篇就講
[00:14:34.280 --> 00:14:35.280]  登山寶訓一開篇就講
[00:14:35.280 --> 00:14:36.280]  登山寶訓一開篇就講
[00:14:36.280 --> 00:14:37.280]  登山寶訓一開篇就講
[00:14:37.280 --> 00:14:38.280]  登山寶訓一開篇就講
[00:14:38.280 --> 00:14:39.280]  登山寶訓一開篇就講
[00:14:39.280 --> 00:14:40.280]  登山寶訓一開篇就講
[00:14:40.280 --> 00:14:41.280]  登山寶訓一開篇就講
[00:14:41.280 --> 00:14:42.280]  登山寶訓一開篇就講
[00:14:42.280 --> 00:14:43.280]  登山寶訓一開篇就講
[00:14:43.280 --> 00:14:44.280]  登山寶訓一開篇就講
[00:14:44.280 --> 00:14:45.280]  登山寶訓一開篇就講
[00:14:45.280 --> 00:14:56.280]  登山寶訓一開篇就講
[00:14:56.280 --> 00:14:57.280]  登山寶訓一開篇就講
[00:14:57.280 --> 00:14:58.280]  登山寶訓一開篇就講
[00:14:58.280 --> 00:14:59.280]  登山寶訓一開篇就講
[00:14:59.280 --> 00:15:00.280]  登山寶訓一開篇就講
[00:15:00.280 --> 00:15:01.280]  登山寶訓一開篇就講
[00:15:01.280 --> 00:15:02.280]  登山寶訓一開篇就講
[00:15:02.280 --> 00:15:03.280]  登山寶訓一開篇就講
[00:15:03.280 --> 00:15:04.280]  登山寶訓一開篇就講
[00:15:04.280 --> 00:15:05.280]  登山寶訓一開篇就講
[00:15:05.280 --> 00:15:06.280]  登山寶訓一開篇就講
[00:15:06.280 --> 00:15:07.280]  登山寶訓一開篇就講
[00:15:07.280 --> 00:15:08.280]  登山寶訓一開篇就講
[00:15:08.280 --> 00:15:09.280]  登山寶訓一開篇就講
[00:15:09.280 --> 00:15:10.280]  登山寶訓一開篇就講
[00:15:10.280 --> 00:15:16.280]  登山寶訓一開篇就講
[00:15:16.280 --> 00:15:17.280]  登山寶訓一開篇就講
[00:15:17.280 --> 00:15:18.280]  登山寶訓一開篇就講
[00:15:18.280 --> 00:15:19.280]  登山寶訓一開篇就講
[00:15:19.280 --> 00:15:20.280]  登山寶訓一開篇就講
[00:15:20.280 --> 00:15:21.280]  登山寶訓一開篇就講
[00:15:21.280 --> 00:15:22.280]  登山寶訓一開篇就講
[00:15:22.280 --> 00:15:23.280]  登山寶訓一開篇就講
[00:15:23.280 --> 00:15:24.280]  登山寶訓一開篇就講
[00:15:24.280 --> 00:15:25.280]  登山寶訓一開篇就講
[00:15:25.280 --> 00:15:26.280]  登山寶訓一開篇就講
[00:15:26.280 --> 00:15:27.280]  登山寶訓一開篇就講
[00:15:27.280 --> 00:15:28.280]  登山寶訓一開篇就講
[00:15:28.280 --> 00:15:29.280]  登山寶訓一開篇就講
[00:15:29.280 --> 00:15:30.280]  登山寶訓一開篇就講
[00:15:30.280 --> 00:15:41.280]  登山寶訓一開篇就講
[00:15:41.280 --> 00:15:42.280]  登山寶訓一開篇就講
[00:15:42.280 --> 00:15:43.280]  登山寶訓一開篇就講
[00:15:43.280 --> 00:15:44.280]  登山寶訓一開篇就講
[00:15:44.280 --> 00:15:45.280]  登山寶訓一開篇就講
[00:15:45.280 --> 00:15:46.280]  登山寶訓一開篇就講
[00:15:46.280 --> 00:15:47.280]  登山寶訓一開篇就講
[00:15:47.280 --> 00:15:48.280]  登山寶訓一開篇就講
[00:15:48.280 --> 00:15:49.280]  登山寶訓一開篇就講
[00:15:49.280 --> 00:15:50.280]  登山寶訓一開篇就講
[00:15:50.280 --> 00:15:51.280]  登山寶訓一開篇就講
[00:15:51.280 --> 00:15:52.280]  登山寶訓一開篇就講
[00:15:52.280 --> 00:15:53.280]  登山寶訓一開篇就講
[00:15:53.280 --> 00:15:54.280]  登山寶訓一開篇就講
[00:15:54.280 --> 00:15:55.280]  登山寶訓一開篇就講
[00:15:55.280 --> 00:16:01.280]  登山寶訓一開篇就講
[00:16:01.280 --> 00:16:02.280]  登山寶訓一開篇就講
[00:16:02.280 --> 00:16:03.280]  登山寶訓一開篇就講
[00:16:03.280 --> 00:16:04.280]  登山寶訓一開篇就講
[00:16:04.280 --> 00:16:05.280]  登山寶訓一開篇就講
[00:16:05.280 --> 00:16:06.280]  登山寶訓一開篇就講
[00:16:06.280 --> 00:16:07.280]  登山寶訓一開篇就講
[00:16:07.280 --> 00:16:08.280]  登山寶訓一開篇就講
[00:16:08.280 --> 00:16:09.280]  登山寶訓一開篇就講
[00:16:09.280 --> 00:16:10.280]  登山寶訓一開篇就講
[00:16:10.280 --> 00:16:11.280]  登山寶訓一開篇就講
[00:16:11.280 --> 00:16:12.280]  登山寶訓一開篇就講
[00:16:12.280 --> 00:16:13.280]  登山寶訓一開篇就講
[00:16:13.280 --> 00:16:14.280]  登山寶訓一開篇就講
[00:16:14.280 --> 00:16:15.280]  登山寶訓一開篇就講
[00:16:15.280 --> 00:16:26.280]  登山寶訓一開篇就講
[00:16:26.280 --> 00:16:27.280]  登山寶訓一開篇就講
[00:16:27.280 --> 00:16:28.280]  登山寶訓一開篇就講
