
[00:00:00.000 --> 00:00:03.900]  佛陀寺平安,邀請大家再一次低頭祈禱
[00:03:19.820 --> 00:03:22.820]  是因為耶穌的名字
[00:03:22.820 --> 00:03:25.320]  以及耶穌所賜給的信心
[00:03:25.320 --> 00:03:27.320]  令到這個人康復
[00:03:27.320 --> 00:03:29.320]  如果我們記得一本書
[00:03:29.320 --> 00:03:31.820]  每次耶穌去治好每一個人的時候
[00:03:31.820 --> 00:03:34.320]  祂通常都會加一句話
[00:03:34.320 --> 00:03:37.320]  祂說你的信救了你
[00:03:37.320 --> 00:03:41.320]  而當耶穌在祂的家鄉的時候
[00:03:41.320 --> 00:03:43.320]  祂不能夠做什麼神蹟其事
[00:03:43.320 --> 00:03:46.320]  因為那些人不相信耶穌
[00:03:46.320 --> 00:03:48.320]  亦都棄絕祂
[00:03:48.320 --> 00:03:53.320]  所以被醫治是跟那人的信心有關
[00:03:53.320 --> 00:03:57.320]  彼得這一刻說不是祂的勁拳
[00:03:57.320 --> 00:03:59.320]  可能你會覺得奇怪
[00:03:59.320 --> 00:04:03.320]  不是啊!彼得對上帝很有信心的
[00:04:03.320 --> 00:04:06.320]  沒錯!
[00:04:06.320 --> 00:04:08.320]  其實在這本書上我也知道
[00:04:08.320 --> 00:04:11.320]  上帝已經將醫病趕歸的權病
[00:04:11.320 --> 00:04:13.320]  給了祂的門徒
[00:04:14.320 --> 00:04:18.320]  彼得這一刻講了事實的一半
[00:04:18.320 --> 00:04:20.820]  沒錯!不是祂的勁拳
[00:04:20.820 --> 00:04:23.320]  如果不是上帝的大能透過祂的話
[00:04:23.320 --> 00:04:24.820]  祂怎樣勁拳
[00:04:24.820 --> 00:04:27.320]  祂都不能醫好眼前這個人
[00:04:27.320 --> 00:04:28.820]  因為聖經告訴我們
[00:04:28.820 --> 00:04:32.320]  聖靈是隨著自己的意思吹
[00:04:32.320 --> 00:04:34.320]  聖靈會按住情況
[00:04:34.320 --> 00:04:37.820]  透過人的勁拳和信心
[00:04:37.820 --> 00:04:41.320]  來作成上帝要做的工作
[00:04:41.320 --> 00:04:44.320]  聖靈在這一刻來作成這件事
[00:04:44.320 --> 00:04:48.320]  引起廣大群眾的好奇
[00:04:48.320 --> 00:04:52.320]  而彼得就藉著這個時機
[00:04:52.320 --> 00:04:56.320]  去將一些真理來講明
[00:04:56.320 --> 00:04:57.320]  是什麼呢?
[00:04:57.320 --> 00:04:59.320]  有三件事
[00:04:59.320 --> 00:05:02.320]  第一,耶穌不是罪犯
[00:05:02.320 --> 00:05:05.320]  耶穌是神的僕人
[00:05:05.320 --> 00:05:09.320]  第二,耶穌已經復活了
[00:05:09.320 --> 00:05:13.320]  第三,這個強腿的人被醫治
[00:05:13.320 --> 00:05:16.320]  就是耶穌復活的證明
[00:05:16.320 --> 00:05:19.320]  接著彼得順勢表達
[00:05:19.320 --> 00:05:23.320]  這個耶穌就是上帝派來的聖潔公義的僕人
[00:05:23.320 --> 00:05:26.320]  在當日,連彼拉多
[00:05:26.320 --> 00:05:29.320]  連大家的官長都說他沒有罪
[00:05:29.320 --> 00:05:32.320]  但是百姓不知道做什麼
[00:05:32.320 --> 00:05:35.320]  竟然願意釋放一個兇手
[00:05:35.320 --> 00:05:38.320]  卻是要將耶穌釘死
[00:05:38.320 --> 00:05:41.320]  不過彼得告訴大家
[00:05:41.320 --> 00:05:44.320]  上帝已經將大家釘死的耶穌
[00:05:44.320 --> 00:05:46.320]  讓祂復活了
[00:05:46.320 --> 00:05:49.320]  而彼得和約翰是見證人
[00:05:49.320 --> 00:05:54.320]  因為他們親眼看到耶穌向他們顯然
[00:05:54.320 --> 00:05:57.320]  接著彼得同時說
[00:05:57.320 --> 00:06:00.320]  他說大家不需要這麼擔心
[00:06:00.320 --> 00:06:03.320]  你們和官長
[00:06:03.320 --> 00:06:07.320]  是因為無知的原因去釘死耶穌
[00:06:07.320 --> 00:06:12.320]  同時耶穌的受死
[00:06:12.320 --> 00:06:15.320]  也因為要應驗先知曾經作的預言
[00:06:15.320 --> 00:06:20.320]  耶穌需要受苦來承擔眾人的罪
[00:06:20.320 --> 00:06:24.320]  百姓這一刻需要做的不是內疚
[00:06:24.320 --> 00:06:26.320]  而是要在神的面前
[00:06:26.320 --> 00:06:30.320]  去為他們曾經無知所犯下的罪來悔改
[00:06:30.320 --> 00:06:34.320]  就是他們拒絕和釘死耶穌的罪
[00:06:34.320 --> 00:06:37.320]  其實整段經文十二至十九節
[00:06:37.320 --> 00:06:41.320]  作者路加想告訴我們幾件事
[00:06:41.320 --> 00:06:44.320]  第一 耶穌已經復活了
[00:06:44.320 --> 00:06:47.320]  他透過約翰和彼得
[00:06:47.320 --> 00:06:50.320]  這兩位仕途去彰顯祂的能力
[00:06:50.320 --> 00:06:52.320]  去復活的大能
[00:06:52.320 --> 00:06:55.320]  第二 彼得藉著這個時機去辨明
[00:06:55.320 --> 00:06:58.320]  耶穌其實不是罪犯
[00:06:58.320 --> 00:07:00.320]  祂之所以被釘死
[00:07:00.320 --> 00:07:03.320]  固然是因為官長和百姓的無知
[00:07:03.320 --> 00:07:07.320]  更加因為這是上帝的計劃
[00:07:07.320 --> 00:07:11.320]  耶穌其實是上帝聖潔公義的僕人
[00:07:11.320 --> 00:07:13.320]  祂為了要執行上帝的計劃
[00:07:13.320 --> 00:07:17.320]  所以成為一個受苦受死的僕人
[00:07:17.320 --> 00:07:20.320]  去替代眾人的罪
[00:07:20.320 --> 00:07:25.320]  百姓 包括每一個有機會去聆聽
[00:07:25.320 --> 00:07:27.320]  這一段經文的人
[00:07:27.320 --> 00:07:28.320]  包括我們
[00:07:28.320 --> 00:07:32.320]  現在能夠做的 要做的 和應該做的
[00:07:32.320 --> 00:07:37.320]  就是要悔改 歸向基督
[00:07:37.320 --> 00:07:39.320]  那位頂姐妹可能在這裡的時候
[00:07:39.320 --> 00:07:41.320]  你可能會問
[00:07:41.320 --> 00:07:44.320]  牧師 我又不是以色列人
[00:07:44.320 --> 00:07:46.320]  我們沒有說去釘死耶穌
[00:07:46.320 --> 00:07:50.320]  而且我們已經相信耶穌洗了禮
[00:07:50.320 --> 00:07:54.320]  那關我們什麼事呢 這段經文
[00:07:54.320 --> 00:07:56.320]  所以那位頂姐妹
[00:07:56.320 --> 00:07:58.320]  我願意在這裡挑戰你
[00:07:58.320 --> 00:08:00.320]  雖然現在沒有了我們洗了禮
[00:08:00.320 --> 00:08:03.320]  屬於上帝的子民
[00:08:03.320 --> 00:08:08.320]  耶穌基督的兄弟姊妹
[00:08:08.320 --> 00:08:10.320]  上帝的兒女
[00:08:10.320 --> 00:08:12.320]  但我們有沒有繼續犯罪
[00:08:12.320 --> 00:08:15.320]  去得罪上帝呢
[00:08:15.320 --> 00:08:18.320]  上個星期有機會和一個年輕人聊天
[00:08:18.320 --> 00:08:21.320]  他問我一個很有意思的問題
[00:08:21.320 --> 00:08:24.320]  當時我和他分享聖餐的意義
[00:08:24.320 --> 00:08:28.320]  聖餐是紀念耶穌基督為我們的受死遇害
[00:08:28.320 --> 00:08:30.320]  所以在整個過程裡面的時候
[00:08:30.320 --> 00:08:32.320]  我們應該以一個虔敬的心
[00:08:32.320 --> 00:08:36.320]  並且要很嚴肅 很敬虔
[00:08:36.320 --> 00:08:41.320]  並且要分辨 要去審查自己的罪
[00:08:41.320 --> 00:08:44.320]  我說完的時候他就問我
[00:08:44.320 --> 00:08:46.320]  為什麼還要審查自己的罪
[00:08:46.320 --> 00:08:49.320]  耶穌不是已經寬恕了我們的罪嗎
[00:08:49.320 --> 00:08:50.320]  我們信了耶穌的時候
[00:08:50.320 --> 00:08:53.320]  我們的罪已經得到赦免了嗎
[00:08:53.320 --> 00:08:58.320]  是的 沒錯 我們的罪已經得到赦免
[00:08:58.320 --> 00:09:01.320]  就好像我們原本是欠人一身債
[00:09:01.320 --> 00:09:03.320]  耶穌代我們還
[00:09:03.320 --> 00:09:04.320]  我們沒有還過
[00:09:04.320 --> 00:09:06.320]  耶穌代我們還
[00:09:06.320 --> 00:09:07.320]  我們不需要還
[00:09:07.320 --> 00:09:10.320]  所以我們沒有債一身輕
[00:09:10.320 --> 00:09:16.320]  不過 我們本身的劣根性沒有改變
[00:09:16.320 --> 00:09:19.320]  洗腳不抹腳的劣根性沒有改變
[00:09:19.320 --> 00:09:23.320]  還沒有改變 我們繼續搜刑去借錢
[00:09:23.320 --> 00:09:27.320]  然後不知多久 又開一筆債
[00:09:27.320 --> 00:09:32.320]  沒錯 上帝在聖經裡答應過我們
[00:09:32.320 --> 00:09:34.320]  當我們願意認罪的時候
[00:09:34.320 --> 00:09:37.320]  耶穌又會幫我們還這筆債
[00:09:37.320 --> 00:09:42.320]  於是我們當中會有人繼續犯罪
[00:09:42.320 --> 00:09:44.320]  繼續認罪
[00:09:44.320 --> 00:09:48.320]  但是耶穌卻繼續不斷地寬恕我們
[00:09:48.320 --> 00:09:50.320]  可能有人覺得
[00:09:50.320 --> 00:09:54.320]  耶穌不就像那個慈母多敗兒那樣
[00:09:54.320 --> 00:09:57.320]  人真是肝生易改 本性難移
[00:09:57.320 --> 00:09:59.320]  死性不改
[00:09:59.320 --> 00:10:01.320]  但我們經驗多得上
[00:10:01.320 --> 00:10:04.320]  總是以祂的慈誠愛所牽引我們
[00:10:04.320 --> 00:10:09.320]  包括讓我們經歷一些不同的遭遇
[00:10:09.320 --> 00:10:12.320]  希望我們能夠覺醒一下
[00:10:12.320 --> 00:10:14.320]  不要聽我講誌
[00:10:14.320 --> 00:10:17.320]  有人幫我們還了一筆債的時候
[00:10:17.320 --> 00:10:19.320]  我們不要再借錢
[00:10:19.320 --> 00:10:21.320]  不要再洗腳不抹腳
[00:10:21.320 --> 00:10:23.320]  不要單靠寬恕
[00:10:23.320 --> 00:10:26.320]  而是真正的的起心肝
[00:10:26.320 --> 00:10:29.320]  去改我們的劣根性
[00:10:29.320 --> 00:10:31.320]  當然如果我們有這個意願的時候
[00:10:31.320 --> 00:10:33.320]  我們願意依靠聖靈
[00:10:33.320 --> 00:10:37.320]  祂會一步一步去幫助我們
[00:10:37.320 --> 00:10:40.320]  可能我們不是一下子就沒有了這個劣根性
[00:10:40.320 --> 00:10:42.320]  但是心信有進步的
[00:10:42.320 --> 00:10:47.320]  可能每一次欠的債刊是比上一次少了
[00:10:47.320 --> 00:10:50.320]  再少一點 再少一點
[00:10:50.320 --> 00:10:54.320]  到最後希望我們不要再讓耶穌憂心
[00:10:54.320 --> 00:10:57.320]  我們完全是浪子回頭
[00:10:57.320 --> 00:11:03.320]  不再去犯一些明知故犯的罪
[00:11:03.320 --> 00:11:05.320]  親愛的弟兄姊妹
[00:11:05.320 --> 00:11:09.320]  當我們在安靜審查下來的時候
[00:11:09.320 --> 00:11:12.320]  不知道你有沒有發現自己有一些罪性
[00:11:12.320 --> 00:11:15.320]  有一些劣根性 有一些壞習慣
[00:11:15.320 --> 00:11:19.320]  你是明知的 還沒改
[00:11:19.320 --> 00:11:22.320]  又或者是不願意去改的
[00:11:22.320 --> 00:11:24.320]  所以我們要挑戰大家
[00:11:24.320 --> 00:11:27.320]  來祈求聖靈讓我們有這個決心
[00:11:27.320 --> 00:11:30.320]  去祈求聖靈幫助我們依靠祂
[00:11:30.320 --> 00:11:34.320]  去改正過來
[00:11:34.320 --> 00:11:36.320]  聖靈一定不單止很開心
[00:11:36.320 --> 00:11:39.320]  也會幫助我們
[00:11:39.320 --> 00:11:41.320]  另外這段經文告訴我們
[00:11:41.320 --> 00:11:44.320]  這些百姓和官長是因為無知
[00:11:44.320 --> 00:11:48.320]  來犯下一個很大的罪
[00:11:48.320 --> 00:11:49.320]  不知道大家有沒有聽過
[00:11:49.320 --> 00:11:55.320]  「隱而未現」這四個字呢
[00:11:55.320 --> 00:11:59.320]  原來我們可能犯了一些隱而未現的罪
[00:11:59.320 --> 00:12:03.320]  一些無知的罪
[00:12:03.320 --> 00:12:04.320]  百姓湖上當日
[00:12:04.320 --> 00:12:07.320]  真是不知道是撞邪還是撞鬼
[00:12:07.320 --> 00:12:10.320]  當時群情洶湧 熱血沸騰
[00:12:10.320 --> 00:12:14.320]  大家一起說「釘死他 釘死他」
[00:12:14.320 --> 00:12:18.320]  連我們的大祭司也是這樣說的
[00:12:18.320 --> 00:12:23.320]  哪有想過會是一件錯事呢
[00:12:23.320 --> 00:12:25.320]  其實耶穌在十字架上
[00:12:25.320 --> 00:12:27.320]  向上帝的祈禱已經向你講明
[00:12:27.320 --> 00:12:31.320]  人真的很容易在無知之下犯罪
[00:12:31.320 --> 00:12:34.320]  所以耶穌向上帝的禱告是說
[00:12:34.320 --> 00:12:37.320]  「父啊赦免他們 因為他們所做的
[00:12:37.320 --> 00:12:42.320]  他們不曉得」
[00:12:42.320 --> 00:12:44.320]  不知道大家有沒有試過
[00:12:44.320 --> 00:12:46.320]  不知道自己為什麼
[00:12:46.320 --> 00:12:50.320]  會做一些我們事後都會後悔的事
[00:12:50.320 --> 00:12:52.320]  如果我們會後悔也是好
[00:12:52.320 --> 00:12:55.320]  但是往往有時我們連做了錯事
[00:12:55.320 --> 00:12:57.320]  我們自己都不知道
[00:12:57.320 --> 00:13:01.320]  怎樣可以令到自己無知呢
[00:13:01.320 --> 00:13:05.320]  怎樣可以令到自己脫離無知呢
[00:13:05.320 --> 00:13:08.320]  我相信聖靈的提醒
[00:13:08.320 --> 00:13:12.320]  我相信我們留心去聆聽上帝的說話
[00:13:12.320 --> 00:13:15.320]  是一個很重要的途徑
[00:13:15.320 --> 00:13:17.320]  不知道大家有沒有試過
[00:13:17.320 --> 00:13:18.320]  當你打開聖經
[00:13:18.320 --> 00:13:21.320]  又或者當你去聽到的時候
[00:13:21.320 --> 00:13:24.320]  你會很快就雲遊障礙
[00:13:24.320 --> 00:13:30.320]  又或者你會很快就睡著了
[00:13:30.320 --> 00:13:32.320]  我試過
[00:13:32.320 --> 00:13:35.320]  我發現原來有些想法去塞住我
[00:13:35.320 --> 00:13:36.320]  這些想法是什麼呢
[00:13:36.320 --> 00:13:38.320]  唉 好悶啊
[00:13:38.320 --> 00:13:40.320]  又是講罪啊
[00:13:40.320 --> 00:13:44.320]  又是講這段經文 聽過啦
[00:13:44.320 --> 00:13:46.320]  不是吧 牧師
[00:13:46.320 --> 00:13:47.320]  這樣不行 那樣不行
[00:13:47.320 --> 00:13:50.320]  很大壓力的
[00:13:50.320 --> 00:13:52.320]  這麼煩
[00:13:52.320 --> 00:13:54.320]  不要這麼認真
[00:13:54.320 --> 00:13:57.320]  這麼認真我們怎麼可以在這個世界生存呢
[00:13:57.320 --> 00:14:00.320]  我發現這些思維有時塞住了我
[00:14:00.320 --> 00:14:03.320]  以致我很快就把聖經蓋了
[00:14:03.320 --> 00:14:05.320]  很快在聽到的時候
[00:14:05.320 --> 00:14:09.320]  來到雲遊障礙
[00:14:09.320 --> 00:14:14.320]  不是很想聽上帝要提醒我的事
[00:14:14.320 --> 00:14:18.320]  於是我繼續 對罪無知
[00:14:18.320 --> 00:14:20.320]  其實罪的破壞力
[00:14:20.320 --> 00:14:22.320]  還有他的心 透力
[00:14:22.320 --> 00:14:24.320]  好像我們的牙菌膜
[00:14:24.320 --> 00:14:26.320]  亦都好像癌細胞那樣
[00:14:26.320 --> 00:14:28.320]  陰一點陰一點
[00:14:28.320 --> 00:14:29.320]  你不覺不覺
[00:14:29.320 --> 00:14:31.320]  最好是你不覺不覺
[00:14:31.320 --> 00:14:33.320]  到你發現的時候
[00:14:33.320 --> 00:14:38.320]  很多時都是恨錯難返
[00:14:38.320 --> 00:14:39.320]  所以我挑戰大家
[00:14:39.320 --> 00:14:42.320]  祈求聖靈去幫助我們
[00:14:42.320 --> 00:14:46.320]  上帝不會叫我們一下子就轉變得很大
[00:14:46.320 --> 00:14:48.320]  這個是沒有可能
[00:14:48.320 --> 00:14:51.320]  正所謂江山易改 本性難移
[00:14:51.320 --> 00:14:53.320]  但當我們有決心求聖靈幫助的時候
[00:14:53.320 --> 00:14:55.320]  他那時都會幫助我們
[00:14:55.320 --> 00:15:00.320]  從微小微小的改變開始
[00:15:00.320 --> 00:15:03.320]  不過我們千萬不要小看這些微小
[00:15:03.320 --> 00:15:06.320]  微小的力量原來很大
[00:15:06.320 --> 00:15:09.320]  聚沙成塔 積少成多
[00:15:09.320 --> 00:15:13.320]  利踏利其實都很可觀的
[00:15:13.320 --> 00:15:16.320]  分別只是你儲錢利踏利
[00:15:16.320 --> 00:15:18.320]  我們當然很高興
[00:15:18.320 --> 00:15:20.320]  但如果你欠債利踏利
[00:15:20.320 --> 00:15:23.320]  就真的很可怕
[00:15:23.320 --> 00:15:25.320]  所以我們需要祈求聖靈
[00:15:25.320 --> 00:15:27.320]  去光照我們的心
[00:15:27.320 --> 00:15:30.320]  看到自己那些利踏利
[00:15:30.320 --> 00:15:32.320]  原來是欠債
[00:15:32.320 --> 00:15:35.320]  原來是隱然未然的罪
[00:15:35.320 --> 00:15:38.320]  以致我們能夠去悔過
[00:15:38.320 --> 00:15:41.320]  去悔改
[00:15:41.320 --> 00:15:44.320]  記住上帝幫助我們的改變
[00:15:44.320 --> 00:15:47.320]  是從微小的開始
[00:15:47.320 --> 00:15:51.320]  是從微小的轉向開始
[00:15:51.320 --> 00:15:54.320]  你會慢慢發現
[00:15:54.320 --> 00:15:58.320]  你的獲利會很豐厚
[00:15:58.320 --> 00:16:00.320]  因為當我們離開無知
[00:16:00.320 --> 00:16:03.320]  離開一些壞習慣和生活的時候
[00:16:03.320 --> 00:16:07.320]  我們就是踏上正途
[00:16:07.320 --> 00:16:08.320]  在這段經文裡面
[00:16:08.320 --> 00:16:14.320]  不知道你會不會對彼得零眼相看
[00:16:14.320 --> 00:16:18.320]  如果你熟讀《方書》和《少行傳》的時候
[00:16:18.320 --> 00:16:23.320]  你簡直會覺得彼得是脫胎換骨
[00:16:23.320 --> 00:16:26.320]  他有一些基本的性格沒有改變
[00:16:26.320 --> 00:16:29.320]  彼得仍然是那個很衝動的彼得
[00:16:29.320 --> 00:16:32.320]  第一個走出來說話
[00:16:32.320 --> 00:16:37.320]  彼得仍然是對耶穌的愛很深厚
[00:16:37.320 --> 00:16:40.320]  他沒有因為自己曾經背叛的耶穌
[00:16:40.320 --> 00:16:42.320]  他又減少了
[00:16:42.320 --> 00:16:45.320]  反而因為耶穌對他的寬恕和接納
[00:16:45.320 --> 00:16:49.320]  他對耶穌的愛是非常之深厚
[00:16:49.320 --> 00:16:53.320]  他每一個行動背後雖然很衝動
[00:16:53.320 --> 00:16:57.320]  但是他仍然是受著耶穌的愛
[00:16:57.320 --> 00:17:00.320]  對耶穌的愛所驅使
[00:17:00.320 --> 00:17:02.320]  他的回應
[00:17:02.320 --> 00:17:06.320]  每一個回應都是滿有智慧
[00:17:06.320 --> 00:17:08.320]  沒錯,彼得好像以前一樣
[00:17:08.320 --> 00:17:13.320]  他有趕鬼醫病的權柄和能力
[00:17:13.320 --> 00:17:18.320]  他裡面的品質多了幾樣東西
[00:17:18.320 --> 00:17:20.320]  他不單止有勇
[00:17:20.320 --> 00:17:22.320]  他有智謀
[00:17:22.320 --> 00:17:24.320]  他有人愛
[00:17:24.320 --> 00:17:27.320]  所以在《少行傳》的時候我們看到他
[00:17:27.320 --> 00:17:29.320]  他面對威嚇
[00:17:29.320 --> 00:17:31.320]  面對監禁
[00:17:31.320 --> 00:17:32.320]  面對毆打
[00:17:32.320 --> 00:17:35.320]  他仍然堅持去做他想做
[00:17:35.320 --> 00:17:37.320]  卻是正確的事
[00:17:37.320 --> 00:17:40.320]  什麼是正確的事呢?
[00:17:40.320 --> 00:17:43.320]  我們看到他想成為耶穌真正的門徒
[00:17:43.320 --> 00:17:46.320]  他聽從耶穌的吩咐去行事
[00:17:46.320 --> 00:17:50.320]  就算在面臨去被殺害之前
[00:17:50.320 --> 00:17:53.320]  他也免不改用
[00:17:53.320 --> 00:17:55.320]  各位頂姐妹
[00:17:55.320 --> 00:17:57.320]  為你來說
[00:17:57.320 --> 00:18:00.320]  什麼是基督復活的大能呢?
[00:18:00.320 --> 00:18:04.320]  你想親眼看到耶穌向你顯現?
[00:18:04.320 --> 00:18:08.320]  還是你很想看到自己或者其他人
[00:18:08.320 --> 00:18:11.320]  願意離開一些明知故犯的罪?
[00:18:11.320 --> 00:18:14.320]  哪怕那個只是很微小的罪
[00:18:14.320 --> 00:18:19.320]  還是你願意去知道自己隱然未然的罪
[00:18:19.320 --> 00:18:21.320]  現在最重要是自己很對
[00:18:21.320 --> 00:18:24.320]  卻是很錯的罪呢?
[00:18:24.320 --> 00:18:27.320]  你很期望聖靈向你光照
[00:18:27.320 --> 00:18:30.320]  給你一個願意改變的心
[00:18:30.320 --> 00:18:33.320]  還是你很希望自己的生命
[00:18:33.320 --> 00:18:36.320]  有根本的轉變
[00:18:36.320 --> 00:18:40.320]  好像彼得脫胎換骨
[00:18:40.320 --> 00:18:43.320]  沒錯 基督真的復活了
[00:18:43.320 --> 00:18:45.320]  但如果你仍然沒有機會
[00:18:45.320 --> 00:18:47.320]  去經驗基督復活的大能的時候
[00:18:47.320 --> 00:18:48.320]  我們的信仰
[00:18:48.320 --> 00:18:51.320]  我們的生命的路不會走得很遠
[00:18:51.320 --> 00:18:52.320]  所以我鼓勵你
[00:18:52.320 --> 00:18:54.320]  要大膽向上帝求
[00:18:54.320 --> 00:18:55.320]  向聖靈求
[00:18:55.320 --> 00:18:58.320]  祈求你自己能夠親自去經驗
[00:18:58.320 --> 00:19:03.320]  基督復活的大能在你身上去彰顯
[00:19:03.320 --> 00:19:07.320]  我們的信仰不單止要有頭腦的知識
[00:19:07.320 --> 00:19:12.320]  我們對聖經有清楚的了解和認識
[00:19:12.320 --> 00:19:15.320]  不過如果我們沒有
[00:19:15.320 --> 00:19:18.320]  和上帝有相遇的機會的話
[00:19:18.320 --> 00:19:23.320]  聖經只不過是一部很古老的典籍
[00:19:23.320 --> 00:19:26.320]  可能要放在圖書館
[00:19:26.320 --> 00:19:29.320]  又或者成為一個古董
[00:19:29.320 --> 00:19:32.320]  很真各位的古董
[00:19:32.320 --> 00:19:39.320]  不是 上帝是色在 金在 永在的上帝
[00:19:39.320 --> 00:19:41.320]  為甚麼對你來說有意義呢
[00:19:41.320 --> 00:19:43.320]  為甚麼祂會是你金在的上帝
[00:19:43.320 --> 00:19:47.320]  因為你曾經和祂相遇
[00:19:47.320 --> 00:19:50.320]  現在你仍然可以和祂相遇
[00:19:50.320 --> 00:19:53.320]  為甚麼可以和上帝相遇呢
[00:19:53.320 --> 00:19:56.320]  要你有這個渴想才行
[00:19:56.320 --> 00:19:58.320]  因為你不渴想的話
[00:19:58.320 --> 00:20:02.320]  你是不會見到上帝
[00:20:02.320 --> 00:20:03.320]  我們要怎樣才能夠
[00:20:03.320 --> 00:20:05.320]  經驗基督復活的大能呢
[00:20:05.320 --> 00:20:06.320]  首先第一樣東西
[00:20:06.320 --> 00:20:09.320]  你需要這個意願和渴想
[00:20:09.320 --> 00:20:12.320]  然後你才會向上帝祈求
[00:20:12.320 --> 00:20:13.320]  我鼓勵你不要放棄
[00:20:13.320 --> 00:20:15.320]  你每天都要去求
[00:20:15.320 --> 00:20:17.320]  求到你有這個經驗為止
[00:20:17.320 --> 00:20:20.320]  千萬不要放棄
[00:20:20.320 --> 00:20:23.320]  當然我經常鼓勵大家
[00:20:23.320 --> 00:20:25.320]  每一天都要花時間
[00:20:25.320 --> 00:20:28.320]  撥空間出來和上帝親近
