
[00:00:00.000 --> 00:00:01.800]  頂智慧 平安
[00:06:14.220 --> 00:06:15.920]  放在瓦器裡
[00:06:15.920 --> 00:06:17.120]  為要顯明
[00:06:17.120 --> 00:06:18.420]  這莫大的能力
[00:06:18.420 --> 00:06:19.420]  是出於神
[00:06:19.420 --> 00:06:21.420]  不是出於我們
[00:06:21.420 --> 00:06:24.720]  我們身上常帶著耶穌的死
[00:06:24.720 --> 00:06:26.220]  使耶穌的生
[00:06:26.220 --> 00:06:28.420]  也在我們身上顯明
[00:06:28.420 --> 00:06:30.620]  因為我們這活著的人
[00:06:30.620 --> 00:06:32.120]  常被耶穌
[00:06:32.120 --> 00:06:33.620]  避至於死地
[00:06:33.620 --> 00:06:35.620]  使耶穌的生命
[00:06:35.620 --> 00:06:38.120]  在我們這必死的人身上
[00:06:38.120 --> 00:06:39.320]  顯明出來
[00:06:39.320 --> 00:06:40.820]  這樣看來
[00:06:41.120 --> 00:06:43.120]  死是在我們身上運作
[00:06:43.120 --> 00:06:46.320]  生卻在你們身上運作
[00:06:46.320 --> 00:06:48.320]  生命得力
[00:06:48.320 --> 00:06:49.420]  我們首先
[00:06:49.420 --> 00:06:51.120]  要看到我們生命的本質
[00:06:51.120 --> 00:06:52.620]  原來我們
[00:06:52.620 --> 00:06:54.520]  不是神仙
[00:06:54.520 --> 00:06:55.720]  我們是瓦器
[00:06:55.720 --> 00:06:56.320]  我們是
[00:06:56.320 --> 00:06:58.020]  只是一個瓦器
[00:06:58.020 --> 00:06:58.720]  一個人
[00:06:58.720 --> 00:06:59.520]  一個人
[00:06:59.520 --> 00:07:01.220]  就是有一個軟弱的
[00:07:01.220 --> 00:07:02.220]  一個這樣的軀殼
[00:07:02.220 --> 00:07:04.820]  一個個性上的不完全
[00:07:04.820 --> 00:07:06.920]  有我們很多的限制
[00:07:06.920 --> 00:07:09.420]  有今生的時間上的限制
[00:07:09.920 --> 00:07:11.720]  正如我們只是一個瓦器
[00:07:11.720 --> 00:07:13.520]  瓦器是當時
[00:07:13.520 --> 00:07:15.820]  人生中最普遍的一個這樣的器具
[00:07:15.820 --> 00:07:17.320]  一個很容易碎的
[00:07:17.320 --> 00:07:19.120]  用泥土所模造的
[00:07:19.120 --> 00:07:20.920]  一個這樣的器具
[00:07:20.920 --> 00:07:22.320]  瓦器
[00:07:22.320 --> 00:07:24.020]  一掉下去
[00:07:24.020 --> 00:07:25.420]  地上就會碎裂
[00:07:25.420 --> 00:07:27.420]  用得久就會破裂
[00:07:27.420 --> 00:07:29.320]  亦都是很粗糙
[00:07:29.320 --> 00:07:30.620]  沒什麼價值
[00:07:30.620 --> 00:07:32.420]  一個這樣的器具
[00:07:32.420 --> 00:07:35.220]  保留用了這個元素告訴我們
[00:07:35.220 --> 00:07:35.820]  我們人
[00:07:35.820 --> 00:07:37.520]  只是一個這樣的
[00:07:37.520 --> 00:07:39.520]  一個這樣的破碎的人
[00:07:39.720 --> 00:07:40.820]  一個這樣的器皿
[00:07:40.820 --> 00:07:44.120]  但是在這個瓦器外面
[00:07:44.120 --> 00:07:45.720]  卻有一個記號
[00:07:45.720 --> 00:07:48.620]  這個記號是一個十字架記號
[00:07:48.620 --> 00:07:49.620]  保羅說什麼
[00:07:49.620 --> 00:07:51.420]  我們常帶著耶穌的死
[00:07:51.420 --> 00:07:53.720]  每日與基督徒釘十字架
[00:07:53.720 --> 00:07:55.120]  就是代表了我們的
[00:07:55.120 --> 00:07:56.220]  舊我
[00:07:56.220 --> 00:07:57.720]  我們的舊個性
[00:07:57.720 --> 00:07:59.320]  我們不合神心意
[00:07:59.320 --> 00:08:01.720]  神喜悅的一些這樣的個性
[00:08:01.720 --> 00:08:04.020]  我們在神的面前要被對付
[00:08:04.020 --> 00:08:05.420]  要降服
[00:08:05.420 --> 00:08:06.520]  要交低
[00:08:06.520 --> 00:08:09.020]  一些不合神心意的我們的賞望
[00:08:09.220 --> 00:08:11.020]  我們要願意放下
[00:08:11.020 --> 00:08:12.620]  被神對付
[00:08:12.620 --> 00:08:14.920]  這個是一個記號
[00:08:14.920 --> 00:08:16.720]  一個這樣的瓦器上面
[00:08:16.720 --> 00:08:17.920]  一個帶著死的
[00:08:17.920 --> 00:08:19.220]  一個這樣的記號
[00:08:19.220 --> 00:08:21.120]  而由於我們的信服
[00:08:21.120 --> 00:08:22.420]  我們的降服
[00:08:22.420 --> 00:08:23.920]  神能夠使用
[00:08:23.920 --> 00:08:25.520]  我們這個瓦器
[00:08:25.520 --> 00:08:27.920]  成為一個祂使用的器皿
[00:08:27.920 --> 00:08:31.220]  我們看看我們的生命
[00:08:31.220 --> 00:08:33.220]  不知道當中信主
[00:08:33.220 --> 00:08:34.220]  大家信主多久
[00:08:34.220 --> 00:08:35.520]  可能信主十年
[00:08:35.520 --> 00:08:36.220]  二十年
[00:08:36.220 --> 00:08:38.420]  但是在信主的年日裏面
[00:08:39.120 --> 00:08:40.520]  一開始到今天
[00:08:40.520 --> 00:08:41.520]  我們有沒有改變過
[00:08:41.520 --> 00:08:43.720]  我們的個性有沒有在神的面前
[00:08:43.720 --> 00:08:44.720]  降服過
[00:08:44.720 --> 00:08:47.020]  我們的喜好有沒有交低給神
[00:08:47.020 --> 00:08:48.920]  我們自己的執著
[00:08:48.920 --> 00:08:49.820]  有沒有一些
[00:08:49.820 --> 00:08:52.020]  能夠可以交過給主
[00:08:52.020 --> 00:08:53.620]  讓祂掌管
[00:08:53.620 --> 00:08:56.420]  我們有沒有一個這樣的記號
[00:08:56.420 --> 00:08:58.720]  在我們這個瓦器身上
[00:08:58.720 --> 00:09:00.420]  但是你發覺
[00:09:00.420 --> 00:09:02.420]  能夠被神用過的
[00:09:02.420 --> 00:09:04.020]  那些人的身上
[00:09:04.020 --> 00:09:06.320]  都有這些被對付過的
[00:09:06.320 --> 00:09:08.020]  一個這樣的記號
[00:09:09.320 --> 00:09:10.320]  沒錯我們是瓦器
[00:09:10.320 --> 00:09:11.720]  但是聖經裏面告訴我們
[00:09:11.720 --> 00:09:13.420]  我們裏面卻有寶貝
[00:09:13.420 --> 00:09:15.720]  保羅用了這樣的比喻
[00:09:15.720 --> 00:09:16.820]  就是當時他們
[00:09:16.820 --> 00:09:18.220]  可能不是那麼著重包裝
[00:09:18.220 --> 00:09:18.920]  他們就將
[00:09:18.920 --> 00:09:19.820]  寶貝
[00:09:19.820 --> 00:09:21.120]  這個禮物
[00:09:21.120 --> 00:09:22.120]  很貴重的東西
[00:09:22.120 --> 00:09:24.320]  放在瓦器裏面來送給人
[00:09:24.320 --> 00:09:27.720]  重要的不是瓦器
[00:09:27.720 --> 00:09:30.720]  重要的是裏面所蘊藏的禮物
[00:09:30.720 --> 00:09:32.220]  那份寶貝
[00:09:32.220 --> 00:09:34.820]  保羅說的是什麼
[00:09:34.820 --> 00:09:36.320]  就是耶穌基督
[00:09:36.320 --> 00:09:38.420]  在我們這群瓦器裏面
[00:09:38.420 --> 00:09:40.020]  有一個復活的能力
[00:09:40.020 --> 00:09:41.820]  在我們生命裏面蘊藏著
[00:09:41.820 --> 00:09:42.620]  這份能力
[00:09:42.620 --> 00:09:44.020]  明明見到這個人是
[00:09:44.020 --> 00:09:45.920]  很多靈覺的
[00:09:45.920 --> 00:09:48.020]  明明見到這個人身體很軟弱的
[00:09:48.020 --> 00:09:50.120]  明明這個人有很多瑕疵的
[00:09:50.120 --> 00:09:52.820]  但是當他願意降伏
[00:09:52.820 --> 00:09:53.920]  當他願意
[00:09:53.920 --> 00:09:55.720]  將自己
[00:09:55.720 --> 00:09:57.420]  求主使用
[00:09:57.420 --> 00:09:59.020]  將自己降伏給神的時候
[00:09:59.020 --> 00:10:01.220]  我們見得到他的美麗
[00:10:01.220 --> 00:10:03.020]  見得到他身上的榮耀
[00:10:03.020 --> 00:10:05.020]  見得到他能夠被神使用
[00:10:05.020 --> 00:10:06.020]  我們就見得到
[00:10:06.020 --> 00:10:07.220]  這個復活的生命
[00:10:07.720 --> 00:10:08.520]  不是見到他
[00:10:08.520 --> 00:10:10.920]  是見到耶穌的寶貝
[00:10:10.920 --> 00:10:12.620]  在這個生命裏面彰顯
[00:10:12.620 --> 00:10:14.320]  這個就是寶貝裏面的
[00:10:14.320 --> 00:10:16.020]  就是瓦器裏面的寶貝
[00:10:16.020 --> 00:10:18.920]  寶貝就是耶穌基督復活的大能
[00:10:18.920 --> 00:10:19.720]  這份大能
[00:10:19.720 --> 00:10:21.520]  他能夠感染身邊的人
[00:10:21.520 --> 00:10:22.820]  幫助身邊的人
[00:10:22.820 --> 00:10:25.020]  得到生命的一個改變
[00:10:25.020 --> 00:10:28.420]  一位患了鼻咽癌的目者
[00:10:28.420 --> 00:10:29.620]  他這樣寫
[00:10:29.620 --> 00:10:31.320]  他說我開始看不到東西
[00:10:31.320 --> 00:10:33.120]  聽不到東西
[00:10:33.120 --> 00:10:34.520]  吞不到東西
[00:10:34.520 --> 00:10:36.620]  發不出聲音來
[00:10:36.820 --> 00:10:37.820]  睡又睡不到
[00:10:37.820 --> 00:10:39.720]  躺在那裏睡
[00:10:39.720 --> 00:10:40.520]  打側睡
[00:10:40.520 --> 00:10:42.020]  全身都是痛
[00:10:42.020 --> 00:10:44.420]  走快一點都會覺得很辛苦
[00:10:44.420 --> 00:10:45.920]  手腳麻痺無力
[00:10:45.920 --> 00:10:48.920]  頭頸全部都是脹痛
[00:10:48.920 --> 00:10:50.620]  發冷發熱發麻
[00:10:50.620 --> 00:10:52.220]  發炎無日無之
[00:10:52.220 --> 00:10:54.220]  但是
[00:10:54.220 --> 00:10:55.220]  當我感覺到
[00:10:55.220 --> 00:10:57.420]  我不再能夠為主作供的時候
[00:10:57.420 --> 00:11:00.120]  神給我一個再造之恩
[00:11:00.120 --> 00:11:03.020]  再造之恩就是將我破碎
[00:11:03.020 --> 00:11:04.920]  然後將我重整過來
[00:11:05.920 --> 00:11:08.020]  他說重整又重整我的生命
[00:11:08.020 --> 00:11:10.120]  我的人生價值觀
[00:11:10.120 --> 00:11:12.420]  修正又修正
[00:11:12.420 --> 00:11:14.820]  感謝神聽我的祈禱
[00:11:14.820 --> 00:11:16.320]  拆毀我的建築
[00:11:16.320 --> 00:11:18.820]  無論多難多苦
[00:11:18.820 --> 00:11:20.120]  他說主啊
[00:11:20.120 --> 00:11:21.920]  我願意
[00:11:21.920 --> 00:11:23.920]  我願意每一天祈禱
[00:11:23.920 --> 00:11:27.320]  無論生或死
[00:11:27.320 --> 00:11:30.220]  總叫基督在我身上
[00:11:30.220 --> 00:11:32.120]  照常的顯大
[00:11:32.120 --> 00:11:33.020]  就是說
[00:11:33.020 --> 00:11:35.720]  要叫人在我這個衰殘的軀殼
[00:11:35.920 --> 00:11:37.020]  這個啞氣
[00:11:37.020 --> 00:11:39.420]  這個衰殘的生命上
[00:11:39.420 --> 00:11:42.020]  要叫人見到神的榮耀
[00:11:42.020 --> 00:11:44.220]  要叫人見到復活的大能
[00:11:44.220 --> 00:11:48.120]  要見到耶穌基督的生命在那裡
[00:11:48.120 --> 00:11:53.020]  這位牧者希望能夠很清晰地來繼續服侍
[00:11:53.020 --> 00:11:55.720]  所以他沒有服太多止痛藥
[00:11:55.720 --> 00:11:58.620]  但是到了最後實在太虛弱了
[00:11:58.620 --> 00:12:01.820]  不能夠擔任教會的牧職
[00:12:01.820 --> 00:12:04.820]  他就在家裡設立網站
[00:12:05.320 --> 00:12:07.920]  來幫助那些同樣患痛症
[00:12:07.920 --> 00:12:08.820]  癌症
[00:12:08.820 --> 00:12:10.720]  或者絕症的一些這樣的人
[00:12:10.720 --> 00:12:12.820]  跟這些人共渡患難
[00:12:12.820 --> 00:12:15.020]  我相信他每一個說話
[00:12:15.020 --> 00:12:16.020]  都帶著
[00:12:16.020 --> 00:12:17.820]  寶貝的能力
[00:12:17.820 --> 00:12:20.020]  復活主的能力
[00:12:20.020 --> 00:12:21.920]  因為這些是他自己
[00:12:21.920 --> 00:12:23.620]  所親自經歷過的
[00:12:23.620 --> 00:12:25.620]  寶貝在他生命裡面
[00:12:25.620 --> 00:12:28.020]  有位神學院的院長這樣寫
[00:12:28.020 --> 00:12:29.820]  他說真正令人挫敗的
[00:12:29.820 --> 00:12:32.120]  是否認人只不過是人
[00:12:34.320 --> 00:12:36.120]  當我們將自己神化了
[00:12:36.120 --> 00:12:39.820]  但是卻不活出神仙的那種快活
[00:12:39.820 --> 00:12:42.620]  這個就是人真正的痛苦
[00:12:42.620 --> 00:12:46.820]  甘於作平凡人
[00:12:46.820 --> 00:12:48.420]  才能夠作真實人
[00:12:48.420 --> 00:12:51.020]  才會懂得尊重其他人
[00:12:51.020 --> 00:12:52.120]  跟自己一樣
[00:12:52.120 --> 00:12:52.920]  都是人
[00:12:52.920 --> 00:12:54.420]  都是軟弱的
[00:12:54.420 --> 00:12:55.620]  都是亞氣
[00:12:55.620 --> 00:12:59.120]  在這個簡單的基礎上面
[00:12:59.120 --> 00:13:01.120]  人才會有愛
[00:13:01.120 --> 00:13:02.220]  慷慨
[00:13:02.220 --> 00:13:02.720]  睦鄰
[00:13:02.720 --> 00:13:03.620]  和捨己
[00:13:04.120 --> 00:13:06.620]  真誠的來面對自己和面對人
[00:13:06.620 --> 00:13:08.320]  才有真正的愛
[00:13:08.320 --> 00:13:10.120]  在哪裡有真正的愛
[00:13:10.120 --> 00:13:11.920]  就有寬恕和平安
[00:13:11.920 --> 00:13:14.020]  所以沒錯
[00:13:14.020 --> 00:13:15.320]  保羅的信念告訴我們
[00:13:15.320 --> 00:13:18.320]  我們人只不過是一個脆弱的亞氣
[00:13:18.320 --> 00:13:19.620]  裡面他有寶貝
[00:13:19.620 --> 00:13:22.720]  但是這個亞氣都要經歷過困難
[00:13:22.720 --> 00:13:24.820]  但是我們所經歷的一切
[00:13:24.820 --> 00:13:25.620]  是有價值的
[00:13:25.620 --> 00:13:28.020]  我們來看看第十五節和十六節
[00:13:28.020 --> 00:13:30.920]  我們要一起讀好不好
[00:13:30.920 --> 00:13:32.120]  十五節和十六節
[00:13:33.520 --> 00:13:34.320]  準備喜氣
[00:13:34.320 --> 00:13:36.720]  凡事都是為了你們
[00:13:36.720 --> 00:13:40.520]  好似因為藉著更多的人而加增
[00:13:40.520 --> 00:13:43.320]  感恩也格外顯多
[00:13:43.320 --> 00:13:45.320]  好歸榮耀給臣
[00:13:45.320 --> 00:13:47.820]  所以我們不喪膽
[00:13:47.820 --> 00:13:50.920]  雖然我們外在的人日漸扭壞
[00:13:50.920 --> 00:13:54.020]  內在的人卻日日更新
[00:13:54.020 --> 00:13:56.220]  我們亞氣
[00:13:56.220 --> 00:13:58.520]  我們總會遇到苦難
[00:13:58.520 --> 00:14:00.320]  我們會問為了什麼
[00:14:00.320 --> 00:14:03.320]  雖然苦難不是我們追求
[00:14:04.220 --> 00:14:06.920]  但是人生卻是充滿了這些困難
[00:14:06.920 --> 00:14:08.920]  面對這些困難
[00:14:08.920 --> 00:14:11.520]  我們卻能夠見到裡面莫大的價值
[00:14:11.520 --> 00:14:13.720]  保羅他自己清楚明白
[00:14:13.720 --> 00:14:15.920]  他自己為什麼要受這個苦
[00:14:15.920 --> 00:14:19.720]  也是他自願走上這個受苦的路
[00:14:19.720 --> 00:14:21.820]  但是他說我凡事
[00:14:21.820 --> 00:14:23.120]  他跟那麼多教會說
[00:14:23.120 --> 00:14:24.320]  都是為了你們
[00:14:24.320 --> 00:14:26.420]  是要叫很多的因為
[00:14:26.420 --> 00:14:27.920]  藉著你們人數的加增
[00:14:27.920 --> 00:14:29.620]  是multiply
[00:14:29.620 --> 00:14:31.620]  multiply這樣的倍增下去
[00:14:32.120 --> 00:14:33.520]  至於這個國慧的恩典
[00:14:33.520 --> 00:14:35.720]  能夠可以歸榮耀於上帝
[00:14:35.720 --> 00:14:37.220]  不是歸榮耀於他自己
[00:14:37.220 --> 00:14:38.720]  因為他受苦
[00:14:38.720 --> 00:14:40.420]  使得哥倫多教會可以成長
[00:14:40.420 --> 00:14:41.320]  可以被建立
[00:14:41.320 --> 00:14:43.020]  可以得到福音的好處
[00:14:43.020 --> 00:14:46.420]  他發現原來他一切所經歷的
[00:14:46.420 --> 00:14:47.120]  所受的
[00:14:47.120 --> 00:14:50.220]  都是與哥倫多教會有益
[00:14:50.220 --> 00:14:53.620]  而至於他甘願受一切這些的苦
[00:14:53.620 --> 00:14:55.820]  而他裡面都得到安慰
[00:14:55.820 --> 00:14:59.820]  我們有沒有試過付上一些代價
[00:14:59.820 --> 00:15:02.020]  叫其他的人得到祝福
[00:15:02.220 --> 00:15:05.420]  當你付出了的時候
[00:15:05.420 --> 00:15:09.220]  見到別人得到幫助
[00:15:09.220 --> 00:15:11.120]  會不會得到滿足
[00:15:11.120 --> 00:15:12.720]  會不會開心
[00:15:12.720 --> 00:15:18.420]  早前我去台灣探訪了一位弟兄
[00:15:18.420 --> 00:15:19.820]  叫毛錦輝弟兄
[00:15:19.820 --> 00:15:23.320]  他其實三月都來過香港
[00:15:23.320 --> 00:15:25.220]  因為他出了一本書
