
[00:00:00.000 --> 00:00:03.000]  好,那我第一次
[00:06:22.260 --> 00:06:24.320]  怎樣可以突破
[00:06:24.320 --> 00:06:27.100]  可以是和你的室友,和你的
[00:06:27.100 --> 00:06:30.400]  一些同事,好不好
[00:06:30.400 --> 00:06:32.840]  所以你不要說不關我的事,我又沒結婚
[00:06:32.840 --> 00:06:34.440]  沒什麼婆媳關係
[00:06:34.440 --> 00:06:36.600]  我想講的是一個彼此的關係
[00:06:36.600 --> 00:06:39.740]  但是你會發覺從這個路德記的婆媳關係裡面
[00:06:39.740 --> 00:06:43.080]  讓我們看到,為什麼可以這麼妙的呢
[00:06:43.760 --> 00:06:46.140]  好,我想問的第一個問題就是
[00:06:46.140 --> 00:06:48.480]  這個婆婆憑什麼
[00:06:48.480 --> 00:06:51.980]  可以吸引到這個媳婦,不捨得她
[00:06:51.980 --> 00:06:53.700]  是不是
[00:06:53.700 --> 00:06:55.980]  通常我們見到一些媳婦孝順
[00:06:55.980 --> 00:07:00.040]  怎樣都去和婆婆住
[00:07:00.040 --> 00:07:01.400]  這個我都見過
[00:07:01.400 --> 00:07:03.160]  但是你發覺這幅圖畫不是這樣的
[00:07:03.160 --> 00:07:05.560]  這裡沒有講到這個路德很孝順
[00:07:05.560 --> 00:07:09.800]  也沒有講到他們特別是一些什麼經濟的關係
[00:07:09.800 --> 00:07:11.180]  一定要住在一起
[00:07:12.820 --> 00:07:15.740]  那這個婆婆究竟有什麼吸引力
[00:07:15.740 --> 00:07:17.720]  吸引到這個媳婦
[00:07:17.720 --> 00:07:19.560]  是不離不棄
[00:07:19.560 --> 00:07:21.720]  忠心要和她在一起的呢
[00:07:21.720 --> 00:07:27.680]  我鼓勵大家帶聖經的
[00:07:27.680 --> 00:07:29.340]  我都嘗試想打出來
[00:07:29.340 --> 00:07:30.680]  因為這裡有四張聖經
[00:07:30.680 --> 00:07:32.680]  如果讀完我就不用講了
[00:07:32.680 --> 00:07:36.580]  但是不讀完,其實你是欣賞不到其中的奧妙
[00:07:36.580 --> 00:07:38.400]  那我都嘗試
[00:07:38.400 --> 00:07:40.720]  和大家看一點
[00:07:40.720 --> 00:07:43.740]  但是我想一下時間關係,我都不能夠全部讀完
[00:07:43.740 --> 00:07:47.580]  我選其中一些精彩的和大家讀一讀
[00:07:47.580 --> 00:07:52.780]  我們一條條讀十六節
[00:07:52.780 --> 00:08:00.240]  這裡就講到這個婆婆想回到自己的故鄉
[00:08:00.240 --> 00:08:04.040]  就好像有些人移民很久想回到自己的故鄉
[00:08:04.040 --> 00:08:07.540]  就想一下這兩個媳婦應不應該帶著她去
[00:08:07.540 --> 00:08:09.540]  這個婆婆都算好了
[00:08:09.540 --> 00:08:10.940]  是不是
[00:08:10.940 --> 00:08:12.620]  本來如果有一個人陪著她
[00:08:12.620 --> 00:08:15.260]  因為以前你知道回鄉下要走路的
[00:08:15.260 --> 00:08:16.940]  不是現在搭飛機的
[00:08:16.940 --> 00:08:19.740]  如果有一個人陪著走走回去都好一點
[00:08:19.740 --> 00:08:21.440]  但是她第一句就說
[00:08:21.440 --> 00:08:23.840]  你們回到自己的娘家那裡
[00:08:23.840 --> 00:08:25.840]  你們可以再結婚
[00:08:25.840 --> 00:08:27.540]  就是她沒有選擇
[00:08:27.540 --> 00:08:30.440]  大佬三從四德,麻煩你跟著來
[00:08:30.440 --> 00:08:35.040]  她是讓她選擇甚至推她們回去
[00:08:35.040 --> 00:08:37.340]  推推推推推了很久之後
[00:08:37.340 --> 00:08:40.940]  那個大媳婦都回到自己的娘家了
[00:08:40.940 --> 00:08:42.940]  但是有一個第二個媳婦
[00:08:42.940 --> 00:08:44.940]  居然講出這樣的說話
[00:08:44.940 --> 00:08:45.540]  我們再看一次
[00:08:45.540 --> 00:08:47.140]  因為我覺得這段很值得看
[00:08:47.140 --> 00:08:49.140]  十六節
[00:08:49.140 --> 00:08:52.140]  沒有東西
[00:08:52.140 --> 00:08:53.740]  這裡沒有,那裡有
[00:08:53.740 --> 00:08:55.740]  OK,十六節
[00:08:55.740 --> 00:08:58.540]  好,我們
[00:08:58.540 --> 00:09:00.540]  不如我讀吧,好一點
[00:09:00.540 --> 00:09:04.540]  她說你不要催我走
[00:09:05.540 --> 00:09:08.140]  你去哪裡我就去哪裡
[00:09:08.140 --> 00:09:10.140]  你住在哪裡我住在哪裡
[00:09:10.140 --> 00:09:11.740]  你的國就是我的國
[00:09:11.740 --> 00:09:13.740]  你的神就是我的神
[00:09:13.740 --> 00:09:16.340]  你在哪裡死
[00:09:16.340 --> 00:09:18.340]  我都要跟著你在那裡
[00:09:18.340 --> 00:09:23.340]  她說除非死能夠使我和你能夠相離
[00:09:23.340 --> 00:09:25.340]  不然,她還要加一句
[00:09:25.340 --> 00:09:28.540]  說完還要自己就在自己的心想
[00:09:28.540 --> 00:09:30.140]  我都不敢說這句
[00:09:30.140 --> 00:09:31.740]  如果我不是這樣做的時候
[00:09:31.740 --> 00:09:35.740]  願耶和華神重重地降佛於我
[00:09:35.740 --> 00:09:38.340]  我心想
[00:09:38.340 --> 00:09:41.340]  這個婆婆有什麼大吸引力
[00:09:41.340 --> 00:09:43.740]  令到這個媳婦可以發誓
[00:09:43.740 --> 00:09:45.740]  發誓獨誓
[00:09:45.740 --> 00:09:47.740]  我一定要跟隨你
[00:09:47.740 --> 00:09:51.140]  這個彼此的關係
[00:09:51.140 --> 00:09:53.540]  怎樣可以建立起來呢
[00:09:53.540 --> 00:09:55.940]  他們說他們相處了大概十年的
[00:09:55.940 --> 00:09:57.940]  那個兒子才死的
[00:09:57.940 --> 00:10:01.740]  你知道嗎?婆媳住了十年
[00:10:01.740 --> 00:10:03.540]  你說她剛剛入門
[00:10:03.540 --> 00:10:05.540]  當然以為很天真
[00:10:05.540 --> 00:10:07.140]  她已經住了十年
[00:10:07.140 --> 00:10:09.140]  大家都看上了
[00:10:09.140 --> 00:10:11.140]  仍然說這番話
[00:10:11.140 --> 00:10:14.140]  這樣才令我們詫異
[00:10:14.140 --> 00:10:16.140]  所以我們問
[00:10:16.140 --> 00:10:19.540]  究竟這個婆婆有什麼吸引到
[00:10:19.540 --> 00:10:23.540]  勞德她的媳婦不離不棄
[00:10:25.940 --> 00:10:28.940]  我這裡沒有了PowerPoint
[00:10:28.940 --> 00:10:29.740]  很考驗我
[00:10:29.740 --> 00:10:31.740]  不過不要緊,我盡力
[00:10:31.740 --> 00:10:32.740]  有了
[00:10:32.740 --> 00:10:34.740]  OK
[00:10:34.740 --> 00:10:40.940]  剛才讀的經文
[00:10:40.940 --> 00:10:43.140]  未必會給大家提供答案
[00:10:43.140 --> 00:10:45.140]  但如果你以前看過勞德記
[00:10:45.140 --> 00:10:46.540]  你就會發覺到
[00:10:46.540 --> 00:10:47.740]  有些特點
[00:10:47.740 --> 00:10:50.740]  是他們兩個之間很特別的
[00:10:50.740 --> 00:10:54.740]  這個婆婆
[00:10:56.740 --> 00:11:02.540]  她永遠是從媳婦的立場去想
[00:11:02.540 --> 00:11:04.540]  是不是?
[00:11:04.540 --> 00:11:08.340]  當她自己要回鄉的時候
[00:11:08.340 --> 00:11:09.940]  她第一個想到的就是
[00:11:09.940 --> 00:11:11.740]  你們要回自己的娘家
[00:11:11.740 --> 00:11:13.740]  你們可以再結婚的
[00:11:13.740 --> 00:11:15.140]  我就不行了
[00:11:15.140 --> 00:11:16.740]  我已經老了
[00:11:16.740 --> 00:11:19.540]  你說以前的規矩是這樣的嗎?
[00:11:19.540 --> 00:11:21.740]  那個哥哥死了的弟弟
[00:11:21.740 --> 00:11:23.740]  要娶那個大嫂
[00:11:23.740 --> 00:11:26.340]  你不要想這些文化上的差異
[00:11:26.340 --> 00:11:27.740]  這裡說的是幾千年前
[00:11:27.740 --> 00:11:28.740]  當時的社會
[00:11:28.740 --> 00:11:30.740]  因為沒有那麼多社會保障
[00:11:30.740 --> 00:11:32.540]  沒有Centrelink
[00:11:32.540 --> 00:11:36.140]  所以寡婦是一個很重要的問題
[00:11:36.140 --> 00:11:37.340]  所以在希伯來人
[00:11:37.340 --> 00:11:40.740]  這是他們能夠去幫助寡婦
[00:11:40.740 --> 00:11:43.140]  在那些無依無靠的農業社會裏面
[00:11:43.140 --> 00:11:45.340]  能夠繼續生存的一種
[00:11:45.340 --> 00:11:48.540]  就是她的近親應該照顧她
[00:11:48.540 --> 00:11:51.140]  所以婆婆說我沒辦法再生孩子
[00:11:51.140 --> 00:11:52.740]  成為你們的丈夫了
[00:11:52.740 --> 00:11:55.740]  我沒辦法讓你們生活安定了
[00:11:55.740 --> 00:11:57.740]  那你不如回你的娘家
[00:11:57.740 --> 00:11:58.740]  你可以再結婚
[00:11:58.740 --> 00:12:00.340]  其實她要做一件事
[00:12:00.340 --> 00:12:01.540]  她要釋放他們
[00:12:01.540 --> 00:12:03.540]  讓他們可以回娘家
[00:12:03.540 --> 00:12:05.140]  不會困住他們
[00:12:05.140 --> 00:12:07.940]  我繼續看我周圍還有什麼近親
[00:12:07.940 --> 00:12:09.340]  可以留住你
[00:12:09.340 --> 00:12:09.940]  你明白嗎?
[00:12:09.940 --> 00:12:12.740]  這是為了她的媳婦著想
[00:12:12.740 --> 00:12:14.140]  如果你一直看下去
[00:12:14.140 --> 00:12:15.340]  第二、第三、第四章
[00:12:15.340 --> 00:12:17.140]  我鼓勵你回去看
[00:12:17.140 --> 00:12:19.340]  她這個婆婆是事實上
[00:12:19.340 --> 00:12:22.340]  都幫這個媳婦多想一步
[00:12:22.340 --> 00:12:24.340]  甚至去到三章
[00:12:24.340 --> 00:12:26.340]  有一句就說
[00:12:26.340 --> 00:12:28.340]  我不應該為你謀幸福嗎?
[00:12:28.340 --> 00:12:30.340]  當她的媳婦
[00:12:30.340 --> 00:12:32.940]  慢慢遇上一個財主的時候
[00:12:32.940 --> 00:12:35.140]  她還要幫她計劃
[00:12:35.140 --> 00:12:38.340]  怎樣她可以和這個財主結婚
[00:12:38.340 --> 00:12:42.340]  她說我不應該為你謀幸福嗎?
[00:12:42.340 --> 00:12:43.740]  這個
[00:12:43.740 --> 00:12:45.740]  我覺得在整個文章裏面
[00:12:45.740 --> 00:12:47.140]  我看到這個點就是
[00:12:47.140 --> 00:12:48.740]  這個婆婆
[00:12:48.740 --> 00:12:53.340]  常常是為著這個媳婦的好處著想
[00:12:53.340 --> 00:12:55.340]  她是不求自己的益處
[00:12:55.340 --> 00:13:00.740]  我就想
[00:13:00.740 --> 00:13:03.140]  就算有些婆婆都很好的
[00:13:03.140 --> 00:13:05.340]  但我都未見到一些媳婦這麼厲害
[00:13:05.340 --> 00:13:06.740]  我都做不到
[00:13:06.740 --> 00:13:07.540]  我都覺得
[00:13:07.540 --> 00:13:08.940]  我看的時候都想起
[00:13:08.940 --> 00:13:11.740]  當時我都想回香港陪我奶奶
[00:13:11.740 --> 00:13:14.940]  但因為有其他各種因素我做不到
[00:13:14.940 --> 00:13:17.740]  我都發覺我都不可以去到奴隸那樣
[00:13:17.740 --> 00:13:20.140]  可以不顧一切去上去
[00:13:20.140 --> 00:13:24.740]  究竟這個婆婆還有什麼特色吸引到她?
[00:13:24.740 --> 00:13:26.140]  我就留意到了
[00:13:26.140 --> 00:13:27.740]  在她的言辭裏面
[00:13:27.740 --> 00:13:30.740]  她不單止說你去哪裏我去哪裏
[00:13:30.740 --> 00:13:33.340]  她說你的國就是我的國
[00:13:33.340 --> 00:13:36.740]  你的神就是我的神
[00:13:36.740 --> 00:13:38.940]  我相信路德他看到的是
[00:13:38.940 --> 00:13:40.940]  拿俄米背後
[00:13:40.940 --> 00:13:43.140]  他的民族有些特色
[00:13:43.140 --> 00:13:45.540]  和他自己摩訶的民族不同
[00:13:45.540 --> 00:13:48.340]  這個拿俄米他背後那位神
[00:13:48.340 --> 00:13:49.740]  因為他自己摩訶
[00:13:49.740 --> 00:13:50.940]  他有自己拜開的神
[00:13:50.940 --> 00:13:53.140]  有拜開的偶像
[00:13:53.140 --> 00:13:55.540]  他會比較到在這十年的生活裏
[00:13:55.540 --> 00:13:57.540]  他覺得很不同
[00:13:57.540 --> 00:13:59.340]  這個拿俄米背後這個國
[00:13:59.340 --> 00:14:01.140]  和這個神是有點不同
[00:14:01.140 --> 00:14:02.540]  怎樣不同?
[00:14:02.540 --> 00:14:04.340]  因為他可以塑造這個拿俄米
[00:14:04.340 --> 00:14:06.940]  有一種能夠捨己的精神
[00:14:06.940 --> 00:14:10.940]  有一種能夠好像尊重神的那種心態
[00:14:10.940 --> 00:14:13.540]  有一種覺得神仍然不會放棄我
[00:14:13.540 --> 00:14:16.740]  雖然我已經遭遇到丈夫又死了
[00:14:16.740 --> 00:14:18.540]  兒子又死了
[00:14:18.540 --> 00:14:20.740]  你看到拿俄米很特別的地方就是
[00:14:20.740 --> 00:14:23.340]  他都會好像我們那樣埋怨
[00:14:23.340 --> 00:14:24.340]  但到最後的時候
[00:14:24.340 --> 00:14:26.940]  他看到神是眷顧他的民族的時候
[00:14:26.940 --> 00:14:29.340]  他說我都要回去伯利恆
[00:14:29.340 --> 00:14:30.540]  我的故鄉那裏
[00:14:30.540 --> 00:14:35.740]  因為我看到耶和華神顧念那邊的
[00:14:35.740 --> 00:14:43.740]  親人 不是親人 那些鄉里
[00:14:43.740 --> 00:14:46.540]  原來我們生活在怎樣的文化裏面
[00:14:46.540 --> 00:14:48.540]  會塑造我們
[00:14:48.540 --> 00:14:51.940]  我看到我們作為一個父母
[00:14:51.940 --> 00:14:53.340]  有時候我自己都反省
[00:14:53.340 --> 00:14:56.140]  因為我們中國人始終有一種壓力在裏面
[00:14:56.140 --> 00:14:59.940]  我們很希望我們的孩子讀書要好
[00:14:59.940 --> 00:15:04.940]  為他預備最好的將來
[00:15:04.940 --> 00:15:07.140]  但我們有沒有看到我們孩子
[00:15:07.140 --> 00:15:12.140]  其實最重要是他的品德
[00:15:12.140 --> 00:15:16.540]  上次是不是那位蘇博士也有來南堂講
[00:15:16.540 --> 00:15:19.540]  以你們作為丈夫來講
[00:15:19.540 --> 00:15:22.940]  Dr. Ho 我們那邊是他的太太
[00:15:22.940 --> 00:15:25.740]  我們都會很佩服他有四個兒女
[00:15:25.740 --> 00:15:28.340]  兒女 最大的那個
[00:15:28.340 --> 00:15:30.140]  也是十三、四歲已經進了大學
[00:15:30.140 --> 00:15:32.740]  最大的那個 不是說最小的那個
[00:15:32.740 --> 00:15:34.940]  最大的那個也是十三、四歲已經進了大學
[00:15:34.940 --> 00:15:36.740]  有些是十歲已經進了大學
[00:15:36.740 --> 00:15:38.940]  表示這個是很成功的父母
[00:15:38.940 --> 00:15:41.140]  培育到四個兒女都是PhD
[00:15:41.140 --> 00:15:46.540]  全部都是最頂尖的人才
[00:15:46.540 --> 00:15:48.140]  但他說最重要的
[00:15:48.140 --> 00:15:49.740]  不用做Tiger Mom
[00:15:49.740 --> 00:15:51.940]  不用逼你的孩子讀書
[00:15:51.940 --> 00:15:54.540]  你逼他就是一件事
[00:15:54.540 --> 00:15:56.740]  就是帶他認識神
[00:15:56.740 --> 00:15:58.740]  他認識了神之後
[00:15:58.740 --> 00:16:02.740]  他會覺得為了神他願意讀好書
[00:16:02.740 --> 00:16:05.740]  他就是給了我們這樣的方法
[00:16:05.740 --> 00:16:08.140]  他說我不用罰我的子女
[00:16:08.140 --> 00:16:10.540]  每天給他讀一篇聖經
[00:16:10.540 --> 00:16:12.740]  聖經會自動入腦的
[00:16:12.740 --> 00:16:14.140]  我現在都在學
[00:16:14.140 --> 00:16:16.340]  我聽到我們北投的Sally姐妹都說
[00:16:16.340 --> 00:16:17.740]  她都開始了
[00:16:17.740 --> 00:16:20.140]  你不一定要像牧師那樣解釋那麼多聖經
[00:16:20.140 --> 00:16:21.540]  原來我是做錯了一步
[00:16:21.540 --> 00:16:22.740]  拼命去解聖經
[00:16:22.740 --> 00:16:25.140]  所以解到子女都悶了不想聽聖經
[00:16:25.140 --> 00:16:26.140]  因為多口
[00:16:26.140 --> 00:16:27.740]  然後解解下又想壓他
[00:16:27.740 --> 00:16:31.740]  看看聖經照你那樣
[00:16:31.740 --> 00:16:33.140]  他說不用這樣的
[00:16:33.140 --> 00:16:35.140]  你就是和他一起讀
[00:16:35.140 --> 00:16:38.340]  你由三歲讀到十三歲的時候
[00:16:38.340 --> 00:16:40.940]  他自動那本聖經就入腦了
[00:16:40.940 --> 00:16:42.340]  你不用解釋那麼多
[00:16:42.340 --> 00:16:44.940]  神會自己慢慢去解釋給他聽
[00:16:44.940 --> 00:16:46.940]  隨著他的年紀成長
[00:16:46.940 --> 00:16:50.140]  他說我們的子女就是這樣的成長
[00:16:50.140 --> 00:16:53.340]  他們自動去讀書的不用逼的
[00:16:53.340 --> 00:16:58.140]  今天他的女兒能夠和他一起去教parenting
[00:16:58.140 --> 00:16:59.540]  我們就明白到
[00:16:59.540 --> 00:17:02.340]  他的女兒不會覺得他媽媽太剛好了
[00:17:02.340 --> 00:17:04.540]  他們是一起去成長的
[00:17:04.540 --> 00:17:05.540]  好
[00:17:05.540 --> 00:17:08.140]  我們看到一個人的文化
[00:17:08.140 --> 00:17:11.140]  會影響他整個生命的價值觀
[00:17:11.140 --> 00:17:12.740]  人生觀
[00:17:12.740 --> 00:17:15.140]  這個路德很明顯是看到
[00:17:15.140 --> 00:17:16.940]  羅亞俄米他的國家
[00:17:16.940 --> 00:17:21.940]  他的文化影響他怎樣處世待人
[00:17:21.940 --> 00:17:25.740]  他願意覺得這個國值得跟著他回去伯利恆
[00:17:25.740 --> 00:17:29.140]  這位神值得跟著他去信
[00:17:29.140 --> 00:17:30.540]  有時我都會覺得
[00:17:30.540 --> 00:17:32.140]  看到這裡我都會慚愧
[00:17:32.140 --> 00:17:33.740]  我作為一個媽媽
[00:17:33.740 --> 00:17:36.340]  我有沒有讓我兒子看到我
[00:17:36.340 --> 00:17:39.140]  他會覺得他值得跟著我所信的神
[00:17:39.140 --> 00:17:42.940]  值得跟著我這個基督教的文化
[00:17:42.940 --> 00:17:44.740]  去過他的生活
[00:17:44.740 --> 00:17:45.940]  但我反省當中
[00:17:45.940 --> 00:17:47.940]  我發覺我真的有很多地方未做得及
[00:17:47.940 --> 00:17:51.340]  我仍然有很多我亞洲人的思想
[00:17:51.340 --> 00:17:53.540]  即是很緊張他讀書
[00:17:53.540 --> 00:17:55.540]  很緊張他成功
[00:17:55.540 --> 00:17:57.940]  很怕他落後
[00:17:57.940 --> 00:17:59.540]  而忘記了
[00:17:59.540 --> 00:18:01.740]  其實我要他認識的是
[00:18:01.740 --> 00:18:04.540]  神在他生命中的重要
[00:18:04.540 --> 00:18:06.140]  他敬畏神
[00:18:06.140 --> 00:18:10.340]  他就會去勤力讀書
