
[00:00:00.000 --> 00:00:08.660]  大家有無留意新約書信最後幾節
[00:06:04.920 --> 00:06:06.160]  「誅九族」就是殺九族
[00:06:06.160 --> 00:06:09.280]  千萬不要有這樣的事情發生
[00:06:09.280 --> 00:06:11.160]  「明犯強漢者,雖怨必誅」
[00:06:11.160 --> 00:06:12.920]  後來我們中國越來越強大
[00:06:12.920 --> 00:06:16.640]  說了「犯我中華者,雖怨必誅」
[00:06:16.640 --> 00:06:18.480]  有時太大聲
[00:06:18.480 --> 00:06:21.480]  令到其他國家不喜歡我們
[00:06:21.480 --> 00:06:24.800]  所以其實不單止我們中國
[00:06:24.800 --> 00:06:26.920]  歷代以來所有國家都是
[00:06:26.920 --> 00:06:28.920]  我要彰顯我的榮耀
[00:06:28.920 --> 00:06:30.120]  我就要大隻
[00:06:30.120 --> 00:06:32.640]  我就要霸權
[00:06:32.640 --> 00:06:33.920]  但上帝不是
[00:06:33.920 --> 00:06:35.560]  上帝不是用武力的
[00:06:35.560 --> 00:06:40.480]  上帝自己得榮耀的方法就是堅立我們
[00:06:40.480 --> 00:06:43.680]  如果我們將經文再看一看
[00:06:43.680 --> 00:06:44.880]  這三節經文
[00:06:44.880 --> 00:06:46.280]  你只要看「心識字」
[00:06:46.280 --> 00:06:46.960]  你就會看到
[00:06:46.960 --> 00:06:52.320]  「神堅定你們,願榮耀歸給獨一全智的真神」
[00:06:52.320 --> 00:06:55.080]  「神堅定你們,以致他得榮耀」
[00:06:55.080 --> 00:06:56.880]  如果看英文更清楚
[00:06:56.880 --> 00:07:03.800]  「Now to him who is able to establish you, to the only wise God, be glory forever」
[00:07:03.800 --> 00:07:04.720]  聽到嗎?
[00:07:04.720 --> 00:07:07.640]  「那位堅定你的神,願榮耀歸給他」
[00:07:07.640 --> 00:07:12.440]  所以看到我們的上帝不是那種武力宣揚自己
[00:07:12.440 --> 00:07:16.440]  而是堅定我們作為他的榮耀
[00:07:16.440 --> 00:07:17.800]  或者你說
[00:07:17.800 --> 00:07:20.040]  「牧師,我現在經歷很多困難」
[00:07:20.040 --> 00:07:23.440]  「因為耶穌基督的福音怎樣可以堅定我呢?」
[00:07:23.440 --> 00:07:26.680]  其實耶穌基督的福音是落到底的
[00:07:26.680 --> 00:07:28.880]  你現在可能經歷到困難也說不定
[00:07:28.880 --> 00:07:31.800]  有兩樣東西祂可以堅定你
[00:07:31.800 --> 00:07:35.000]  第一,福音告訴你
[00:07:35.000 --> 00:07:38.720]  你被拯救,你有美好的願景
[00:07:38.720 --> 00:07:40.800]  你有永生
[00:07:40.800 --> 00:07:42.320]  當你有永生的時候
[00:07:42.320 --> 00:07:45.120]  目前的困難就容易處理
[00:07:45.120 --> 00:07:46.400]  永生是多久的?
[00:07:46.400 --> 00:07:48.640]  永生是永永遠遠的
[00:07:48.640 --> 00:07:51.320]  你知道將來你要和上帝一起
[00:07:51.320 --> 00:07:57.120]  耶穌基督在天國裡享受祂的福樂直到永遠
[00:07:57.120 --> 00:08:01.520]  這幾十年就算得了什麼呢?
[00:08:01.520 --> 00:08:03.080]  這是不是很重要?
[00:08:03.080 --> 00:08:05.760]  當你有永生的願景的時候
[00:08:05.760 --> 00:08:09.120]  你目前的困難就縮小很多
[00:08:09.120 --> 00:08:13.480]  還有,耶穌基督不僅是來生賜福給你
[00:08:13.480 --> 00:08:15.600]  祂今生也賜福給你
[00:08:15.600 --> 00:08:18.240]  今生祂保護你,隨聽你的禱告
[00:08:18.240 --> 00:08:20.240]  我今年六十多歲
[00:08:20.240 --> 00:08:22.880]  我其實經歷過很多的憂患
[00:08:22.880 --> 00:08:25.600]  有人說「羅牧師,你是屬於勝利人生組」
[00:08:25.600 --> 00:08:26.600]  這是錯的
[00:08:26.600 --> 00:08:28.840]  這是錯覺
[00:08:28.840 --> 00:08:31.480]  我經歷過很多的憂患、困難
[00:08:31.480 --> 00:08:34.120]  很多的委屈、屈辱
[00:08:34.120 --> 00:08:36.680]  但我每次看神的話語的時候
[00:08:36.680 --> 00:08:38.000]  看這個福音的時候
[00:08:38.000 --> 00:08:40.000]  祂就鼓勵了我,幫助了我
[00:08:40.000 --> 00:08:42.880]  我受屈辱,上帝會為我平反
[00:08:42.880 --> 00:08:43.960]  因為祂是公義的
[00:08:43.960 --> 00:08:46.240]  我遇見困境的時候
[00:08:46.240 --> 00:08:47.720]  上帝是我的避難所
[00:08:47.720 --> 00:08:48.720]  聖經講得很清楚
[00:08:48.720 --> 00:08:50.040]  我犯了罪的時候
[00:08:50.040 --> 00:08:51.120]  上帝赦免我
[00:08:51.120 --> 00:08:52.640]  我塗抹你的過犯
[00:08:52.640 --> 00:08:54.000]  好像口雲消散
[00:08:54.000 --> 00:08:55.760]  在今生裡面
[00:08:55.760 --> 00:08:57.840]  上帝都這樣祝福你和我
[00:08:57.840 --> 00:08:58.960]  每一個信祂的人
[00:08:58.960 --> 00:09:01.040]  所以我們信耶穌
[00:09:01.040 --> 00:09:02.240]  我們有這個福音
[00:09:02.240 --> 00:09:04.200]  不僅是「來世得永生」
[00:09:04.200 --> 00:09:06.000]  是「今生削地」
[00:09:06.000 --> 00:09:10.480]  耶穌說你結果只有一百倍、一千倍
[00:09:10.480 --> 00:09:12.480]  豐盛的生命
[00:09:12.480 --> 00:09:14.960]  當你這樣想的時候
[00:09:14.960 --> 00:09:16.840]  你就舒服很多
[00:09:16.840 --> 00:09:19.320]  因為福音的確是幫助到你
[00:09:19.320 --> 00:09:21.160]  我們講完堅定
[00:09:21.160 --> 00:09:23.000]  我們講榮耀
[00:09:23.000 --> 00:09:25.400]  「哇,你羅牧師講得這麼快,很容易散會」
[00:09:25.400 --> 00:09:27.200]  其實我覺得講道
[00:09:27.200 --> 00:09:28.760]  不要超過半小時
[00:09:28.760 --> 00:09:29.960]  最好是二十分鐘
[00:09:29.960 --> 00:09:31.960]  但我現在還沒練到那個地步
[00:09:31.960 --> 00:09:33.640]  仍然是半小時
[00:09:33.640 --> 00:09:36.040]  有時候我講了五分鐘
[00:09:36.040 --> 00:09:36.920]  堂主就提醒我
[00:09:36.920 --> 00:09:38.920]  「喂,羅牧師,你講多了五分鐘」
[00:09:38.920 --> 00:09:40.080]  那我就受到警戒
[00:09:40.080 --> 00:09:41.440]  下次就乖一點
[00:09:41.440 --> 00:09:42.880]  不要講那麼多閒話
[00:09:42.880 --> 00:09:45.000]  不然又過時了
[00:09:45.000 --> 00:09:46.480]  我們講榮耀
[00:09:46.480 --> 00:09:48.920]  榮耀這個字
[00:09:48.920 --> 00:09:50.240]  這個字真的很奇妙
[00:09:50.240 --> 00:09:51.960]  榮耀我們經常講的基督徒
[00:09:51.960 --> 00:09:53.920]  但什麼叫榮耀神呢?
[00:09:53.920 --> 00:09:55.800]  誰覺得今天已經榮耀了神
[00:09:55.800 --> 00:09:57.240]  請你舉手
[00:09:57.240 --> 00:09:58.000]  一隻手都沒有
[00:09:58.000 --> 00:09:59.440]  我也猜到沒有人敢舉
[00:09:59.440 --> 00:10:01.720]  好像很抽象
[00:10:01.720 --> 00:10:02.800]  什麼叫榮耀神呢?
[00:10:02.800 --> 00:10:05.840]  以塞俄書第43章6-7節是這麼說的
[00:10:05.840 --> 00:10:06.880]  上帝說
[00:10:06.880 --> 00:10:11.040]  「要把我的眾子從遠方帶回來」
[00:10:11.040 --> 00:10:15.320]  「就是所有按著我的明臂照的人」
[00:10:15.320 --> 00:10:17.920]  「是我為自己的榮耀創造」
[00:10:17.920 --> 00:10:21.240]  你和我是上帝為自己的榮耀創造的
[00:10:21.240 --> 00:10:23.840]  是我塑造、所作成的
[00:10:23.840 --> 00:10:26.640]  美國有一個很好的牧師叫John Piper
[00:10:26.640 --> 00:10:29.720]  他說雀鳥生出來是為了飛
[00:10:29.720 --> 00:10:32.200]  魚生出來是為了游泳
[00:10:32.200 --> 00:10:34.360]  我們生出來是為了榮耀神
[00:10:34.360 --> 00:10:36.000]  那你有沒有榮耀到神呢?
[00:10:36.000 --> 00:10:37.440]  我怎麼知道什麼叫榮耀神呢?
[00:10:37.440 --> 00:10:38.320]  你經常都沒有講
[00:10:38.320 --> 00:10:39.240]  你現在講
[00:10:39.240 --> 00:10:42.960]  榮耀神可以做兩件事
[00:10:42.960 --> 00:10:44.680]  第一
[00:10:44.680 --> 00:10:49.120]  就是讚美神
[00:10:49.120 --> 00:10:51.720]  第二就是結果字
[00:10:51.720 --> 00:10:54.040]  什麼叫讚美神呢?
[00:10:54.040 --> 00:10:56.080]  榮耀神是萌萌的
[00:10:56.080 --> 00:10:57.800]  但讚美神就要清楚一點
[00:10:57.800 --> 00:10:59.360]  你有沒有讚美到神呢?
[00:10:59.360 --> 00:11:06.640]  《歷代之相》第十六章就講到我們怎樣讚美神
[00:11:06.640 --> 00:11:09.760]  「萬族萬民你們要歸給耶和華」
[00:11:09.760 --> 00:11:12.480]  「要把榮耀和能力歸給耶和華」
[00:11:12.480 --> 00:11:15.960]  「要把榮耀和英德的榮耀歸給他」
[00:11:15.960 --> 00:11:19.680]  「拿著禮物到他面前來」
[00:11:19.680 --> 00:11:23.160]  「以聖潔的裝飾敬拜耶和華」
[00:11:23.160 --> 00:11:24.680]  這裡講到兩件事
[00:11:24.680 --> 00:11:28.560]  第一,將榮耀歸給他
[00:11:28.560 --> 00:11:30.520]  榮耀是屬於上帝的
[00:11:30.520 --> 00:11:32.520]  所以要把榮耀還給他
[00:11:32.520 --> 00:11:36.680]  上帝所有的尊崇
[00:11:36.680 --> 00:11:38.360]  你是配得榮耀的
[00:11:38.360 --> 00:11:39.440]  將榮耀歸給他
[00:11:39.440 --> 00:11:42.480]  第二,拿禮物到上帝面前
[00:11:42.480 --> 00:11:44.800]  拿什麼禮物到上帝面前
[00:11:44.800 --> 00:11:48.520]  你送禮的時候有幾個心情
[00:11:48.520 --> 00:11:49.840]  人家結婚送禮
[00:11:49.840 --> 00:11:51.080]  人情僅我債
[00:11:51.080 --> 00:11:52.960]  以前是五百元
[00:11:52.960 --> 00:11:54.160]  現在是一千元
[00:11:54.160 --> 00:11:57.040]  十年前回港聽聞是五百元人情
[00:11:57.040 --> 00:11:58.520]  現在好像是一千元
[00:11:58.520 --> 00:12:01.280]  有些人是亂來的
[00:12:01.280 --> 00:12:03.280]  他明明不認識你都派張唱片過來
[00:12:03.280 --> 00:12:05.000]  那怎麼辦?這是另一回事
[00:12:05.000 --> 00:12:06.520]  但如果你愛一個人
[00:12:06.520 --> 00:12:07.960]  你送禮給他又不同
[00:12:07.960 --> 00:12:09.960]  你一個很愛很愛的人
[00:12:09.960 --> 00:12:11.440]  你送禮就很多很多
[00:12:11.440 --> 00:12:12.760]  你愛不愛上帝?
[00:12:12.760 --> 00:12:14.360]  沒有人夠膽說不愛
[00:12:14.360 --> 00:12:16.920]  但你送什麼禮物給他呢?
[00:12:16.920 --> 00:12:22.640]  最重要的是上帝有你的心
[00:12:22.640 --> 00:12:24.960]  「我而將心歸我」
[00:12:24.960 --> 00:12:28.640]  我們兩次之前在《羅馬書》第十二章
[00:12:28.640 --> 00:12:31.400]  要將身體獻上當作活祭
[00:12:31.400 --> 00:12:34.120]  身體不是你的肉體
[00:12:34.120 --> 00:12:35.120]  身體是你整個人
[00:12:35.120 --> 00:12:37.320]  包括你的靈魂體
[00:12:37.320 --> 00:12:40.200]  你的時間、你的金錢、你的才能
[00:12:40.200 --> 00:12:42.760]  你的愛全部奉獻給他
[00:12:42.760 --> 00:12:45.000]  你愛上帝的時候
[00:12:45.000 --> 00:12:46.280]  你就奉獻給他
[00:12:46.280 --> 00:12:49.480]  第二就是結果子
[00:12:53.640 --> 00:12:56.040]  耶穌基督在《約翰福音》說
[00:12:56.040 --> 00:12:58.040]  「你們結出很多果子
[00:12:58.040 --> 00:12:59.920]  我父就因此得榮耀
[00:12:59.920 --> 00:13:02.360]  你們也就是我的門徒了」
[00:13:02.360 --> 00:13:03.920]  什麼叫做「結果子」呢?
[00:13:03.920 --> 00:13:05.880]  「結果子」就是在我們生活裡面
[00:13:05.880 --> 00:13:09.160]  活出有神同在的證據
[00:13:09.160 --> 00:13:11.560]  別人看到你就看到耶穌基督
[00:13:11.560 --> 00:13:13.560]  很重要
[00:13:13.560 --> 00:13:14.440]  別人看到你就
[00:13:14.440 --> 00:13:17.280]  嘩!原來基督徒
[00:13:17.280 --> 00:13:20.760]  一個耶穌的跟隨者是這麼厲害的
[00:13:21.760 --> 00:13:22.760]  很難得
[00:13:22.760 --> 00:13:26.120]  今天早上我和我太太去喝早茶
[00:13:26.120 --> 00:13:29.880]  星期六通常七點半就去柴灣附近
[00:13:29.880 --> 00:13:31.280]  那些茶樓
[00:13:31.280 --> 00:13:35.200]  不知為什麼工作人員很生氣
[00:13:35.200 --> 00:13:36.440]  經常罵人
[00:13:36.440 --> 00:13:40.320]  今天有一個跪面推點心的女士
[00:13:40.320 --> 00:13:41.440]  來到點心
[00:13:41.440 --> 00:13:43.480]  說「多謝了,真是難得」
[00:13:43.480 --> 00:13:45.840]  她說「你們兩個這麼恩愛
[00:13:45.840 --> 00:13:47.000]  真是很羨慕」
[00:13:47.000 --> 00:13:49.080]  她很相譽
[00:13:49.080 --> 00:13:50.800]  我想她看到我們就覺得
[00:13:50.800 --> 00:13:52.200]  不是因為看到我們的領帶
[00:13:52.200 --> 00:13:53.880]  就以為我們是牧師或者什麼的
[00:13:53.880 --> 00:13:57.120]  但她看到我們後面有一個喜祿
[00:13:57.120 --> 00:14:00.000]  她整個人都開心了
[00:14:00.000 --> 00:14:02.000]  別人看到你
[00:14:02.000 --> 00:14:06.000]  嘩!卡文這個基督徒真是厲害的
[00:14:06.000 --> 00:14:07.200]  那就不同了
[00:14:07.200 --> 00:14:11.280]  所以我們的「結果子」
[00:14:11.280 --> 00:14:14.920]  是別人看到我們有神同在的證據
[00:14:14.920 --> 00:14:16.400]  譬如我們愛人
[00:14:16.400 --> 00:14:17.440]  我們饒恕人
[00:14:17.440 --> 00:14:19.080]  卡拉提斯第五章很出名的
[00:14:19.080 --> 00:14:22.080]  聖靈所寄的「結果子」是「仁愛喜樂和平忍耐
[00:14:22.080 --> 00:14:24.600]  恩慈良善信實溫柔潔淨」
[00:14:24.600 --> 00:14:25.760]  有沒有這些東西
[00:14:25.760 --> 00:14:27.760]  有些就沒有些
[00:14:27.760 --> 00:14:31.360]  老闆加人工就有喜樂
[00:14:31.360 --> 00:14:34.720]  但是不加我就沒有忍耐
[00:14:34.720 --> 00:14:39.400]  當然這個「果子」也會傳福音
[00:14:39.400 --> 00:14:40.480]  肯定就是「果子」
[00:14:40.480 --> 00:14:41.400]  你戒不信主
[00:14:41.400 --> 00:14:42.600]  我們上個月有
[00:14:42.600 --> 00:14:44.440]  我們上班族團慶有
[00:14:44.440 --> 00:14:46.520]  墾親報道會有幾個人信了主
[00:14:46.520 --> 00:14:48.520]  我們這個很真實的「果子」
[00:14:50.040 --> 00:14:53.880]  我要告訴大家
[00:14:53.880 --> 00:14:57.920]  榮耀神的渠道一定要透過耶穌基督
[00:14:57.920 --> 00:14:59.920]  如果不透過耶穌基督
[00:14:59.920 --> 00:15:01.920]  就不可能榮耀神
[00:15:01.920 --> 00:15:05.920]  我們看一節聖經
[00:15:05.920 --> 00:15:09.680]  第27節
[00:15:09.680 --> 00:15:12.440]  「願榮耀藉著耶穌基督
[00:15:12.440 --> 00:15:15.120]  歸給獨一全智的真神」
[00:15:15.120 --> 00:15:18.680]  希伯來書一章三節講得很清楚
[00:15:18.680 --> 00:15:19.920]  為什麼要透過耶穌基督
[00:15:19.920 --> 00:15:22.480]  因為耶穌基督一章三節
[00:15:22.480 --> 00:15:24.480]  「祂是神榮耀的光輝
[00:15:24.480 --> 00:15:26.480]  是神本質的真相
[00:15:26.480 --> 00:15:29.280]  用自己大有能力的話創造萬有
[00:15:29.280 --> 00:15:32.280]  祂作成了聖潔潔淨罪惡的事
[00:15:32.280 --> 00:15:34.800]  就在在至高至尊者的右邊」
[00:15:34.800 --> 00:15:38.040]  等於基督教的中心就是耶穌基督
[00:15:38.040 --> 00:15:40.560]  上帝要你榮耀耶穌基督
[00:15:40.560 --> 00:15:41.720]  才可以榮耀祂
[00:15:41.720 --> 00:15:43.520]  你不經過耶穌基督
[00:15:43.520 --> 00:15:45.520]  就不可能榮耀祂
[00:15:45.520 --> 00:15:49.840]  所以伊斯蘭教說我信阿伯拉罕的神
[00:15:49.840 --> 00:15:51.840]  我是阿伯拉罕的子孫
[00:15:51.840 --> 00:15:54.920]  我們基督教也會從阿伯拉罕傳下來
[00:15:54.920 --> 00:15:56.920]  我們也會信阿伯拉罕的神
[00:15:56.920 --> 00:15:58.920]  基督教和基督教最大的不同
[00:15:58.920 --> 00:16:01.360]  就是他們沒有透過耶穌基督
[00:16:01.360 --> 00:16:03.360]  所以他們去不到上帝那裏
[00:16:03.360 --> 00:16:06.880]  我們看看耶穌基督自己怎麼說
[00:16:06.880 --> 00:16:12.560]  《紹行傳》四章十二節
[00:16:12.560 --> 00:16:15.560]  「除他以愛別無拯救
[00:16:15.560 --> 00:16:19.400]  因為在天下人間沒有次下第二個名字
[00:16:19.400 --> 00:16:21.400]  我們可以靠著得救」
[00:16:21.400 --> 00:16:23.400]  《約翰福音》十四章六節
[00:16:23.400 --> 00:16:26.200]  耶穌基督說「我就是道路真理生命
[00:16:26.200 --> 00:16:27.360]  如果不藉著我
[00:16:27.360 --> 00:16:29.360]  沒有人能夠到乎那裏
[00:16:29.360 --> 00:16:31.360]  我就是那條路」
[00:16:31.360 --> 00:16:32.640]  我跟大家說過
[00:16:32.640 --> 00:16:34.840]  耶穌基督就是那條路的起點
[00:16:34.840 --> 00:16:36.240]  那條路的終點
[00:16:36.240 --> 00:16:39.160]  其他的宗教教主指你那條路
[00:16:39.160 --> 00:16:40.680]  他自己都沒有走過
[00:16:40.680 --> 00:16:42.960]  他也不知道那條路的盡頭去了哪裏
