
[00:00:00.000 --> 00:00:02.480]  好,等師妹讓我們在聆聽主導而先
[00:01:34.440 --> 00:01:37.740]  或者是耶穌的門徒的遭遇
[00:01:37.740 --> 00:01:41.020]  讓我們看回其實作為神的子民
[00:01:41.020 --> 00:01:46.440]  祂的今天仍然活在這個罪惡的世界裡面的時候
[00:01:46.440 --> 00:01:48.220]  祂的生命生活
[00:01:48.220 --> 00:01:50.940]  其實會遭遇到很多的挑戰
[00:01:50.940 --> 00:01:54.720]  和很多的不適
[00:01:54.720 --> 00:01:56.180]  因為在這個世界上面
[00:01:56.180 --> 00:01:59.780]  很多的人會專門針對基督徒
[00:01:59.780 --> 00:02:02.940]  如果按照聖經所行的事的時候
[00:02:02.940 --> 00:02:04.720]  去進行很多的攻擊
[00:02:04.720 --> 00:02:08.620]  為什麼人會有這樣的現象呢?
[00:02:08.620 --> 00:02:09.920]  在這個世界上面
[00:02:09.920 --> 00:02:12.720]  最主要的就是因為人
[00:02:12.720 --> 00:02:15.920]  不是個個都去領受上帝的拯救
[00:02:15.920 --> 00:02:17.880]  這份的苦心
[00:02:17.880 --> 00:02:20.080]  我曾經遇過一個信徒
[00:02:20.080 --> 00:02:24.520]  他曾經有這樣的事情需要我去幫忙
[00:02:24.520 --> 00:02:27.540]  特別你知道做牧師的情況
[00:02:27.540 --> 00:02:31.540]  很多信徒都會來找牧師幫忙
[00:02:31.540 --> 00:02:33.820]  什麼事都找的
[00:02:33.820 --> 00:02:37.120]  其實我最希望你主要找我的是屬靈的問題
[00:02:37.120 --> 00:02:41.220]  但是在這個世界裡面
[00:02:41.220 --> 00:02:43.980]  教會是扮演了很多的不同的
[00:02:43.980 --> 00:02:46.720]  原本不應該扮演的角色
[00:02:46.720 --> 00:02:52.440]  教會的表現越來越像社工那樣
[00:02:52.440 --> 00:02:55.320]  曾經有一個傳道人跟我開玩笑說
[00:02:55.320 --> 00:02:58.680]  他說今天牧會其實做牧者的
[00:02:58.680 --> 00:03:00.220]  其實不是在做牧者的
[00:03:00.220 --> 00:03:02.480]  主要是在做社工而已
[00:03:02.480 --> 00:03:04.980]  而信徒也都不需要牧者的
[00:03:04.980 --> 00:03:08.580]  因為他只需要社工幫他解決他的問題
[00:03:08.580 --> 00:03:12.580]  我還記得在當年曾經有一個弟兄
[00:03:12.580 --> 00:03:15.320]  他有一個很年輕的兒子
[00:03:15.320 --> 00:03:19.940]  他的兒子因為犯了一些罪在加拿大的裡面
[00:03:19.940 --> 00:03:22.180]  也是我們教會會友的一份子
[00:03:22.180 --> 00:03:25.320]  於是這個弟兄就打電話來
[00:03:25.320 --> 00:03:26.920]  長途電話
[00:03:26.920 --> 00:03:30.920]  就說黃牧師真的需要你幫忙了
[00:03:30.920 --> 00:03:35.680]  這次我兒子搞了一件這樣的事
[00:03:35.680 --> 00:03:36.920]  有什麼幫幫嗎
[00:03:36.920 --> 00:03:39.440]  我說那好吧 我去幫他
[00:03:39.440 --> 00:03:42.140]  其實我一直都有在幫他這個兒子
[00:03:42.140 --> 00:03:46.480]  不過他打電話來又發生了這件事件
[00:03:46.480 --> 00:03:47.680]  其實我都知道了
[00:03:47.680 --> 00:03:50.280]  不過他同步打來
[00:03:50.280 --> 00:03:53.920]  接著我就去找他的兒子跟他的兒子談
[00:03:53.920 --> 00:03:57.820]  就跟他談很多有關於聖經的教導
[00:03:57.820 --> 00:03:58.880]  作為一個基督徒
[00:03:58.880 --> 00:04:01.940]  面對罪應該是怎樣處理 怎樣面對
[00:04:01.940 --> 00:04:03.980]  在這個過程當中
[00:04:03.980 --> 00:04:07.120]  我要幫助他去怎樣去掙脫這些罪
[00:04:07.120 --> 00:04:09.880]  對他的那種捆綁
[00:04:09.880 --> 00:04:12.480]  他最初承認自己的罪
[00:04:12.480 --> 00:04:13.980]  於是乎我就這樣跟他說
[00:04:13.980 --> 00:04:18.040]  既然你在屬靈上面都承認你自己的罪
[00:04:18.040 --> 00:04:21.340]  在法律上面你真的犯了罪
[00:04:21.340 --> 00:04:25.040]  當你去到法官面前你認罪
[00:04:25.040 --> 00:04:33.080]  認罪反而可能導致到一個比較輕判的現象
[00:04:33.080 --> 00:04:36.820]  但是當他這樣聽我講完這番話之後
[00:04:36.820 --> 00:04:42.240]  這個年輕人就開始對我有很多的不滿了
[00:04:42.240 --> 00:04:44.340]  牧師我是來找你幫我
[00:04:44.340 --> 00:04:49.220]  解決我現在不會因為法律上的問題
[00:04:49.220 --> 00:04:54.620]  你竟然走來叫我認罪
[00:04:54.620 --> 00:04:58.040]  但是你如果就算今天走得掉
[00:04:58.040 --> 00:05:05.940]  判輕判這個罪的罪責永遠會跟著你的
[00:05:05.940 --> 00:05:08.880]  他說遲些再講吧牧師
[00:05:08.880 --> 00:05:10.680]  再講多兩講
[00:05:10.680 --> 00:05:13.240]  後來我就說我下次再來見你的時候
[00:05:13.240 --> 00:05:14.780]  他就開始拒絕了
[00:05:14.780 --> 00:05:17.880]  再講多兩講他就不接我電話
[00:05:17.880 --> 00:05:25.540]  那時候還在玩MSN
[00:05:25.540 --> 00:05:30.080]  我不知道ICQ
[00:05:30.080 --> 00:05:32.940]  我其實不玩這些東西
[00:05:32.940 --> 00:05:36.920]  不過我做很多事其實都是因為會有聯絡
[00:05:36.920 --> 00:05:39.980]  譬如做臉書我本來都不看臉書的
[00:05:39.980 --> 00:05:43.640]  但是突然間會用就sign up
[00:05:43.640 --> 00:05:46.840]  後來找他就找不到他了
[00:05:46.840 --> 00:05:53.220]  誰不知最後原來他還走了回他的原居地
[00:05:53.220 --> 00:05:56.080]  跟著過了沒多久我找不到
[00:05:56.080 --> 00:05:57.680]  我打電話給他爸爸
[00:05:57.680 --> 00:05:59.940]  我就跟他爸爸說我找不到你兒子
[00:05:59.940 --> 00:06:02.380]  你兒子去了哪裡
[00:06:02.380 --> 00:06:05.040]  他說回到香港了
[00:06:05.040 --> 00:06:06.680]  我說回到香港
[00:06:06.680 --> 00:06:11.420]  他還要搞他那件想法庭的事情
[00:06:11.420 --> 00:06:14.980]  不用了牧師你都幫不了手
[00:06:14.980 --> 00:06:16.880]  我叫你找你幫手
[00:06:16.880 --> 00:06:19.180]  讓他不用受法律的制裁
[00:06:19.180 --> 00:06:22.820]  你就走來跟他說叫他認罪
[00:06:22.820 --> 00:06:25.380]  你都幫不了你根本推他去死
[00:06:25.380 --> 00:06:26.880]  不要說了
[00:06:26.880 --> 00:06:29.280]  收了電話
[00:06:29.280 --> 00:06:32.540]  我發覺其實這個只不過是其中一件事件
[00:06:32.540 --> 00:06:33.720]  我跟大家分享
[00:06:33.720 --> 00:06:36.340]  不過這些東西其實不是一單半單的
[00:06:36.340 --> 00:06:39.320]  用了不同形式出現在我的生命上
[00:06:39.320 --> 00:06:41.240]  特別做牧師的時候
[00:06:41.240 --> 00:06:42.680]  很多人走來找你
[00:06:42.680 --> 00:06:44.740]  又說簽護照
[00:06:44.740 --> 00:06:45.980]  你聯絡會不認識的
[00:06:45.980 --> 00:06:47.240]  他又說叫你寫
[00:06:47.240 --> 00:06:48.280]  認識我半年了
[00:06:48.280 --> 00:06:49.880]  我都不認識你
[00:06:49.880 --> 00:06:51.080]  今天你才進來教會
[00:06:51.080 --> 00:06:52.420]  你要我這樣寫
[00:06:52.420 --> 00:06:55.580]  你不是牧師你不幫人的
[00:06:55.580 --> 00:07:00.540]  後來我覺得我幫人都要有個基礎的
[00:07:00.540 --> 00:07:03.080]  基礎就是至少法律要求我認識你半年
[00:07:03.080 --> 00:07:04.080]  我就是寫你半年
[00:07:04.080 --> 00:07:06.620]  我不認識你我怎麼寫半年呢
[00:07:06.620 --> 00:07:09.280]  很多的強人所難
[00:07:09.280 --> 00:07:11.980]  甚至變成一些指責
[00:07:11.980 --> 00:07:15.080]  但是因為
[00:07:15.080 --> 00:07:17.580]  說真的如果在這樣的情況裡面
[00:07:17.580 --> 00:07:20.420]  你說牧師你的感受是怎麼樣呢
[00:07:20.420 --> 00:07:23.880]  你可能就說牧師寧靜高超的了
[00:07:23.880 --> 00:07:26.580]  刀槍不入人們這樣傷害他都沒問題
[00:07:26.580 --> 00:07:28.480]  不是的我告訴你
[00:07:28.480 --> 00:07:30.880]  我仍然是覺得很無辜
[00:07:30.880 --> 00:07:32.240]  我覺得
[00:07:32.240 --> 00:07:34.880]  為什麼你要用這樣的方法來對我呢
[00:07:34.880 --> 00:07:38.280]  我做牧者其實這樣做是
[00:07:38.280 --> 00:07:41.680]  希望你完全離開了這個罪
[00:07:41.680 --> 00:07:46.420]  所帶來你的一生的牽人
[00:07:46.420 --> 00:07:51.780]  或者今天你可以離開這個承擔罪責
[00:07:51.780 --> 00:07:55.080]  但是當你午夜夢迴的時候
[00:07:55.080 --> 00:08:00.180]  那些罪就會在你的夢中吵醒你
[00:08:00.180 --> 00:08:03.980]  在外教會曾經試過好幾個這樣的現象
[00:08:03.980 --> 00:08:06.980]  曾經有一個姊妹也有這樣的現象
[00:08:06.980 --> 00:08:10.480]  她逃離開了法律的追責
[00:08:10.480 --> 00:08:17.680]  但是結局她長期在這個罪責裡面譴責自己
[00:08:17.680 --> 00:08:20.980]  她於是乎嘗試做很多好事
[00:08:20.980 --> 00:08:28.080]  做很多好事來補償她以為所做的錯事
[00:08:28.080 --> 00:08:30.280]  但是補償不了的我告訴你
[00:08:30.280 --> 00:08:31.680]  但是姊妹
[00:08:31.680 --> 00:08:34.680]  人需要認清楚自己的罪
[00:08:34.680 --> 00:08:37.980]  並且要真正面對自己的罪
[00:08:37.980 --> 00:08:40.280]  是一件很困難的事
[00:08:40.280 --> 00:08:42.280]  但是這個卻是一個
[00:08:42.280 --> 00:08:45.880]  真正的基督徒應有的表現
[00:08:45.880 --> 00:08:47.780]  而我們作為基督徒
[00:08:47.780 --> 00:08:50.080]  當我們去跟人傳道的時候
[00:08:50.080 --> 00:08:53.980]  這也是必須要經歷的事情
[00:08:53.980 --> 00:08:55.580]  如果不是的話
[00:08:55.580 --> 00:08:58.880]  個人的認罪是虛無的
[00:08:58.880 --> 00:09:00.580]  如果你聽到我講到這裡為止
[00:09:00.580 --> 00:09:02.180]  你開始就會問
[00:09:02.180 --> 00:09:03.580]  穆斯理說這番話
[00:09:03.580 --> 00:09:07.080]  其實就是叫我們去做醜人
[00:09:07.080 --> 00:09:08.880]  我不怕老實說
[00:09:08.880 --> 00:09:13.380]  做基督徒真是做醜人的
[00:09:13.380 --> 00:09:16.780]  因為你想他真是處理他的罪
[00:09:16.780 --> 00:09:19.380]  你一定要幫他去面對他的罪
[00:09:19.380 --> 00:09:20.680]  而你要他面對他的罪
[00:09:20.680 --> 00:09:22.580]  一定要將他的罪自己顯明出來
[00:09:22.580 --> 00:09:24.380]  讓他自己知道
[00:09:24.380 --> 00:09:25.880]  但是很可惜的就是
[00:09:25.880 --> 00:09:27.280]  很多時候很多的人
[00:09:27.280 --> 00:09:29.280]  只是想逃離罪債
[00:09:29.280 --> 00:09:30.180]  找基督徒
[00:09:30.180 --> 00:09:32.680]  只不過是嘗試變成基督徒
[00:09:32.680 --> 00:09:34.780]  是希望包裝自己
[00:09:34.780 --> 00:09:38.680]  而不是面對自己的罪
[00:09:38.680 --> 00:09:41.080]  耶穌其實來到這個世界的上面
[00:09:41.080 --> 00:09:43.280]  當祂在侍奉的過程當中
[00:09:43.280 --> 00:09:47.280]  同樣是領受著這個這樣的使命
[00:09:47.280 --> 00:09:49.080]  祂在地上所面對的
[00:09:49.080 --> 00:09:51.580]  這個被人踐踏
[00:09:51.580 --> 00:09:53.580]  其實最後我們可以知道
[00:09:53.580 --> 00:09:55.180]  祂甚至寫在十字架上
[00:09:55.180 --> 00:09:56.380]  不用知道之後
[00:09:56.380 --> 00:09:57.980]  其實你早就知道了
[00:09:57.980 --> 00:10:00.080]  但是在這個過程當中
[00:10:00.080 --> 00:10:01.480]  耶穌是否不知道
[00:10:01.480 --> 00:10:03.580]  這些使命是那麼困難呢
[00:10:03.580 --> 00:10:04.780]  祂是知道的
[00:10:04.780 --> 00:10:09.680]  但是為什麼祂仍然要接受這個使命呢
[00:10:09.680 --> 00:10:12.180]  並且祂是怎樣去接受這個使命
[00:10:12.180 --> 00:10:14.580]  而這個使命是怎樣的
[00:10:14.580 --> 00:10:15.880]  來到祂的身上呢
[00:10:15.880 --> 00:10:16.980]  這個正正就是今天
[00:10:16.980 --> 00:10:18.280]  我想跟大家一起去看
[00:10:18.280 --> 00:10:21.180]  也用了一個題目去總括
[00:10:21.180 --> 00:10:24.780]  就是被誤解的溫柔呼召
[00:10:24.780 --> 00:10:27.380]  今天我們作為基督徒
[00:10:27.380 --> 00:10:28.380]  活在這個地上
[00:10:28.380 --> 00:10:30.480]  經常說要傳福音 傳福音
[00:10:30.480 --> 00:10:32.680]  我們要有呼召做傳道人
[00:10:32.680 --> 00:10:35.080]  甚至有些說我要做宣教士
[00:10:35.080 --> 00:10:36.180]  要做牧師
[00:10:36.180 --> 00:10:37.580]  其實你不要想那麼多
[00:10:37.580 --> 00:10:40.680]  每個基督徒都有上帝的呼召
[00:10:40.680 --> 00:10:44.380]  但是這個呼召是怎樣性質的呢
[00:10:44.380 --> 00:10:46.780]  我們有沒有了解清楚呢
[00:10:46.780 --> 00:10:49.280]  還是用我自己的看法
[00:10:49.280 --> 00:10:51.580]  覺得這個呼召應該怎樣呢
[00:10:51.580 --> 00:10:54.380]  我們今天用耶穌看一下
[00:10:54.380 --> 00:10:57.080]  祂所接受的呼召的特色
[00:10:57.080 --> 00:10:58.280]  或者祂的特色
[00:10:58.280 --> 00:11:01.880]  看看我們其實有多大的誤解呢
[00:11:01.880 --> 00:11:04.580]  從當我們了解的誤會之後
[00:11:04.580 --> 00:11:06.180]  可不可以將它調整過來
[00:11:06.180 --> 00:11:07.980]  然後重新進入回去
[00:11:07.980 --> 00:11:11.080]  跟上帝 跟耶穌基督
[00:11:11.080 --> 00:11:16.780]  接受這一個拯救的召命的時候
[00:11:16.780 --> 00:11:18.580]  祂的承擔是怎樣呢
[00:11:18.580 --> 00:11:20.080]  這個正正就是今天
[00:11:20.080 --> 00:11:22.780]  我希望跟大家一起去看的題目
[00:11:22.780 --> 00:11:25.580]  讓我一起打開今天所看的聖經
[00:11:25.580 --> 00:11:28.580]  《馬太福音》第21章第一至十一節
[00:11:28.580 --> 00:11:30.780]  一段非常熟悉的經文
[00:11:30.780 --> 00:11:34.080]  也是被解釋到爛掉的經文
[00:11:34.080 --> 00:11:36.580]  爛掉了這段聖經
[00:11:36.580 --> 00:11:38.780]  爛到什麼地步一會兒我略略講
[00:11:38.780 --> 00:11:42.980]  不過讓我再讀熟悉這段聖經的來文
[00:11:42.980 --> 00:11:44.380]  我們一起打開
[00:11:44.380 --> 00:11:47.080]  《馬太福音》第21章第一至十一節
[00:11:47.080 --> 00:11:49.180]  馬太福音第21章第一至十一節
[00:11:49.180 --> 00:11:52.180]  從第一句到十一句
[00:11:52.180 --> 00:11:55.580]  我們一起讀吧 用和合本
[00:11:55.580 --> 00:11:59.080]  耶穌和門徒將近耶路撒冷
[00:11:59.080 --> 00:12:01.380]  到了白髮期
[00:12:01.380 --> 00:12:03.180]  在橄欖山那裏
[00:12:03.180 --> 00:12:05.780]  耶穌就打發兩個門徒
[00:12:05.780 --> 00:12:07.380]  對他們說
[00:12:07.380 --> 00:12:10.480]  你們往對面村子裏去
[00:12:10.480 --> 00:12:14.180]  必看見一匹驢揣在那裏
[00:12:14.180 --> 00:12:16.980]  還有驢驅同在一處
[00:12:16.980 --> 00:12:18.480]  你們解開
[00:12:18.480 --> 00:12:20.580]  牽到我這裏來
[00:12:20.580 --> 00:12:23.080]  若有人對你們說什麼
[00:12:23.080 --> 00:12:24.680]  你們就說
[00:12:24.680 --> 00:12:26.380]  主要容他
[00:12:26.380 --> 00:12:29.680]  那人必立時讓你們牽來
[00:12:29.680 --> 00:12:33.680]  這事成就是要應驗先知的話
[00:12:33.680 --> 00:12:34.580]  說
[00:12:34.580 --> 00:12:37.180]  要對石安的居民說
[00:12:37.180 --> 00:12:38.180]  看啊
[00:12:38.180 --> 00:12:40.880]  你的王來到我這裏
[00:12:40.880 --> 00:12:42.380]  是溫柔的
[00:12:42.380 --> 00:12:43.880]  又騎著驢
[00:12:43.880 --> 00:12:46.580]  就是騎著驢驅子
[00:12:46.580 --> 00:12:50.280]  門徒就照耶穌所吩咐的去行
[00:12:50.280 --> 00:12:52.580]  牽了驢和驢驅來
[00:12:52.580 --> 00:12:55.780]  把自己的衣服搭在上面
[00:12:55.780 --> 00:12:57.780]  耶穌就騎上
[00:12:57.780 --> 00:13:01.580]  眾人多半把衣服鋪在路上
[00:13:01.580 --> 00:13:05.380]  還有人砍下樹之內鋪在路上
[00:13:05.380 --> 00:13:08.580]  前行後隨的眾人喊著說
[00:13:08.580 --> 00:13:11.980]  和沙拿歸於大衛的子孫
[00:13:11.980 --> 00:13:15.580]  奉主名來的是應當稱眾的
[00:13:15.580 --> 00:13:18.280]  高高在上和沙拿
[00:13:18.280 --> 00:13:21.380]  耶穌既進了耶路撒冷
[00:13:21.380 --> 00:13:23.580]  合成都驚動了
[00:13:23.580 --> 00:13:25.580]  說這是誰
[00:13:25.580 --> 00:13:26.880]  眾人說
[00:13:26.880 --> 00:13:30.980]  這是加利利那撒拿的先知耶穌
[00:13:30.980 --> 00:13:32.880]  今天我會透過兩個部份
[00:13:32.880 --> 00:13:35.380]  和大家一起去看這段聖經
[00:13:35.380 --> 00:13:38.280]  這段聖經是在前文
[00:13:38.280 --> 00:13:40.880]  剛剛我們才看完的
[00:13:40.880 --> 00:13:48.180]  有關於耶穌醫好了兩個盲的人
[00:13:48.180 --> 00:13:50.180]  這兩個盲的人
[00:13:50.180 --> 00:13:54.980]  他很清楚認識並且認順宣告
[00:13:54.980 --> 00:13:55.980]  多少次宣告
[00:13:55.980 --> 00:13:59.880]  三次宣告耶穌是祂的主
[00:13:59.880 --> 00:14:02.580]  是大衛的子孫
[00:14:02.580 --> 00:14:05.580]  這兩個人雖然眼是盲
[00:14:05.580 --> 00:14:08.080]  但他們的心沒有盲到
[00:14:08.080 --> 00:14:11.080]  他知道哪一個主他們要找
[00:14:11.080 --> 00:14:14.480]  他要打開生命的眼睛
[00:14:14.480 --> 00:14:15.880]  屬靈的眼睛
[00:14:15.880 --> 00:14:18.780]  去重新看到這位主
[00:14:18.780 --> 00:14:21.380]  但在這個過程當中
[00:14:21.380 --> 00:14:25.580]  上帝耶穌不單止打開了他肉身的眼
[00:14:25.580 --> 00:14:27.580]  連他靈性的眼睛打開
[00:14:27.580 --> 00:14:30.680]  並且他們願意跟隨耶穌
[00:14:30.680 --> 00:14:34.480]  一起上耶路撒冷這條路
[00:14:34.480 --> 00:14:37.380]  這在前文我們已經看過了
[00:14:37.380 --> 00:14:40.080]  這是背景
[00:14:40.080 --> 00:14:47.680]  現在耶穌真的準備進入耶路撒冷
[00:14:47.680 --> 00:14:49.880]  這段經文就記載了
[00:14:49.880 --> 00:14:51.780]  不過奇就奇在
[00:14:51.780 --> 00:14:55.480]  不是直接說耶穌進入耶路撒冷
[00:14:55.480 --> 00:14:59.980]  記載了多一段經文
[00:14:59.980 --> 00:15:02.380]  這段經文就是我們所說到的
[00:15:02.380 --> 00:15:07.880]  經常談論到在橄欖山的地區
[00:15:07.880 --> 00:15:12.580]  耶穌從伯伯奇這個地點
[00:15:12.580 --> 00:15:14.580]  向門徒說
[00:15:14.580 --> 00:15:17.880]  你去到對面的地方
[00:15:17.880 --> 00:15:20.780]  那裡有一條村莊
[00:15:20.780 --> 00:15:22.580]  在那條村莊裡面
[00:15:22.580 --> 00:15:26.680]  你會看到...的情況
[00:15:26.680 --> 00:15:32.380]  耶穌在這段聖經裡面的記載
[00:15:32.380 --> 00:15:35.780]  其實是刻意把這個部分
[00:15:35.780 --> 00:15:38.880]  放到這個時候去說的
[00:15:38.880 --> 00:15:41.680]  很多「叻吾切」的傳道人
[00:15:41.680 --> 00:15:44.880]  以及信徒在這個時候怎麼樣
[00:15:44.880 --> 00:15:47.880]  就立刻很聰明地說
[00:15:47.880 --> 00:15:50.280]  我知道這段聖經
[00:15:50.280 --> 00:15:53.080]  不只是馬太福音有記載的
[00:15:53.080 --> 00:15:55.480]  這段聖經其他的福音書都有記載的
[00:15:55.480 --> 00:15:58.580]  包括馬可福音第十一章一至十一節
[00:15:58.580 --> 00:16:03.780]  路加福音第十九章當中都有記載的
[00:16:03.780 --> 00:16:09.080]  我們不如將它合成一起來看
[00:16:09.080 --> 00:16:12.580]  我再次重複講多一次
[00:16:12.580 --> 00:16:15.480]  每一卷福音書有它自己獨特的神學
[00:16:15.480 --> 00:16:19.480]  要帶出來的原意
[00:16:19.480 --> 00:16:21.280]  不是其他福音書有的
[00:16:21.280 --> 00:16:24.480]  如果我們一章所有的福音書
[00:16:24.480 --> 00:16:28.180]  記載類似的東西一起放在一起去看的時候
[00:16:28.180 --> 00:16:31.180]  你就會錯失了
[00:16:31.180 --> 00:16:35.480]  原本這段聖經裡面的核心題目
[00:16:35.480 --> 00:16:37.280]  這段聖經想說些什麼呢
[00:16:37.280 --> 00:16:38.580]  我們先從第一部分
[00:16:38.580 --> 00:16:39.880]  第一至第七節
[00:16:39.880 --> 00:16:41.580]  貞貞剛才所說到
[00:16:41.580 --> 00:16:46.880]  有關於耶穌要去預備進入耶路撒冷之前
[00:16:46.880 --> 00:16:50.080]  以及進入耶路撒冷的時候
[00:16:50.080 --> 00:16:55.280]  那個過程是刻意要在這裡加進去給我們看的
[00:16:55.280 --> 00:16:56.780]  這段聖經我給了一個題目
[00:16:56.780 --> 00:17:02.180]  叫做「精準去承擔一個溫柔的徵召」
[00:17:02.180 --> 00:17:03.380]  這段聖經熟悉
[00:17:03.380 --> 00:17:05.180]  就是因為很多時候大家都說
[00:17:05.180 --> 00:17:08.980]  耶穌騎奴進入耶路撒冷威水了
[00:17:08.980 --> 00:17:12.080]  這段聖經每個人都視祂為君王
[00:17:12.080 --> 00:17:12.780]  那我們看看
[00:17:12.780 --> 00:17:17.280]  究竟耶穌是不是想顯出祂很威水這一部分呢
[00:17:17.280 --> 00:17:19.080]  首先我們一開始看見
[00:17:19.080 --> 00:17:21.880]  耶穌和門徒將近耶路撒冷
[00:17:21.880 --> 00:17:24.580]  就是還沒進入耶路撒冷
[00:17:24.580 --> 00:17:27.380]  就到了一個地方叫做白髮旗
[00:17:27.380 --> 00:17:29.580]  白髮旗是一個什麼地區呢
[00:17:29.580 --> 00:17:33.080]  如果大家是熟悉聖地
[00:17:33.080 --> 00:17:35.280]  或者耶路撒冷的地區
[00:17:35.280 --> 00:17:37.680]  耶路撒冷是一個山城
[00:17:37.680 --> 00:17:44.080]  耶路撒冷是一個山的頂端所建立的一個城市
[00:17:44.080 --> 00:17:52.480]  因此耶路撒冷的城外所有的地方都是向下走的
[00:17:52.480 --> 00:17:55.880]  而唯獨向東走的那條路
[00:17:55.880 --> 00:18:01.180]  還要經過一個地區叫做「橄欖山」
[00:18:01.180 --> 00:18:04.980]  而在橄欖山的地區裡面
[00:18:04.980 --> 00:18:08.880]  距離耶路撒冷大約三公里的地方
[00:18:08.880 --> 00:18:11.680]  三公里不是很遠的
[00:18:11.680 --> 00:18:14.480]  三公里從這裡來計算
[00:18:14.480 --> 00:18:21.680]  我想頂端就是走到這裡外面的
[00:18:21.680 --> 00:18:25.980]  Warden and Seven
[00:18:25.980 --> 00:18:29.880]  那裡是不是有一間麥當勞
[00:18:29.880 --> 00:18:31.480]  就是這麼遠而已
[00:18:31.480 --> 00:18:32.280]  不是很遠而已
[00:18:32.280 --> 00:18:33.980]  很近的 看得到的
[00:18:33.980 --> 00:18:36.980]  OK 三公里 很近而已
[00:18:36.980 --> 00:18:41.580]  在那裡就有一個城市叫做白髮旗
[00:18:41.580 --> 00:18:43.480]  在那時候耶穌就說
[00:18:43.480 --> 00:18:48.680]  「門徒 現在我猜你們兩個」
[00:18:48.680 --> 00:18:51.080]  兩個哪兩個
[00:18:51.080 --> 00:18:52.980]  有很多人在作弄
[00:18:52.980 --> 00:18:56.880]  是不是之前西比泰那兩個兒子
[00:18:56.880 --> 00:18:59.580]  這些隨便了
[00:18:59.580 --> 00:19:01.980]  聖經不說 故意不說就不想
[00:19:01.980 --> 00:19:03.580]  不需要你們知道
[00:19:03.580 --> 00:19:04.880]  接著就說對他們這麼說
[00:19:04.880 --> 00:19:08.080]  「你們接著要過對面的村那裡」
[00:19:08.080 --> 00:19:11.380]  就是由白髮旗再去到耶路撒冷
[00:19:11.380 --> 00:19:14.480]  之間有一個村莊
[00:19:14.480 --> 00:19:20.280]  那個村莊今天仍然是在那個地區
[00:19:20.280 --> 00:19:22.080]  當你去到那個村莊的時候
[00:19:22.080 --> 00:19:28.080]  你就會見到有一匹的驢揣在那裡
[00:19:28.080 --> 00:19:30.880]  這匹驢是什麼呢
[00:19:30.880 --> 00:19:35.380]  這匹原來是一匹成年的母驢
[00:19:35.380 --> 00:19:36.580]  牧師你怎麼知道
[00:19:36.580 --> 00:19:38.080]  本來沒有寫
[00:19:38.080 --> 00:19:39.880]  你當然是作弊了
[00:19:39.880 --> 00:19:43.180]  因為牧師知道希臘文
[00:19:43.180 --> 00:19:48.180]  希臘文這隻驢是用痴姓寫的
[00:19:48.180 --> 00:19:49.480]  所以這隻母驢
[00:19:49.480 --> 00:19:54.280]  是一隻痴姓的驢來的
[00:19:54.280 --> 00:19:56.180]  成年的驢
[00:19:56.180 --> 00:20:01.780]  而在牠旁邊還有一匹驢驅和牠同處
