
[00:00:00.000 --> 00:00:03.720]  今天題目是「小心返唔到轉頭」
[00:07:42.320 --> 00:07:46.560]  他們去效法所講出外邦人所行
[00:07:46.560 --> 00:07:48.120]  行惡事
[00:07:48.120 --> 00:07:51.200]  惹動耶和華的怒氣
[00:07:51.200 --> 00:07:53.400]  所以今天我們要小心
[00:07:53.400 --> 00:07:55.640]  今天我們都不是沒有經歷過神
[00:07:55.640 --> 00:07:59.000]  今天的問題不是我們沒有經歷過神的拯救
[00:07:59.000 --> 00:08:02.520]  今天的問題不是我們沒有經歷過神在我們生命的帶領
[00:08:02.520 --> 00:08:09.280]  但是我們有沒有認定神是唯一拯救的神
[00:08:09.280 --> 00:08:12.880]  因為唯有我們認定神是唯一的拯救
[00:08:12.880 --> 00:08:17.880]  我們才能夠得到生命真正的方向和意義
[00:08:17.880 --> 00:08:21.000]  我曾經聽過一個這樣的笑話
[00:08:21.000 --> 00:08:24.880]  在法庭上面有一宗仲裁的案件
[00:08:24.880 --> 00:08:27.640]  由一個仲裁官去聽取
[00:08:27.640 --> 00:08:32.320]  控辯雙方的陳述和作出仲裁
[00:08:32.320 --> 00:08:36.440]  所以這個仲裁官首先聽了控方的陳述
[00:08:36.440 --> 00:08:39.840]  控方就說是他做了這些事
[00:08:39.840 --> 00:08:42.280]  導致我蒙受損失
[00:08:42.280 --> 00:08:44.880]  他因為這樣的事令我蒙受損失
[00:08:44.880 --> 00:08:46.760]  所以他要賠償
[00:08:46.760 --> 00:08:50.360]  於是仲裁官聽完控方所講的時候
[00:08:50.360 --> 00:08:51.680]  他就這樣回應
[00:08:51.680 --> 00:08:54.760]  你是對的
[00:08:54.760 --> 00:08:56.040]  然後他就聽辯方
[00:08:56.040 --> 00:08:57.800]  辯方就說你不要聽他講
[00:08:57.800 --> 00:08:58.800]  不是這樣的
[00:08:58.800 --> 00:09:00.000]  他說我做了那些事
[00:09:00.000 --> 00:09:01.560]  我哪有做過那些事
[00:09:01.560 --> 00:09:02.960]  他的損失和我無關
[00:09:02.960 --> 00:09:05.000]  我沒有做過他講的事
[00:09:05.000 --> 00:09:07.040]  他的損失也和我無關
[00:09:07.040 --> 00:09:09.720]  所以我不會賠償他的
[00:09:09.720 --> 00:09:11.920]  於是仲裁官又怎樣說呢
[00:09:11.920 --> 00:09:15.040]  你是對的
[00:09:15.040 --> 00:09:17.400]  這個時候書記就開始混淆
[00:09:17.400 --> 00:09:18.240]  仲裁官
[00:09:18.240 --> 00:09:19.280]  慢著
[00:09:19.280 --> 00:09:20.880]  仲裁官說你也有話要說
[00:09:20.880 --> 00:09:22.360]  我有話要說
[00:09:22.360 --> 00:09:25.240]  他這樣說完之後你說他又對
[00:09:25.240 --> 00:09:27.280]  然後辯方說他沒有做過
[00:09:27.280 --> 00:09:28.720]  你又說他對
[00:09:28.720 --> 00:09:30.600]  那誰是對的
[00:09:30.600 --> 00:09:32.920]  然後你知道仲裁官怎樣回應嗎
[00:09:32.920 --> 00:09:36.040]  你是對的
[00:09:36.040 --> 00:09:38.920]  今天有時候我們的生命就是這樣
[00:09:38.920 --> 00:09:40.520]  我們不是沒有經歷過神
[00:09:40.520 --> 00:09:41.680]  我們沒有經歷過神
[00:09:41.680 --> 00:09:43.240]  我們生命裡面的作為
[00:09:43.240 --> 00:09:45.960]  但是我們沒有認定神
[00:09:45.960 --> 00:09:47.960]  是唯一拯救的神
[00:09:47.960 --> 00:09:49.120]  當我們沒有認定神
[00:09:49.120 --> 00:09:50.280]  是唯一拯救的時候
[00:09:50.280 --> 00:09:52.520]  我們其實好像剛才那個說話那麼荒謬
[00:09:52.520 --> 00:09:56.520]  就是因為你又對的
[00:09:56.520 --> 00:09:59.520]  我們不會找到生命真實的意義
[00:09:59.520 --> 00:10:02.200]  因為我們都不知道什麼是對的
[00:10:02.200 --> 00:10:03.840]  但是我看過一個文章
[00:10:03.840 --> 00:10:07.200]  裡面也有一個挺恐怖的資訊
[00:10:07.200 --> 00:10:09.680]  他說原來在1991年
[00:10:09.680 --> 00:10:11.440]  這個在20多年前
[00:10:11.440 --> 00:10:13.240]  20多年前的美國
[00:10:13.240 --> 00:10:15.600]  他們訪問美國人
[00:10:15.600 --> 00:10:19.560]  你相不相信這個世界有絕對的真理
[00:10:19.560 --> 00:10:22.320]  美國一個聲稱是基督教的國家
[00:10:22.320 --> 00:10:28.320]  只有28%的人回應相信有絕對的真理
[00:10:28.320 --> 00:10:32.440]  而那些自稱是福音派基督徒的人裡面
[00:10:32.440 --> 00:10:36.320]  只有23%認為這個世界有絕對的真理
[00:10:36.320 --> 00:10:40.920]  就是說今天如果我自稱是福音派的基督徒
[00:10:40.920 --> 00:10:43.800]  四個之中都沒有一個
[00:10:43.800 --> 00:10:46.040]  會認為這個世界有絕對的真理
[00:10:46.040 --> 00:10:49.680]  這是一個很恐怖很恐怖的數據
[00:10:49.680 --> 00:10:51.560]  我們說我們信神
[00:10:51.560 --> 00:10:55.040]  但是我們不相信它是唯一的拯救
[00:10:55.040 --> 00:10:57.320]  而同年有另外一個調查
[00:10:57.320 --> 00:11:00.720]  另外一個調查有74%的美國人
[00:11:00.720 --> 00:11:03.680]  去認同這個世界是有獨一的真神的
[00:11:03.680 --> 00:11:05.240]  它是聖潔無瑕的
[00:11:05.240 --> 00:11:07.080]  並且創造世界
[00:11:07.080 --> 00:11:09.560]  但是在這74%裡面
[00:11:09.560 --> 00:11:13.960]  有65%認為這個世界是沒有絕對的真理
[00:11:13.960 --> 00:11:15.480]  這是一個很大的矛盾
[00:11:15.480 --> 00:11:18.000]  因為如果你相信有獨一的真神
[00:11:18.000 --> 00:11:20.040]  你相信它是聖潔無瑕
[00:11:20.040 --> 00:11:21.840]  你相信它是創造世界
[00:11:21.840 --> 00:11:24.840]  那它說的話就是絕對的真理
[00:11:24.840 --> 00:11:28.680]  但是裡面有65%的人
[00:11:28.680 --> 00:11:31.960]  認為這個世界是沒有絕對的真理
[00:11:31.960 --> 00:11:34.440]  今天我們要去捉緊一樣東西
[00:11:34.440 --> 00:11:38.800]  就是當我們去認定神是唯一的拯救
[00:11:38.800 --> 00:11:42.760]  我們也都認定唯有跟隨神的真理
[00:11:42.760 --> 00:11:47.800]  我們才能找到生命真正的方向和意義
[00:11:47.800 --> 00:11:50.160]  不然我們也不會像以色列那樣
[00:11:50.160 --> 00:11:52.080]  覺得這個可以是對的
[00:11:52.080 --> 00:11:53.560]  那個也可以是對的
[00:11:53.560 --> 00:11:55.080]  我們離開了神
[00:11:55.080 --> 00:11:57.600]  我們不自知
[00:11:57.600 --> 00:12:00.120]  我曾經去讀過另一篇文章
[00:12:00.120 --> 00:12:03.600]  去講一個很著名的作曲家巴赫
[00:12:03.600 --> 00:12:06.720]  這個作曲家是一個很虔誠的基督徒
[00:12:06.720 --> 00:12:10.520]  而他的心也很想藉著他的音樂作品
[00:12:10.520 --> 00:12:13.400]  去分享基督信仰的信息
[00:12:13.400 --> 00:12:17.160]  他其中有一個作品是《B小調尼撒曲》
[00:12:17.160 --> 00:12:19.800]  他作這個作品一開始的時候
[00:12:19.800 --> 00:12:22.960]  是整個歌詠團和管弦樂團
[00:12:22.960 --> 00:12:27.280]  用最紅韻的聲音去唱出一段歌詞
[00:12:27.280 --> 00:12:30.520]  叫做《上主憐憫》
[00:12:30.520 --> 00:12:31.680]  他帶出一個信息
[00:12:31.680 --> 00:12:34.720]  今天救恩只有唯有在神
[00:12:34.720 --> 00:12:37.040]  在真神的憐憫裡面
[00:12:37.040 --> 00:12:38.600]  接著之後的編曲
[00:12:38.600 --> 00:12:40.320]  有不同的人會去唱
[00:12:40.320 --> 00:12:41.880]  有不同的樂器會去彈
[00:12:41.880 --> 00:12:44.520]  但是都是同一個歌詞
[00:12:44.520 --> 00:12:46.400]  沒有其他的歌詞
[00:12:46.400 --> 00:12:49.000]  《上主憐憫》
[00:12:49.000 --> 00:12:50.920]  他要帶出一個信息
[00:12:50.920 --> 00:12:53.680]  今天唯有神的憐憫
[00:12:53.680 --> 00:12:58.880]  是我們信仰生命的中心和根基
[00:12:58.880 --> 00:13:01.560]  如果今天我們說我們要認定
[00:13:01.560 --> 00:13:04.960]  神是我們生命唯一的拯救
[00:13:04.960 --> 00:13:07.200]  那我們要問我們自己
[00:13:07.200 --> 00:13:08.800]  在新的一年
[00:13:08.800 --> 00:13:11.520]  我們在生命不同的層面裡面
[00:13:11.520 --> 00:13:14.720]  我們怎樣竭力去跟隨基督
[00:13:14.720 --> 00:13:19.200]  很多人會去稱呼一些基督徒
[00:13:19.200 --> 00:13:22.240]  叫做「星期日的基督徒」
[00:13:22.240 --> 00:13:24.800]  因為他們說星期日的基督徒
[00:13:24.800 --> 00:13:27.360]  就星期日才像基督徒而已
[00:13:27.360 --> 00:13:28.840]  因為星期一到星期六
[00:13:28.840 --> 00:13:30.520]  特別是他們回到他的工作
[00:13:30.520 --> 00:13:32.800]  回到家庭就不像基督徒了
[00:13:32.800 --> 00:13:35.080]  那你可能回應我不是星期日的基督徒
[00:13:35.080 --> 00:13:36.680]  我是星期六的基督徒
[00:13:36.680 --> 00:13:39.320]  星期六回到崇拜
[00:13:39.320 --> 00:13:43.400]  但是今天我們怎樣不要被人去稱呼我們
[00:13:43.400 --> 00:13:45.760]  是星期日的基督徒呢
[00:13:45.760 --> 00:13:46.800]  我們就去問自己
[00:13:46.800 --> 00:13:50.240]  我們有沒有在生命每一個層面裡面
[00:13:50.240 --> 00:13:52.760]  都去跟隨上帝
[00:13:52.760 --> 00:13:53.880]  你問我在雅根堂
[00:13:53.880 --> 00:13:56.400]  特別是在很多門徒的群體裡面
[00:13:56.400 --> 00:13:59.160]  我聽到很多很感動的見證
[00:13:59.160 --> 00:14:02.120]  特別很多是即場的見證
[00:14:02.120 --> 00:14:04.760]  在中間是有肢體
[00:14:04.760 --> 00:14:07.840]  他在跟隨耶穌之前
[00:14:07.840 --> 00:14:11.680]  他知道辦公室裡面有很多不對的文化
[00:14:11.680 --> 00:14:15.240]  譬如說去戳人背脊的文化
[00:14:15.240 --> 00:14:17.600]  或者說人壞話的文化
[00:14:17.600 --> 00:14:19.400]  他以往都會加入這些文化
[00:14:19.400 --> 00:14:22.000]  因為加入這些文化才能夠建立關係
[00:14:22.000 --> 00:14:24.200]  但是他跟隨耶穌做門徒之後
[00:14:24.200 --> 00:14:27.160]  他知道這是不合神心意的行為
[00:14:27.160 --> 00:14:29.760]  所以他不再跟別人講是非
[00:14:29.760 --> 00:14:31.960]  我們也聽過門徒的見證
[00:14:31.960 --> 00:14:36.960]  在他公司裡面會用一些不合神心意的手法去拿生意
[00:14:36.960 --> 00:14:39.440]  但是當他跟隨耶穌之後
[00:14:39.440 --> 00:14:41.760]  他知道這不是合神心意的行為
[00:14:41.760 --> 00:14:45.080]  或者甚至要帶一些客人去一些不應該去的地方
[00:14:45.080 --> 00:14:46.760]  才拿到生意的
[00:14:46.760 --> 00:14:48.880]  但是他知道信了耶穌之後
[00:14:48.880 --> 00:14:51.880]  他跟隨耶穌他不再這樣去做
[00:14:51.880 --> 00:14:53.600]  今天我們都問自己
[00:14:53.600 --> 00:14:57.120]  我們怎樣在生命每一個層面裡面
[00:14:57.120 --> 00:14:59.320]  去更加跟隨耶穌
[00:14:59.320 --> 00:15:02.440]  如果我們相信神是唯一的拯救
[00:15:02.440 --> 00:15:08.160]  我們也都相信我們跟隨的是絕對的真理
[00:15:08.160 --> 00:15:11.320]  所以到了我們今天第二個功課
[00:15:11.320 --> 00:15:14.200]  就是我們認定神是唯一拯救的時候
[00:15:14.200 --> 00:15:19.000]  我們的生命就要聆聽和回應神的警告
[00:15:19.000 --> 00:15:21.880]  我們由第十三節到第十七節我們一起讀
[00:15:21.880 --> 00:15:23.080]  一二三
[00:15:23.080 --> 00:15:30.040]  但是耶和華直眾先知 先見 勸誡以色列人和猶大人說
[00:15:30.040 --> 00:15:35.400]  當離開你們的惡行 謹守我的誡命律例
[00:15:35.400 --> 00:15:38.280]  遵行我吩咐你們列祖
[00:15:38.280 --> 00:15:43.160]  並正我僕人眾先知所傳給你們的律法
[00:15:43.160 --> 00:15:49.360]  他們卻不聽從 竟硬著頸看 效法他們列祖
[00:15:49.360 --> 00:15:52.440]  不信服耶和華他們的神
[00:15:52.440 --> 00:15:57.720]  厭棄他的律例和他與他們列祖所立的約
[00:15:57.720 --> 00:16:01.960]  並勸誡他們的話 隨從虛無的神
[00:16:01.960 --> 00:16:06.560]  自己成為虛妄 效法周圍的外邦人
[00:16:06.560 --> 00:16:10.560]  就是耶和華祝福他們不可效法的
[00:16:10.560 --> 00:16:14.120]  離棄耶和華他們神的一切誡命
[00:16:14.120 --> 00:16:17.680]  為自己鑄了兩個牛毒的像
[00:16:17.680 --> 00:16:21.640]  立了阿舍拉 敬拜天上的萬象
[00:16:21.640 --> 00:16:25.960]  侍奉巴力 又使他們的兒女驚火
[00:16:25.960 --> 00:16:29.760]  用占卜行法術 賣了自己
[00:16:29.760 --> 00:16:33.200]  行耶和華眼中看為惡的事
[00:16:33.200 --> 00:16:35.360]  惹動他的怒氣
[00:16:35.360 --> 00:16:38.640]  這段聖經我們大約可以分為兩段去看
[00:16:38.640 --> 00:16:40.640]  由第十三到第十五節
[00:16:40.640 --> 00:16:43.560]  然後由第十五節的下半段到第十七節
[00:16:43.560 --> 00:16:46.320]  每一段一開始都有一個警告
[00:16:46.320 --> 00:16:49.280]  如果我們一開始看十三節的警告
[00:16:49.280 --> 00:16:53.680]  神說得很清楚 你要離開你們的惡行
[00:16:53.680 --> 00:16:55.880]  就是說有一些我們現在的行為
[00:16:55.880 --> 00:16:57.960]  是不合神心意
[00:16:57.960 --> 00:17:01.400]  我們要在我們的惡行那裡轉回
[00:17:01.400 --> 00:17:04.200]  神很清楚吩咐他們的祖先
[00:17:04.200 --> 00:17:07.680]  也藉著不同的先知將律法賜給他們
[00:17:07.680 --> 00:17:09.080]  但是他們沒有聽
[00:17:09.080 --> 00:17:12.560]  反而硬頸 反而意志堅決
[00:17:12.560 --> 00:17:14.720]  沒有聽神的警告
[00:17:14.720 --> 00:17:19.280]  好象他們的祖先 我們記得在出埃及
[00:17:19.280 --> 00:17:21.040]  或者曠野的時候
[00:17:21.040 --> 00:17:24.440]  他們的祖先也不信服耶和華
[00:17:24.440 --> 00:17:27.840]  但是今天我們要問我們自己一個很重要的問題
[00:17:27.840 --> 00:17:31.200]  今天如果我們說我們相信神
[00:17:31.200 --> 00:17:35.040]  我們又願不願意去遵守神的律法
[00:17:35.040 --> 00:17:37.720]  我相信我們今天一走到門口的時候
[00:17:37.720 --> 00:17:39.320]  有人問你 你是教會出來的
[00:17:39.320 --> 00:17:41.320]  你是不是信耶穌啊
[00:17:41.320 --> 00:17:43.440]  我想你也會回答他是信耶穌的
[00:17:43.440 --> 00:17:44.840]  你不會答對我
[00:17:44.840 --> 00:17:47.200]  我待會上去看一下那個人在哪裡肥腩
[00:17:47.200 --> 00:17:49.200]  當然是搞什麼的
[00:17:49.200 --> 00:17:50.400]  不會的
[00:17:50.400 --> 00:17:55.320]  但是今天當我們說我們的生命信耶穌
[00:17:55.320 --> 00:17:57.840]  我們又願不願意遵守神的律法
[00:17:57.840 --> 00:17:59.840]  特別多神的警告說
[00:17:59.840 --> 00:18:03.280]  你要從這些惡行去轉回的時候
[00:18:03.280 --> 00:18:06.080]  我們的回應又是什麼
[00:18:06.080 --> 00:18:09.920]  而當我們繼續看第15到第17節
[00:18:09.920 --> 00:18:11.440]  這裡也有一個警告就是
[00:18:11.440 --> 00:18:14.760]  耶和華祝賦他們不可效法
[00:18:14.760 --> 00:18:18.320]  就是說你們不要跟隨這個世界的價值觀
[00:18:18.320 --> 00:18:20.000]  但是他們反過來
[00:18:20.000 --> 00:18:22.480]  他們完全跟隨這個世界的價值觀
[00:18:22.480 --> 00:18:25.840]  他們為他們注了兩個牛毒的象
[00:18:25.840 --> 00:18:29.560]  我們知道自從耶羅幫安十個支派
[00:18:29.560 --> 00:18:31.040]  變為北國以色列
[00:18:31.040 --> 00:18:34.560]  他很擔心那些人要回到南國聖殿那裡敬拜
[00:18:34.560 --> 00:18:37.680]  所以在丹和伯特利那裡做了兩個牛毒
[00:18:37.680 --> 00:18:40.080]  就說你拜這兩個牛毒
[00:18:40.080 --> 00:18:41.600]  但是接著不僅是這樣
[00:18:41.600 --> 00:18:43.280]  他們還會做亞瑟拉
[00:18:43.280 --> 00:18:45.400]  亞瑟拉是一個木的肖像
[00:18:45.400 --> 00:18:47.600]  敬拜天上的萬丈
[00:18:47.600 --> 00:18:49.320]  接著又敬拜巴力
[00:18:49.320 --> 00:18:50.560]  不僅是這樣
[00:18:50.560 --> 00:18:55.120]  最後還造神在生命計劃他很憎厭的事
[00:18:55.120 --> 00:18:58.840]  就是叫他們的兒女經火
[00:18:58.840 --> 00:19:01.760]  占卜行法術
