
[00:00:00.000 --> 00:00:03.240]  連文《馬可福音》六章三十四節
[00:03:15.040 --> 00:03:18.520]  所以當時就是這一節經文的背景
[00:03:18.520 --> 00:03:20.760]  耶穌看見很多的人
[00:03:20.760 --> 00:03:23.000]  其實那種多真的很多
[00:03:23.000 --> 00:03:24.480]  後來五餅二魚的神蹟
[00:03:24.480 --> 00:03:25.600]  大家記不記得
[00:03:25.600 --> 00:03:27.400]  就在這裏跟著下去
[00:03:27.400 --> 00:03:28.320]  聖經形容
[00:03:28.320 --> 00:03:31.560]  男人計也有五千人
[00:03:31.560 --> 00:03:33.840]  當一個男人拖兩個
[00:03:33.840 --> 00:03:34.880]  拖他太太
[00:03:34.880 --> 00:03:36.760]  因為聖經說沒有計他的女人
[00:03:36.760 --> 00:03:38.440]  也沒有計小朋友
[00:03:38.440 --> 00:03:39.600]  一拖三
[00:03:39.600 --> 00:03:40.200]  一拖二
[00:03:40.200 --> 00:03:40.800]  一拖三
[00:03:40.800 --> 00:03:42.040]  應該這樣說
[00:03:42.040 --> 00:03:44.280]  然後可能計算了一萬人
[00:03:44.280 --> 00:03:45.240]  一萬多人
[00:03:45.240 --> 00:03:48.760]  二萬人等等的人數
[00:03:48.760 --> 00:03:51.520]  耶穌看見這班人
[00:03:51.520 --> 00:03:53.280]  他沒有說先等等
[00:03:53.280 --> 00:03:55.960]  我要開個哀悼會
[00:03:55.960 --> 00:03:57.560]  他也沒有說先等等
[00:03:57.560 --> 00:03:58.760]  我要開個慶祝會
[00:03:58.760 --> 00:04:01.760]  因為我的門徒很厲害
[00:04:01.760 --> 00:04:03.400]  但他看見他們
[00:04:03.400 --> 00:04:06.560]  他心裏可能好像我一樣酸酸的
[00:04:06.560 --> 00:04:08.560]  但他伸出一份情
[00:04:08.560 --> 00:04:11.240]  然後他就開口教訓他們
[00:04:11.240 --> 00:04:14.280]  幫他們
[00:04:14.280 --> 00:04:17.680]  念文是上帝的本性
[00:04:17.680 --> 00:04:19.600]  是祂的屬性
[00:04:19.600 --> 00:04:20.920]  更加寶貴
[00:04:20.920 --> 00:04:25.360]  念文是上帝期望我和你這班屬主的兒女
[00:04:25.360 --> 00:04:29.120]  都應該承載的一份很奇妙的心懷
[00:04:29.120 --> 00:04:32.240]  今天我們用三個層面去看念文
[00:04:32.240 --> 00:04:33.600]  第一方面我們看
[00:04:33.600 --> 00:04:36.360]  念文是從漢堅而來
[00:04:36.360 --> 00:04:38.000]  《莽夫音》六章三十四節
[00:04:38.000 --> 00:04:39.360]  我請頂姐妹再讀出
[00:04:39.360 --> 00:04:41.480]  這一段上半段的經文
[00:04:41.480 --> 00:04:42.480]  請讀
[00:04:42.480 --> 00:04:48.080]  這個紙很大隻
[00:04:48.080 --> 00:04:51.200]  因為我怕你們看不見
[00:04:51.200 --> 00:04:53.920]  耶穌出來用了一個動詞
[00:04:53.920 --> 00:04:55.240]  祂說甚麼
[00:04:55.240 --> 00:04:56.800]  祂看見他們
[00:04:56.800 --> 00:04:58.920]  其實內心已經不容易
[00:04:58.920 --> 00:05:01.440]  但耶穌沒有擺自己
[00:05:01.440 --> 00:05:03.000]  那種感受為先
[00:05:03.000 --> 00:05:04.720]  祂用祂的眼去看這個世界
[00:05:04.720 --> 00:05:06.320]  祂看見很多人
[00:05:06.320 --> 00:05:10.480]  然後那份念文的心就轉動
[00:05:10.480 --> 00:05:12.640]  念文是從漢堅而來
[00:05:12.640 --> 00:05:14.080]  在很多不同的聖經裏面
[00:05:14.080 --> 00:05:16.280]  我們看見耶穌看見這個盒子
[00:05:16.280 --> 00:05:18.120]  然後祂就動了詞心
[00:05:18.120 --> 00:05:19.720]  耶穌看見這群人
[00:05:19.720 --> 00:05:23.080]  於是祂就開口為他們講道
[00:05:23.080 --> 00:05:27.040]  漢堅以至能夠得念文
[00:05:27.040 --> 00:05:29.400]  其實我們人生裏面看見不同的東西
[00:05:29.400 --> 00:05:30.320]  我們看見這樣的東西
[00:05:30.320 --> 00:05:31.640]  我們就會發憤怒
[00:05:31.640 --> 00:05:32.440]  看見這樣的東西
[00:05:32.440 --> 00:05:34.320]  唉 走啦 先走
[00:05:34.320 --> 00:05:35.680]  看見這樣的事情
[00:05:35.680 --> 00:05:37.560]  我們很想去改變
[00:05:37.560 --> 00:05:39.600]  無論我們經歷過甚麼
[00:05:39.600 --> 00:05:43.480]  很多事物我們從漢堅而來接觸到
[00:05:43.480 --> 00:05:44.560]  所以很多人說
[00:05:44.560 --> 00:05:47.200]  嘩 最慘的 最難受的
[00:05:47.200 --> 00:05:53.920]  可能一個身體的缺陷就是失眠
[00:05:53.920 --> 00:05:54.560]  失盲
[00:05:54.560 --> 00:05:55.880]  失甚麼
[00:05:55.880 --> 00:05:57.640]  失明
[00:05:57.640 --> 00:05:58.520]  多謝你們
[00:05:58.520 --> 00:06:00.240]  失明
[00:06:00.240 --> 00:06:01.840]  看不到東西
[00:06:01.840 --> 00:06:03.800]  感受不到 接觸不到
[00:06:03.800 --> 00:06:05.040]  但看到東西
[00:06:05.040 --> 00:06:06.320]  又能不能帶動我們
[00:06:06.320 --> 00:06:09.560]  感受到 接觸到應該的事呢
[00:06:09.560 --> 00:06:11.760]  念文從漢堅而來
[00:06:11.760 --> 00:06:12.800]  耶穌看見這群人
[00:06:12.800 --> 00:06:14.960]  於是祂開口教訓他們
[00:06:14.960 --> 00:06:16.720]  後來那個故事如何發展呢
[00:06:16.720 --> 00:06:17.400]  我們再看
[00:06:17.400 --> 00:06:19.640]  《馬可福音》六章三十五 三十七節
[00:06:19.640 --> 00:06:20.480]  這裡這樣說
[00:06:20.480 --> 00:06:21.640]  請頂尖門幫我讀出
[00:06:21.640 --> 00:06:22.560]  請讀
[00:06:22.560 --> 00:06:41.360]  耶穌看見這群人
[00:06:41.360 --> 00:06:43.200]  坐在那裡聽祂的道
[00:06:43.200 --> 00:06:45.160]  雖然已經天晚
[00:06:45.160 --> 00:06:46.880]  門徒看見的是
[00:06:46.880 --> 00:06:49.360]  耶穌 天已經黑了
[00:06:49.360 --> 00:06:50.600]  但耶穌看見的是
[00:06:50.600 --> 00:06:52.240]  這一群人坐在那裡
[00:06:52.240 --> 00:06:54.960]  正在有一個飯食的需要
[00:06:54.960 --> 00:06:56.040]  所以耶穌說
[00:06:56.040 --> 00:06:58.160]  你們給他們吃吧
[00:06:58.160 --> 00:06:59.960]  後來有一段對答
[00:06:59.960 --> 00:07:02.120]  我想我們做門徒應該學不會這樣說
[00:07:02.120 --> 00:07:02.480]  為甚麼
[00:07:02.480 --> 00:07:03.160]  他說
[00:07:03.160 --> 00:07:05.440]  他有一點質疑耶穌
[00:07:05.440 --> 00:07:06.200]  耶穌說
[00:07:06.200 --> 00:07:08.080]  難道我們要用十二兩銀子嗎
[00:07:08.080 --> 00:07:09.480]  我們哪裡有這麼多錢
[00:07:09.480 --> 00:07:13.560]  六個月一般人的薪金
[00:07:13.560 --> 00:07:16.000]  然後耶穌再問他
[00:07:16.000 --> 00:07:18.480]  你有沒有一些甚麼
[00:07:18.480 --> 00:07:21.320]  他就問在座的人
[00:07:21.320 --> 00:07:22.240]  有一個小朋友說
[00:07:22.240 --> 00:07:24.160]  我有五個餅 兩條魚
[00:07:24.160 --> 00:07:27.000]  夠我吃 不夠你吃
[00:07:27.000 --> 00:07:28.440]  但是耶穌就拿著這個
[00:07:28.440 --> 00:07:30.360]  五個餅 兩條魚
[00:07:30.360 --> 00:07:31.520]  舉起竹蔗了
[00:07:31.520 --> 00:07:32.240]  就抹開
[00:07:32.240 --> 00:07:34.600]  然後一群一排一排的人
[00:07:34.600 --> 00:07:38.040]  就餵飽了五千人
[00:07:38.040 --> 00:07:40.400]  聖經形容這個事情
[00:07:40.400 --> 00:07:43.200]  是從耶穌看見這群人
[00:07:43.200 --> 00:07:46.320]  真實或者肉體裡面的需要
[00:07:46.320 --> 00:07:47.680]  這位主很好
[00:07:47.680 --> 00:07:48.480]  祂不是那些
[00:07:48.480 --> 00:07:51.520]  只是說屬靈的事情
[00:07:51.520 --> 00:07:53.360]  肚餓 天黑
[00:07:53.360 --> 00:07:54.280]  都還沒說完
[00:07:54.280 --> 00:07:55.520]  坐下 坐下
[00:07:55.520 --> 00:07:59.440]  不要顧念肉體
[00:07:59.440 --> 00:08:01.160]  耶穌不是這樣
[00:08:01.160 --> 00:08:03.040]  耶穌知道我們肉體的需要
[00:08:03.040 --> 00:08:04.480]  所以頂智妹
[00:08:04.480 --> 00:08:05.920]  耶穌是看見
[00:08:05.920 --> 00:08:08.040]  你身體 你肉體
[00:08:08.040 --> 00:08:10.240]  你生活裡面各人的需要
[00:08:10.240 --> 00:08:12.240]  第三個故事 神蹟
[00:08:12.240 --> 00:08:13.560]  我們再看《馬禾福音》
[00:08:13.560 --> 00:08:15.840]  六章四十七 四十八節
[00:08:15.840 --> 00:08:17.760]  一個這樣簡短的記錄
[00:08:17.760 --> 00:08:18.840]  我們請讀出
[00:08:18.840 --> 00:08:19.680]  請讀
[00:08:34.920 --> 00:08:36.320]  耶穌有一個行動
[00:08:36.320 --> 00:08:39.760]  本來祂因為五餅二魚神蹟過了之後
[00:08:39.760 --> 00:08:42.800]  祂就叫門徒將人散開
[00:08:42.800 --> 00:08:43.720]  你記得嗎
[00:08:43.720 --> 00:08:45.720]  五餅二魚之後有十二男子
[00:08:45.720 --> 00:08:46.720]  他們一人分一袋
[00:08:46.720 --> 00:08:47.520]  一人一盒
[00:08:47.520 --> 00:08:49.600]  一個塞袋什麼都好
[00:08:49.600 --> 00:08:50.720]  總之十二男子
[00:08:50.720 --> 00:08:52.840]  和那些人吃飽了就開
[00:08:52.840 --> 00:08:54.000]  耶穌本來的原意
[00:08:54.000 --> 00:08:56.200]  就是剛剛退到山上
[00:08:56.200 --> 00:08:58.640]  去好好的靜靜下來禱告
[00:08:58.640 --> 00:09:01.080]  但是祂在安靜的時候
[00:09:01.080 --> 00:09:02.320]  祂看見這群人
[00:09:02.320 --> 00:09:05.720]  祂本來在那個時刻要分開的一群門徒
[00:09:05.720 --> 00:09:07.240]  在船上
[00:09:07.240 --> 00:09:11.600]  他們看見在加利利這個海的湖邊
[00:09:11.600 --> 00:09:12.640]  湖裡面
[00:09:12.640 --> 00:09:14.680]  有一個風浪要出現
[00:09:14.680 --> 00:09:15.280]  所以祂說
[00:09:15.280 --> 00:09:19.760]  看見門徒因風不順搖擾甚苦
[00:09:19.760 --> 00:09:21.880]  耶穌看見
[00:09:21.880 --> 00:09:23.000]  我再說
[00:09:23.000 --> 00:09:25.640]  耶穌是時時看著我們
[00:09:25.640 --> 00:09:27.240]  祂看見這群門徒
[00:09:27.240 --> 00:09:29.080]  在風浪不順的日子
[00:09:29.080 --> 00:09:31.920]  在船上搖擾很痛苦
[00:09:31.920 --> 00:09:35.920]  然後祂就在死監天的時候出現
[00:09:35.920 --> 00:09:38.480]  耶穌看見我們肉身的需要
[00:09:38.480 --> 00:09:40.760]  祂看見那群人追求祂的渴望
[00:09:40.760 --> 00:09:43.080]  所以開口教他們
[00:09:43.080 --> 00:09:45.240]  耶穌也看見這群門徒
[00:09:45.240 --> 00:09:49.560]  在困境裡面然後出現
[00:09:49.560 --> 00:09:51.560]  可能你讀聖經的時候會發現
[00:09:51.560 --> 00:09:53.160]  喂 不是這樣
[00:09:53.160 --> 00:09:56.000]  這位耶穌有一點點問題
[00:09:56.000 --> 00:09:57.640]  有什麼問題
[00:09:57.640 --> 00:10:02.560]  當他見到船在海中 耶穌獨自在岸上
[00:10:02.560 --> 00:10:05.520]  看見門徒因風不順搖擾甚苦
[00:10:05.520 --> 00:10:12.320]  那個時間應該比夜裡四監天早很多個小時
[00:10:12.320 --> 00:10:14.720]  咦 真的
[00:10:14.720 --> 00:10:17.120]  當你讀這段聖經的時候
[00:10:17.120 --> 00:10:18.160]  你就會發現
[00:10:18.160 --> 00:10:22.240]  是的 當門徒和耶穌分開的時候
[00:10:22.240 --> 00:10:23.800]  他們上了船
[00:10:23.800 --> 00:10:25.600]  其實已經是晚上的時間
[00:10:25.600 --> 00:10:28.440]  但是還沒有到夜裡四監天
[00:10:28.440 --> 00:10:29.880]  即是什麼時候
[00:10:29.880 --> 00:10:32.440]  原來大概是我們時間的凌晨
[00:10:32.440 --> 00:10:34.840]  三點到六點的時間
[00:10:34.840 --> 00:10:37.960]  哇 耶穌還說他憐憫
[00:10:37.960 --> 00:10:43.040]  等了這麼多個小時都不出現
[00:10:43.040 --> 00:10:44.800]  所以我說這段經文
[00:10:44.800 --> 00:10:47.720]  可能是你和我經常都會見的經典
[00:10:47.720 --> 00:10:49.080]  我們經常都會問
[00:10:49.080 --> 00:10:50.280]  神你不知道我苦情嗎
[00:10:50.280 --> 00:10:51.920]  我這一刻就需要你
[00:10:51.920 --> 00:10:53.000]  我祈禱了多久
[00:10:53.000 --> 00:10:54.400]  昨晚已經沒有睡
[00:10:54.400 --> 00:10:58.360]  你不是今早就救我的嗎
[00:10:58.360 --> 00:11:00.280]  耶穌你為什麼等這麼久
[00:11:00.280 --> 00:11:02.040]  為什麼我要等這麼久
[00:11:02.040 --> 00:11:04.960]  是不是我不潔
[00:11:04.960 --> 00:11:07.160]  是不是我不配禱告
[00:11:07.160 --> 00:11:08.120]  是不是我有些罪
[00:11:08.120 --> 00:11:09.880]  你怎麼都不赦免
[00:11:09.880 --> 00:11:16.320]  所以我向你祈禱你沒有聽
[00:11:16.320 --> 00:11:19.320]  我自己去細讀這段經文
[00:11:19.320 --> 00:11:23.680]  在我腦裡想像到
[00:11:23.680 --> 00:11:25.200]  當聖經這樣說
[00:11:25.200 --> 00:11:27.640]  夜裡約有四監天就在海面上走
[00:11:27.640 --> 00:11:29.840]  往他們那裡去
[00:11:29.840 --> 00:11:31.680]  後來敬英一直這樣說
[00:11:31.680 --> 00:11:35.600]  當門徒見到有個影在水面走過來的時候
[00:11:35.600 --> 00:11:37.880]  那群門徒在這四監天的時刻
[00:11:37.880 --> 00:11:40.160]  其實他搖擺了很久很多個小時
[00:11:40.160 --> 00:11:41.560]  但他見到這個影的時候
[00:11:41.560 --> 00:11:42.400]  他竟然說
[00:11:42.400 --> 00:11:45.640]  哇 鬼呀
[00:11:45.640 --> 00:11:47.280]  他們不認得是主
[00:11:47.280 --> 00:11:48.560]  以至主要大聲說
[00:11:48.560 --> 00:11:52.200]  是我不要怕
[00:11:52.200 --> 00:11:56.360]  其實這個船的風浪被止住
[00:11:56.360 --> 00:11:58.600]  並不是第一次
[00:11:58.600 --> 00:12:00.120]  在《馬可第四章》的時候
[00:12:00.120 --> 00:12:01.400]  也出現過這件事
[00:12:01.400 --> 00:12:03.440]  當時耶穌在船上
[00:12:03.440 --> 00:12:05.080]  大家記不記得
[00:12:05.080 --> 00:12:06.720]  他們說他昏著了
[00:12:06.720 --> 00:12:07.800]  然後吵醒了耶穌
[00:12:07.800 --> 00:12:09.800]  主呀救我
[00:12:09.800 --> 00:12:10.520]  不行了
[00:12:10.520 --> 00:12:12.000]  船快要沉了
[00:12:12.000 --> 00:12:14.800]  還睡這麼久
[00:12:14.800 --> 00:12:18.600]  他們記得耶穌曾經止住風浪
[00:12:18.600 --> 00:12:21.160]  但是四監天
[00:12:21.160 --> 00:12:22.560]  自己想
[00:12:22.560 --> 00:12:24.400]  可能那群門徒一上船遇到風浪
[00:12:24.400 --> 00:12:25.360]  他們就會想
[00:12:25.360 --> 00:12:26.600]  主呀 你去哪了
[00:12:26.600 --> 00:12:28.800]  你在山上做什麼
[00:12:28.800 --> 00:12:30.040]  我們現在不是幾點了
[00:12:30.040 --> 00:12:31.360]  拜託你下來救我們
[00:12:31.360 --> 00:12:34.920]  主呀 救命呀
[00:12:34.920 --> 00:12:38.200]  可能他們第一個鐘頭會喊主救他們
[00:12:38.200 --> 00:12:40.080]  可能到第二個鐘頭會想
[00:12:40.080 --> 00:12:42.600]  喊到醒了 喊到主聽不到這麼遠
[00:12:42.600 --> 00:12:44.280]  不是了 自己掌實舵
[00:12:44.280 --> 00:12:45.480]  不要讓它倒了
[00:12:45.480 --> 00:12:46.600]  快點幫忙 彼得
[00:12:46.600 --> 00:12:47.520]  你不是漁夫嗎
[00:12:47.520 --> 00:12:49.040]  救呀 救呀
[00:12:49.040 --> 00:12:51.520]  快點救那隻船
[00:12:51.520 --> 00:12:53.200]  可能到第三個鐘頭
[00:12:53.200 --> 00:12:55.040]  他們已經搖了三兩個鐘頭
[00:12:55.040 --> 00:12:56.320]  已經連力氣都沒有
[00:12:56.320 --> 00:12:57.760]  這樣不行
[00:12:57.760 --> 00:12:59.520]  這次我們也是死定了
[00:12:59.520 --> 00:13:01.720]  你快點 有什麼遺言
[00:13:01.720 --> 00:13:04.360]  誰剩下的都回去告訴彼得嫂
[00:13:04.360 --> 00:13:07.960]  怎麼死的
[00:13:07.960 --> 00:13:09.600]  到了第四個鐘
[00:13:09.600 --> 00:13:11.680]  第五個鐘
[00:13:11.680 --> 00:13:12.600]  不知道到什麼時候
[00:13:12.600 --> 00:13:14.880]  他們心裡已經不覺得
[00:13:14.880 --> 00:13:18.280]  這位耶穌是會拯救的時刻
[00:13:18.280 --> 00:13:22.120]  耶穌在海面上出現了
[00:13:22.120 --> 00:13:23.880]  但他們第一眼看到
[00:13:23.880 --> 00:13:26.600]  他們從來在那個時刻
[00:13:26.600 --> 00:13:28.920]  帶著絕望 帶著困苦
[00:13:28.920 --> 00:13:32.160]  帶著我們用現代的說話
[00:13:32.160 --> 00:13:34.360]  已經耗盡的時候
[00:13:34.360 --> 00:13:37.760]  無論身心靈俱敗的時候
[00:13:37.760 --> 00:13:40.880]  他們看到的這個臨近的主
[00:13:40.880 --> 00:13:44.880]  竟然認祂是鬼
[00:13:44.880 --> 00:13:48.760]  然後大家都充滿驚奇
[00:13:48.760 --> 00:13:50.840]  耶穌上了船
[00:13:50.840 --> 00:13:52.760]  祂說是我
[00:13:52.760 --> 00:13:54.200]  但聖經形容
[00:13:54.200 --> 00:13:58.080]  那些人竟然在心裡不明白
[00:13:58.080 --> 00:14:02.640]  以致很愚頑
[00:14:02.640 --> 00:14:04.640]  聶文聰看見而來
[00:14:04.640 --> 00:14:06.240]  其實這位主
[00:14:06.240 --> 00:14:10.040]  就算在一間天 二間天 三間天
[00:14:10.040 --> 00:14:15.560]  頂姐妹在你的苦困裡 上帝仍然看見
[00:14:15.560 --> 00:14:16.480]  我敢這樣說
[00:14:16.480 --> 00:14:19.240]  因為在歷史裡
[00:14:19.240 --> 00:14:21.640]  我們的確看見這位
[00:14:21.640 --> 00:14:24.440]  看見並憐憫我們的救主
[00:14:24.440 --> 00:14:26.920]  我們看出埃及記三章七至十節
[00:14:26.920 --> 00:14:29.920]  請頂姐妹去聽我讀出
[00:14:29.920 --> 00:14:32.800]  又說我的百姓在埃及所受的困苦
[00:14:32.800 --> 00:14:34.400]  我實在看見了
[00:14:34.400 --> 00:14:37.760]  他們因受督公的合制所發的哀聲
[00:14:37.760 --> 00:14:39.080]  我也聽見了
[00:14:39.080 --> 00:14:41.360]  我原知道他們的痛苦
[00:14:41.360 --> 00:14:43.840]  我想請頂姐妹讀出藍色的字
[00:14:43.840 --> 00:14:44.960]  請讀
[00:14:44.960 --> 00:14:46.760]  我實在看見了
[00:14:46.760 --> 00:14:48.440]  我也聽見了
[00:14:48.440 --> 00:14:51.400]  我原知道他們的痛苦
[00:14:51.400 --> 00:14:53.080]  頂姐妹這位主
[00:14:53.080 --> 00:14:57.800]  看見百姓在埃及的苦情
[00:14:57.800 --> 00:15:00.560]  她聽見督公的聲
[00:15:00.560 --> 00:15:02.560]  督公合制下
[00:15:02.560 --> 00:15:06.800]  她指紋百姓所受苦的哀聲
[00:15:06.800 --> 00:15:09.320]  她更加用第三次去描述
[00:15:09.320 --> 00:15:15.360]  她說:我原知道他們的痛苦
[00:15:15.360 --> 00:15:18.480]  上帝並不遲延
[00:15:18.480 --> 00:15:21.040]  主有祂自己的時間
[00:15:21.040 --> 00:15:22.800]  你問我為什麼我不懂回答你
[00:15:22.800 --> 00:15:24.600]  因為我跟你一樣
[00:15:24.600 --> 00:15:28.440]  只是用人的頭腦去理解
[00:15:28.440 --> 00:15:31.200]  但願我們能夠用心去明白
[00:15:31.200 --> 00:15:34.400]  這位神是真正知道我和你的
[00:15:34.400 --> 00:15:37.000]  難怪在詩篇很多次說到
[00:15:37.000 --> 00:15:39.840]  無論我們坐下躺臥睡覺
[00:15:39.840 --> 00:15:42.280]  主都監察
[00:15:42.280 --> 00:15:44.280]  無論我們未出生在母腹的時候
[00:15:44.280 --> 00:15:46.760]  或者我們在黑暗之處
[00:15:46.760 --> 00:15:48.080]  在光明處
[00:15:48.080 --> 00:15:51.480]  主都與我們同在
[00:15:51.480 --> 00:15:54.240]  如果你覺得你不知道明
[00:15:54.240 --> 00:15:55.880]  我邀請你讀詩篇
[00:15:55.880 --> 00:15:59.720]  但願上帝幫助我們能夠信靠祂
[00:15:59.720 --> 00:16:02.840]  念文第二方面
[00:16:02.840 --> 00:16:06.800]  我們需要用心來承載
[00:16:06.800 --> 00:16:10.960]  在整段聖經裡有三個不同的事蹟
[00:16:10.960 --> 00:16:12.320]  我剛才說了二十四小時
[00:16:12.320 --> 00:16:14.000]  他遇到不同的人
[00:16:14.000 --> 00:16:18.480]  有些人用腳來表示他對上帝的認識
[00:16:18.480 --> 00:16:19.400]  所以剛才我說
[00:16:19.400 --> 00:16:21.240]  在三十節一開始的時候
[00:16:21.240 --> 00:16:23.360]  那些門徒傳道很好
[00:16:23.360 --> 00:16:24.640]  很有成就
[00:16:24.640 --> 00:16:31.120]  所以那些被門徒所導和神蹟所觸摸的百姓
[00:16:31.120 --> 00:16:33.480]  他們用甚麼來承載呢?就是用腳
[00:16:33.480 --> 00:16:35.480]  聖經說他們走上來
[00:16:35.480 --> 00:16:36.840]  怎麼走呢?
[00:16:36.840 --> 00:16:39.680]  他們比耶穌去到那個地方還要快
[00:16:39.680 --> 00:16:40.400]  很誇張
[00:16:40.400 --> 00:16:41.480]  他們坐船
[00:16:41.480 --> 00:16:42.280]  耶穌坐船
