
[00:00:00.000 --> 00:00:02.940]  多謝主給我機會再次和大家分享神的說話
[00:07:28.540 --> 00:07:30.540]  這麼不合理
[00:07:30.540 --> 00:07:32.540]  我不知道你讀這段經文的時候
[00:07:32.540 --> 00:07:33.540]  有沒有掙扎
[00:07:33.540 --> 00:07:34.540]  覺得很難理解
[00:07:34.540 --> 00:07:35.540]  有沒有?
[00:07:35.540 --> 00:07:38.540]  有沒有解決到?
[00:07:38.540 --> 00:07:39.540]  有沒有?
[00:07:39.540 --> 00:07:41.540]  我見到很多信徒讀這段經文覺得很難
[00:07:41.540 --> 00:07:44.540]  他的解決方法就是繼續讀下一段
[00:07:44.540 --> 00:07:46.540]  將上一段忘記了就解決了
[00:07:46.540 --> 00:07:48.540]  我不知道你是否這樣
[00:07:48.540 --> 00:07:51.540]  不單止一些未信主的朋友
[00:07:51.540 --> 00:07:55.540]  用這段聖經作為一個刁難的問題
[00:07:55.540 --> 00:07:58.540]  還有甚至是很有名的解經家
[00:07:58.540 --> 00:08:01.540]  有些解經家都覺得這段聖經很困擾
[00:08:01.540 --> 00:08:03.540]  有一個解經家叫巴赫萊
[00:08:03.540 --> 00:08:05.540]  中文譯做William Barclay
[00:08:05.540 --> 00:08:06.540]  他寫了很多書
[00:08:06.540 --> 00:08:07.540]  有些翻譯成中文
[00:08:07.540 --> 00:08:11.540]  當他解釋這段經文的時候
[00:08:11.540 --> 00:08:13.540]  他解釋不了
[00:08:13.540 --> 00:08:16.540]  他說這段經文不像耶穌平時的行動
[00:08:16.540 --> 00:08:18.540]  還有他提出
[00:08:18.540 --> 00:08:21.540]  所有耶穌行的神蹟都是正面的
[00:08:21.540 --> 00:08:22.540]  病得醫治
[00:08:22.540 --> 00:08:23.540]  鬼被趕出
[00:08:23.540 --> 00:08:26.540]  肚子餓得飽足等等
[00:08:26.540 --> 00:08:28.540]  都是正面的
[00:08:28.540 --> 00:08:29.540]  或者是正向的
[00:08:29.540 --> 00:08:31.540]  用這段術語來解釋
[00:08:31.540 --> 00:08:33.540]  為什麼要整死那棵樹呢?
[00:08:33.540 --> 00:08:34.540]  又不環保
[00:08:34.540 --> 00:08:37.540]  這樣好像沒有什麼意義
[00:08:37.540 --> 00:08:38.540]  而且還說
[00:08:38.540 --> 00:08:43.540]  不是收無花果樹的時候
[00:08:43.540 --> 00:08:45.540]  然後好像發脾氣
[00:08:45.540 --> 00:08:46.540]  整死它
[00:08:46.540 --> 00:08:47.540]  是很不合理的
[00:08:47.540 --> 00:08:50.540]  所以巴赫萊的結論是
[00:08:50.540 --> 00:08:52.540]  大概這件事不是真的
[00:08:52.540 --> 00:08:54.540]  不是耶穌做的
[00:08:54.540 --> 00:08:56.540]  巴赫萊是一個很奇怪的解經的人
[00:08:56.540 --> 00:08:57.540]  有時候他很保守
[00:08:57.540 --> 00:09:01.540]  突然間就變成另一個人
[00:09:01.540 --> 00:09:02.540]  對於相信聖經
[00:09:02.540 --> 00:09:05.540]  每一個字都是神啟示的人
[00:09:05.540 --> 00:09:07.540]  我們很難接受這個結論
[00:09:07.540 --> 00:09:10.540]  我猜可能太快下了定論
[00:09:10.540 --> 00:09:12.540]  不是一個好的解釋
[00:09:12.540 --> 00:09:15.540]  我嘗試和大家解釋
[00:09:15.540 --> 00:09:19.540]  為什麼耶穌要就那棵無花果樹死
[00:09:19.540 --> 00:09:21.540]  希望大家找到出路
[00:09:21.540 --> 00:09:26.540]  不過我先問你兩個問題
[00:09:26.540 --> 00:09:27.540]  第一個問題
[00:09:27.540 --> 00:09:36.540]  無花果樹有沒有花?
[00:09:36.540 --> 00:09:37.540]  我們讀過很多次
[00:09:37.540 --> 00:09:38.540]  吃了很多
[00:09:38.540 --> 00:09:39.540]  應該不少
[00:09:39.540 --> 00:09:42.540]  無花果樹有沒有花?
[00:09:42.540 --> 00:09:44.540]  我在第四堂已經說了
[00:09:44.540 --> 00:09:46.540]  我發覺挺有趣的
[00:09:46.540 --> 00:09:50.540]  你們覺得無花果樹有沒有花?
[00:09:50.540 --> 00:09:53.540]  不如試試舉手表達
[00:09:53.540 --> 00:09:56.540]  多少人認為無花果樹是有花的?
[00:09:56.540 --> 00:10:00.540]  請舉手
[00:10:00.540 --> 00:10:02.540]  有多少人覺得無花果樹是沒有花的?
[00:10:02.540 --> 00:10:04.540]  請舉手
[00:10:04.540 --> 00:10:06.540]  差不多一半一半
[00:10:06.540 --> 00:10:10.540]  大家都非常有不同的支持
[00:10:10.540 --> 00:10:12.540]  不過很抱歉告訴你
[00:10:12.540 --> 00:10:15.540]  如果無花果樹是有花的
[00:10:15.540 --> 00:10:20.540]  對不起 無花果樹是沒有花的
[00:10:20.540 --> 00:10:22.540]  如果你說無花果樹是沒有花的
[00:10:22.540 --> 00:10:25.540]  我想告訴你答案是錯的
[00:10:25.540 --> 00:10:28.540]  我的生物科學知識很有限
[00:10:28.540 --> 00:10:31.540]  我只是在網上找一些資料告訴你
[00:10:31.540 --> 00:10:33.540]  在十七世紀或以前
[00:10:33.540 --> 00:10:35.540]  很多人都認為無花果樹是沒有花的
[00:10:35.540 --> 00:10:36.540]  因為看不到
[00:10:36.540 --> 00:10:37.540]  如果你說有花
[00:10:37.540 --> 00:10:38.540]  那些花是怎樣的呢?
[00:10:38.540 --> 00:10:40.540]  沒有人說得到
[00:10:40.540 --> 00:10:42.540]  所以很多人都認為無花果樹是沒有花的
[00:10:42.540 --> 00:10:44.540]  不過如果無花果樹真的沒有花
[00:10:44.540 --> 00:10:49.540]  就違反了一個非常基本的自然定律
[00:10:49.540 --> 00:10:51.540]  果子是怎樣來的呢?
[00:10:51.540 --> 00:10:53.540]  開花才會有結果
[00:10:53.540 --> 00:10:56.540]  沒有花怎會有果子呢?
[00:10:56.540 --> 00:10:59.540]  這很明顯是網上資料
[00:10:59.540 --> 00:11:01.540]  原來無花果樹
[00:11:01.540 --> 00:11:02.540]  如果你吃無花果的時候
[00:11:02.540 --> 00:11:05.540]  你會知道無花果下面的凹位
[00:11:05.540 --> 00:11:08.540]  有一個像蘋果的凹位
[00:11:08.540 --> 00:11:12.540]  那就是無花果生花的時候的位置
[00:11:12.540 --> 00:11:15.540]  而且那些花是向裡面生長的
[00:11:15.540 --> 00:11:17.540]  現在我們看到無花果
[00:11:17.540 --> 00:11:20.540]  其實是因為裡面開花流下來的種子
[00:11:20.540 --> 00:11:21.540]  很小的
[00:11:21.540 --> 00:11:22.540]  向內生長的
[00:11:22.540 --> 00:11:23.540]  所以看不到的
[00:11:23.540 --> 00:11:25.540]  有一個殼包著
[00:11:25.540 --> 00:11:26.540]  所以比較特別
[00:11:26.540 --> 00:11:27.540]  你不要再問我了
[00:11:27.540 --> 00:11:29.540]  你問一些認識生物的人
[00:11:29.540 --> 00:11:31.540]  我只認識這麼多
[00:11:31.540 --> 00:11:32.540]  不過這個問題
[00:11:32.540 --> 00:11:34.540]  跟我們解釋聖經沒有什麼特別關係
[00:11:34.540 --> 00:11:36.540]  說起來就是這樣
[00:11:36.540 --> 00:11:40.540]  真正要解釋段經文的問題
[00:11:40.540 --> 00:11:45.540]  就是無花果樹
[00:11:45.540 --> 00:11:46.540]  特別是中東的無花果
[00:11:46.540 --> 00:11:48.540]  我不知道有沒有其他地方有
[00:11:48.540 --> 00:11:50.540]  中東的無花果樹
[00:11:50.540 --> 00:12:01.540]  是什麼時候結果子的呢?
[00:12:01.540 --> 00:12:02.540]  有關係
[00:12:02.540 --> 00:12:04.540]  不過等一下再說
[00:12:04.540 --> 00:12:05.540]  是什麼時候結果子的呢?
[00:12:05.540 --> 00:12:06.540]  大家不知道
[00:12:06.540 --> 00:12:10.540]  譬如你看到香港當造無花果的時候
[00:12:10.540 --> 00:12:12.540]  新鮮的那些
[00:12:12.540 --> 00:12:14.540]  是什麼時候呢?
[00:12:14.540 --> 00:12:16.540]  大約是六月中
[00:12:16.540 --> 00:12:18.540]  在中東的時間
[00:12:18.540 --> 00:12:19.540]  好了
[00:12:19.540 --> 00:12:21.540]  我看你心水夠不夠清
[00:12:21.540 --> 00:12:22.540]  心水清不清
[00:12:22.540 --> 00:12:26.540]  耶穌就造無花果樹的時候
[00:12:26.540 --> 00:12:32.540]  是哪個月份呢?
[00:12:32.540 --> 00:12:36.540]  網上的弟兄姊妹可以幫忙回答
[00:12:36.540 --> 00:12:38.540]  不過我聽不到
[00:12:38.540 --> 00:12:42.540]  是什麼時候耶穌就造無花果樹呢?
[00:12:42.540 --> 00:12:46.540]  是三、四月
[00:12:46.540 --> 00:12:48.540]  為什麼要知道三、四月呢?
[00:12:48.540 --> 00:12:51.540]  因為這是耶穌最後一個星期的耶路撒冷
[00:12:51.540 --> 00:12:54.540]  即是現在的壽苦節和福福節
[00:12:54.540 --> 00:13:00.540]  壽苦節的時間是三月尾到四月中的時間
[00:13:00.540 --> 00:13:02.540]  壽苦節是很難計算的
[00:13:02.540 --> 00:13:06.540]  大家有沒有聽過一個名稱叫做「復活節民誥」?
[00:13:06.540 --> 00:13:07.540]  有沒有聽過?
[00:13:07.540 --> 00:13:10.540]  現在的復活節民誥和以前是很不同的
[00:13:10.540 --> 00:13:14.540]  現在的復活節民誥多數是天主教的教宗
[00:13:14.540 --> 00:13:16.540]  或者是基督教裏面的主教
[00:13:16.540 --> 00:13:18.540]  會為著世界的局勢
[00:13:18.540 --> 00:13:20.540]  發表一些信仰的宣言
[00:13:20.540 --> 00:13:23.540]  可能是世界和平、中東以巴和平等等
[00:13:23.540 --> 00:13:26.540]  會講這些教導的說話
[00:13:26.540 --> 00:13:30.540]  不過最早期的復活節民誥不是這個意思
[00:13:30.540 --> 00:13:34.540]  復活節民誥原來是地區裏面的主教
[00:13:34.540 --> 00:13:37.540]  寫信給區裏面的教會
[00:13:37.540 --> 00:13:40.540]  告訴他們那年的復活節是什麼時候
[00:13:40.540 --> 00:13:42.540]  這樣才有復活節民誥
[00:13:42.540 --> 00:13:43.540]  為什麼呢?
[00:13:43.540 --> 00:13:44.540]  因為復活節是很難定出來的
[00:13:44.540 --> 00:13:46.540]  復活節不是看太陽定的
[00:13:46.540 --> 00:13:49.540]  復活節是看月亮、陰歷定的
[00:13:49.540 --> 00:13:50.540]  我再講一次
[00:13:50.540 --> 00:13:54.540]  大家應該會記得復活節是怎樣計算出來的
[00:13:54.540 --> 00:13:55.540]  復活節是怎樣計算出來的呢?
[00:13:55.540 --> 00:13:59.540]  就是每一年的春分
[00:13:59.540 --> 00:14:02.540]  接著月圓
[00:14:02.540 --> 00:14:04.540]  跟著後面的星期日
[00:14:04.540 --> 00:14:06.540]  就是復活節了
[00:14:06.540 --> 00:14:09.540]  大家明白了嗎?
[00:14:09.540 --> 00:14:12.540]  總之大約是三月尾到四月中的時間
[00:14:12.540 --> 00:14:14.540]  就是復活節
[00:14:14.540 --> 00:14:17.540]  三月尾到四月中的時間
[00:14:17.540 --> 00:14:22.540]  怎會有六月才出現的無花果的收成呢?
[00:14:22.540 --> 00:14:24.540]  這就很不合理了
[00:14:24.540 --> 00:14:26.540]  我說解決這些問題
[00:14:26.540 --> 00:14:30.540]  有兩節舊約經文可能很幫助我們
[00:14:30.540 --> 00:14:31.540]  第一
[00:14:31.540 --> 00:14:36.540]  以蔡書28章第四節
[00:14:36.540 --> 00:14:38.540]  請大家讀出
[00:14:38.540 --> 00:14:45.540]  以色列人必將下令以前初屬的無花果
[00:14:45.540 --> 00:14:47.540]  下令就是六月的時間
[00:14:47.540 --> 00:14:50.540]  以前有一批先出來的
[00:14:50.540 --> 00:14:51.540]  可能不是很多
[00:14:51.540 --> 00:14:54.540]  不過是初屬的 早些出來的無花果
[00:14:54.540 --> 00:14:57.540]  另一節經文可能更加直接說
[00:14:57.540 --> 00:15:02.540]  就是《河西亞書》第九章第十節
[00:15:02.540 --> 00:15:04.540]  同樣地形容以色列人
[00:15:04.540 --> 00:15:09.540]  好像無花果樹上春季
[00:15:09.540 --> 00:15:11.540]  更加清楚地說
[00:15:11.540 --> 00:15:14.540]  是春季初屬的果子
[00:15:14.540 --> 00:15:16.540]  就是說在夏天六月的時間
[00:15:16.540 --> 00:15:19.540]  有一個收成期
[00:15:19.540 --> 00:15:22.540]  不過無花果會在早兩三月的時間
[00:15:22.540 --> 00:15:25.540]  在春季或者我們說三四月的時間
[00:15:25.540 --> 00:15:28.540]  它會先出小部分的果子
[00:15:28.540 --> 00:15:31.540]  所以當耶穌見到一棵很茂盛的無花果樹
[00:15:31.540 --> 00:15:35.540]  祂期望當中有部分的果子
[00:15:35.540 --> 00:15:38.540]  這個期望是合理期望
[00:15:38.540 --> 00:15:41.540]  不是耶穌無理的要求
[00:15:41.540 --> 00:15:43.540]  是基於理性
[00:15:43.540 --> 00:15:45.540]  基於當時的環境
[00:15:45.540 --> 00:15:48.540]  一個合理的要求
[00:15:48.540 --> 00:15:50.540]  雖然如此
[00:15:50.540 --> 00:15:52.540]  就算沒有 為什麼要弄死它呢?
[00:15:52.540 --> 00:15:55.540]  我們仍然要回答這個問題
[00:15:55.540 --> 00:15:57.540]  好像巴赫萊所說
[00:15:57.540 --> 00:15:58.540]  神蹟都是正面的
[00:15:58.540 --> 00:16:00.540]  為什麼要弄一個負面的
[00:16:00.540 --> 00:16:03.540]  弄死一棵樹有什麼好處呢?
[00:16:03.540 --> 00:16:08.540]  當然我不認同巴赫萊的解釋
[00:16:08.540 --> 00:16:10.540]  我舉個例子
[00:16:10.540 --> 00:16:11.540]  《馬科金》第五章
[00:16:11.540 --> 00:16:16.540]  耶穌在格拉森將一個很可憐
[00:16:16.540 --> 00:16:18.540]  無法幫助他
[00:16:18.540 --> 00:16:19.540]  要放棄他
[00:16:19.540 --> 00:16:20.540]  把他扔在墳墓裡
[00:16:20.540 --> 00:16:22.540]  讓他自生自滅
[00:16:22.540 --> 00:16:23.540]  完全瘋了
[00:16:23.540 --> 00:16:25.540]  沒有穿衣服的人
[00:16:25.540 --> 00:16:26.540]  耶穌救他
[00:16:26.540 --> 00:16:27.540]  趕出烏龜
[00:16:27.540 --> 00:16:28.540]  最後死了二千頭豬
[00:16:28.540 --> 00:16:29.540]  大家記得這個故事
[00:16:29.540 --> 00:16:31.540]  記得這個記載
[00:16:31.540 --> 00:16:34.540]  二千頭豬可以說是負面的神蹟
[00:16:34.540 --> 00:16:36.540]  死了 為什麼呢?
[00:16:36.540 --> 00:16:38.540]  但是耶穌透過創造宇宙
[00:16:38.540 --> 00:16:40.540]  透過這個神蹟
[00:16:40.540 --> 00:16:43.540]  要帶出一個正面的屬靈的真理
[00:16:43.540 --> 00:16:46.540]  就是一個人的靈魂價值
[00:16:46.540 --> 00:16:49.540]  比二千頭豬的價值更重要
[00:16:49.540 --> 00:16:50.540]  同樣地
[00:16:50.540 --> 00:16:53.540]  耶穌現在將一棵無花果樹弄死了
[00:16:53.540 --> 00:16:56.540]  他要帶出一個正面的屬靈真理
[00:16:56.540 --> 00:16:58.540]  這個真理是什麼呢?
[00:16:58.540 --> 00:16:59.540]  我們再看其他經文
[00:16:59.540 --> 00:17:02.540]  稍後再回到這一點
[00:17:02.540 --> 00:17:04.540]  我們先看第二段聖經
[00:17:04.540 --> 00:17:07.540]  就是十五節到十九節
[00:17:07.540 --> 00:17:09.540]  再一次邀請各位節目讀出這段經文
[00:17:09.540 --> 00:17:11.540]  十五到十九節
[00:17:11.540 --> 00:17:13.540]  他們來到耶路撒冷
[00:17:13.540 --> 00:17:17.540]  耶穌進入殿
[00:17:17.540 --> 00:17:20.540]  推倒兌換銀錢之人的桌子
[00:17:20.540 --> 00:17:23.540]  和賣鴿子的人的凳子
[00:17:23.540 --> 00:17:27.540]  也不許人拿著器具從殿裡經過
[00:17:27.540 --> 00:17:31.540]  經上不是記著說
[00:17:31.540 --> 00:17:34.540]  我的殿必稱為萬國禱告的殿嗎?
[00:17:34.540 --> 00:17:37.540]  你們倒使他成為賊窩了
[00:17:37.540 --> 00:17:41.540]  誓師長王文士聽見這話
[00:17:41.540 --> 00:17:43.540]  就想法子要除滅耶穌
[00:17:43.540 --> 00:17:45.540]  卻又怕他
[00:17:45.540 --> 00:17:48.540]  因為眾人都欺其他的教訓
[00:17:48.540 --> 00:17:51.540]  每天晚上耶穌出城去
[00:17:51.540 --> 00:17:53.540]  這裡說到耶穌經過那條路
[00:17:53.540 --> 00:17:55.540]  看到無花果樹發生的事之後
[00:17:55.540 --> 00:17:57.540]  然後再去到聖殿
[00:17:57.540 --> 00:17:58.540]  去到聖殿裡面
[00:17:58.540 --> 00:18:00.540]  有一句說話我要解釋一下
[00:18:00.540 --> 00:18:05.540]  他說耶穌趕出殿裡做買賣的人
[00:18:05.540 --> 00:18:07.540]  可能這裡也表達得不太清楚
[00:18:07.540 --> 00:18:09.540]  趕出殿裡買賣的人
[00:18:09.540 --> 00:18:11.540]  原本的標點符是竇點
[00:18:11.540 --> 00:18:13.540]  如果我有機會翻譯聖經
[00:18:13.540 --> 00:18:15.540]  我會將它改為「無號兩點」
[00:18:15.540 --> 00:18:19.540]  即是說接下來那三個騙語
[00:18:19.540 --> 00:18:21.540]  三個形容的人物
[00:18:21.540 --> 00:18:23.540]  都是做買賣的人
[00:18:23.540 --> 00:18:25.540]  這三類買賣的人是什麼呢?
[00:18:25.540 --> 00:18:27.540]  是兌換銀錢的人
