
[00:00:00.000 --> 00:00:05.940]  各位弟兄姊妹,早晨,願你們平安
[00:06:41.780 --> 00:06:47.420]  阿哈謝、約阿斯和阿瑪謝
[00:06:47.420 --> 00:06:50.100]  原來屈指一算
[00:06:50.100 --> 00:06:52.900]  應該總共不是十四
[00:06:52.900 --> 00:06:54.820]  是十七才對
[00:06:54.820 --> 00:06:57.260]  至於第三個十四代
[00:06:57.260 --> 00:06:58.500]  我們又數一數
[00:06:58.500 --> 00:07:06.580]  一、二、三、四、五、六、七、八、九、十
[00:07:06.580 --> 00:07:11.820]  十一、十二、十三、十四
[00:07:11.820 --> 00:07:12.940]  沒問題!十四!
[00:07:12.940 --> 00:07:15.620]  不是!大衛也要減少
[00:07:15.620 --> 00:07:19.300]  那麼耶哥尼亞也要減少
[00:07:19.300 --> 00:07:22.380]  咦!那麼有趣
[00:07:22.380 --> 00:07:26.300]  如果我們真的看一看這個核數結果
[00:07:26.300 --> 00:07:29.380]  第一代、第二代、第三代
[00:07:29.380 --> 00:07:31.580]  不是十四、十四、十四
[00:07:31.580 --> 00:07:36.500]  是十四、十七、十三
[00:07:36.500 --> 00:07:39.100]  那麼我們就要問一個問題了
[00:07:39.100 --> 00:07:41.860]  馬太作為一個衰利
[00:07:41.860 --> 00:07:45.860]  那個數口算死草,是一個物體算盤
[00:07:45.860 --> 00:07:46.980]  不會計錯數
[00:07:46.980 --> 00:07:53.420]  為什麼他會把這些數字刻意地改成十四、十四、十四呢?
[00:07:53.420 --> 00:07:55.380]  究竟十四這個數字
[00:07:55.380 --> 00:07:59.780]  在整個家譜裡面所要強調的
[00:07:59.780 --> 00:08:02.220]  所要表達的
[00:08:02.220 --> 00:08:04.620]  究竟是什麼呢?
[00:08:04.620 --> 00:08:07.020]  有聖經學者就指出說
[00:08:07.020 --> 00:08:09.380]  這個是要強調
[00:08:09.380 --> 00:08:13.180]  耶穌基督是大衛的子孫
[00:08:13.180 --> 00:08:16.140]  一方面是因為第一節這個標題
[00:08:16.140 --> 00:08:20.020]  已經講了這個那麼重要的部分
[00:08:20.020 --> 00:08:25.060]  第二是因為大衛在整個家譜十七節裡面
[00:08:25.060 --> 00:08:29.140]  他的名字出現的次數是最多的
[00:08:29.140 --> 00:08:33.780]  第三根據希伯來那些字母
[00:08:33.780 --> 00:08:37.580]  原來不同字母有不同數值的
[00:08:37.580 --> 00:08:42.460]  大衛這個名字有三個字母就是D、V、D
[00:08:42.460 --> 00:08:46.380]  而這三個字母的總值加起來
[00:08:46.380 --> 00:08:54.060]  就是四加六加四、十四
[00:08:54.060 --> 00:09:00.980]  其實大衛在這裡是在做一個代表的人物
[00:09:00.980 --> 00:09:06.460]  代表著這四十二代成全的每一個人
[00:09:06.460 --> 00:09:10.780]  因為大衛無論從舊約到新約
[00:09:10.780 --> 00:09:14.860]  他都是一個很有代表性的人物
[00:09:14.860 --> 00:09:19.340]  他一方面標誌著上帝對人的揀選
[00:09:19.340 --> 00:09:21.380]  對人的立約
[00:09:21.380 --> 00:09:23.780]  對人的應許
[00:09:23.780 --> 00:09:28.220]  另一方面他也標誌著上帝所揀選的人
[00:09:28.220 --> 00:09:32.420]  其實都是好像你和我一樣
[00:09:32.420 --> 00:09:34.500]  都是那麼平凡
[00:09:34.500 --> 00:09:36.780]  都是那麼不起眼
[00:09:36.780 --> 00:09:40.540]  都是那麼微不足道
[00:09:40.540 --> 00:09:47.020]  如果我們回去看撒姆爾記上十六章的第四至十三節
[00:09:47.020 --> 00:09:53.780]  當撒姆爾他遵照著上帝的吩咐來到耶穌的家
[00:09:53.780 --> 00:09:57.180]  是耶穌的家
[00:09:57.180 --> 00:10:01.660]  要去高立一個新的以色列王的時候
[00:10:01.660 --> 00:10:06.860]  連大衛的父親耶穌都看不起大衛
[00:10:06.860 --> 00:10:11.860]  都沒有把他放在眼內
[00:10:11.860 --> 00:10:14.780]  所以當撒姆爾問耶穌
[00:10:14.780 --> 00:10:18.140]  你是不是所有的兒子都離開這裡了
[00:10:18.140 --> 00:10:21.260]  耶穌回答說不是
[00:10:21.260 --> 00:10:29.740]  還有一個小的他在看著羊
[00:10:29.740 --> 00:10:33.060]  其實和合本的這個翻譯
[00:10:33.060 --> 00:10:38.220]  並沒有把耶穌當時說這句話的語氣
[00:10:38.220 --> 00:10:40.900]  完全的翻譯出來
[00:10:40.900 --> 00:10:43.660]  因為在他的回答裡面
[00:10:43.660 --> 00:10:48.140]  其實原文是有一個「看」這個字
[00:10:48.140 --> 00:10:51.180]  耶穌的意思是還有一個小的
[00:10:51.180 --> 00:10:55.300]  一個最微不足道的不肯道
[00:10:55.300 --> 00:10:57.500]  不過你看看
[00:10:57.500 --> 00:11:01.420]  他只不過是一個負責看著羊的小木童
[00:11:01.420 --> 00:11:05.860]  你大可以不用理會他
[00:11:05.860 --> 00:11:10.660]  當時的人認為看著羊的確是一個最卑微的工作
[00:11:10.660 --> 00:11:15.900]  只會交給那些身份地位最低微的人來做
[00:11:15.900 --> 00:11:19.060]  加上大衛在這麼多的兄弟裡面
[00:11:19.060 --> 00:11:21.660]  他是最小的一個
[00:11:21.660 --> 00:11:25.220]  要選立新王這麼大一件事
[00:11:25.220 --> 00:11:27.820]  無論怎樣排隊都排不到他
[00:11:27.820 --> 00:11:29.020]  走到一邊去
[00:11:29.020 --> 00:11:33.140]  怎麼會有份出來被挑選呢?
[00:11:33.140 --> 00:11:38.940]  所以當薩姆爾要求耶穌去召集他的眾子的時候
[00:11:38.940 --> 00:11:43.580]  耶穌就召集他的眾子來到薩姆爾的面前
[00:11:43.580 --> 00:11:45.700]  一起來獻祭
[00:11:45.700 --> 00:11:46.980]  就在這件事上面
[00:11:46.980 --> 00:11:49.780]  我們看到耶穌並沒有
[00:11:49.780 --> 00:11:55.900]  從來都沒有遇到大衛有那一份
[00:11:55.900 --> 00:12:00.500]  不過薩姆爾堅持要見這個最小的
[00:12:00.500 --> 00:12:03.020]  這個最微不足道的
[00:12:03.020 --> 00:12:08.220]  以致大衛才有機會來到薩姆爾的面前
[00:12:08.220 --> 00:12:11.260]  在《經文》第十二節提到
[00:12:11.260 --> 00:12:15.140]  耶穌就打發人去叫他來
[00:12:15.140 --> 00:12:16.860]  《聖經》特別的指出
[00:12:16.860 --> 00:12:18.340]  他面色光紅
[00:12:18.340 --> 00:12:20.620]  雙目清秀
[00:12:20.620 --> 00:12:22.180]  容貌華
[00:12:22.180 --> 00:12:23.100]  盡理
[00:12:23.100 --> 00:12:25.940]  耶和華就說「是他了」
[00:12:25.940 --> 00:12:29.660]  「你起來高他」
[00:12:29.660 --> 00:12:31.700]  為什麼聖經要這麼特別
[00:12:31.700 --> 00:12:34.820]  提到大衛是面色光紅
[00:12:34.820 --> 00:12:36.620]  雙目清秀
[00:12:36.620 --> 00:12:40.020]  以及容貌盡理呢?
[00:12:40.020 --> 00:12:42.900]  是不是說神這次聰明了
[00:12:42.900 --> 00:12:46.380]  不選那些高大威猛像掃羅那些不行的
[00:12:46.380 --> 00:12:50.140]  這次要選那些英俊瀟灑的
[00:12:50.140 --> 00:12:51.460]  當然不是
[00:12:51.460 --> 00:12:54.820]  因為原文「俊美」這個字
[00:12:54.820 --> 00:12:57.900]  並不是解作「英俊瀟灑」
[00:12:57.900 --> 00:13:01.860]  而是解作「小孩子」
[00:13:01.860 --> 00:13:06.540]  就是一個是「乳臭未乾的黃毛小子」
[00:13:06.540 --> 00:13:11.220]  一個仍然是「滿面志氣的小孩子」
[00:13:11.220 --> 00:13:17.420]  難怪當巨人哥利亞見到大衛出場的時候
[00:13:17.420 --> 00:13:21.540]  3號耳機上17章42節亦都重複說
[00:13:21.540 --> 00:13:23.940]  大衛面色光紅
[00:13:23.940 --> 00:13:26.900]  容貌盡美
[00:13:26.900 --> 00:13:31.140]  然後哥利亞就馬上對大衛痴之以鼻
[00:13:31.140 --> 00:13:32.820]  對他非常地藐視
[00:13:32.820 --> 00:13:36.220]  因為根本上就沒有想過為什麼
[00:13:36.220 --> 00:13:42.420]  以色列人要選一個完全不夠班的人
[00:13:42.420 --> 00:13:44.300]  一個沒有人想過
[00:13:44.300 --> 00:13:46.540]  他是一個合適人選的人
[00:13:46.540 --> 00:13:50.180]  出來參與其中
[00:13:50.180 --> 00:13:54.500]  不過神就是偏偏喜歡選擇一些
[00:13:54.500 --> 00:14:00.660]  這麼平凡、微不足道的人
[00:14:00.660 --> 00:14:04.020]  我們都很熟悉大衛的生平
[00:14:04.020 --> 00:14:07.420]  因為當我們看大衛的生平的時候
[00:14:07.420 --> 00:14:12.340]  我們就留意到他跟摩西的生平是很不一樣
[00:14:12.340 --> 00:14:15.580]  形成一個很強烈的對比
[00:14:15.580 --> 00:14:20.860]  因為摩西在舊約裡面是一個即策風雲
[00:14:20.860 --> 00:14:23.700]  是非常突出的一個傳奇人物
[00:14:23.700 --> 00:14:29.380]  有很多的神蹟和奇事都伴隨著他
[00:14:29.380 --> 00:14:34.260]  相比之下大衛一生就顯得非常平庸
[00:14:34.260 --> 00:14:38.700]  因為他沒有經歷過什麼驚天動地的超凡經歷
[00:14:38.700 --> 00:14:42.820]  也都沒有成就過什麼豐功遺跡
[00:14:42.820 --> 00:14:45.900]  而對薩姆爾基的記載
[00:14:45.900 --> 00:14:53.220]  大衛事實上從來都沒有行過半劫的訊息
[00:14:53.220 --> 00:14:55.140]  他最厲害最了不起的經歷
[00:14:55.140 --> 00:15:01.580]  或者就只得是擊敗巨人哥尼亞的這個事蹟
[00:15:01.580 --> 00:15:05.180]  另外大衛一生都遇過很多
[00:15:05.180 --> 00:15:08.500]  很多你數不完的困難
[00:15:08.500 --> 00:15:11.820]  可以說是很倒霉到極了
[00:15:11.820 --> 00:15:15.900]  雖然已經是被薩姆爾高立了做以色列的王
[00:15:15.900 --> 00:15:19.380]  不過他遲遲都不能夠登基
[00:15:19.380 --> 00:15:23.780]  不能夠坐在皇帝的寶座上面
[00:15:23.780 --> 00:15:26.300]  而且還要先後被掃羅王
[00:15:26.300 --> 00:15:31.180]  和他自己的親生兒子鴨沙龍所追殺
[00:15:31.180 --> 00:15:34.740]  似乎沒有經歷過神用什麼神蹟奇事
[00:15:34.740 --> 00:15:38.540]  來將他拯救脫離那些險境
[00:15:38.540 --> 00:15:43.420]  而他和他自己的兒子的關係都搞到非常惡劣
[00:15:43.420 --> 00:15:48.460]  結果他所痛愛的兒子鴨沙龍起來造反
[00:15:48.460 --> 00:15:50.900]  最後是戰死沙場
[00:15:50.900 --> 00:15:54.340]  大衛他自己也是屈屈而終
[00:15:54.340 --> 00:16:01.980]  而神由始至終似乎都沒有出手來幫助他
[00:16:01.980 --> 00:16:03.340]  不單是這樣
[00:16:03.340 --> 00:16:08.340]  大衛的一生也是一個非常失敗的人生
[00:16:08.340 --> 00:16:13.740]  因為他自己的兒子暗亂強姦了他女兒他媽
[00:16:13.740 --> 00:16:18.180]  可惜他並沒有自己走出來主持公道
[00:16:18.180 --> 00:16:22.220]  只是想讓事情是不了了之的就過去
[00:16:22.220 --> 00:16:26.300]  結果他的兒子鴨沙龍起來叛變
[00:16:26.300 --> 00:16:30.220]  最後鴨沙龍是被自己大衛的手下
[00:16:30.220 --> 00:16:37.340]  不聽他的吩咐私下了結了鴨沙龍的性命
[00:16:37.340 --> 00:16:41.380]  在這件事中他完全無能為力
[00:16:41.380 --> 00:16:44.940]  沒有辦法去阻止
[00:16:44.940 --> 00:16:49.180]  身為一個父親大衛可以說是完全失職
[00:16:49.180 --> 00:16:57.780]  而且到死都沒有嘗試過去彌補他所犯的錯失
[00:16:57.780 --> 00:16:59.340]  除此之外
[00:16:59.340 --> 00:17:03.780]  大衛的人生也是一個非常醜陋的人生
[00:17:03.780 --> 00:17:07.940]  一生充滿軟弱和腐敗
[00:17:07.940 --> 00:17:10.180]  他和鴨沙龍真的很不同
[00:17:10.180 --> 00:17:15.900]  鴨沙龍頭腦精明事業深重處事能幹
[00:17:15.900 --> 00:17:18.580]  不過大衛剛剛相反
[00:17:18.580 --> 00:17:25.220]  他是沉迷女色可以不擇手段滿足自己的情慾
[00:17:25.220 --> 00:17:31.860]  結果犯下了姦淫和借刀達人的大罪
[00:17:31.860 --> 00:17:35.820]  不過聖經作者似乎沒有想過要隱瞞
[00:17:35.820 --> 00:17:40.060]  這個歷史的事實和人性的醜惡
[00:17:40.060 --> 00:17:46.300]  並且刻意的在家譜裡這樣寫
[00:17:46.300 --> 00:17:52.260]  他就說大衛從烏利亞的妻子
[00:17:52.260 --> 00:17:54.420]  原文沒有妻子這個字
[00:17:54.420 --> 00:17:56.340]  你想想也挺噁心的
[00:17:56.340 --> 00:18:01.900]  大衛從烏利亞的新所郎們
[00:18:01.900 --> 00:18:06.900]  其實作者大可以給一點面子
[00:18:06.900 --> 00:18:11.900]  用第三至第五節的格式來寫大衛
[00:18:11.900 --> 00:18:14.300]  例如第三至第五節提到
[00:18:14.300 --> 00:18:17.780]  猶大從他馬生法勒斯
[00:18:17.780 --> 00:18:20.420]  薩門從那合生波阿斯
[00:18:20.420 --> 00:18:24.900]  而波阿斯從路德生俄比德
[00:18:24.900 --> 00:18:27.340]  如果用這樣的方程式
[00:18:27.340 --> 00:18:31.660]  就可以輕鬆地賴一賴大衛
[00:18:31.660 --> 00:18:34.380]  大衛從拔斯巴
[00:18:34.380 --> 00:18:35.780]  或者他做了皇后之後
[00:18:35.780 --> 00:18:40.380]  叫拔舒亞山所羅門
[00:18:40.380 --> 00:18:42.340]  這樣就可以了
[00:18:42.340 --> 00:18:45.620]  不用大衛那麼懦弱那麼愚弱
[00:18:45.620 --> 00:18:47.340]  那麼難下台
[00:18:47.340 --> 00:18:49.980]  不過作者在這裡
[00:18:49.980 --> 00:18:52.980]  沒有刻意隱瞞歷史真相
[00:18:52.980 --> 00:18:56.500]  和人類的人性的那種醜惡
[00:18:56.500 --> 00:18:57.900]  刻意地指出
[00:18:57.900 --> 00:19:03.900]  大衛從烏利亞的新所郎們
[00:19:03.900 --> 00:19:05.460]  所以假如我們以為
[00:19:05.460 --> 00:19:08.500]  神揀選大衛是因為他很棒
[00:19:08.500 --> 00:19:10.980]  他人等好的心地好
[00:19:10.980 --> 00:19:13.500]  那我們就搞錯了
[00:19:13.500 --> 00:19:16.780]  其實大衛很多時候他的所作所為
[00:19:16.780 --> 00:19:21.660]  往往都是跟神的心意背道而馳
[00:19:21.660 --> 00:19:23.700]  我們搞錯很多時候是因為
[00:19:23.700 --> 00:19:26.460]  我們看到聖經有兩處
[00:19:26.460 --> 00:19:30.300]  特別是指出大衛好像他的心很正
[00:19:30.300 --> 00:19:31.740]  因為《薩姆爾記》
[00:19:31.740 --> 00:19:33.940]  上第十六章第七節指出
[00:19:33.940 --> 00:19:36.580]  耶和華看人或者選人
[00:19:36.580 --> 00:19:40.020]  就不像人選人或者人看人
[00:19:40.020 --> 00:19:42.500]  人看人是看外表的
[00:19:42.500 --> 00:19:45.380]  耶和華是看內心
[00:19:45.380 --> 00:19:47.420]  另一處的經文就是
[00:19:47.420 --> 00:19:50.500]  《使徒行傳》的第十三章二十二節
[00:19:50.500 --> 00:19:57.060]  那裡指出大衛是一個合我心意的人
[00:19:57.060 --> 00:19:59.820]  我尋得耶稀的兒子大衛
[00:19:59.820 --> 00:20:04.780]  他是合我心水的
[00:20:04.780 --> 00:20:07.340]  其實經文要強調的
[00:20:07.340 --> 00:20:08.900]  如果我們想深一層
[00:20:08.900 --> 00:20:13.580]  並不是要強調人的心有多正
[00:20:13.580 --> 00:20:18.140]  不是說大衛的心有多有條件
[00:20:18.140 --> 00:20:20.340]  多優越
[00:20:20.340 --> 00:20:26.220]  是說上帝的心
[00:20:26.220 --> 00:20:29.860]  神看人是用自己的心來看
[00:20:29.860 --> 00:20:34.820]  神選人是用自己的心來選
[00:20:34.820 --> 00:20:39.460]  上帝要選一個合自己心水的人
[00:20:39.460 --> 00:20:42.420]  所以兩節的經文可以強調的
[00:20:42.420 --> 00:20:45.180]  是上帝的主權
[00:20:45.180 --> 00:20:47.420]  事實上《成本聖經》你也看到
[00:20:47.420 --> 00:20:50.500]  神往往只是按他自己的主權
[00:20:50.500 --> 00:20:52.540]  按他自己的心意
[00:20:52.540 --> 00:20:55.900]  我喜歡選誰就選誰
[00:20:55.900 --> 00:21:01.500]  所以任何一個被神選的人
[00:21:01.500 --> 00:21:04.060]  都不是出於他有什麼條件
[00:21:04.060 --> 00:21:08.700]  完全是出於神的恩典和憐憫
[00:21:08.700 --> 00:21:10.940]  所以大衛代表了最平凡
[00:21:10.940 --> 00:21:15.140]  最軟弱最醜陋和最失敗的人生
[00:21:15.140 --> 00:21:21.860]  不過神偏偏喜歡挑選這樣的人
[00:21:21.860 --> 00:21:27.020]  甚至上帝他自己的兒子
[00:21:27.020 --> 00:21:30.100]  都甘願成為平凡
[00:21:30.100 --> 00:21:33.700]  甘願成為微不足道
[00:21:33.700 --> 00:21:36.580]  大衛的人生充滿了悲劇的色彩
[00:21:36.580 --> 00:21:42.860]  不過他與掃羅有一個最大的分別
[00:21:42.860 --> 00:21:45.180]  就是當他在失敗軟弱跌倒
[00:21:45.180 --> 00:21:47.340]  知道自己很不行
[00:21:47.340 --> 00:21:50.300]  很不可信可靠的時候
[00:21:50.300 --> 00:21:53.420]  他仍然懂得回到神的面前
[00:21:53.420 --> 00:21:57.020]  去信靠神、去信服神
[00:21:57.020 --> 00:22:00.540]  儘管大衛整個人生裡有很多的缺失
[00:22:00.540 --> 00:22:03.140]  神依然地挑選他
[00:22:03.140 --> 00:22:09.180]  讓他有機會去參與誇大承傳主耶穌
[00:22:09.180 --> 00:22:14.660]  去為全人類帶來一個大喜的信息
[00:22:14.660 --> 00:22:19.700]  馬太透過十四代加十四代加十四代的
[00:22:19.700 --> 00:22:21.820]  耶穌的家譜
[00:22:21.820 --> 00:22:26.460]  也強調上帝要挑選我們每一個
[00:22:26.460 --> 00:22:29.860]  這麼平凡、這麼軟弱、這麼失敗的人
[00:22:29.860 --> 00:22:34.140]  來去誇大承傳主耶穌
[00:22:34.140 --> 00:22:38.620]  上帝並不需要去挑選什麼超級英雄
[00:22:38.620 --> 00:22:41.300]  事實上我們看回整本聖經裡
[00:22:41.300 --> 00:22:45.140]  我們也找不到一個超級英雄
[00:22:45.140 --> 00:22:48.260]  任何一個致命不凡的人
[00:22:48.260 --> 00:22:49.820]  例如參宣
[00:22:49.820 --> 00:22:52.780]  最後也只會讓自己落在一個
[00:22:52.780 --> 00:22:56.980]  非常慘淡的收場
[00:22:56.980 --> 00:23:00.460]  事實上在這個世界上
[00:23:00.460 --> 00:23:03.780]  任何一個被上帝挑選的人
[00:23:03.780 --> 00:23:06.340]  是沒有一個是二人
[00:23:06.340 --> 00:23:07.900]  連一個都沒有
[00:23:07.900 --> 00:23:09.420]  我們在神的面前
[00:23:09.420 --> 00:23:12.020]  有什麼可以誇口呢?
[00:23:12.020 --> 00:23:15.940]  事實上真是無善可陳
[00:23:15.940 --> 00:23:18.220]  不過神就是喜歡挑選
[00:23:18.220 --> 00:23:20.260]  你和我每一個這麼平凡
[00:23:20.260 --> 00:23:23.940]  這麼無善可陳的人
[00:23:23.940 --> 00:23:26.260]  不知道你願意怎樣去回應
[00:23:26.260 --> 00:23:30.820]  上帝對你的挑選
[00:23:30.820 --> 00:23:32.540]  說到家譜
[00:23:32.540 --> 00:23:36.020]  我們每一個人都有自己的家庭樹
[00:23:36.020 --> 00:23:38.500]  當我們看回自己的家庭樹的時候
[00:23:38.500 --> 00:23:40.060]  就會發現神的恩典
[00:23:40.060 --> 00:23:43.060]  神對你的挑選透過福音
[00:23:43.060 --> 00:23:46.540]  什麼時候開始進入你的生命裡
