
[00:00:00.000 --> 00:00:04.000]  丁姐咪平安,我哋一齊祈禱。
[00:03:01.000 --> 00:03:08.000]  第一節:「聖經說我自誇固然無益於我是保羅,
[00:03:08.000 --> 00:03:15.000]  但我是不得已的,如今我要說道主的顯現和啟示。
[00:03:15.000 --> 00:03:25.000]  我認得一個在基督裡的人,他前十四年前被提到第三層天上去,
[00:03:26.000 --> 00:03:35.000]  或在身內我不知道,或在身外我也不知道,只有神知道。
[00:03:35.000 --> 00:03:43.000]  我認得這人,或在身內或在身外,我都不知道,只有神知道。
[00:03:43.000 --> 00:03:52.000]  他被提到樂園裡,聽見隱蔽的言語,是人不可說的。
[00:03:53.000 --> 00:04:02.000]  為這人我要誇口,但是為我自己,除了我的軟弱以外,我並不誇口。
[00:04:02.000 --> 00:04:10.000]  我就是願意誇口也不算狂,因為我必說實話只是。
[00:04:10.000 --> 00:04:16.000]  我禁止不說,恐怕有人把我看高了。
[00:04:17.000 --> 00:04:28.000]  過於他在我身上所學現、所聽見的,又恐怕我因所得的啟示甚大,就過於至高了。
[00:04:28.000 --> 00:04:43.000]  所以,有一根刺加在我肉體上,就算撒旦的差役要攻擊我,免得我過於至高。」
[00:04:44.000 --> 00:04:49.000]  接著,八到十節,我要請大家一起讀,八至十節,請讀。
[00:04:49.000 --> 00:04:56.000]  「為者是,我三次求過主,次離開我。
[00:04:56.000 --> 00:05:07.000]  他對我說,我的恩典夠你用的,因為我的能力是在人的軟弱上顯得完全。
[00:05:08.000 --> 00:05:14.000]  我更喜歡誇自己的軟弱,好叫基督的能力奉庇我。
[00:05:14.000 --> 00:05:23.000]  我為基督的緣故,就以軟弱、凌辱、急難、迫伯、困苦為可喜樂的,
[00:05:23.000 --> 00:05:32.000]  因為我什麼時候軟弱,什麼時候就剛強了。」
[00:05:33.000 --> 00:05:40.000]  不一樣的人生,我們今天要看的,是一個新的眼光。
[00:05:40.000 --> 00:05:47.000]  我們先看第一方面,是坦誠的請求。
[00:05:47.000 --> 00:05:56.000]  經文在第七節,「又恐怕我因所得的啟示甚大,就過於至高了。
[00:05:57.000 --> 00:06:09.000]  然而,有一根刺架在我的肉體上,就是撒旦的差役要攻擊我,免得我過於至高。
[00:06:09.000 --> 00:06:20.000]  為者是,保羅說,我三次求過主,叫這刺離開我。」
[00:06:21.000 --> 00:06:34.000]  保羅承認有一根刺,有沒有留意到聖經說,保羅說:「加,加在我肉體上。」
[00:06:34.000 --> 00:06:42.000]  那保羅有沒有祈禱求神將這條刺拿走?有沒有?有!
[00:06:43.000 --> 00:06:53.000]  三次!這位是保羅,他極剛強,忍耐力極高,
[00:06:53.000 --> 00:07:02.000]  但他卻是坦誠地三次求主,叫這刺離開他。
[00:07:02.000 --> 00:07:11.000]  相信這條刺一定使保羅很不舒服,甚至痛苦。
[00:07:12.000 --> 00:07:17.000]  這條刺到底是什麼?有沒有想過?
[00:07:17.000 --> 00:07:23.000]  我們一起來看看。
[00:07:23.000 --> 00:07:29.000]  有學者研究,這條刺形容為軟弱,
[00:07:29.000 --> 00:07:37.000]  但並不是因為自己犯罪而有的軟弱。
[00:07:38.000 --> 00:07:47.000]  即不是從我們肉體或自己而來的軟弱。
[00:07:47.000 --> 00:07:55.000]  如果是從肉體或自己而來的軟弱,那些軟弱沒有什麼誇口。
[00:07:55.000 --> 00:08:02.000]  保羅說誇他的軟弱,這些軟弱沒有誇口,反而要聖經教我們,
[00:08:03.000 --> 00:08:08.000]  是要靠聖靈致死他,所以保羅不會誇這些。
[00:08:08.000 --> 00:08:13.000]  那肉體的軟弱是什麼?你和我都很明白。
[00:08:13.000 --> 00:08:21.000]  例如很多,例如懶惰,時間到了,響了,都不起床。
[00:08:21.000 --> 00:08:27.000]  你教多少個鐘?一個?兩個?三個?
[00:08:28.000 --> 00:08:34.000]  我認識一個朋友教五個鐘。一定醒了。
[00:08:34.000 --> 00:08:39.000]  誰知道一樣照睡,仍然遲到,五個鐘。
[00:08:39.000 --> 00:08:46.000]  明知道時間到了,都不起床,有些經常遲到。
[00:08:46.000 --> 00:08:53.000]  肉體軟弱是什麼?明知道應該做的事,有沒有發現?
[00:08:54.000 --> 00:08:58.000]  又不想做,又疏懶不做。
[00:08:58.000 --> 00:09:03.000]  一開電腦就不能停,你們有沒有試過?
[00:09:03.000 --> 00:09:07.000]  或者你們的子女,自己都試過。
[00:09:07.000 --> 00:09:15.000]  用很多時間追電視劇,追那些長篇劇,有沒有?
[00:09:16.000 --> 00:09:25.000]  坦白說,你們有沒有看過那些長篇劇?有沒有追過?
[00:09:25.000 --> 00:09:35.000]  坦白說,我從來沒有追過那些劇。
[00:09:36.000 --> 00:09:47.000]  我有一次非常好奇,為什麼人們這麼喜歡韓劇,這麼喜歡劇集?
[00:09:47.000 --> 00:10:00.000]  我沒有試過,我特意找到一套韓劇看,了解人們為什麼這麼吸引,特別是年輕人,很瘋狂去看。
[00:10:01.000 --> 00:10:13.000]  我妻子有一套韓劇,我最多看五分鐘,十分鐘,有什麼吸引呢?
[00:10:13.000 --> 00:10:18.000]  真的失敗,你們知不知道我看了多久?
[00:10:18.000 --> 00:10:28.000]  看完了,那些韓劇的男女主角,有沒有發現?真的很漂亮。
[00:10:29.000 --> 00:10:33.000]  即使你不留意劇情,你都很想看一下他的樣子。
[00:10:33.000 --> 00:10:38.000]  真的吸引到你,我就一直這樣看,一直這樣看。
[00:10:38.000 --> 00:10:43.000]  真的失敗,我和你分享我的失敗見證。
[00:10:43.000 --> 00:10:49.000]  我看了三十分鐘,長不長?不長。
[00:10:49.000 --> 00:10:52.000]  我想知道你的功力很足夠。
[00:10:52.000 --> 00:10:57.000]  三十分鐘,我看完之後真的很內疚。
[00:10:58.000 --> 00:11:01.000]  你知不知道人生三十分鐘可以做很多事情?
[00:11:01.000 --> 00:11:07.000]  我真的很內疚,應罪悔改,幾乎跪下,向神禱告,
[00:11:07.000 --> 00:11:11.000]  「神啊,真是對不起,我為什麼用了三十分鐘看這些東西?」
[00:11:11.000 --> 00:11:15.000]  其實那些不是壞的訊息,已經有些未必好的。
[00:11:15.000 --> 00:11:21.000]  但是真的很失敗,我現在明白了,但是真的要逃避。
[00:11:21.000 --> 00:11:26.000]  所以我看了一小時,糟糕了,三十分鐘馬上刪除。
[00:11:27.000 --> 00:11:32.000]  以後都不敢看,因為我不想再應罪悔改。
[00:11:32.000 --> 00:11:37.000]  肉體就是這樣,拉著你。
[00:11:37.000 --> 00:11:42.000]  肉體的東西包括什麼?有沒有試過大減價?
[00:11:42.000 --> 00:11:46.000]  你是不是經常留意在哪裡大減價?
[00:11:46.000 --> 00:11:50.000]  大減價的時候很難控制自己,不知道為什麼。
[00:11:50.000 --> 00:11:54.000]  有些人告訴我,師母,我該買的都買了,
[00:11:55.000 --> 00:11:58.000]  不過不該買的都買了。
[00:11:58.000 --> 00:12:01.000]  所以你和我家有很多東西,對不對?
[00:12:01.000 --> 00:12:06.000]  要不要捐?搬屋才怕,你是不是很怕搬屋?
[00:12:06.000 --> 00:12:10.000]  還有很多例子,肉體真是麻煩。
[00:12:10.000 --> 00:12:15.000]  還有肉體帶來很多敗壞的思想和性情。
[00:12:15.000 --> 00:12:21.000]  這些你和我很深知,很坦誠知道。
[00:12:22.000 --> 00:12:27.000]  例如自私,不要告訴我你沒有。
[00:12:27.000 --> 00:12:41.000]  驕傲,嫉妒,虛假,不誠實,貪愛世界等等。
[00:12:41.000 --> 00:12:49.000]  這些敗壞的性情是從我們肉體而來,
[00:12:50.000 --> 00:12:58.000]  在我們幾十年來,需要靠聖靈致死和逃避它。
[00:12:58.000 --> 00:13:01.000]  是神所不喜悅的。
[00:13:01.000 --> 00:13:05.000]  這些肉體的軟弱就沒有什麼值得誇獎了。
[00:13:05.000 --> 00:13:08.000]  所以保羅所說的不是這些,
[00:13:08.000 --> 00:13:12.000]  這些是要靠聖靈去致死。
[00:13:12.000 --> 00:13:17.000]  保羅所說的這些軟弱是什麼呢?
[00:13:18.000 --> 00:13:20.000]  是一些外加的東西。
[00:13:20.000 --> 00:13:22.000]  記不記得我剛才說的一個字叫加,
[00:13:22.000 --> 00:13:25.000]  加在他的肉體上,
[00:13:25.000 --> 00:13:28.000]  加給他的不關他的事。
[00:13:28.000 --> 00:13:30.000]  好像第十節提到,
[00:13:30.000 --> 00:13:36.000]  軟弱、凌辱、急難、迫不困苦、唯可喜樂。
[00:13:36.000 --> 00:13:42.000]  保羅說,因我什麼時候軟弱,就什麼時候剛強。
[00:13:42.000 --> 00:13:47.000]  有學者研究保羅這個肉體的軟弱,
[00:13:48.000 --> 00:13:53.000]  是眼疾,因為他寫字很大,
[00:13:53.000 --> 00:14:01.000]  有可能是說話的能力,保羅寫得很好,
[00:14:01.000 --> 00:14:05.000]  但是他說話未必很好,
[00:14:05.000 --> 00:14:11.000]  有可能是他其貌不揚,並不吸引,
[00:14:11.000 --> 00:14:15.000]  沒有清楚說是什麼,
[00:14:16.000 --> 00:14:18.000]  但是無論如何,
[00:14:18.000 --> 00:14:20.000]  現在的刺是什麼都好,
[00:14:20.000 --> 00:14:26.000]  一定是令到保羅很不舒服,
[00:14:26.000 --> 00:14:28.000]  同意嗎?
[00:14:28.000 --> 00:14:32.000]  很遺憾,保羅很想脫離他,
[00:14:32.000 --> 00:14:38.000]  而且三次來求主拿走他。
[00:14:38.000 --> 00:14:42.000]  但是主母,你和我有什麼軟弱?
[00:14:42.000 --> 00:14:45.000]  我再說,和罪無關的,
[00:14:46.000 --> 00:14:52.000]  不是自己找來的,而是外家的一些軟弱,
[00:14:52.000 --> 00:14:54.000]  例如是什麼呢?
[00:14:54.000 --> 00:14:58.000]  例如已經很小心照顧身體,
[00:14:58.000 --> 00:15:03.000]  仍然生病,可能是遺傳,
[00:15:03.000 --> 00:15:10.000]  例如出生在一個不太理想的家庭,
[00:15:10.000 --> 00:15:13.000]  別人的家庭很美滿,很簡單,
[00:15:14.000 --> 00:15:16.000]  但我出生的家庭沒有選擇,
[00:15:16.000 --> 00:15:20.000]  我出生的家庭真的很複雜,很不如意,
[00:15:20.000 --> 00:15:26.000]  又例如,你和我天生有些缺憾,
[00:15:26.000 --> 00:15:30.000]  或者有些比較弱的地方,
[00:15:30.000 --> 00:15:33.000]  或者一個遭遇,愛來的遭遇,
[00:15:33.000 --> 00:15:36.000]  而令你感到很困難,
[00:15:36.000 --> 00:15:40.000]  可不可以坦誠向主禱告?
[00:15:40.000 --> 00:15:43.000]  可不可以?應不應該?
[00:15:44.000 --> 00:15:47.000]  甚至乎,是否可以求主拿走它?
[00:15:47.000 --> 00:15:50.000]  可以,保羅就是這樣,
[00:15:50.000 --> 00:15:57.000]  當然,如果因為犯罪而有帶來的痛苦,
[00:15:57.000 --> 00:16:01.000]  我們更加需要來到神面前坦誠承認,
[00:16:01.000 --> 00:16:04.000]  而且求寬恕幫助,
[00:16:04.000 --> 00:16:08.000]  但如果你和我知道,這是外家的因素,
[00:16:09.000 --> 00:16:15.000]  不關你的事,更可以坦誠地來告訴主,
[00:16:15.000 --> 00:16:20.000]  甚至求主拿走它,尋求主的心意,
[00:16:20.000 --> 00:16:25.000]  主可不可以?主絕對可以,絕對可以拿走,
[00:16:25.000 --> 00:16:30.000]  但是,如果主不拿走,有沒有?
[00:16:30.000 --> 00:16:34.000]  有沒有一些東西,主到現在還沒有拿走?
[00:16:35.000 --> 00:16:40.000]  就像保羅一樣,一定會帶來第二方面,
[00:16:40.000 --> 00:16:46.000]  就是「恩典救庸」,第八節,
[00:16:46.000 --> 00:16:52.000]  保羅說:「為這事,我三次求過主,
[00:16:52.000 --> 00:16:57.000]  叫這次離開我,祂對我說:
[00:16:57.000 --> 00:17:01.000]  我的恩典救你用,因為我的能力
[00:17:02.000 --> 00:17:06.000]  在人的軟弱上顯得完全。」
[00:17:06.000 --> 00:17:10.000]  這是保羅和主的一個對話,
[00:17:10.000 --> 00:17:15.000]  在禱告中,神說給回答保羅,
[00:17:15.000 --> 00:17:19.000]  那條刺有沒有拿走?沒有,
[00:17:19.000 --> 00:17:22.000]  保羅知不知道原因?
[00:17:22.000 --> 00:17:26.000]  我們先看看保羅的經歷,第二節,
[00:17:27.000 --> 00:17:32.000]  「聖經說,我認得有一個在基督裡的人,
[00:17:32.000 --> 00:17:37.000]  他前十四年被提到第三層天去,
[00:17:37.000 --> 00:17:42.000]  或在身外,不知道,或在身外,我不知道,
[00:17:42.000 --> 00:17:47.000]  只有神知道。我認得這人,
[00:17:47.000 --> 00:17:52.000]  或在身外,不知道,只有神知道,
[00:17:53.000 --> 00:17:59.000]  他被提到樂園裡,聽見隱蔽的言語,
[00:17:59.000 --> 00:18:02.000]  是人不可說。」
[00:18:02.000 --> 00:18:06.000]  保羅有三層天的經歷,
[00:18:06.000 --> 00:18:10.000]  曾經被提到樂園裡去,
[00:18:10.000 --> 00:18:15.000]  聽見隱蔽的言語,是人不可說。
[00:18:15.000 --> 00:18:20.000]  這是一個特殊屬靈的經歷,
[00:18:21.000 --> 00:18:23.000]  保羅特意不提自己的名字,
[00:18:23.000 --> 00:18:27.000]  恐怕有人把他看高了,
[00:18:27.000 --> 00:18:31.000]  過於保羅身上應該看見聽見。
[00:18:31.000 --> 00:18:34.000]  其實他說認得這個人是誰?
[00:18:34.000 --> 00:18:38.000]  就是保羅自己,沒錯了。
[00:18:38.000 --> 00:18:43.000]  因為保羅有這種特殊的啟示,
[00:18:43.000 --> 00:18:48.000]  所以有一根刺加在他的肉體上,
[00:18:49.000 --> 00:18:52.000]  就是撒旦的差役來攻擊他。
[00:18:52.000 --> 00:18:55.000]  撒旦攻擊保羅,
[00:18:55.000 --> 00:18:58.000]  叫他軟弱,叫他失敗。
[00:18:58.000 --> 00:19:03.000]  但是神卻轉化這個軟弱,
[00:19:03.000 --> 00:19:06.000]  成為保羅的祝福。
[00:19:06.000 --> 00:19:11.000]  有什麼祝福?
[00:19:11.000 --> 00:19:14.000]  保羅這個特殊屬靈的經歷,
[00:19:15.000 --> 00:19:19.000]  神不讓他的僕人驕傲,
[00:19:19.000 --> 00:19:26.000]  讓保羅一生都謙卑依靠主,
[00:19:26.000 --> 00:19:29.000]  其實是神保護保羅。
[00:19:29.000 --> 00:19:33.000]  當每看見一根刺的時候,
[00:19:33.000 --> 00:19:36.000]  就看見自己的悠閒,
[00:19:36.000 --> 00:19:40.000]  就有機會經歷主的恩典足用。
[00:19:41.000 --> 00:19:46.000]  神將好似看來的咒咒,化成一個祝福,
[00:19:46.000 --> 00:19:51.000]  是神慈愛智慧的安排。
[00:19:51.000 --> 00:19:55.000]  我們參考哥倫比亞後書四章七節,
[00:19:55.000 --> 00:19:59.000]  我們一起讀,四章七節,請讀。
[00:19:59.000 --> 00:20:03.000]  「我們有這寶貝放在瓦器裡,
[00:20:03.000 --> 00:20:06.000]  要顯明這莫大的能力,
[00:20:06.000 --> 00:20:10.000]  是出於神,不是出於我們。
[00:20:11.000 --> 00:20:15.000]  我們四面受敵,卻不被困住,
[00:20:15.000 --> 00:20:19.000]  心裡作難,卻不致失望,
[00:20:19.000 --> 00:20:22.000]  做壁壩,卻不致凋棄,
[00:20:22.000 --> 00:20:28.000]  打倒了,卻不致死亡。」
[00:20:28.000 --> 00:20:32.000]  保羅曾經提過四章,
[00:20:32.000 --> 00:20:36.000]  有一個寶貝在瓦器裡,
[00:20:36.000 --> 00:20:40.000]  保羅形容自己是一個瓦器,
[00:20:41.000 --> 00:20:43.000]  瓦器是怎樣的呢?
[00:20:43.000 --> 00:20:47.000]  瓦器脆弱嗎?很容易打爛,
[00:20:47.000 --> 00:20:50.000]  很脆弱,容易打破,
[00:20:50.000 --> 00:20:54.000]  而且受不起大力的擊打。
[00:20:54.000 --> 00:20:59.000]  這個瓦器有四面受敵,
[00:20:59.000 --> 00:21:02.000]  心裡作難,做壁壩,
[00:21:02.000 --> 00:21:05.000]  幾乎甚至被打倒了。
[00:21:06.000 --> 00:21:11.000]  這個也是保羅經歷一切外加給他的苦難,
[00:21:11.000 --> 00:21:14.000]  不是因為他犯罪而來的,
[00:21:14.000 --> 00:21:16.000]  是外加的苦難。
[00:21:16.000 --> 00:21:19.000]  但保羅卻是經歷呢?
[00:21:19.000 --> 00:21:22.000]  經歷什麼呢?聖經說:
[00:21:22.000 --> 00:21:28.000]  「卻不被困住,卻不致失望,
[00:21:28.000 --> 00:21:35.000]  卻不被凋棄,卻不致死亡。」
[00:21:37.000 --> 00:21:40.000]  為什麼有這四個卻字呢?
[00:21:40.000 --> 00:21:42.000]  保羅只是一個瓦器,
[00:21:42.000 --> 00:21:46.000]  本來就是容易被打破的,
[00:21:46.000 --> 00:21:50.000]  怎樣能夠經歷有這四個卻字呢?
[00:21:50.000 --> 00:21:57.000]  是因為我們裡面有一個寶貝在這瓦器裡,
[00:21:57.000 --> 00:22:01.000]  要顯明這莫大的能力是出於神,
[00:22:01.000 --> 00:22:04.000]  而不是出於我們。
[00:22:05.000 --> 00:22:08.000]  保羅知道自己只不過是一個瓦器,
[00:22:08.000 --> 00:22:10.000]  不堪一擊。
[00:22:10.000 --> 00:22:14.000]  你覺得自己像不像瓦器呢?
[00:22:14.000 --> 00:22:17.000]  是不是不堪一擊呢?
[00:22:17.000 --> 00:22:22.000]  我們有時候真的沒有耐性,
[00:22:22.000 --> 00:22:24.000]  不太能激動,
[00:22:24.000 --> 00:22:29.000]  一看到不合心意的事就馬上反應,
[00:22:29.000 --> 00:22:31.000]  馬上批評,
[00:22:31.000 --> 00:22:33.000]  哪有忍耐的呢?
[00:22:34.000 --> 00:22:36.000]  我們的能力真的不夠,
[00:22:36.000 --> 00:22:39.000]  我們容易灰心嗎?
[00:22:39.000 --> 00:22:41.000]  有沒有人告訴我,
[00:22:41.000 --> 00:22:43.000]  我從來沒有灰心過,
[00:22:43.000 --> 00:22:46.000]  從來沒有失望過?
[00:22:46.000 --> 00:22:48.000]  灰心失望,
[00:22:48.000 --> 00:22:51.000]  我們也很常有,
[00:22:51.000 --> 00:22:53.000]  或者來自自己的失敗,
[00:22:53.000 --> 00:22:57.000]  又或者來自別人很簡單的一句話,
[00:22:57.000 --> 00:22:59.000]  一個很簡單的批評,
[00:22:59.000 --> 00:23:03.000]  我們就可能不堪一擊,
[00:23:04.000 --> 00:23:06.000]  你覺得你和我捱不捱得苦呢?
[00:23:06.000 --> 00:23:10.000]  有沒有人覺得我捱得苦呢?
[00:23:10.000 --> 00:23:13.000]  只看這幾個禮拜是否很熱,
[00:23:13.000 --> 00:23:18.000]  是否熱得我們呱呱叫呢?
[00:23:18.000 --> 00:23:20.000]  家裡有沒有冷氣,
[00:23:20.000 --> 00:23:22.000]  有沒有風扇呢?
[00:23:22.000 --> 00:23:24.000]  起碼有風扇,
[00:23:24.000 --> 00:23:26.000]  起碼有扇撥一下吧,
[00:23:26.000 --> 00:23:29.000]  熱一點我們也受不了,
[00:23:29.000 --> 00:23:32.000]  我們每個人都經常看天氣,
[00:23:33.000 --> 00:23:35.000]  小朋友今天幾度呢?
[00:23:35.000 --> 00:23:37.000]  今天80度,
[00:23:37.000 --> 00:23:39.000]  88度好像,
[00:23:39.000 --> 00:23:41.000]  總比沒有九字頭好,
[00:23:41.000 --> 00:23:43.000]  每天都關心,
[00:23:43.000 --> 00:23:45.000]  因為我們不太捱得苦,
[00:23:45.000 --> 00:23:47.000]  你們去吃東西,
[00:23:47.000 --> 00:23:49.000]  去酒樓,
[00:23:49.000 --> 00:23:51.000]  你們喜歡泊車是泊近還是泊遠?
[00:23:51.000 --> 00:23:53.000]  有誰泊近的?
[00:23:53.000 --> 00:23:55.000]  大部分都是泊近的,
[00:23:55.000 --> 00:23:57.000]  有誰特意泊遠的?
[00:23:57.000 --> 00:23:59.000]  也有,
[00:23:59.000 --> 00:24:01.000]  Susan泊遠的,
[00:24:02.000 --> 00:24:04.000]  我有一次和我女兒去吃飯,
[00:24:04.000 --> 00:24:06.000]  牧師愛和我女兒,
[00:24:06.000 --> 00:24:08.000]  我女兒開車,
[00:24:08.000 --> 00:24:17.000]  明知餐廳門口有個位置,
[00:24:17.000 --> 00:24:19.000]  我女兒開車,
[00:24:19.000 --> 00:24:22.000]  經過餐廳就走了,
[00:24:22.000 --> 00:24:24.000]  我叫著我女兒,
[00:24:24.000 --> 00:24:29.000]  是否看不到?
[00:24:29.000 --> 00:24:31.000]  那裡有個位置,
[00:24:32.000 --> 00:24:33.000]  你很小心說話,
[00:24:33.000 --> 00:24:35.000]  現在還亂說話,
[00:24:35.000 --> 00:24:37.000]  我愛她這樣說話,
[00:24:37.000 --> 00:24:39.000]  那裡有個位置,
[00:24:39.000 --> 00:24:41.000]  我問她怎麼搞的,
[00:24:41.000 --> 00:24:43.000]  那裡有個位置也不泊,
[00:24:43.000 --> 00:24:45.000]  當然不行,
[00:24:45.000 --> 00:24:47.000]  聽完之後,
[00:24:47.000 --> 00:24:49.000]  我女兒說,
[00:24:49.000 --> 00:24:51.000]  媽咪,
[00:24:51.000 --> 00:24:53.000]  我特意泊遠一點的,
[00:24:53.000 --> 00:24:55.000]  你猜多遠?
[00:24:55.000 --> 00:24:57.000]  幾條街,
[00:24:57.000 --> 00:24:59.000]  我問她是否需要那麼遠?
[00:24:59.000 --> 00:25:01.000]  她說是,
[00:25:02.000 --> 00:25:03.000]  我問她走多一點,
[00:25:03.000 --> 00:25:05.000]  吃完就不走,
[00:25:05.000 --> 00:25:07.000]  原來她說,
[00:25:07.000 --> 00:25:09.000]  吃完東西,
[00:25:09.000 --> 00:25:11.000]  走走很重要,
[00:25:11.000 --> 00:25:14.000]  我真的發現很好,
[00:25:14.000 --> 00:25:16.000]  因為吃到很飽出來,
[00:25:16.000 --> 00:25:18.000]  真的走幾條街,
[00:25:18.000 --> 00:25:20.000]  我也不知道我的車去了哪裡,
[00:25:20.000 --> 00:25:22.000]  那裡是大路,
[00:25:22.000 --> 00:25:24.000]  真的過得很好,
[00:25:24.000 --> 00:25:26.000]  不錯,
[00:25:26.000 --> 00:25:28.000]  你試一下,
[00:25:28.000 --> 00:25:30.000]  今天回去,
[00:25:31.000 --> 00:25:32.000]  泊位也要近,
[00:25:32.000 --> 00:25:34.000]  不太想走,
[00:25:34.000 --> 00:25:36.000]  不太行,
[00:25:36.000 --> 00:25:38.000]  所以我們其實,
[00:25:38.000 --> 00:25:40.000]  坦誠說,
[00:25:40.000 --> 00:25:44.000]  我們有時真是不堪一擊,
[00:25:44.000 --> 00:25:48.000]  身心靈都實在需要更強壯,
[00:25:48.000 --> 00:25:53.000]  保羅知道一件事,
[00:25:53.000 --> 00:25:56.000]  他能夠面對這四個「卻」字,
[00:25:56.000 --> 00:25:58.000]  不是他的功勞,
[00:26:00.000 --> 00:26:02.000]  他只不過是啞氣,
[00:26:02.000 --> 00:26:10.000]  能夠在裡面有一個寶貝,
[00:26:10.000 --> 00:26:15.000]  能夠越過啞氣的軟弱,
[00:26:15.000 --> 00:26:18.000]  而能夠發出能力,
[00:26:18.000 --> 00:26:21.000]  在他裡面顯出光芒,
[00:26:21.000 --> 00:26:24.000]  保羅知道一件事,
[00:26:24.000 --> 00:26:26.000]  很清楚知道一件事,
[00:26:27.000 --> 00:26:30.000]  他能夠面對這一切是寶貝在裡面,
[00:26:30.000 --> 00:26:35.000]  但是保羅永遠都不會成為那個寶貝,
[00:26:35.000 --> 00:26:38.000]  永遠都是啞氣,
[00:26:38.000 --> 00:26:42.000]  只不過是寶貝在裡面,
[00:26:42.000 --> 00:26:44.000]  沒有何誇,
[00:26:44.000 --> 00:26:46.000]  阿頂姐妹,
[00:26:46.000 --> 00:26:48.000]  保羅自稱是啞氣,
[00:26:48.000 --> 00:26:51.000]  重要的是這個啞氣是潔淨的,
[00:26:51.000 --> 00:26:56.000]  寶貝在裡面就能夠發出光芒,
[00:26:57.000 --> 00:26:58.000]  阿頂姐妹,
[00:26:58.000 --> 00:27:01.000]  我們一生跟隨、侍奉主,
[00:27:01.000 --> 00:27:04.000]  有不足很多不足的地方,
[00:27:04.000 --> 00:27:08.000]  也有環境加給我們的困難,
[00:27:08.000 --> 00:27:12.000]  我們有時求主將困難拿走,
[00:27:12.000 --> 00:27:14.000]  主有時會的,
[00:27:14.000 --> 00:27:17.000]  但是若果沒有,
[00:27:17.000 --> 00:27:20.000]  可能神要我們經歷,
[00:27:20.000 --> 00:27:22.000]  祂恩典是足用的,
[00:27:23.000 --> 00:27:27.000]  而且容讓這些困難,
[00:27:27.000 --> 00:27:33.000]  其實是保護我們更謙卑的心,
[00:27:33.000 --> 00:27:35.000]  知道自己的有限,
[00:27:35.000 --> 00:27:39.000]  全心的依靠祂來成事,
[00:27:39.000 --> 00:27:45.000]  保羅以為拿走這條刺,
[00:27:45.000 --> 00:27:48.000]  最初是對侍奉更好的,
[00:27:48.000 --> 00:27:50.000]  否則他不會求三次,
[00:27:50.000 --> 00:27:52.000]  有時我們都會這樣做,
[00:27:53.000 --> 00:27:55.000]  但是如果主沒有抑鬱,
[00:27:55.000 --> 00:28:01.000]  主就知道如何令我們保持謙卑,
[00:28:01.000 --> 00:28:05.000]  當我們依靠神去完成一件事,
[00:28:05.000 --> 00:28:08.000]  我們經歷祂的恩典足用,
[00:28:08.000 --> 00:28:10.000]  更加永遠記得,
[00:28:10.000 --> 00:28:14.000]  你和我,我們永遠都是崖,
[00:28:14.000 --> 00:28:17.000]  不要自視太高,
[00:28:17.000 --> 00:28:22.000]  你和我,只是因為有寶貝,
[00:28:23.000 --> 00:28:26.000]  在我們裡面而作成,
[00:28:26.000 --> 00:28:28.000]  感謝神,
[00:28:28.000 --> 00:28:30.000]  昨天我們有福音電影,
[00:28:30.000 --> 00:28:34.000]  我們九月份也有中秋晚會,
