
[00:00:00.000 --> 00:00:02.840]  弟兄姊妹,平安!
[00:02:09.080 --> 00:02:11.400]  但其實不是讀得太明白
[00:02:11.400 --> 00:02:14.240]  因為他想知道將來會發生什麼事
[00:02:14.240 --> 00:02:17.720]  不過其實啟示錄跟舊約先師的預言一樣
[00:02:17.720 --> 00:02:22.040]  不僅要告訴人將來、末世會發生什麼事
[00:02:22.040 --> 00:02:25.360]  更重要的是在今天去警戒提醒我們
[00:02:25.360 --> 00:02:27.280]  神的心意要求是什麼
[00:02:27.280 --> 00:02:31.600]  讓我們能夠在今天活出合神心意的生命
[00:02:31.600 --> 00:02:33.120]  所以其實啟示錄的信息
[00:02:33.120 --> 00:02:36.840]  跟我們今天每個人的生活息息相關
[00:02:36.840 --> 00:02:38.880]  啟示錄的作者是使徒約翰
[00:02:38.880 --> 00:02:40.280]  在寫啟示錄的時候
[00:02:40.280 --> 00:02:42.840]  是教會受到強烈迫害的時候
[00:02:42.840 --> 00:02:45.240]  而約翰他作為教會的領袖
[00:02:45.240 --> 00:02:49.040]  他被流放到拔摩海島
[00:02:49.040 --> 00:02:52.120]  看來好像這個時間沒什麼盼望
[00:02:52.120 --> 00:02:54.440]  但耶穌基督在這個時候向他顯現
[00:02:54.440 --> 00:02:58.360]  向他傳廣關乎萬民充滿盼望的信息
[00:02:58.360 --> 00:02:59.600]  啟示錄二至三章
[00:02:59.600 --> 00:03:02.800]  都是耶穌基督給當時七間教會的書信
[00:03:02.800 --> 00:03:04.560]  這七封書信的信息
[00:03:04.560 --> 00:03:06.680]  也不僅是給七間教會
[00:03:06.680 --> 00:03:08.080]  也是給歷世歷代
[00:03:08.080 --> 00:03:11.960]  就是屬於耶穌基督的教會
[00:03:11.960 --> 00:03:15.040]  這七封書信是有一個特定的模式的
[00:03:15.040 --> 00:03:18.400]  開始的時候是耶穌基督對自己的描述
[00:03:18.400 --> 00:03:20.120]  然後就會說出
[00:03:20.120 --> 00:03:23.360]  那間教會可以稱讚或需要責備的地方
[00:03:23.360 --> 00:03:27.840]  然後就是耶穌基督會作出的審判的行動
[00:03:27.840 --> 00:03:29.800]  然後就會有一個應許
[00:03:29.800 --> 00:03:31.920]  是給得聖者的獎賞
[00:03:31.920 --> 00:03:33.320]  最後也會有一個呼籲
[00:03:33.320 --> 00:03:35.080]  就是每一封書信都有的
[00:03:35.080 --> 00:03:37.360]  就是有以可聽的就應當聽
[00:03:37.360 --> 00:03:41.080]  呼籲眾人去聆聽
[00:03:41.080 --> 00:03:44.520]  我們一起看啟示錄二章八節
[00:03:44.520 --> 00:03:47.440]  「你要寫信給在士梅拿教會的使者說
[00:03:47.440 --> 00:03:48.880]  那首先的、末後的
[00:03:48.880 --> 00:03:52.160]  曾經死去而又活過來的這說」
[00:03:52.160 --> 00:03:54.240]  在這裡耶穌基督形容自己是
[00:03:54.240 --> 00:03:59.080]  「首先、末後、曾經死去而又活過來」
[00:03:59.080 --> 00:04:02.040]  耶穌基督是神,是自有永有
[00:04:02.040 --> 00:04:04.440]  在創世以前已經存在
[00:04:04.440 --> 00:04:07.280]  《哥羅西書》一章十五節
[00:04:07.280 --> 00:04:10.440]  祂說:「我指示那看不見的神的形象
[00:04:10.440 --> 00:04:14.400]  是受生的,高於一切受造之物」
[00:04:14.400 --> 00:04:18.400]  同時耶穌也是末後,是永活的神
[00:04:18.400 --> 00:04:19.400]  祂曾經死去
[00:04:19.400 --> 00:04:20.720]  因為祂為世人的罪
[00:04:20.720 --> 00:04:22.040]  釘死在十字架上
[00:04:22.040 --> 00:04:24.240]  然後第三天復活了
[00:04:24.240 --> 00:04:25.600]  承受了救恩
[00:04:25.600 --> 00:04:28.120]  讓一切信靠祂的人可以和神復活
[00:04:28.120 --> 00:04:29.880]  得著永生
[00:04:29.880 --> 00:04:30.960]  在每一封信裡
[00:04:30.960 --> 00:04:32.240]  耶穌基督對自己的描述
[00:04:32.240 --> 00:04:35.960]  都跟祂要對教會發出的信息有關係
[00:04:35.960 --> 00:04:37.760]  所以我們值得去思想
[00:04:37.760 --> 00:04:40.760]  在這裡,耶穌特別提到自己的自有永有
[00:04:40.760 --> 00:04:43.680]  受苦和復活,是什麼原因呢?
[00:04:43.680 --> 00:04:45.760]  因為小妹大教會需要受苦
[00:04:45.760 --> 00:04:50.240]  大家剛才讀過經文也知道
[00:04:50.240 --> 00:04:51.640]  原來人在苦難裡
[00:04:51.640 --> 00:04:54.200]  很多時候會思想兩個問題
[00:04:54.200 --> 00:04:55.840]  大家知道是什麼嗎?
[00:04:55.840 --> 00:04:59.640]  有人遇到苦難時,通常會問的是什麼?
[00:04:59.640 --> 00:05:01.080]  為什麼?
[00:05:01.080 --> 00:05:01.680]  為什麼是什麼?
[00:05:01.680 --> 00:05:03.400]  為什麼是我?
[00:05:03.400 --> 00:05:07.200]  為什麼要發生在我身上呢?
[00:05:07.200 --> 00:05:08.400]  為什麼是我?
[00:05:08.400 --> 00:05:13.280]  還有第二個問題是什麼呢?
[00:05:13.280 --> 00:05:14.320]  什麼時候呢?
[00:05:14.320 --> 00:05:16.280]  什麼時候完結呢?
[00:05:16.280 --> 00:05:17.560]  什麼時候會完結呢?
[00:05:17.560 --> 00:05:20.200]  通常我們在苦難裡有兩個問題
[00:05:20.200 --> 00:05:23.320]  為什麼是我呢?
[00:05:23.320 --> 00:05:25.960]  主耶穌對這兩個問題都有回應
[00:05:25.960 --> 00:05:28.720]  主耶穌的回應就是
[00:05:28.720 --> 00:05:31.480]  我在地上也受過滑爛和逼迫
[00:05:31.480 --> 00:05:34.360]  祢所受的,我明白
[00:05:34.360 --> 00:05:37.360]  耶穌在地上,祂因為全港城的道和真理
[00:05:37.360 --> 00:05:40.920]  遭受祂自己的同胞和當時政權的迫害
[00:05:40.920 --> 00:05:43.840]  而教會作為耶穌基督在地上的代表
[00:05:43.840 --> 00:05:46.440]  同樣也會因為全港城的道和真理
[00:05:46.440 --> 00:05:48.080]  遭遇滑爛和逼迫
[00:05:48.080 --> 00:05:51.880]  就像當時的小妹大教會一樣
[00:05:51.880 --> 00:05:53.720]  第二個問題
[00:05:53.720 --> 00:05:57.840]  我們在苦難裡會問到什麼時候呢?
[00:05:57.840 --> 00:05:58.920]  主耶穌的回應是
[00:05:58.920 --> 00:06:02.480]  我是首先的抹後的,死過又活過
[00:06:02.480 --> 00:06:05.800]  地上的人生其實是相比永恆
[00:06:05.800 --> 00:06:07.760]  很短暫的日子
[00:06:07.760 --> 00:06:11.080]  苦難過後是有生命的盼望
[00:06:11.080 --> 00:06:12.840]  有時候當人在患難當中
[00:06:12.840 --> 00:06:15.280]  我們會覺得日子過得特別慢
[00:06:15.280 --> 00:06:16.840]  度日如年
[00:06:16.840 --> 00:06:18.880]  好像看不到出路
[00:06:18.880 --> 00:06:20.360]  不知道在過去幾年疫情裡
[00:06:20.360 --> 00:06:21.320]  大家會不會有時覺得
[00:06:21.320 --> 00:06:22.880]  嘩,不能外出?
[00:06:22.880 --> 00:06:24.920]  又好像很害怕
[00:06:24.920 --> 00:06:28.160]  又少了很多的社交
[00:06:28.160 --> 00:06:30.080]  少了很多的交流
[00:06:30.080 --> 00:06:32.680]  好像看不到出路
[00:06:32.680 --> 00:06:36.800]  但耶穌基督用祂的生命和大能告訴我們
[00:06:36.800 --> 00:06:39.160]  這一切都是有限期
[00:06:39.160 --> 00:06:43.120]  所有地上的苦難有限期
[00:06:43.120 --> 00:06:45.200]  唯有在主裡面的平安
[00:06:45.200 --> 00:06:50.080]  生命和盼望是永存的
[00:06:50.080 --> 00:06:52.800]  小妹大教會
[00:06:52.800 --> 00:06:53.880]  身處在當時
[00:06:53.880 --> 00:06:56.680]  就是小妹大這個城市
[00:06:56.680 --> 00:06:59.400]  小妹大的意思是「沒藥」
[00:06:59.400 --> 00:07:02.480]  「沒藥」象徵的意義就是「受苦」
[00:07:02.480 --> 00:07:04.720]  當時路約翰寫這封信的時候
[00:07:04.720 --> 00:07:07.760]  正是教會遭受逼迫的時候
[00:07:07.760 --> 00:07:08.800]  按照歷史記載
[00:07:08.800 --> 00:07:09.840]  小妹大教會
[00:07:09.840 --> 00:07:11.440]  即是身處的城市
[00:07:11.440 --> 00:07:12.920]  小妹大本身
[00:07:12.920 --> 00:07:16.560]  是對當時的羅馬王凱撒比較忠心的
[00:07:16.560 --> 00:07:18.640]  在羅馬政權裡對王的效忠
[00:07:18.640 --> 00:07:20.920]  亦牽涉到對王的敬拜
[00:07:20.920 --> 00:07:23.520]  以他們的王為偶像
[00:07:23.520 --> 00:07:25.320]  但是一位神是記者的神
[00:07:25.320 --> 00:07:27.880]  基督徒很清楚只能敬拜一位神
[00:07:27.880 --> 00:07:29.720]  就是三一的真神
[00:07:29.720 --> 00:07:31.600]  所以當時的小妹大教會
[00:07:31.600 --> 00:07:34.040]  不肯參與對凱撒的崇拜
[00:07:34.040 --> 00:07:36.440]  以致被當時的政權逼迫
[00:07:36.440 --> 00:07:41.240]  第九節,我們一起來讀吧
[00:07:41.240 --> 00:07:44.280]  "我知道你們患難和貧窮
[00:07:44.280 --> 00:07:46.520]  但你卻是富足的
[00:07:46.520 --> 00:07:52.000]  我也知道那些自稱是猶太人所說毀謗的話
[00:07:52.000 --> 00:07:54.520]  其實他們不是猶太人
[00:07:54.520 --> 00:07:57.040]  而是撒旦的黨徒"
[00:07:57.040 --> 00:08:00.000]  小妹大教會經歷政權的逼迫
[00:08:00.000 --> 00:08:01.840]  在人們看來他們是貧窮
[00:08:01.840 --> 00:08:04.960]  沒有豐富的物質資源
[00:08:04.960 --> 00:08:06.960]  但耶穌基督在這裡說
[00:08:06.960 --> 00:08:09.040]  有一句很重要的評價
[00:08:09.040 --> 00:08:10.560]  "你卻是富足的"
[00:08:10.560 --> 00:08:13.520]  這是什麼意思呢?
[00:08:13.520 --> 00:08:16.480]  為什麼小妹大教會是貧窮
[00:08:16.480 --> 00:08:18.160]  但也是富足的呢?
[00:08:18.160 --> 00:08:20.880]  貧窮說的是人的角度
[00:08:20.880 --> 00:08:23.280]  關乎他們擁有的資產
[00:08:23.280 --> 00:08:26.720]  但在神眼中更重要的是什麼富足?
[00:08:26.720 --> 00:08:29.280]  是屬靈的富足
[00:08:29.280 --> 00:08:34.880]  屬靈的生命、品格、信仰的質量
[00:08:34.880 --> 00:08:37.600]  這與第七封教會書信的對象
[00:08:37.600 --> 00:08:41.280]  老底家教會有強烈的對比
[00:08:41.280 --> 00:08:43.360]  剛才主席提到"不爛不熱"
[00:08:43.360 --> 00:08:45.920]  就是對老底家教會的形容
[00:08:45.920 --> 00:08:48.800]  老底家教會與小妹大教會是相反的
[00:08:48.800 --> 00:08:50.720]  它在物質上很豐足
[00:08:50.720 --> 00:08:54.400]  甚至覺得自己有很多的東西和富足
[00:08:54.400 --> 00:08:56.960]  但神眼中的屬靈景況是"貧窮"
[00:08:56.960 --> 00:09:03.360]  甚至以赤身露體來形容他們
[00:09:03.360 --> 00:09:05.920]  今天我們自己的生命
[00:09:05.920 --> 00:09:07.200]  不知道大英姐妹
[00:09:07.200 --> 00:09:11.680]  你會覺得自己是貧窮還是富足呢?
[00:09:11.680 --> 00:09:13.600]  是哪一方面的貧窮?
[00:09:13.600 --> 00:09:17.840]  哪一方面的富足?
[00:09:17.840 --> 00:09:20.000]  在第九節,約翰也提到
[00:09:20.000 --> 00:09:23.200]  一些自稱是猶太人所說的"毀謗話"
[00:09:23.200 --> 00:09:25.760]  這些是沒有歸信基督的猶太人
[00:09:25.760 --> 00:09:28.320]  他們只是認同舊約聖經是神的話
[00:09:28.320 --> 00:09:31.520]  不承認耶穌基督是彌賽亞是神的兒子
[00:09:31.520 --> 00:09:34.400]  他們認為信耶穌的人是背叛猶太教
[00:09:34.400 --> 00:09:35.360]  是拜偶像
[00:09:35.360 --> 00:09:37.040]  所以他們毀謗教會
[00:09:37.040 --> 00:09:40.880]  甚至會向羅馬政權告發教會的聚會和組織
[00:09:40.880 --> 00:09:43.920]  令教會經歷很多的艱難和打壓
[00:09:43.920 --> 00:09:46.000]  耶穌基督對這些人的評價是
[00:09:46.000 --> 00:09:47.520]  其實他們不是猶太人
[00:09:47.520 --> 00:09:50.320]  是撒旦的黨徒
[00:09:50.320 --> 00:09:54.160]  原來在神的眼中不只是看肉身的血統和遺傳
[00:09:54.160 --> 00:09:56.000]  而去定義猶太人
[00:09:56.000 --> 00:09:57.520]  而是看他們的信仰
[00:09:57.520 --> 00:10:00.080]  他們對神是否真正的忠心
[00:10:00.080 --> 00:10:01.840]  這些否認耶穌基督的人
[00:10:01.840 --> 00:10:03.360]  其實連父神也不相信
[00:10:03.360 --> 00:10:07.520]  因為約翰一書二章23節說得很清楚
[00:10:07.520 --> 00:10:09.760]  凡不認子的就沒有父
[00:10:09.760 --> 00:10:12.560]  認子的連父也有
[00:10:12.560 --> 00:10:14.720]  所以耶穌基督說那些否認祂的人
[00:10:14.720 --> 00:10:16.560]  不單止不是猶太人
[00:10:16.560 --> 00:10:19.520]  更加是屬於撒旦的人
[00:10:19.520 --> 00:10:22.800]  接下來第十節
[00:10:22.800 --> 00:10:25.040]  主耶穌就這樣跟他們說
[00:10:25.040 --> 00:10:27.200]  「你不要怕你將要受的苦
[00:10:27.200 --> 00:10:30.880]  看啊,魔鬼將要把你們中間幾個人下載監獄
[00:10:30.880 --> 00:10:32.400]  叫你們受試煉
[00:10:32.400 --> 00:10:34.480]  你們要受患難十天
[00:10:34.480 --> 00:10:36.000]  你要忠心致死
[00:10:36.000 --> 00:10:39.280]  我就把那生命的冠冕賜給你」
[00:10:39.280 --> 00:10:41.120]  耶穌基督沒有說
[00:10:41.120 --> 00:10:43.840]  「你放心,你們的苦難我會拿開
[00:10:43.840 --> 00:10:46.000]  我會幫你去解決」
[00:10:46.000 --> 00:10:50.480]  大神用堅定和充滿盼望的話去安慰他們
[00:10:50.480 --> 00:10:52.400]  主耶穌說不用怕
[00:10:52.400 --> 00:10:54.800]  正如耶穌基督在約翰福音裡
[00:10:54.800 --> 00:10:56.720]  在上十字架之前
[00:10:56.720 --> 00:10:59.760]  安慰和勸勉門徒的話
[00:10:59.760 --> 00:11:02.800]  約翰福音16章33節
[00:11:02.800 --> 00:11:05.520]  主耶穌說「我把這些事告訴你們
[00:11:05.520 --> 00:11:08.400]  是要使你們在我裡面有平安
[00:11:08.400 --> 00:11:10.240]  在世上你們有患難
[00:11:10.240 --> 00:11:14.160]  但你們放心,我已經勝了這世界」
[00:11:14.160 --> 00:11:16.480]  耶穌基督也沒有答應我們
[00:11:16.480 --> 00:11:19.040]  在世上不會遭遇患難
[00:11:19.040 --> 00:11:23.120]  但祂答應平安和同在
[00:11:23.120 --> 00:11:25.440]  聖會和教會的代言者不用怕
[00:11:25.440 --> 00:11:28.560]  因為耶穌基督不會偏向他們獨自受苦
[00:11:28.560 --> 00:11:30.160]  而是會和他們同在
[00:11:30.160 --> 00:11:33.200]  賜平安給他們
[00:11:33.200 --> 00:11:35.600]  祂預先警告他們當中會有幾個人
[00:11:35.600 --> 00:11:37.840]  會因信仰的緣故被囚
[00:11:37.840 --> 00:11:39.440]  讓他們被試煉
[00:11:39.440 --> 00:11:40.640]  受患難十天
[00:11:40.640 --> 00:11:44.160]  有簡經家指出引用《達爾里書》第一章
[00:11:44.160 --> 00:11:45.760]  「達爾里和他的朋友
[00:11:45.760 --> 00:11:48.080]  不願意吃巴比倫王的膳食和酒
[00:11:48.080 --> 00:11:52.960]  寧願吃素菜和白水的典故」
[00:11:52.960 --> 00:11:56.480]  當時達爾里和他的朋友
[00:11:56.480 --> 00:11:58.640]  說不想吃王的食物
[00:11:58.640 --> 00:12:01.680]  於是向太監長提出
[00:12:01.680 --> 00:12:04.400]  要吃素菜和白水
[00:12:04.400 --> 00:12:07.920]  大家記得當時太監長一開始是否願意?
[00:12:07.920 --> 00:12:09.360]  不願意,為什麼?
[00:12:09.360 --> 00:12:11.680]  怕他們瘦了會被王怪罪
[00:12:11.680 --> 00:12:13.120]  要養肥他們
[00:12:13.120 --> 00:12:15.760]  但達爾里提出十天為限
[00:12:15.760 --> 00:12:18.000]  所以我們再一次提出十天
[00:12:18.000 --> 00:12:19.440]  做一個試驗
[00:12:19.440 --> 00:12:21.840]  為什麼達爾里不願意吃王的膳食?
[00:12:21.840 --> 00:12:25.280]  為什麼吃王的膳食好像是玷污自己?
[00:12:25.280 --> 00:12:28.240]  原來因為當時王的膳食是拜過偶像
[00:12:28.240 --> 00:12:29.440]  這是第一點
[00:12:29.440 --> 00:12:32.720]  第二是因為當時的背景和羅馬帝國相似
[00:12:32.720 --> 00:12:35.680]  巴比倫王要求他的人民去敬拜自己
[00:12:35.680 --> 00:12:37.040]  而吃王的膳食
[00:12:37.040 --> 00:12:40.480]  有著向王完全效忠的意思
[00:12:40.480 --> 00:12:43.520]  所以達爾里和他的朋友很清楚當中的意義
[00:12:43.520 --> 00:12:45.520]  他們向耶和華神忠心
[00:12:45.520 --> 00:12:47.760]  不願意吃王的膳食
[00:12:47.760 --> 00:12:52.560]  回到啟示錄第二章第十節
[00:12:52.560 --> 00:12:54.480]  我們這個十天的試煉
[00:12:54.480 --> 00:12:58.480]  就好像達爾里和他的同伴十天的試煉
[00:12:58.480 --> 00:13:00.640]  象徵向神的忠貞
[00:13:00.640 --> 00:13:03.280]  不會因為政權的要求和迫不易
[00:13:03.280 --> 00:13:05.840]  做出違反神心意的行為
[00:13:05.840 --> 00:13:09.040]  當然這也是一個預言和警告
[00:13:09.040 --> 00:13:11.280]  可能當時的士摩拿教會
[00:13:11.280 --> 00:13:13.280]  確實要受十天的患難
[00:13:13.280 --> 00:13:16.080]  兩種意義之間沒有矛盾
[00:13:16.080 --> 00:13:18.640]  十天也顯明了一個重要的訊息
[00:13:18.640 --> 00:13:20.960]  就是受苦是有限期的
[00:13:20.960 --> 00:13:24.080]  然後耶穌基督說
[00:13:24.080 --> 00:13:25.840]  你不要致死忠心
[00:13:25.840 --> 00:13:28.720]  可能士摩拿教會當中會有人相信
[00:13:28.720 --> 00:13:32.080]  而另一種意思就是一種信仰的素質
[00:13:32.080 --> 00:13:35.040]  和向神的決心和忠心
[00:13:36.320 --> 00:13:38.800]  生而本易作,忠心致死
[00:13:38.800 --> 00:13:44.080]  基督徒不會每個人都要面對殉道的試煉
[00:13:44.080 --> 00:13:49.200]  我記得曾經看過一些因次測試表
[00:13:49.200 --> 00:13:50.560]  不知道大家有沒有做過
[00:13:50.560 --> 00:13:52.160]  屬靈因次測試表
[00:13:52.160 --> 00:13:54.720]  其中一個因次是殉道
[00:13:54.720 --> 00:13:56.560]  就是有某些屬靈測試表
[00:13:56.560 --> 00:13:58.160]  然後我們就開玩笑說
[00:13:58.160 --> 00:14:00.560]  這個只能用一次
[00:14:00.560 --> 00:14:04.800]  我們不是每個人都要殉道
[00:14:05.280 --> 00:14:07.760]  但我們每個人都會經歷忠心的試煉
[00:14:07.760 --> 00:14:12.400]  這些忠心的試煉其實我們每天都可以有
[00:14:12.400 --> 00:14:15.680]  在你的日常生活中,你沒有揭露你的信仰
[00:14:15.680 --> 00:14:18.640]  在我們的日常生活中
[00:14:18.640 --> 00:14:23.920]  每天可能當我們和家人有爭執的時候
[00:14:23.920 --> 00:14:26.240]  想發脾氣的時候
[00:14:26.240 --> 00:14:28.320]  或者我們做一些
[00:14:28.320 --> 00:14:30.960]  我們心裡明知不應該做的事的時候
[00:14:34.080 --> 00:14:36.000]  其實每一次都是這些忠心的考驗
[00:14:36.000 --> 00:14:40.800]  我們是不是能夠一直忠心的跟隨神
[00:14:40.800 --> 00:14:42.880]  直到我們人生的最後一天
[00:14:42.880 --> 00:14:44.160]  見轉面的日子呢?
[00:14:44.160 --> 00:14:48.320]  這就是忠心致死
[00:14:48.320 --> 00:14:50.080]  不一定要經過死亡的歷練
[00:14:50.080 --> 00:14:53.280]  而是我們每天的考驗我覺得更加真實
[00:14:53.280 --> 00:14:58.640]  耶穌基督說那些致死忠心
[00:14:58.640 --> 00:15:00.080]  忠心致死的人
[00:15:00.080 --> 00:15:01.680]  就會彼此生命的冠冕
[00:15:02.560 --> 00:15:04.240]  神會紀念祂的兒女的忠心
[00:15:04.240 --> 00:15:07.680]  而祂是看透萬事和人心的
[00:15:07.680 --> 00:15:10.560]  祂知道誰是真正忠心跟隨祂的人
[00:15:10.560 --> 00:15:17.520]  在啟示錄裡面所有七封教會書信都有這句作結尾
[00:15:17.520 --> 00:15:19.760]  聖靈向眾教會所說的話
[00:15:19.760 --> 00:15:21.520]  有意的就應當聽
[00:15:21.520 --> 00:15:22.800]  在這裡很清楚說明
[00:15:22.800 --> 00:15:26.240]  這七封書信的信息是給所有教會甚至所有人
[00:15:26.240 --> 00:15:28.880]  當然也是給我們今天在這裡的每一個
[00:15:29.440 --> 00:15:33.280]  德聖者是什麼人?其實在啟示錄裡經常提到的一群人
[00:15:33.280 --> 00:15:36.320]  他指的不僅是伊弗索的信徒
[00:15:36.320 --> 00:15:38.240]  也不僅是士梅蘭的信徒
[00:15:38.240 --> 00:15:41.200]  而是所有願意跟從神、持守主道的人
[00:15:41.200 --> 00:15:43.520]  在這裡德聖者的賞賜是
[00:15:43.520 --> 00:15:45.280]  必不受第二次死的害
[00:15:45.280 --> 00:15:50.320]  人在世的生命是短暫的
[00:15:50.320 --> 00:15:52.240]  而且每個人都會經歷死亡
[00:15:52.240 --> 00:15:54.240]  但最可怕的不是面對死亡
[00:15:54.240 --> 00:15:56.000]  而是死後的永恆歸宿
[00:15:59.520 --> 00:16:01.440]  馬太福音十章二十八節裡
[00:16:01.440 --> 00:16:03.680]  耶穌這樣勸勉門徒
[00:16:03.680 --> 00:16:06.640]  那些殺身體卻不能殺靈魂的
[00:16:06.640 --> 00:16:07.760]  不要怕他們
[00:16:07.760 --> 00:16:11.760]  倒要怕那位能把靈魂和身體都投入地獄裡的
[00:16:11.760 --> 00:16:15.360]  地上的政權最多是殺人的身體
[00:16:15.360 --> 00:16:17.120]  唯有創天造地的神
[00:16:17.120 --> 00:16:19.200]  能決定人靈魂的去向
[00:16:19.200 --> 00:16:20.560]  掌管永恆的生命
[00:16:20.560 --> 00:16:23.360]  在士梅蘭教會書信裡
[00:16:23.360 --> 00:16:25.200]  大家有沒有發覺少了一樣東西?
[00:16:25.200 --> 00:16:27.040]  比起其他的書信
[00:16:27.040 --> 00:16:29.200]  少了一些責備的說話
[00:16:30.240 --> 00:16:32.320]  在這裡主耶穌基督沒有責備給他們
[00:16:32.320 --> 00:16:33.120]  只有勸勉
[00:16:33.120 --> 00:16:36.480]  可見士梅蘭教會向神的愛和忠心
[00:16:36.480 --> 00:16:38.080]  神是知道和欣賞
[00:16:38.080 --> 00:16:41.920]  當一間教會面對外來
[00:16:41.920 --> 00:16:44.960]  強烈的逼迫和患難的時候
[00:16:44.960 --> 00:16:46.560]  能夠持守忠心
[00:16:46.560 --> 00:16:47.280]  站立得穩
[00:16:47.280 --> 00:16:50.720]  那神是非常不容易和難能可貴
[00:16:50.720 --> 00:16:56.000]  領子們,你們有沒有想過
[00:16:56.000 --> 00:16:59.200]  教會今天有沒有受到外間的逼迫?
[00:17:00.240 --> 00:17:02.080]  其實在世界各地的教會
[00:17:02.080 --> 00:17:05.600]  有很多基督徒正在遭受逼迫
[00:17:05.600 --> 00:17:09.760]  不知道大家能否看得清楚
[00:17:09.760 --> 00:17:12.800]  有七分之一的基督徒
[00:17:12.800 --> 00:17:15.520]  在全球受到逼迫
[00:17:15.520 --> 00:17:18.640]  有五分之一的基督徒
[00:17:18.640 --> 00:17:19.840]  在非洲受到逼迫
[00:17:19.840 --> 00:17:22.160]  五分之二的基督徒
[00:17:22.160 --> 00:17:22.960]  在哪裡受到逼迫?
[00:17:22.960 --> 00:17:23.840]  大家能否看得到?
[00:17:23.840 --> 00:17:25.040]  亞洲
[00:17:25.040 --> 00:17:28.320]  在我們所身處的亞洲這個地方
[00:17:29.200 --> 00:17:31.200]  在"廠開支援"這個網頁
[00:17:31.200 --> 00:17:33.280]  這個機構
[00:17:33.280 --> 00:17:37.920]  他們去搜尋全球受逼迫的基督徒
[00:17:37.920 --> 00:17:40.400]  在搜尋的名單裡
[00:17:40.400 --> 00:17:41.760]  有一些國家
[00:17:41.760 --> 00:17:43.280]  在前二十名裡面
[00:17:43.280 --> 00:17:45.120]  有一些離我們很近的地方
[00:17:45.120 --> 00:17:49.040]  有一些我們很關心的地方
[00:17:49.040 --> 00:17:52.560]  其實這些事情離我們並不太遠
[00:17:52.560 --> 00:17:55.760]  我們有沒有去關心他們?
[00:17:56.880 --> 00:17:59.360]  我們有沒有去關心他們?
[00:17:59.360 --> 00:18:00.400]  去幫助他們?
[00:18:00.400 --> 00:18:02.800]  甚至會不會有一天
[00:18:02.800 --> 00:18:04.400]  我們自己準備好
[00:18:04.400 --> 00:18:07.440]  可能會應對到來的患難呢?
