
[00:00:00.000 --> 00:00:03.680]  上星期我已經說了第一講是基督的抉擇
[00:09:16.580 --> 00:09:17.540]  每一個都治好了
[00:09:17.540 --> 00:09:18.420]  一定治很久了
[00:09:18.420 --> 00:09:21.220]  耶穌治病的時間比他廣道的時間長
[00:09:21.220 --> 00:09:21.940]  我們很明白
[00:09:21.940 --> 00:09:24.180]  我們為病人祈禱的時間我們知道
[00:09:24.180 --> 00:09:27.140]  為病人祈禱比廣道更辛苦
[00:09:27.140 --> 00:09:30.580]  所以我不太想求有醫治因此
[00:09:30.580 --> 00:09:31.300]  在這裡
[00:09:31.300 --> 00:09:32.900]  這段經文怎麼說
[00:09:32.900 --> 00:09:35.140]  成群的人從加利利
[00:09:35.140 --> 00:09:36.260]  十邑
[00:09:36.260 --> 00:09:37.140]  耶路撒冷
[00:09:37.140 --> 00:09:40.260]  猶太和約旦河對岸一帶的人
[00:09:40.260 --> 00:09:42.180]  都來跟從他
[00:09:42.180 --> 00:09:44.980]  因為病得最醫治的緣故來跟從耶穌
[00:09:44.980 --> 00:09:46.500]  在《馬達福音》15章裡面
[00:09:46.500 --> 00:09:49.220]  耶穌離開那地方來到加利利湖裡面
[00:09:49.220 --> 00:09:50.100]  他上了山
[00:09:50.100 --> 00:09:51.700]  左得一大群的人又來找他
[00:09:51.700 --> 00:09:54.740]  大家帶著這次重大的事
[00:09:54.740 --> 00:09:56.340]  人們的信心越來越強
[00:09:56.340 --> 00:09:58.980]  剛才是癱瘓和癲癇症
[00:09:58.980 --> 00:10:01.940]  現在是破腳的
[00:10:01.940 --> 00:10:03.540]  失明的
[00:10:03.540 --> 00:10:04.820]  殘疾的
[00:10:04.820 --> 00:10:05.700]  啞巴的
[00:10:05.700 --> 00:10:07.780]  完全不能醫治
[00:10:07.780 --> 00:10:09.300]  都帶到他們面前
[00:10:09.300 --> 00:10:11.060]  很多患其他疾病的人
[00:10:11.060 --> 00:10:12.420]  安置在耶穌的腳前
[00:10:12.420 --> 00:10:14.500]  這些人真的很愛心
[00:10:14.500 --> 00:10:16.500]  全部病人走在第一排
[00:10:16.500 --> 00:10:17.940]  由他們自己退後坐
[00:10:17.940 --> 00:10:20.260]  安置他們在耶穌的腳前
[00:10:20.260 --> 00:10:21.780]  所以弟兄姊妹
[00:10:21.780 --> 00:10:26.660]  下一次崇拜回來有病的應該坐前一點
[00:10:26.660 --> 00:10:28.020]  跟著他做什麼事
[00:10:28.020 --> 00:10:30.500]  他說
[00:10:30.500 --> 00:10:33.220]  耶穌一一治好他們
[00:10:33.220 --> 00:10:35.460]  那群人看見啞巴說話
[00:10:35.460 --> 00:10:37.540]  殘疾復原
[00:10:37.540 --> 00:10:38.580]  破腳走路
[00:10:38.580 --> 00:10:39.540]  失明看見
[00:10:39.540 --> 00:10:42.340]  都非常驚奇
[00:10:42.340 --> 00:10:42.980]  弟兄姊妹
[00:10:42.980 --> 00:10:45.060]  當時的聚會不是因為耶穌的講道
[00:10:45.060 --> 00:10:46.820]  令到他們驚訝那麼簡單
[00:10:46.820 --> 00:10:48.980]  是見到神的大能的彰顯
[00:10:48.980 --> 00:10:51.220]  令到他們非常驚奇
[00:10:51.220 --> 00:10:54.420]  也都讚美以色列的上帝
[00:10:54.420 --> 00:10:56.020]  我想告訴你
[00:10:56.020 --> 00:10:59.060]  人講道講得好
[00:10:59.060 --> 00:11:01.060]  很危險的地方就是
[00:11:01.060 --> 00:11:05.220]  奪取了上帝的榮耀
[00:11:05.220 --> 00:11:06.900]  我每個星期日都聽到
[00:11:06.900 --> 00:11:09.780]  不同的教會的弟兄姊妹這樣說
[00:11:09.780 --> 00:11:10.900]  今天崇拜好不好
[00:11:10.900 --> 00:11:14.020]  今天我講完講得不錯
[00:11:14.020 --> 00:11:14.980]  今天崇拜好不好
[00:11:14.980 --> 00:11:16.580]  講完真的講到我睡了一覺
[00:11:16.580 --> 00:11:18.020]  我不知道要講什麼
[00:11:18.020 --> 00:11:19.060]  崇拜好不好
[00:11:19.060 --> 00:11:20.900]  原來很在乎講完
[00:11:20.900 --> 00:11:22.260]  很奇怪
[00:11:22.260 --> 00:11:25.620]  我認識一個朋友叫劉廣元
[00:11:25.620 --> 00:11:28.340]  我經常說他才是講完
[00:11:28.340 --> 00:11:30.020]  留下他就有一個講完
[00:11:30.020 --> 00:11:32.660]  你今天沒有講完就留下他在這裡
[00:11:32.660 --> 00:11:36.020]  我們要看一個講道的人講得好不好
[00:11:36.020 --> 00:11:37.620]  慢慢慢慢這個人就得到榮耀
[00:11:37.620 --> 00:11:38.980]  那個人講道很好
[00:11:38.980 --> 00:11:40.900]  所以追他聽他講道
[00:11:40.900 --> 00:11:42.180]  現在少了這些人
[00:11:42.180 --> 00:11:43.620]  在70年代
[00:11:43.620 --> 00:11:45.460]  真是藤近輝牧師去哪裡講道
[00:11:45.460 --> 00:11:48.100]  有些人包的旅遊包去那個教會
[00:11:48.100 --> 00:11:49.940]  迫爆那個地方聽他講道
[00:11:49.940 --> 00:11:51.540]  所以藤牧師是不能翻炒的
[00:11:51.540 --> 00:11:54.740]  因為他每個星期都有幾十個
[00:11:54.740 --> 00:11:58.900]  這樣的粉絲追他聽他講道
[00:11:58.900 --> 00:12:01.140]  我們經常說誰講道好
[00:12:01.140 --> 00:12:02.740]  誰講道好
[00:12:02.740 --> 00:12:04.260]  但是
[00:12:04.260 --> 00:12:08.340]  好久而久之人就得著榮耀
[00:12:08.340 --> 00:12:10.260]  但是人的病得著醫治呢
[00:12:10.260 --> 00:12:11.780]  跟你隔壁頂尖講一聲
[00:12:11.780 --> 00:12:16.260]  上帝就得著榮耀
[00:12:16.260 --> 00:12:18.820]  是不是很不一樣
[00:12:18.820 --> 00:12:21.220]  是不是很不一樣啊弟兄姊妹
[00:12:21.220 --> 00:12:22.580]  你想清楚
[00:12:22.580 --> 00:12:24.500]  有誰有能力可以叫盲的
[00:12:24.500 --> 00:12:25.780]  得以看見啞的
[00:12:25.780 --> 00:12:27.220]  可以講一番說話
[00:12:27.220 --> 00:12:29.220]  殘疾的人可以復原呢
[00:12:29.220 --> 00:12:30.580]  唯有上帝的大能
[00:12:30.580 --> 00:12:35.300]  所以這班人就將榮耀讚美歸給上帝
[00:12:35.300 --> 00:12:36.660]  你才開始明白
[00:12:36.660 --> 00:12:38.420]  耶穌所揀選的
[00:12:38.420 --> 00:12:39.780]  所抉擇的
[00:12:39.780 --> 00:12:40.980]  是要上帝得榮耀
[00:12:40.980 --> 00:12:43.540]  而不是人得著榮耀
[00:12:43.540 --> 00:12:46.340]  今天人抉擇的是人得著榮耀
[00:12:46.340 --> 00:12:47.300]  所以很多人就會說
[00:12:47.300 --> 00:12:48.500]  我有講道恩賜
[00:12:48.500 --> 00:12:50.340]  什麼意思啊
[00:12:50.340 --> 00:12:51.860]  我想告訴你
[00:12:51.860 --> 00:12:55.220]  你有什麼恩賜不是自己講的
[00:12:55.220 --> 00:12:58.420]  有些人說我煮的食物煮得很好吃
[00:12:58.420 --> 00:13:00.180]  先吃吧
[00:13:00.180 --> 00:13:00.980]  是不是
[00:13:00.980 --> 00:13:03.220]  吃的人是讚你的
[00:13:03.220 --> 00:13:05.300]  不是自己讚自己的
[00:13:05.300 --> 00:13:06.900]  相當地
[00:13:06.900 --> 00:13:08.980]  煮的很多餐有很多人都說食物好吃
[00:13:08.980 --> 00:13:11.620]  他才敢說我煮的食物不差
[00:13:11.620 --> 00:13:12.660]  這些叫謙卑
[00:13:12.660 --> 00:13:14.100]  我煮的食物不差
[00:13:14.100 --> 00:13:16.340]  他都未敢說很好吃
[00:13:16.340 --> 00:13:18.340]  因為食物很主觀
[00:13:18.340 --> 00:13:21.140]  聽到也很主觀
[00:13:21.140 --> 00:13:24.100]  因為人會選擇自己喜歡聽的來聽
[00:13:24.100 --> 00:13:26.660]  不喜歡聽就睡了
[00:13:26.660 --> 00:13:28.660]  我們見到耶穌在這裡
[00:13:28.660 --> 00:13:31.540]  趕鬼的時候就被法利綽人攻擊
[00:13:31.540 --> 00:13:35.380]  就說他是藉著鬼王來趕鬼
[00:13:35.380 --> 00:13:36.980]  因為法利綽人沒有權柄趕鬼
[00:13:36.980 --> 00:13:39.540]  耶穌能夠趕鬼所以會攻擊他
[00:13:39.540 --> 00:13:41.140]  但是耶穌的回應就說
[00:13:41.140 --> 00:13:42.740]  不會鬼打鬼的對不起
[00:13:42.740 --> 00:13:47.220]  還有如果我能夠靠上帝的靈去趕鬼的話
[00:13:47.220 --> 00:13:51.540]  證明上帝在你們當中是掌權的
[00:13:51.540 --> 00:13:52.820]  我們開始要問一個問題
[00:13:52.820 --> 00:13:54.660]  耶穌之前有四百年的證物期
[00:13:54.660 --> 00:13:56.340]  我們見不到有很多趕鬼的事供
[00:13:56.340 --> 00:13:59.460]  為什麼耶穌來到之後突然間那麼多鬼
[00:13:59.460 --> 00:14:02.260]  以色列地
[00:14:02.260 --> 00:14:04.260]  真的是撞鬼
[00:14:04.260 --> 00:14:07.700]  為什麼耶穌來到四方那麼多鬼來趕
[00:14:07.700 --> 00:14:10.260]  問題就在這裡
[00:14:10.260 --> 00:14:11.620]  耶穌說我是真光
[00:14:11.620 --> 00:14:13.700]  我是世界上的光
[00:14:13.700 --> 00:14:20.660]  當光來到就會將黑暗驅走
[00:14:20.660 --> 00:14:23.860]  所以這些人身上的邪靈有了很久
[00:14:23.860 --> 00:14:28.740]  但是沒有人有能力將黑暗面照耀出來
[00:14:28.740 --> 00:14:31.460]  唯有耶穌有這個能力
[00:14:31.460 --> 00:14:34.020]  所以弟兄姊妹或者新朋友
[00:14:34.020 --> 00:14:35.860]  你來到教會的時候
[00:14:35.860 --> 00:14:39.940]  我一說到你開始睡有兩個原因
[00:14:39.940 --> 00:14:41.780]  第一你身體太疲乏
[00:14:41.780 --> 00:14:42.820]  這裡很安全
[00:14:42.820 --> 00:14:44.580]  我的聲音又夠陰沉
[00:14:44.580 --> 00:14:46.580]  所以你會睡著了
[00:14:46.580 --> 00:14:51.780]  第二你有些問題
[00:14:51.780 --> 00:14:53.300]  第二種類人
[00:14:53.300 --> 00:14:54.500]  我在上面說到
[00:14:54.500 --> 00:14:56.100]  如果我在說神的話的話
[00:14:56.100 --> 00:14:58.260]  我說一句你頂九句的話
[00:14:58.260 --> 00:15:01.540]  你有些問題
[00:15:01.540 --> 00:15:04.980]  我說的不是理性的問題不是人性的問題
[00:15:04.980 --> 00:15:07.940]  是靈界的問題
[00:15:07.940 --> 00:15:10.180]  第三有些朋友來過
[00:15:10.180 --> 00:15:11.780]  一聽我開香港聖經
[00:15:11.780 --> 00:15:14.980]  我一讀聖經他就想衝上來打我
[00:15:14.980 --> 00:15:17.620]  肯定有問題
[00:15:17.620 --> 00:15:20.260]  是靈界的問題
[00:15:20.260 --> 00:15:21.300]  聽清楚我說
[00:15:21.300 --> 00:15:24.100]  是靈界的問題
[00:15:24.100 --> 00:15:26.260]  如果我說到你就沉睡
[00:15:26.260 --> 00:15:28.420]  說完你就很蘇醒
[00:15:28.420 --> 00:15:30.420]  肯定是靈界問題
[00:15:30.420 --> 00:15:32.420]  你不會睡到半醒
[00:15:32.420 --> 00:15:35.220]  一醒就沉睡
[00:15:35.220 --> 00:15:38.420]  是靈界的問題
[00:15:38.420 --> 00:15:40.020]  為什麼會這樣
[00:15:40.020 --> 00:15:40.740]  弟兄姊妹
[00:15:40.740 --> 00:15:44.260]  因為神的話是有能力的
[00:15:44.260 --> 00:15:46.980]  當我們宣讀上帝的話的時候
[00:15:46.980 --> 00:15:48.180]  光就來了
[00:15:48.180 --> 00:15:49.540]  真理就來了
[00:15:49.540 --> 00:15:51.700]  黑暗就要出現了
[00:15:51.700 --> 00:15:55.780]  所以如果教會今天沒有趕鬼的權柄和能力的話
[00:15:55.780 --> 00:15:58.740]  我們的服事只做了三分之一
[00:15:58.740 --> 00:15:59.860]  在這裡聖經這樣說
[00:15:59.860 --> 00:16:01.380]  主耶穌差派門徒
[00:16:01.380 --> 00:16:02.260]  他說耶穌做而已
