
[00:00:00.000 --> 00:00:05.120]  首先我們要做一些小溫習
[00:07:22.380 --> 00:07:25.380]  你想想你自己
[00:07:25.380 --> 00:07:29.260]  你會否真的覺得你是神的兒女
[00:07:29.260 --> 00:07:33.660]  你常常想起你是神的兒女
[00:07:33.660 --> 00:07:35.380]  有些時候
[00:07:35.380 --> 00:07:36.540]  或者不少的時候
[00:07:36.540 --> 00:07:38.780]  撒旦攻擊我們
[00:07:38.780 --> 00:07:40.500]  祂的力量是何等的大
[00:07:40.500 --> 00:07:42.980]  我們的力量是何等的小
[00:07:42.980 --> 00:07:44.900]  我們良心指責自己
[00:07:44.900 --> 00:07:48.340]  我們是為了自己的錯
[00:07:48.340 --> 00:07:50.540]  我們哀傷
[00:07:50.540 --> 00:07:55.780]  我們會懷疑我們究竟是不是神的兒女
[00:07:55.780 --> 00:07:58.180]  但是在這裏約翰就說
[00:07:58.180 --> 00:07:59.940]  抬起頭來
[00:07:59.940 --> 00:08:03.740]  望著天父神的慈愛
[00:08:03.740 --> 00:08:09.540]  你已經確實是被收養了的神的兒女
[00:08:09.540 --> 00:08:11.620]  你是不可愛的
[00:08:11.620 --> 00:08:15.020]  但仍然被永恆的愛所愛
[00:08:15.020 --> 00:08:20.860]  你也真是天父神的兒女
[00:08:20.860 --> 00:08:25.180]  第三個單詞就是
[00:08:25.180 --> 00:08:31.900]  「我們必要像祂的必要像」
[00:08:31.900 --> 00:08:32.980]  在第二節
[00:08:32.980 --> 00:08:34.100]  「親愛的弟兄呀
[00:08:34.100 --> 00:08:35.740]  我們現在是神的兒女
[00:08:35.740 --> 00:08:37.900]  將來如何還未點名
[00:08:37.900 --> 00:08:41.260]  但我們知道主若顯現
[00:08:41.260 --> 00:08:45.660]  我們必要像祂
[00:08:45.660 --> 00:08:51.900]  因為必得見祂的真體本相」
[00:08:51.900 --> 00:08:54.420]  約翰的意思是
[00:08:54.420 --> 00:08:56.540]  神的兒女
[00:08:56.540 --> 00:09:00.220]  你們會在苦難當中
[00:09:00.220 --> 00:09:05.420]  在苦難當中必要像祂
[00:09:05.420 --> 00:09:06.900]  再看第一節
[00:09:06.900 --> 00:09:12.300]  「世人所以不認識我們,是因未曾認識他」
[00:09:12.300 --> 00:09:15.140]  意思是世人對聖經的倫理
[00:09:15.140 --> 00:09:16.820]  對基督的福音
[00:09:16.820 --> 00:09:20.260]  這種特別的說法是表示甚麼?
[00:09:20.260 --> 00:09:23.220]  憎惡
[00:09:23.220 --> 00:09:25.980]  他們拒絕福音
[00:09:25.980 --> 00:09:28.860]  否認基督的主權
[00:09:28.860 --> 00:09:32.740]  殺死耶穌基督
[00:09:32.740 --> 00:09:36.420]  但是基督徒卻要在這個苦難當中
[00:09:36.420 --> 00:09:39.700]  必要像神
[00:09:39.700 --> 00:09:43.220]  我們不要像這個世界
[00:09:43.220 --> 00:09:45.220]  必要像神
[00:09:45.220 --> 00:09:47.500]  我們不要愛這個世界
[00:09:47.500 --> 00:09:50.740]  我們被塑造為像耶穌基督
[00:09:50.740 --> 00:09:56.900]  我們具有神的家庭成員的素質
[00:09:56.900 --> 00:10:00.620]  我們的口味和這個世界的口味不同
[00:10:00.620 --> 00:10:04.100]  所以世界看見我們表現我們的口味時
[00:10:04.100 --> 00:10:05.860]  覺得我們是奇怪的人
[00:10:05.860 --> 00:10:10.020]  是一個不合時宜的人
[00:10:10.020 --> 00:10:13.020]  所以我們價值觀無可避免
[00:10:13.020 --> 00:10:17.700]  和世界文化有一定的矛盾
[00:10:17.700 --> 00:10:21.500]  所以我們變得很奇怪
[00:10:21.500 --> 00:10:25.300]  我們注定奇怪
[00:10:25.300 --> 00:10:27.780]  這樣我們接受
[00:10:27.780 --> 00:10:32.340]  因為我們堅定相信
[00:10:32.340 --> 00:10:36.380]  和盼望我們是神的兒女
[00:10:36.380 --> 00:10:41.340]  我們的阿爸父被這個世界所拋棄
[00:10:41.340 --> 00:10:43.060]  所憎惡
[00:10:43.060 --> 00:10:46.980]  我們作為祂的兒女都會被憎惡
[00:10:46.980 --> 00:10:50.500]  所以不需要驚訝
[00:10:50.500 --> 00:10:54.740]  只要知道你是神所心愛的兒女
[00:10:54.740 --> 00:10:58.380]  是被修養的兒女
[00:10:58.380 --> 00:11:00.660]  我們看第三節
[00:11:00.660 --> 00:11:07.020]  「凡向他有者指望的,就潔淨自己,像他潔淨一樣。」
[00:11:07.020 --> 00:11:11.060]  最後,神的兒女是成性
[00:11:11.060 --> 00:11:16.460]  是必要像他們父親的聖潔
[00:11:16.460 --> 00:11:18.180]  在神的家庭裏面
[00:11:18.180 --> 00:11:20.260]  這些被修養的人
[00:11:20.260 --> 00:11:25.140]  這些被修養的壞人、不好的人、骯髒的人
[00:11:25.140 --> 00:11:27.980]  是會被潔淨
[00:11:27.980 --> 00:11:31.300]  有一個故事講到一個家庭
[00:11:31.300 --> 00:11:32.860]  是一個牧師的家庭
[00:11:32.860 --> 00:11:36.660]  這個牧師修養了五個弟弟
[00:11:36.660 --> 00:11:44.260]  其中一個弟弟是有可卡因的毒人
[00:11:44.260 --> 00:11:50.380]  因為他原生的媽媽是有毒人
[00:11:50.380 --> 00:11:54.020]  但因為牧師家庭的修養
[00:11:54.020 --> 00:11:58.940]  修養的孩子就改變了這個孩子的命運
[00:11:58.940 --> 00:12:03.820]  爸爸媽媽的愛使一切都改變了
[00:12:03.820 --> 00:12:06.180]  一切都不同了
[00:12:06.180 --> 00:12:09.380]  一切都潔淨了
[00:12:09.380 --> 00:12:14.060]  同樣,天上的爸爸修養了你們
[00:12:14.060 --> 00:12:19.780]  他是聖潔、是公義、是慈愛、是純潔
[00:12:19.780 --> 00:12:25.620]  他叫你們在一個純潔、公義、慈愛的家庭長大
[00:12:25.620 --> 00:12:29.380]  要給你們永遠的生命
[00:12:29.380 --> 00:12:35.260]  結果就是你們不是魔鬼的兒女
[00:12:35.260 --> 00:12:38.900]  不是黑暗的兒女
[00:12:38.900 --> 00:12:42.620]  而是神的兒女
[00:12:42.620 --> 00:12:45.300]  這是何等的奇妙
[00:12:45.300 --> 00:12:46.500]  記不記得?
[00:12:46.500 --> 00:12:48.780]  有沒有常常這樣想
[00:12:48.780 --> 00:12:50.580]  你是神的兒女
[00:12:50.580 --> 00:12:51.900]  這是你的盼望
[00:12:51.900 --> 00:12:53.300]  不單止是你的盼望
[00:12:53.300 --> 00:12:56.100]  並且是今天已經實現
[00:12:56.100 --> 00:13:00.380]  你已經是神的兒女
[00:13:00.380 --> 00:13:05.180]  所以你不是說有一天像耶穌基督
[00:13:05.180 --> 00:13:07.500]  有祂的聖潔,見到祂的本相
[00:13:07.500 --> 00:13:11.140]  並且在現在和將來
[00:13:11.140 --> 00:13:14.140]  你和祂更加相似
[00:13:14.140 --> 00:13:16.180]  所以在現在和將來
[00:13:16.180 --> 00:13:20.020]  你要渴望祂所渴望的事情
[00:13:20.020 --> 00:13:22.180]  你要愛祂所愛的事情
[00:13:22.180 --> 00:13:26.900]  你憎惡祂所憎惡的事情
[00:13:26.900 --> 00:13:31.780]  接著我們看四節至六節
[00:13:31.780 --> 00:13:37.700]  「犯罪的就是做違背律法的事
[00:13:37.700 --> 00:13:40.060]  違背律法就是罪
[00:13:40.060 --> 00:13:44.540]  你們知道基督曾顯現是要除掉罪
[00:13:44.540 --> 00:13:46.460]  在他並沒有罪
[00:13:46.460 --> 00:13:49.420]  凡住在他裡面的不犯罪
[00:13:49.420 --> 00:13:53.020]  凡犯罪的未曾看見他
[00:13:53.020 --> 00:13:56.540]  也未曾認識他」
[00:13:56.540 --> 00:14:02.460]  「凡犯罪的未曾看見他
[00:14:02.460 --> 00:14:06.060]  也未曾認識他」
[00:14:06.060 --> 00:14:09.140]  實際上在第四節告訴我們
[00:14:09.140 --> 00:14:10.980]  那些不追求像基督
[00:14:10.980 --> 00:14:13.500]  不追求聖潔的人
[00:14:13.500 --> 00:14:16.780]  這些生活在罪中的人
[00:14:16.780 --> 00:14:20.820]  是證明他們沒有見過神
[00:14:20.820 --> 00:14:24.140]  他們沒有認識神
[00:14:24.140 --> 00:14:26.300]  他們是罪人
[00:14:26.300 --> 00:14:28.740]  他們是無法無天
[00:14:28.740 --> 00:14:32.300]  他們拒絕接受神的說話
[00:14:32.300 --> 00:14:36.100]  他們寧願要用自己的方式
[00:14:36.100 --> 00:14:40.300]  不會用神的方式去過聖潔的生活
[00:14:40.300 --> 00:14:45.620]  所以約翰說這些人根本過著犯罪的生活
[00:14:45.620 --> 00:14:47.980]  他們常常傾向犯罪
[00:14:47.980 --> 00:14:49.740]  拒絕耶穌基督
[00:14:49.740 --> 00:14:51.540]  拒絕神的說話
[00:14:51.540 --> 00:14:55.420]  他們偏偏要用自己的方式去生活
[00:14:55.420 --> 00:14:58.060]  所以這些人沒有見過基督
[00:14:58.060 --> 00:14:59.940]  是不認識基督的
[00:14:59.940 --> 00:15:02.860]  這些人在教會裡面教導人
[00:15:02.860 --> 00:15:05.500]  他們說自己是基督徒
[00:15:05.500 --> 00:15:14.340]  但是偏偏叫人不要遵從神的說話
[00:15:14.340 --> 00:15:19.140]  我在幾年前去到一個地方去講道
[00:15:19.140 --> 00:15:24.300]  講了一篇道是關乎寬恕
[00:15:24.300 --> 00:15:28.220]  有一間教會有十幾個弟兄姊妹
[00:15:28.220 --> 00:15:33.060]  很頹喪地在我講完這個專題之後
[00:15:33.060 --> 00:15:35.860]  圍在我周圍
[00:15:35.860 --> 00:15:38.500]  他們說牧師
[00:15:38.500 --> 00:15:43.740]  你是否說我們真的要作為跟隨耶穌基督的人
[00:15:43.740 --> 00:15:50.300]  真的要像耶穌基督那樣寬恕七十個七次?
[00:15:50.300 --> 00:15:52.540]  我們認識某一位牧師
[00:15:52.540 --> 00:16:00.780]  他已經在幾間教會帶來很大的傷害和破裂
[00:16:00.780 --> 00:16:07.780]  七十個七次是不合理的
[00:16:07.780 --> 00:16:11.540]  我跟他們說是合理的
[00:16:11.540 --> 00:16:15.460]  如果他們是耶穌基督的跟隨者
[00:16:15.460 --> 00:16:19.460]  就必要像祂
[00:16:19.460 --> 00:16:23.300]  在祂的說話當中說祂的說話
[00:16:23.300 --> 00:16:25.700]  愛祂所愛的事情
[00:16:25.700 --> 00:16:29.500]  做祂所要做的事情
[00:16:29.500 --> 00:16:33.780]  如果我們不能夠跟從的話
[00:16:33.780 --> 00:16:37.980]  我們就沒有認識耶穌
[00:16:37.980 --> 00:16:40.020]  對約翰來說
[00:16:40.020 --> 00:16:44.620]  一位真正的神的兒女
[00:16:44.620 --> 00:16:50.580]  會聽從爸爸神的話
[00:16:50.580 --> 00:16:54.020]  接著在第七節至第十節
[00:16:54.020 --> 00:16:59.540]  「小子們!不要被人誘惑,行義的才是義人,
[00:16:59.540 --> 00:17:03.820]  正如主是義的一樣,犯罪的是屬魔鬼,
[00:17:03.820 --> 00:17:06.580]  因為魔鬼從起初就犯罪,
[00:17:06.580 --> 00:17:11.020]  神的兒子顯現出來為要除滅魔鬼的作為,
[00:17:11.020 --> 00:17:15.740]  凡從神生的就不犯罪。
[00:17:15.740 --> 00:17:21.420]  因神的道存在他心裡,他也不能犯罪,
[00:17:21.420 --> 00:17:24.540]  因為他是由神生的,
[00:17:24.540 --> 00:17:30.300]  從此就顯出誰是神的兒女,
[00:17:30.300 --> 00:17:33.820]  誰是魔鬼的兒女,
[00:17:33.820 --> 00:17:40.460]  凡不行義的就不屬神,
[00:17:40.460 --> 00:17:44.940]  不愛弟兄的也是如此。」
[00:17:44.940 --> 00:17:51.300]  七節至第十節說到「作神兒女」的重要原則
[00:17:51.300 --> 00:17:56.620]  「若行」意思是按你的本性、你的品格去行事
[00:17:56.620 --> 00:18:00.900]  你的行動就是顯示你內心的品格
[00:18:00.900 --> 00:18:07.060]  「行義的才是義人,正如主是義的一樣,
[00:18:07.060 --> 00:18:09.300]  實行公義的人是公義的,
[00:18:09.300 --> 00:18:12.300]  就是好像他公義的主一樣,
[00:18:12.300 --> 00:18:16.180]  犯罪的人是屬魔鬼的。」
[00:18:16.180 --> 00:18:17.900]  聽到嗎?
[00:18:17.900 --> 00:18:21.060]  我們暫停想一想
[00:18:21.060 --> 00:18:25.060]  「若行」並不是說
[00:18:25.060 --> 00:18:29.900]  如果你要實踐公義,或者實踐義
[00:18:29.900 --> 00:18:35.340]  實踐義,神就會接受你為義
[00:18:35.340 --> 00:18:39.620]  「若行」也沒有說「如果你實踐公義,
[00:18:39.620 --> 00:18:44.220]  神就會接受你為公義」
[00:18:44.220 --> 00:18:48.300]  「若行」也沒有說「如果你實踐公義,
[00:18:48.300 --> 00:18:50.700]  你就得救」
[00:18:50.700 --> 00:18:55.540]  「若行」也沒有說「你必須同時相信
[00:18:55.540 --> 00:18:58.900]  和實踐正義,你就得救」
[00:18:58.900 --> 00:19:01.900]  不是,它的意思是
[00:19:01.900 --> 00:19:07.340]  如果神在你的生命裏面做了恩典的工作
[00:19:07.340 --> 00:19:11.340]  如果你真的相信耶穌基督
[00:19:11.340 --> 00:19:15.740]  而經歷過救恩、得到罪的寬恕
[00:19:15.740 --> 00:19:19.860]  祂成為你的贖罪制的時候
[00:19:19.860 --> 00:19:29.540]  義、公義就是你生活的方式
[00:19:29.540 --> 00:19:35.180]  聖靈在你身上所表現出來的義和公義
[00:19:35.180 --> 00:19:38.940]  就是在你的說話、你的思想、你的行為當中
[00:19:38.940 --> 00:19:41.860]  表達出來
[00:19:41.860 --> 00:19:47.540]  「行義的才是義人」
[00:19:47.540 --> 00:19:50.340]  但反面來說也是真的
[00:19:50.340 --> 00:19:52.940]  我們留意在第八節所說的
[00:19:52.940 --> 00:19:58.140]  「犯罪的是屬魔鬼的」
[00:19:58.140 --> 00:20:00.260]  一個傾向犯罪的人
[00:20:00.260 --> 00:20:02.460]  拒絕神的說話的人
[00:20:02.460 --> 00:20:06.940]  拒絕在耶穌基督裏面追求聖潔的人
[00:20:06.940 --> 00:20:14.660]  他們的生命是會有惡魔的印記
[00:20:14.660 --> 00:20:17.220]  所以「若行」在這裏說
[00:20:17.220 --> 00:20:20.820]  你不是單單做一些事情
[00:20:20.820 --> 00:20:21.940]  做完這些事情
[00:20:21.940 --> 00:20:24.620]  說你是甚麼人
[00:20:24.620 --> 00:20:27.540]  由你所做的見到你是甚麼人
[00:20:27.540 --> 00:20:33.620]  而是由你所做的見到你是屬於哪一個
[00:20:33.620 --> 00:20:36.140]  所以在第九節這樣說
[00:20:36.140 --> 00:20:40.740]  「凡從神生的,就不犯罪」
[00:20:40.740 --> 00:20:46.820]  「因神的道存在他心裏,他也不能犯罪」
[00:20:46.820 --> 00:20:50.940]  「因為他是由神生的」
[00:20:50.940 --> 00:20:55.780]  犯罪的人表明
[00:20:55.780 --> 00:21:01.340]  他神不是他的天父
[00:21:01.340 --> 00:21:04.580]  他不是由神生的
[00:21:04.580 --> 00:21:08.180]  亦表明他是屬於哪一個
[00:21:08.180 --> 00:21:11.940]  他是屬於魔鬼的
[00:21:11.940 --> 00:21:14.580]  所以在第十節
[00:21:14.580 --> 00:21:15.380]  「若行」說
[00:21:15.380 --> 00:21:22.260]  「從此就顯出誰是神的兒女,誰是魔鬼的兒女」
[00:21:22.260 --> 00:21:31.500]  「凡不行義的,就不屬神,不愛弟兄的,也是如此」
[00:21:31.500 --> 00:21:34.660]  所以神的兒女和魔鬼的兒女
[00:21:34.660 --> 00:21:38.100]  是通過他們平時的習慣
[00:21:38.100 --> 00:21:40.540]  通過他們的說話,他們的品格
[00:21:40.540 --> 00:21:42.780]  你就可以見到
[00:21:42.780 --> 00:21:45.740]  讀完這十節經文
[00:21:45.740 --> 00:21:49.580]  你在想甚麼?
[00:21:49.580 --> 00:21:50.420]  整體來說
[00:21:50.420 --> 00:21:53.460]  其實「若行」所關心的就是
[00:21:53.460 --> 00:21:57.300]  基督徒的身份和成性
[00:21:57.300 --> 00:22:01.140]  這是一個異象
[00:22:01.140 --> 00:22:04.100]  這個身份和成性是異象
[00:22:04.100 --> 00:22:06.460]  是關乎兒女的身份
[00:22:06.460 --> 00:22:08.940]  是關乎生命的性結
[00:22:08.940 --> 00:22:13.100]  我們的生命要必要像
[00:22:13.100 --> 00:22:17.180]  要像我們所敬拜的神的生命
[00:22:17.180 --> 00:22:20.540]  神的兒女就是在這個異象當中
[00:22:20.540 --> 00:22:23.980]  是不會犯罪,是追求性結
[00:22:23.980 --> 00:22:25.540]  「若行」告訴我們
[00:22:25.540 --> 00:22:29.220]  我們認識耶穌基督的人
[00:22:29.220 --> 00:22:34.820]  我們是必要像基督
[00:22:34.820 --> 00:22:36.380]  「若行」這樣說
[00:22:36.380 --> 00:22:40.260]  其實留意到當時的信徒
[00:22:40.260 --> 00:22:42.420]  本來是挺好的
[00:22:42.420 --> 00:22:45.100]  本來是很熱情的
[00:22:45.100 --> 00:22:49.660]  但是變得越來越分心
[00:22:49.660 --> 00:22:52.540]  本來他們說要和耶穌基督一起行
[00:22:52.540 --> 00:22:55.300]  進行耶穌基督的命令
[00:22:55.300 --> 00:22:56.700]  聽話的
[00:22:56.700 --> 00:23:00.060]  但在當中有一些假教師
[00:23:00.060 --> 00:23:01.980]  叫他們分心
[00:23:01.980 --> 00:23:04.940]  他們聽到這些假教師的教導
[00:23:04.940 --> 00:23:07.740]  跟耶穌基督所說的又不同
[00:23:07.740 --> 00:23:11.620]  跟那些使徒所說的又不同
[00:23:11.620 --> 00:23:13.180]  這班假教師說
[00:23:13.180 --> 00:23:16.660]  我們已經知道神的奧秘
[00:23:16.660 --> 00:23:17.620]  你們不知道
[00:23:17.620 --> 00:23:19.580]  我告訴你們
[00:23:19.580 --> 00:23:22.100]  耶穌基督只是一個人
[00:23:22.100 --> 00:23:25.380]  當聖靈降臨在他身上
[00:23:25.380 --> 00:23:29.020]  他就變得很特別
[00:23:29.020 --> 00:23:32.260]  但是在他死在十字架上之後
[00:23:32.260 --> 00:23:34.540]  想一想,用腦想一想
[00:23:34.540 --> 00:23:36.380]  神的靈當然離開
[00:23:36.380 --> 00:23:39.900]  因為這個世界是污穢的
[00:23:39.900 --> 00:23:42.060]  肉身是邪惡的
[00:23:42.060 --> 00:23:45.380]  神是不能夠接觸這些東西的
[00:23:45.380 --> 00:23:51.220]  所以耶穌基督不是真正的神和人
[00:23:51.220 --> 00:23:52.780]  所以那些假教師就說
[00:23:52.780 --> 00:23:54.140]  你們來吧
[00:23:54.140 --> 00:23:55.900]  跟我學習
[00:23:55.900 --> 00:23:57.620]  我有很多的哲理
[00:23:57.620 --> 00:23:59.580]  有很多的意念
[00:23:59.580 --> 00:24:01.380]  很多自由的意念
[00:24:01.380 --> 00:24:03.700]  有些神秘的做法
[00:24:03.700 --> 00:24:06.740]  讓你們能夠跟這位神
[00:24:06.740 --> 00:24:08.700]  這個意念
[00:24:08.700 --> 00:24:10.220]  這個美善
[00:24:10.220 --> 00:24:15.300]  能夠經歷
[00:24:15.300 --> 00:24:17.100]  對約翰來說
[00:24:17.100 --> 00:24:22.860]  假師父所教導的不是真正的福音
[00:24:22.860 --> 00:24:26.260]  因為福音是 tangible
[00:24:26.260 --> 00:24:29.980]  福音是聽得見
[00:24:29.980 --> 00:24:31.420]  看得見
[00:24:31.420 --> 00:24:33.380]  摸得到的
[00:24:33.380 --> 00:24:39.300]  福音是道成肉身的耶穌基督
[00:24:39.300 --> 00:24:42.820]  耶穌基督是有血有肉的神
[00:24:42.820 --> 00:24:44.460]  是完全的神
[00:24:44.460 --> 00:24:46.020]  是完全的人
[00:24:46.020 --> 00:24:48.260]  耶穌基督是尼塞亞
[00:24:48.260 --> 00:24:49.460]  是救主
[00:24:49.460 --> 00:24:52.140]  是主人
[00:24:52.140 --> 00:24:55.340]  這個約翰在第一章第二章說的
[00:24:55.340 --> 00:24:58.300]  而在第三章約翰就說
[00:24:58.300 --> 00:25:00.540]  聽著
[00:25:00.540 --> 00:25:02.700]  祂是尼塞亞
[00:25:02.700 --> 00:25:03.580]  祂是救主
