
[00:00:00.000 --> 00:00:02.000]  今日我的題目就是
[00:06:36.000 --> 00:06:38.000]  於是我就不如望著這座山
[00:06:38.000 --> 00:06:40.000]  走過去,希望
[00:06:40.000 --> 00:06:42.000]  過了這座山,就可以去到
[00:06:42.000 --> 00:06:44.000]  道學村裡
[00:06:44.000 --> 00:06:46.000]  結果,第一章就說
[00:06:46.000 --> 00:06:48.000]  這個描述
[00:06:48.000 --> 00:06:50.000]  第一章結尾呢,他就有一個很大段的描述
[00:06:50.000 --> 00:06:52.000]  我放在powerpoint上
[00:06:52.000 --> 00:06:54.000]  基督徒就開始離開
[00:06:54.000 --> 00:06:56.000]  他原本走的那條窄路
[00:06:56.000 --> 00:06:58.000]  於是望著這座山的方向
[00:06:58.000 --> 00:07:00.000]  當他走到山上
[00:07:00.000 --> 00:07:02.000]  他說,為什麼
[00:07:02.000 --> 00:07:04.000]  很遠看的時候,那座山好像很小
[00:07:04.000 --> 00:07:06.000]  進去後,好像很高
[00:07:06.000 --> 00:07:08.000]  不單高,他說這座山
[00:07:08.000 --> 00:07:10.000]  那條斜路很斜
[00:07:10.000 --> 00:07:12.000]  這座山好像不太穩
[00:07:12.000 --> 00:07:14.000]  不如爬上去
[00:07:14.000 --> 00:07:16.000]  整座山會掉下來
[00:07:16.000 --> 00:07:18.000]  壓死我
[00:07:18.000 --> 00:07:20.000]  然後他看到山上有些火
[00:07:20.000 --> 00:07:22.000]  他很害怕,他說那些火
[00:07:22.000 --> 00:07:24.000]  不如掉下來在我身上
[00:07:24.000 --> 00:07:26.000]  燒著我
[00:07:26.000 --> 00:07:28.000]  他覺得重擔
[00:07:28.000 --> 00:07:30.000]  比他以前的壓力
[00:07:30.000 --> 00:07:32.000]  更大
[00:07:32.000 --> 00:07:34.000]  於是他就開始後悔
[00:07:34.000 --> 00:07:36.000]  他就後悔聽Mr.Wally說
[00:07:36.000 --> 00:07:38.000]  他就覺得
[00:07:38.000 --> 00:07:40.000]  這座山比船窩還要恐怖
[00:07:40.000 --> 00:07:42.000]  這座山還要恐怖
[00:07:42.000 --> 00:07:44.000]  這就是第一章
[00:07:44.000 --> 00:07:46.000]  天澳歷程的故事
[00:07:46.000 --> 00:07:48.000]  有時候我們都這樣
[00:07:48.000 --> 00:07:50.000]  我們以為
[00:07:50.000 --> 00:07:52.000]  有一個法
[00:07:52.000 --> 00:07:54.000]  我們以為有一個法就可以解決
[00:07:54.000 --> 00:07:56.000]  今天有一個法,我們就不會犯罪
[00:07:56.000 --> 00:07:58.000]  我們就不用再背負
[00:07:58.000 --> 00:08:00.000]  罪的重擔
[00:08:00.000 --> 00:08:02.000]  當我們不犯罪
[00:08:02.000 --> 00:08:04.000]  我們就不會去面對懲罰
[00:08:04.000 --> 00:08:06.000]  但是當他去到
[00:08:06.000 --> 00:08:08.000]  這座山的時候
[00:08:08.000 --> 00:08:10.000]  這個基督徒去到那座山
[00:08:10.000 --> 00:08:12.000]  他還害怕
[00:08:12.000 --> 00:08:14.000]  原來法並不是
[00:08:14.000 --> 00:08:16.000]  能夠帶來給我們
[00:08:16.000 --> 00:08:18.000]  更加的舒服
[00:08:18.000 --> 00:08:20.000]  原來法是帶給我們
[00:08:20.000 --> 00:08:22.000]  更多的恐懼
[00:08:22.000 --> 00:08:24.000]  各位弟兄姊妹
[00:08:24.000 --> 00:08:26.000]  所以我剛才問大家
[00:08:26.000 --> 00:08:28.000]  聽完十誡之後,他們害不害怕呢?
[00:08:28.000 --> 00:08:30.000]  其實我很害怕
[00:08:30.000 --> 00:08:32.000]  因為每一天如果用十誡成為一面鏡
[00:08:32.000 --> 00:08:34.000]  照照自己
[00:08:34.000 --> 00:08:36.000]  哎呀,今天又犯第五誡了
[00:08:36.000 --> 00:08:38.000]  哎呀,今天又犯第七誡了
[00:08:38.000 --> 00:08:40.000]  哎呀,今天又犯第十誡了
[00:08:40.000 --> 00:08:42.000]  我昨天還拍了一支筆
[00:08:42.000 --> 00:08:44.000]  走在街上,在書攤那邊
[00:08:44.000 --> 00:08:46.000]  看著圖畫,又開始動了淫亂
[00:08:46.000 --> 00:08:48.000]  弟兄姊妹
[00:08:48.000 --> 00:08:50.000]  當你真的很坦白面對自己
[00:08:50.000 --> 00:08:52.000]  很坦白,每天早上
[00:08:52.000 --> 00:08:54.000]  真的將十誡作為一面鏡
[00:08:54.000 --> 00:08:56.000]  照一照
[00:08:56.000 --> 00:08:58.000]  想起自己昨天做了些什麼
[00:08:58.000 --> 00:09:00.000]  真的害怕
[00:09:00.000 --> 00:09:02.000]  我們以為有十誡
[00:09:02.000 --> 00:09:04.000]  就幫助我們
[00:09:04.000 --> 00:09:06.000]  這個書的基督徒的主角
[00:09:06.000 --> 00:09:08.000]  他以為有十誡,去找一個合法先生
[00:09:08.000 --> 00:09:10.000]  搞定了一個律法
[00:09:10.000 --> 00:09:12.000]  就代表了我們今天的生命
[00:09:12.000 --> 00:09:14.000]  就不再有重擔
[00:09:14.000 --> 00:09:16.000]  但他發覺不是
[00:09:16.000 --> 00:09:18.000]  看著這個律法,是更害怕
[00:09:18.000 --> 00:09:20.000]  以色列百姓一樣
[00:09:20.000 --> 00:09:22.000]  為什麼他們害怕
[00:09:22.000 --> 00:09:24.000]  當我自己去反思
[00:09:24.000 --> 00:09:26.000]  為什麼他們還害怕
[00:09:26.000 --> 00:09:28.000]  害怕到一個地步
[00:09:28.000 --> 00:09:30.000]  發抖,他們在顫抖
[00:09:30.000 --> 00:09:32.000]  有沒有試過害怕到顫抖
[00:09:32.000 --> 00:09:34.000]  顫抖
[00:09:34.000 --> 00:09:36.000]  甚至說,神啊,你不要再跟我說話
[00:09:36.000 --> 00:09:38.000]  不如摩西說話算了
[00:09:38.000 --> 00:09:40.000]  神不要說話
[00:09:40.000 --> 00:09:42.000]  今天我們剛剛相反
[00:09:42.000 --> 00:09:44.000]  今天你跟我經常聽到神說話
[00:09:44.000 --> 00:09:46.000]  但當時他害怕
[00:09:46.000 --> 00:09:48.000]  神啊,你不要再跟我說話
[00:09:48.000 --> 00:09:50.000]  摩西說話,夠了
[00:09:50.000 --> 00:09:52.000]  因為我怕死
[00:09:52.000 --> 00:09:54.000]  第一次會,那種恐懼
[00:09:54.000 --> 00:09:56.000]  為什麼,當我自己很深去反思
[00:09:56.000 --> 00:09:58.000]  究竟我們會不會
[00:09:58.000 --> 00:10:00.000]  好像以色列百姓一樣
[00:10:00.000 --> 00:10:02.000]  我們會怕到顫抖
[00:10:02.000 --> 00:10:04.000]  有時候我們會覺得
[00:10:04.000 --> 00:10:06.000]  為什麼我們的罪
[00:10:06.000 --> 00:10:08.000]  永遠沒辦法能夠得以勝過罪
[00:10:08.000 --> 00:10:10.000]  我們永遠被罪勝過我們
[00:10:10.000 --> 00:10:12.000]  為什麼我們的私慾
[00:10:12.000 --> 00:10:14.000]  永遠都好像擺脫不了
[00:10:14.000 --> 00:10:16.000]  為什麼今天,雖然我不是吸毒
[00:10:16.000 --> 00:10:18.000]  但我有其他人
[00:10:18.000 --> 00:10:20.000]  在我生命當中,沒辦法去除掉
[00:10:20.000 --> 00:10:22.000]  今天我希望
[00:10:22.000 --> 00:10:24.000]  就用這幾節聖經
[00:10:24.000 --> 00:10:26.000]  我覺得總結這幾節聖經
[00:10:26.000 --> 00:10:28.000]  是幫我們
[00:10:28.000 --> 00:10:30.000]  更深的去明白
[00:10:30.000 --> 00:10:32.000]  上帝給我們
[00:10:32.000 --> 00:10:34.000]  實界的意思,以致到
[00:10:34.000 --> 00:10:36.000]  摩西的角色
[00:10:36.000 --> 00:10:38.000]  其實當時來說是非常之重要
[00:10:38.000 --> 00:10:40.000]  但以色列百姓
[00:10:40.000 --> 00:10:42.000]  當時未即時看到
[00:10:42.000 --> 00:10:44.000]  但今天你和我感謝主
[00:10:44.000 --> 00:10:46.000]  因為我們是事後拿著這本聖經
[00:10:46.000 --> 00:10:48.000]  有幾千年幫助我們
[00:10:48.000 --> 00:10:50.000]  去明白這段聖經
[00:10:50.000 --> 00:10:52.000]  當時他們真的害怕
[00:10:52.000 --> 00:10:54.000]  於是我就用了四方面和大家分享
[00:10:54.000 --> 00:10:56.000]  希望聽完這四點之後
[00:10:56.000 --> 00:10:58.000]  能夠幫我們,能夠去面對
[00:10:58.000 --> 00:11:00.000]  十誡的時候
[00:11:00.000 --> 00:11:02.000]  我們不會好像以色列百姓一樣
[00:11:02.000 --> 00:11:04.000]  怕到顫抖
[00:11:04.000 --> 00:11:06.000]  甚至怕到神不要和我說話
[00:11:06.000 --> 00:11:08.000]  還是不要說話,我死定了
[00:11:08.000 --> 00:11:10.000]  以致到我可以
[00:11:10.000 --> 00:11:12.000]  能夠看回上帝
[00:11:12.000 --> 00:11:14.000]  給我們的律法
[00:11:14.000 --> 00:11:16.000]  真正的意思是什麼
[00:11:16.000 --> 00:11:18.000]  我不希望大家到街上
[00:11:18.000 --> 00:11:20.000]  教會又說律法
[00:11:20.000 --> 00:11:22.000]  教會又說我犯罪
[00:11:22.000 --> 00:11:24.000]  每次回教會都被牧師罵一次
[00:11:24.000 --> 00:11:26.000]  說我犯罪,我不希望我們是這樣
[00:11:26.000 --> 00:11:28.000]  而希望上帝
[00:11:28.000 --> 00:11:30.000]  給我們律法的真正含義
[00:11:30.000 --> 00:11:32.000]  是什麼,各位弟兄姊妹
[00:11:32.000 --> 00:11:34.000]  四點,第一
[00:11:34.000 --> 00:11:36.000]  我用一個英文字
[00:11:36.000 --> 00:11:38.000]  law
[00:11:38.000 --> 00:11:40.000]  十誡,我們無可否認
[00:11:40.000 --> 00:11:42.000]  一定是律法
[00:11:42.000 --> 00:11:44.000]  今天你喜歡不喜歡
[00:11:44.000 --> 00:11:46.000]  聖經說不可姦淫
[00:11:46.000 --> 00:11:48.000]  就是不可姦淫,不可貪
[00:11:48.000 --> 00:11:50.000]  就是不可貪,不可偷渡就是不可偷渡
[00:11:50.000 --> 00:11:52.000]  這些是神給我們
[00:11:52.000 --> 00:11:54.000]  很清楚的律法
[00:11:54.000 --> 00:11:56.000]  但是當我們看回二十章
[00:11:56.000 --> 00:11:58.000]  的結尾的時候,看到有
[00:11:58.000 --> 00:12:00.000]  煙,看到有覺聲
[00:12:00.000 --> 00:12:02.000]  看到有火,但是去到第十九章
[00:12:02.000 --> 00:12:04.000]  同樣有煙
[00:12:04.000 --> 00:12:06.000]  有覺聲,有火
[00:12:06.000 --> 00:12:08.000]  所以整個西乃山的描述
[00:12:08.000 --> 00:12:10.000]  打從摩西
[00:12:10.000 --> 00:12:12.000]  上山之前,到他
[00:12:12.000 --> 00:12:14.000]  下山之後,到他
[00:12:14.000 --> 00:12:16.000]  講完十誡之後
[00:12:16.000 --> 00:12:18.000]  整個西乃山的描述
[00:12:18.000 --> 00:12:20.000]  其實是沒有變過的,有火
[00:12:20.000 --> 00:12:22.000]  有煙,有閃電
[00:12:22.000 --> 00:12:24.000]  都是一個這樣的景象
[00:12:24.000 --> 00:12:26.000]  所以很多教練就提了
[00:12:26.000 --> 00:12:28.000]  原來西乃山
[00:12:28.000 --> 00:12:30.000]  很多時候就是這樣
[00:12:30.000 --> 00:12:32.000]  你會看到西乃山很多時候有火,有煙
[00:12:32.000 --> 00:12:34.000]  的感覺,所以整座山
[00:12:34.000 --> 00:12:36.000]  是給我們
[00:12:36.000 --> 00:12:38.000]  一個很重要的觀念
[00:12:38.000 --> 00:12:40.000]  就是當你看著西乃山的時候
[00:12:40.000 --> 00:12:42.000]  就會產生一種
[00:12:42.000 --> 00:12:44.000]  敬畏神的心,一種恐懼的心
[00:12:44.000 --> 00:12:46.000]  原來神是
[00:12:46.000 --> 00:12:48.000]  可以閃電,可以有聲音
[00:12:48.000 --> 00:12:50.000]  有煙,其實
[00:12:50.000 --> 00:12:52.000]  閃電害不害怕?其實很害怕
[00:12:52.000 --> 00:12:54.000]  香港有時候晚上很多閃電
[00:12:54.000 --> 00:12:56.000]  特別是做了壞事
[00:12:56.000 --> 00:12:58.000]  更加害怕,怕被他拍
[00:12:58.000 --> 00:13:00.000]  真的很害怕,所以整座山
[00:13:00.000 --> 00:13:02.000]  給我們一個觀感
[00:13:02.000 --> 00:13:04.000]  這座山很威嚴
[00:13:04.000 --> 00:13:06.000]  我們的上帝很威嚴
[00:13:06.000 --> 00:13:08.000]  威嚴到一個地步,甚至我們有時候會恐懼
[00:13:08.000 --> 00:13:10.000]  所以在第十九章
[00:13:10.000 --> 00:13:12.000]  那裡說,當時神對百姓說
[00:13:12.000 --> 00:13:14.000]  他們不要走過來
[00:13:14.000 --> 00:13:16.000]  有條界限,你們在那邊就夠了
[00:13:16.000 --> 00:13:18.000]  你們不要走過來
[00:13:18.000 --> 00:13:20.000]  走過來摸一摸,無論你是人
[00:13:20.000 --> 00:13:22.000]  是新畜都死
[00:13:22.000 --> 00:13:24.000]  所以上帝說這座山
[00:13:24.000 --> 00:13:26.000]  是一個很神聖
[00:13:26.000 --> 00:13:28.000]  或者很莊嚴
[00:13:28.000 --> 00:13:30.000]  甚至很威嚴,去到一個地步
[00:13:30.000 --> 00:13:32.000]  我們會要很遠
[00:13:32.000 --> 00:13:34.000]  去看著這座山的情況
[00:13:34.000 --> 00:13:36.000]  甚至去到二十章
[00:13:36.000 --> 00:13:38.000]  這班百姓說
[00:13:38.000 --> 00:13:40.000]  不要神
[00:13:40.000 --> 00:13:42.000]  跟我們說話,恐怕
[00:13:42.000 --> 00:13:44.000]  我們死亡,但為什麼他們不害怕?
[00:13:44.000 --> 00:13:46.000]  為什麼不害怕?
[00:13:46.000 --> 00:13:48.000]  當然,很簡單
[00:13:48.000 --> 00:13:50.000]  我覺得有兩方面,第一,他們怕十戒
[00:13:50.000 --> 00:13:52.000]  所以我問大家,怕不怕十戒?
[00:13:52.000 --> 00:13:54.000]  可能你真的不怕
[00:13:54.000 --> 00:13:56.000]  因為整天都煩
[00:13:58.000 --> 00:14:00.000]  怕十戒
[00:14:00.000 --> 00:14:02.000]  因為十戒本身
[00:14:02.000 --> 00:14:04.000]  上帝直接
[00:14:04.000 --> 00:14:06.000]  透過摩西去頒布
[00:14:06.000 --> 00:14:08.000]  十戒是很嚴謹
[00:14:08.000 --> 00:14:10.000]  我們一定不能輕忽
[00:14:10.000 --> 00:14:12.000]  神所說的話
[00:14:12.000 --> 00:14:14.000]  我們一定不能輕忽
[00:14:14.000 --> 00:14:16.000]  為什麼呢?
[00:14:16.000 --> 00:14:18.000]  因為在第十九章
[00:14:18.000 --> 00:14:20.000]  這班百姓曾經說過一句話
[00:14:20.000 --> 00:14:22.000]  我們讀一讀,好嗎?
[00:14:22.000 --> 00:14:24.000]  一二三
[00:14:24.000 --> 00:14:34.000]  你會發覺這班百姓
[00:14:34.000 --> 00:14:36.000]  早就應許了上帝
[00:14:36.000 --> 00:14:38.000]  說什麼?
[00:14:38.000 --> 00:14:40.000]  你說什麼?
[00:14:40.000 --> 00:14:42.000]  神說什麼?
[00:14:42.000 --> 00:14:44.000]  我都聽
[00:14:44.000 --> 00:14:46.000]  開了支票
[00:14:46.000 --> 00:14:48.000]  上帝,你說什麼?
[00:14:48.000 --> 00:14:50.000]  我都聽
[00:14:50.000 --> 00:14:52.000]  你跟神說,神啊
[00:14:52.000 --> 00:14:54.000]  他們說,你說什麼,我都聽
[00:14:54.000 --> 00:14:56.000]  他們開了支票
[00:14:56.000 --> 00:14:58.000]  所以當他們
[00:14:58.000 --> 00:15:00.000]  一聽完之後
[00:15:00.000 --> 00:15:02.000]  原來這麼多東西
[00:15:02.000 --> 00:15:04.000]  又不可奸,又不可偷渡
[00:15:04.000 --> 00:15:06.000]  這麼多東西
[00:15:06.000 --> 00:15:08.000]  一聽完之後
[00:15:08.000 --> 00:15:10.000]  不容易
[00:15:10.000 --> 00:15:12.000]  不容易守,於是他們就害怕
[00:15:12.000 --> 00:15:14.000]  他們基本上
[00:15:14.000 --> 00:15:16.000]  是怕這十條戒令
[00:15:16.000 --> 00:15:18.000]  第二,他們更加怕
[00:15:18.000 --> 00:15:20.000]  就是審判
[00:15:20.000 --> 00:15:22.000]  因為他們知道
[00:15:22.000 --> 00:15:24.000]  當我們真的犯罪
[00:15:24.000 --> 00:15:26.000]  真的犯了這些戒令的時候
[00:15:26.000 --> 00:15:28.000]  一定會面對審判
[00:15:28.000 --> 00:15:30.000]  聖誕山的景象
[00:15:30.000 --> 00:15:32.000]  有煙,有火
[00:15:32.000 --> 00:15:34.000]  有覺星,有閃電
