
[00:00:00.000 --> 00:00:06.220]  昨天晚上不知道大家有沒有留意到在東南亞里面有一個空難
[00:04:54.660 --> 00:05:00.660]  我們的生命結束應該是在耶穌基督裏面
[00:05:00.660 --> 00:05:04.260]  不管我們是安樂的離開這個世界
[00:05:04.260 --> 00:05:09.460]  或者在危機的當中被神接取
[00:05:09.460 --> 00:05:17.660]  我相信我們起跟出都是因爲我們的生命在神
[00:05:17.660 --> 00:05:21.460]  在我們患難之處所走過的道路
[00:05:21.460 --> 00:05:25.460]  當要產生哪一種的反應
[00:05:25.460 --> 00:05:28.860]  詩篇42篇告訴我們
[00:05:28.860 --> 00:05:32.260]  我們當要在患難處
[00:05:32.260 --> 00:05:37.660]  仍然持守科目在神的帶領中
[00:05:37.660 --> 00:05:42.060]  讓我在這個時候把這個詩篇的42篇跟大家來唸出來
[00:05:42.060 --> 00:05:46.260]  讓我們以這個科目神這個的題目
[00:05:46.260 --> 00:05:49.660]  做我們今天在神的面前的思考
[00:05:49.660 --> 00:05:53.660]  也在最末的時候成爲我們的警醒
[00:05:53.660 --> 00:05:55.460]  詩篇的42篇
[00:05:55.460 --> 00:05:58.260]  神啊我的心切牧你
[00:05:58.260 --> 00:06:01.860]  如露切牧溪水
[00:06:01.860 --> 00:06:03.860]  我的心刻想神
[00:06:03.860 --> 00:06:05.860]  就是永生神
[00:06:05.860 --> 00:06:09.460]  我幾時得喬見神
[00:06:09.460 --> 00:06:13.260]  我晝夜以眼淚當飲食
[00:06:13.260 --> 00:06:15.860]  忍不住的對我說
[00:06:15.860 --> 00:06:19.860]  你的上帝在哪裏
[00:06:19.860 --> 00:06:22.060]  我從前與衆人同往
[00:06:22.060 --> 00:06:27.260]  用歡呼稱讚的聲音
[00:06:27.260 --> 00:06:29.660]  領他們到神的殿裏
[00:06:29.660 --> 00:06:31.660]  大家守着
[00:06:31.660 --> 00:06:34.060]  我最想這些事
[00:06:34.060 --> 00:06:39.060]  我的心極其悲傷
[00:06:39.060 --> 00:06:40.660]  我的心啊
[00:06:40.660 --> 00:06:42.260]  你爲何憂悶
[00:06:42.260 --> 00:06:45.060]  爲何在我裏面煩躁
[00:06:45.060 --> 00:06:47.260]  應當仰望神
[00:06:47.260 --> 00:06:50.860]  因他少年幫助我
[00:06:50.860 --> 00:06:54.060]  我還要稱頌他
[00:06:54.060 --> 00:06:54.660]  我的神啊
[00:06:54.660 --> 00:06:57.260]  我的心在我裏面憂悶
[00:06:57.260 --> 00:06:59.060]  所以我從約旦帝
[00:06:59.060 --> 00:07:00.860]  從黑門嶺
[00:07:00.860 --> 00:07:05.060]  從彌撒山紀念你
[00:07:05.060 --> 00:07:06.860]  你的不報發生
[00:07:06.860 --> 00:07:10.460]  深淵咒語深淵響應
[00:07:10.460 --> 00:07:14.860]  你的波浪紅桃漫過我身
[00:07:14.860 --> 00:07:19.660]  白晝野花逼上我獅子愛
[00:07:19.660 --> 00:07:23.260]  黑夜我要歌頌禱告
[00:07:23.260 --> 00:07:25.860]  赤我生命的上帝
[00:07:25.860 --> 00:07:26.860]  我要對神說
[00:07:26.860 --> 00:07:27.660]  我的朋史啊
[00:07:27.660 --> 00:07:30.460]  你爲何忘記我呢
[00:07:30.460 --> 00:07:32.260]  我爲何因仇敵的
[00:07:32.260 --> 00:07:35.460]  西壓石牆哀痛呢
[00:07:35.460 --> 00:07:37.460]  我的仇敵辱罵我
[00:07:37.460 --> 00:07:39.860]  好像打碎我的骨頭
[00:07:39.860 --> 00:07:41.260]  不住的對我說
[00:07:41.260 --> 00:07:44.060]  你的神在哪裏
[00:07:44.060 --> 00:07:45.060]  我的心啊
[00:07:45.060 --> 00:07:47.060]  你爲何憂悶
[00:07:47.060 --> 00:07:50.460]  爲何在我裏面煩躁
[00:07:50.460 --> 00:07:53.060]  應當仰望神
[00:07:53.060 --> 00:07:57.460]  因我還要稱謝他
[00:07:57.460 --> 00:08:01.460]  他是我面上的光榮
[00:08:01.460 --> 00:08:03.660]  是我的神
[00:08:03.660 --> 00:08:05.460]  一個人可能信心
[00:08:05.460 --> 00:08:07.660]  可以有不住的發展
[00:08:07.660 --> 00:08:09.060]  但是有些時候
[00:08:09.060 --> 00:08:11.860]  經過人生的片段
[00:08:11.860 --> 00:08:14.060]  仍然會有感覺
[00:08:14.060 --> 00:08:18.660]  覺得神與你的關係割離了
[00:08:18.660 --> 00:08:20.260]  這個詩歌正是表達出
[00:08:20.260 --> 00:08:23.060]  這一個的心情
[00:08:23.060 --> 00:08:25.460]  祖前的606年
[00:08:25.460 --> 00:08:31.060]  巴比倫攻佔了耶路撒冷城
[00:08:31.060 --> 00:08:33.260]  當中所有猶太人
[00:08:33.260 --> 00:08:35.460]  包括貴族
[00:08:35.460 --> 00:08:38.260]  包括汴亞民的支派
[00:08:38.260 --> 00:08:43.260]  包括一切服侍上帝的立位人
[00:08:43.260 --> 00:08:46.260]  都被帶離開
[00:08:46.260 --> 00:08:49.060]  放逐到巴比倫去
[00:08:49.060 --> 00:08:53.260]  正如耶利米先知所說的
[00:08:53.260 --> 00:08:54.860]  耶利米先知說
[00:08:54.860 --> 00:09:00.660]  巴比倫必然會攻佔耶路撒冷城
[00:09:00.660 --> 00:09:04.460]  並且要住在巴比倫70年
[00:09:04.460 --> 00:09:06.660]  70年以後
[00:09:06.660 --> 00:09:09.260]  才被釋放回到猶大地
[00:09:09.260 --> 00:09:10.660]  所以你看這70年
[00:09:10.660 --> 00:09:13.660]  是非常漫長的日子
[00:09:13.660 --> 00:09:17.660]  當中出現了有幾個詩人
[00:09:17.660 --> 00:09:21.660]  亞沙是赫拉的後裔
[00:09:21.660 --> 00:09:26.060]  大概是隨着大魏歌手
[00:09:26.060 --> 00:09:29.260]  立位支派的其中一個成員
[00:09:29.260 --> 00:09:31.860]  他現在不在耶路撒冷城
[00:09:31.860 --> 00:09:34.260]  心裏面有所哀愁
[00:09:34.260 --> 00:09:37.260]  看見敵人在旁
[00:09:37.260 --> 00:09:38.860]  欺弄他
[00:09:38.860 --> 00:09:40.860]  心裏面沒有安慰
[00:09:40.860 --> 00:09:46.060]  就寫下了這個滿有哀愁的詩歌
[00:09:46.060 --> 00:09:48.260]  不僅僅是有傷痛
[00:09:48.260 --> 00:09:49.860]  是有痛苦
[00:09:49.860 --> 00:09:56.660]  想到他要在這個地方淪落70年之久
[00:09:56.660 --> 00:10:00.260]  你看他會怎麼樣面對明天
[00:10:00.260 --> 00:10:01.460]  所以一開始的時候
[00:10:01.460 --> 00:10:03.060]  詩人就用了這個字
[00:10:03.060 --> 00:10:06.260]  我的心切募上帝
[00:10:06.260 --> 00:10:08.660]  如同切募溪水的一樣
[00:10:08.660 --> 00:10:11.660]  這個心的原文就是靈魂的意思
[00:10:11.660 --> 00:10:15.860]  這是我生命當中最深入的地方
[00:10:15.860 --> 00:10:18.660]  我正在等候
[00:10:18.660 --> 00:10:22.660]  盼望着這位城救贖我的主
[00:10:22.660 --> 00:10:24.860]  你看這個立位人
[00:10:24.860 --> 00:10:30.260]  一輩子被減省分別出來做神的工作
[00:10:30.260 --> 00:10:34.260]  大概他曉得耶利彌曾經講過的預言
[00:10:34.260 --> 00:10:37.860]  心裏面在科姆有什麼時候
[00:10:37.860 --> 00:10:40.860]  可以離開這個無神
[00:10:40.860 --> 00:10:43.260]  不傷心順風
[00:10:43.260 --> 00:10:47.060]  這個亞伯拉罕的上帝的這個地方
[00:10:47.060 --> 00:10:50.660]  能夠回去猶大的地方
[00:10:50.660 --> 00:10:54.060]  心底當中的確有不住的信心
[00:10:54.060 --> 00:11:00.660]  但是然而卻感覺到神與他有非常大的距離
[00:11:00.660 --> 00:11:04.260]  親愛的兄姊妹 你有這種的感覺嗎
[00:11:04.260 --> 00:11:07.060]  原來贖神的人
[00:11:07.060 --> 00:11:11.860]  他也會經歷贖靈的黑暗
[00:11:11.860 --> 00:11:16.060]  耶利亞經歷到信心的這種大能
[00:11:16.060 --> 00:11:22.860]  能夠在加密山當中與拜巴黎的仙姿對比
[00:11:22.860 --> 00:11:27.060]  然而一下子就進到贖靈的黑暗裏面
[00:11:27.060 --> 00:11:30.860]  在曠野的當中尋求死亡
[00:11:30.860 --> 00:11:36.060]  連大衛在詩篇的七十七篇也一樣的經歷過這個日子
[00:11:36.060 --> 00:11:39.460]  講到心裏面煩躁不安
[00:11:39.460 --> 00:11:44.860]  連耶穌在十七甲的痛苦的裏面
[00:11:44.860 --> 00:11:47.660]  也發出同一個的言語
[00:11:47.660 --> 00:11:51.860]  我的神啊 我的神啊 你爲何離棄我
[00:11:51.860 --> 00:11:54.260]  所以老師說贖神的人
[00:11:54.260 --> 00:11:56.660]  雖然我們擁有信心
[00:11:56.660 --> 00:11:59.860]  雖然你跟我都擁有教會的生活
[00:11:59.860 --> 00:12:04.860]  面前有一本可以有解經功能的聖經
[00:12:04.860 --> 00:12:08.060]  或許有牧子傳道人曾爲你禱告
[00:12:08.060 --> 00:12:10.660]  這個信心繼續流通的時候
[00:12:10.660 --> 00:12:16.660]  不代表你跟神之間的這一種的關係一定是流通
[00:12:16.660 --> 00:12:18.860]  甚至有時候
[00:12:18.860 --> 00:12:22.060]  神把這個的經歷放在我們的裏面
[00:12:22.060 --> 00:12:33.460]  讓我們經歷到一種黑沉的這種的光景
[00:12:33.460 --> 00:12:38.060]  到底這個的經歷怎麼樣去解釋
[00:12:38.060 --> 00:12:40.660]  神在背後告訴我們
[00:12:40.660 --> 00:12:43.860]  他把這個淑女的黑暗蓋在人的裏面
[00:12:43.860 --> 00:12:49.860]  讓人在當中尋求他的時候來明白他的心意
[00:12:49.860 --> 00:12:53.460]  人總有學習的一個部分
[00:12:53.460 --> 00:12:58.660]  可想神的好處過於可想神
[00:12:58.660 --> 00:13:02.660]  我們年輕的時代信耶穌很單純
[00:13:02.660 --> 00:13:04.460]  主耶穌爲王吧
[00:13:04.460 --> 00:13:06.060]  我的工作交給你
[00:13:06.060 --> 00:13:07.660]  我的生活交給你
[00:13:07.660 --> 00:13:10.060]  我的脾氣交給你
[00:13:10.060 --> 00:13:14.060]  我心裏面的想法交給你
[00:13:14.060 --> 00:13:14.860]  不知道怎麼樣
[00:13:14.860 --> 00:13:17.860]  當我們經歷過神至此那個平坦的歲月的時候
[00:13:17.860 --> 00:13:22.660]  就發現原來我們的生命開始有所擺動
[00:13:22.660 --> 00:13:25.260]  我們現在尋求
[00:13:25.260 --> 00:13:27.860]  去尋求到神的好處
[00:13:27.860 --> 00:13:32.260]  卻在生命的當中不一定科目神的同在
[00:13:32.260 --> 00:13:35.060]  你哪個時候曾經科目過神的同在
[00:13:35.060 --> 00:13:38.660]  大概是你最困難的時候
[00:13:38.660 --> 00:13:42.060]  你哪個時候曾經真的要把神的話語
[00:13:42.060 --> 00:13:44.860]  好像食物一樣喫在口裏面
[00:13:44.860 --> 00:13:48.060]  大概是你最困苦的時候
[00:13:48.060 --> 00:13:53.260]  這一個詩人雅莎在當中寫這個詩歌
[00:13:53.260 --> 00:13:57.060]  深深地感覺到受巴比倫凝入
[00:13:57.060 --> 00:14:02.660]  不知道明天如何那一種的憂愁跟痛苦
[00:14:02.660 --> 00:14:05.460]  他要說在他整後的裏面
[00:14:05.460 --> 00:14:10.660]  雖然仍然持守做一個忠誠敬畏神的生活
[00:14:10.660 --> 00:14:16.660]  但是生命當中還是濃縮着一個樹林的黑暗
[00:14:16.660 --> 00:14:22.260]  有些人把這個詩歌成爲一個現代解釋憂鬱症的一個詩歌
[00:14:22.260 --> 00:14:25.860]  我的看法卻不然
[00:14:25.860 --> 00:14:27.860]  一個有憂鬱症的人
[00:14:27.860 --> 00:14:34.060]  他的思維不跟他的感覺同道
[00:14:34.060 --> 00:14:39.860]  他所做的事情不一定是他理性的當中可以知道的
[00:14:39.860 --> 00:14:43.260]  就有一點像一個人喫了藥以後
[00:14:43.260 --> 00:14:47.060]  或者喝醉酒以後他能反應的一樣
[00:14:47.060 --> 00:14:51.060]  一個憂鬱症的人不曉得他從哪裏來 從哪裏去
[00:14:51.060 --> 00:14:52.860]  他做的事情是什麼
[00:14:52.860 --> 00:14:56.460]  但是在這個詩歌當中卻明顯地講到
[00:14:56.460 --> 00:15:01.660]  這個詩人雅莎真的知道當時候發生的情況是什麼
[00:15:01.660 --> 00:15:06.460]  甚至很清楚地說到他的痛苦的來源在什麼地方
[00:15:06.460 --> 00:15:09.660]  在當中特別地記載在這句話裏面
[00:15:09.660 --> 00:15:13.460]  他說我的神啊 我的心在我裏面幽悶
[00:15:13.460 --> 00:15:18.860]  所以我從約旦帝 從黑門嶺 從彌撒山紀念禰
[00:15:18.860 --> 00:15:21.460]  你知道這個當中這三個地方
[00:15:21.460 --> 00:15:31.860]  真正地表達出這個人磕想在耶路撒冷城敬拜神的那一個時刻的反面
[00:15:31.860 --> 00:15:39.460]  這個約旦帝就是在離開耶路撒冷最偏北的地方
[00:15:39.460 --> 00:15:44.860]  黑門山是當中最北的一個山崗
[00:15:44.860 --> 00:15:48.060]  這個山崗當中有個小的山腰叫做彌撒
[00:15:48.060 --> 00:15:53.460]  這個彌撒當中只是有流水 卻沒有敬拜的聲音
[00:15:53.460 --> 00:15:56.660]  所以這個人很清楚他經歷的是什麼
[00:15:56.660 --> 00:16:01.060]  所以這個詩歌大概不是講到憂鬱症
[00:16:01.060 --> 00:16:04.660]  而且在當中很清楚地讓我們看見
[00:16:04.660 --> 00:16:09.260]  這個人是很理性地面對着他的痛苦
[00:16:09.260 --> 00:16:15.060]  他沒有幻覺 他能夠指出他痛苦的來源
[00:16:15.060 --> 00:16:20.260]  他在問 神啊 到底你是否忘記了我
[00:16:20.260 --> 00:16:26.260]  神啊 爲什麼允許巴比倫的這一些外邦人來臨入我們
[00:16:26.260 --> 00:16:27.660]  他非常的清楚
[00:16:27.660 --> 00:16:33.860]  一個憂鬱症的人 他的感覺勝過了他的理性
[00:16:33.860 --> 00:16:37.460]  所以他所做的事情他不知道
[00:16:37.460 --> 00:16:41.860]  憂鬱症可以用藥治療
[00:16:41.860 --> 00:16:46.660]  一個心靈在俗靈黑暗的人 卻需要神
[00:16:46.660 --> 00:16:50.660]  也唯有神纔可以治療
[00:16:50.660 --> 00:16:53.060]  這個詩歌非常美麗的地方
[00:16:53.060 --> 00:16:55.860]  就在黑夜的當中給我們看見
[00:16:55.860 --> 00:17:03.060]  那個當有神的幫助就足夠的這份盼望
[00:17:03.060 --> 00:17:05.860]  這個詩歌清楚地告訴我們
[00:17:05.860 --> 00:17:10.260]  你跟我都可能在人生的歲月中
[00:17:10.260 --> 00:17:16.260]  經過俗靈的黑暗
[00:17:16.260 --> 00:17:23.060]  在裏面卻顯露出我們人的俗靈光景
[00:17:23.060 --> 00:17:28.060]  在座的弟兄姊妹 你曾經過一個俗靈的低谷嗎
[00:17:28.060 --> 00:17:32.860]  若是有的話 我相信你是有知覺地感覺到
[00:17:32.860 --> 00:17:37.860]  這證明你不在俗靈的事情當中睡覺
[00:17:37.860 --> 00:17:44.260]  一個青花放在溫水的當中很自由 不會掙扎
[00:17:44.260 --> 00:17:49.060]  煮青花最好的方法就是把水慢慢地加熱
[00:17:49.060 --> 00:17:54.260]  讓它在麻醉的當中 持續着它的生命
[00:17:54.260 --> 00:17:57.260]  一個人在靈靈的當中有這一種的衝突
[00:17:57.260 --> 00:17:58.660]  內在有這一種的黑暗
[00:17:58.660 --> 00:18:04.260]  是因爲他正顯露出他的靈魂正在掙扎
[00:18:04.260 --> 00:18:08.260]  親愛的弟兄姊妹 一個不能夠經歷痛苦的人
[00:18:08.260 --> 00:18:10.860]  是沒有辦法得到治療
[00:18:10.860 --> 00:18:15.060]  麻風病人給他們最大的傷害
[00:18:15.060 --> 00:18:20.460]  是因爲他們的知覺沒有神經這個聯繫
[00:18:20.460 --> 00:18:24.860]  所以他們死亡不是因爲有麻風
[00:18:24.860 --> 00:18:28.660]  他們死亡是因爲沒有知覺
[00:18:28.660 --> 00:18:31.660]  今天在我們俗靈的生命的裏面
[00:18:31.660 --> 00:18:37.860]  或許患難低谷就是一個對你俗靈生命當中的刺激
[00:18:37.860 --> 00:18:40.460]  可能是一個疾病 一個困難
[00:18:40.460 --> 00:18:43.660]  可能是一個掙扎 可能是一個決定
[00:18:43.660 --> 00:18:48.660]  我盼望這個成爲我們今天經過俗靈黑暗當中的一個提示
[00:18:48.660 --> 00:18:50.060]  提示是什麼
[00:18:50.060 --> 00:18:53.660]  這是神允許這個事情發生
[00:18:53.660 --> 00:18:56.460]  這真正的來說明
[00:18:56.460 --> 00:18:59.860]  在我們俗靈黑暗的反面
[00:18:59.860 --> 00:19:02.060]  正是我們心體當中的苛求
[00:19:02.060 --> 00:19:03.060]  苛求是什麼
[00:19:03.060 --> 00:19:05.860]  神啊 禰來幫助
[00:19:05.860 --> 00:19:09.260]  神啊 我願意來科慕你
[00:19:09.260 --> 00:19:11.660]  原來俗靈黑暗的反面
[00:19:11.660 --> 00:19:16.260]  卻成爲我們今天追求的一個原動力
[00:19:16.260 --> 00:19:21.660]  爲什麼用路來說明我們心裏面的切木
[00:19:21.660 --> 00:19:24.460]  因爲這個動物很奇怪
[00:19:24.460 --> 00:19:27.860]  它雖然在山崗的當中可以奔跑
[00:19:27.860 --> 00:19:30.860]  但是當它缺水的時候
[00:19:30.860 --> 00:19:36.460]  它所有一切的美麗都消息
[00:19:36.460 --> 00:19:38.060]  這個鹿很需要吸水
[00:19:38.060 --> 00:19:41.460]  因爲它常要喝這個的水
[00:19:41.460 --> 00:19:43.060]  同樣的基督的生命
[00:19:43.060 --> 00:19:45.460]  當我們遇到飢渴的時候
[00:19:45.460 --> 00:19:48.460]  應該快快地尋回
[00:19:48.460 --> 00:19:53.460]  俗靈的根據的上帝
[00:19:53.460 --> 00:19:59.860]  連主耶穌在幕後的當中也高聲地贊着說
[00:19:59.860 --> 00:20:04.860]  人若磕了可以到我這裏來磕
[00:20:04.860 --> 00:20:06.860]  原來這種動物性
[00:20:06.860 --> 00:20:11.860]  卻描述出我們俗靈的生命性
[00:20:11.860 --> 00:20:17.260]  我們的生命應該就是在沒有勇氣的
[00:20:17.260 --> 00:20:19.060]  沒有能力的情況當中
[00:20:19.060 --> 00:20:22.460]  尋找第一個的根據點
[00:20:22.460 --> 00:20:25.660]  今天你的心裏面有什麼的課目呢?
[00:20:25.660 --> 00:20:30.460]  今天我們常常選擇坐在最後的一排
[00:20:30.460 --> 00:20:34.260]  我們的課目應該站在耶穌的第一排
[00:20:34.260 --> 00:20:37.860]  因爲你課目做得着神最好的祝福
[00:20:37.860 --> 00:20:39.460]  雖然我講話太大聲了
[00:20:39.460 --> 00:20:41.460]  你不能接受
[00:20:41.460 --> 00:20:46.060]  我們的生命的原委應該是走在神的前肩
[00:20:46.060 --> 00:20:48.460]  走在耶穌的近處
[00:20:48.460 --> 00:20:50.860]  站立在耶穌的旁邊
[00:20:50.860 --> 00:20:54.660]  聆聽他所給我們恩惠的言語
[00:20:54.660 --> 00:20:57.660]  今天世界的雜音很大
[00:20:57.660 --> 00:21:00.260]  我們連勇氣都沒有
[00:21:00.260 --> 00:21:03.860]  不願意走在俗靈的第一排
[00:21:03.860 --> 00:21:07.660]  難怪我們不能夠抓住神的應許
[00:21:07.660 --> 00:21:11.260]  難怪我們在遇見患難的時候
[00:21:11.260 --> 00:21:16.060]  就會產生更大的這種的懷疑
[00:21:16.060 --> 00:21:20.260]  更拒絕神說造的恩典
[00:21:20.260 --> 00:21:22.260]  當你經歷到這種課目神的時候
[00:21:22.260 --> 00:21:27.860]  真正說明你這些的經歷是出於神
[00:21:27.860 --> 00:21:31.660]  神把你擺放在一個黑暗的角落中
[00:21:31.660 --> 00:21:34.860]  是因爲神要你在心靈當中
[00:21:34.860 --> 00:21:37.660]  產生一種的看法
[00:21:37.660 --> 00:21:41.260]  這個看法就是你所走過的道路
[00:21:41.260 --> 00:21:42.860]  不是因爲環境
[00:21:42.860 --> 00:21:44.660]  不是因爲命運
[00:21:44.660 --> 00:21:47.060]  不是因爲歷史所產生
[00:21:47.060 --> 00:21:51.860]  乃是因爲神要在當中栽種一個新的經歷
[00:21:51.860 --> 00:21:55.860]  這個經歷讓你能夠滿足的地方在哪裏?
[00:21:55.860 --> 00:21:59.460]  就是迴歸到上帝的面前
[00:21:59.460 --> 00:22:03.060]  今天有很多人很大的理想
[00:22:03.060 --> 00:22:06.260]  當神要把一個小的功課放在我們的身上
[00:22:06.260 --> 00:22:09.060]  我們就跑得更遠
[00:22:09.060 --> 00:22:12.460]  約拿就是其中一個例子
[00:22:12.460 --> 00:22:15.660]  今天聽我們分享禱告的題目
[00:22:15.660 --> 00:22:21.460]  就大概顯露出我們對神的看法是怎麼樣
[00:22:21.460 --> 00:22:26.060]  到底我們今天是怎麼樣來走到神的面前?
[00:22:26.060 --> 00:22:31.060]  有一次有一個的姊妹在送一個人去教會
[00:22:31.060 --> 00:22:33.460]  那麼教會的停車的位置不好
[00:22:33.460 --> 00:22:35.060]  所以他就開始禱告
[00:22:35.060 --> 00:22:39.260]  神啊!讓我今天快快的找到一個停車的位置
[00:22:39.260 --> 00:22:40.860]  以後一打開眼睛
[00:22:40.860 --> 00:22:42.460]  當然沒有打開眼睛說
[00:22:42.460 --> 00:22:45.060]  禱告完了之後立刻在前面就有一個空位
[00:22:45.060 --> 00:22:46.660]  他就快快的走進去
[00:22:46.660 --> 00:22:49.260]  他說:哈利路亞!感謝神!
[00:22:49.260 --> 00:22:51.260]  這個就是我找的地方
[00:22:51.260 --> 00:22:55.260]  在旁的一個姊妹給他數靈就跟他說
[00:22:55.260 --> 00:22:58.460]  你爲什麼要說哈利路亞?
[00:22:58.460 --> 00:23:02.060]  他說:是啊!因爲我找到一個停車的位置
[00:23:02.060 --> 00:23:06.860]  我說你來的教會是爲這要得神的福氣嗎?
[00:23:06.860 --> 00:23:09.060]  若是要爲得着神的福氣
[00:23:09.060 --> 00:23:12.660]  若是找不到這個空位、停車位置
[00:23:12.660 --> 00:23:15.460]  你是否還是可以說哈利路亞!感謝神!
[00:23:15.460 --> 00:23:18.660]  願望我來到聖祖的當中要讚美歌頌神
[00:23:18.660 --> 00:23:21.360]  所以這句話就提醒了這個姊妹
[00:23:21.360 --> 00:23:22.660]  這個姊妹才發現
[00:23:22.660 --> 00:23:26.260]  原來他的禱告欠缺了一個部分
[00:23:26.260 --> 00:23:28.560]  他的目的來教會的目的
[00:23:28.560 --> 00:23:31.960]  不是要找一個方便的停車位置
[00:23:31.960 --> 00:23:34.260]  他要找到教會的第一排
[00:23:34.260 --> 00:23:39.960]  聆聽上帝所給他的恩福
