
[00:00:00.000 --> 00:00:03.360]  在開始之前我們請大家一起做一個禱告
[00:09:03.440 --> 00:09:07.320]  我們的主耶穌是神也是人質
[00:09:07.320 --> 00:09:11.240]  祂明白到我們心裡的感受
[00:09:14.440 --> 00:09:15.600]  在舊約聖經裡
[00:09:15.600 --> 00:09:20.320]  相信大家還記得阿伯拉罕獻耳札的故事
[00:09:20.320 --> 00:09:21.960]  在《創世紀》裡
[00:09:21.960 --> 00:09:25.000]  阿伯拉罕要遵守神的命令
[00:09:25.000 --> 00:09:28.920]  要將他的兒子耳札獻上為祭
[00:09:28.920 --> 00:09:32.000]  阿伯拉罕盼望有一個兒子已經很久了
[00:09:32.000 --> 00:09:33.480]  他年事已高
[00:09:33.480 --> 00:09:35.200]  他年紀很大了
[00:09:35.200 --> 00:09:38.640]  最後神終於賜給他一個親生的兒子
[00:09:38.640 --> 00:09:42.920]  但神卻要他將這個兒子獻上為祭
[00:09:42.920 --> 00:09:47.160]  我無法想像到他當時心裡的感受
[00:09:47.160 --> 00:09:49.160]  在聖經裡說
[00:09:49.160 --> 00:09:55.000]  阿伯拉罕將繁祭的柴放在他兒子耳札身上
[00:09:55.000 --> 00:09:57.880]  阿伯拉罕將柴放在兒子身上
[00:09:57.880 --> 00:10:01.920]  然後他們走去獻祭的地方
[00:10:01.920 --> 00:10:09.800]  我相信當時這個兒子可能是十幾歲的年輕人
[00:10:09.800 --> 00:10:11.200]  如果在現實生活裡
[00:10:11.200 --> 00:10:13.880]  如果你有一個獨生子
[00:10:13.880 --> 00:10:16.960]  你會有什麼期望?
[00:10:16.960 --> 00:10:17.800]  可能你會想
[00:10:17.800 --> 00:10:20.320]  希望這個兒子好好讀書
[00:10:20.320 --> 00:10:22.280]  可能去中學畢業
[00:10:22.280 --> 00:10:25.680]  然後考入名牌大學
[00:10:25.680 --> 00:10:28.120]  在名校裡畢業
[00:10:28.120 --> 00:10:30.000]  找到一份好的工作
[00:10:30.000 --> 00:10:31.720]  然後成家立室
[00:10:31.720 --> 00:10:35.000]  然後光宗耀祖
[00:10:35.000 --> 00:10:39.920]  但神卻要阿伯拉罕將這個獨生子獻上為祭
[00:10:39.920 --> 00:10:41.480]  如果你是阿伯拉罕
[00:10:41.480 --> 00:10:43.080]  你會怎麼做?
[00:10:43.080 --> 00:10:46.240]  如果神要你放棄你最喜歡的事
[00:10:46.240 --> 00:10:47.720]  你會怎麼做?
[00:10:47.720 --> 00:10:50.960]  如果神要你放棄你最喜愛的工作
[00:10:50.960 --> 00:10:53.520]  你會歡歡喜喜地去做?
[00:10:53.520 --> 00:10:57.400]  還是悠悠愁愁地去做?
[00:10:57.400 --> 00:11:06.480]  阿伯拉罕是完完全全信靠並信服神
[00:11:06.480 --> 00:11:08.160]  我們去到新約
[00:11:08.160 --> 00:11:10.640]  我們看到耶穌的故事
[00:11:10.640 --> 00:11:11.440]  在新約的時候
[00:11:11.440 --> 00:11:15.000]  主耶穌去到不同的地方傳道
[00:11:15.000 --> 00:11:16.680]  去探望很多人
[00:11:16.680 --> 00:11:21.640]  包括病人、狠子、窮人
[00:11:21.640 --> 00:11:24.160]  病人需要耶穌
[00:11:24.160 --> 00:11:28.000]  黑眼的巴底邁多年不能夠看見
[00:11:28.000 --> 00:11:32.120]  只有主耶穌能夠醫治他
[00:11:32.120 --> 00:11:34.720]  患有血漏病的女士
[00:11:34.720 --> 00:11:36.480]  患了十二年
[00:11:36.480 --> 00:11:38.320]  儘管花盡她所有的金錢
[00:11:38.320 --> 00:11:41.800]  都沒有辦法找到醫治的方法
[00:11:41.800 --> 00:11:43.280]  還記得伯夫長嗎?
[00:11:43.280 --> 00:11:45.000]  伯夫長去請求耶穌
[00:11:45.000 --> 00:11:47.280]  醫治他患有癱瘓病的病人
[00:11:47.280 --> 00:11:50.480]  因為他病人快要死了
[00:11:50.480 --> 00:11:54.480]  他們只知道主耶穌能夠醫治他們
[00:11:54.480 --> 00:11:56.640]  由於他們的信心
[00:11:56.640 --> 00:11:59.840]  他們得到主耶穌的幫助
[00:11:59.840 --> 00:12:02.280]  在他們最絕望的時候
[00:12:02.280 --> 00:12:03.720]  他們唯一能夠做的
[00:12:03.720 --> 00:12:08.280]  就是乞求主耶穌在他們絕望無助的時候
[00:12:08.280 --> 00:12:11.040]  去幫助他們
[00:12:11.040 --> 00:12:14.360]  他們就好像重獲新生一樣
[00:12:14.360 --> 00:12:23.240]  他們在主耶穌的身上找到了希望
[00:12:23.240 --> 00:12:26.960]  我們T4C教會的使命是什麼?
[00:12:26.960 --> 00:12:29.360]  大家記得嗎?
[00:12:29.360 --> 00:12:30.800]  在我們的程序單上
[00:12:30.800 --> 00:12:34.960]  我們寫著:彰顯神的榮耀
[00:12:34.960 --> 00:12:37.240]  經歷主的大愛
[00:12:37.240 --> 00:12:40.280]  帶給世人希望
[00:12:40.280 --> 00:12:43.920]  這裡說的希望是什麼?
[00:12:43.920 --> 00:12:48.080]  我們怎樣帶給世人希望?
[00:12:48.080 --> 00:12:50.480]  當這個世界上的人
[00:12:50.480 --> 00:12:53.080]  他們面臨困境絕望
[00:12:53.080 --> 00:12:56.320]  他們怎樣能夠擺脫這個困境?
[00:12:56.320 --> 00:13:00.480]  他們認為起作用的方法不再起作用
[00:13:00.480 --> 00:13:04.400]  他們所相信的已經不再正確
[00:13:04.400 --> 00:13:06.120]  關係破裂
[00:13:06.120 --> 00:13:07.560]  失業
[00:13:07.560 --> 00:13:09.360]  家庭分離
[00:13:09.360 --> 00:13:12.600]  兒女、青少年離家出走
[00:13:12.600 --> 00:13:14.400]  哀人已逝
[00:13:14.400 --> 00:13:19.080]  財務問題、債務問題堆積如山
[00:13:19.080 --> 00:13:22.880]  經濟和政府每天都造成混亂
[00:13:22.880 --> 00:13:27.120]  這個世界還有希望嗎?
[00:13:27.120 --> 00:13:31.800]  當人在人生黑暗絕望的時候
[00:13:31.800 --> 00:13:37.440]  有些人會在Google上尋找一個問題
[00:13:37.440 --> 00:13:43.440]  他們會問:如何了結自己的生命?
[00:13:43.440 --> 00:13:47.320]  我相信大家都曾經用過Google search
[00:13:47.320 --> 00:13:49.880]  在Google上問我們的問題
[00:13:49.880 --> 00:13:53.280]  我們打一個想要知道的題目
[00:13:53.280 --> 00:14:00.360]  Google會在裡面列出一列相關的網頁
[00:14:00.360 --> 00:14:03.520]  你按進去或者點擊這些網站
[00:14:03.520 --> 00:14:06.680]  你就可以看到你的問題的答案
[00:14:06.680 --> 00:14:11.000]  或者你想要找的問題的資料
[00:14:11.000 --> 00:14:14.760]  在2020年和2021年的時候
[00:14:14.760 --> 00:14:19.160]  我自己曾經和一個資源機構一起合作
[00:14:19.160 --> 00:14:21.640]  我們一起做過一個project
[00:14:21.640 --> 00:14:25.200]  我們的目的就是希望可以用電腦的科技
[00:14:25.200 --> 00:14:30.000]  希望用我們所預備好的網站、網頁
[00:14:30.000 --> 00:14:33.800]  我們希望Google可以找到我們的網站
[00:14:33.800 --> 00:14:36.680]  希望當人搜尋這個題目
[00:14:36.680 --> 00:14:39.280]  如何了結自己的生命的時候
[00:14:39.280 --> 00:14:42.120]  我們希望Google列出我們的網站
[00:14:42.120 --> 00:14:46.240]  在相關的網站上列出我們的網站
[00:14:46.240 --> 00:14:49.600]  我們都希望人會能夠點擊我們的網站
[00:14:49.600 --> 00:14:51.640]  列出我們所預備好的網頁
[00:14:51.640 --> 00:14:56.000]  我們希望可以給他們一個人生的新方向
[00:14:56.000 --> 00:14:57.920]  人生的新希望
[00:14:57.920 --> 00:15:01.160]  也都希望藉此能夠幫助他們
[00:15:01.160 --> 00:15:06.720]  從他們黑暗的環境走出來
[00:15:06.720 --> 00:15:09.680]  回想起當日的經歷
[00:15:09.680 --> 00:15:12.560]  讓我想學習到
[00:15:12.560 --> 00:15:16.560]  我們世界上人生所想的希望
[00:15:16.560 --> 00:15:23.600]  和在聖經裡面所說的希望是不一樣的
[00:15:23.600 --> 00:15:26.800]  在人生裡面的希望
[00:15:26.800 --> 00:15:29.360]  在人生裡面我們很多時候所說的希望
[00:15:29.360 --> 00:15:31.800]  可以說是一個願望
[00:15:31.800 --> 00:15:37.600]  可以說是一個不切實際的癡心妄想
[00:15:37.600 --> 00:15:41.920]  譬如說我希望可以中到彩票
[00:15:41.920 --> 00:15:46.320]  或者希望拿到奧林匹克奧運會金牌
[00:15:46.320 --> 00:15:50.720]  或者希望可以有一天上到月球上去探險
[00:15:50.720 --> 00:15:53.120]  在聖經裡面的希望是不一樣的
[00:15:53.120 --> 00:15:56.760]  聖經裡面的希望是對未來美好的事情
[00:15:56.760 --> 00:15:58.640]  有一個信心的期望
[00:15:58.640 --> 00:16:01.440]  也是一個肯定的保證
[00:16:01.440 --> 00:16:03.720]  這是基於神的性格
[00:16:03.720 --> 00:16:04.840]  神的特性
[00:16:04.840 --> 00:16:06.120]  神的承諾
[00:16:06.120 --> 00:16:11.720]  特別是透過我們的主耶穌基督
[00:16:11.720 --> 00:16:15.240]  在楊福音十七章三職這裡說
[00:16:15.240 --> 00:16:17.480]  認識祢獨一的真神
[00:16:17.480 --> 00:16:21.320]  並且認識祢所差來的耶穌基督
[00:16:21.320 --> 00:16:25.680]  這就是永生
[00:16:25.680 --> 00:16:28.680]  當我們認識到我們的神的時候
[00:16:28.680 --> 00:16:31.440]  我們就會知道在我們神的眼裡面
[00:16:31.440 --> 00:16:34.200]  我們每個人都是很重要
[00:16:34.200 --> 00:16:36.040]  我們之所以重要
[00:16:36.040 --> 00:16:38.440]  不是因為我們家裡有多少錢
[00:16:38.440 --> 00:16:41.040]  不是因為我們有多少輛車
[00:16:41.040 --> 00:16:44.360]  不是因為我們在Facebook上有多少讚
[00:16:44.360 --> 00:16:47.880]  而是因為我們都是神所創造
[00:16:47.880 --> 00:16:50.880]  我們都有神的形象
[00:16:50.880 --> 00:16:54.400]  神也給了我們生活的目的
[00:16:54.400 --> 00:16:57.880]  祂要讓我們活得跟著我們的主耶穌基督
[00:16:57.880 --> 00:16:59.760]  神的兒子
[00:16:59.760 --> 00:17:02.400]  祂也給了我們永生
[00:17:02.400 --> 00:17:04.680]  透過相信我們的主耶穌基督
[00:17:04.680 --> 00:17:06.720]  我們得到救贖
[00:17:06.720 --> 00:17:08.240]  得到永生
[00:17:08.240 --> 00:17:10.240]  也得到盼望
[00:17:10.240 --> 00:17:13.240]  這就是聖經裡面所說的希望
[00:17:13.240 --> 00:17:15.360]  這不是我們自己的樂觀
[00:17:15.360 --> 00:17:18.480]  或者我們環境的幸運與不幸
[00:17:18.480 --> 00:17:21.240]  這是我們神的特性
[00:17:21.240 --> 00:17:26.920]  祂的應許
[00:17:26.920 --> 00:17:30.640]  在彼得前書一章三節
[00:17:30.640 --> 00:17:34.720]  「願眾讚歸於我們主耶穌基督的父神
[00:17:34.720 --> 00:17:37.440]  他曾照自己的大連文
[00:17:37.440 --> 00:17:40.200]  藉耶穌基督從死裡復活
[00:17:40.200 --> 00:17:45.400]  重生了我們,叫我們有活潑的盼望」
[00:17:45.400 --> 00:17:47.800]  當我們能夠體認到
[00:17:47.800 --> 00:17:51.080]  神就是我們的盼望的時候
[00:17:51.080 --> 00:17:54.480]  我們就會選擇去信靠祂
[00:17:54.480 --> 00:17:58.520]  我們的生活也因此改變
[00:17:58.520 --> 00:17:59.880]  在《雅各書》裡面
[00:17:59.880 --> 00:18:03.520]  有很多關於我們基督徒生活的教導
[00:18:03.520 --> 00:18:05.200]  也都包括了一些
[00:18:05.200 --> 00:18:11.480]  當我們遇到困難的時候
[00:18:11.480 --> 00:18:14.720]  在《雅各書》一章二至五節的經文
[00:18:14.720 --> 00:18:19.480]  剛才大家也讀過這段經文
[00:18:19.480 --> 00:18:22.840]  《雅各書》的作者是雅各
[00:18:22.840 --> 00:18:24.840]  很多聖經學者認為
[00:18:24.840 --> 00:18:29.160]  雅各就是主耶穌自己的親生弟弟
[00:18:29.160 --> 00:18:32.960]  雅各的人生可以說是很多艱辛
[00:18:32.960 --> 00:18:36.680]  畢竟在他寫完《雅各書》後不久
[00:18:36.680 --> 00:18:38.960]  他就殉道
[00:18:38.960 --> 00:18:42.960]  但他相信在人生裡面的考驗
[00:18:42.960 --> 00:18:46.640]  可以說是一個充滿矛盾的恩賜
[00:18:46.640 --> 00:18:51.600]  苦難可以鍛鍊培養我們的忍耐力
[00:18:51.600 --> 00:18:55.000]  也可以塑造我們的品格
[00:18:55.000 --> 00:18:58.400]  神在苦難當中有祂的工作
[00:18:58.400 --> 00:19:03.800]  為了要讓我們成為完全完備
[00:19:03.800 --> 00:19:06.400]  在我們今天讀這段經文裡面
[00:19:06.400 --> 00:19:10.120]  《雅各》在《雅各書》有很多關於我們生活當中
[00:19:10.120 --> 00:19:12.600]  遇到苦難的時候的題目
[00:19:12.600 --> 00:19:14.600]  有些很好的教導
[00:19:14.600 --> 00:19:22.200]  我們今天會從三學的重點去看這段經文
[00:19:22.200 --> 00:19:31.600]  第一個重點:困難當中我們得到喜樂
[00:19:31.600 --> 00:19:32.880]  《雅各》在這裡說
[00:19:32.880 --> 00:19:37.400]  「你們落在百般的試煉中」
[00:19:37.400 --> 00:19:38.800]  「試煉」這個字
[00:19:38.800 --> 00:19:41.000]  在英文的《聖經》這個版本
[00:19:41.000 --> 00:19:44.200]  也是用「Trouble」這個字
[00:19:44.200 --> 00:19:45.600]  《雅各》在這裡說
[00:19:45.600 --> 00:19:48.600]  「你們落在百般的試煉中」
[00:19:48.600 --> 00:19:53.000]  它不是說「如果你們落在百般的試煉中」
[00:19:53.000 --> 00:19:56.200]  它是說「你們落在百般的試煉中」
[00:19:56.200 --> 00:19:58.400]  它是想告訴我們
[00:19:58.400 --> 00:20:04.600]  我們每個人生活當中都會遇到困難、考驗
[00:20:04.600 --> 00:20:07.200]  《雅各》可以說是很腳踏實地
[00:20:07.200 --> 00:20:08.800]  很切切實實
[00:20:08.800 --> 00:20:11.200]  它希望教會的弟兄姊妹
[00:20:11.200 --> 00:20:14.200]  包括你、包括我
[00:20:14.200 --> 00:20:20.800]  都知道在生活當中我們遇到的困難是不能避免的
[00:20:20.800 --> 00:20:23.600]  有些人他們會說
[00:20:23.600 --> 00:20:27.000]  這些困難、考驗
[00:20:27.000 --> 00:20:32.400]  當然是因為你生活裡面太過軟弱
[00:20:32.400 --> 00:20:33.600]  你遇到困難
[00:20:33.600 --> 00:20:36.000]  當然是因為你不服從神
[00:20:36.000 --> 00:20:37.400]  你遇到困難
[00:20:37.400 --> 00:20:39.800]  當然是你沒有足夠的信心
[00:20:39.800 --> 00:20:43.400]  或者肯定是因為你犯了太多的罪
[00:20:43.400 --> 00:20:46.800]  所以你才會遇到這些考驗困難
[00:20:46.800 --> 00:20:50.600]  但無論我們多麼努力去逃避困難
[00:20:50.600 --> 00:20:53.200]  《雅各》說我們都會遇到困難
[00:20:53.200 --> 00:20:56.200]  我們可能與其他人所遇到的不一樣
[00:20:56.200 --> 00:21:02.000]  但我們都會遇到某種困難
[00:21:02.000 --> 00:21:03.000]  《雅各》在這裡
[00:21:03.000 --> 00:21:08.200]  它想我們對試煉有一個新的認識
[00:21:08.200 --> 00:21:11.000]  試煉是建立我們信心的方法
[00:21:11.000 --> 00:21:14.800]  試煉也有神的工作在當中
[00:21:14.800 --> 00:21:17.400]  《雅各》在第三節說
[00:21:17.400 --> 00:21:21.000]  因為知道你們的信心經過試驗
[00:21:21.000 --> 00:21:22.800]  就身忍耐
[00:21:22.800 --> 00:21:25.000]  但忍耐也當成功
[00:21:25.000 --> 00:21:30.000]  使你們成全完備、毫無缺陷
[00:21:30.000 --> 00:21:31.600]  《雅各》說
[00:21:31.600 --> 00:21:33.800]  你們落在百般的試煉中
[00:21:33.800 --> 00:21:36.800]  都要以為大喜樂
[00:21:36.800 --> 00:21:40.800]  困難是我們對信心的考驗
[00:21:40.800 --> 00:21:43.800]  它是要鍛鍊我們的忍耐力
[00:21:43.800 --> 00:21:45.800]  不是要激誇我們
[00:21:45.800 --> 00:21:47.800]  而是要增強我們
[00:21:47.800 --> 00:21:49.800]  所以《雅各》在這裡說
[00:21:49.800 --> 00:21:54.800]  要將我們的忍耐力不斷地成長
[00:21:54.800 --> 00:21:56.800]  當我們遇到困難的時候
[00:21:56.800 --> 00:21:59.800]  我們要相信神的工作在當中
[00:21:59.800 --> 00:22:01.800]  我們要依靠神
[00:22:01.800 --> 00:22:04.800]  亦要嘗試在考驗當中學習
[00:22:04.800 --> 00:22:08.800]  在當中去成長
