
[00:00:00.000 --> 00:00:05.000]  愛兒女勝過愛我的,不配作我的門徒。
[00:02:46.000 --> 00:02:48.000]  他就說了一件事,
[00:02:48.000 --> 00:02:50.000]  主要是因為愛基督的緣故,
[00:02:50.000 --> 00:02:52.000]  所以做了這個決定。
[00:02:52.000 --> 00:02:54.000]  去到那些地方真的很落後,
[00:02:54.000 --> 00:02:56.000]  他去到嚇了一跳。
[00:02:56.000 --> 00:02:58.000]  醫療隊一班人去到,
[00:02:58.000 --> 00:03:00.000]  他是第一個人要走的,
[00:03:00.000 --> 00:03:03.000]  因為發覺真的很難受。
[00:03:03.000 --> 00:03:05.000]  他記得有一次很深刻,
[00:03:05.000 --> 00:03:09.000]  在一個營地的醫療場所裡面,
[00:03:09.000 --> 00:03:12.000]  有很多蚊帳,有些帳幕,
[00:03:12.000 --> 00:03:14.000]  很多蒼蠅在那裡很生氣,
[00:03:14.000 --> 00:03:17.000]  生氣得很可怕。
[00:03:17.000 --> 00:03:19.000]  他說有一個奇怪的經歷,
[00:03:19.000 --> 00:03:20.000]  奇妙的經歷,
[00:03:20.000 --> 00:03:23.000]  有隻蒼蠅飛進他的鼻孔,
[00:03:23.000 --> 00:03:26.000]  然後從他的口腔裡飛出來,
[00:03:26.000 --> 00:03:28.000]  還活著的,
[00:03:28.000 --> 00:03:30.000]  很奇特的經驗,
[00:03:30.000 --> 00:03:32.000]  但也很可怕。
[00:03:32.000 --> 00:03:36.000]  因為當地的保安又不是很好,
[00:03:36.000 --> 00:03:38.000]  又有人去搶東西,
[00:03:38.000 --> 00:03:44.000]  晚上有些野獸在那裡嘲笑,
[00:03:44.000 --> 00:03:48.000]  但他住的地方不是一些房子,
[00:03:48.000 --> 00:03:50.000]  是一些帳幕,
[00:03:50.000 --> 00:03:53.000]  但他睡得很好,沒有失眠過。
[00:03:53.000 --> 00:03:56.000]  他說這是神給我的平安。
[00:03:56.000 --> 00:03:59.000]  一開始去到很不習慣,
[00:03:59.000 --> 00:04:02.000]  但慢慢他發覺做久了越來越投入,
[00:04:02.000 --> 00:04:04.000]  他發覺越來越有些趣味,
[00:04:04.000 --> 00:04:07.000]  因為當地的東西很簡單,
[00:04:07.000 --> 00:04:09.000]  很簡陋,什麼都沒有,
[00:04:09.000 --> 00:04:11.000]  張醫生喜歡舉啞鈴,
[00:04:11.000 --> 00:04:14.000]  他找了一些奶粉罐,
[00:04:14.000 --> 00:04:17.000]  裝一些水泥,兩個圓圓的,
[00:04:17.000 --> 00:04:18.000]  弄了一個啞鈴,
[00:04:18.000 --> 00:04:20.000]  自製啞鈴,幾個趣,
[00:04:20.000 --> 00:04:23.000]  令他最欣賞,最感恩的就是,
[00:04:23.000 --> 00:04:25.000]  他在很短的時間,
[00:04:25.000 --> 00:04:28.000]  和這些村民建立了很深厚的關係,
[00:04:28.000 --> 00:04:33.000]  有一次有些綁架的事件發生,
[00:04:33.000 --> 00:04:38.000]  有另外一個非牟利機構的服務員,
[00:04:38.000 --> 00:04:40.000]  被人槍殺了,
[00:04:40.000 --> 00:04:42.000]  所以他們一班醫療隊,
[00:04:42.000 --> 00:04:44.000]  要在一個小時之內離開那個地方,
[00:04:44.000 --> 00:04:47.000]  這班村民冒著生命的危險,
[00:04:47.000 --> 00:04:51.000]  去保送這班醫療隊上飛機,
[00:04:51.000 --> 00:04:52.000]  他說很感動,
[00:04:52.000 --> 00:04:54.000]  我認識他們多久了,
[00:04:54.000 --> 00:04:56.000]  這樣冒著生命幫我,
[00:04:56.000 --> 00:04:59.000]  他說這次的去,
[00:04:59.000 --> 00:05:02.000]  完全是因為他體驗到耶穌基督,
[00:05:02.000 --> 00:05:04.000]  他願意來到人世間,
[00:05:04.000 --> 00:05:05.000]  度成了肉身,
[00:05:05.000 --> 00:05:09.000]  為了我們的救恩去犧牲,
[00:05:09.000 --> 00:05:11.000]  這樣來到這個地方,
[00:05:11.000 --> 00:05:12.000]  他也以這個心腸,
[00:05:12.000 --> 00:05:14.000]  學校耶穌基督,
[00:05:14.000 --> 00:05:15.000]  度成了肉身,
[00:05:15.000 --> 00:05:17.000]  去到這個地方住在他們當中,
[00:05:17.000 --> 00:05:20.000]  他說這個經歷是和他很不習慣,
[00:05:20.000 --> 00:05:23.000]  但他從自己一個熟悉的環境,
[00:05:23.000 --> 00:05:25.000]  去到一個廣闊的地方,
[00:05:25.000 --> 00:05:28.000]  他也感受到生命的壯麗,
[00:05:28.000 --> 00:05:30.000]  他的生命很震撼,
[00:05:30.000 --> 00:05:31.000]  去到這個地方,
[00:05:31.000 --> 00:05:33.000]  他看到更加大的眼界,
[00:05:33.000 --> 00:05:36.000]  這樣做值不值得呢?
[00:05:36.000 --> 00:05:37.000]  一般人,
[00:05:37.000 --> 00:05:39.000]  我想少有這樣,
[00:05:39.000 --> 00:05:42.000]  我想張醫生看到那個永恆的價值,
[00:05:42.000 --> 00:05:45.000]  他不是看到暫時做好工作,
[00:05:45.000 --> 00:05:47.000]  快點搞好自己的生活,
[00:05:47.000 --> 00:05:49.000]  這個香港人,
[00:05:49.000 --> 00:05:51.000]  我們發覺是很常有,
[00:05:51.000 --> 00:05:53.000]  我們希望住一些好的房子,
[00:05:53.000 --> 00:05:55.000]  開一輛很好的車,
[00:05:55.000 --> 00:05:59.000]  然後追求自己繼續的理想,
[00:05:59.000 --> 00:06:01.000]  是很自我中心,
[00:06:01.000 --> 00:06:03.000]  基督徒又怎樣呢?
[00:06:03.000 --> 00:06:06.000]  有時我們可能有安逸的生活,
[00:06:06.000 --> 00:06:09.000]  可能我們都忘記了,
[00:06:09.000 --> 00:06:12.000]  究竟神在我們的生命計劃是怎樣呢?
[00:06:12.000 --> 00:06:16.000]  神想我們怎樣去過我們的生命呢?
[00:06:16.000 --> 00:06:17.000]  今天我們,
[00:06:17.000 --> 00:06:20.000]  或許我們每個人對神都有一個毀身的態度,
[00:06:20.000 --> 00:06:22.000]  不過或多或少,
[00:06:22.000 --> 00:06:25.000]  我們都可以繼續盡心在神裏面的毀身,
[00:06:25.000 --> 00:06:27.000]  這段經文講到,
[00:06:27.000 --> 00:06:30.000]  作主門徒應該有的態度,
[00:06:30.000 --> 00:06:32.000]  耶穌基督這樣教導,
[00:06:32.000 --> 00:06:34.000]  我們知道這段經文,
[00:06:34.000 --> 00:06:36.000]  在《馬太福音》第十章,
[00:06:36.000 --> 00:06:38.000]  耶穌基督是一個很重要的講論,
[00:06:38.000 --> 00:06:39.000]  特別講到,
[00:06:39.000 --> 00:06:42.000]  是叫門徒去參考他們的傳福音,
[00:06:42.000 --> 00:06:44.000]  有這個使命的一篇講章,
[00:06:44.000 --> 00:06:46.000]  之前講到,
[00:06:46.000 --> 00:06:49.000]  當門徒要去傳福音的時候,
[00:06:49.000 --> 00:06:52.000]  必定會遇到迫害,
[00:06:52.000 --> 00:06:54.000]  來到這段經文,
[00:06:54.000 --> 00:06:56.000]  耶穌基督一樣,
[00:06:56.000 --> 00:06:58.000]  再講一些衝突,
[00:06:58.000 --> 00:07:00.000]  不過這一次不是外間的衝突,
[00:07:00.000 --> 00:07:01.000]  之前講到,
[00:07:01.000 --> 00:07:02.000]  你會被人抓,
[00:07:02.000 --> 00:07:04.000]  一個城走到另一個城,
[00:07:04.000 --> 00:07:05.000]  現在講到的迫害,
[00:07:05.000 --> 00:07:07.000]  或者衝突,
[00:07:07.000 --> 00:07:09.000]  是講到家裏,
[00:07:09.000 --> 00:07:11.000]  我們會看到,
[00:07:11.000 --> 00:07:13.000]  這段經文很寶貴,
[00:07:13.000 --> 00:07:15.000]  來到這裏,
[00:07:15.000 --> 00:07:16.000]  是一個完結,
[00:07:16.000 --> 00:07:17.000]  在這個講章裏面,
[00:07:17.000 --> 00:07:22.000]  也講出整段使命的教訓的核心,
[00:07:22.000 --> 00:07:25.000]  就是你和我的生命的主權在哪裏,
[00:07:25.000 --> 00:07:27.000]  我們有沒有毀山的態度,
[00:07:27.000 --> 00:07:28.000]  如果有的時候,
[00:07:28.000 --> 00:07:29.000]  我們就能夠,
[00:07:29.000 --> 00:07:31.000]  就算有衝突有危險,
[00:07:31.000 --> 00:07:35.000]  我們仍然是以主為優先,
[00:07:35.000 --> 00:07:37.000]  並且當我們這樣的生命,
[00:07:37.000 --> 00:07:39.000]  看到神是優先,
[00:07:39.000 --> 00:07:41.000]  就帶來很多人的祝福,
[00:07:41.000 --> 00:07:44.000]  所以成為這一段的結束,
[00:07:44.000 --> 00:07:45.000]  或者我們首先看看,
[00:07:45.000 --> 00:07:49.000]  信徒面對一些什麼的衝突,
[00:07:49.000 --> 00:07:52.000]  我們一起去讀這幾節,
[00:07:52.000 --> 00:07:54.000]  首先我們讀第34節,
[00:07:54.000 --> 00:07:56.000]  到36節,
[00:07:56.000 --> 00:07:59.000]  請大家一起讀,
[00:07:59.000 --> 00:08:02.000]  你們不要以為我來,
[00:08:02.000 --> 00:08:04.000]  是帶給地上和平,
[00:08:04.000 --> 00:08:06.000]  我來並不是帶來和平,
[00:08:06.000 --> 00:08:08.000]  而是刀劍,
[00:08:08.000 --> 00:08:09.000]  因為我來,
[00:08:09.000 --> 00:08:11.000]  是要叫人與父親對立,
[00:08:11.000 --> 00:08:13.000]  女兒與母親對立,
[00:08:13.000 --> 00:08:15.000]  媳婦與婆婆對立,
[00:08:15.000 --> 00:08:16.000]  仁的仇敵,
[00:08:16.000 --> 00:08:18.000]  就是自己家裡的人,
[00:08:18.000 --> 00:08:20.000]  這裏首先,
[00:08:20.000 --> 00:08:22.000]  主耶穌澄清一個錯誤的觀念,
[00:08:22.000 --> 00:08:24.000]  祂說你們不要以為我來,
[00:08:24.000 --> 00:08:27.000]  目的是要地上有太平,
[00:08:27.000 --> 00:08:28.000]  相反,
[00:08:28.000 --> 00:08:29.000]  不是太平,
[00:08:29.000 --> 00:08:31.000]  而是刀劍,
[00:08:31.000 --> 00:08:34.000]  刀劍形容衝突,
[00:08:34.000 --> 00:08:36.000]  紛爭,
[00:08:36.000 --> 00:08:38.000]  我們會發覺很奇怪,
[00:08:38.000 --> 00:08:39.000]  耶穌基督來,
[00:08:39.000 --> 00:08:41.000]  豈不是祂是和平之君,
[00:08:41.000 --> 00:08:44.000]  祂來是給人有和平,
[00:08:44.000 --> 00:08:46.000]  因為福音,
[00:08:46.000 --> 00:08:48.000]  主耶穌的福音都是和平,
[00:08:48.000 --> 00:08:51.000]  叫人知道自己有罪,
[00:08:51.000 --> 00:08:55.000]  接受耶穌基督為我們的罪死而復活,
[00:08:55.000 --> 00:08:57.000]  以致我們能夠罪得赦免,
[00:08:57.000 --> 00:08:59.000]  我們與神有一個和好的關係,
[00:08:59.000 --> 00:09:01.000]  我們與人也因為這樣,
[00:09:01.000 --> 00:09:02.000]  我們有神的生命,
[00:09:02.000 --> 00:09:04.000]  與人也相和,
[00:09:04.000 --> 00:09:06.000]  這明明是和好的福音,
[00:09:06.000 --> 00:09:07.000]  還有,
[00:09:07.000 --> 00:09:11.000]  馬來福音之前,登山補訓,
[00:09:11.000 --> 00:09:12.000]  耶穌基督說過,
[00:09:12.000 --> 00:09:15.000]  凡是締造和平的人,
[00:09:15.000 --> 00:09:16.000]  稱為神的兒子,
[00:09:16.000 --> 00:09:18.000]  或者和合本以前,
[00:09:18.000 --> 00:09:20.000]  斯日和睦的人有福了,
[00:09:20.000 --> 00:09:23.000]  因為他們必稱為神的兒子,
[00:09:23.000 --> 00:09:24.000]  神是一個和平的君王,
[00:09:24.000 --> 00:09:26.000]  又是一個和平的福音,
[00:09:26.000 --> 00:09:28.000]  又叫人和平信徒,
[00:09:28.000 --> 00:09:30.000]  祂全福音也和平,
[00:09:30.000 --> 00:09:31.000]  不會與人打架,
[00:09:31.000 --> 00:09:34.000]  如果被人有迫害的時候,
[00:09:34.000 --> 00:09:36.000]  一個城走去另一個城,
[00:09:36.000 --> 00:09:38.000]  為什麼呢?
[00:09:38.000 --> 00:09:40.000]  這是很重要的,
[00:09:40.000 --> 00:09:41.000]  沒錯,
[00:09:41.000 --> 00:09:43.000]  這福音是和平的福音,
[00:09:43.000 --> 00:09:45.000]  但是當我們未信主的時候,
[00:09:45.000 --> 00:09:47.000]  我們與神為敵,
[00:09:47.000 --> 00:09:48.000]  當這麼和好的福音,
[00:09:48.000 --> 00:09:50.000]  這麼美好的福音傳到我們身上的時候,
[00:09:50.000 --> 00:09:53.000]  我們會有一個敵對的態度,
[00:09:53.000 --> 00:09:55.000]  有些人可能接受,
[00:09:55.000 --> 00:09:56.000]  但也有些人會敵對,
[00:09:56.000 --> 00:09:59.000]  覺得福音說我有罪,
[00:09:59.000 --> 00:10:00.000]  我何罪之有?
[00:10:00.000 --> 00:10:02.000]  有些人會說,
[00:10:02.000 --> 00:10:04.000]  信耶穌也不太實際,
[00:10:04.000 --> 00:10:06.000]  不如我信自己更好,
[00:10:06.000 --> 00:10:08.000]  所以當福音來到這個地方,
[00:10:08.000 --> 00:10:10.000]  有人信,有人不信,
[00:10:10.000 --> 00:10:14.000]  所以就成為了一種紛爭,
[00:10:14.000 --> 00:10:17.000]  一種矛盾在裡面,
[00:10:17.000 --> 00:10:19.000]  一種衝突,
[00:10:19.000 --> 00:10:21.000]  我們在耶穌基督更仔細地說說,
[00:10:21.000 --> 00:10:24.000]  這個衝突究竟特別在家庭裡面,
[00:10:24.000 --> 00:10:27.000]  祂說人與父親對立,
[00:10:27.000 --> 00:10:28.000]  女兒與母親對立,
[00:10:28.000 --> 00:10:30.000]  媳婦與婆婆對立,
[00:10:30.000 --> 00:10:33.000]  我們可以想像一下一個家庭,
[00:10:33.000 --> 00:10:35.000]  有爸爸,有媽媽,
[00:10:35.000 --> 00:10:37.000]  有兒子,有女兒,
[00:10:37.000 --> 00:10:38.000]  兒子結了婚,
[00:10:38.000 --> 00:10:40.000]  有媳婦,一家五口,
[00:10:40.000 --> 00:10:43.000]  你會發覺這裡的經文說,
[00:10:43.000 --> 00:10:45.000]  所有的關係都在這裡,
[00:10:45.000 --> 00:10:47.000]  為了信仰的緣故,
[00:10:47.000 --> 00:10:49.000]  是很不和諧的,
[00:10:49.000 --> 00:10:51.000]  這個景象令我們很害怕,
[00:10:51.000 --> 00:10:52.000]  你想想一個人住在一起,
[00:10:52.000 --> 00:10:54.000]  我們彼此的仇視,
[00:10:54.000 --> 00:10:57.000]  這是一個很傷痛的圖畫,
[00:10:57.000 --> 00:11:03.000]  所以這裡是一個作結,
[00:11:03.000 --> 00:11:04.000]  36節就說,
[00:11:04.000 --> 00:11:06.000]  人的仇敵就是自己家裡的人,
[00:11:06.000 --> 00:11:08.000]  讀起來好像很普通,
[00:11:08.000 --> 00:11:10.000]  但是當你經歷的時候,
[00:11:10.000 --> 00:11:12.000]  是一個很傷痛的經歷,
[00:11:12.000 --> 00:11:18.000]  這幾句經文是引自舊約先知書的尼加書裡面,
[00:11:18.000 --> 00:11:19.000]  我讀給大家聽,
[00:11:19.000 --> 00:11:22.000]  尼加書第七章第六節,
[00:11:22.000 --> 00:11:23.000]  這裡這樣說,
[00:11:23.000 --> 00:11:27.000]  因為兒子藐視父母,女兒敵黨母親,
[00:11:27.000 --> 00:11:29.000]  媳婦抗拒婆婆,
[00:11:29.000 --> 00:11:32.000]  人的仇敵就是自己家裡的人,
[00:11:32.000 --> 00:11:35.000]  為什麼搞得這麼慘淡呢?
[00:11:35.000 --> 00:11:37.000]  原來這個景象,
[00:11:37.000 --> 00:11:43.000]  當時先知尼加去責罵當時的人,
[00:11:43.000 --> 00:11:47.000]  因為當時的人沒有社會公義,
[00:11:47.000 --> 00:11:49.000]  那些人行詭詐,
[00:11:49.000 --> 00:11:51.000]  商人欺騙,
[00:11:51.000 --> 00:11:57.000]  還有那些有強勢的人欺壓弱勢的人,
[00:11:57.000 --> 00:11:59.000]  所以沒有一個人能夠信任,
[00:11:59.000 --> 00:12:00.000]  就算是自己的太太,
[00:12:00.000 --> 00:12:02.000]  來到這裡更加說,
[00:12:02.000 --> 00:12:05.000]  兒子也不能信父親,
[00:12:05.000 --> 00:12:07.000]  人倫完全顛倒了,
[00:12:07.000 --> 00:12:09.000]  一個很可怕的局面,
[00:12:09.000 --> 00:12:11.000]  人的仇敵就是自己家裡的人,
[00:12:11.000 --> 00:12:13.000]  當時這個景況,
[00:12:13.000 --> 00:12:17.000]  形容那些人去背叛神,
[00:12:17.000 --> 00:12:21.000]  以致整個社會亂了,不公義,
[00:12:21.000 --> 00:12:23.000]  耶穌基督就用了這個圖畫,
[00:12:23.000 --> 00:12:24.000]  這個景象,
[00:12:24.000 --> 00:12:25.000]  一樣是很淒涼的圖畫,
[00:12:25.000 --> 00:12:27.000]  不過就不是講到社會不義,
[00:12:27.000 --> 00:12:29.000]  而是因為神的福音,
[00:12:29.000 --> 00:12:31.000]  帶來一個衝突,
[00:12:31.000 --> 00:12:33.000]  引致到這樣,
[00:12:33.000 --> 00:12:35.000]  也是因為人拒絕神的緣故,
[00:12:35.000 --> 00:12:37.000]  以致人和神對敵,
[00:12:37.000 --> 00:12:40.000]  以致和一些信徒的家屬對敵,
[00:12:40.000 --> 00:12:42.000]  一個這樣的情況,
[00:12:42.000 --> 00:12:44.000]  我不知道大家有沒有經歷過,
[00:12:44.000 --> 00:12:48.000]  一家人信仰的問題而對敵,
[00:12:48.000 --> 00:12:53.000]  有一個姐妹經歷過這樣的情況,
[00:12:53.000 --> 00:12:55.000]  這姐妹一家人,
[00:12:55.000 --> 00:12:57.000]  她自小的時候,
[00:12:57.000 --> 00:13:02.000]  已經和整家人去一些道館,
[00:13:02.000 --> 00:13:04.000]  整個家庭,
[00:13:04.000 --> 00:13:07.000]  父母都很相信,
[00:13:07.000 --> 00:13:09.000]  去到天道五教裡面,
[00:13:09.000 --> 00:13:11.000]  拜幾個神,
[00:13:11.000 --> 00:13:16.000]  主要是道教的一個宗教信仰,
[00:13:16.000 --> 00:13:19.000]  這位姐妹十歲的時候,
[00:13:19.000 --> 00:13:22.000]  就皈依了這個信仰,
[00:13:22.000 --> 00:13:25.000]  她很誠心地去學道,
[00:13:25.000 --> 00:13:26.000]  去修行,
[00:13:26.000 --> 00:13:28.000]  希望自己做得很好,
[00:13:28.000 --> 00:13:30.000]  有一次,
[00:13:30.000 --> 00:13:32.000]  她姐姐和一家人,
[00:13:32.000 --> 00:13:35.000]  好像一般去道館,
[00:13:35.000 --> 00:13:38.000]  她姐姐不是很有心,
[00:13:38.000 --> 00:13:41.000]  只不過和一家人一起去,
[00:13:41.000 --> 00:13:43.000]  誰知道,
[00:13:43.000 --> 00:13:48.000]  有一個道士或負責人,
[00:13:48.000 --> 00:13:50.000]  見到這個姐姐說,
[00:13:50.000 --> 00:13:53.000]  她很有仙骨,
[00:13:53.000 --> 00:13:57.000]  她對修行很有果效,
[00:13:57.000 --> 00:14:01.000]  覺得很看得起她,
[00:14:01.000 --> 00:14:03.000]  但這個姐妹就覺得很奇怪,
[00:14:03.000 --> 00:14:07.000]  我誠心誠意地去修行,
[00:14:07.000 --> 00:14:09.000]  我反而不得道,
[00:14:09.000 --> 00:14:11.000]  我姐姐也不理會,
[00:14:11.000 --> 00:14:14.000]  對這個信仰沒有什麼熱衷,
[00:14:14.000 --> 00:14:15.000]  她反而得道,
[00:14:15.000 --> 00:14:17.000]  這個不公平嗎?
[00:14:17.000 --> 00:14:18.000]  她開始懷疑,
[00:14:18.000 --> 00:14:19.000]  為什麼會這樣?
[00:14:19.000 --> 00:14:21.000]  這個地方如果有真理,
[00:14:21.000 --> 00:14:22.000]  為什麼這麼不公平?
[00:14:22.000 --> 00:14:23.000]  這個社會已經這麼不公平了,
[00:14:23.000 --> 00:14:25.000]  來到這個地方也是這樣?
[00:14:25.000 --> 00:14:29.000]  於是開始對這個信仰有些保留,
[00:14:29.000 --> 00:14:35.000]  後來當她有些朋友,
[00:14:35.000 --> 00:14:39.000]  有些老師請她去一些基督徒的報道會,
[00:14:39.000 --> 00:14:41.000]  講福音的地方,
[00:14:41.000 --> 00:14:44.000]  通常她都會拒絕,
[00:14:44.000 --> 00:14:47.000]  但有一次她覺得要應酬,
[00:14:47.000 --> 00:14:48.000]  就去了,
[00:14:48.000 --> 00:14:50.000]  她聽到這個福音,
[00:14:50.000 --> 00:14:53.000]  令她有很大的感動,
[00:14:53.000 --> 00:14:55.000]  她看到神無私的愛,
[00:14:55.000 --> 00:14:59.000]  因為祂差派兒子耶穌來到這個地方,
[00:14:59.000 --> 00:15:01.000]  為了人的罪而死,
[00:15:01.000 --> 00:15:03.000]  一種無私白白犧牲的愛,
[00:15:03.000 --> 00:15:05.000]  她覺得這種愛很偉大,
[00:15:05.000 --> 00:15:07.000]  並且很感動她,
[00:15:07.000 --> 00:15:09.000]  人的罪也因為這樣可以赦免,
[00:15:09.000 --> 00:15:10.000]  可以去到天堂,
[00:15:10.000 --> 00:15:11.000]  去到天堂,
[00:15:11.000 --> 00:15:14.000]  這豈不是她一直想祈求的東西,
[00:15:14.000 --> 00:15:15.000]  想修行得到的東西,
[00:15:15.000 --> 00:15:17.000]  但現在這裡這麼有把握,
[00:15:17.000 --> 00:15:19.000]  因為愛我們的耶穌,
[00:15:19.000 --> 00:15:21.000]  於是她就信了耶穌,
[00:15:21.000 --> 00:15:24.000]  並且很感受到神那種保護,
[00:15:24.000 --> 00:15:26.000]  那種安全,
[00:15:26.000 --> 00:15:29.000]  但是我們知道當她回到家裡,
[00:15:29.000 --> 00:15:31.000]  面對一個這樣的家庭,
[00:15:31.000 --> 00:15:33.000]  很不容易,
[00:15:33.000 --> 00:15:35.000]  當她去信主的時候,
[00:15:35.000 --> 00:15:37.000]  她仍然去教會,
[00:15:37.000 --> 00:15:39.000]  回到家裡的時候,
[00:15:39.000 --> 00:15:42.000]  家人都很反對,
[00:15:42.000 --> 00:15:45.000]  爸爸就把她的聖經丟掉了,
[00:15:45.000 --> 00:15:49.000]  這位姐妹信心很堅定,
[00:15:49.000 --> 00:15:51.000]  很堅強,
[00:15:51.000 --> 00:15:52.000]  持守她的信仰,
[00:15:52.000 --> 00:15:55.000]  在家裡不參與燒香,
[00:15:55.000 --> 00:15:58.000]  那些敬拜,
[00:15:58.000 --> 00:16:01.000]  當然家人也很不開心,
[00:16:01.000 --> 00:16:04.000]  媽媽因為很疼愛女兒,
[00:16:04.000 --> 00:16:08.000]  就說不如我們做一個約法三章,
[00:16:08.000 --> 00:16:10.000]  就是你不參與燒香也可以,
[00:16:10.000 --> 00:16:12.000]  不過你不准回教會,
[00:16:12.000 --> 00:16:14.000]  總之你兩頭都不是,
[00:16:14.000 --> 00:16:15.000]  總之這樣好一點,
[00:16:15.000 --> 00:16:16.000]  我們好過一點,
[00:16:16.000 --> 00:16:17.000]  你不可以這樣,
[00:16:17.000 --> 00:16:19.000]  這位姐妹就答應了,
[00:16:19.000 --> 00:16:20.000]  不回教會,
[00:16:20.000 --> 00:16:22.000]  因為媽媽的緣故,
[00:16:22.000 --> 00:16:24.000]  就許下這個諾言,
[00:16:24.000 --> 00:16:26.000]  在這個期間,
[00:16:26.000 --> 00:16:29.000]  後來她出來做事,
[00:16:29.000 --> 00:16:32.000]  有一些同事和老闆,
[00:16:32.000 --> 00:16:33.000]  就是基督徒,
[00:16:33.000 --> 00:16:34.000]  就給她一些屬靈的書籍,
[00:16:34.000 --> 00:16:35.000]  基督教的書籍,
[00:16:35.000 --> 00:16:38.000]  幫她寧寧地成長,
[00:16:38.000 --> 00:16:42.000]  後來時間又過了一段時間,
[00:16:42.000 --> 00:16:45.000]  這位姐妹就去英國讀書,
[00:16:45.000 --> 00:16:47.000]  去到英國的時候,
[00:16:47.000 --> 00:16:49.000]  當然離開家庭很不捨得,
[00:16:49.000 --> 00:16:51.000]  但去到那裡,
[00:16:51.000 --> 00:16:53.000]  她立刻可以去到教會裡面,
[00:16:53.000 --> 00:16:55.000]  因為她很想去敬拜,
[00:16:55.000 --> 00:16:57.000]  但以前香港沒有這個辦法,
[00:16:57.000 --> 00:16:59.000]  去到那裡就沒問題了,
[00:16:59.000 --> 00:17:01.000]  因為跟媽媽答應的,
[00:17:01.000 --> 00:17:03.000]  就是在香港說的話,
[00:17:03.000 --> 00:17:04.000]  香港不去教會,
[00:17:04.000 --> 00:17:06.000]  但去到英國可以去教會,
[00:17:06.000 --> 00:17:08.000]  所以就去教會了,
[00:17:08.000 --> 00:17:10.000]  一直在這裡成長,
[00:17:10.000 --> 00:17:13.000]  後來家人知道這件事就跟她說,
[00:17:13.000 --> 00:17:15.000]  你信都可以,
[00:17:15.000 --> 00:17:16.000]  不過不准洗禮,
[00:17:16.000 --> 00:17:20.000]  這位姐妹去到外地,
