
[00:00:00.000 --> 00:00:04.360]  我們知道傳統猶太人家裏很注重教育
[00:07:41.800 --> 00:07:44.160]  他們覺得自己公不公平呢?
[00:07:44.160 --> 00:07:46.520]  接納他們公不公平呢?
[00:07:46.520 --> 00:07:48.200]  當初他們說不信主
[00:07:48.200 --> 00:07:49.440]  現在又回來了
[00:07:49.440 --> 00:07:52.480]  比較我當初那麼堅決地留在這裏
[00:07:52.480 --> 00:07:55.000]  這件事情是不是很頭痛呢?
[00:07:55.000 --> 00:07:58.000]  接着問題更大的是
[00:07:58.000 --> 00:08:00.720]  叛教者的數目遠遠比起
[00:08:00.720 --> 00:08:05.240]  要甘願殉道的這些認信者的數目多
[00:08:05.240 --> 00:08:07.400]  所以在那個時間
[00:08:07.400 --> 00:08:10.400]  其實教會就在這些問題上有很大很大的討論
[00:08:10.400 --> 00:08:11.960]  接着討論不了
[00:08:11.960 --> 00:08:13.640]  最後怎樣呢?
[00:08:13.640 --> 00:08:17.040]  長話短說 教會就分裂了
[00:08:17.040 --> 00:08:19.200]  我們知道現在現世的教會
[00:08:19.200 --> 00:08:20.440]  或者包括香港的教會
[00:08:20.440 --> 00:08:21.400]  都沒有遇到
[00:08:21.400 --> 00:08:23.760]  當然在一些極端的地方很難說
[00:08:23.760 --> 00:08:25.280]  但是現在普遍來說
[00:08:25.280 --> 00:08:28.920]  是沒有遇到像初期教會那麼嚴重的問題
[00:08:28.920 --> 00:08:31.400]  但是最近在我們的環境當中
[00:08:31.400 --> 00:08:33.800]  我們都多少聞到類似一些
[00:08:33.800 --> 00:08:34.720]  不要說類似
[00:08:34.720 --> 00:08:36.800]  可能有些特別的味道出來
[00:08:36.800 --> 00:08:38.920]  值得我們去思想
[00:08:38.920 --> 00:08:41.840]  值得我們有些想法
[00:08:41.840 --> 00:08:45.440]  見到神學院的前院長梁家倫牧師
[00:08:45.440 --> 00:08:49.800]  他對彼得前書有很深入的研究
[00:08:49.800 --> 00:08:53.640]  他都寫了兩本書
[00:08:53.640 --> 00:08:54.960]  這個《閻經書》
[00:08:54.960 --> 00:08:58.440]  其實他最近又講回這條信息
[00:08:58.440 --> 00:09:01.080]  揭露現在的情況
[00:09:01.080 --> 00:09:02.200]  他講了一番話
[00:09:02.200 --> 00:09:04.560]  值得我很多的思考
[00:09:04.560 --> 00:09:07.360]  我想和大家分享他講的說話
[00:09:07.360 --> 00:09:09.840]  他說面對一個極不友善的世界
[00:09:09.840 --> 00:09:13.240]  弟兄姊妹可能面對周圍的環境
[00:09:13.240 --> 00:09:16.120]  存在一個高度的警惕和防範
[00:09:16.120 --> 00:09:19.000]  特別是視旁邊的人
[00:09:19.000 --> 00:09:20.160]  這是很嚴重的問題
[00:09:20.160 --> 00:09:21.640]  在很嚴重的情況之下
[00:09:21.640 --> 00:09:25.240]  特別是旁邊的人好像一個潛在的敵人
[00:09:25.240 --> 00:09:28.240]  隨時成爲撒旦的傀儡被他利用
[00:09:28.240 --> 00:09:33.880]  所以對人很難建立那份信任
[00:09:33.880 --> 00:09:36.160]  而且我們凡事都兩極化
[00:09:36.160 --> 00:09:37.400]  非黑即白
[00:09:37.400 --> 00:09:39.480]  不存在灰色的地帶
[00:09:39.480 --> 00:09:43.520]  遇到任何分歧絕不寬恕妥協
[00:09:43.520 --> 00:09:48.440]  我們怎樣可以和敵基督妥協呢?
[00:09:48.440 --> 00:09:54.000]  因此我們的信仰充滿了戰爭的話語
[00:09:54.000 --> 00:09:55.920]  煞氣騰騰
[00:09:55.920 --> 00:09:59.760]  有些信徒預備好遭受不測而受苦
[00:09:59.760 --> 00:10:03.520]  所以那個殉道士的情意結很濃
[00:10:03.520 --> 00:10:05.760]  這個牧師問到
[00:10:05.760 --> 00:10:12.160]  這個是不是基督徒必須有的末世態度呢?
[00:10:12.160 --> 00:10:15.760]  梁牧師這番話會不會講得有點隱移
[00:10:15.760 --> 00:10:19.600]  聽起來很重 怎麼會這樣講教會或者現在的狀況呢?
[00:10:19.600 --> 00:10:20.680]  但我們仔細想
[00:10:20.680 --> 00:10:25.880]  會不會反映了某一個部分現實的情況呢?
[00:10:25.880 --> 00:10:28.680]  有不同的立場不同的看法
[00:10:28.680 --> 00:10:31.720]  包括政見方面我們都有不同的看法
[00:10:31.720 --> 00:10:34.280]  我們怎樣面對呢?
[00:10:34.280 --> 00:10:38.640]  之前我在團契裏面分享了一個有關孝道的信息
[00:10:38.640 --> 00:10:41.960]  講孝道當然是很複雜的事情
[00:10:41.960 --> 00:10:43.040]  我講到一個問題
[00:10:43.040 --> 00:10:49.200]  會不會我們現在不同年代的人對孝的看法有不同的理解呢?
[00:10:49.200 --> 00:10:54.960]  接着我們慢慢進入到我們怎樣看立場這個問題
[00:10:54.960 --> 00:10:58.880]  大家看到這個幅圖的時候你會看到什麼?
[00:10:58.880 --> 00:11:01.440]  看到一個冰山
[00:11:01.440 --> 00:11:03.360]  冰山如果說到立場的時候
[00:11:03.360 --> 00:11:05.400]  如果我們對某一件事有立場的時候
[00:11:05.400 --> 00:11:08.840]  這個冰山就好像從我們的言語行爲當中
[00:11:08.840 --> 00:11:11.040]  反映了我們一些立場
[00:11:11.040 --> 00:11:12.680]  可能的一些立場
[00:11:12.680 --> 00:11:18.320]  但我們不要忘記在水面、海面、平面以下
[00:11:18.320 --> 00:11:23.040]  有一個更大的一個冰山體積
[00:11:23.040 --> 00:11:26.320]  裏面其實如果我用一個比較的方式來講
[00:11:26.320 --> 00:11:29.200]  它包括了我們對立場的一些價值觀
[00:11:29.200 --> 00:11:33.400]  這些思想的一個整體
[00:11:33.400 --> 00:11:37.720]  這些價值觀的判斷其實有很多元素去構成
[00:11:37.720 --> 00:11:39.840]  當然我們會說我們的信仰很重要
[00:11:39.840 --> 00:11:41.200]  我們的信仰怎樣看呢?
[00:11:41.200 --> 00:11:44.720]  但是其實有沒有考慮到如果去到一個個體的時候
[00:11:44.720 --> 00:11:47.480]  我們有沒有問它的性格是怎樣的呢?
[00:11:47.480 --> 00:11:49.840]  它有沒有什麼人生的經歷
[00:11:49.840 --> 00:11:52.160]  特別是它原生家庭裏面是怎樣成長的呢?
[00:11:52.160 --> 00:11:54.080]  它的文化是什麼文化?
[00:11:54.080 --> 00:11:56.400]  是一個香港的文化、華人的文化
[00:11:56.400 --> 00:11:59.920]  還是它是外國人的文化
[00:11:59.920 --> 00:12:01.680]  這個是很不同的
[00:12:01.680 --> 00:12:04.880]  如果將所有的元素加在一起的時候
[00:12:04.880 --> 00:12:07.360]  才形成它的價值觀的取向
[00:12:07.360 --> 00:12:11.880]  然後在它的言語行爲當中有表達
[00:12:11.880 --> 00:12:15.600]  但是很多時候我們很快就做了一個判斷
[00:12:15.600 --> 00:12:18.960]  我們覺得它說的話背後有一個立場
[00:12:18.960 --> 00:12:21.040]  以至於可能它很快就覺得
[00:12:21.040 --> 00:12:22.840]  它爲什麼不按聖經這樣做呢?
[00:12:22.840 --> 00:12:27.840]  就直接指出它的信仰或者聖經的看法可能有偏差
[00:12:27.840 --> 00:12:30.480]  求主幫助我們其實是很複雜的一件事情
[00:12:30.480 --> 00:12:34.800]  我們不要很簡單地簡化一些事情
[00:12:34.800 --> 00:12:37.200]  讓我們有更多的愛心
[00:12:37.200 --> 00:12:39.920]  看人就好像看一個剝洋蔥一樣
[00:12:39.920 --> 00:12:41.600]  如果真的用心的話
[00:12:41.600 --> 00:12:43.120]  我們有愛心的時候
[00:12:43.120 --> 00:12:46.440]  一層一層地去認識對方的生命
[00:12:46.440 --> 00:12:49.720]  這樣我們就可以跟一些意見不同的
[00:12:49.720 --> 00:12:52.400]  甚至立場不同的弟兄姊妹
[00:12:52.400 --> 00:12:54.160]  對他們多一份理解
[00:12:54.160 --> 00:12:57.680]  多一份同理心
[00:12:57.680 --> 00:13:01.800]  梁牧師剛纔講到他在彼得前書的一些分享裏面
[00:13:01.800 --> 00:13:03.800]  其實他講完剛纔那番話的時候
[00:13:03.800 --> 00:13:06.520]  接着他還有後面這番話
[00:13:06.520 --> 00:13:09.640]  我覺得很值得我們去思想
[00:13:09.640 --> 00:13:13.320]  當然是建立彼得前書裏面的教導
[00:13:13.320 --> 00:13:16.320]  他說的確現在很多基督徒只是處於
[00:13:16.320 --> 00:13:18.440]  撒旦攻擊而受苦
[00:13:18.440 --> 00:13:20.760]  很多人或者都是這樣
[00:13:20.760 --> 00:13:23.320]  但是彼得告訴我們
[00:13:23.320 --> 00:13:30.200]  他相信信心和愛心纔是抵禦撒旦的正確方式
[00:13:30.200 --> 00:13:32.000]  彼得書信根本沒有教導我們
[00:13:32.000 --> 00:13:36.120]  如何去正面主動地與撒旦交鋒
[00:13:36.120 --> 00:13:39.040]  整本聖經教導我們面對撒旦的時候
[00:13:39.040 --> 00:13:41.320]  我們要站立得穩
[00:13:41.320 --> 00:13:43.400]  不被撒旦動搖
[00:13:43.400 --> 00:13:46.520]  不要中他的詭計
[00:13:46.520 --> 00:13:50.440]  五宗撒旦圈套的其中一個很重要的點
[00:13:50.440 --> 00:13:56.920]  就是不要按撒旦的規則行事
[00:13:56.920 --> 00:13:58.120]  撒旦是仇恨之子
[00:13:58.120 --> 00:14:03.280]  專門在人的心裏散播仇恨、執道、紛爭
[00:14:03.280 --> 00:14:04.520]  我們會做什麼呢?
[00:14:04.520 --> 00:14:06.000]  就是以惡報惡
[00:14:06.000 --> 00:14:08.240]  以辱罵還辱罵
[00:14:08.240 --> 00:14:12.600]  這樣我們正正是中了撒旦的詭計
[00:14:12.600 --> 00:14:13.960]  彼得書信告訴我們
[00:14:13.960 --> 00:14:19.880]  唯有用愛心和善意能夠破壞撒旦的詭計
[00:14:19.880 --> 00:14:23.320]  中斷那種以恨還恨的因果鎖鏈
[00:14:23.320 --> 00:14:25.400]  我們不是以征戰對付征戰
[00:14:25.400 --> 00:14:30.040]  而是用和平去對付征戰
[00:14:30.040 --> 00:14:32.080]  一心行善
[00:14:32.080 --> 00:14:33.400]  所以在第一部分的應用裏面
[00:14:33.400 --> 00:14:34.800]  我們要學習一個
[00:14:34.800 --> 00:14:38.840]  在教會里面我們要祝福意見雙左
[00:14:38.840 --> 00:14:40.600]  立場不同的弟兄姊妹
[00:14:40.600 --> 00:14:47.080]  我們要追求和睦同心
[00:14:47.080 --> 00:14:49.400]  就算我們有不同的觀點和立場
[00:14:49.400 --> 00:14:52.000]  我們要存着謙卑的心去體諒對方
[00:14:52.000 --> 00:14:53.960]  我們一同蒙照
[00:14:53.960 --> 00:14:57.160]  原來就要學習如何彼此相愛
[00:14:57.160 --> 00:14:58.280]  我們想想另一個問題
[00:14:58.280 --> 00:15:02.480]  爲什麼我們可以教會一同敬拜上帝呢?
[00:15:02.480 --> 00:15:04.920]  我們如何認識祂呢?
[00:15:04.920 --> 00:15:09.480]  其實我們認識的原因是基督和福音的緣故
[00:15:09.480 --> 00:15:11.720]  所以我們一同在這裏敬拜上帝
[00:15:11.720 --> 00:15:14.160]  一同在團體當中
[00:15:14.160 --> 00:15:16.800]  但如果因爲我們的意見不相同
[00:15:16.800 --> 00:15:18.280]  可能是政見不同的時候
[00:15:18.280 --> 00:15:20.440]  就變得關係冷漠
[00:15:20.440 --> 00:15:22.640]  甚至是分裂的時候
[00:15:22.640 --> 00:15:25.360]  基督的身體就會受損
[00:15:25.360 --> 00:15:27.000]  而且從另一個層面來看
[00:15:27.000 --> 00:15:28.320]  在世人看來
[00:15:28.320 --> 00:15:29.960]  如果是這樣的話
[00:15:29.960 --> 00:15:35.480]  我們這羣基督徒會不會用一種行動證明一件事
[00:15:35.480 --> 00:15:37.680]  用一種行動證明一件事就是
[00:15:37.680 --> 00:15:44.360]  基督和福音其實比不上政見
[00:15:44.360 --> 00:15:48.360]  我們會問福音的大能到底在哪裏呢?
[00:15:48.360 --> 00:15:53.360]  神的心意是讓萬國萬民都因福音的緣故歸向祂
[00:15:53.360 --> 00:15:55.760]  但如果因爲我們的立場不同
[00:15:55.760 --> 00:16:02.280]  就可以震撼到基督所成就的這份救恩的合因嗎?
[00:16:02.280 --> 00:16:05.960]  求主幫助我們可以實踐彼此相愛
[00:16:05.960 --> 00:16:10.160]  去祝福那些和我們的意見相左
[00:16:10.160 --> 00:16:11.920]  立場不同的弟兄姊妹
[00:16:11.920 --> 00:16:12.880]  其實怎麼去祝福呢?
[00:16:12.880 --> 00:16:15.560]  其實從最簡單的可以做起
[00:16:15.560 --> 00:16:18.560]  就是我們多一點笑容
[00:16:18.560 --> 00:16:21.240]  多一點溝通
[00:16:21.240 --> 00:16:23.760]  關心他們和家人
[00:16:23.760 --> 00:16:25.760]  知道他們需要的時候爲他們祈禱
[00:16:25.760 --> 00:16:27.560]  有什麼實際需要的時候
[00:16:27.560 --> 00:16:31.160]  我們甚至可以一同去幫助他們
[00:16:31.160 --> 00:16:33.960]  因爲這些是上帝給我們的機會
[00:16:33.960 --> 00:16:38.560]  用愛去實踐這份合一
[00:16:38.560 --> 00:16:40.760]  第二部分是講到在患難當中
[00:16:40.760 --> 00:16:43.560]  我們如何和不信者有些交往
[00:16:43.560 --> 00:16:47.960]  這裏說到「以心行善,有誰害你們?」
[00:16:47.960 --> 00:16:50.360]  其實是講一般的情況
[00:16:50.360 --> 00:16:51.760]  一般正常的狀況
[00:16:51.760 --> 00:16:53.760]  人行善的時候
[00:16:53.760 --> 00:16:55.960]  一般人都不會害他
[00:16:55.960 --> 00:16:58.960]  我們回顧我們在過去幾十年的時間
[00:16:58.960 --> 00:17:02.560]  基督教在香港除了信仰方面
[00:17:02.560 --> 00:17:05.560]  其實我們以心參與很多不同的服事
[00:17:05.560 --> 00:17:09.760]  譬如教育、醫療、社會關懷等等
[00:17:09.760 --> 00:17:12.760]  其實有很好的正面的效果
[00:17:12.760 --> 00:17:17.160]  廣大的市民很多人都對教會的印象是正面的
[00:17:17.160 --> 00:17:18.760]  當然除了有些信仰不同
[00:17:18.760 --> 00:17:20.360]  你有些不同的意見之外
[00:17:20.360 --> 00:17:24.960]  但是整體來說是一個很正面的印象
[00:17:24.960 --> 00:17:27.360]  但是彼得這裏說
[00:17:27.360 --> 00:17:28.160]  一般情況是這樣
[00:17:28.160 --> 00:17:31.160]  但是如果另一個狀況是怎樣呢?
[00:17:31.160 --> 00:17:33.360]  當患難來到的時候
[00:17:33.360 --> 00:17:35.760]  逼迫來到的時候
[00:17:35.760 --> 00:17:37.560]  人要爲義受苦
[00:17:37.560 --> 00:17:40.360]  這正正就是耶穌基督在八福裏面講到的
[00:17:40.360 --> 00:17:43.560]  爲義受逼迫的人有福的教訓
[00:17:43.560 --> 00:17:46.360]  同樣是這樣講到
[00:17:46.360 --> 00:17:48.560]  但我們相信就算在逼迫裏面
[00:17:48.560 --> 00:17:52.160]  公義的主必睜眼看 則而聽
[00:17:52.160 --> 00:17:53.960]  祂會保守我們
[00:17:53.960 --> 00:18:01.560]  而且在運行當中會給我們賜下一個榮耀的賞賜
[00:18:01.560 --> 00:18:03.160]  接着下面講到
[00:18:03.160 --> 00:18:06.160]  不要害怕他們所害怕的
[00:18:06.160 --> 00:18:09.160]  我們要問一般人會害怕些什麼呢?
[00:18:09.160 --> 00:18:11.960]  其實用另一段經文我們會非常清楚
[00:18:11.960 --> 00:18:14.360]  世人會害怕的是什麼呢?
[00:18:14.360 --> 00:18:20.560]  患難、困苦、迫害、飢餓、赤身怒體、危險、刀劍
[00:18:20.560 --> 00:18:22.760]  這正正是一般人、世人
[00:18:22.760 --> 00:18:26.160]  在沒有信仰的情況下會害怕的
[00:18:26.160 --> 00:18:27.760]  因爲我們害怕這些
[00:18:27.760 --> 00:18:29.560]  所以當這些來到的時候
[00:18:29.560 --> 00:18:32.960]  希望我們改變我們的價值觀
[00:18:32.960 --> 00:18:35.560]  改變我們對上帝的信仰
[00:18:35.560 --> 00:18:39.360]  但是這段羅馬書的經文告訴我們
[00:18:39.360 --> 00:18:43.960]  這一切都不可以將我們與基督的愛隔絕
[00:18:43.960 --> 00:18:46.960]  我們德性有緣
[00:18:46.960 --> 00:18:48.760]  另外我們想一個問題
[00:18:48.760 --> 00:18:53.160]  彼得在寫彼得前書這段話的時候
[00:18:53.160 --> 00:18:56.760]  你猜彼得寫的時候會有什麼感受?
[00:18:56.760 --> 00:18:57.960]  我猜他寫的時候
[00:18:57.960 --> 00:19:04.160]  一路寫 雙眼是充滿淚水的
[00:19:04.160 --> 00:19:07.960]  因爲他曾經在耶穌基督面前立志宣告
[00:19:07.960 --> 00:19:10.160]  要與耶穌一起坐牢
[00:19:10.160 --> 00:19:14.960]  甚至上刀山下油鍋都在所不辭的彼得
[00:19:14.960 --> 00:19:17.760]  但真實面對逼迫的時候
