
[00:00:00.000 --> 00:00:04.360]  今天跟大家一起分享一個舊約的祈禱
[00:01:55.640 --> 00:01:57.640]  這也是願望
[00:01:57.640 --> 00:01:59.720]  老婆婆突然一聲
[00:01:59.720 --> 00:02:01.320]  掉在地上死了
[00:02:01.320 --> 00:02:02.320]  哎呀
[00:02:02.320 --> 00:02:05.440]  老伯伯雖然有時候覺得太太很煩
[00:02:05.440 --> 00:02:09.480]  但是也不想老伯伯這樣死了
[00:02:09.480 --> 00:02:10.600]  哎呀
[00:02:10.600 --> 00:02:11.440]  我亂說
[00:02:11.440 --> 00:02:12.480]  我不想
[00:02:12.480 --> 00:02:14.640]  我寧願不要這隻乳豬
[00:02:14.640 --> 00:02:20.160]  我寧願要老婆婆復活
[00:02:20.160 --> 00:02:22.800]  果然第三個願望又成真了
[00:02:22.800 --> 00:02:24.320]  這隻乳豬就沒有了
[00:02:24.320 --> 00:02:26.040]  不過老婆婆又起來了
[00:02:26.040 --> 00:02:28.440]  當然老婆婆起來就繼續罵她了
[00:02:28.440 --> 00:02:30.280]  這個故事
[00:02:30.280 --> 00:02:32.200]  我自己都記得有多深刻的印象
[00:02:32.200 --> 00:02:34.000]  有三個願望
[00:02:34.000 --> 00:02:35.200]  頂尖我心想
[00:02:35.200 --> 00:02:39.000]  如果今天神站在你面前跟你說
[00:02:39.000 --> 00:02:40.120]  你說
[00:02:40.120 --> 00:02:42.200]  你有什麼渴求
[00:02:42.200 --> 00:02:44.080]  你說我就會給你
[00:02:44.080 --> 00:02:46.600]  我不知道你會在這一刻裡面
[00:02:46.600 --> 00:02:49.440]  你會想什麼呢?
[00:02:49.440 --> 00:02:52.400]  如果我們不能夠即時說的話
[00:02:52.400 --> 00:02:55.760]  會不會又在想我們平時也沒有好好的去想一想
[00:02:55.760 --> 00:02:59.160]  究竟我最需要的是什麼呢?
[00:02:59.160 --> 00:03:03.040]  今天我們就會透過一個我們很熟悉的王
[00:03:03.040 --> 00:03:04.840]  就是所羅門王
[00:03:04.840 --> 00:03:07.680]  學習一下怎麼來帶去祈求
[00:03:07.680 --> 00:03:09.120]  大家都很熟悉
[00:03:09.120 --> 00:03:14.360]  所羅門是一個可以說是盛世裡面作王的人
[00:03:14.360 --> 00:03:15.720]  但是其實
[00:03:15.720 --> 00:03:18.120]  所羅門作王絕不簡單
[00:03:18.120 --> 00:03:21.480]  當時有很多宮廷內鬥
[00:03:21.480 --> 00:03:23.000]  我們都知道
[00:03:23.000 --> 00:03:24.920]  現在一些國家裡面
[00:03:24.920 --> 00:03:27.240]  往往都有很多內鬥
[00:03:27.240 --> 00:03:30.080]  如果一個人作為國家的領袖
[00:03:30.080 --> 00:03:33.280]  可能要經過很多的明爭暗鬥
[00:03:33.280 --> 00:03:36.640]  要拉攏不同的權力來幫他
[00:03:36.640 --> 00:03:38.920]  甚至坐在那裡之後
[00:03:38.920 --> 00:03:40.000]  坐在這個位置
[00:03:40.000 --> 00:03:41.920]  都仍然有很多暗湧
[00:03:41.920 --> 00:03:43.760]  特別在一些極權國家裡面
[00:03:43.760 --> 00:03:45.280]  我們會看到這些事情
[00:03:45.280 --> 00:03:48.320]  大家會記得所羅門是誰生的?
[00:03:48.320 --> 00:03:50.400]  是拔氏巴生的
[00:03:50.400 --> 00:03:52.680]  拔氏巴是一個什麼樣的女人?
[00:03:52.680 --> 00:03:56.240]  就是大衛當他生活很糜爛
[00:03:56.240 --> 00:03:57.880]  黃昏才起床
[00:03:57.880 --> 00:03:59.560]  在皇宮的平台走的時候
[00:03:59.560 --> 00:04:00.840]  看到一個女人洗澡
[00:04:00.840 --> 00:04:02.080]  其實離很遠的
[00:04:02.080 --> 00:04:04.520]  他就淫念動起
[00:04:04.520 --> 00:04:07.560]  其實他要解決他生理上的淫念
[00:04:07.560 --> 00:04:08.400]  是很容易的
[00:04:08.400 --> 00:04:10.480]  有這麼多後宮佳麗
[00:04:10.480 --> 00:04:11.520]  但是他竟然來
[00:04:11.520 --> 00:04:13.760]  但是他找了這個女人來
[00:04:13.760 --> 00:04:15.280]  又跟她發生一夜情
[00:04:15.280 --> 00:04:18.240]  是沒有想過要跟她長相廝守的
[00:04:18.240 --> 00:04:20.240]  但是這個女人後來跟她說
[00:04:20.240 --> 00:04:21.920]  我有了你的寶寶
[00:04:21.920 --> 00:04:24.680]  但是你留意到《聖經》裡面很清楚說
[00:04:24.680 --> 00:04:25.960]  她說到
[00:04:25.960 --> 00:04:29.000]  拔氏巴越是才得乾淨
[00:04:29.000 --> 00:04:32.200]  大家知道如果越是剛剛結束的時候
[00:04:32.200 --> 00:04:35.000]  其實是不會有寶寶的
[00:04:35.000 --> 00:04:36.520]  不是這麼容易會有
[00:04:36.520 --> 00:04:39.120]  所以這個寶寶是不是真的大衛所生的?
[00:04:39.120 --> 00:04:40.120]  我們不知道
[00:04:40.120 --> 00:04:41.960]  不詳細說
[00:04:41.960 --> 00:04:44.400]  後來大衛欲蓋彌彰
[00:04:44.400 --> 00:04:48.200]  召回他的丈夫在前線打仗回來
[00:04:48.200 --> 00:04:50.720]  希望丈夫沒有回家這麼久
[00:04:50.720 --> 00:04:53.720]  一回來當然會跟妻子有親密關係
[00:04:53.720 --> 00:04:55.640]  於是就當是他生的
[00:04:55.640 --> 00:04:57.440]  誰知道這是忠心將領
[00:04:57.440 --> 00:04:58.800]  竟然不肯回家
[00:04:58.800 --> 00:05:03.040]  躺在皇宮外面守衛著王的寢室
[00:05:03.040 --> 00:05:05.600]  大衛幾次叫他回去都不行
[00:05:05.600 --> 00:05:07.680]  後來大衛竟然起殺機
[00:05:07.680 --> 00:05:13.120]  就叫約翰去用計殺了這個丈夫
[00:05:13.120 --> 00:05:14.280]  烏尼亞
[00:05:14.280 --> 00:05:17.160]  後來就名正言順
[00:05:17.160 --> 00:05:19.480]  合法地娶了一個寡婦
[00:05:19.480 --> 00:05:20.880]  娶寡婦是合法的
[00:05:20.880 --> 00:05:24.000]  但是可以用不合法的手段殺了別人的丈夫
[00:05:24.000 --> 00:05:26.720]  後來如果你記得
[00:05:26.720 --> 00:05:30.760]  拔氏不所生的兒子患重病
[00:05:30.760 --> 00:05:33.160]  雖然大衛禁食祈禱
[00:05:33.160 --> 00:05:34.320]  苦復在地
[00:05:34.320 --> 00:05:38.000]  但是從淫亂而生的不可以留在這裡
[00:05:38.000 --> 00:05:41.400]  結果後來終於死了
[00:05:41.400 --> 00:05:43.400]  但是及後
[00:05:43.400 --> 00:05:47.880]  神都透過不同的方法去刑罰大衛
[00:05:47.880 --> 00:05:52.160]  大衛與拔氏巴繼續有一個親密關係
[00:05:52.160 --> 00:05:55.280]  後來拔氏巴懷孕生了一個兒子
[00:05:55.280 --> 00:05:57.360]  就叫做所羅門
[00:05:57.360 --> 00:05:59.920]  大家都很熟悉所羅門這個詞
[00:05:59.920 --> 00:06:03.240]  但是大家知不知道神改了
[00:06:03.240 --> 00:06:05.320]  所羅門這個名字叫什麼名字?
[00:06:05.320 --> 00:06:09.240]  在《十會記下》第十二章的二十五節
[00:06:09.240 --> 00:06:10.280]  就會說到
[00:06:10.280 --> 00:06:13.360]  他就叫做耶底底亞
[00:06:13.360 --> 00:06:14.600]  是什麼意思呢?
[00:06:14.600 --> 00:06:16.480]  就是神所愛
[00:06:16.480 --> 00:06:18.520]  而且神也都宣告
[00:06:18.520 --> 00:06:24.640]  所羅門將會來繼承大衛作王
[00:06:24.640 --> 00:06:27.200]  但是記住
[00:06:27.200 --> 00:06:30.080]  在這個過程當中絕對不容易
[00:06:30.080 --> 00:06:33.240]  因為按年齡和背份
[00:06:33.240 --> 00:06:36.360]  王位的繼承者絕對不是所羅門
[00:06:36.360 --> 00:06:40.360]  原來當時所羅門的一個兒子
[00:06:40.360 --> 00:06:42.840]  就叫做亞多尼亞
[00:06:42.840 --> 00:06:45.920]  亞多尼亞應該是繼承王位
[00:06:45.920 --> 00:06:50.080]  因為在論之排是他最年長的那個
[00:06:50.080 --> 00:06:54.800]  亞多尼亞就覺得自己將會做王
[00:06:54.800 --> 00:06:57.920]  而當時大衛的元帥約押
[00:06:57.920 --> 00:07:01.360]  都在去支持亞多尼亞
[00:07:01.360 --> 00:07:04.160]  還有祭司亞比亞他
[00:07:04.160 --> 00:07:06.520]  也來扶助他
[00:07:06.520 --> 00:07:08.440]  但原來另外一批人
[00:07:08.440 --> 00:07:11.000]  就去支持所羅門
[00:07:11.000 --> 00:07:13.520]  甚至要做王者
[00:07:13.520 --> 00:07:19.840]  他們就是祭司、薩督、比拿雅和先知拿丹
[00:07:19.840 --> 00:07:23.720]  所以你不要說到神職人員不應該講政治
[00:07:23.720 --> 00:07:26.760]  你留意當時那些祭司、先知
[00:07:26.760 --> 00:07:29.960]  都有不同的政治上的參與
[00:07:29.960 --> 00:07:32.320]  我們都知道
[00:07:32.320 --> 00:07:36.840]  原來當所羅門很想做王的時候
[00:07:36.840 --> 00:07:39.600]  但是絕對不容易
[00:07:39.600 --> 00:07:43.320]  亞多尼亞就想著爸爸都年紀大了
[00:07:43.320 --> 00:07:46.520]  我快要做王的日子都已經近了
[00:07:46.520 --> 00:07:48.440]  他想著坐一顆鹿
[00:07:48.440 --> 00:07:50.200]  就在一個地方裡面
[00:07:50.200 --> 00:07:52.840]  他想著要自立為王
[00:07:52.840 --> 00:07:54.840]  先下手為強
[00:07:54.840 --> 00:07:59.800]  怎知道這個消息一傳給拔氏巴知道的時候
[00:07:59.800 --> 00:08:02.920]  拔氏巴就發覺不行了
[00:08:02.920 --> 00:08:04.720]  他立刻來做事
[00:08:04.720 --> 00:08:09.160]  《獵王記》上一章十五到十六節
[00:08:09.160 --> 00:08:11.320]  看看誰跟我來讀經
[00:08:11.320 --> 00:08:13.520]  今次就平安吧
[00:08:13.520 --> 00:08:14.200]  OK
[00:08:27.400 --> 00:08:32.120]  他到了皇宮裡面就去見大衛
[00:08:32.120 --> 00:08:33.600]  你也留意到
[00:08:33.600 --> 00:08:35.200]  同一時間
[00:08:35.200 --> 00:08:36.440]  其實是在一起的
[00:08:36.440 --> 00:08:40.480]  先知拿丹也走來找大衛
[00:08:40.480 --> 00:08:41.440]  告訴大衛
[00:08:41.440 --> 00:08:44.360]  你兒子亞多尼亞犯了錯
[00:08:44.360 --> 00:08:45.840]  他想自立為王
[00:08:45.840 --> 00:08:47.480]  他藐視所羅門
[00:08:47.480 --> 00:08:49.360]  他更加催促他
[00:08:49.360 --> 00:08:53.360]  你快點即時立所羅門
[00:08:53.360 --> 00:08:54.560]  來大衛去做王
[00:08:54.560 --> 00:08:57.560]  要繼承你的皇位
[00:08:57.560 --> 00:08:59.400]  那時候
[00:08:59.400 --> 00:09:03.040]  大衛在這個時候晚年
[00:09:03.040 --> 00:09:07.520]  他就聽了拿丹的要求
[00:09:07.520 --> 00:09:12.160]  就即時來大衛去立所羅門做王
[00:09:12.160 --> 00:09:15.680]  在《獵王記》上一章二十九到三十節記了這件事
[00:09:15.680 --> 00:09:19.840]  拿丹成為一個做王者
[00:09:19.840 --> 00:09:24.840]  而在遠方興高采烈地想著自己會做王的亞多尼亞
[00:09:24.840 --> 00:09:27.480]  想不到
[00:09:27.480 --> 00:09:28.480]  消息傳來
[00:09:28.480 --> 00:09:30.920]  弟弟所羅門來做王
[00:09:30.920 --> 00:09:33.560]  他知道他作王的夢粉碎
[00:09:33.560 --> 00:09:36.800]  他沒有能力挽回這個敗局
[00:09:36.800 --> 00:09:39.520]  所以他更加知道一件事
[00:09:39.520 --> 00:09:42.480]  他很怕所羅門會殺他
[00:09:42.480 --> 00:09:46.320]  於是他走到祭壇那裡
[00:09:46.320 --> 00:09:48.320]  拿著丹國
[00:09:48.320 --> 00:09:49.800]  為什麼拿著丹國?
[00:09:49.800 --> 00:09:50.680]  有意思的
[00:09:50.680 --> 00:09:52.800]  是代表了他得到保護
[00:09:52.800 --> 00:09:56.560]  我們來看《獵王記》上第一章第五十節
[00:09:56.560 --> 00:09:59.600]  亞多尼亞巨化所羅門
[00:09:59.600 --> 00:10:02.560]  就起來走著祭壇的國
[00:10:02.560 --> 00:10:06.040]  原來祭壇的國就是代表了
[00:10:06.040 --> 00:10:08.600]  如果你不是刻意犯罪
[00:10:08.600 --> 00:10:10.760]  你捉住了丹國的話
[00:10:10.760 --> 00:10:14.080]  你是可以得著神的拯救
[00:10:14.080 --> 00:10:15.240]  就是保護的
[00:10:15.240 --> 00:10:17.120]  所以所羅門就說
[00:10:17.120 --> 00:10:18.920]  好啦好啦
[00:10:18.920 --> 00:10:20.800]  寬恕他
[00:10:20.800 --> 00:10:24.200]  所以亞多尼亞在那時候沒事
[00:10:24.200 --> 00:10:26.120]  但是最後
[00:10:26.120 --> 00:10:27.640]  所羅門還有一個藉口
[00:10:27.640 --> 00:10:30.400]  將亞多尼亞自己的兄長殺了
[00:10:30.400 --> 00:10:32.360]  因為亞多尼亞大衛死了之後
[00:10:32.360 --> 00:10:36.680]  剛才有一個少女
[00:10:36.680 --> 00:10:38.440]  來服侍大衛
[00:10:38.440 --> 00:10:41.640]  她就跟所羅門說
[00:10:41.640 --> 00:10:45.840]  爸爸圍低服侍他的少女
[00:10:45.840 --> 00:10:47.960]  你可不可以讓我來做妻妾
[00:10:47.960 --> 00:10:49.040]  所羅門就說
[00:10:49.040 --> 00:10:49.920]  蛤?
[00:10:49.920 --> 00:10:51.320]  你想要她?
[00:10:51.320 --> 00:10:53.840]  那你是不是想遲些要我的皇位?
[00:10:53.840 --> 00:10:55.320]  就因為這個請求
[00:10:55.320 --> 00:10:58.720]  其實不是很大錯的
[00:10:58.720 --> 00:11:00.920]  就將亞多尼亞殺了
[00:11:00.920 --> 00:11:02.920]  還有想跟大家說
[00:11:02.920 --> 00:11:04.600]  弱壓
[00:11:04.600 --> 00:11:06.240]  我多麼欣賞這個人
[00:11:06.240 --> 00:11:07.120]  多麼忠心
[00:11:07.120 --> 00:11:08.360]  雖然他有犯錯
[00:11:08.360 --> 00:11:10.840]  但是弱壓這次真的壓錯了
[00:11:10.840 --> 00:11:13.160]  他支持亞多尼亞做王
[00:11:13.160 --> 00:11:14.520]  其實他就想
[00:11:14.520 --> 00:11:16.080]  這是論之排配
[00:11:16.080 --> 00:11:16.840]  他應該做王
[00:11:16.840 --> 00:11:18.280]  所以就支持他
[00:11:18.280 --> 00:11:19.680]  這時候
[00:11:19.680 --> 00:11:21.320]  他沒有錯
[00:11:21.320 --> 00:11:25.720]  但是因為弱壓多次令大衛很不滿
[00:11:25.720 --> 00:11:27.120]  譬如
[00:11:27.120 --> 00:11:30.640]  弱壓曾經殺了想投誠的
[00:11:30.640 --> 00:11:33.280]  所羅門的元帥壓尼爾
[00:11:33.280 --> 00:11:37.120]  後來大衛的兒子鴨沙龍叛變
[00:11:37.120 --> 00:11:42.560]  但是弱壓幫大衛平反了
[00:11:42.560 --> 00:11:43.680]  打贏仗
[00:11:43.680 --> 00:11:45.640]  但是大衛叫千萬不要殺鴨沙龍
[00:11:45.640 --> 00:11:46.640]  但是
[00:11:46.640 --> 00:11:49.480]  弱壓覺得留在這裡一定有後患
[00:11:49.480 --> 00:11:51.280]  所以就殺了鴨沙龍
[00:11:51.280 --> 00:11:53.440]  甚至大衛不開心的時候
[00:11:53.440 --> 00:11:54.800]  弱壓責備他
[00:11:54.800 --> 00:11:56.120]  我們為你打生打死
[00:11:56.120 --> 00:11:57.640]  現在你這樣也不開心
[00:11:57.640 --> 00:11:58.520]  你想怎麼樣?
[00:11:58.520 --> 00:12:00.440]  你是不是想不理我們?
[00:12:00.440 --> 00:12:03.920]  所以大衛是非常不滿弱壓的
[00:12:03.920 --> 00:12:05.680]  但是弱壓有軍權
[00:12:05.680 --> 00:12:07.520]  所以後來怎樣呢?
[00:12:07.520 --> 00:12:09.360]  當大衛臨死的時候
[00:12:09.360 --> 00:12:11.880]  我經常說政治人物可以很陰險的
[00:12:11.880 --> 00:12:13.000]  你看看
[00:12:13.000 --> 00:12:14.640]  他怎麼跟所羅門說的
[00:12:14.640 --> 00:12:16.600]  《列王記上》第二章第六節
[00:12:16.600 --> 00:12:19.360]  所以你要叫你的智慧是
[00:12:19.360 --> 00:12:22.360]  不容他白頭安然下陰間
[00:12:22.360 --> 00:12:23.440]  他叫所羅門
[00:12:23.440 --> 00:12:24.560]  你聰明的
[00:12:24.560 --> 00:12:30.440]  你不要讓弱壓安然下陰間
[00:12:30.440 --> 00:12:34.040]  其實弱壓也是大衛的親屬
[00:12:34.040 --> 00:12:40.040]  他就命令所羅門要將弱壓尼大去殺死
[00:12:40.040 --> 00:12:41.440]  所以
[00:12:41.440 --> 00:12:47.920]  後來所羅門就派人來執行命令
[00:12:47.920 --> 00:12:49.600]  要殺弱壓
[00:12:49.600 --> 00:12:54.040]  弱壓同樣好像亞多利亞那樣
[00:12:54.040 --> 00:12:55.920]  走到譚國那裡
[00:12:55.920 --> 00:12:58.200]  抓住譚國
[00:12:58.200 --> 00:13:01.760]  但是這次所羅門不給面子
[00:13:01.760 --> 00:13:05.480]  不理會宗教上的保護令
[00:13:05.480 --> 00:13:08.400]  叫人斬下譚國
[00:13:08.400 --> 00:13:11.800]  一樣要將弱壓拿出來
[00:13:11.800 --> 00:13:13.600]  然後將他殺了
[00:13:13.600 --> 00:13:15.400]  一代名將
[00:13:15.400 --> 00:13:18.000]  竟然不得善終
[00:13:18.000 --> 00:13:22.800]  就是被一個所羅門派去的
[00:13:22.800 --> 00:13:25.440]  叫比拿雅殺了
[00:13:25.440 --> 00:13:28.280]  其實最重要是所羅門很有智慧
[00:13:28.280 --> 00:13:31.520]  因為當時弱壓是拿著軍權的
[00:13:31.520 --> 00:13:33.760]  如果能夠將他殺了的時候
[00:13:33.760 --> 00:13:37.360]  就不會再讓他拿著軍權
[00:13:37.360 --> 00:13:39.240]  對他威脅
[00:13:39.240 --> 00:13:42.200]  殺了弱壓之後
[00:13:42.200 --> 00:13:44.920]  所羅門就立了執行殺他的人
[00:13:44.920 --> 00:13:47.640]  就是比拿雅做元帥
[00:13:47.640 --> 00:13:49.080]  那時候
[00:13:49.080 --> 00:13:50.680]  當時的宗教領袖
[00:13:50.680 --> 00:13:51.600]  記不記得
[00:13:51.600 --> 00:13:56.120]  亞比亞他也支持他的兄長
[00:13:56.120 --> 00:13:57.280]  亞多利亞
[00:13:57.280 --> 00:14:00.360]  於是宗教領袖亞比亞他
[00:14:00.360 --> 00:14:03.680]  被趕走不准再留在耶路撒冷那裡
[00:14:03.680 --> 00:14:07.120]  然後再殺北方支持他的庫戶
[00:14:07.120 --> 00:14:08.400]  侍媒
[00:14:08.400 --> 00:14:09.080]  好
[00:14:09.080 --> 00:14:11.160]  我們帶大家去看
[00:14:11.160 --> 00:14:13.920]  《獵王記》上二章四十六節
[00:14:13.920 --> 00:14:16.600]  於是王吩咐
[00:14:16.600 --> 00:14:19.720]  耶和耶帶的兒子比拿雅
[00:14:19.720 --> 00:14:21.880]  他就去殺死侍媒
[00:14:21.880 --> 00:14:24.840]  這樣便堅定了所羅門的國運
[00:14:24.840 --> 00:14:25.840]  我不知道大家記不記得
[00:14:25.840 --> 00:14:27.760]  侍媒是什麼人
[00:14:27.760 --> 00:14:30.720]  當鴨鯊龍來到背叛的時候
[00:14:30.720 --> 00:14:32.800]  大衛不是逃亡的嗎
[00:14:32.800 --> 00:14:36.680]  侍媒是一個很有錢很有錢的變亞敏人
[00:14:36.680 --> 00:14:39.480]  但是因為數羅王是變亞敏的
[00:14:39.480 --> 00:14:41.240]  所以他不喜歡大衛
[00:14:41.240 --> 00:14:44.640]  當大衛逃走的時候逃亡
[00:14:44.640 --> 00:14:46.040]  他就打落水狗
[00:14:46.040 --> 00:14:47.320]  找泥沙殺他
[00:14:47.320 --> 00:14:48.160]  又罵他
[00:14:48.160 --> 00:14:49.600]  活該
[00:14:49.600 --> 00:14:53.640]  當時大衛原罪的手下
[00:14:53.640 --> 00:14:55.640]  亞比西就說要殺侍媒
[00:14:55.640 --> 00:14:57.880]  但是大衛就說不要殺他
[00:14:57.880 --> 00:15:00.160]  今天是神透過他刑罰我
[00:15:00.160 --> 00:15:02.800]  希望我可以罪孽減輕一些
[00:15:03.280 --> 00:15:08.200]  誰知道當大衛透過藥打人這場仗之後
[00:15:08.200 --> 00:15:10.400]  他班師回朝
[00:15:10.400 --> 00:15:13.040]  政壇的辯色龍
[00:15:13.040 --> 00:15:18.840]  立刻第一個來帶去歡迎大衛班師回朝的就是侍媒
[00:15:18.840 --> 00:15:20.280]  而且不是他一個人
[00:15:20.280 --> 00:15:23.800]  他帶了整個家族來帶去歡迎大衛
[00:15:23.800 --> 00:15:26.760]  亞比西說這種壞人要殺他
[00:15:26.760 --> 00:15:28.000]  大衛說不行
[00:15:28.000 --> 00:15:29.560]  因為神來到祝福我
[00:15:29.560 --> 00:15:31.520]  讓我可以來帶他坐上皇位
[00:15:31.520 --> 00:15:33.000]  不可以殺到饒恕他
[00:15:33.000 --> 00:15:35.000]  如果你看這一段的時候
[00:15:35.000 --> 00:15:36.520]  你就覺得大衛很好
[00:15:36.520 --> 00:15:37.720]  別人辱罵他
[00:15:37.720 --> 00:15:40.080]  他也可以來帶他去寬恕他
[00:15:40.080 --> 00:15:42.520]  但是你再看回這一節經文是什麼呢?
[00:15:42.520 --> 00:15:45.200]  就是大衛其實是君子
[00:15:45.200 --> 00:15:47.000]  中國人對君子是很恐怖的
[00:15:47.000 --> 00:15:49.000]  君子報仇十年未晚
[00:15:49.000 --> 00:15:53.320]  他也是叫所羅門要殺這個家族
[00:15:53.320 --> 00:15:55.200]  因為他曾經侮辱過他
[00:15:55.200 --> 00:15:56.600]  他沒有自己動手
[00:15:56.600 --> 00:15:58.760]  但是他要找第三者來動手
[00:15:58.760 --> 00:16:03.280]  結果所羅門也用了一個藉口
[00:16:03.280 --> 00:16:05.760]  將這個家族殺光
[00:16:05.760 --> 00:16:08.880]  但是你看這一節的經文有一個很特別的意思
[00:16:08.880 --> 00:16:10.080]  為什麼呢?
[00:16:10.080 --> 00:16:11.440]  他說當他殺死了侍媒
[00:16:11.440 --> 00:16:13.400]  就堅定了所羅門的國位
[00:16:13.400 --> 00:16:18.440]  就是說侍媒很可能是一個很大的反對派
[00:16:18.440 --> 00:16:23.760]  正在要脅所羅門的朝政
[00:16:23.760 --> 00:16:26.000]  因為他是一個非常有錢的人
[00:16:26.000 --> 00:16:28.920]  你想一想越有錢的人可能越危險
[00:16:28.920 --> 00:16:32.240]  最近你有沒有看到中國的馬雲、馬化騰那些
[00:16:32.240 --> 00:16:33.880]  全部好像都沒有聲音了
[00:16:33.880 --> 00:16:34.760]  是不是?
[00:16:34.760 --> 00:16:36.600]  就是因為曾經說過的話
[00:16:36.600 --> 00:16:40.520]  一說那些話就得罪了政府的時候就死定了
[00:16:40.520 --> 00:16:43.480]  你看到就是這些情形帶著他產生了
[00:16:43.480 --> 00:16:44.360]  好了
[00:16:44.360 --> 00:16:45.600]  我們看到了
[00:16:45.600 --> 00:16:48.000]  所羅門他登基
[00:16:48.000 --> 00:16:51.440]  絕對不是一件很自然的事情
[00:16:51.440 --> 00:16:54.720]  他不是給萬民來支持
[00:16:54.720 --> 00:16:57.400]  不是在喝采掌聲之下
[00:16:57.400 --> 00:16:58.920]  來但是去登基
[00:16:58.920 --> 00:17:03.440]  因為當時人民對所羅門都不是一個很深的認識
[00:17:03.440 --> 00:17:07.320]  所以他要運用他一些的權力
[00:17:07.320 --> 00:17:08.920]  要找一些人幫他
[00:17:08.920 --> 00:17:10.680]  他才可以成功
[00:17:10.680 --> 00:17:11.600]  好了
[00:17:11.600 --> 00:17:13.360]  所羅門一做王的時候
[00:17:13.360 --> 00:17:14.520]  他做什麼呢?
[00:17:14.520 --> 00:17:18.400]  他去欺騙這個地方裡面來獻祭
[00:17:18.400 --> 00:17:21.400]  他也要感謝耶和華神
[00:17:21.400 --> 00:17:23.400]  但是大家有沒有想一想
