
[00:00:00.000 --> 00:00:03.000]  不如我們先有祈禱
[00:04:00.000 --> 00:04:02.000]  之後耶穌才出招
[00:04:02.000 --> 00:04:04.000]  看看這次的無能搏鬥
[00:04:04.000 --> 00:04:07.000]  所謂的華山論劍
[00:04:07.000 --> 00:04:09.000]  究竟是怎樣的情況
[00:04:09.000 --> 00:04:12.000]  我們一起看看聖經馬太福音第十二章第十五節
[00:04:12.000 --> 00:04:16.000]  我用的聖經是和本的修訂版
[00:04:16.000 --> 00:04:18.000]  可能和大家所看的聖經
[00:04:18.000 --> 00:04:20.000]  是有少許翻譯上出入
[00:04:20.000 --> 00:04:21.000]  但大致上是相同的
[00:04:21.000 --> 00:04:23.000]  所以大家不需要介懷
[00:04:23.000 --> 00:04:24.000]  這段講到
[00:04:24.000 --> 00:04:26.000]  於是法利賽人就出來商議
[00:04:26.000 --> 00:04:30.000]  怎樣找把柄去陷害耶穌
[00:04:30.000 --> 00:04:34.000]  打發他們的門徒和希律黨的人去見耶穌
[00:04:34.000 --> 00:04:37.000]  這兩批人本來就是敵人
[00:04:37.000 --> 00:04:39.000]  他們問耶穌的問題
[00:04:39.000 --> 00:04:44.000]  老師夫子你很誠實地去教導關於神的道
[00:04:44.000 --> 00:04:47.000]  而且你不會去看別人的情面
[00:04:47.000 --> 00:04:48.000]  一視同仁
[00:04:48.000 --> 00:04:52.000]  所以請誠誠實實回答我們這個問題
[00:04:52.000 --> 00:04:54.000]  究竟納粹被凱撒
[00:04:54.000 --> 00:04:57.000]  可不可以合不合法
[00:04:57.000 --> 00:04:59.000]  好像很有誠意的一個詢問
[00:04:59.000 --> 00:05:02.000]  但其實這裡聖經講得很清楚
[00:05:02.000 --> 00:05:04.000]  他們找把柄是要怎樣
[00:05:04.000 --> 00:05:05.000]  陷害耶穌
[00:05:05.000 --> 00:05:07.000]  要致耶穌於死地
[00:05:07.000 --> 00:05:10.000]  原來這兩批人本來在這個問題上
[00:05:10.000 --> 00:05:12.000]  是有一個不同的立場
[00:05:12.000 --> 00:05:13.000]  而且是非常對立
[00:05:13.000 --> 00:05:16.000]  法利賽人他們自己自認為
[00:05:16.000 --> 00:05:20.000]  是猶太人聖敬摩西律法的守護者
[00:05:20.000 --> 00:05:22.000]  他們認為他們唯一的君王
[00:05:22.000 --> 00:05:23.000]  唯一他們要臣服的
[00:05:23.000 --> 00:05:25.000]  就是耶和華我們獨一的真神
[00:05:25.000 --> 00:05:28.000]  所以認為當時他們被羅馬人統治
[00:05:28.000 --> 00:05:29.000]  羅馬王凱撒
[00:05:29.000 --> 00:05:32.000]  如果我們去敬拜或者納粹給他
[00:05:32.000 --> 00:05:34.000]  是等於一個拜偶像的情況
[00:05:34.000 --> 00:05:35.000]  所以他們反對納粹
[00:05:35.000 --> 00:05:37.000]  不過實際上他們有沒有納粹呢
[00:05:37.000 --> 00:05:38.000]  可能都有的
[00:05:38.000 --> 00:05:40.000]  如果不是就被羅馬人捉了
[00:05:40.000 --> 00:05:43.000]  但也都是大概在這件事發生之前
[00:05:43.000 --> 00:05:44.000]  25年前
[00:05:44.000 --> 00:05:47.000]  有一個稱為加利利人的猶大
[00:05:47.000 --> 00:05:49.000]  一個這樣的人
[00:05:49.000 --> 00:05:53.000]  曾經就是因為反對納粹給凱撒
[00:05:53.000 --> 00:05:55.000]  而煽動群眾
[00:05:55.000 --> 00:05:57.000]  甚至是要搞叛亂
[00:05:57.000 --> 00:06:02.000]  後來羅馬人要駐軍去鎮壓暴亂
[00:06:02.000 --> 00:06:05.000]  所以這個問題非常敏感
[00:06:05.000 --> 00:06:10.000]  如果耶穌和法利塞人的立場是一樣
[00:06:10.000 --> 00:06:11.000]  就說不應該
[00:06:11.000 --> 00:06:12.000]  不可以納粹給凱撒
[00:06:12.000 --> 00:06:16.000]  這班羅馬人聽到
[00:06:16.000 --> 00:06:18.000]  或者跟羅馬人說
[00:06:18.000 --> 00:06:21.000]  這個耶穌煽動人不納粹給凱撒
[00:06:21.000 --> 00:06:22.000]  羅馬人一聽見
[00:06:22.000 --> 00:06:24.000]  又怕會有暴亂發生
[00:06:24.000 --> 00:06:26.000]  馬上就把耶穌抓去坐牢
[00:06:26.000 --> 00:06:30.000]  於是在猶大眼中剷除了這個眼中釘
[00:06:30.000 --> 00:06:31.000]  反過來
[00:06:31.000 --> 00:06:33.000]  如果耶穌的立場是
[00:06:33.000 --> 00:06:36.000]  你們應該納粹給凱撒
[00:06:36.000 --> 00:06:37.000]  那又怎樣呢
[00:06:37.000 --> 00:06:39.000]  就是這班希律黨人
[00:06:39.000 --> 00:06:40.000]  簡單來說
[00:06:40.000 --> 00:06:41.000]  就像我們今天所謂建制派
[00:06:41.000 --> 00:06:43.000]  非常親政府的一班人
[00:06:43.000 --> 00:06:45.000]  他們認為是沒有問題的
[00:06:45.000 --> 00:06:49.000]  應該臣服於我們地上的在上掌權者政權
[00:06:49.000 --> 00:06:51.000]  所以納粹給政府是沒有問題的
[00:06:51.000 --> 00:06:54.000]  但如果耶穌說贊成納粹
[00:06:54.000 --> 00:06:57.000]  這班猶太眾百姓
[00:06:57.000 --> 00:07:00.000]  他們認為耶穌為何背叛我們的獨一真神
[00:07:00.000 --> 00:07:01.000]  可能反過來
[00:07:01.000 --> 00:07:03.000]  不是羅馬人要殺耶穌
[00:07:03.000 --> 00:07:05.000]  是這班猶太人聽完之後
[00:07:05.000 --> 00:07:06.000]  會不會拿著石頭
[00:07:06.000 --> 00:07:08.000]  馬上就地正法把耶穌打死
[00:07:08.000 --> 00:07:10.000]  雖然耶穌說贊成
[00:07:10.000 --> 00:07:12.000]  也死了
[00:07:12.000 --> 00:07:14.000]  這班人就用這個
[00:07:14.000 --> 00:07:18.000]  好像問神學倫理問題
[00:07:18.000 --> 00:07:21.000]  這麼誠懇的態度去問耶穌
[00:07:21.000 --> 00:07:23.000]  其實是要把耶穌陷於死地
[00:07:23.000 --> 00:07:24.000]  所以第十八節
[00:07:24.000 --> 00:07:26.000]  耶穌就這樣記載
[00:07:26.000 --> 00:07:27.000]  耶穌看出他們的惡意
[00:07:27.000 --> 00:07:29.000]  就說假冒為善的人
[00:07:29.000 --> 00:07:31.000]  為何試探我呢
[00:07:31.000 --> 00:07:33.000]  拿一個納粹的錢給我看
[00:07:33.000 --> 00:07:35.000]  就是當時羅馬人用的銀幣
[00:07:35.000 --> 00:07:39.000]  當然一般銀幣上面都鑄有甚麼
[00:07:39.000 --> 00:07:41.000]  不是紫荊花
[00:07:41.000 --> 00:07:42.000]  香港就是紫荊花
[00:07:42.000 --> 00:07:44.000]  以前未回歸之前
[00:07:44.000 --> 00:07:46.000]  香港人不是鑄有甚麼的
[00:07:46.000 --> 00:07:48.000]  英女皇的頭
[00:07:48.000 --> 00:07:50.000]  統治者君王的圖像
[00:07:50.000 --> 00:07:52.000]  於是他就問納粹的錢
[00:07:52.000 --> 00:07:53.000]  納粹的錢
[00:07:53.000 --> 00:07:54.000]  他說拿了錢來
[00:07:54.000 --> 00:07:55.000]  有人給他錢
[00:07:55.000 --> 00:07:57.000]  這個像和這個號是誰的
[00:07:57.000 --> 00:07:58.000]  人們就回答
[00:07:58.000 --> 00:07:59.000]  凱撒
[00:07:59.000 --> 00:08:00.000]  很明顯
[00:08:00.000 --> 00:08:02.000]  凱撒在統治我們
[00:08:02.000 --> 00:08:04.000]  然後耶穌回答
[00:08:04.000 --> 00:08:06.000]  很有名的一句話
[00:08:06.000 --> 00:08:09.000]  凱撒的就歸凱撒
[00:08:09.000 --> 00:08:10.000]  下一句才厲害
[00:08:10.000 --> 00:08:12.000]  神的就歸神
[00:08:12.000 --> 00:08:14.000]  為何這樣說呢
[00:08:14.000 --> 00:08:17.000]  當耶穌問到這個像是甚麼的時候
[00:08:17.000 --> 00:08:18.000]  英文說
[00:08:18.000 --> 00:08:21.000]  這個形象是誰的
[00:08:21.000 --> 00:08:27.000]  對這班有舊約聖經知識的宗教領袖
[00:08:27.000 --> 00:08:28.000]  很容易就聯想起
[00:08:28.000 --> 00:08:30.000]  甚至我們都可能記得
[00:08:30.000 --> 00:08:31.000]  創世紀講到
[00:08:31.000 --> 00:08:34.000]  人是按著甚麼做
[00:08:34.000 --> 00:08:35.000]  神的形象
[00:08:35.000 --> 00:08:37.000]  The image of God
[00:08:37.000 --> 00:08:40.000]  即是說我們每一個人
[00:08:40.000 --> 00:08:41.000]  都有神的形象
[00:08:41.000 --> 00:08:44.000]  象徵我們的生命是神統治的
[00:08:44.000 --> 00:08:46.000]  象徵這個世界是神統治的
[00:08:46.000 --> 00:08:48.000]  我們每一個人應該效忠給神
[00:08:48.000 --> 00:08:50.000]  的確耶穌亦都不否認
[00:08:50.000 --> 00:08:52.000]  地上的政權都是某程度上
[00:08:52.000 --> 00:08:55.000]  神擺在那裏去管治地上的秩序
[00:08:55.000 --> 00:08:57.000]  所以耶穌在那裏沒有反對
[00:08:57.000 --> 00:08:59.000]  要納稅給地上的政府
[00:08:59.000 --> 00:09:02.000]  但是不代表地上的政府是一個無限的權柄
[00:09:02.000 --> 00:09:03.000]  祂說甚麼就做甚麼
[00:09:03.000 --> 00:09:04.000]  不是
[00:09:04.000 --> 00:09:05.000]  因為無論是舊約的先知
[00:09:05.000 --> 00:09:07.000]  去到新約的施西約看耶穌
[00:09:07.000 --> 00:09:10.000]  見到在上掌權的人犯罪
[00:09:10.000 --> 00:09:11.000]  不遵守真理的時候
[00:09:11.000 --> 00:09:14.000]  都一樣會指責戚責他們
[00:09:14.000 --> 00:09:16.000]  甚至昔日大衛王犯奸淫殺人
[00:09:16.000 --> 00:09:17.000]  記不記得
[00:09:17.000 --> 00:09:20.000]  牙丹先知都做了一個故事
[00:09:20.000 --> 00:09:22.000]  去指證你就是那個罪人
[00:09:22.000 --> 00:09:24.000]  不過耶穌似乎在這裏
[00:09:24.000 --> 00:09:26.000]  或者聖經我們見到
[00:09:26.000 --> 00:09:27.000]  未必是贊成那種
[00:09:27.000 --> 00:09:29.000]  好像起義革命的方式
[00:09:29.000 --> 00:09:30.000]  去推翻政府
[00:09:30.000 --> 00:09:32.000]  因為神自己會做這件事
[00:09:32.000 --> 00:09:34.000]  但是起碼在最基本的情況之下
[00:09:34.000 --> 00:09:37.000]  我們基督徒都要向地上的政府
[00:09:37.000 --> 00:09:39.000]  付出最基本的尊重
[00:09:39.000 --> 00:09:41.000]  所以耶穌沒有反對
[00:09:41.000 --> 00:09:43.000]  凱撒的物歸凱撒
[00:09:43.000 --> 00:09:44.000]  應該納稅
[00:09:44.000 --> 00:09:45.000]  但是同時間
[00:09:45.000 --> 00:09:49.000]  他更加說神的物歸神
[00:09:49.000 --> 00:09:56.000]  什麼東西是神的物?
[00:09:56.000 --> 00:09:58.000]  什麼東西是神的物?
[00:09:58.000 --> 00:10:00.000]  這麼難回答
[00:10:00.000 --> 00:10:01.000]  或者反過來問
[00:10:01.000 --> 00:10:04.000]  什麼東西不是神的物?
[00:10:04.000 --> 00:10:06.000]  沒有一樣東西不是神的物
[00:10:06.000 --> 00:10:07.000]  所有東西都是神的物
[00:10:07.000 --> 00:10:10.000]  包括你和我的生命
[00:10:10.000 --> 00:10:11.000]  所以耶穌就說
[00:10:11.000 --> 00:10:13.000]  你們這群宗教領袖
[00:10:13.000 --> 00:10:15.000]  滿口仁義道德
[00:10:15.000 --> 00:10:18.000]  說是否納稅給凱撒爭論
[00:10:18.000 --> 00:10:20.000]  對神是否效忠
[00:10:20.000 --> 00:10:23.000]  但其實你們所有的生命
[00:10:23.000 --> 00:10:24.000]  一切都是屬神
[00:10:24.000 --> 00:10:27.000]  為什麼你們用神賜給你們權柄知識
[00:10:27.000 --> 00:10:29.000]  去做害人的事
[00:10:29.000 --> 00:10:30.000]  要陷害我
[00:10:30.000 --> 00:10:32.000]  要訛詐百姓
[00:10:32.000 --> 00:10:35.000]  但不是效忠給神呢?
[00:10:35.000 --> 00:10:36.000]  所以耶穌將焦點
[00:10:36.000 --> 00:10:39.000]  由一個神學倫理納稅的問題
[00:10:39.000 --> 00:10:45.000]  提升至轉移至效忠神的挑戰和責備
[00:10:45.000 --> 00:10:47.000]  說這群宗教領袖
[00:10:47.000 --> 00:10:49.000]  戴著仁義道德
[00:10:49.000 --> 00:10:52.000]  聖經神學知識的面具
[00:10:52.000 --> 00:10:55.000]  其實是做害人利己的事
[00:10:55.000 --> 00:10:57.000]  耶穌反客為主
[00:10:57.000 --> 00:11:01.000]  所以我們看看
[00:11:01.000 --> 00:11:03.000]  第二十二節的結果是什麼呢?
[00:11:03.000 --> 00:11:04.000]  他們聽了之後
[00:11:04.000 --> 00:11:05.000]  十分驚訝
[00:11:05.000 --> 00:11:07.000]  就沒話說了
[00:11:07.000 --> 00:11:08.000]  離開了
[00:11:08.000 --> 00:11:10.000]  我們做一些總結
[00:11:10.000 --> 00:11:12.000]  第一回合誰贏?
[00:11:12.000 --> 00:11:13.000]  耶穌贏
[00:11:13.000 --> 00:11:15.000]  分數是什麼?
[00:11:15.000 --> 00:11:17.000]  1比0
[00:11:17.000 --> 00:11:20.000]  第二回合
[00:11:20.000 --> 00:11:24.000]  另一批當時
[00:11:24.000 --> 00:11:28.000]  都是非常有影響力的宗教領袖
[00:11:28.000 --> 00:11:29.000]  叫做薩都哥人
[00:11:29.000 --> 00:11:30.000]  也是猶太人
[00:11:30.000 --> 00:11:31.000]  薩都哥人
[00:11:31.000 --> 00:11:33.000]  他們的背景
[00:11:33.000 --> 00:11:35.000]  主要在當時猶太人階層裡
[00:11:35.000 --> 00:11:39.000]  較為富裕的中上階級
[00:11:39.000 --> 00:11:42.000]  他們跟當時的聖殿很有關係
[00:11:42.000 --> 00:11:44.000]  因為當時的聖殿祭司
[00:11:44.000 --> 00:11:47.000]  很多在裡面工作的人
[00:11:47.000 --> 00:11:49.000]  都是這些薩都哥人的背景
[00:11:49.000 --> 00:11:52.000]  而且因為當時的大祭司
[00:11:52.000 --> 00:11:55.000]  是由羅馬的巡撫去任命的
[00:11:55.000 --> 00:11:57.000]  就是受制於羅馬政權
[00:11:57.000 --> 00:11:59.000]  所以很明顯這群人
[00:11:59.000 --> 00:12:02.000]  是比較偏向於幫政府跟政府
[00:12:02.000 --> 00:12:05.000]  因為他們是政治上的傀儡
[00:12:05.000 --> 00:12:07.000]  政治和宗教上的傀儡
[00:12:07.000 --> 00:12:09.000]  幫羅馬政府去做事
[00:12:09.000 --> 00:12:11.000]  但這群人很有趣
[00:12:11.000 --> 00:12:13.000]  他們在宗教上
[00:12:13.000 --> 00:12:15.000]  他們不會像法利錯人那樣
[00:12:15.000 --> 00:12:17.000]  我們叫做成本舊約聖經
[00:12:17.000 --> 00:12:18.000]  他們都認同是神的話
[00:12:18.000 --> 00:12:19.000]  有權兵
[00:12:19.000 --> 00:12:21.000]  他們認為只是頭五卷叫摩西五經
[00:12:21.000 --> 00:12:22.000]  或者律法書
[00:12:22.000 --> 00:12:24.000]  是正典
[00:12:24.000 --> 00:12:26.000]  是有權兵神的話
[00:12:26.000 --> 00:12:28.000]  其他的不用理
[00:12:28.000 --> 00:12:30.000]  也因為他們覺得
[00:12:30.000 --> 00:12:31.000]  在摩西五經裡
[00:12:31.000 --> 00:12:35.000]  他們找不到講到關於復活的啟示
[00:12:35.000 --> 00:12:37.000]  因為復活在舊約聖經裡
[00:12:37.000 --> 00:12:39.000]  比較明顯的是在
[00:12:39.000 --> 00:12:42.000]  但以理書和以創下書
[00:12:42.000 --> 00:12:43.000]  才有講到
[00:12:43.000 --> 00:12:45.000]  他們覺得那些根本就不是神的話
[00:12:45.000 --> 00:12:47.000]  所以那些不算是正典
[00:12:47.000 --> 00:12:49.000]  所以他們不認同復活
[00:12:49.000 --> 00:12:51.000]  於是他們就用他們似乎
[00:12:51.000 --> 00:12:53.000]  在很多的神學爭辯上
[00:12:53.000 --> 00:12:54.000]  都問的一個問題
[00:12:54.000 --> 00:12:56.000]  沒有人能回答的一個問題
[00:12:56.000 --> 00:12:58.000]  一個假設性的問題
[00:12:58.000 --> 00:12:59.000]  去挑戰耶穌
[00:12:59.000 --> 00:13:02.000]  他們在第23節
[00:13:02.000 --> 00:13:03.000]  23節說
[00:13:03.000 --> 00:13:04.000]  那天撒多哥人來見耶穌
[00:13:04.000 --> 00:13:07.000]  他們說沒有復活者回事
[00:13:07.000 --> 00:13:08.000]  於是就問耶穌
[00:13:08.000 --> 00:13:09.000]  喀魯斯摩西說
[00:13:09.000 --> 00:13:11.000]  某人若死了
[00:13:11.000 --> 00:13:12.000]  沒有孩子
[00:13:12.000 --> 00:13:14.000]  他的弟弟就要娶他的太太
[00:13:14.000 --> 00:13:16.000]  為哥哥生子立後
[00:13:16.000 --> 00:13:19.000]  也為了當時承繼一些家族上的產業
[00:13:19.000 --> 00:13:22.000]  免得一個家庭因為這樣
[00:13:22.000 --> 00:13:24.000]  沒有了一些維生的田產
[00:13:24.000 --> 00:13:26.000]  然後他們就假設一個問題
[00:13:26.000 --> 00:13:28.000]  從前我這裡有兄弟七人
[00:13:28.000 --> 00:13:30.000]  第一個娶了太太
[00:13:30.000 --> 00:13:31.000]  死了沒有子女
[00:13:31.000 --> 00:13:33.000]  二哥就要娶她
[00:13:33.000 --> 00:13:35.000]  但是二哥娶完又沒有生子
[00:13:35.000 --> 00:13:36.000]  又死了
[00:13:36.000 --> 00:13:38.000]  然後連續七個兄弟都娶過她
[00:13:38.000 --> 00:13:41.000]  七個都沒有和她生子
[00:13:41.000 --> 00:13:43.000]  若果有復活
[00:13:43.000 --> 00:13:45.000]  將來復活的時候
[00:13:45.000 --> 00:13:49.000]  這個女人是這七兄弟的哪個太太呢?
[00:13:49.000 --> 00:13:51.000]  耶穌怎麼回答呢?
[00:13:51.000 --> 00:13:53.000]  究竟如果這樣復活
[00:13:53.000 --> 00:13:57.000]  這個婦人是不是有一個多夫制呢?
[00:13:57.000 --> 00:13:58.000]  一個人有七個丈夫
[00:13:58.000 --> 00:13:59.000]  現在七個丈夫是七兄弟
[00:13:59.000 --> 00:14:00.000]  那不就亂倫了嗎?
[00:14:00.000 --> 00:14:02.000]  所以在邏輯來講
[00:14:02.000 --> 00:14:04.000]  是覺得天下無敵的問題
[00:14:04.000 --> 00:14:06.000]  是我們最高招來的
[00:14:06.000 --> 00:14:07.000]  等於有人挑戰你
[00:14:07.000 --> 00:14:08.000]  你信有神
[00:14:08.000 --> 00:14:09.000]  神是全能的
[00:14:09.000 --> 00:14:12.000]  神能否做一塊自己捧不起的石頭呢?
[00:14:12.000 --> 00:14:14.000]  類似這樣的情況
[00:14:14.000 --> 00:14:16.000]  於是那些人就尖字起
[00:14:16.000 --> 00:14:17.000]  那些撒多哥人就以為
[00:14:17.000 --> 00:14:19.000]  就算不能夠害死耶穌
[00:14:19.000 --> 00:14:22.000]  起碼在眾人面前羞辱他
[00:14:22.000 --> 00:14:25.000]  讓他不能夠答得清楚
[00:14:25.000 --> 00:14:27.000]  削弱耶穌作為一個
[00:14:27.000 --> 00:14:32.000]  法律或者律法聖經教導的老師的權威
[00:14:32.000 --> 00:14:34.000]  耶穌怎麼回答呢?
[00:14:34.000 --> 00:14:36.000]  第29節
[00:14:36.000 --> 00:14:37.000]  耶穌回答他們
[00:14:37.000 --> 00:14:38.000]  他們說你們錯了
[00:14:38.000 --> 00:14:40.000]  因為你們不明白聖經
[00:14:40.000 --> 00:14:43.000]  也不知道神的大能
[00:14:43.000 --> 00:14:44.000]  他們有兩件事
[00:14:44.000 --> 00:14:45.000]  他們以為自己知道
[00:14:45.000 --> 00:14:46.000]  他們不知道兩件事
[00:14:46.000 --> 00:14:48.000]  第一他們不知道聖經
[00:14:48.000 --> 00:14:50.000]  第二他們不知道神的大能
[00:14:50.000 --> 00:14:52.000]  耶穌首先回答了關於復活
[00:14:52.000 --> 00:14:55.000]  祂說人復活之後的狀態是怎樣的呢?
[00:14:55.000 --> 00:14:57.000]  就好像天上的天使使者
[00:14:57.000 --> 00:14:59.000]  也不娶也不嫁
[00:14:59.000 --> 00:15:02.000]  嫁娶生育是地上的事
[00:15:02.000 --> 00:15:05.000]  天上不是好像我們聽見
[00:15:05.000 --> 00:15:06.000]  有些宗教講輪迴
[00:15:06.000 --> 00:15:08.000]  完了我們再來一次
[00:15:08.000 --> 00:15:09.000]  又重新一個人生
[00:15:09.000 --> 00:15:11.000]  又是結婚生子死亡
[00:15:11.000 --> 00:15:12.000]  不是
[00:15:12.000 --> 00:15:14.000]  在永生裡面復活之後
[00:15:14.000 --> 00:15:16.000]  人再不娶不嫁
[00:15:16.000 --> 00:15:19.000]  我們活在另一個永恆的狀態
[00:15:19.000 --> 00:15:21.000]  和現在是不同的
[00:15:21.000 --> 00:15:23.000]  很有趣
[00:15:23.000 --> 00:15:26.000]  這群殺刀的人可能不信有天使
[00:15:26.000 --> 00:15:30.000]  耶穌就偏偏找天使去回答這個問題
[00:15:30.000 --> 00:15:34.000]  去暗示他們不信有天使是錯的
[00:15:34.000 --> 00:15:35.000]  然後我繼續回答
[00:15:35.000 --> 00:15:37.000]  用聖經來回答
[00:15:37.000 --> 00:15:39.000]  你們說沒有復活問題
[00:15:39.000 --> 00:15:41.000]  我看看聖經怎樣說
[00:15:41.000 --> 00:15:42.000]  然後第三十一節
[00:15:42.000 --> 00:15:44.000]  論到死人復活
[00:15:44.000 --> 00:15:45.000]  上帝向你們所說的
[00:15:45.000 --> 00:15:46.000]  你們沒有聽過嗎?
[00:15:46.000 --> 00:15:47.000]  你們知道的
[00:15:47.000 --> 00:15:50.000]  就是你們所認同的摩西五經
[00:15:50.000 --> 00:15:51.000]  祂說
[00:15:51.000 --> 00:15:53.000]  我是阿巴拉罕的上帝
[00:15:53.000 --> 00:15:54.000]  以撒的上帝
[00:15:54.000 --> 00:15:55.000]  瓦國的上帝
[00:15:55.000 --> 00:15:56.000]  這裡出自哪裡?
[00:15:56.000 --> 00:15:59.000]  就是摩西五經裡面出埃及記三章六節
[00:15:59.000 --> 00:16:01.000]  摩西第一次遇見神
[00:16:01.000 --> 00:16:04.000]  神向摩西自我介紹的時候
[00:16:04.000 --> 00:16:06.000]  英文是怎樣說呢?
[00:16:06.000 --> 00:16:07.000]  比較清楚的
[00:16:07.000 --> 00:16:09.000]  I am the God of your father
[00:16:09.000 --> 00:16:11.000]  the God of Abraham
[00:16:11.000 --> 00:16:12.000]  the God of Isaac
[00:16:12.000 --> 00:16:14.000]  the God of Jacob
[00:16:14.000 --> 00:16:15.000]  有些人這樣看
[00:16:15.000 --> 00:16:17.000]  為什麼耶穌說完這句話
[00:16:17.000 --> 00:16:18.000]  就好像解答了復活問題
[00:16:18.000 --> 00:16:19.000]  那怎樣回答呢?
[00:16:19.000 --> 00:16:21.000]  的確因為耶穌在這裡
[00:16:21.000 --> 00:16:29.000]  用這些很仔細的文法去解答這個問題
[00:16:29.000 --> 00:16:31.000]  就是如果神用這句話
[00:16:31.000 --> 00:16:34.000]  I am the God of Abraham
