
[00:00:00.000 --> 00:00:05.200]  耶穌基督的啟示是超越眾先知的啟示
[00:02:00.880 --> 00:02:05.280]  他是很直接去直斥一班信徒的需要在哪裏
[00:02:05.280 --> 00:02:08.080]  甚至是指責他們的問題在哪裏
[00:02:08.080 --> 00:02:13.280]  但是這個作者的心是一個好的心
[00:02:13.280 --> 00:02:19.520]  他很希望這班讀者能夠在他們的屬靈生命裏邊
[00:02:19.520 --> 00:02:22.480]  可以不斷地去成長
[00:02:22.480 --> 00:02:27.120]  以致到今天我的題目就是「邁向成熟」
[00:02:27.120 --> 00:02:31.760]  我們很希望我們的信仰不是停頓在某一個點
[00:02:31.760 --> 00:02:35.520]  我們的信仰是欣賞加恩的信仰
[00:02:35.520 --> 00:02:38.400]  我們的信仰是進步的信仰
[00:02:38.400 --> 00:02:42.080]  我們的信仰是承聖是一個進程的信仰
[00:02:42.080 --> 00:02:45.120]  以致到我們必須能夠在主的面前
[00:02:45.120 --> 00:02:47.920]  在馬年開始我們能夠立志
[00:02:47.920 --> 00:02:54.080]  我們可以在一年當中我們能夠去為主更加地成長
[00:02:54.080 --> 00:02:55.280]  更加地成熟
[00:02:55.280 --> 00:02:58.560]  在我自己信主到今天三十幾四十年
[00:02:58.560 --> 00:03:00.080]  在我的過程當中
[00:03:00.080 --> 00:03:03.280]  其實我自己是有幾個目者
[00:03:03.280 --> 00:03:05.600]  是對我自己有很深的影響
[00:03:05.600 --> 00:03:07.280]  這幾個目者是不同的地方
[00:03:07.280 --> 00:03:09.760]  因為我自己在不同的時段
[00:03:09.760 --> 00:03:13.520]  在不同的地方是參加同一間教會
[00:03:13.520 --> 00:03:16.400]  所以變成認識我的目者其實並不是很多
[00:03:16.400 --> 00:03:19.360]  因為我在滿地可信耶穌
[00:03:19.360 --> 00:03:20.640]  在滿地可信耶穌
[00:03:20.640 --> 00:03:22.080]  當時我信耶穌的時候
[00:03:22.080 --> 00:03:24.080]  我去了一間西人教會
[00:03:24.080 --> 00:03:26.080]  當時這間西人教會的牧師
[00:03:26.080 --> 00:03:29.840]  對聖經那一份執著
[00:03:29.840 --> 00:03:32.320]  那一份嚴謹的教導
[00:03:32.320 --> 00:03:33.680]  那種的識經
[00:03:33.680 --> 00:03:35.520]  是對我有很深的影響
[00:03:35.520 --> 00:03:36.640]  Pastor Hamilton
[00:03:36.640 --> 00:03:38.880]  他是崇拜他那邊
[00:03:38.880 --> 00:03:40.560]  早堂崇拜有晚堂崇拜
[00:03:40.560 --> 00:03:43.600]  但他早堂崇拜和晚堂崇拜的信息是不同的
[00:03:43.600 --> 00:03:47.360]  早堂崇拜是給一般的信徒回來教會一齊敬拜
[00:03:47.360 --> 00:03:50.640]  如果你有心可以回去晚堂崇拜
[00:03:50.640 --> 00:03:51.920]  而在晚堂崇拜那邊
[00:03:51.920 --> 00:03:54.400]  他就逐章逐卷書
[00:03:54.400 --> 00:03:58.400]  每一個晚上來跟我們有系統的分析
[00:03:58.400 --> 00:04:00.560]  所以這個目者給我自己的反省
[00:04:00.560 --> 00:04:01.840]  給我自己的幫助
[00:04:01.840 --> 00:04:03.040]  給我自己的提醒
[00:04:03.040 --> 00:04:04.080]  就是今天我講到
[00:04:04.080 --> 00:04:06.000]  我是喜歡一卷書一卷書去講
[00:04:06.000 --> 00:04:07.920]  因為這個目者的晚堂崇拜
[00:04:07.920 --> 00:04:10.080]  給我自己很多的激勵
[00:04:10.080 --> 00:04:11.040]  很多的鼓勵
[00:04:11.040 --> 00:04:14.160]  和很多的在教導那邊的那種細微
[00:04:14.160 --> 00:04:15.760]  當然這個目者後期
[00:04:15.760 --> 00:04:18.400]  因著他家庭那邊的問題
[00:04:18.400 --> 00:04:19.840]  他最終有一分
[00:04:19.840 --> 00:04:22.240]  其實是我自己不明白的
[00:04:22.240 --> 00:04:23.360]  我自己真的不明白
[00:04:23.360 --> 00:04:26.080]  以致到後期我都沒有機會再見到他
[00:04:26.080 --> 00:04:28.640]  因為我不知道他去了哪裡
[00:04:28.640 --> 00:04:31.920]  第二個目者就是在多倫多的目者
[00:04:31.920 --> 00:04:34.080]  多倫多的目者是很嚴謹的
[00:04:34.080 --> 00:04:35.200]  很嚴厲的
[00:04:35.200 --> 00:04:37.760]  我以前偶爾會提醒他
[00:04:37.760 --> 00:04:39.840]  他見到姐妹化妝他就受不了
[00:04:39.840 --> 00:04:41.760]  他就會罵他們姐妹化妝
[00:04:41.760 --> 00:04:42.800]  為什麼要化妝
[00:04:42.800 --> 00:04:46.080]  我們有神的形象和樣式
[00:04:46.080 --> 00:04:48.240]  一化妝就沒有上帝的樣子
[00:04:48.240 --> 00:04:50.160]  他會罵那些姐妹
[00:04:50.160 --> 00:04:53.280]  他會罵我們拍拖
[00:04:53.280 --> 00:04:54.800]  他說拍拖千萬不准牽手
[00:04:54.800 --> 00:04:56.960]  拍拖不准牽手什麼叫拍拖
[00:04:56.960 --> 00:04:59.040]  拍拖不牽手什麼叫拍拖
[00:04:59.040 --> 00:04:59.920]  他說不准牽手
[00:04:59.920 --> 00:05:01.520]  他說因為他一牽手
[00:05:01.520 --> 00:05:03.200]  慢慢慢慢你就不會滿足了
[00:05:03.200 --> 00:05:04.800]  你就會搭他的肩膀
[00:05:04.800 --> 00:05:06.000]  慢慢慢慢你就不會滿足了
[00:05:06.000 --> 00:05:06.960]  你搭他的腰
[00:05:06.960 --> 00:05:08.160]  慢慢慢慢你就不會滿足了
[00:05:08.160 --> 00:05:09.520]  你就會看著他
[00:05:09.520 --> 00:05:10.400]  就親下去
[00:05:10.400 --> 00:05:12.480]  一親下去你就麻煩了
[00:05:12.480 --> 00:05:15.760]  他說第一步就要開始謹慎自己
[00:05:15.760 --> 00:05:19.520]  不要被撒旦有任何的猶豫
[00:05:19.520 --> 00:05:20.640]  很嚴厲
[00:05:20.640 --> 00:05:22.400]  但是這個牧師
[00:05:22.400 --> 00:05:24.480]  最喜歡問我們一個問題
[00:05:24.480 --> 00:05:27.120]  他經常一見到我們就會問這個問題
[00:05:27.120 --> 00:05:28.240]  叫Peter Peter Peter
[00:05:28.240 --> 00:05:30.560]  因為我英文名叫Peter
[00:05:30.560 --> 00:05:35.760]  Peter 你最近成熟了點沒有
[00:05:35.760 --> 00:05:37.920]  我經常都這樣 成熟了點沒有
[00:05:37.920 --> 00:05:39.840]  他會問另一個人
[00:05:39.840 --> 00:05:41.680]  Peter Peter
[00:05:41.680 --> 00:05:45.040]  最近Steward成熟了點沒有
[00:05:45.040 --> 00:05:47.920]  Steward是誰 就是李牧師
[00:05:47.920 --> 00:05:51.360]  最近他成熟了點沒有
[00:05:51.360 --> 00:05:53.360]  當時自己心裡面有很多反感
[00:05:53.360 --> 00:05:55.360]  我知道反感 我不明白
[00:05:55.360 --> 00:05:58.480]  為什麼無端端問我們成熟了點沒有
[00:05:58.480 --> 00:05:59.520]  什麼叫成熟
[00:05:59.520 --> 00:06:00.560]  他有時候很大膽
[00:06:00.560 --> 00:06:01.600]  有時候來問我
[00:06:01.600 --> 00:06:04.240]  最近蔡耀宏醫生成熟了點沒有
[00:06:04.240 --> 00:06:06.320]  哇 蔡耀宏醫生也成熟了點沒有
[00:06:06.320 --> 00:06:08.480]  因為他是一個牧師
[00:06:08.480 --> 00:06:11.120]  他會經常這樣問我們
[00:06:11.120 --> 00:06:12.400]  當時年輕
[00:06:12.400 --> 00:06:13.600]  這位牧師那麼嚴謹
[00:06:13.600 --> 00:06:14.880]  我又不敢跟他吵架
[00:06:14.880 --> 00:06:16.080]  因為他很兇的
[00:06:16.080 --> 00:06:18.000]  他是很嚴厲的
[00:06:18.000 --> 00:06:20.480]  所以沒有人夠膽去說他
[00:06:20.480 --> 00:06:22.800]  但另一方面當然我們也學習順服
[00:06:22.800 --> 00:06:24.720]  既然他問這個問題
[00:06:24.720 --> 00:06:26.160]  我們的心裡面是這樣
[00:06:26.160 --> 00:06:27.760]  雖然不太明白
[00:06:27.760 --> 00:06:29.680]  但另一方面就開始
[00:06:29.680 --> 00:06:31.680]  去到幾十年之後的今天
[00:06:31.680 --> 00:06:33.680]  當我預備這篇講章的時候
[00:06:33.680 --> 00:06:36.800]  我終於明白這個老人家
[00:06:36.800 --> 00:06:40.400]  昔日為什麼他會經常問我們這個問題
[00:06:40.400 --> 00:06:42.480]  去到我今天變成老人家之後
[00:06:42.480 --> 00:06:43.920]  就會明白
[00:06:43.920 --> 00:06:44.880]  今年年底
[00:06:44.880 --> 00:06:45.920]  去到晚年年底
[00:06:45.920 --> 00:06:48.080]  我都會開始問大家
[00:06:48.080 --> 00:06:50.720]  最近成熟了點沒有
[00:06:50.720 --> 00:06:52.000]  為什麼呢
[00:06:52.000 --> 00:06:53.520]  其實他這樣問
[00:06:53.520 --> 00:06:56.320]  其實是對我們很多的提醒
[00:06:56.320 --> 00:07:00.880]  我們的信仰是一個進步的信仰
[00:07:00.880 --> 00:07:03.840]  我們的信仰應該是成長的信仰
[00:07:03.840 --> 00:07:06.000]  以致到今天我這個題目
[00:07:06.000 --> 00:07:07.680]  就是邁向成熟
[00:07:07.680 --> 00:07:09.680]  我們怎樣看這個作者
[00:07:09.680 --> 00:07:11.120]  這個希伯來書的作者
[00:07:11.120 --> 00:07:12.800]  去到第五章十一節
[00:07:12.800 --> 00:07:15.600]  一直去到第六章十二節
[00:07:15.600 --> 00:07:18.000]  一段這麼大段的聖經
[00:07:18.000 --> 00:07:19.440]  其實它是一個主題
[00:07:19.440 --> 00:07:22.720]  他就希望透過他的嚴厲
[00:07:22.720 --> 00:07:23.760]  其實他真的很嚴厲的
[00:07:23.760 --> 00:07:24.800]  這個作者
[00:07:24.800 --> 00:07:27.360]  他是不同這班的信徒
[00:07:27.360 --> 00:07:28.800]  他不是欺負他們的
[00:07:28.800 --> 00:07:30.400]  在這段時間他沒有欺負他們
[00:07:30.400 --> 00:07:31.680]  他不是說算了算了
[00:07:31.680 --> 00:07:32.720]  你繼續繼續
[00:07:32.720 --> 00:07:34.000]  不要緊不要緊
[00:07:34.000 --> 00:07:35.760]  繼續繼續
[00:07:35.760 --> 00:07:36.720]  他不是這樣
[00:07:36.720 --> 00:07:38.880]  他一開始就很直接
[00:07:38.880 --> 00:07:41.040]  跟這班的信徒
[00:07:41.040 --> 00:07:42.560]  他跟他們說
[00:07:42.560 --> 00:07:43.680]  一開始他就說
[00:07:43.680 --> 00:07:44.960]  他說各位信徒
[00:07:44.960 --> 00:07:46.880]  他說我們應該有個目標
[00:07:46.880 --> 00:07:47.920]  這個目標就是
[00:07:47.920 --> 00:07:50.640]  我們要邁向成熟
[00:07:50.640 --> 00:07:52.560]  他說我們一定要有這個目標
[00:07:52.560 --> 00:07:54.880]  我們作為信徒一定要有個目標
[00:07:54.880 --> 00:07:57.760]  就是邁向成熟這個目標
[00:07:57.760 --> 00:07:59.680]  一開始第五章第十一節
[00:07:59.680 --> 00:08:01.120]  他就說了一句聖經
[00:08:01.120 --> 00:08:02.000]  他就這麼說
[00:08:02.000 --> 00:08:04.160]  他說論道物機使得
[00:08:04.160 --> 00:08:05.680]  我們有好些話
[00:08:05.680 --> 00:08:07.920]  並且難以解明
[00:08:07.920 --> 00:08:09.440]  我們一看這段聖經就說
[00:08:09.440 --> 00:08:10.640]  難以解明
[00:08:10.640 --> 00:08:11.440]  哇 就是說
[00:08:11.440 --> 00:08:13.120]  神的話語真的不容易明白
[00:08:13.120 --> 00:08:13.760]  不容易明白
[00:08:13.760 --> 00:08:15.280]  不如不要看聖經
[00:08:15.280 --> 00:08:16.240]  我們很自然的
[00:08:16.240 --> 00:08:18.320]  都看不明白就不看了
[00:08:18.320 --> 00:08:19.840]  但是我們再看下面那句
[00:08:19.840 --> 00:08:20.960]  這個作者說什麼呢
[00:08:20.960 --> 00:08:21.760]  他說當他說完
[00:08:21.760 --> 00:08:24.000]  並且難以解明之後
[00:08:24.000 --> 00:08:28.880]  他說因為你們聽不進去
[00:08:28.880 --> 00:08:30.000]  這個作者很有趣
[00:08:30.000 --> 00:08:33.680]  一開始他就用了物機使得
[00:08:33.680 --> 00:08:36.160]  我們遲些會說這個人物
[00:08:36.160 --> 00:08:37.760]  因為這段聖經
[00:08:37.760 --> 00:08:38.880]  五章十一節
[00:08:38.880 --> 00:08:41.920]  不同的學者有不同的擺位
[00:08:41.920 --> 00:08:42.720]  意思是擺位
[00:08:42.720 --> 00:08:46.480]  這節聖經究竟擺在前面那一段
[00:08:46.480 --> 00:08:48.480]  一節到第十節
[00:08:48.480 --> 00:08:50.800]  成為十一節的結尾
[00:08:50.800 --> 00:08:53.840]  還是第二段的部分的起頭
[00:08:53.840 --> 00:08:56.080]  不同的學者有不同的說法
[00:08:56.080 --> 00:08:58.640]  有些說應該擺在一節到十一節
[00:08:58.640 --> 00:08:59.680]  這是結尾
[00:08:59.680 --> 00:09:00.720]  但有些學者就說
[00:09:00.720 --> 00:09:02.480]  應該由五章十一節開始
[00:09:02.480 --> 00:09:04.480]  打後到六章十二節
[00:09:04.480 --> 00:09:06.080]  不同學者有不同的分段
[00:09:06.080 --> 00:09:10.160]  我就取了擺在後面的分段的看法
[00:09:10.160 --> 00:09:11.120]  原因是什麼呢
[00:09:11.120 --> 00:09:13.280]  原因就是因為這個作者
[00:09:13.280 --> 00:09:16.720]  一開始就說物機使得
[00:09:16.720 --> 00:09:18.160]  雖然他沒有說很多東西
[00:09:18.160 --> 00:09:20.160]  他說論到物機使得
[00:09:20.160 --> 00:09:21.760]  我有很多東西要說
[00:09:21.760 --> 00:09:24.480]  不過好像很難明白
[00:09:24.480 --> 00:09:27.120]  是因為你們聽不進去
[00:09:27.120 --> 00:09:29.520]  這個作者真正的意思是什麼呢
[00:09:29.520 --> 00:09:30.160]  真正的意思
[00:09:30.160 --> 00:09:31.920]  如果看原文的意思
[00:09:31.920 --> 00:09:32.960]  原文的意思就是
[00:09:32.960 --> 00:09:36.880]  他說原來人有種惰性
[00:09:36.880 --> 00:09:37.680]  這種惰性
[00:09:37.680 --> 00:09:40.800]  就算聽東西也有一種惰性
[00:09:40.800 --> 00:09:42.160]  意思就是說
[00:09:42.160 --> 00:09:45.200]  如果我們聽一些道的時候
[00:09:45.200 --> 00:09:50.480]  而這些道是在責備我們某些疏忽的時候
[00:09:50.480 --> 00:09:55.680]  人就會很自然的懶惰去聽
[00:09:55.680 --> 00:09:57.680]  如果直譯就是懶惰去聽
[00:09:57.680 --> 00:10:00.800]  我們中文聖經就翻譯成聽不入耳
[00:10:00.800 --> 00:10:02.240]  其實這個很自然的
[00:10:02.240 --> 00:10:04.960]  其實今天我們信徒回教會聽到
[00:10:04.960 --> 00:10:05.600]  我們很自然
[00:10:05.600 --> 00:10:06.960]  包括我自己也是
[00:10:06.960 --> 00:10:08.720]  適合聽就聽
[00:10:08.720 --> 00:10:11.760]  不適合聽就放下它
[00:10:11.760 --> 00:10:13.200]  如果今天我犯奸淫
[00:10:13.200 --> 00:10:13.920]  我不是
[00:10:13.920 --> 00:10:16.880]  如果我犯奸淫
[00:10:16.880 --> 00:10:17.680]  回來教會
[00:10:17.680 --> 00:10:19.120]  這麼巧一個牧師講奸淫
[00:10:19.120 --> 00:10:22.080]  現在每個人都是這樣
[00:10:22.080 --> 00:10:24.400]  很老套的牧師
[00:10:24.400 --> 00:10:27.760]  我們會有很多說話來自辯
[00:10:27.760 --> 00:10:28.720]  去到一個地步
[00:10:28.720 --> 00:10:30.400]  我們根本聽不入耳
[00:10:30.400 --> 00:10:32.720]  其實不是很難明白的
[00:10:32.720 --> 00:10:33.920]  犯奸淫對不對
[00:10:33.920 --> 00:10:35.840]  一定不對的
[00:10:35.840 --> 00:10:36.800]  我們明知不對的
[00:10:36.800 --> 00:10:38.080]  但是我們聽不入耳
[00:10:38.080 --> 00:10:39.840]  以致我們很多時候
[00:10:39.840 --> 00:10:40.800]  這個作者就說
[00:10:40.800 --> 00:10:41.760]  喂
[00:10:41.760 --> 00:10:43.840]  他說你們聽不入耳
[00:10:43.840 --> 00:10:45.600]  就因為你們聽不入耳
[00:10:45.600 --> 00:10:47.040]  他就繼續講
[00:10:47.040 --> 00:10:48.880]  他說你們這班的信徒
[00:10:48.880 --> 00:10:51.600]  你們應該是做師傅
[00:10:51.600 --> 00:10:54.640]  他說你們理當是做師傅
[00:10:54.640 --> 00:10:58.960]  不過你們現在居然不是師傅
[00:10:58.960 --> 00:11:03.600]  還在聽一些羈要真理
[00:11:03.600 --> 00:11:05.360]  這個作者一開始就覺得
[00:11:05.360 --> 00:11:07.680]  就責備這班信徒
[00:11:07.680 --> 00:11:09.680]  他說你們應該做師傅
[00:11:09.680 --> 00:11:11.040]  用我們俗一點的
[00:11:11.040 --> 00:11:12.800]  你們這班老油條
[00:11:12.800 --> 00:11:14.560]  你們應該做師傅
[00:11:14.560 --> 00:11:16.480]  但是去到做老油條
[00:11:16.480 --> 00:11:19.600]  還在聽羈要真理
[00:11:19.600 --> 00:11:23.040]  他說你們為什麼還在享受飲奶
[00:11:23.040 --> 00:11:26.400]  而不去吃一些乾糧
[00:11:26.400 --> 00:11:29.120]  這個作者一開始就說
[00:11:29.120 --> 00:11:30.000]  喂
[00:11:30.000 --> 00:11:32.080]  我們應該有一個目標
[00:11:32.080 --> 00:11:37.200]  不要再停頓在羈要真理的範疇裏面
[00:11:37.200 --> 00:11:38.640]  我們要向前
[00:11:38.640 --> 00:11:41.120]  我們不要再不敢自己做
[00:11:41.120 --> 00:11:42.400]  應該做師傅的
[00:11:42.400 --> 00:11:44.720]  就等於我們今天很多信徒都會這樣
[00:11:44.720 --> 00:11:45.520]  信徒很多年
[00:11:45.520 --> 00:11:46.560]  回來教會很多年
[00:11:46.560 --> 00:11:51.680]  我們應該去幫助一些初信的弟兄姊妹
[00:11:51.680 --> 00:11:52.720]  如果在小組那邊
[00:11:52.720 --> 00:11:54.240]  你已經回小組十年了
[00:11:54.240 --> 00:11:55.280]  有一個新朋友來
[00:11:55.280 --> 00:11:56.800]  你應該關心他
[00:11:56.800 --> 00:11:58.240]  但是很多信徒不是
[00:11:58.240 --> 00:11:58.960]  很多信徒會說
[00:11:58.960 --> 00:12:00.640]  牧師為什麼不關心我
[00:12:00.640 --> 00:12:01.440]  為什麼關心他
[00:12:01.440 --> 00:12:02.320]  你不關心我
[00:12:02.320 --> 00:12:03.600]  喂
[00:12:03.600 --> 00:12:04.800]  你回了十年了
[00:12:04.800 --> 00:12:05.760]  你應該做師傅
[00:12:05.760 --> 00:12:07.280]  應該關心他
[00:12:07.280 --> 00:12:09.680]  這個作者一開始就這樣說
[00:12:09.680 --> 00:12:10.720]  弟兄姊妹
[00:12:10.720 --> 00:12:13.040]  過去這個星期
[00:12:13.040 --> 00:12:14.480]  在TWA
[00:12:14.480 --> 00:12:16.400]  特別在針研有幾次聖經
[00:12:16.400 --> 00:12:19.440]  我覺得是很容易讀完之後
[00:12:19.440 --> 00:12:21.520]  去明白這個作者的心意
[00:12:21.520 --> 00:12:23.200]  我們讀一讀針研第七章
[00:12:23.200 --> 00:12:25.040]  由第一節到第五節
[00:12:25.040 --> 00:12:26.400]  我們準備讀這五節聖經
[00:12:26.400 --> 00:12:27.680]  一二三
[00:12:27.680 --> 00:12:30.720]  我而你要遵守我的言語
[00:12:30.720 --> 00:12:55.840]  (音樂)
[00:12:55.840 --> 00:12:57.360]  這個作者很清楚
[00:12:57.360 --> 00:12:59.920]  他說今天你們要
[00:12:59.920 --> 00:13:01.040]  聽我的話
[00:13:01.040 --> 00:13:03.040]  你們要遵守我的話
[00:13:03.040 --> 00:13:05.280]  作者從來沒有說過
[00:13:05.280 --> 00:13:07.600]  你們要聽對聽的話
[00:13:07.600 --> 00:13:09.360]  守對聽命令
[00:13:09.360 --> 00:13:10.480]  而不是
[00:13:10.480 --> 00:13:11.920]  他沒有這個規範
[00:13:11.920 --> 00:13:13.200]  今天上帝就說
[00:13:13.200 --> 00:13:14.960]  今天我們一定要
[00:13:14.960 --> 00:13:16.640]  遵守神的話
[00:13:16.640 --> 00:13:19.120]  要遵守祂的命令
[00:13:19.120 --> 00:13:20.640]  我們就能夠存活
[00:13:20.640 --> 00:13:22.320]  以致我們可以
[00:13:22.320 --> 00:13:24.480]  遠離罪惡
[00:13:24.480 --> 00:13:26.000]  遠離偶像
[00:13:26.000 --> 00:13:27.200]  遠離淫婦
[00:13:27.200 --> 00:13:29.280]  遠離一切的罪
[00:13:29.280 --> 00:13:30.720]  弟兄姊妹
[00:13:30.720 --> 00:13:33.680]  我們每天早上做親父時刻
[00:13:33.680 --> 00:13:34.800]  我們的目的是什麼
[00:13:34.800 --> 00:13:36.480]  我們的目的不是一個老土
[00:13:36.480 --> 00:13:38.400]  我們的目的不只是一個儀式
[00:13:38.400 --> 00:13:39.600]  我們不讀聖經不行
[00:13:39.600 --> 00:13:40.640]  牧師說一定要讀
[00:13:40.640 --> 00:13:41.840]  我不是這個意思
[00:13:41.840 --> 00:13:42.880]  而是我們有沒有想過
[00:13:42.880 --> 00:13:44.720]  我們每一天讀上帝的說話
[00:13:44.720 --> 00:13:46.960]  每一天就好像一面鏡子
[00:13:46.960 --> 00:13:48.160]  我們照一照鏡子
[00:13:48.160 --> 00:13:50.800]  今天我究竟有沒有犯奸淫
[00:13:50.800 --> 00:13:53.600]  我今天究竟有沒有疏忽某些罪
[00:13:53.600 --> 00:13:54.960]  我今天有沒有做一些事
[00:13:54.960 --> 00:13:56.560]  是上帝不喜悅
[00:13:56.560 --> 00:13:57.920]  今天我們看著耶穌基督
[00:13:57.920 --> 00:13:59.840]  在西馬利園的掙扎
[00:13:59.840 --> 00:14:02.080]  其實我們是否明白祂的掙扎
[00:14:02.080 --> 00:14:03.360]  或者我們在掙扎當中
[00:14:03.360 --> 00:14:05.760]  祂最終都信服上帝的時候
[00:14:05.760 --> 00:14:08.400]  我們會不會去效法耶穌基督
[00:14:08.400 --> 00:14:10.320]  祂最終去信服上帝
[00:14:10.320 --> 00:14:12.800]  我們每一天在神的說話裏面
[00:14:12.800 --> 00:14:15.200]  對我們有些提醒
[00:14:15.200 --> 00:14:16.400]  有些潔淨
[00:14:16.400 --> 00:14:17.520]  弟兄姊妹
[00:14:17.520 --> 00:14:20.000]  今天我們看到很多年輕的信徒
[00:14:20.000 --> 00:14:21.200]  這一代的年輕信徒
[00:14:21.200 --> 00:14:24.000]  他們會說這些是老土的
[00:14:24.000 --> 00:14:26.960]  這些是靈修讀經
[00:14:26.960 --> 00:14:28.160]  不要這麼老土
[00:14:28.160 --> 00:14:29.200]  我不懂聖經
[00:14:29.200 --> 00:14:31.520]  他們用另一種解釋聖經的方法
[00:14:31.520 --> 00:14:33.360]  甚至去贊成同性戀
[00:14:33.360 --> 00:14:34.000]  弟兄姊妹
[00:14:34.000 --> 00:14:35.520]  這是一個很大的問題
[00:14:35.520 --> 00:14:37.600]  我們明白我們是要關心
[00:14:37.600 --> 00:14:38.800]  我們不可以有歧視
[00:14:38.800 --> 00:14:39.840]  這是絕對對的
[00:14:39.840 --> 00:14:40.720]  但是另一方面
[00:14:40.720 --> 00:14:43.760]  我們是要有罪就要有罪
[00:14:43.760 --> 00:14:44.720]  罪就是罪
[00:14:44.720 --> 00:14:47.280]  我們不能夠將罪變成不是罪
[00:14:47.280 --> 00:14:48.880]  但是今天別的福音
[00:14:48.880 --> 00:14:52.000]  是可以將罪解釋成不是罪
[00:14:52.000 --> 00:14:54.960]  但是上帝也在聖經很清楚說了
[00:14:54.960 --> 00:14:56.800]  今天我們要謹慎
[00:14:56.800 --> 00:15:00.800]  我們要將上帝的說話藏在心裡
[00:15:00.800 --> 00:15:03.280]  以致我們能夠遵守祂的話
[00:15:03.280 --> 00:15:06.320]  我們才能夠可以遠離罪惡
[00:15:06.320 --> 00:15:07.680]  弟兄姊妹
[00:15:07.680 --> 00:15:11.440]  但是如果我們聽不入耳
[00:15:11.440 --> 00:15:12.560]  聽不入耳
[00:15:12.560 --> 00:15:16.640]  我們永遠就在做飲奶的嬰兒
[00:15:16.640 --> 00:15:18.080]  所以這個作者一開始
[00:15:18.080 --> 00:15:20.320]  他就說我們做信徒
[00:15:20.320 --> 00:15:22.080]  我們要有一個目標
[00:15:22.080 --> 00:15:24.880]  這個目標就是邁向成熟
[00:15:24.880 --> 00:15:26.160]  這是第一方面
[00:15:26.160 --> 00:15:28.240]  作者不單止說了這個目標
[00:15:28.240 --> 00:15:31.280]  他甚至給我們一個途徑
[00:15:31.280 --> 00:15:33.680]  怎樣可以邁向成熟
[00:15:33.680 --> 00:15:35.360]  有兩件事
[00:15:35.360 --> 00:15:35.920]  第一
[00:15:35.920 --> 00:15:37.680]  他說是正面說
[00:15:37.680 --> 00:15:38.640]  他很嚴厲的
[00:15:38.640 --> 00:15:39.360]  很正面
[00:15:39.360 --> 00:15:43.200]  他說我們應當離開道理的開端
[00:15:43.200 --> 00:15:46.240]  努力進到完全的地步
[00:15:46.240 --> 00:15:49.680]  這個作者完全沒有去開這些路由條
[00:15:49.680 --> 00:15:50.960]  他說不要緊
[00:15:50.960 --> 00:15:51.840]  再過幾天
[00:15:51.840 --> 00:15:53.520]  慢慢來
[00:15:53.520 --> 00:15:54.000]  是這樣的
[00:15:54.000 --> 00:15:54.720]  相信耶穌是這樣的
