
[00:00:00.000 --> 00:00:02.680]  各位歡迎來到聖地網上的第十三集
[00:02:30.280 --> 00:02:31.960]  不妨你自己比較一下
[00:02:31.960 --> 00:02:34.480]  麥特拉的面貌
[00:02:34.480 --> 00:02:37.560]  和當時一世紀耶路撒冷
[00:02:37.560 --> 00:02:41.240]  耶穌時期的面貌相不相似
[00:02:41.240 --> 00:02:42.840]  我覺得也有幾成相似
[00:02:50.400 --> 00:02:53.240]  從第一集開始我們追溯耶穌的生平
[00:02:53.240 --> 00:02:56.120]  現在已經來到耶穌的最後一天
[00:02:56.120 --> 00:02:59.000]  或者祂最後的幾個小時
[00:02:59.000 --> 00:03:00.800]  現在耶路撒冷的面貌
[00:03:00.800 --> 00:03:03.040]  當然和第一世紀是不一樣的
[00:03:03.040 --> 00:03:04.520]  我們今天去到耶路撒冷
[00:03:04.520 --> 00:03:07.200]  更加要去追溯耶穌的生平
[00:03:07.200 --> 00:03:09.680]  我們先來看看耶穌的遺跡
[00:03:09.680 --> 00:03:11.480]  耶穌的遺跡是在哪兒呢
[00:03:11.480 --> 00:03:13.520]  耶穌的遺跡是在那裡
[00:03:13.520 --> 00:03:15.480]  耶穌的遺跡是在那裡
[00:03:15.480 --> 00:03:17.240]  耶穌的遺跡是在那裡
[00:03:17.240 --> 00:03:20.600]  和第一世紀是不一樣的
[00:03:20.600 --> 00:03:22.760]  我們今天去到耶路撒冷的舊城
[00:03:22.760 --> 00:03:26.240]  看到的城牆是公元後十六世紀
[00:03:26.240 --> 00:03:28.360]  土耳其奧圖曼時代
[00:03:28.360 --> 00:03:30.280]  Ottoman時期所興建的
[00:03:30.280 --> 00:03:33.160]  耶穌的時候是公元後三十年代
[00:03:33.160 --> 00:03:35.560]  耶路撒冷的城牆是這樣的
[00:03:35.560 --> 00:03:37.160]  上一次我們說到
[00:03:37.160 --> 00:03:41.760]  彼拉多是在城西的大希律王宮審耶穌
[00:03:41.760 --> 00:03:43.800]  之後就交給羅馬兵丁
[00:03:43.800 --> 00:03:45.800]  來去戲弄鞭打
[00:03:45.800 --> 00:03:47.520]  自己的十字架橫樑
[00:03:47.520 --> 00:03:49.920]  就上刑場割割他
[00:03:49.920 --> 00:03:52.040]  這個是歷史裡面
[00:03:52.040 --> 00:03:56.320]  第一世紀耶穌所走的十字架的苦傷路
[00:03:56.320 --> 00:03:57.840]  Via Dolorosa
[00:03:57.840 --> 00:03:59.400]  拉丁文的意思是
[00:03:59.400 --> 00:04:00.840]  Way of Sorrow
[00:04:00.840 --> 00:04:04.720]  即是傷痛、受苦之路的意思
[00:04:04.720 --> 00:04:06.480]  當你聽到Via Dolorosa的時候
[00:04:06.480 --> 00:04:09.040]  可能會想起一首很出名的
[00:04:09.040 --> 00:04:11.480]  八十年代的基督教的英文金曲
[00:04:11.480 --> 00:04:13.400]  叫做Via Dolorosa
[00:04:13.400 --> 00:04:16.000]  或者你聽到苦傷路的時候
[00:04:16.000 --> 00:04:19.000]  你就會想起今天在耶路撒冷裡面的
[00:04:19.000 --> 00:04:21.480]  Via Dolorosa那個苦路
[00:04:21.480 --> 00:04:24.840]  這條苦傷路是由聖殿的西北角
[00:04:24.840 --> 00:04:28.040]  一個叫Antonio Fortress羅馬的兵營
[00:04:28.040 --> 00:04:31.120]  叫做安東尼亞堡那裡開始的
[00:04:31.120 --> 00:04:33.520]  之前的人就以為
[00:04:33.520 --> 00:04:37.440]  彼拉多就是在Antonio Fortress審耶穌
[00:04:37.440 --> 00:04:42.480]  所以苦路歷時歷代就由這個地方開始
[00:04:42.480 --> 00:04:44.600]  但是這條苦路的傳統
[00:04:44.600 --> 00:04:46.880]  由公元後十四至十八世紀
[00:04:46.880 --> 00:04:50.000]  幾百年來不斷地演變出來
[00:04:50.000 --> 00:04:54.560]  是當時給這些聖地、朝聖者
[00:04:54.560 --> 00:04:57.400]  幫助他們實地體會一下
[00:04:57.400 --> 00:05:00.440]  耶穌由受審到祂走到去刑場
[00:05:00.440 --> 00:05:03.640]  各個祂中間路上的遭遇
[00:05:03.640 --> 00:05:05.240]  或者你可以這樣想
[00:05:05.240 --> 00:05:08.160]  這個傳統的苦路Via Dolorosa
[00:05:08.160 --> 00:05:12.160]  其實是一種受難節的禮儀
[00:05:12.160 --> 00:05:14.880]  苦傷路不是一個實體的地理
[00:05:14.880 --> 00:05:17.080]  不是Geography of Facts
[00:05:17.080 --> 00:05:19.040]  而是一個信心的地理
[00:05:19.040 --> 00:05:20.760]  Geography of Faith
[00:05:20.760 --> 00:05:22.880]  所以這條苦路有十四個站
[00:05:22.880 --> 00:05:26.720]  是根據經文、教會裡面的傳說
[00:05:26.720 --> 00:05:32.320]  或者實際的想像來重構耶穌十字架的經歷
[00:05:32.320 --> 00:05:34.640]  全長大概六百米即是二千呎
[00:05:34.640 --> 00:05:38.480]  今天我們就一齊來走這條苦傷路Via Dolorosa
[00:05:40.480 --> 00:05:42.640]  苦路的第一站是安東尼亞堡
[00:05:42.640 --> 00:05:44.400]  在第一世紀的時候
[00:05:44.400 --> 00:05:48.360]  大希律王在這裡修建聖殿的時候
[00:05:48.360 --> 00:05:50.520]  加了一個大的兵營
[00:05:50.520 --> 00:05:53.080]  以至羅馬軍隊能夠在這裡駐守
[00:05:53.080 --> 00:05:57.080]  並且監視著聖殿山上一舉一動
[00:05:57.080 --> 00:05:59.000]  馬科方第十五章
[00:05:59.000 --> 00:06:01.080]  彼拉多要叫眾人起悅
[00:06:01.080 --> 00:06:03.400]  釋放巴拉巴及他們
[00:06:03.400 --> 00:06:04.760]  將耶穌鞭打了
[00:06:04.760 --> 00:06:06.680]  交給人釘十字架
[00:06:06.680 --> 00:06:11.360]  羅馬兵就將耶穌帶到去衙門的大院裡面
[00:06:11.360 --> 00:06:13.960]  然後叫齊全營的兵
[00:06:13.960 --> 00:06:16.320]  將耶穌穿上紙袍
[00:06:16.320 --> 00:06:18.920]  又用荊棘編作冠冕給大尚
[00:06:18.920 --> 00:06:19.960]  又恭賀他
[00:06:19.960 --> 00:06:22.040]  說恭喜猶太人的王
[00:06:22.040 --> 00:06:24.000]  又拿一斤的韋子打他的頭
[00:06:24.000 --> 00:06:25.960]  套他抹在他的臉上
[00:06:25.960 --> 00:06:27.080]  屈膝拜他
[00:06:27.080 --> 00:06:29.800]  氣動完之後就脫了他的紙袍
[00:06:29.800 --> 00:06:31.880]  叫他穿上自己的衣服
[00:06:31.880 --> 00:06:34.720]  帶他出去釘十字架
[00:06:34.720 --> 00:06:39.440]  這些劇本
[00:06:39.440 --> 00:06:44.880]  全部都是典型的羅馬帝國釘十字架的程序
[00:06:44.880 --> 00:06:56.560]  我們來到第二站
[00:06:56.560 --> 00:06:59.320]  這裡紀念耶穌背起他的十字架
[00:06:59.320 --> 00:07:03.720]  當時羅馬或希臘的作家會提到十字架的刑罰
[00:07:03.720 --> 00:07:06.160]  譬如這個Plotar
[00:07:06.160 --> 00:07:07.840]  他說每一個死刑犯
[00:07:07.840 --> 00:07:09.320]  被判十字架的人
[00:07:09.320 --> 00:07:11.880]  必須要自己背起十字架
[00:07:11.880 --> 00:07:14.000]  直到十字架的橫樑
[00:07:14.000 --> 00:07:16.880]  自己走到刑場受死
[00:07:16.880 --> 00:07:20.640]  去告訴被征服的人民
[00:07:20.640 --> 00:07:22.000]  羅馬帝國
[00:07:22.000 --> 00:07:24.920]  羅馬這個世界已經征服了你
[00:07:34.120 --> 00:07:36.080]  我們來到俘虜的第三站
[00:07:36.080 --> 00:07:40.040]  這裡的想像就是耶穌第一次跌倒
[00:07:40.040 --> 00:07:42.920]  以前有一個羅馬的高官叫Cicero
[00:07:42.920 --> 00:07:45.880]  他說將一個羅馬公民捆綁在刑事裡
[00:07:45.880 --> 00:07:48.720]  將羅馬公民釘十字架
[00:07:48.720 --> 00:07:50.080]  他說什麼呢?
[00:07:50.080 --> 00:07:53.520]  因為十字架是羅馬帝國最嚴厲的刑罰
[00:07:53.520 --> 00:07:56.840]  是為了非羅馬的人民
[00:07:56.840 --> 00:07:59.440]  尤其是政治反意見分子而設
[00:07:59.440 --> 00:08:03.120]  羅馬公民是不需要受十字架的刑罰的
[00:08:03.120 --> 00:08:06.680]  因為這樣代表了羅馬帝國自我摧毀
[00:08:06.680 --> 00:08:16.120]  俘虜的第四站
[00:08:16.120 --> 00:08:19.440]  想像到耶穌的母親瑪利亞
[00:08:19.440 --> 00:08:23.000]  在俘虜的途中遇上耶穌
[00:08:23.000 --> 00:08:24.320]  因為她在這裡跌倒
[00:08:24.320 --> 00:08:29.720]  這是一個母愛的人性的刻畫或想像
[00:08:29.720 --> 00:08:33.920]  因為瑪利亞確實跟著耶穌
[00:08:33.920 --> 00:08:36.120]  到達十字架的刑場
[00:08:36.120 --> 00:08:37.320]  在十字架的底下
[00:08:37.320 --> 00:08:44.320]  來到第五站
[00:08:44.320 --> 00:08:48.040]  紀念古利諾人西門被羅馬兵丁強迫
[00:08:48.040 --> 00:08:50.040]  為主背十字架
[00:08:50.040 --> 00:08:51.120]  古利諾是什麼地方呢?
[00:08:51.120 --> 00:08:53.880]  是今天北非利比亞的地方
[00:08:53.880 --> 00:08:55.520]  他剛剛入城的時候
[00:08:55.520 --> 00:08:59.320]  就看到耶穌背著十字架
[00:08:59.320 --> 00:09:01.120]  教會以往這麼多年的傳統
[00:09:01.120 --> 00:09:04.120]  都以古利諾人西門成為門徒的典範
[00:09:04.120 --> 00:09:06.520]  因為他為耶穌背十字架
[00:09:06.520 --> 00:09:08.720]  但是經文裡面說得很清楚
[00:09:08.720 --> 00:09:11.520]  他是被強迫的
[00:09:11.520 --> 00:09:13.520]  會不會有些背景幫到我們呢?
[00:09:13.520 --> 00:09:15.720]  當時的羅馬王巡行的時候
[00:09:15.720 --> 00:09:17.120]  是不會一個人
[00:09:17.120 --> 00:09:19.920]  而是一定會有十二個護兵
[00:09:19.920 --> 00:09:21.320]  有時候二十四個
[00:09:21.320 --> 00:09:24.320]  是拿著一些束棒、一些木棍
[00:09:24.320 --> 00:09:26.320]  是用木棍來紮成的
[00:09:26.320 --> 00:09:27.920]  代表軍隊團結
[00:09:27.920 --> 00:09:29.920]  然後上面加上一個斧頭
[00:09:29.920 --> 00:09:33.520]  是代表帝國殺頭的武器
[00:09:33.520 --> 00:09:36.520]  這些束棒的護衛兵的作用
[00:09:36.520 --> 00:09:38.920]  陪著這個王一起同行
[00:09:38.920 --> 00:09:42.320]  其實就是想放大王的尊貴
[00:09:42.320 --> 00:09:44.720]  放大王的地位
[00:09:44.720 --> 00:09:46.120]  你這樣看的時候
[00:09:46.120 --> 00:09:48.520]  你就知道羅馬軍人
[00:09:48.520 --> 00:09:51.520]  來迫西門背起十字架
[00:09:51.520 --> 00:09:55.520]  拿起這支棒來跟耶穌同行
[00:09:55.520 --> 00:09:59.520]  其實不是榮耀他 相反是嘲諷他
[00:09:59.520 --> 00:10:00.920]  羞辱他
[00:10:00.920 --> 00:10:04.120]  所以加上西門強迫他
[00:10:04.120 --> 00:10:06.720]  去背十字架的時候
[00:10:06.720 --> 00:10:12.120]  就是放大耶穌釘十字架的恥辱
[00:10:12.120 --> 00:10:16.720]  所以鏡頭似乎不是在古里內人西門身上
[00:10:16.720 --> 00:10:18.520]  而是耶穌
[00:10:18.520 --> 00:10:20.120]  祂才是我們門徒的典範
[00:10:20.120 --> 00:10:24.120]  因為祂興翰羅馬帝國十家的羞辱
[00:10:25.520 --> 00:10:34.520]  (音樂)
[00:10:34.520 --> 00:10:35.720]  來到第六站
[00:10:35.720 --> 00:10:40.120]  這裡紀念到維羅尼卡為主抹面
[00:10:40.120 --> 00:10:43.320]  這個是十四世紀中世紀的一個傳說
[00:10:43.320 --> 00:10:46.120]  就是說一個女子被耶穌醫治好
[00:10:46.120 --> 00:10:49.720]  她就一路逝死跟著耶穌來到耶路撒冷
[00:10:49.720 --> 00:10:51.520]  這個傳記的故事
[00:10:51.520 --> 00:10:55.120]  就是說維羅尼卡用自己的手筋
[00:10:55.120 --> 00:10:57.320]  在苦路上遇見主的時候
[00:10:57.320 --> 00:10:58.520]  她為祂抹面
[00:10:58.520 --> 00:11:01.320]  抹去祂的血汗和面上的泥沙
[00:11:01.320 --> 00:11:04.320]  這個手筋就印上了耶穌的形象
[00:11:04.320 --> 00:11:06.920]  所以為什麼這個傳記故事裡面的主角
[00:11:06.920 --> 00:11:09.120]  這個女子叫做維羅尼卡
[00:11:09.120 --> 00:11:12.520]  因為拉丁文就是Vera and icon
[00:11:12.520 --> 00:11:14.720]  就是真形象的意思
[00:11:14.720 --> 00:11:18.320]  這個女子的傳記的流傳
[00:11:18.320 --> 00:11:21.120]  也不一定是無中生有
[00:11:21.120 --> 00:11:24.920]  因為你想想這些傳記背後
[00:11:24.920 --> 00:11:27.320]  為什麼會是一個女子
[00:11:27.320 --> 00:11:28.720]  你讀福音書的時候
[00:11:28.720 --> 00:11:31.520]  十字架的技術你應該有一個印象
[00:11:31.520 --> 00:11:34.920]  剩下的是女門徒
[00:11:34.920 --> 00:11:37.520]  去到連文和耶穌的同行
[00:11:37.520 --> 00:11:39.120]  最多都是加多一個
[00:11:39.120 --> 00:11:42.120]  當時應該是最年少的約翰
[00:11:42.120 --> 00:11:44.520]  為主所愛的門徒
[00:11:44.520 --> 00:11:46.920]  是他們才會跟主到底
[00:11:46.920 --> 00:11:50.120]  居然是一班女子婦孺
[00:11:55.920 --> 00:11:57.320]  來到第七站
[00:11:57.320 --> 00:12:00.920]  這裡就是想像耶穌第二次跌倒
[00:12:00.920 --> 00:12:02.920]  在意大利一個港口
[00:12:02.920 --> 00:12:04.720]  叫做布丁尼
[00:12:04.720 --> 00:12:06.920]  找到一個屬於二世紀
[00:12:06.920 --> 00:12:08.520]  很早期的一個圖畫
[00:12:08.520 --> 00:12:10.320]  Grafitti 或者是Grafitto
[00:12:10.320 --> 00:12:12.720]  上面畫著一個被釘十字架的人
[00:12:12.720 --> 00:12:14.320]  雙臂是剪開的
[00:12:14.320 --> 00:12:18.120]  你看到他皮膚全部沒有剩下骨骼
[00:12:18.120 --> 00:12:22.320]  另外一個也是屬於二世紀的圖畫
[00:12:22.320 --> 00:12:23.520]  一個Grafitti
[00:12:23.520 --> 00:12:25.720]  叫做Alexandros Grafitto
[00:12:25.720 --> 00:12:27.520]  圖畫上你見到一個人
[00:12:27.520 --> 00:12:29.520]  被釘在十字架上
[00:12:29.520 --> 00:12:33.320]  但是這個人像的頭是老頭
[00:12:33.320 --> 00:12:35.520]  十字架底下有一個人
[00:12:35.520 --> 00:12:37.320]  他的手是高舉的
[00:12:37.320 --> 00:12:39.120]  這是敬拜的姿勢
[00:12:39.120 --> 00:12:42.520]  圖畫上畫了一些很粗略的文字
[00:12:42.520 --> 00:12:43.520]  希臘文
[00:12:43.520 --> 00:12:45.720]  Alexandros Sabatian
[00:12:45.720 --> 00:12:48.120]  就是亞歷山文諾這個人
[00:12:48.120 --> 00:12:50.320]  敬拜神
[00:12:50.320 --> 00:12:53.320]  羅馬人一直都有一個傳說
[00:12:53.320 --> 00:12:57.120]  就是說猶太教其實是敬拜老子的
[00:12:57.120 --> 00:12:58.520]  當然這個不屬實
[00:12:58.520 --> 00:13:01.920]  這個是因為羅馬人對猶太人的歧視
[00:13:01.920 --> 00:13:05.520]  因為第一代的基督教是出自猶太教
[00:13:05.520 --> 00:13:07.320]  所以羅馬人就順理成章
[00:13:07.320 --> 00:13:09.720]  將基督教所拜的耶穌
[00:13:09.720 --> 00:13:11.920]  當成一頭老子
[00:13:11.920 --> 00:13:13.720]  無疑這些是一些侮辱
[00:13:13.720 --> 00:13:16.120]  嘲諷基督教的圖畫
[00:13:16.120 --> 00:13:17.320]  十字架的道理
[00:13:17.320 --> 00:13:20.120]  對外邦人來說就是愚蠢
[00:13:20.120 --> 00:13:21.520]  對猶太人來說
[00:13:21.520 --> 00:13:23.920]  就是一個半腳石
[00:13:23.920 --> 00:13:26.320]  怎麼可能有人相信
[00:13:26.320 --> 00:13:29.120]  試一試當你自己是一個百分百的羅馬公民
[00:13:29.120 --> 00:13:31.720]  從小到大你所接受的教育
[00:13:31.720 --> 00:13:33.920]  所接收的資訊
[00:13:33.920 --> 00:13:37.720]  每天見到的景象都是羅馬帝國的威榮那種軍權
[00:13:37.720 --> 00:13:41.120]  最吸引的成功榮耀就是羅馬所定的
[00:13:41.120 --> 00:13:42.720]  是羅馬給你平安的
[00:13:42.720 --> 00:13:44.120]  所以給你好吃好住
[00:13:44.120 --> 00:13:45.320]  給你安定的
[00:13:45.320 --> 00:13:48.720]  所以你一定要跟著羅馬帝國那個世界
[00:13:48.720 --> 00:13:49.920]  來到去生活
[00:13:49.920 --> 00:13:52.720]  這個等於美國的American Dream
[00:13:52.720 --> 00:13:55.720]  羅馬帝王說我才是神的遺志
[00:13:55.720 --> 00:13:57.320]  我才是救主
[00:13:57.320 --> 00:13:59.920]  我才是萬人的君王
[00:13:59.920 --> 00:14:02.320]  是我使你安定繁榮
[00:14:02.320 --> 00:14:04.120]  所以你要信靠我
[00:14:04.120 --> 00:14:08.720]  但是基督教的信仰卻是宣告
[00:14:08.720 --> 00:14:13.320]  一位顛覆羅馬帝國世界規律的神
[00:14:13.320 --> 00:14:19.520]  來到第八站
[00:14:19.520 --> 00:14:23.120]  這裡說到耶穌對耶路撒冷的婦女說話
[00:14:23.120 --> 00:14:24.720]  路加福音第23章
[00:14:24.720 --> 00:14:26.720]  有很多百姓跟隨耶穌
[00:14:26.720 --> 00:14:28.120]  內中有很多的婦女
[00:14:28.120 --> 00:14:31.120]  這些婦女為耶穌哭號痛哭
[00:14:31.120 --> 00:14:32.920]  耶穌轉身對她說
[00:14:32.920 --> 00:14:34.720]  耶路撒冷的女子不要為我哭
[00:14:34.720 --> 00:14:39.120]  要為你們自己和自己的女兒去哭
[00:14:39.120 --> 00:14:41.920]  這裡預言是公元後七十年
[00:14:41.920 --> 00:14:44.120]  耶路撒冷被毀
[00:14:44.120 --> 00:14:46.320]  因為耶路撒冷不肯悔改
[00:14:46.320 --> 00:14:51.920]  不肯承認被釘十字架的耶穌才是真正君王
[00:14:51.920 --> 00:14:56.120]  他寧願先親近羅馬帝國
[00:14:56.120 --> 00:14:58.520]  以保現在有他的平安
[00:14:58.520 --> 00:15:00.320]  誰知在一代之內
[00:15:00.320 --> 00:15:01.920]  耶路撒冷就被毀
[00:15:01.920 --> 00:15:08.920]  第九站
[00:15:08.920 --> 00:15:11.120]  這裡想像耶穌第三次跌倒
[00:15:11.120 --> 00:15:13.320]  其實你想想十字架的過程
[00:15:13.320 --> 00:15:16.520]  由被審、被鞭打、被虐待
[00:15:16.520 --> 00:15:18.120]  到祂上刑場中間
[00:15:18.120 --> 00:15:21.320]  有很多的創傷
[00:15:21.320 --> 00:15:24.320]  耶穌在十字架上大概幾個小時
[00:15:24.320 --> 00:15:27.320]  你就可以知道祂之前受過多少的折磨
[00:15:27.320 --> 00:15:37.320]  來到第十站
[00:15:37.320 --> 00:15:38.320]  足留地
[00:15:38.320 --> 00:15:39.920]  就是葛國他葛國福
[00:15:39.920 --> 00:15:42.920]  這裡紀念到主被削去衣服
[00:15:42.920 --> 00:15:46.320]  我們現在在聖母堂Holy Sepulchre的外邊
[00:15:46.320 --> 00:15:50.320]  這是羅馬十字架的程序
[00:15:50.320 --> 00:15:51.920]  劇本寫好了
[00:15:51.920 --> 00:15:54.120]  就是被判釘十字架
[00:15:54.120 --> 00:15:57.120]  你就背起十字架自己上刑場
[00:15:57.120 --> 00:16:01.720]  最後軍人將你的衣服削去
[00:16:01.720 --> 00:16:03.920]  赤裸裸地將你釘上去
[00:16:03.920 --> 00:16:04.920]  去示眾
[00:16:04.920 --> 00:16:08.520]  去告訴別人我們羅馬帝國才是特性
[00:16:08.520 --> 00:16:10.720]  很多時候我們想起耶穌被釘十字架
[00:16:10.720 --> 00:16:12.120]  他都可能會這樣想
[00:16:12.120 --> 00:16:13.120]  是完全被動
[00:16:13.120 --> 00:16:14.920]  完全消極
[00:16:14.920 --> 00:16:18.720]  但是這裡似乎不是福音書所堅持的
[00:16:18.720 --> 00:16:20.520]  好像是相反的
[00:16:20.520 --> 00:16:23.920]  例如按照世人的常理
[00:16:23.920 --> 00:16:25.520]  世界的常理
[00:16:25.520 --> 00:16:28.720]  被釘十字架的人必然就是咒助其他人
[00:16:28.720 --> 00:16:31.320]  但是他居然講的說話是
[00:16:31.320 --> 00:16:33.720]  賦赦免貪
[00:16:33.720 --> 00:16:36.320]  十架七言之一
[00:16:36.320 --> 00:16:38.120]  十字架每一句
[00:16:38.120 --> 00:16:40.320]  幾乎每一句都是反轉
[00:16:40.320 --> 00:16:43.320]  羅馬帝國釘十字架的程序
[00:16:43.320 --> 00:16:45.720]  這些反轉過來
[00:16:45.720 --> 00:16:47.320]  很詫異的情況
[00:16:47.320 --> 00:16:49.520]  尤其在約翰福音出現
[00:16:49.520 --> 00:16:52.120]  約翰福音第十二章早早講了
[00:16:52.120 --> 00:16:54.920]  現在這世界受審判
[00:16:54.920 --> 00:16:57.320]  這世界的王要被趕出去
[00:16:57.320 --> 00:16:59.520]  撒旦要被趕出去
[00:16:59.520 --> 00:17:01.520]  我若在地上被舉起
[00:17:01.520 --> 00:17:04.320]  這裡其實就是在講釘十字架
[00:17:04.320 --> 00:17:07.120]  被舉起就會吸引萬民來歸我
[00:17:07.120 --> 00:17:12.120]  耶穌這話完事指到自己要怎樣在十字架上死
[00:17:12.120 --> 00:17:13.320]  這個世界
[00:17:13.320 --> 00:17:14.120]  耶穌說
[00:17:14.120 --> 00:17:16.920]  或者羅馬帝國給我們的世界
[00:17:16.920 --> 00:17:18.520]  它的規律
[00:17:18.520 --> 00:17:22.320]  耶穌在十字架上被高舉
[00:17:22.320 --> 00:17:23.520]  相反的
[00:17:23.520 --> 00:17:25.320]  他好像被羞辱
[00:17:25.320 --> 00:17:27.920]  但是他在神的眼中是得榮耀
[00:17:27.920 --> 00:17:29.120]  好像登基一樣
[00:17:29.120 --> 00:17:30.320]  Being exalted
[00:17:30.320 --> 00:17:31.720]  Lifted up
[00:17:31.720 --> 00:17:33.520]  勝過這個世界
[00:17:33.520 --> 00:17:35.320]  反而會賜給人
[00:17:35.320 --> 00:17:37.320]  我們一班罪人得到永生
[00:17:37.320 --> 00:17:49.520]  來到第十一站
[00:17:49.520 --> 00:17:52.120]  我們進入聖母堂
[00:17:52.120 --> 00:17:53.720]  這裡有一個副堂
[00:17:53.720 --> 00:17:55.120]  上面的圖畫
[00:17:55.120 --> 00:17:57.120]  表明這個十一站
[00:17:57.120 --> 00:18:00.720]  就是主被釘在十字架的木頭上
[00:18:00.720 --> 00:18:02.320]  關於釘十字架
[00:18:02.320 --> 00:18:04.320]  最重要的考古發現
[00:18:04.320 --> 00:18:07.920]  就是1968年出土的
[00:18:07.920 --> 00:18:11.920]  就是在耶路撒冷一個古墓裡找到的
[00:18:11.920 --> 00:18:15.920]  考古人員在墳墓找到一個石骨盒
[00:18:15.920 --> 00:18:17.520]  我們曾經說過
[00:18:17.520 --> 00:18:20.320]  這個盒子上面刻了一些名文
[00:18:20.320 --> 00:18:21.720]  就是約翰娜
[00:18:21.720 --> 00:18:22.920]  約哈蘭
[00:18:22.920 --> 00:18:28.520]  其中一個骨頭就是一個腳筋骨
[00:18:28.520 --> 00:18:32.120]  就是一支長的鐵釘插穿了
[00:18:32.120 --> 00:18:36.120]  你可以想像這一位約哈蘭
[00:18:36.120 --> 00:18:39.720]  被釘十字架上的形態
[00:18:39.720 --> 00:18:45.320]  就是他左右的腳筋都有一支鐵釘穿過
[00:18:45.320 --> 00:18:49.920]  其中一口的鐵釘釘在十字架的木頭上
[00:18:49.920 --> 00:18:51.320]  可能彎了
[00:18:51.320 --> 00:18:54.120]  因此落葬的時候也拔不出來
[00:18:54.120 --> 00:18:57.120]  手骨不見有明顯的損傷
[00:18:57.120 --> 00:19:00.920]  所以推斷這個人被釘十字架
[00:19:00.920 --> 00:19:03.120]  雙臂是被綁上的
[00:19:03.120 --> 00:19:07.520]  然後腳上各自釘在木頭上
[00:19:07.520 --> 00:19:09.320]  當時不同的文獻都說
[00:19:09.320 --> 00:19:12.320]  釘十字架是有不同的形狀的
[00:19:12.320 --> 00:19:15.720]  當然耶穌的形態是怎樣的
[00:19:15.720 --> 00:19:19.520]  初期的文獻或者科學書裡面說到
[00:19:19.520 --> 00:19:22.720]  他手上有釘痕
