
[00:00:00.000 --> 00:00:03.400]  今天這個訊息 每一個人都合適聽
[00:06:48.200 --> 00:06:49.400]  第二樣東西
[00:06:49.400 --> 00:06:50.600]  這個馬羅亞
[00:06:50.600 --> 00:06:51.600]  他了解
[00:06:51.600 --> 00:06:55.200]  他知道要先求上帝幫他
[00:06:55.200 --> 00:06:57.600]  怎樣教我們的下一代
[00:06:57.600 --> 00:06:59.400]  這個我發覺
[00:06:59.400 --> 00:07:01.200]  我們很多做家長的
[00:07:01.200 --> 00:07:03.600]  就做不了
[00:07:03.600 --> 00:07:04.400]  我剛纔說了
[00:07:04.400 --> 00:07:06.200]  我希望我沒錯
[00:07:06.200 --> 00:07:09.200]  你父母是希望你成才的
[00:07:09.200 --> 00:07:10.400]  我們做父母的
[00:07:10.400 --> 00:07:13.000]  都希望我們小朋友成才的
[00:07:13.000 --> 00:07:16.000]  所以我們儘可能給他最好的學校
[00:07:16.000 --> 00:07:17.000]  大一點的
[00:07:17.000 --> 00:07:18.800]  又學彈琴又學畫畫
[00:07:18.800 --> 00:07:20.800]  參加體育活動
[00:07:20.800 --> 00:07:24.200]  總之希望能栽培發達他所有的才幹
[00:07:24.200 --> 00:07:25.800]  讓他長大的時候
[00:07:25.800 --> 00:07:27.400]  能夠更加競爭性
[00:07:27.400 --> 00:07:31.000]  甚至可以成功
[00:07:31.000 --> 00:07:33.400]  這些是不是我們在做的呢
[00:07:33.400 --> 00:07:34.400]  沒錯的
[00:07:34.400 --> 00:07:36.600]  父母是這樣對我們的
[00:07:36.600 --> 00:07:38.000]  我希望是
[00:07:38.000 --> 00:07:39.800]  沒錯的
[00:07:39.800 --> 00:07:43.000]  但是有多少父母
[00:07:43.000 --> 00:07:45.200]  會像馬羅亞一樣
[00:07:45.200 --> 00:07:48.000]  兒子還沒出生就去祈禱天父上帝
[00:07:48.000 --> 00:07:49.600]  你找人來教我
[00:07:49.600 --> 00:07:51.600]  你找人來教我
[00:07:51.600 --> 00:07:54.400]  怎樣去教我的兒子
[00:07:54.400 --> 00:07:58.200]  我覺得這件事我們要學
[00:07:58.200 --> 00:08:01.600]  因爲今天我發覺很多家長
[00:08:01.600 --> 00:08:02.800]  想自己成才
[00:08:02.800 --> 00:08:04.200]  要教小朋友的時候
[00:08:04.200 --> 00:08:06.600]  不是求上帝幫我
[00:08:06.600 --> 00:08:08.600]  是求互聯網
[00:08:08.600 --> 00:08:11.000]  上網去找應該怎麼教兒子
[00:08:11.000 --> 00:08:12.400]  然後你有很多朋友
[00:08:12.400 --> 00:08:13.600]  很多人有經驗
[00:08:13.600 --> 00:08:14.800]  我兒子和我女兒怎麼樣
[00:08:14.800 --> 00:08:16.800]  應該怎麼教他們
[00:08:16.800 --> 00:08:19.000]  特別如果你的手指靈活一點
[00:08:19.000 --> 00:08:22.800]  上網懂得怎麼做研究的話
[00:08:22.800 --> 00:08:23.800]  你找很多資料
[00:08:23.800 --> 00:08:26.800]  應該怎麼教你的兒子
[00:08:26.800 --> 00:08:27.600]  坦白說
[00:08:27.600 --> 00:08:28.200]  你問問自己
[00:08:28.200 --> 00:08:29.400]  多少次
[00:08:29.400 --> 00:08:31.200]  或者你有沒有試過
[00:08:31.200 --> 00:08:32.600]  祈禱上帝教我
[00:08:32.600 --> 00:08:37.800]  怎樣教我的兒子和女兒
[00:08:37.800 --> 00:08:39.800]  馬朗雅
[00:08:39.800 --> 00:08:41.800]  在兒子出生以前
[00:08:41.800 --> 00:08:43.200]  就是這樣祈禱
[00:08:43.200 --> 00:08:43.800]  第三件事
[00:08:43.800 --> 00:08:47.000]  我發覺馬朗雅做的一件事很好
[00:08:47.000 --> 00:08:49.800]  她知道自己做爹地的責任是什麼
[00:08:49.800 --> 00:08:50.800]  她的責任是什麼
[00:08:50.800 --> 00:08:53.000]  是要幫助她的兒子
[00:08:53.000 --> 00:08:56.400]  能夠去完成上帝創造他
[00:08:56.400 --> 00:09:00.200]  將他放在這個世界裏的計劃
[00:09:00.200 --> 00:09:02.800]  所以看十二節的圖說什麼
[00:09:02.800 --> 00:09:04.800]  當你的話實現之後
[00:09:04.800 --> 00:09:05.800]  完全相信
[00:09:05.800 --> 00:09:07.400]  當你的話實現之後
[00:09:07.400 --> 00:09:11.000]  他應該過什麼樣的生活
[00:09:11.000 --> 00:09:13.800]  他應該做一個什麼樣的人
[00:09:13.800 --> 00:09:15.600]  你教我吧
[00:09:15.600 --> 00:09:17.200]  這個馬朗雅
[00:09:17.200 --> 00:09:18.800]  她知道她的責任
[00:09:18.800 --> 00:09:21.600]  就是要讓她的小孩做神
[00:09:21.600 --> 00:09:22.800]  要他做工作
[00:09:22.800 --> 00:09:25.600]  因爲原來天父上帝透過你和我
[00:09:25.600 --> 00:09:27.000]  透過我們的爹地媽咪
[00:09:27.000 --> 00:09:28.400]  將他們帶到這個世界
[00:09:28.400 --> 00:09:29.800]  是有他的目的
[00:09:29.800 --> 00:09:31.000]  是要在這個時代
[00:09:31.000 --> 00:09:31.800]  在這個社會當中
[00:09:31.800 --> 00:09:34.800]  完成神的計劃
[00:09:34.800 --> 00:09:37.200]  這是聖經給我們的啓示和領袖
[00:09:37.200 --> 00:09:39.200]  馬朗雅在舊約的時代
[00:09:39.200 --> 00:09:40.200]  幾千年之前
[00:09:40.200 --> 00:09:41.000]  她已經知道
[00:09:41.000 --> 00:09:45.600]  她已經知道這是她應該做的事情
[00:09:45.600 --> 00:09:48.800]  她知道上帝要她的小孩
[00:09:48.800 --> 00:09:50.200]  做一個拿世儀人
[00:09:50.200 --> 00:09:51.400]  什麼叫拿世儀人呢
[00:09:51.400 --> 00:09:53.200]  拿世儀人就是離族的
[00:09:53.200 --> 00:09:54.200]  分別爲性
[00:09:54.200 --> 00:09:57.600]  給上帝尊榮的人
[00:09:57.600 --> 00:09:59.600]  你和我可能不知道上帝要我們小孩做什麼
[00:09:59.600 --> 00:10:01.800]  但是起碼我們要知道
[00:10:01.800 --> 00:10:06.000]  如何幫助我們的小孩
[00:10:06.000 --> 00:10:09.800]  上帝要他做事
[00:10:09.800 --> 00:10:12.200]  弟兄姐妹我想告訴你們
[00:10:12.200 --> 00:10:15.600]  我們都希望我們的小孩成才
[00:10:15.600 --> 00:10:19.200]  但是如果他們不認識上帝
[00:10:19.200 --> 00:10:22.200]  他們不敬畏上帝
[00:10:22.200 --> 00:10:23.800]  就算他們長大了
[00:10:23.800 --> 00:10:26.000]  在事業或者某方面有成就
[00:10:26.000 --> 00:10:28.600]  但是得不到救恩
[00:10:28.600 --> 00:10:30.600]  我們是不是覺得不要緊
[00:10:30.600 --> 00:10:33.600]  我們是不是覺得無所謂
[00:10:33.600 --> 00:10:36.800]  我們讓他們自己去選擇吧
[00:10:36.800 --> 00:10:41.000]  我們是不是做了我們父母應該做的責任
[00:10:41.000 --> 00:10:43.000]  馬朗雅不是這樣
[00:10:43.000 --> 00:10:45.800]  馬朗雅知道神做每個人都有原因
[00:10:45.800 --> 00:10:49.600]  而神把責任放給她
[00:10:49.600 --> 00:10:52.200]  生命珍不珍貴
[00:10:52.200 --> 00:10:54.400]  有些國家生命很賤的
[00:10:54.400 --> 00:10:55.600]  不過你看聖經
[00:10:55.600 --> 00:10:57.800]  每一個生命都很珍貴
[00:10:57.800 --> 00:10:59.600]  這不僅是珍貴的生命
[00:10:59.600 --> 00:11:03.200]  而且神把他偉大計劃的一部分
[00:11:03.200 --> 00:11:06.600]  一個珍貴的生命和一個偉大計劃的一部分
[00:11:06.600 --> 00:11:10.800]  交在我們的手裏
[00:11:10.800 --> 00:11:12.800]  馬朗雅很認真
[00:11:12.800 --> 00:11:15.200]  她知道這是神的恩典
[00:11:15.200 --> 00:11:17.400]  她很珍惜很重視她的小孩
[00:11:17.400 --> 00:11:20.800]  所以她求上帝幫助她
[00:11:20.800 --> 00:11:23.000]  如何幫助她兒子
[00:11:23.000 --> 00:11:26.000]  被訓練成爲一個很拿勢的人
[00:11:26.000 --> 00:11:27.800]  今天你和我如果做父親
[00:11:27.800 --> 00:11:33.000]  如果有一天你有機會做父母
[00:11:33.000 --> 00:11:36.200]  這是我們要學的功課
[00:11:36.200 --> 00:11:39.000]  幫助他們去認識上帝
[00:11:39.000 --> 00:11:41.600]  幫助他們敬畏上帝
[00:11:41.600 --> 00:11:48.000]  幫助他們能夠活在神的愛中
[00:11:48.000 --> 00:11:50.400]  我剛剛放假回來
[00:11:50.400 --> 00:11:52.000]  禮拜二回來
[00:11:52.000 --> 00:11:53.600]  回到城隍寺
[00:11:53.600 --> 00:11:55.200]  禮拜三上班
[00:11:55.200 --> 00:11:59.400]  就開我們的職員會
[00:11:59.400 --> 00:12:02.800]  聽到一個很詫異的消息
[00:12:02.800 --> 00:12:04.000]  有同學跟我說
[00:12:04.000 --> 00:12:07.000]  牧師,我們教會里的青少年
[00:12:07.000 --> 00:12:08.600]  我們的小朋友
[00:12:08.600 --> 00:12:11.000]  有些,我希望是有些
[00:12:11.000 --> 00:12:13.200]  不是全部
[00:12:13.200 --> 00:12:17.200]  不看重教會的活動
[00:12:17.200 --> 00:12:20.600]  有些小朋友,我希望是有些
[00:12:20.600 --> 00:12:22.600]  不尊重我們的老師
[00:12:22.600 --> 00:12:28.000]  甚至不尊重我們的傳道人
[00:12:28.000 --> 00:12:31.600]  我聽到的時候很詫異
[00:12:31.600 --> 00:12:33.400]  我真的很詫異
[00:12:33.400 --> 00:12:34.000]  爲什麼?
[00:12:34.000 --> 00:12:36.000]  因爲我的印象
[00:12:36.000 --> 00:12:41.200]  回點人是很愛戴牧師傳道人的
[00:12:41.200 --> 00:12:45.800]  我的印象回點人是很尊重牧師傳道人的
[00:12:45.800 --> 00:12:47.800]  這是我的印象
[00:12:47.800 --> 00:12:49.600]  所以我覺得很詫異
[00:12:49.600 --> 00:12:54.200]  但是,當我聽到我的同工告訴我
[00:12:54.200 --> 00:12:56.800]  有些小朋友,我希望是有些
[00:12:56.800 --> 00:12:58.400]  告訴他們
[00:12:58.400 --> 00:13:00.200]  如果他們做不好功課,成績不好
[00:13:00.200 --> 00:13:04.400]  不可以去教會
[00:13:04.400 --> 00:13:08.000]  課外活動比教會活動要緊
[00:13:08.000 --> 00:13:10.000]  星期天參加比賽
[00:13:10.000 --> 00:13:16.800]  比他敬拜重要
[00:13:16.800 --> 00:13:20.800]  牧師聽到我就很擔心
[00:13:20.800 --> 00:13:23.400]  我真的擔心
[00:13:23.400 --> 00:13:25.400]  我希望是有些
[00:13:25.400 --> 00:13:27.000]  我希望不是很多
[00:13:27.000 --> 00:13:32.000]  我希望不是全部
[00:13:32.000 --> 00:13:33.400]  如果我們的小朋友
[00:13:33.400 --> 00:13:35.600]  小時候不懂得
[00:13:35.600 --> 00:13:38.400]  認識上帝,敬拜上帝
[00:13:38.400 --> 00:13:40.000]  他長大了
[00:13:40.000 --> 00:13:42.200]  難怪他離開教會
[00:13:42.200 --> 00:13:47.000]  不信神
[00:13:47.000 --> 00:13:50.400]  我剛從東岸回來
[00:13:50.400 --> 00:13:52.600]  在東岸上個星期日
[00:13:52.600 --> 00:13:54.600]  參加一個教會聚會
[00:13:54.600 --> 00:13:56.000]  認識一個弟兄
[00:13:56.000 --> 00:13:58.200]  這兩個弟兄很厲害
[00:13:58.200 --> 00:13:59.200]  來自中國大陸
[00:13:59.200 --> 00:14:01.400]  兩夫婦都是醫生
[00:14:01.400 --> 00:14:04.200]  丈夫是外科手術醫生
[00:14:04.200 --> 00:14:05.600]  太太不知道是什麼醫生
[00:14:05.600 --> 00:14:08.000]  爲什麼呢?她現在不做醫生了
[00:14:08.000 --> 00:14:09.800]  醫生賺錢不夠多
[00:14:09.800 --> 00:14:12.600]  現在做建築生意
[00:14:12.600 --> 00:14:15.400]  特別是在中國大陸裏
[00:14:15.400 --> 00:14:16.600]  做得相當成功
[00:14:16.600 --> 00:14:19.400]  幫政府建大廈
[00:14:19.400 --> 00:14:20.600]  所以他們兩個很忙
[00:14:20.600 --> 00:14:21.600]  太太呢
[00:14:21.600 --> 00:14:25.000]  我剛去那個星期日
[00:14:25.000 --> 00:14:26.600]  她剛飛走了
[00:14:26.600 --> 00:14:29.000]  要回去做工
[00:14:29.000 --> 00:14:29.800]  兩個很厲害
[00:14:29.800 --> 00:14:33.400]  不過他們兩個在教會很熱心
[00:14:33.400 --> 00:14:36.200]  很熱心
[00:14:36.200 --> 00:14:39.200]  幫忙做很多教會里的侍奉
[00:14:39.200 --> 00:14:41.400]  怎麼講故事給你們聽呢
[00:14:41.400 --> 00:14:43.800]  我聽到她跟牧師說
[00:14:43.800 --> 00:14:45.200]  她說牧師
[00:14:45.200 --> 00:14:46.000]  這個星期日
[00:14:46.000 --> 00:14:47.800]  就是今天
[00:14:47.800 --> 00:14:48.600]  小孩放假了
[00:14:48.600 --> 00:14:50.000]  我要帶我兩個兒子
[00:14:50.000 --> 00:14:51.400]  回中國探親
[00:14:51.400 --> 00:14:52.200]  一個兒子六歲
[00:14:52.200 --> 00:14:53.400]  一個兒子九歲
[00:14:53.400 --> 00:14:55.400]  所以下個星期日
[00:14:55.400 --> 00:14:58.800]  我會提早離開教會
[00:14:58.800 --> 00:15:01.400]  這很正常
[00:15:01.400 --> 00:15:02.400]  不過她的小朋友說
[00:15:02.400 --> 00:15:05.000]  爹地爲什麼還要去教會
[00:15:05.000 --> 00:15:06.400]  爲什麼不直接去機場
[00:15:06.400 --> 00:15:08.000]  這麼麻煩又不順路
[00:15:08.000 --> 00:15:09.200]  爲什麼我們要去教會
[00:15:09.200 --> 00:15:10.200]  而不直接去機場呢
[00:15:10.200 --> 00:15:14.800]  我們走路
[00:15:14.800 --> 00:15:17.200]  爹地怎麼說
[00:15:17.200 --> 00:15:19.800]  敬拜上帝很重要
[00:15:19.800 --> 00:15:22.400]  先去敬拜
[00:15:22.400 --> 00:15:27.000]  先趕去機場
[00:15:27.000 --> 00:15:29.200]  大家聽到兩個很大的分別嗎
[00:15:29.200 --> 00:15:31.400]  如果剛纔我聽到的消息是真的話
[00:15:31.400 --> 00:15:32.400]  我們教會的小朋友
[00:15:32.400 --> 00:15:34.400]  得到的印象是什麼呢
[00:15:34.400 --> 00:15:38.000]  教會的活動是次要的
[00:15:38.000 --> 00:15:39.400]  你搞定東西
[00:15:39.400 --> 00:15:40.400]  有多餘時間
[00:15:40.400 --> 00:15:42.600]  纔去教會參加活動
[00:15:42.600 --> 00:15:45.800]  那是附加的活動
[00:15:45.800 --> 00:15:48.400]  但這兩個小朋友聽到的是什麼
[00:15:48.400 --> 00:15:50.000]  無論如何
[00:15:50.000 --> 00:15:52.000]  努力去教會敬拜
[00:15:52.000 --> 00:15:54.600]  敬拜比一切都重要
[00:15:54.600 --> 00:15:57.800]  兩個很不同的信息
[00:15:57.800 --> 00:15:59.200]  你想
[00:15:59.200 --> 00:16:00.600]  我們教會的小朋友
[00:16:00.600 --> 00:16:04.200]  你想將來你自己的子女
[00:16:04.200 --> 00:16:09.400]  得到一個什麼樣的信息
[00:16:09.400 --> 00:16:14.400]  求神幫助我們
[00:16:14.400 --> 00:16:17.000]  我們的下一代在我們的手中
[00:16:17.000 --> 00:16:20.200]  是順利交給我們的
[00:16:20.200 --> 00:16:21.600]  我們如何幫助他能夠
[00:16:21.600 --> 00:16:27.200]  fulfill their call from God
[00:16:27.200 --> 00:16:28.600]  這是我們做長輩
[00:16:28.600 --> 00:16:31.200]  做家長的責任
[00:16:31.200 --> 00:16:34.200]  不要假授於人 太累了
[00:16:34.200 --> 00:16:35.800]  叫Lenny接他去放學
[00:16:35.800 --> 00:16:40.400]  或者叫誰去教他
[00:16:40.400 --> 00:16:42.200]  弟兄姊妹
[00:16:42.200 --> 00:16:45.000]  我想告訴你們
[00:16:45.000 --> 00:16:46.800]  我在同工不是投訴他什麼
[00:16:46.800 --> 00:16:47.800]  他希望我幫忙
[00:16:47.800 --> 00:16:52.600]  我不知道我可以怎麼幫
[00:16:52.600 --> 00:16:54.000]  我希望告訴你們
[00:16:54.000 --> 00:16:54.800]  如果你有小朋友
[00:16:54.800 --> 00:16:56.800]  你見到教會有小朋友
[00:16:56.800 --> 00:16:58.400]  你以爲
[00:16:58.400 --> 00:17:00.600]  每個星期天帶他回教會
[00:17:00.600 --> 00:17:02.800]  教給Pastor Fasida
