
[00:00:00.000 --> 00:00:02.000]  伯達尼的瑪利亞
[00:03:26.000 --> 00:03:28.000]  可以壞到極處
[00:03:28.000 --> 00:03:31.000]  一些口稱相信耶穌的人
[00:03:31.000 --> 00:03:36.000]  竟然大夫釘他十字架
[00:03:36.000 --> 00:03:39.000]  人很容易
[00:03:40.000 --> 00:03:43.000]  因為一種被別人
[00:03:43.000 --> 00:03:46.000]  跟隨別人的感動
[00:03:46.000 --> 00:03:49.000]  來相信耶穌
[00:03:49.000 --> 00:03:52.000]  可能過了一段時間
[00:03:52.000 --> 00:03:56.000]  他需要離開耶穌
[00:03:56.000 --> 00:03:58.000]  不再依靠祂
[00:03:58.000 --> 00:04:01.000]  當時耶穌的教訓
[00:04:01.000 --> 00:04:03.000]  削弱了一些宗教領袖
[00:04:03.000 --> 00:04:05.000]  他們的權威
[00:04:05.000 --> 00:04:08.000]  挑戰他們既有的觀念
[00:04:09.000 --> 00:04:11.000]  大多數的法利賽人
[00:04:11.000 --> 00:04:14.000]  都是嫉妒耶穌
[00:04:14.000 --> 00:04:19.000]  尼哥底姆也是一位法利賽人
[00:04:19.000 --> 00:04:23.000]  是工會裡的一位成員
[00:04:23.000 --> 00:04:25.000]  他探求真理
[00:04:25.000 --> 00:04:28.000]  相信耶穌可以給他答案
[00:04:28.000 --> 00:04:34.000]  他雖然是一個博學的經學教師
[00:04:34.000 --> 00:04:38.000]  仍然前來去求問耶穌
[00:04:38.000 --> 00:04:43.000]  尼哥底姆是猶太工會的一位成員
[00:04:43.000 --> 00:04:47.000]  工會是猶太人最高的法庭
[00:04:47.000 --> 00:04:51.000]  具有相當高的決策權力
[00:04:51.000 --> 00:04:53.000]  因此
[00:04:53.000 --> 00:04:55.000]  在一般人的內心
[00:04:55.000 --> 00:04:59.000]  他們都會覺得
[00:04:59.000 --> 00:05:01.000]  這位尼哥底姆
[00:05:01.000 --> 00:05:06.000]  不單是相當有道德水平
[00:05:07.000 --> 00:05:09.000]  也具有崇高的地位
[00:05:09.000 --> 00:05:13.000]  這位高官竟然在晚上
[00:05:13.000 --> 00:05:16.000]  來找耶穌
[00:05:16.000 --> 00:05:24.000]  勉去其他法利賽人對他的質問
[00:05:24.000 --> 00:05:27.000]  因此到了晚上
[00:05:27.000 --> 00:05:30.000]  他就來找耶穌
[00:05:30.000 --> 00:05:36.000]  雖然尼哥底姆不認識耶穌是一位神
[00:05:36.000 --> 00:05:39.000]  但他稱耶穌為師父
[00:05:39.000 --> 00:05:43.000]  他知道有神與他同在
[00:05:43.000 --> 00:05:46.000]  以致他能夠行出神蹟
[00:05:46.000 --> 00:05:49.000]  他是一個不尋常的人
[00:05:49.000 --> 00:05:55.000]  他希望耶穌能夠解答他心中的疑問
[00:05:55.000 --> 00:06:00.000]  耶穌看出他對神國的盼望
[00:06:00.000 --> 00:06:02.000]  直言
[00:06:03.000 --> 00:06:05.000]  如果人不重生
[00:06:05.000 --> 00:06:08.000]  就不能夠看到神的國
[00:06:08.000 --> 00:06:10.000]  人需要重生
[00:06:10.000 --> 00:06:13.000]  才能夠見到神自己
[00:06:13.000 --> 00:06:16.000]  重生原來的意思是
[00:06:16.000 --> 00:06:18.000]  從上而來的出生
[00:06:18.000 --> 00:06:21.000]  或再出生一次
[00:06:21.000 --> 00:06:24.000]  尼哥底姆誤會了耶穌
[00:06:24.000 --> 00:06:28.000]  重生是肉身上的再生
[00:06:28.000 --> 00:06:30.000]  但耶穌說到
[00:06:31.000 --> 00:06:33.000]  從上而來的出生
[00:06:33.000 --> 00:06:39.000]  人除非從神而來有這個新的生命
[00:06:39.000 --> 00:06:43.000]  否則不能夠進入神的國度
[00:06:43.000 --> 00:06:45.000]  第五節
[00:06:45.000 --> 00:06:47.000]  主說
[00:06:47.000 --> 00:06:50.000]  人若不是從水和聖靈生的
[00:06:50.000 --> 00:06:53.000]  就不能進神的國
[00:06:53.000 --> 00:06:57.000]  水是指道帶有潔淨作用
[00:06:57.000 --> 00:06:59.000]  神的道
[00:07:00.000 --> 00:07:03.000]  如約翰福音15章第三節說到
[00:07:03.000 --> 00:07:07.000]  現在你們因我講給你們的道
[00:07:07.000 --> 00:07:09.000]  已經乾淨了
[00:07:09.000 --> 00:07:13.000]  信徒如果聽從神的話
[00:07:13.000 --> 00:07:16.000]  靈命得以潔淨
[00:07:16.000 --> 00:07:20.000]  從聖靈生是說到從神而來的
[00:07:20.000 --> 00:07:23.000]  藉著聖靈的感動
[00:07:23.000 --> 00:07:28.000]  我們可以來信靠這位拯救者
[00:07:29.000 --> 00:07:31.000]  就是重生的意思
[00:07:31.000 --> 00:07:36.000]  在約翰福音一章十二十三節說到
[00:07:36.000 --> 00:07:38.000]  凡接待他的
[00:07:38.000 --> 00:07:41.000]  就是信他名的人
[00:07:41.000 --> 00:07:44.000]  他就賜他們權柄
[00:07:44.000 --> 00:07:46.000]  作神的兒女
[00:07:46.000 --> 00:07:49.000]  這等人不是從血氣生的
[00:07:49.000 --> 00:07:52.000]  不是從情慾生的
[00:07:52.000 --> 00:07:55.000]  也不是從仁義生的
[00:07:55.000 --> 00:07:58.000]  乃是從神生的
[00:07:58.000 --> 00:08:00.000]  在猶太人來看
[00:08:00.000 --> 00:08:03.000]  命字是代表他整個人
[00:08:03.000 --> 00:08:05.000]  信他名
[00:08:05.000 --> 00:08:09.000]  就是信靠耶穌本人
[00:08:09.000 --> 00:08:12.000]  第六節的肉身是說到
[00:08:12.000 --> 00:08:18.000]  作為被造物的脆弱和受限制
[00:08:18.000 --> 00:08:22.000]  也暗示猶太人不能憑著
[00:08:22.000 --> 00:08:25.000]  他們和阿伯拉罕的關係
[00:08:26.000 --> 00:08:28.000]  去進入神的國
[00:08:28.000 --> 00:08:31.000]  表明憑著肉身
[00:08:31.000 --> 00:08:33.000]  不是由神而生
[00:08:33.000 --> 00:08:36.000]  不能進入神的國度
[00:08:36.000 --> 00:08:38.000]  在第七節
[00:08:38.000 --> 00:08:40.000]  主在提
[00:08:40.000 --> 00:08:43.000]  你們必須重生
[00:08:43.000 --> 00:08:47.000]  說明人能憑著自己的努力
[00:08:47.000 --> 00:08:49.000]  去認識神
[00:08:49.000 --> 00:08:51.000]  去信服神
[00:08:51.000 --> 00:08:53.000]  或者從神建立
[00:08:53.000 --> 00:08:55.000]  更親密的關係
[00:08:55.000 --> 00:08:58.000]  因為詩篇51篇
[00:08:58.000 --> 00:09:00.000]  第五節大衛說
[00:09:00.000 --> 00:09:03.000]  我是在罪孽裡生的
[00:09:03.000 --> 00:09:06.000]  在我母親懷胎的時候
[00:09:06.000 --> 00:09:08.000]  就有了罪
[00:09:08.000 --> 00:09:11.000]  說到人人都會犯罪
[00:09:11.000 --> 00:09:16.000]  一出生就和罪拉上了關係
[00:09:16.000 --> 00:09:20.000]  接著我們看回第一段經文
[00:09:20.000 --> 00:09:23.000]  在羅馬書的八章
[00:09:24.000 --> 00:09:25.000]  12-17節
[00:09:25.000 --> 00:09:27.000]  保羅說到
[00:09:27.000 --> 00:09:30.000]  從罪的捆綁中得著
[00:09:30.000 --> 00:09:32.000]  釋放
[00:09:32.000 --> 00:09:37.000]  其中的12-13節提到肉體
[00:09:37.000 --> 00:09:40.000]  如果信著肉體
[00:09:40.000 --> 00:09:43.000]  就令我們來犯罪
[00:09:43.000 --> 00:09:47.000]  過一個罪惡的生活
[00:09:47.000 --> 00:09:50.000]  如果我們按著肉體來生活
[00:09:51.000 --> 00:09:54.000]  我們要面對死亡
[00:09:54.000 --> 00:09:58.000]  因為罪可以引致身體的死亡
[00:09:58.000 --> 00:10:02.000]  正如哥倫多前書11章30節
[00:10:02.000 --> 00:10:07.000]  在你們中間有好些軟弱的
[00:10:07.000 --> 00:10:11.000]  與患病的死的有不少
[00:10:11.000 --> 00:10:14.000]  說到昔日
[00:10:14.000 --> 00:10:16.000]  哥倫多教會當中
[00:10:16.000 --> 00:10:18.000]  有一些軟弱的肢體
[00:10:19.000 --> 00:10:22.000]  我們甚至要面對死亡
[00:10:22.000 --> 00:10:27.000]  就是神對一些信徒輕慢態度的懲罰
[00:10:27.000 --> 00:10:31.000]  如果我們順從肉體來生活
[00:10:31.000 --> 00:10:35.000]  我們需要面對死亡的懲罰
[00:10:35.000 --> 00:10:39.000]  這個死亡是說到肉身的死
[00:10:39.000 --> 00:10:41.000]  和永遠的沉淪
[00:10:41.000 --> 00:10:45.000]  所以我們要藉著聖靈
[00:10:45.000 --> 00:10:48.000]  去治死身體的罪惡
[00:10:48.000 --> 00:10:51.000]  保羅不是叫我們去自殺
[00:10:51.000 --> 00:10:55.000]  而是叫我們治死身體的惡行
[00:10:55.000 --> 00:10:59.000]  從而在聖靈的帶領裡生活
[00:10:59.000 --> 00:11:02.000]  我們順著聖靈而行
[00:11:02.000 --> 00:11:06.000]  就不會放縱肉體的情慾
[00:11:06.000 --> 00:11:10.000]  因為有聖靈去掌管我們的生命
[00:11:10.000 --> 00:11:13.000]  在羅馬書8章14節
[00:11:14.000 --> 00:11:16.000]  他說凡被神的靈引導的
[00:11:16.000 --> 00:11:19.000]  就是神的兒子
[00:11:19.000 --> 00:11:21.000]  被神的靈引導
[00:11:21.000 --> 00:11:24.000]  就是順著聖靈而行
[00:11:24.000 --> 00:11:27.000]  當我們得著聖靈而來的能力
[00:11:27.000 --> 00:11:31.000]  可以去勝過罪惡
[00:11:31.000 --> 00:11:33.000]  不去犯罪
[00:11:33.000 --> 00:11:36.000]  從聖靈所生
[00:11:36.000 --> 00:11:41.000]  就說到當我們去信靠這位耶穌的時候
[00:11:42.000 --> 00:11:45.000]  聖靈住在我們的內心裡
[00:11:45.000 --> 00:11:48.000]  正如羅馬書8章16節說到
[00:11:48.000 --> 00:11:53.000]  聖靈與我們的心同證我們是神的兒女
[00:11:53.000 --> 00:11:58.000]  聖靈與我們的心一起來作證
[00:11:58.000 --> 00:12:00.000]  因為猶太人的規矩
[00:12:00.000 --> 00:12:05.000]  是要兩個人一同來作見證
[00:12:05.000 --> 00:12:10.000]  聖靈與我們內心的靈一同說到
[00:12:11.000 --> 00:12:13.000]  我們都是神的兒女
[00:12:13.000 --> 00:12:17.000]  就說我們已經重生了
[00:12:17.000 --> 00:12:22.000]  粗略在紐約碼頭的一個自由女神像
[00:12:22.000 --> 00:12:25.000]  在一百多年來
[00:12:25.000 --> 00:12:30.000]  那個威嚴的女士高舉著火炬
[00:12:30.000 --> 00:12:40.000]  向一些窒息在暴政和鎮壓的空氣中的人
[00:12:40.000 --> 00:12:42.000]  向他們招手
[00:12:42.000 --> 00:12:45.000]  象徵著自由的紀念碑
[00:12:45.000 --> 00:12:48.000]  吸引了數以百萬計的人
[00:12:48.000 --> 00:12:52.000]  他們去嚮往自由
[00:12:52.000 --> 00:12:57.000]  雕刻在自由女神像上
[00:12:57.000 --> 00:13:01.000]  是愛瑪拉薩路
[00:13:01.000 --> 00:13:05.000]  她深刻感人的一番說話
[00:13:06.000 --> 00:13:12.000]  將你的疲倦、貧窮、雜亂都給我
[00:13:12.000 --> 00:13:16.000]  他們渴望能夠呼吸自由的空氣
[00:13:16.000 --> 00:13:21.000]  卻在擁擠的海岸線上
[00:13:21.000 --> 00:13:24.000]  被殘忍地拒絕
[00:13:24.000 --> 00:13:28.000]  將這些人帶來我這裡
[00:13:28.000 --> 00:13:34.000]  無論他們是無家可歸或是顛沛流離
[00:13:35.000 --> 00:13:41.000]  我在這個黃金大門旁高舉著自由的火炬
[00:13:41.000 --> 00:13:44.000]  在人類歷史上
[00:13:44.000 --> 00:13:49.000]  促立另一個紀念碑
[00:13:49.000 --> 00:13:54.000]  將屬靈的自由賜給全世界
[00:13:54.000 --> 00:13:57.000]  就是二千多年前
[00:13:57.000 --> 00:14:01.000]  耶穌基督被釘在十字架上
[00:14:02.000 --> 00:14:06.000]  我們看到上帝無罪的兒子
[00:14:06.000 --> 00:14:10.000]  為了我們的罪擔負了刑罰
[00:14:10.000 --> 00:14:13.000]  被釘在十字架上
[00:14:13.000 --> 00:14:16.000]  我們聽到他說
[00:14:16.000 --> 00:14:19.000]  父啊赦免他們
[00:14:19.000 --> 00:14:21.000]  成了
[00:14:21.000 --> 00:14:28.000]  當我們接受這位耶穌成為我們個人的救主的時候
[00:14:29.000 --> 00:14:33.000]  我們的罪擔就可以卸下
[00:14:33.000 --> 00:14:39.000]  因為主已經幫我們擔了這些罪
[00:14:39.000 --> 00:14:42.000]  我們有永恆的自由
[00:14:42.000 --> 00:14:47.000]  你有沒有聽到十字架向你發出邀請
[00:14:47.000 --> 00:14:51.000]  你有沒有回應主的愛呢
[00:14:51.000 --> 00:14:56.000]  我們最大的自由就是不再犯罪
[00:14:57.000 --> 00:15:00.000]  我們可以享受這份自由
[00:15:00.000 --> 00:15:04.000]  《羅馬書八章》七字話
[00:15:04.000 --> 00:15:07.000]  「基是兒女,便是後子」
[00:15:07.000 --> 00:15:10.000]  是神的後子
[00:15:10.000 --> 00:15:13.000]  如果我們和祂一同受苦
[00:15:13.000 --> 00:15:16.000]  也必須和祂一同得榮耀
[00:15:16.000 --> 00:15:20.000]  我們和基督同作後子
[00:15:20.000 --> 00:15:26.000]  是在神當中領受神各樣的福氣
[00:15:26.000 --> 00:15:28.000]  耶穌基督承受什麼
[00:15:28.000 --> 00:15:31.000]  我們作為神的兒女
[00:15:31.000 --> 00:15:34.000]  也同樣可以承受
[00:15:34.000 --> 00:15:37.000]  基督有永恆的基業
[00:15:37.000 --> 00:15:40.000]  我們同樣得著
[00:15:40.000 --> 00:15:43.000]  當我們受苦的時候
[00:15:43.000 --> 00:15:47.000]  基督和我們一同來受苦
[00:15:47.000 --> 00:15:50.000]  正如昔日保羅
[00:15:50.000 --> 00:15:54.000]  他在大馬式的路上看到很強的光
[00:15:55.000 --> 00:15:57.000]  而且有聲音呼喚他
[00:15:57.000 --> 00:16:02.000]  「蘇羅,蘇羅,你為什麼逼迫我」
[00:16:02.000 --> 00:16:07.000]  當蘇羅逼迫神的教會的時候
[00:16:07.000 --> 00:16:11.000]  其實就是逼迫主
[00:16:11.000 --> 00:16:15.000]  有一位神的僕人史道生博士
[00:16:15.000 --> 00:16:19.000]  他在《羅馬書講解》那本書裡
[00:16:19.000 --> 00:16:22.000]  有一段說話
[00:16:23.000 --> 00:16:26.000]  他說「我有兩個兒子
[00:16:26.000 --> 00:16:29.000]  都是收養回來的
[00:16:29.000 --> 00:16:33.000]  當我們嬰孩的時候,我就收養他們
[00:16:33.000 --> 00:16:37.000]  那時候我要簽一些文件
[00:16:37.000 --> 00:16:40.000]  這些文件列明了
[00:16:40.000 --> 00:16:43.000]  如果日後有親生的兒女
[00:16:43.000 --> 00:16:48.000]  他們的權利不會大過這兩個收養的兒子
[00:16:48.000 --> 00:16:51.000]  收養是一份權利
[00:16:52.000 --> 00:16:56.000]  收養的兒子有親生兒子一樣的權利
[00:16:56.000 --> 00:16:59.000]  我們重生成為神的兒女
[00:16:59.000 --> 00:17:04.000]  就好像是神收養的兒女一樣
[00:17:04.000 --> 00:17:08.000]  我們可以稱為神的兒女
[00:17:08.000 --> 00:17:11.000]  稱神為阿爸父
[00:17:11.000 --> 00:17:14.000]  是猶太人的小孩子
[00:17:14.000 --> 00:17:17.000]  這樣來稱呼他爸爸
[00:17:17.000 --> 00:17:21.000]  是阿蘭語的一個稱呼
[00:17:21.000 --> 00:17:25.000]  在《楊峰》的三章第八節
[00:17:25.000 --> 00:17:29.000]  提到「風隨著而是吹
[00:17:29.000 --> 00:17:32.000]  你聽見風的響聲
[00:17:32.000 --> 00:17:36.000]  卻不曉得從哪裡來往哪裡去
[00:17:36.000 --> 00:17:40.000]  凡是從靈生的也是如此」
[00:17:40.000 --> 00:17:43.000]  在這裡耶穌用了一個
[00:17:43.000 --> 00:17:46.000]  「靈」的相關字
[00:17:46.000 --> 00:17:50.000]  去解釋什麼是從靈生
[00:17:50.000 --> 00:17:54.000]  原文「風」和「靈」是一個字
[00:17:54.000 --> 00:17:58.000]  「風」和「靈」都有些神秘感
[00:17:58.000 --> 00:18:03.000]  我們不能用眼睛去看見風
[00:18:03.000 --> 00:18:06.000]  看見靈
[00:18:06.000 --> 00:18:10.000]  可能有時不會很明白
[00:18:10.000 --> 00:18:13.000]  但是風來到的時候
[00:18:13.000 --> 00:18:18.000]  吹過來我們都會感受到風的力量
[00:18:19.000 --> 00:18:22.000]  同樣我們看不到人怎樣
[00:18:22.000 --> 00:18:25.000]  藉著聖靈而生
[00:18:25.000 --> 00:18:29.000]  聖靈的力量帶來的果效
[00:18:29.000 --> 00:18:32.000]  就像風一樣
[00:18:32.000 --> 00:18:35.000]  我們同樣可以感受到
[00:18:35.000 --> 00:18:38.000]  聖靈住在我們心裡
[00:18:38.000 --> 00:18:41.000]  在我們身上的作為
[00:18:41.000 --> 00:18:44.000]  我們自己或別人
[00:18:44.000 --> 00:18:46.000]  都感受得到
[00:18:47.000 --> 00:18:50.000]  我們感受到神對我們有改變
[00:18:50.000 --> 00:18:52.000]  我們可以結出
[00:18:52.000 --> 00:18:54.000]  屬靈的果子
[00:18:54.000 --> 00:19:01.000]  人愛、喜樂、和平、忍耐、溫柔、節制等等
[00:19:01.000 --> 00:19:05.000]  雖然尼哥底姆很有學問的一個人
[00:19:05.000 --> 00:19:08.000]  是教導以色列人去認識律法
[00:19:08.000 --> 00:19:10.000]  是一位教師
[00:19:10.000 --> 00:19:12.000]  但他似乎不太明白
[00:19:12.000 --> 00:19:16.000]  耶穌說「從生」的意思
[00:19:16.000 --> 00:19:19.000]  促使耶穌用舊約的例子去解釋
[00:19:19.000 --> 00:19:21.000]  得救的路
[00:19:21.000 --> 00:19:25.000]  神因為愛我們
[00:19:25.000 --> 00:19:28.000]  施行拯救
[00:19:28.000 --> 00:19:32.000]  對一個傳統的拉比
[00:19:32.000 --> 00:19:34.000]  尼哥底姆來說
[00:19:34.000 --> 00:19:39.000]  耶穌剛才說的話對他來說是太神奇
[00:19:39.000 --> 00:19:45.000]  尼哥底姆不能完全明白耶穌所說的
[00:19:45.000 --> 00:19:48.000]  所以耶穌用一個他熟悉的例子
[00:19:48.000 --> 00:19:51.000]  引用舊約
[00:19:51.000 --> 00:19:53.000]  講到摩西舉蛇
[00:19:53.000 --> 00:19:57.000]  是即帶出神的拯救
[00:19:57.000 --> 00:20:01.000]  在《約翰福音》三章十三至十五節
[00:20:01.000 --> 00:20:03.000]  聖經裡這樣說
[00:20:03.000 --> 00:20:06.000]  「除了從天降下
[00:20:06.000 --> 00:20:09.000]  營救在天上的人子
[00:20:09.000 --> 00:20:11.000]  沒有人升過天
[00:20:11.000 --> 00:20:14.000]  摩西在曠野怎樣舉蛇
[00:20:14.000 --> 00:20:17.000]  人子也必照樣被舉起來
[00:20:17.000 --> 00:20:21.000]  叫一切順他的都得永生」
[00:20:21.000 --> 00:20:25.000]  以色列人早年在曠野漂流的時候
[00:20:25.000 --> 00:20:29.000]  遇上火蛇的災
[00:20:29.000 --> 00:20:31.000]  死了很多人
[00:20:31.000 --> 00:20:34.000]  於是摩西做了一條銅蛇
[00:20:34.000 --> 00:20:36.000]  掛在木桿上
[00:20:36.000 --> 00:20:39.000]  凡是被蛇咬的人
[00:20:39.000 --> 00:20:41.000]  一看這條銅蛇
[00:20:42.000 --> 00:20:44.000]  就可以活過來
[00:20:44.000 --> 00:20:47.000]  耶穌用銅蛇的比喻
[00:20:47.000 --> 00:20:51.000]  比喻它是得救的路
[00:20:51.000 --> 00:20:55.000]  即著它被掛在十字架上
[00:20:55.000 --> 00:20:59.000]  受苦、死亡、復活
[00:20:59.000 --> 00:21:04.000]  叫一切順他的人都得著新的生命
[00:21:04.000 --> 00:21:06.000]  乃是永恆的生命
[00:21:07.000 --> 00:21:14.000]  人得以重生是靠著釘十字架的基督
[00:21:14.000 --> 00:21:20.000]  這帶來福氣就是永恆的生命
[00:21:20.000 --> 00:21:23.000]  得著神兒女的名分
[00:21:23.000 --> 00:21:26.000]  有新的生活
[00:21:26.000 --> 00:21:28.000]  有神的聖情
[00:21:28.000 --> 00:21:31.000]  有基督的內註
[00:21:31.000 --> 00:21:33.000]  讓我們去過得勝的生活
[00:21:34.000 --> 00:21:39.000]  唯有神給我們神兒女的名分
[00:21:39.000 --> 00:21:46.000]  雖然耶穌來到世上的目的
[00:21:46.000 --> 00:21:49.000]  不是要定人的罪
[00:21:49.000 --> 00:21:53.000]  但是人能不能得救
[00:21:53.000 --> 00:21:56.000]  還是被定罪
[00:21:56.000 --> 00:22:00.000]  很在乎人自己的抉擇
[00:22:00.000 --> 00:22:03.000]  願不願意去信靠這位主
[00:22:03.000 --> 00:22:06.000]  還是不依靠他
[00:22:06.000 --> 00:22:12.000]  我們再看三章十六十七節
[00:22:12.000 --> 00:22:15.000]  約翰福音三章十六十七節
[00:22:15.000 --> 00:22:17.000]  這裡說道
[00:22:17.000 --> 00:22:21.000]  神愛世人甚至將他的獨生子賜給他們
[00:22:21.000 --> 00:22:26.000]  叫一切順他的不致滅亡反得永生
[00:22:26.000 --> 00:22:30.000]  因為神胎他的兒子降世
[00:22:31.000 --> 00:22:33.000]  不是要定世人的罪
[00:22:33.000 --> 00:22:38.000]  乃是要叫世人因他得救
[00:22:38.000 --> 00:22:42.000]  主甘願為我們的罪而犧牲
[00:22:42.000 --> 00:22:45.000]  被釘死在十字架上
[00:22:45.000 --> 00:22:49.000]  叫一切信他的人不被定罪
[00:22:49.000 --> 00:22:53.000]  反而得著永恆的生命
[00:22:53.000 --> 00:22:55.000]  但是對於不信的人
[00:22:55.000 --> 00:22:57.000]  罪仍然在他身上
[00:22:58.000 --> 00:23:01.000]  影響他犯罪
[00:23:01.000 --> 00:23:06.000]  有一位弟兄楊肥力
[00:23:06.000 --> 00:23:09.000]  在他的一本書
[00:23:09.000 --> 00:23:12.000]  《因典多奇妙》
[00:23:12.000 --> 00:23:15.000]  他有這樣的說話
[00:23:15.000 --> 00:23:18.000]  他說整個世界渴望救恩
[00:23:18.000 --> 00:23:21.000]  但是不自知
[00:23:21.000 --> 00:23:24.000]  他說令人驚訝的
[00:23:25.000 --> 00:23:29.000]  就是在詩歌《奇異因典》創作完之後
[00:23:29.000 --> 00:23:31.000]  兩百年後
[00:23:31.000 --> 00:23:37.000]  這首歌仍然成為十大金曲的行列
[00:23:37.000 --> 00:23:40.000]  詩歌的作者約翰·紐頓
[00:23:40.000 --> 00:23:42.000]  一直不信上帝
[00:23:42.000 --> 00:23:46.000]  而且從事販賣奴隸的工作
[00:23:46.000 --> 00:23:49.000]  他一直對因典都很渴望
[00:23:49.000 --> 00:23:53.000]  在他發現上帝的因典之後
[00:23:54.000 --> 00:23:58.000]  他對因典的敬意還沒有停止
[00:23:58.000 --> 00:24:02.000]  他繼續依靠這位
[00:24:02.000 --> 00:24:04.000]  拯救他的神
[00:24:04.000 --> 00:24:09.000]  人繼續不停歌頌神
[00:24:09.000 --> 00:24:14.000]  是用奇異因典來歌頌我們的神
[00:24:14.000 --> 00:24:16.000]  什麼是因典呢?
[00:24:16.000 --> 00:24:19.000]  保羅章無數的優點
[00:24:20.000 --> 00:24:25.000]  都寫在《已忽所書》二章第七節
[00:24:25.000 --> 00:24:28.000]  他形容是極豐富的因典
[00:24:28.000 --> 00:24:31.000]  他在《已忽所書》二章裡
[00:24:31.000 --> 00:24:35.000]  將豐盛的因典概括
[00:24:35.000 --> 00:24:38.000]  說到是上帝的慈愛
[00:24:38.000 --> 00:24:41.000]  給那些死在過犯罪惡當中的人
[00:24:41.000 --> 00:24:44.000]  上帝的救贖大能
[00:24:44.000 --> 00:24:48.000]  給每一個信靠祂的人
[00:24:49.000 --> 00:24:50.000]  上帝的靈性
[00:24:50.000 --> 00:24:52.000]  是供給我們
[00:24:52.000 --> 00:24:54.000]  讓我們可以分享
[00:24:54.000 --> 00:24:56.000]  上帝的創造力
[00:24:56.000 --> 00:25:00.000]  上帝去裝備信徒
[00:25:00.000 --> 00:25:04.000]  去實現祂的心意、目的
[00:25:04.000 --> 00:25:08.000]  上帝的因典不僅是豐富
[00:25:08.000 --> 00:25:10.000]  而且是免費
[00:25:10.000 --> 00:25:15.000]  楊肥力指出因典之所以是免費
[00:25:16.000 --> 00:25:22.000]  因為施恩者本身承擔了拯救的代價
[00:25:22.000 --> 00:25:26.000]  讓我們去接受神的因典
[00:25:26.000 --> 00:25:28.000]  將這個因典
[00:25:28.000 --> 00:25:32.000]  和一些饑餓的人分享
[00:25:32.000 --> 00:25:35.000]  歌詞說到
[00:25:35.000 --> 00:25:42.000]  「奇異因典,何等金錢,我罪已得赦免,
