
[00:00:00.000 --> 00:00:03.760]  讓我們的心、思、眼光
[00:01:05.920 --> 00:01:07.360]  我們知道香港這個環境
[00:01:07.360 --> 00:01:08.640]  是一個投訴的文化
[00:01:08.640 --> 00:01:10.200]  我們很喜歡去投訴
[00:01:10.200 --> 00:01:11.160]  我們很深信
[00:01:11.160 --> 00:01:12.840]  有時候投訴的方向
[00:01:12.840 --> 00:01:14.240]  如果是正面的時候
[00:01:14.240 --> 00:01:15.400]  我覺得是值得的
[00:01:15.400 --> 00:01:16.720]  對我們有很多的反省
[00:01:16.720 --> 00:01:17.960]  對我們在上的政府
[00:01:17.960 --> 00:01:19.280]  也都可能有很多的反省
[00:01:19.280 --> 00:01:20.920]  但是我覺得更加重要的
[00:01:20.920 --> 00:01:22.520]  一個作者的平衡
[00:01:22.520 --> 00:01:24.080]  就是一個作者自己說的
[00:01:24.080 --> 00:01:28.360]  當他說完一番對一群匯眾說要監察他之外
[00:01:28.360 --> 00:01:29.840]  他就跟著說了一句話
[00:01:29.840 --> 00:01:33.520]  他就說請你們為我們禱告
[00:01:33.520 --> 00:01:36.720]  因我們自覺良心無愧
[00:01:36.720 --> 00:01:40.880]  願意凡事按正道而行
[00:01:40.880 --> 00:01:44.240]  就是說今天他希望那群匯眾
[00:01:44.240 --> 00:01:46.280]  除了監察之外
[00:01:46.280 --> 00:01:48.480]  為我們能夠做得到的
[00:01:48.480 --> 00:01:49.640]  向上帝感謝
[00:01:49.640 --> 00:01:50.840]  我們做不到的
[00:01:50.840 --> 00:01:55.200]  這個作者就說請你們不斷的為我們禱告
[00:01:55.200 --> 00:01:56.680]  我記得十多年前
[00:01:56.680 --> 00:02:00.400]  當我們教會第一波的復興的時候
[00:02:00.400 --> 00:02:02.640]  當我們教會只有百多人的時候
[00:02:02.640 --> 00:02:04.840]  我記得在那百多人的教會的時候
[00:02:04.840 --> 00:02:06.360]  當時我們很感恩
[00:02:06.360 --> 00:02:10.600]  這個感恩就是當我們在教會的祈禱會復興之後
[00:02:10.600 --> 00:02:12.040]  很多的弟兄姊妹
[00:02:12.040 --> 00:02:13.400]  當時我說很多的弟兄姊妹
[00:02:13.400 --> 00:02:14.560]  只是百多人而已
[00:02:14.560 --> 00:02:17.080]  百多人對我來說已經很多了
[00:02:17.080 --> 00:02:18.600]  在很多的弟兄姊妹當中
[00:02:18.600 --> 00:02:20.360]  有21個弟兄姊妹
[00:02:20.360 --> 00:02:21.440]  有21個弟兄姊妹
[00:02:21.440 --> 00:02:23.360]  到今天我都沒辦法忘記的
[00:02:23.360 --> 00:02:24.800]  這21個弟兄姊妹
[00:02:24.800 --> 00:02:26.200]  她走過來跟我說
[00:02:26.200 --> 00:02:28.520]  她說何牧師從今天開始
[00:02:28.520 --> 00:02:31.560]  我每一天會為你祈禱三分鐘
[00:02:31.560 --> 00:02:33.680]  弟兄姊妹說三分鐘而已
[00:02:33.680 --> 00:02:34.520]  這麼少而已
[00:02:34.520 --> 00:02:35.320]  少不少一點
[00:02:35.320 --> 00:02:36.560]  但是我們想一想
[00:02:36.560 --> 00:02:38.360]  如果有21個人
[00:02:38.360 --> 00:02:41.240]  每一個人能夠為我祈禱三分鐘
[00:02:41.240 --> 00:02:44.160]  就已經有63分鐘
[00:02:44.160 --> 00:02:45.480]  就是弟兄姊妹
[00:02:45.480 --> 00:02:46.960]  十多年前我們看到
[00:02:46.960 --> 00:02:49.880]  原來上帝真的興起一些人
[00:02:49.880 --> 00:02:51.440]  是為牧者祈禱
[00:02:51.440 --> 00:02:52.880]  他們主動走過來
[00:02:52.880 --> 00:02:53.840]  不是我跟他們說
[00:02:53.840 --> 00:02:55.080]  說為我祈禱
[00:02:55.080 --> 00:02:55.560]  不是
[00:02:55.560 --> 00:02:56.680]  是他們主動
[00:02:56.680 --> 00:02:58.720]  就是已經受了上帝的恩典
[00:02:58.720 --> 00:03:00.000]  對於這個作者來說
[00:03:00.000 --> 00:03:01.040]  他是公開說的
[00:03:01.040 --> 00:03:03.200]  他說希望你們為我們祈禱
[00:03:03.200 --> 00:03:06.120]  希望我們能夠自覺良心無愧
[00:03:06.120 --> 00:03:08.840]  希望我們願意按著凡事
[00:03:08.840 --> 00:03:10.880]  按著正道而行
[00:03:10.880 --> 00:03:13.160]  這個是作為一個會眾
[00:03:13.160 --> 00:03:15.960]  在這裡是一個很基本的要求
[00:03:15.960 --> 00:03:22.000]  也是在監察我們的生命當中的一個很重要的平衡點
[00:03:22.000 --> 00:03:23.320]  不只是去責備
[00:03:23.320 --> 00:03:24.160]  寫一封信
[00:03:24.160 --> 00:03:25.440]  投訴投訴投訴
[00:03:25.440 --> 00:03:29.800]  而是我們會不會為教會的領袖的不足
[00:03:29.800 --> 00:03:31.840]  而擺上我們的祈禱
[00:03:31.840 --> 00:03:34.200]  這個作者一開始就這麼說
[00:03:34.200 --> 00:03:38.600]  接著他就開始對領袖的要求
[00:03:38.600 --> 00:03:40.480]  當我自己閱讀十三章的時候
[00:03:40.480 --> 00:03:43.480]  我發覺這個作者提醒我們
[00:03:43.480 --> 00:03:45.960]  第一 做領袖的
[00:03:45.960 --> 00:03:50.520]  是需要有值得效法的生活方式
[00:03:50.520 --> 00:03:54.440]  就是說 今天我想我自己作為一個牧者
[00:03:54.440 --> 00:03:56.640]  究竟我的行事為人
[00:03:56.640 --> 00:04:01.680]  有沒有一些東西是值得弟兄姊妹去效法的
[00:04:01.680 --> 00:04:04.280]  最低限度我希望大家效法我就是
[00:04:04.280 --> 00:04:06.040]  紅燈不過馬路 就是這個意思
[00:04:06.040 --> 00:04:07.440]  如果這個都效法不了
[00:04:07.440 --> 00:04:09.120]  我就沒有什麼東西可以學的 就是這個意思
[00:04:09.120 --> 00:04:13.120]  弟兄姊妹 究竟我要時刻反省我自己
[00:04:13.120 --> 00:04:15.440]  究竟我的生活方式
[00:04:15.440 --> 00:04:19.160]  我對錢財 我對家庭的尊重
[00:04:19.160 --> 00:04:20.360]  對婚姻的尊重
[00:04:20.360 --> 00:04:22.440]  甚至對弟兄姊妹那種關心
[00:04:22.440 --> 00:04:24.640]  那種信徒之間的相愛
[00:04:24.640 --> 00:04:27.800]  究竟我有沒有能夠成為了
[00:04:27.800 --> 00:04:30.400]  其他弟兄姊妹的榜樣
[00:04:30.400 --> 00:04:32.640]  是值得效法的榜樣
[00:04:32.640 --> 00:04:34.840]  很多時候我們會看《舊約》
[00:04:34.840 --> 00:04:36.160]  很多的偉人
[00:04:36.160 --> 00:04:39.280]  我們會數算阿伯拉罕 很厲害
[00:04:39.280 --> 00:04:41.760]  這個作者同樣是數算阿伯拉罕
[00:04:41.760 --> 00:04:43.160]  是信心之父
[00:04:43.160 --> 00:04:46.040]  他可以將自己的兒子獻給上帝
[00:04:46.040 --> 00:04:48.560]  因為他的信心大到一個地步
[00:04:48.560 --> 00:04:51.480]  他覺得這個兒子縱然是殺了
[00:04:51.480 --> 00:04:53.760]  上帝可以將一個死人復活
[00:04:53.760 --> 00:04:56.120]  我們覺得 哇 阿伯拉罕的信心
[00:04:56.120 --> 00:04:59.120]  簡直是信心之父 簡直是信心爆棚
[00:04:59.120 --> 00:05:00.400]  我們看著摩西
[00:05:00.400 --> 00:05:02.240]  他可以聽上帝的話
[00:05:02.240 --> 00:05:04.640]  拿著一支杖去到紅海
[00:05:04.640 --> 00:05:06.920]  打一打那個紅海 紅海就分開
[00:05:06.920 --> 00:05:08.560]  如果有一天上帝跟我說
[00:05:08.560 --> 00:05:10.400]  你去到維多利亞港口
[00:05:10.400 --> 00:05:12.320]  你將你的公事包扔進海裡
[00:05:12.320 --> 00:05:14.320]  然後維多利亞港口就分開了
[00:05:14.320 --> 00:05:15.360]  你就可以走過去了
[00:05:15.360 --> 00:05:16.720]  我真的不會做的
[00:05:16.720 --> 00:05:19.280]  我真的未必會做的
[00:05:19.280 --> 00:05:20.560]  我怕被人抓了之後
[00:05:20.560 --> 00:05:23.560]  扔進海裡 被人抓去坐牢
[00:05:23.560 --> 00:05:25.880]  但是摩西很厲害
[00:05:25.880 --> 00:05:27.400]  我們說150年前
[00:05:27.400 --> 00:05:29.440]  有一個醫生 是英國的醫生
[00:05:29.440 --> 00:05:30.560]  他很有信心
[00:05:30.560 --> 00:05:31.840]  他離開自己的英國
[00:05:31.840 --> 00:05:33.920]  去了中國 這個戴德森醫生
[00:05:33.920 --> 00:05:35.120]  他離開自己的英國
[00:05:35.120 --> 00:05:36.880]  去到中國的內地
[00:05:36.880 --> 00:05:39.000]  他從邊上穿中國的衣服
[00:05:39.000 --> 00:05:42.680]  他為了希望得著中國人能夠信耶穌
[00:05:42.680 --> 00:05:44.960]  他曾經很大聲說
[00:05:44.960 --> 00:05:46.880]  他說如果我有一千英鎊
[00:05:46.880 --> 00:05:49.400]  我不會留下一個英鎊給自己
[00:05:49.400 --> 00:05:50.240]  不給中國
[00:05:50.240 --> 00:05:51.680]  如果我有一千條命
[00:05:51.680 --> 00:05:53.920]  我不會留下一條命不給中國
[00:05:53.920 --> 00:05:56.040]  哇 那種委心真的很厲害
[00:05:56.040 --> 00:05:57.440]  我們想起很多前輩
[00:05:57.440 --> 00:06:00.200]  無論是我們所認識的
[00:06:00.200 --> 00:06:03.120]  可能是剛剛過世的騰騰輝牧師也好
[00:06:03.120 --> 00:06:05.040]  或者我們自己宗派的領袖
[00:06:05.040 --> 00:06:06.200]  包括袁牧師也好
[00:06:06.200 --> 00:06:07.200]  如果我們認識他的
[00:06:07.200 --> 00:06:11.280]  我們看到他們一生很忠心地去服事
[00:06:11.280 --> 00:06:12.360]  以致到我們看到
[00:06:12.360 --> 00:06:13.640]  哇 究竟我們今天
[00:06:13.640 --> 00:06:14.840]  去到我們這一代
[00:06:14.840 --> 00:06:16.120]  我們這班牧者
[00:06:16.120 --> 00:06:18.040]  究竟我們有沒有一些東西
[00:06:18.040 --> 00:06:20.160]  留給下一代
[00:06:20.160 --> 00:06:20.960]  弟兄姊妹
[00:06:20.960 --> 00:06:22.520]  究竟我們這班回眾
[00:06:22.520 --> 00:06:23.920]  望著我們這一班
[00:06:23.920 --> 00:06:25.920]  作為教會的領袖的時候
[00:06:25.920 --> 00:06:27.760]  我們自己的生活方式
[00:06:27.760 --> 00:06:31.360]  是否令到我們周圍的人
[00:06:31.360 --> 00:06:33.680]  覺得是值得效法
[00:06:33.680 --> 00:06:34.680]  弟兄姊妹
[00:06:34.680 --> 00:06:35.960]  作為教會領袖
[00:06:35.960 --> 00:06:38.920]  絕對不只是去管治大家
[00:06:38.920 --> 00:06:39.840]  我們很深信
[00:06:39.840 --> 00:06:43.360]  在彼得前書同樣講了類似的東西
[00:06:43.360 --> 00:06:45.520]  我們讀一讀彼得前書第五章第一節
[00:06:45.520 --> 00:06:46.480]  到第三節好不好
[00:06:46.480 --> 00:06:47.240]  我們一起讀一讀
[00:06:47.240 --> 00:06:48.520]  準備 一二三
[00:06:48.520 --> 00:06:49.880]  我這作長老
[00:06:49.880 --> 00:06:52.040]  作基督受苦的見證
[00:06:52.040 --> 00:06:55.560]  同享後來所要顯現之榮耀的
[00:06:55.560 --> 00:06:59.440]  勸你們中間與我同作長老的人
[00:06:59.440 --> 00:07:03.240]  勿要目仰在你們中間神的群羊
[00:07:03.240 --> 00:07:06.040]  按著神旨意召著他們
[00:07:06.040 --> 00:07:07.680]  不是出於勉強
[00:07:07.680 --> 00:07:09.720]  乃是出於甘心
[00:07:09.720 --> 00:07:11.400]  也不是因為貪財
[00:07:11.400 --> 00:07:13.480]  乃是出於樂意
[00:07:13.480 --> 00:07:16.080]  也不是合際所託付你們的
[00:07:16.080 --> 00:07:18.640]  乃是作群羊的榜樣
[00:07:18.640 --> 00:07:20.040]  作者很清楚的
[00:07:20.040 --> 00:07:22.400]  他跟喜帕華書的作者講得類近的
[00:07:22.400 --> 00:07:24.800]  就是今天我們作為領袖的
[00:07:24.800 --> 00:07:26.560]  我們今天作為長老的
[00:07:26.560 --> 00:07:27.960]  我們去勸那些
[00:07:27.960 --> 00:07:30.000]  跟我一起做長老的一班人
[00:07:30.000 --> 00:07:35.720]  他說今天我們有沒有在上帝所託付給我們的群人當中
[00:07:35.720 --> 00:07:38.040]  我們好好地去募養他們呢?
[00:07:38.040 --> 00:07:41.320]  我們今天的侍奉是否是出自甘心
[00:07:41.320 --> 00:07:42.600]  抑或是沒辦法了
[00:07:42.600 --> 00:07:43.200]  沒得做的
[00:07:43.200 --> 00:07:44.360]  不是做乞務者
[00:07:44.360 --> 00:07:45.920]  抑或是真麻煩
[00:07:45.920 --> 00:07:46.880]  真是上帝呼籲我
[00:07:46.880 --> 00:07:47.680]  真不好意思
[00:07:47.680 --> 00:07:48.400]  turn down 它
[00:07:48.400 --> 00:07:50.200]  不如做一下
[00:07:50.200 --> 00:07:51.200]  是不是這樣呢?
[00:07:51.200 --> 00:07:52.600]  抑或是我們經常都覺得
[00:07:52.600 --> 00:07:54.200]  嘩 我真的拋棄了很多東西
[00:07:54.200 --> 00:07:55.400]  各位弟兄姊妹知道嗎?
[00:07:55.400 --> 00:07:56.240]  我拋棄了那樣東西
[00:07:56.240 --> 00:07:56.800]  拋棄了那樣東西
[00:07:56.800 --> 00:07:57.800]  今天做牧師
[00:07:57.800 --> 00:07:59.360]  真是給我面子
[00:07:59.360 --> 00:08:00.600]  是不是這樣呢?
[00:08:00.600 --> 00:08:01.840]  不是
[00:08:01.840 --> 00:08:03.080]  佐治不是這樣說的
[00:08:03.080 --> 00:08:05.560]  佐治說今天你走這條路
[00:08:05.560 --> 00:08:06.520]  還要走這條路
[00:08:06.520 --> 00:08:08.160]  可能是一條受苦的路
[00:08:08.160 --> 00:08:10.720]  他說今天你是出自甘心的
[00:08:10.720 --> 00:08:11.800]  也不是貪財
[00:08:11.800 --> 00:08:13.160]  不是說今天回來教會
[00:08:13.160 --> 00:08:14.760]  嘩 真是薪水很高
[00:08:14.760 --> 00:08:16.360]  真是回來教會
[00:08:16.360 --> 00:08:17.360]  一定會有人出
[00:08:17.360 --> 00:08:19.240]  不一定的
[00:08:19.240 --> 00:08:20.520]  教會不一定會有人出
[00:08:20.520 --> 00:08:21.880]  如果今天我們的錢
[00:08:21.880 --> 00:08:23.920]  用錢的方向
[00:08:23.920 --> 00:08:25.000]  用錢的方式
[00:08:25.000 --> 00:08:26.240]  所以每間神學院
[00:08:26.240 --> 00:08:27.800]  當他們修身的時候
[00:08:27.800 --> 00:08:30.360]  通常他們要牧者做一個推薦人
[00:08:30.360 --> 00:08:31.360]  而推薦人當中
[00:08:31.360 --> 00:08:32.680]  一定會有些問題
[00:08:32.680 --> 00:08:33.880]  問題就是
[00:08:33.880 --> 00:08:35.880]  這個準備讀神學院的人
[00:08:35.880 --> 00:08:36.760]  夢照的人
[00:08:36.760 --> 00:08:39.000]  他對錢財怎麼看
[00:08:39.000 --> 00:08:41.480]  要知道他是否貪財
[00:08:41.480 --> 00:08:44.120]  他究竟是否懂得運用金錢
[00:08:44.120 --> 00:08:45.760]  其實很多東西
[00:08:45.760 --> 00:08:48.200]  今天重點是什麼?
[00:08:48.200 --> 00:08:49.200]  重點就是說
[00:08:49.200 --> 00:08:51.800]  乃是作群洋的什麼?
[00:08:51.800 --> 00:08:53.400]  榜樣
[00:08:53.400 --> 00:08:54.640]  如果我有榜樣
[00:08:54.640 --> 00:08:56.920]  我希望我們的會眾
[00:08:56.920 --> 00:08:59.320]  能夠有相同的榜樣
[00:08:59.320 --> 00:09:02.040]  前晚我去札美之泉
[00:09:02.040 --> 00:09:03.480]  完了之後
[00:09:03.480 --> 00:09:04.840]  走了
[00:09:04.840 --> 00:09:05.920]  很多人走
[00:09:05.920 --> 00:09:07.360]  我遲了一點
[00:09:07.360 --> 00:09:08.240]  我買些東西
[00:09:08.240 --> 00:09:09.200]  才走
[00:09:09.200 --> 00:09:10.720]  走的時候
[00:09:10.720 --> 00:09:12.440]  聽到幾個保安在聊天
[00:09:12.440 --> 00:09:13.320]  那些保安
[00:09:13.320 --> 00:09:14.560]  我聽聽他們說什麼
[00:09:14.560 --> 00:09:16.080]  因為他們很大聲
[00:09:16.080 --> 00:09:16.640]  一定聽不到
[00:09:16.640 --> 00:09:17.760]  我不是偷聽
[00:09:17.760 --> 00:09:19.600]  這班基督徒
[00:09:19.600 --> 00:09:21.200]  在裡面覺得很興奮
[00:09:21.200 --> 00:09:22.120]  一出來
[00:09:22.120 --> 00:09:23.760]  推走鐵馬
[00:09:23.760 --> 00:09:24.720]  自彈自過
[00:09:24.720 --> 00:09:25.840]  都不用秩序的
[00:09:25.840 --> 00:09:27.600]  我聽完之後
[00:09:27.600 --> 00:09:30.200]  為什麼我們在裡面一個人
[00:09:30.200 --> 00:09:32.240]  出去又有另一個人
[00:09:32.240 --> 00:09:34.160]  當時我心裡不是很開心
[00:09:34.160 --> 00:09:35.280]  不是很開心的原因就是兩方面
[00:09:35.280 --> 00:09:35.920]  一方面覺得
[00:09:35.920 --> 00:09:37.920]  為什麼突然之間會這樣做
[00:09:37.920 --> 00:09:39.240]  第二
[00:09:39.240 --> 00:09:42.280]  我發覺我自己心裡都想做
[00:09:42.280 --> 00:09:43.320]  因為真的
[00:09:43.320 --> 00:09:45.920]  因為鐵馬要走一個大圈
[00:09:45.920 --> 00:09:48.040]  才可以去到我的車上
[00:09:48.040 --> 00:09:49.280]  如果我推走鐵馬
[00:09:49.280 --> 00:09:50.680]  我就一分鐘就去到車上
[00:09:50.680 --> 00:09:51.400]  有時候
[00:09:51.400 --> 00:09:53.000]  為什麼不可以一分鐘就去到
[00:09:53.000 --> 00:09:54.200]  心裡都覺得
[00:09:54.200 --> 00:09:56.560]  為什麼要這麼多鐵馬
[00:09:56.560 --> 00:09:58.280]  我也會這樣
[00:09:58.280 --> 00:09:59.280]  但是一方面
[00:09:59.280 --> 00:10:02.640]  我們很容易在教會一個樣子
[00:10:02.640 --> 00:10:05.360]  一走出教會就另一個樣子
[00:10:05.360 --> 00:10:08.640]  但是這個作者提醒我們作為牧者
[00:10:08.640 --> 00:10:11.200]  我們是否在家裡一個樣子
[00:10:11.200 --> 00:10:12.760]  在教會一個樣子
[00:10:12.760 --> 00:10:14.520]  在街上有一個樣子呢
[00:10:14.520 --> 00:10:15.360]  弟兄姊妹
[00:10:15.360 --> 00:10:16.960]  今天我們做牧者的
[00:10:16.960 --> 00:10:18.840]  我是否在家裡
[00:10:18.840 --> 00:10:22.080]  對這個婚姻有尊重呢
[00:10:22.080 --> 00:10:25.160]  我是否對師母有尊重呢
[00:10:25.160 --> 00:10:27.240]  我是否對她真的有愛呢
[00:10:27.240 --> 00:10:28.440]  你根本不會知道
[00:10:28.440 --> 00:10:30.680]  你根本不會知道我家裡發生什麼事
[00:10:30.680 --> 00:10:33.640]  你不會在我家裡有一個攝錄機
[00:10:33.640 --> 00:10:36.120]  攝錄我晚上怎樣掩蓋太太
[00:10:36.120 --> 00:10:37.360]  怎樣打太太
[00:10:37.360 --> 00:10:38.320]  打到她臉腫
[00:10:38.320 --> 00:10:41.160]  然後回來就覺得她胖了
[00:10:41.160 --> 00:10:41.800]  你不會的
[00:10:41.800 --> 00:10:42.960]  你不知道的
[00:10:42.960 --> 00:10:44.320]  你完全不知道的
[00:10:44.320 --> 00:10:47.040]  究竟我對太太的婚姻
[00:10:47.040 --> 00:10:48.560]  三十多年的婚姻狀況
[00:10:48.560 --> 00:10:49.640]  是否是一個榜樣呢
[00:10:49.640 --> 00:10:50.680]  我不知道
[00:10:50.680 --> 00:10:53.200]  今天我對金錢的看法
[00:10:53.200 --> 00:10:54.600]  我是否有貪財呢
[00:10:54.600 --> 00:10:55.520]  我不知道
[00:10:55.520 --> 00:10:58.840]  究竟弟兄姊妹看著我們這班在上的
[00:10:58.840 --> 00:11:00.120]  我們這班的童工
[00:11:00.120 --> 00:11:01.280]  我們這班長輩
[00:11:01.280 --> 00:11:02.760]  我們這班的牧者
[00:11:02.760 --> 00:11:05.080]  究竟我們有沒有一些地方
[00:11:05.080 --> 00:11:06.920]  是值得大家去效仿
[00:11:06.920 --> 00:11:08.960]  這是第一個我們要反省
[00:11:08.960 --> 00:11:10.520]  我不是說我即刻有
[00:11:10.520 --> 00:11:11.680]  而是我要反省
[00:11:11.680 --> 00:11:13.320]  究竟我的生活方式
[00:11:13.320 --> 00:11:16.320]  是否有人會羨慕
[00:11:16.320 --> 00:11:19.240]  是否能夠成為在教會裡
[00:11:19.240 --> 00:11:21.320]  群揚的榜樣
[00:11:21.320 --> 00:11:22.280]  第一
[00:11:22.280 --> 00:11:24.000]  作者提醒我們
[00:11:24.000 --> 00:11:25.440]  我們要反思
[00:11:25.440 --> 00:11:26.240]  第二
[00:11:26.240 --> 00:11:31.080]  作為領袖必須要帶頭持守正確的教義
[00:11:31.080 --> 00:11:34.960]  今天我們不能夠沒有了真理
[00:11:34.960 --> 00:11:36.880]  今天的教會有時候真的
[00:11:36.880 --> 00:11:40.360]  慢慢慢慢我們不夠膽去講一些訊息
[00:11:40.360 --> 00:11:43.640]  我們有時候不夠膽講偉生在教會
[00:11:43.640 --> 00:11:44.760]  我們覺得現在的弟兄姊妹
[00:11:44.760 --> 00:11:46.120]  怎會跟你講偉生呢
[00:11:46.120 --> 00:11:47.480]  肯跟你去一天
[00:11:47.480 --> 00:11:49.520]  退休會已經感謝主了
[00:11:49.520 --> 00:11:51.080]  還說去五天
[00:11:51.080 --> 00:11:52.320]  沒有可能的事
[00:11:52.320 --> 00:11:53.680]  但我最近聽我的同工
[00:11:53.680 --> 00:11:55.280]  參加第二間教會的退休會
[00:11:55.280 --> 00:11:55.960]  去了四天
[00:11:55.960 --> 00:11:57.920]  他覺得很感恩 很開心
[00:11:57.920 --> 00:11:59.000]  弟兄姊妹
[00:11:59.000 --> 00:12:00.240]  喂
[00:12:00.240 --> 00:12:02.040]  那個偉生我們不敢講
[00:12:02.040 --> 00:12:03.000]  但是他說今天
[00:12:03.000 --> 00:12:04.760]  我們作為牧者 作為領袖
[00:12:04.760 --> 00:12:07.720]  我們要夠膽將聖經裡的真理
[00:12:07.720 --> 00:12:10.040]  真的完全地把持
[00:12:10.040 --> 00:12:11.080]  不單止把持
[00:12:11.080 --> 00:12:12.360]  是要宣告出來
[00:12:12.360 --> 00:12:13.400]  當然一個作者
[00:12:13.400 --> 00:12:14.960]  在短短的十三章裡
[00:12:14.960 --> 00:12:15.840]  他不可以講完
[00:12:15.840 --> 00:12:16.960]  他講了三樣東西
[00:12:16.960 --> 00:12:17.720]  這三樣東西
[00:12:17.720 --> 00:12:18.840]  今天我們要把持
[00:12:18.840 --> 00:12:19.280]  第一
[00:12:19.280 --> 00:12:20.480]  我上個星期講了
[00:12:20.480 --> 00:12:21.640]  我們要把持
[00:12:21.640 --> 00:12:23.240]  耶穌基督昨日 今天
[00:12:23.240 --> 00:12:26.960]  一直到永遠都是一樣的
[00:12:26.960 --> 00:12:28.440]  我們不能夠忘記了
[00:12:28.440 --> 00:12:29.240]  耶穌基督
[00:12:29.240 --> 00:12:30.600]  二千年前的耶穌基督
[00:12:30.600 --> 00:12:32.320]  和二千年的今天的耶穌基督
[00:12:32.320 --> 00:12:33.120]  和二千年之後
[00:12:33.120 --> 00:12:34.480]  如果耶穌基督還沒回來
[00:12:34.480 --> 00:12:35.640]  還沒第二次回來的
[00:12:35.640 --> 00:12:36.400]  那個耶穌基督
[00:12:36.400 --> 00:12:38.040]  我們所傳的耶穌基督
[00:12:38.040 --> 00:12:39.200]  都是那個耶穌基督
[00:12:39.200 --> 00:12:40.040]  我們不能夠說
[00:12:40.040 --> 00:12:41.960]  哇 二千年前的耶穌基督
[00:12:41.960 --> 00:12:42.960]  釘十字架
[00:12:42.960 --> 00:12:43.720]  明天的耶穌基督
[00:12:43.720 --> 00:12:44.760]  不用釘十字架
[00:12:44.760 --> 00:12:45.800]  這麼慘的
[00:12:45.800 --> 00:12:47.440]  我們信仰不用釘十字架的
[00:12:47.440 --> 00:12:48.280]  我們信仰就是
[00:12:48.280 --> 00:12:50.280]  隨便回教會就可以了
[00:12:50.280 --> 00:12:51.240]  是不是這樣呢
[00:12:51.240 --> 00:12:52.440]  我們要明白
[00:12:52.440 --> 00:12:54.880]  耶穌基督昨日 今天
[00:12:54.880 --> 00:12:56.440]  直到永遠是甚麼
[00:12:56.440 --> 00:12:58.120]  都是一樣的
[00:12:58.120 --> 00:12:58.720]  你跟隔壁說
[00:12:58.720 --> 00:12:59.760]  我們要把持
[00:12:59.760 --> 00:13:00.800]  耶穌基督是一樣的
[00:13:00.800 --> 00:13:02.280]  我們不可以變
[00:13:02.280 --> 00:13:03.720]  今天我們所傳的
[00:13:03.720 --> 00:13:04.920]  仍然是傳了
[00:13:04.920 --> 00:13:06.680]  二千年前的那個耶穌基督
[00:13:06.680 --> 00:13:08.360]  今天我們教會所講的
[00:13:08.360 --> 00:13:10.320]  仍然是一個古舊的實假
[00:13:10.320 --> 00:13:12.800]  這個故事仍然是一個古舊的故事
[00:13:12.800 --> 00:13:13.880]  但是這個故事
[00:13:13.880 --> 00:13:15.560]  在今天仍然是一個
[00:13:15.560 --> 00:13:16.640]  真實的故事
[00:13:16.640 --> 00:13:18.360]  我們不能夠去變
[00:13:18.360 --> 00:13:20.000]  不能夠轉變
[00:13:20.000 --> 00:13:21.320]  第一 我們要把持
[00:13:21.320 --> 00:13:23.920]  第二 我們要把持舊因
[00:13:23.920 --> 00:13:26.000]  對舊因那種的認知
[00:13:26.000 --> 00:13:27.560]  那種的認識
[00:13:27.560 --> 00:13:28.000]  這個舊因
[00:13:28.000 --> 00:13:29.840]  這個作者就在十三章裏面
[00:13:29.840 --> 00:13:31.000]  作了一個比較
