
[00:00:00.000 --> 00:00:04.420]  我們讀一段聖經,在格林多後書第五章十七節。
[00:07:11.580 --> 00:07:16.260]  你要爲你口中所說的話也要做決定。
[00:07:16.260 --> 00:07:19.420]  你要說出埋怨消極的話呢?
[00:07:19.420 --> 00:07:23.620]  還是要說出造就人積極的話語呢?
[00:07:23.620 --> 00:07:26.260]  第二點,你不要小看這些決定。
[00:07:26.260 --> 00:07:33.300]  事實上這每一個決定都會影響你的心思意念的。
[00:07:33.300 --> 00:07:36.900]  所以今天我們真的需要來掌管我們的心思意念。
[00:07:36.900 --> 00:07:39.980]  因爲我告訴你真正影響我們生命的
[00:07:39.980 --> 00:07:42.260]  從來不是我們的環境。
[00:07:42.260 --> 00:07:46.220]  你以爲是環境,我告訴你從來不是環境。
[00:07:46.220 --> 00:07:53.620]  真正影響你生命的是你裏面的心思意念。
[00:07:53.620 --> 00:08:00.700]  所以我常說,今天就算你擁有最令人羨慕的資源,
[00:08:00.700 --> 00:08:04.780]  就算你擁有最美好的環境,
[00:08:04.780 --> 00:08:11.260]  如果在你的心思意念上你持續做錯誤的決定,
[00:08:11.260 --> 00:08:15.060]  最終你是會失敗的。
[00:08:15.060 --> 00:08:16.580]  反過來講,
[00:08:16.580 --> 00:08:22.140]  如果你能夠持續在你的心思意念上做正確的決定,
[00:08:22.140 --> 00:08:25.740]  那就算你毫無資源,
[00:08:25.740 --> 00:08:29.900]  就算你遇到甚至無可挽回的環境,
[00:08:29.900 --> 00:08:34.380]  你仍然可以反敗爲勝。
[00:08:34.380 --> 00:08:37.740]  所以今天你要來思想一下,
[00:08:37.740 --> 00:08:42.020]  到底你的心思意念常常在哪些事情上呢?
[00:08:42.020 --> 00:08:43.900]  想過沒有?
[00:08:43.900 --> 00:08:45.100]  很多時候我們跟大衛一樣,
[00:08:45.100 --> 00:08:48.660]  我們的心思在遊蕩,從來不去想。
[00:08:48.660 --> 00:08:50.740]  No,你需要常常想。
[00:08:50.740 --> 00:08:54.580]  你的心思意念常常在哪些事情上呢?
[00:08:54.580 --> 00:08:59.260]  也許這正是你落入愁苦的原因。
[00:08:59.260 --> 00:09:01.620]  你要讓你的心思意念迴轉,
[00:09:01.620 --> 00:09:04.580]  帶它們迴轉來歸向神。
[00:09:04.580 --> 00:09:09.460]  不要再讓你的環境來主宰你的心思意念。
[00:09:09.460 --> 00:09:15.580]  反過來,你要讓你的心思意念降伏在聖靈的掌管之下。
[00:09:15.580 --> 00:09:16.700]  Amen?
[00:09:16.700 --> 00:09:20.740]  讓你的心思意念能有合乎神的心意。
[00:09:20.740 --> 00:09:24.420]  所以第一個,你要真的是保守你的心思念。
[00:09:24.420 --> 00:09:26.940]  第二個,要禱告尋求神的帶領。
[00:09:26.940 --> 00:09:30.900]  跟你們講要禱告尋求神的帶領。
[00:09:30.900 --> 00:09:34.140]  當你在面對人生新的季節的時候,
[00:09:34.140 --> 00:09:37.620]  你一定要謙卑下來回到神的面前,
[00:09:37.620 --> 00:09:42.340]  求神帶領你前面的方向。
[00:09:42.340 --> 00:09:44.540]  你說要怎麼禱告法呢?
[00:09:44.540 --> 00:09:47.460]  馬太福音7章第7節,我非常喜歡的神經,
[00:09:47.460 --> 00:09:51.300]  很簡單的神經,卻非常重要的神經,一同來唸,來。
[00:09:51.300 --> 00:09:54.860]  你們祈求就給你們,尋找就尋見,
[00:09:54.860 --> 00:09:57.260]  叩門就給你們開門。
[00:09:57.260 --> 00:10:00.140]  多麼清楚、簡單,三件事情。
[00:10:00.140 --> 00:10:04.300]  第一個要祈求,跟你們說要祈求。
[00:10:04.300 --> 00:10:06.380]  那你說求什麼呢?
[00:10:06.380 --> 00:10:08.860]  我告訴你要求智慧。
[00:10:08.860 --> 00:10:13.220]  在這樣一個充滿變化的世代當中,
[00:10:13.220 --> 00:10:17.660]  如果人問你說你最需要的是什麼,
[00:10:17.660 --> 00:10:21.220]  可能你最直接的反應就是錢,不是嗎?
[00:10:21.220 --> 00:10:23.900]  我們常說錢最重要。
[00:10:23.900 --> 00:10:25.740]  但如果你仔細想想,
[00:10:25.740 --> 00:10:28.900]  你爲什麼想要有錢呢?
[00:10:28.900 --> 00:10:32.700]  難道只是爲了想要有錢而有錢嗎?
[00:10:32.700 --> 00:10:34.700]  我相信不是的。
[00:10:34.700 --> 00:10:37.540]  你之所以想要有錢,是因爲你以爲
[00:10:37.540 --> 00:10:41.420]  錢能夠帶給你所需要的安全感、
[00:10:41.420 --> 00:10:45.260]  愛、快樂跟滿足,不是嗎?
[00:10:45.260 --> 00:10:47.620]  但事實上,你仔細看,
[00:10:47.620 --> 00:10:51.180]  你所需要的安全感、愛、快樂跟滿足,
[00:10:51.180 --> 00:10:55.980]  我告訴你,沒有一件是錢可以換取來的。
[00:10:55.980 --> 00:10:58.180]  其實在你人生當中,
[00:10:58.180 --> 00:11:02.420]  你最需要的一件事情就是智慧。
[00:11:02.420 --> 00:11:05.180]  因爲你所遇見的一切問題,
[00:11:05.180 --> 00:11:09.420]  都是因爲你缺乏智慧所帶來的結果。
[00:11:09.420 --> 00:11:12.860]  換句話說,其實你今天不是在面對財務的問題,
[00:11:12.860 --> 00:11:15.380]  你是在面對智慧的問題。
[00:11:15.380 --> 00:11:17.740]  你不是在面對家庭的問題,
[00:11:17.740 --> 00:11:20.300]  你是在面對智慧的問題。
[00:11:20.300 --> 00:11:23.780]  這爲什麼我說第一件事你需要禱告的,
[00:11:23.780 --> 00:11:27.060]  是要求神給你智慧。
[00:11:27.060 --> 00:11:29.900]  雅各術第一章第五節怎麼說呢?我們從來唸來。
[00:11:29.900 --> 00:11:32.340]  你們中間若有缺少智慧的,
[00:11:32.340 --> 00:11:34.820]  應當求那厚賜於衆人,
[00:11:34.820 --> 00:11:38.620]  也不賜責人的神,主就必賜給他。
[00:11:38.620 --> 00:11:40.860]  這裏講到我們的神是怎麼樣一位神啊?
[00:11:40.860 --> 00:11:43.740]  厚賜於衆人,而且怎麼樣?
[00:11:43.740 --> 00:11:45.540]  不賜責人,好喜歡這句話。
[00:11:45.540 --> 00:11:49.300]  換句話說,我們的神不會嫌你笨的啦。
[00:11:49.300 --> 00:11:52.420]  那麼笨?不會。
[00:11:52.420 --> 00:11:55.140]  神不賜責人,
[00:11:55.140 --> 00:11:57.620]  所以說只要我們求,
[00:11:57.620 --> 00:12:00.860]  他就賜給我們。
[00:12:00.860 --> 00:12:05.020]  這也是爲什麼我很有負擔講今年弟兄特會,
[00:12:05.020 --> 00:12:08.220]  人生贏家這個主題。
[00:12:08.220 --> 00:12:10.660]  什麼是人生贏家?
[00:12:10.660 --> 00:12:13.540]  聽起來很世俗不是嗎?
[00:12:13.540 --> 00:12:16.580]  但我要講的是一個觀念,
[00:12:16.580 --> 00:12:21.700]  那就是其實在人生每一個扭轉點上,
[00:12:21.700 --> 00:12:26.420]  其實都是你生命得勝的關鍵點。
[00:12:26.420 --> 00:12:29.900]  人生的每一個扭轉點,
[00:12:29.900 --> 00:12:32.900]  你在你人生多少的扭轉點,
[00:12:32.900 --> 00:12:34.940]  常常你沒有看見的一件事情,
[00:12:34.940 --> 00:12:39.820]  是你生命當中得勝的關鍵點。
[00:12:39.820 --> 00:12:42.860]  我要強調的是今天在人生的過程當中,
[00:12:42.860 --> 00:12:47.700]  你所強調的不應該只是IQ智商,
[00:12:47.700 --> 00:12:52.100]  你所強調的不應該只是EQ情商,
[00:12:52.100 --> 00:12:55.180]  你更需要注重XQ。
[00:12:55.180 --> 00:12:57.420]  什麼叫XQ?
[00:12:57.420 --> 00:12:58.860]  沒聽過。
[00:12:58.860 --> 00:13:00.340]  X是什麼?
[00:13:00.340 --> 00:13:02.940]  變數,未知數。
[00:13:02.940 --> 00:13:05.700]  你需要一個變商,
[00:13:05.700 --> 00:13:10.420]  在一個充滿未知數、變數的環境當中,
[00:13:10.420 --> 00:13:12.460]  你能夠做正確的決定,
[00:13:12.460 --> 00:13:16.140]  這絕對需要上帝的智慧。
[00:13:16.140 --> 00:13:20.660]  弟兄姐妹,這些年在我自己鼠鄰生命的追求當中,
[00:13:20.660 --> 00:13:23.020]  我有一個很大的轉變。
[00:13:23.020 --> 00:13:24.940]  以前我在靈恩的領域裏面,
[00:13:24.940 --> 00:13:28.260]  常常就是追求恩賜跟能力,
[00:13:28.260 --> 00:13:32.500]  但這些年有一節聖經深深地影響我,
[00:13:32.500 --> 00:13:34.740]  就箴言第四章第七節,
[00:13:34.740 --> 00:13:35.860]  我明統來唸了,
[00:13:35.860 --> 00:13:38.820]  智慧爲首,誰要得智慧,
[00:13:38.820 --> 00:13:43.340]  在你一切所得之內,必得聰明。
[00:13:43.340 --> 00:13:46.260]  這裏講到智慧爲首,
[00:13:46.260 --> 00:13:48.780]  不是說恩賜不重要,能力不重要,
[00:13:48.780 --> 00:13:51.780]  愛心不重要,信心不重要,
[00:13:51.780 --> 00:13:53.780]  但這裏說這些都很重要,
[00:13:53.780 --> 00:13:58.020]  但是智慧爲首。
[00:13:58.020 --> 00:14:01.140]  所以鼓勵你來參加我們今年弟兄特會,
[00:14:01.140 --> 00:14:04.180]  增加你的XQ吧。
[00:14:04.180 --> 00:14:08.860]  跟你朋友說要增加你的XQ,跟他說。
[00:14:08.860 --> 00:14:11.380]  所以要祈求智慧。
[00:14:11.380 --> 00:14:15.300]  第二,要尋找,跟你朋友說要尋找,
[00:14:15.300 --> 00:14:17.780]  尋找什麼呢?
[00:14:17.780 --> 00:14:21.460]  馬太福音六章三十三節給我們這個答案,
[00:14:21.460 --> 00:14:25.420]  因爲在原文裏面用同一個字是動詞的。
[00:14:25.420 --> 00:14:26.380]  我們明統來唸,
[00:14:26.380 --> 00:14:29.100]  你們要先求他的國和他的義,
[00:14:29.100 --> 00:14:31.900]  這些東西都要加給你們。
[00:14:31.900 --> 00:14:33.580]  原文的動詞意思就是同樣,
[00:14:33.580 --> 00:14:38.860]  你們要先尋找神的國,先尋找神的義,
[00:14:38.860 --> 00:14:41.980]  這些東西都要加給你們。
[00:14:41.980 --> 00:14:45.340]  這裏講到不是先爲我們的工作祈求,
[00:14:45.340 --> 00:14:47.580]  不是爲我們的環境禱告,
[00:14:47.580 --> 00:14:52.940]  而是要先來尋找神的國,尋找神的義。
[00:14:52.940 --> 00:14:55.700]  什麼是尋找神的國?
[00:14:55.700 --> 00:14:57.620]  什麼是神的國?
[00:14:57.620 --> 00:15:01.740]  神的國就是神手中的工作。
[00:15:01.740 --> 00:15:03.580]  什麼是神的義?
[00:15:03.580 --> 00:15:09.380]  神的義就是神所吩咐我們要我們所做的事情。
[00:15:09.380 --> 00:15:12.980]  所以換句話說,今天無論你在怎麼樣的環境,
[00:15:12.980 --> 00:15:16.300]  無論你今天有工作沒有工作,
[00:15:16.300 --> 00:15:19.700]  無論你今天結婚了或者沒有結婚,
[00:15:19.700 --> 00:15:23.900]  無論你今天的生活是平順的或者是艱難,
[00:15:23.900 --> 00:15:28.260]  你都需要擴大你生命的格局,
[00:15:28.260 --> 00:15:31.060]  不再只是看見你現在的環境,
[00:15:31.060 --> 00:15:35.140]  不只是爲你的家庭生活工作在那裏祈求,
[00:15:35.140 --> 00:15:37.820]  你要擴大生命的格局,
[00:15:37.820 --> 00:15:40.900]  來尋求一個更重要的問題。
[00:15:40.900 --> 00:15:45.940]  那個問題就是主你到底要我做什麼?
[00:15:45.940 --> 00:15:50.860]  你要我在你的國度裏面扮演怎麼樣一個角色?
[00:15:50.860 --> 00:15:52.780]  如果你從來沒有問過這個問題,
[00:15:52.780 --> 00:15:58.540]  那也許今天正是最好的時機你應當問這個問題。
[00:15:58.540 --> 00:16:01.260]  特別在這樣一個充滿危機的時代,
[00:16:01.260 --> 00:16:04.580]  也是神新的工作季節開始的時候,
[00:16:04.580 --> 00:16:12.220]  你這要求神讓你看見你在神國度裏的位分是什麼?
[00:16:12.220 --> 00:16:15.900]  神在你身上的心意是什麼?
[00:16:15.900 --> 00:16:18.780]  就好像舊約的以斯帖嘛。
[00:16:18.780 --> 00:16:20.980]  你知道舊約的以斯帖,
[00:16:20.980 --> 00:16:24.420]  他是在王宮裏做皇后的。
[00:16:24.420 --> 00:16:29.220]  我們看見當他在做皇后的時候,
[00:16:29.220 --> 00:16:31.940]  就在他人生的轉類點上,
[00:16:31.940 --> 00:16:34.660]  在他人生的扭轉點上,
[00:16:34.660 --> 00:16:37.020]  當他來尋找神的時候,
[00:16:37.020 --> 00:16:41.980]  神就讓他看見他這個皇后的位分。
[00:16:41.980 --> 00:16:48.500]  否則他只是在王宮裏面過一個皇后的生活而已。
[00:16:48.500 --> 00:16:54.740]  他只是在王宮裏面過一個皇后的生活而已。
[00:16:54.740 --> 00:16:58.940]  他從來沒有看見到這個皇后
[00:16:58.940 --> 00:17:04.900]  就是神所給他一個在神國裏的位分,
[00:17:04.900 --> 00:17:08.260]  讓他能夠拯救以色列人。
[00:17:08.260 --> 00:17:10.660]  同樣的,今天也是一樣。
[00:17:10.660 --> 00:17:14.060]  我們需要來到這邊尋找神的國,
[00:17:14.060 --> 00:17:16.260]  神的主,你要我做什麼?
[00:17:16.260 --> 00:17:19.740]  你再讓我看見我在你國度的位分是什麼?
[00:17:19.740 --> 00:17:25.460]  否則你每天就在做過一個工程師的生活而已。
[00:17:25.460 --> 00:17:30.460]  否則你每天就在過一個會計師的生活而已。
[00:17:30.460 --> 00:17:34.020]  否則你每天就在過一個家庭主婦的生活。
[00:17:34.020 --> 00:17:37.740]  你只在過生活,
[00:17:37.740 --> 00:17:43.540]  你就從來沒有看見神給你的位分是什麼。
[00:17:43.540 --> 00:17:47.060]  以色列只有在他在人生的扭轉點上
[00:17:47.060 --> 00:17:49.580]  他看見了,他尋找神,
[00:17:49.580 --> 00:17:54.820]  看見原來那個皇后就是他的神國的一個位分,
[00:17:54.820 --> 00:17:57.820]  讓他能夠被神所使用。
[00:17:57.820 --> 00:17:59.540]  你也需要來尋找,
[00:17:59.540 --> 00:18:04.100]  在新的季節當中主啊,你要我做什麼?
[00:18:04.100 --> 00:18:09.620]  第三,要叩門,跟你們說要叩門。
[00:18:09.620 --> 00:18:11.700]  當你面對人生前面的道路的時候,
[00:18:11.700 --> 00:18:15.220]  你覺得不知道如何向前行,
[00:18:15.220 --> 00:18:23.220]  叩門就代表了你要尋找神所給你的機會,機會。
[00:18:23.220 --> 00:18:25.620]  那你說怎麼叩門法呢?
[00:18:25.620 --> 00:18:28.300]  有三個問題可以幫助你的,
[00:18:28.300 --> 00:18:33.260]  來思想到什麼是神所給我們的機會。
[00:18:33.260 --> 00:18:39.340]  第一個問題,請問你什麼是你現在手中的資源?
[00:18:39.340 --> 00:18:42.460]  你現有的資源是什麼?
[00:18:42.460 --> 00:18:44.380]  我不見得講到錢,
[00:18:44.380 --> 00:18:46.220]  可能是你的才幹,
[00:18:46.220 --> 00:18:47.700]  是你的人際關係,
[00:18:47.700 --> 00:18:52.140]  這都是你手中現有的資源。
[00:18:52.140 --> 00:18:55.180]  第二個,什麼是你的熱情啊?
[00:18:55.180 --> 00:18:57.500]  你最喜歡做的是什麼事情啊?
[00:18:57.500 --> 00:19:00.220]  你最有果孝的事情是什麼事情啊?
[00:19:00.220 --> 00:19:04.140]  什麼事情讓你去做的時候能顯出你自信的風采啊?
[00:19:04.140 --> 00:19:06.300]  那是什麼事情啊?
[00:19:06.300 --> 00:19:09.260]  什麼是你的熱情啊?
[00:19:09.260 --> 00:19:14.260]  第三,什麼是你的夢想啊?
[00:19:14.260 --> 00:19:21.300]  多少年來的心願好像從來沒有真正嘗試過。
[00:19:21.300 --> 00:19:26.860]  這三方面都是你顯而易見神擺在我們前面的門,
[00:19:26.860 --> 00:19:29.980]  是可以我們嘗試去打開的。
[00:19:29.980 --> 00:19:35.660]  這些門都代表着神所擺在我們眼前的機會,
[00:19:35.660 --> 00:19:38.700]  特別是我們生活在矽谷的弟兄姐妹,
[00:19:38.700 --> 00:19:43.300]  這些年我真的看見矽谷的大環境一直在改變。
[00:19:43.300 --> 00:19:50.460]  矽谷的產業科技面臨到多少重整跟更換的關鍵。
[00:19:50.460 --> 00:19:54.380]  我們不應該只是按照傳統的方式來思想,
[00:19:54.380 --> 00:19:58.980]  我們一定要主動積極地來扣門來思想,
[00:19:58.980 --> 00:20:01.940]  特別是在大環境在轉變的時候,
[00:20:01.940 --> 00:20:07.740]  有時候我們真的需要憑着信心勇敢去嘗試去冒險。
[00:20:07.740 --> 00:20:12.900]  你們雖然有些時候我們會面對失敗跟挫折,
[00:20:12.900 --> 00:20:15.780]  但感謝神對基督徒來講,
[00:20:15.780 --> 00:20:18.220]  我們信心是有對象的,
[00:20:18.220 --> 00:20:23.620]  我們的信心對象就是爲我們信心創始成中的耶穌基督。
[00:20:23.620 --> 00:20:25.780]  祂是我們的彈幕者,
[00:20:25.780 --> 00:20:29.140]  祂也擁有我們生命一切的答案。
[00:20:29.140 --> 00:20:33.420]  當我們向祂祈求,祂就將智慧賞賜給我們。
[00:20:33.420 --> 00:20:39.180]  當我們尋找,祂就讓我們看見我們在神國的位分是什麼。
[00:20:39.180 --> 00:20:45.020]  當我們扣門,祂就讓我們看見擺在我們面前的機會,
[00:20:45.020 --> 00:20:48.460]  要禱告尋求神的帶領。
[00:20:48.460 --> 00:20:53.420]  第三,要在生活中認真跟隨神。
[00:20:53.420 --> 00:20:58.780]  更常要在生活中認真跟隨神跟祂說,
[00:20:58.780 --> 00:21:05.020]  因爲信仰不是隻在頭腦上,跟隨神也不是嘴裏講講而已。
[00:21:05.020 --> 00:21:07.620]  英文有一句話說,你不但要talk the talk,
[00:21:07.620 --> 00:21:10.540]  你要walk the walk。
[00:21:10.540 --> 00:21:14.580]  什麼意思?不要只嘴講,我們做基督徒嘴講太多了,
[00:21:14.580 --> 00:21:19.020]  你要真的生活實際地跟隨了。
[00:21:19.020 --> 00:21:22.100]  我發現很多時候,今天跟隨神最大的攔阻,
[00:21:22.100 --> 00:21:26.220]  其實不是什麼罪惡的事情,常常不是。
[00:21:26.220 --> 00:21:31.140]  跟隨神最大的攔阻反而是生活的小事,
[00:21:31.140 --> 00:21:33.340]  特別是在Silicon Valley的人。
[00:21:33.340 --> 00:21:38.220]  我們常常因爲工作的緣故,我們不來親近神,不來服侍神。
[00:21:38.220 --> 00:21:45.220]  我們常常對主說,主啊,禰知道我現在真的很忙,忙着養家。
[00:21:45.220 --> 00:21:52.780]  等我工作穩定了,小孩長大了,錢賺夠了,我再來跟隨禰吧。
[00:21:52.780 --> 00:21:58.820]  你是不是有這種想法呢?等一切搞定,我就來跟隨你。
[00:21:58.820 --> 00:22:03.380]  我發現今天很多基督徒的信仰,我叫做信用卡式的信仰。
[00:22:03.380 --> 00:22:06.860]  什麼叫信仰?是將來的代價,現在的恩典。
[00:22:06.860 --> 00:22:09.980]  現在通通享受,將來再付代價。
[00:22:09.980 --> 00:22:14.900]  但我告訴你,no no no,耶穌基督的護照永遠不是將來式的。
[00:22:14.900 --> 00:22:19.780]  耶穌從來沒有說,等你將來,一切都搞定了,
[00:22:19.780 --> 00:22:23.780]  錢賺夠了,不忙了,有空了。
[00:22:23.780 --> 00:22:29.420]  請問你有空過嗎?有空過嗎?
