
[00:00:00.000 --> 00:00:03.600]  好開心今日能夠同大家一齊敬拜神
[00:03:20.200 --> 00:03:22.400]  上帝對條蛇話
[00:03:22.400 --> 00:03:24.500]  女人嘅後裔要傷你嘅頭
[00:03:24.500 --> 00:03:27.000]  你要傷佢嘅腳筋
[00:03:27.000 --> 00:03:28.400]  出埃及記呢
[00:03:28.400 --> 00:03:31.900]  係預言耶穌基督
[00:03:31.900 --> 00:03:33.700]  為代罪羔羊
[00:03:33.700 --> 00:03:36.000]  所有嗰啲憲制都係
[00:03:36.000 --> 00:03:38.100]  一個嘅等候耶穌基督
[00:03:38.100 --> 00:03:43.000]  一次過就成就咗救恩呢個代罪羔羊
[00:03:43.000 --> 00:03:46.400]  咁其實每一卷舊約嘅書卷裏面
[00:03:46.400 --> 00:03:49.200]  你都睇到耶穌基督嘅影子
[00:03:49.200 --> 00:03:51.900]  而每一卷新約嘅書卷裏面
[00:03:51.900 --> 00:03:54.600]  你都睇到對耶穌基督嘅解釋
[00:03:54.600 --> 00:03:56.900]  所以整本聖經
[00:03:56.900 --> 00:03:58.400]  都係講耶穌基督
[00:03:58.400 --> 00:04:01.700]  整個人類嘅歷史都係圍繞耶穌基督
[00:04:01.700 --> 00:04:02.900]  咁好顯明
[00:04:02.900 --> 00:04:05.400]  因為耶穌基督創造呢個世界
[00:04:05.400 --> 00:04:08.700]  佢世界希伯來書第一章就話
[00:04:08.700 --> 00:04:11.200]  呢個世界係耶穌基督創造
[00:04:11.200 --> 00:04:12.500]  好啦
[00:04:12.500 --> 00:04:16.100]  咁亞國同耶穌基督有乜關係呢
[00:04:16.100 --> 00:04:19.600]  因為今日嘅主題就係從亞國到基督
[00:04:19.600 --> 00:04:25.100]  亞國同耶穌基督相差咗一千八百年
[00:04:25.100 --> 00:04:28.100]  但係亞國臨終嘅時候
[00:04:28.100 --> 00:04:30.300]  為佢嘅兒子猶大
[00:04:30.300 --> 00:04:33.700]  就剛才我哋所讀嗰段經文最後幾節
[00:04:33.700 --> 00:04:35.200]  猶大祝福嘅時候
[00:04:35.200 --> 00:04:38.300]  佢係預言咗耶穌基督嘅降生
[00:04:38.300 --> 00:04:42.200]  如果我哋再睇創世紀四十九章十節
[00:04:42.200 --> 00:04:44.700]  嗰度係講到猶大
[00:04:44.700 --> 00:04:46.800]  權長必不離開猶大
[00:04:46.800 --> 00:04:49.800]  權長就君王嗰條嗰個長
[00:04:49.800 --> 00:04:51.000]  必不離開猶大
[00:04:51.000 --> 00:04:54.400]  王貴必不離開他兩腳當中
[00:04:54.400 --> 00:04:55.400]  直到西羅
[00:04:55.400 --> 00:04:57.600]  西羅另一個譯本就係
[00:04:57.600 --> 00:05:00.400]  屬於佢嗰一位嗰個人嚟到
[00:05:00.400 --> 00:05:02.400]  萬族都要臣服他
[00:05:02.400 --> 00:05:04.900]  呢個萬族都要臣服嗰個
[00:05:04.900 --> 00:05:06.600]  就係耶穌基督
[00:05:06.600 --> 00:05:09.700]  所以喺呢一節經文裏面
[00:05:09.700 --> 00:05:13.300]  亞國就好清楚嘅
[00:05:13.300 --> 00:05:17.100]  預言到救世主嘅降生
[00:05:17.100 --> 00:05:18.500]  呢個創世紀
[00:05:18.500 --> 00:05:22.000]  唔單止創世紀咁講
[00:05:22.000 --> 00:05:24.300]  如果你睇啟示錄
[00:05:24.300 --> 00:05:27.700]  啟示錄就講到耶穌基督
[00:05:27.700 --> 00:05:31.500]  最後返嚟
[00:05:31.500 --> 00:05:33.700]  喺人類歷史終結嘅時候
[00:05:33.700 --> 00:05:35.700]  所睇到嘅耶穌基督就係約翰
[00:05:35.700 --> 00:05:37.700]  使徒約翰喺拔摩島睇到
[00:05:37.700 --> 00:05:38.900]  啟示錄五章五字
[00:05:38.900 --> 00:05:41.000]  佢話長老中有一位對我說
[00:05:41.000 --> 00:05:42.300]  不要哭看啦
[00:05:42.300 --> 00:05:44.900]  那從猶大支派出嚟嘅獅子
[00:05:44.900 --> 00:05:45.800]  大衛的根
[00:05:45.800 --> 00:05:47.000]  他已經得勝了
[00:05:47.000 --> 00:05:48.800]  他能展開那書卷
[00:05:48.800 --> 00:05:50.500]  拆開佢嘅七印
[00:05:50.500 --> 00:05:53.200]  你有冇留意到
[00:05:53.200 --> 00:05:55.100]  呢度所講猶大的獅子
[00:05:55.100 --> 00:05:58.900]  就係剛才創世紀
[00:05:58.900 --> 00:06:01.800]  亞國講到猶大
[00:06:01.800 --> 00:06:03.800]  好似獅子
[00:06:03.800 --> 00:06:06.700]  兩個好好嘅對比
[00:06:06.700 --> 00:06:12.300]  所以我睇到創世紀講耶穌基督
[00:06:12.300 --> 00:06:14.600]  啟示錄係講耶穌基督
[00:06:14.600 --> 00:06:16.200]  但講到猶大的獅子
[00:06:16.200 --> 00:06:18.400]  猶大係亞國嘅仔
[00:06:18.400 --> 00:06:21.000]  即係話由創世紀到啟示錄
[00:06:21.000 --> 00:06:23.600]  都係講亞國
[00:06:23.600 --> 00:06:27.100]  講以色列
[00:06:27.100 --> 00:06:29.500]  咁所以我哋睇到亞國呢個人
[00:06:29.500 --> 00:06:31.000]  係實在好重要
[00:06:31.000 --> 00:06:35.300]  由頭到尾都講佢
[00:06:35.300 --> 00:06:38.300]  我哋睇到自從人類犯罪之後
[00:06:38.300 --> 00:06:41.700]  上帝其實冇放棄到人類
[00:06:41.700 --> 00:06:47.400]  佢揀選咗一個人
[00:06:47.400 --> 00:06:50.500]  阿伯拉罕
[00:06:50.500 --> 00:06:53.500]  可能未開
[00:06:53.500 --> 00:06:55.000]  揀選阿伯拉罕
[00:06:55.000 --> 00:06:57.600]  然後從阿伯拉罕嘅後裔裏面
[00:06:57.600 --> 00:07:00.400]  揀選一個家族亞國
[00:07:00.400 --> 00:07:02.900]  透過亞國
[00:07:02.900 --> 00:07:06.200]  揀選猶大到大衛
[00:07:06.200 --> 00:07:07.800]  到耶穌基督
[00:07:07.800 --> 00:07:09.200]  完成咗救恩
[00:07:09.200 --> 00:07:15.400]  呢個就係上帝嘅救贖計劃
[00:07:15.400 --> 00:07:19.300]  而呢個救贖計劃裏面
[00:07:19.300 --> 00:07:22.300]  亞國佔一個好重要嘅地位
[00:07:22.300 --> 00:07:24.400]  如果冇咗亞國
[00:07:24.400 --> 00:07:28.200]  就冇咗猶大冇咗大衛冇咗耶穌基督
[00:07:28.200 --> 00:07:30.400]  咁我哋睇到
[00:07:30.400 --> 00:07:32.400]  上帝按佢嘅主權
[00:07:32.400 --> 00:07:33.800]  按佢嘅恩慈
[00:07:33.800 --> 00:07:37.800]  就揀呢個其實唔不配嘅人
[00:07:37.800 --> 00:07:39.300]  弟兄姊妹
[00:07:39.300 --> 00:07:44.500]  上帝喺我哋當中都揀選咗一啲人
[00:07:44.500 --> 00:07:46.700]  係跟隨佢
[00:07:46.700 --> 00:07:48.100]  成為異類嘅名分
[00:07:48.100 --> 00:07:50.400]  其實你同我都係不配
[00:07:50.400 --> 00:07:51.600]  上帝都揀選
[00:07:51.600 --> 00:07:53.400]  所以當我哋睇到亞國嘅時候
[00:07:53.400 --> 00:07:56.600]  我哋就睇下自己
[00:07:56.600 --> 00:08:00.000]  夢神嘅恩典好似剛才我哋所唱嘅詩
[00:08:00.000 --> 00:08:01.300]  感謝耶穌
[00:08:01.300 --> 00:08:02.900]  因為佢揀選咗我哋
[00:08:02.900 --> 00:08:03.800]  好啦
[00:08:03.800 --> 00:08:07.400]  咁我哋睇亞國呢就唔能夠唔睇耳塑
[00:08:07.400 --> 00:08:12.700]  因為亞國同耳塑有千絲萬縷嘅關係
[00:08:12.700 --> 00:08:16.600]  本來耳塑有長子名分
[00:08:16.600 --> 00:08:20.600]  本來耶穌基督係從佢嗰度出嚟
[00:08:20.600 --> 00:08:24.300]  但係佢將佢嘅名分賣咗俾亞國
[00:08:24.300 --> 00:08:28.300]  咁而家亞國得到呢個嘅揀選
[00:08:28.300 --> 00:08:30.200]  咁耳塑係點樣呢
[00:08:30.200 --> 00:08:33.200]  耳塑喺上帝嘅救贖計劃裏面
[00:08:33.200 --> 00:08:34.600]  有咩嘅地位呢
[00:08:34.600 --> 00:08:37.400]  耳塑同耶穌基督有冇關係呢
[00:08:37.400 --> 00:08:41.900]  我哋呢個都要睇
[00:08:41.900 --> 00:08:43.400]  聖經話畀我哋知道
[00:08:43.400 --> 00:08:46.400]  耳塑嘅子孫呢
[00:08:46.400 --> 00:08:50.900]  係成為大國
[00:08:50.900 --> 00:08:52.300]  就係耳東人
[00:08:52.300 --> 00:08:55.300]  喺創世紀三十六章就講到佢嘅後裔
[00:08:55.300 --> 00:08:56.300]  耳塑嘅後裔
[00:08:56.300 --> 00:08:57.900]  如果你詳細研究呢
[00:08:57.900 --> 00:09:01.100]  你會發現呢個耳東係一個強大嘅國家
[00:09:01.100 --> 00:09:03.100]  維持咗差唔多二千年
[00:09:03.100 --> 00:09:05.700]  直到耶穌基督出世之前
[00:09:05.700 --> 00:09:08.800]  羅馬統治嗰個地方
[00:09:08.800 --> 00:09:11.300]  然後先至消滅咗呢個國家
[00:09:11.300 --> 00:09:13.300]  從人類嘅角度嚟睇呢
[00:09:13.300 --> 00:09:16.300]  耳塑就俾亞國幸福
[00:09:16.300 --> 00:09:18.800]  因為耳塑有能力有成功
[00:09:18.800 --> 00:09:20.300]  佢唔使東奔西跑
[00:09:20.300 --> 00:09:22.000]  佢建立一個穩定嘅國度
[00:09:22.000 --> 00:09:25.000]  佢嘅後裔又冇去埃及做奴隸
[00:09:25.000 --> 00:09:26.300]  亞國就有
[00:09:26.300 --> 00:09:28.300]  亞國死咗之後呢
[00:09:28.300 --> 00:09:30.600]  以色列人後尾就做咗奴隸啦
[00:09:30.600 --> 00:09:35.100]  咁神呼籲摩西帶領啲以色列人出埃及入迦南地
[00:09:35.100 --> 00:09:37.100]  喺呢個進入迦南地嘅期間
[00:09:37.100 --> 00:09:38.800]  同埋以後嘅日子裏面呢
[00:09:38.800 --> 00:09:42.500]  耳東人同以色列人都成日對抗打仗
[00:09:42.500 --> 00:09:44.500]  好不幸
[00:09:44.500 --> 00:09:48.600]  咁你估亞國同耳塑最後一次見面
[00:09:48.600 --> 00:09:51.000]  係咩時候呢
[00:09:51.000 --> 00:09:53.500]  最後一次見面係喺耶路撒冷
[00:09:53.500 --> 00:09:55.500]  有冇搞錯呀
[00:09:55.500 --> 00:10:00.500]  亞國同耳塑最後一次見面就1800年之後
[00:10:00.500 --> 00:10:03.700]  我哋睇吓第一段嘅經文
[00:10:03.700 --> 00:10:07.800]  盧卡福音23章6到11節
[00:10:07.800 --> 00:10:11.500]  係希律審判耶穌基督
[00:10:11.500 --> 00:10:14.100]  呢個希律就係耳塑後裔
[00:10:14.100 --> 00:10:15.400]  耳東人嘅後裔
[00:10:15.400 --> 00:10:18.100]  其實佢個爸爸希律大帝呀
[00:10:18.100 --> 00:10:20.500]  就係耶穌基督出生嗰陣時候
[00:10:20.500 --> 00:10:23.600]  嗰博士嚟搵耶穌
[00:10:23.600 --> 00:10:27.100]  經過耶路撒冷
[00:10:27.100 --> 00:10:29.100]  嗰個希律大帝聽到
[00:10:29.100 --> 00:10:32.000]  呢個君王從伯利恆出嚟
[00:10:32.000 --> 00:10:35.900]  就下令殺咗伯利恆嗰啲男嬰
[00:10:35.900 --> 00:10:38.700]  嗰個希律大帝係耳東人
[00:10:38.700 --> 00:10:40.200]  咁佢個仔
[00:10:40.200 --> 00:10:42.400]  呢個加利利嘅希律分封王呢
[00:10:42.400 --> 00:10:46.400]  當然亦都係耳東人
[00:10:46.400 --> 00:10:49.100]  喺盧卡福音23章
[00:10:49.100 --> 00:10:55.800]  耶穌被拉到希律嗰度受審
[00:10:55.800 --> 00:10:57.900]  呢個就係耳塞嘅後裔
[00:10:57.900 --> 00:11:00.000]  面對瓦國嘅後裔
[00:11:00.000 --> 00:11:02.200]  我哋睇吓23章第6節
[00:11:02.200 --> 00:11:03.400]  比拉多聽見了
[00:11:03.400 --> 00:11:05.600]  就問耶穌是唔是加利利人
[00:11:05.600 --> 00:11:08.900]  既然知道他是從希律管轄下來的
[00:11:08.900 --> 00:11:11.700]  就把他送到希律那裏
[00:11:11.700 --> 00:11:13.100]  呢個希律就係
[00:11:13.100 --> 00:11:15.900]  以前希律大帝個仔
[00:11:15.900 --> 00:11:19.300]  耳東人
[00:11:19.300 --> 00:11:22.100]  那時希律正在耶路撒冷
[00:11:22.100 --> 00:11:24.000]  希律睇到耶穌非常歡喜
[00:11:24.000 --> 00:11:26.200]  因為佢曾經聽過耶穌嘅事
[00:11:26.200 --> 00:11:27.700]  早就想要見佢
[00:11:27.700 --> 00:11:30.600]  希律看佢想佢做個神蹟
[00:11:30.600 --> 00:11:32.400]  於是問耶穌好多個問題
[00:11:32.400 --> 00:11:34.300]  但耶穌一句都唔答
[00:11:34.300 --> 00:11:35.800]  祭司長同埋經學家
[00:11:35.800 --> 00:11:37.800]  站著晚嘅控告耶穌
[00:11:37.800 --> 00:11:39.800]  希律同佢嘅侍衛都藐視佢
[00:11:39.800 --> 00:11:40.800]  欺弄佢
[00:11:40.800 --> 00:11:46.000]  吸佢穿上華麗的衣服把佢送回比拉多那裏去
[00:11:46.000 --> 00:11:46.900]  頂姐妹
[00:11:46.900 --> 00:11:50.700]  呢個就係雅各同耳素最後一次嘅會面
[00:11:50.700 --> 00:11:52.000]  雅各嘅後裔
[00:11:52.000 --> 00:11:55.900]  耶穌基督面對耳素嘅後裔希律
[00:11:55.900 --> 00:11:58.600]  希律本來有個機會可以釋放耶穌
[00:11:58.600 --> 00:11:59.200]  係咪
[00:11:59.200 --> 00:12:01.100]  因為比拉多聽到佢係加利利人
[00:12:01.100 --> 00:12:02.900]  就話呢個去返希律
[00:12:02.900 --> 00:12:03.700]  由希律審
[00:12:03.700 --> 00:12:06.000]  希律可以話我釋放你
[00:12:06.000 --> 00:12:08.000]  咁耶穌就唔使釘十字架
[00:12:08.000 --> 00:12:09.400]  但係希律點呀
[00:12:09.400 --> 00:12:11.800]  佢有佢嘅好奇心呢
[00:12:11.800 --> 00:12:14.600]  就睇下呢個耶穌基督行啲咩神蹟
[00:12:14.600 --> 00:12:16.800]  佢對屬靈嗰個
[00:12:16.800 --> 00:12:20.100]  嗰個位份嗰個福氣呢係藐視
[00:12:20.100 --> 00:12:21.800]  佢藐視耶穌基督
[00:12:21.800 --> 00:12:24.200]  然後將耶穌基督送返去
[00:12:24.200 --> 00:12:27.100]  比拉多嗰度受死
[00:12:27.100 --> 00:12:31.000]  所以我哋睇到歷史上有一個好有意思嘅情節呢
[00:12:31.000 --> 00:12:33.200]  就雅各同耳素最後一次會面
[00:12:33.200 --> 00:12:34.400]  耶路撒冷
[00:12:34.400 --> 00:12:35.600]  而可以話
[00:12:35.600 --> 00:12:38.200]  耳素終於係報咗仇
[00:12:38.200 --> 00:12:41.400]  因為雅各欺騙咗哥哥
[00:12:41.400 --> 00:12:43.400]  耳素話
[00:12:43.400 --> 00:12:46.200]  我有一日要殺我個弟弟
[00:12:46.200 --> 00:12:48.200]  咁喺佢有生之年呢
[00:12:48.200 --> 00:12:49.400]  佢和好了係咪
[00:12:49.400 --> 00:12:50.800]  佢復和咗
[00:12:50.800 --> 00:12:53.400]  但係雅各的確係欺騙咗哥哥
[00:12:53.400 --> 00:12:55.400]  而哥哥的確話要殺個弟弟
[00:12:55.400 --> 00:12:57.400]  咁上帝就容許
[00:12:57.400 --> 00:13:00.200]  佢哋呢段恩怨情仇
[00:13:00.200 --> 00:13:03.200]  喺佢哋嘅後裔身上應驗咗
[00:13:03.200 --> 00:13:05.600]  了斷咗
[00:13:05.600 --> 00:13:10.800]  呢個我哋睇到
[00:13:10.800 --> 00:13:13.800]  咁樣嘅發展我哋心裏面有一個沉重
[00:13:13.800 --> 00:13:15.800]  原來
[00:13:15.800 --> 00:13:17.800]  你所做嘅嘢
[00:13:17.800 --> 00:13:19.800]  你嘅行動
[00:13:19.800 --> 00:13:23.000]  未必喺你今生裏面出現結果
[00:13:23.000 --> 00:13:25.000]  但喺你嘅後裔裏面
[00:13:25.000 --> 00:13:27.000]  可能會出現結果
[00:13:27.000 --> 00:13:31.600]  而家耳素嘅後裔
[00:13:31.600 --> 00:13:34.600]  係分散成個歐洲唔同嘅國家
[00:13:34.600 --> 00:13:37.600]  以東已經唔再存在
[00:13:37.600 --> 00:13:40.600]  不能再識辨邊啲係以東人
[00:13:40.600 --> 00:13:42.600]  咁雅各嘅後裔呢
[00:13:42.600 --> 00:13:44.600]  就而家成為以色列國
[00:13:44.600 --> 00:13:47.600]  1948年復國
[00:13:47.600 --> 00:13:49.600]  好
[00:13:49.600 --> 00:13:51.600]  咁呢個就係雅各嘅故事
[00:13:51.600 --> 00:13:53.600]  雅各後裔嘅故事
[00:13:53.600 --> 00:13:55.600]  咁我哋而家要
[00:13:55.600 --> 00:13:57.600]  喺呢個故事裏面學習一啲功課
[00:13:57.600 --> 00:13:59.600]  上帝想你今日
[00:13:59.600 --> 00:14:01.600]  學到啲咩嘢
[00:14:01.600 --> 00:14:03.600]  你今日嚟到呢個地方
[00:14:03.600 --> 00:14:06.600]  思想神話唔係偶然
[00:14:06.600 --> 00:14:09.600]  你睇下你學唔學到
[00:14:09.600 --> 00:14:12.600]  有一樣嘢我想提提大家
[00:14:12.600 --> 00:14:16.600]  耳素嘅後裔希倫
[00:14:16.600 --> 00:14:19.600]  佢藐視耶穌基督
[00:14:19.600 --> 00:14:21.600]  藐視呢個屬靈嘅福氣
[00:14:21.600 --> 00:14:24.600]  就好似佢嘅祖先
[00:14:24.600 --> 00:14:26.600]  耳素一樣
[00:14:26.600 --> 00:14:28.600]  佢藐視呢個長子嘅名份
[00:14:28.600 --> 00:14:30.600]  輕易嘅將佢賣咗佢
[00:14:30.600 --> 00:14:32.600]  雅各係一個唔掂嘅人
[00:14:32.600 --> 00:14:35.600]  但佢重視屬靈嘅福氣
[00:14:35.600 --> 00:14:37.600]  當然
[00:14:37.600 --> 00:14:39.600]  你話神點解揀選雅各
[00:14:39.600 --> 00:14:40.600]  唔揀選耳素呢
[00:14:40.600 --> 00:14:41.600]  神有主權
[00:14:41.600 --> 00:14:42.600]  佢鍾意揀選邊個就邊個
[00:14:42.600 --> 00:14:43.600]  不過
[00:14:43.600 --> 00:14:45.600]  我覺得上帝係欣賞雅各
[00:14:45.600 --> 00:14:48.600]  對屬靈福氣嘅重視
[00:14:48.600 --> 00:14:51.600]  上帝係唔喜悅耳素
[00:14:51.600 --> 00:14:54.600]  藐視呢個屬靈嘅份量
[00:14:54.600 --> 00:14:56.600]  所以靖姐妹
[00:14:56.600 --> 00:14:58.600]  今日你嚟到神面前
[00:14:58.600 --> 00:15:00.600]  值得諗下究竟
[00:15:00.600 --> 00:15:03.600]  你有冇藐視到上帝嗰個
[00:15:03.600 --> 00:15:05.600]  俾你嘅福氣
[00:15:05.600 --> 00:15:08.600]  有冇把握上帝俾你嘅機會呢
[00:15:08.600 --> 00:15:12.600]  如果上帝嘅靈感動你
[00:15:12.600 --> 00:15:13.600]  今日要信耶穌
[00:15:13.600 --> 00:15:16.600]  你係咪好輕易嘅放低呢
[00:15:16.600 --> 00:15:18.600]  如果上帝嘅靈感動你
[00:15:18.600 --> 00:15:19.600]  喺呢個教會裏面
[00:15:19.600 --> 00:15:20.600]  侍奉佢
[00:15:20.600 --> 00:15:21.600]  帶人信主
[00:15:21.600 --> 00:15:24.600]  宣揚上帝嘅名命要佢
[00:15:24.600 --> 00:15:26.600]  上帝俾你恩賜
[00:15:26.600 --> 00:15:27.600]  俾你青春
[00:15:27.600 --> 00:15:28.600]  俾你活力
[00:15:28.600 --> 00:15:29.600]  俾你知識
[00:15:29.600 --> 00:15:31.600]  你有冇好地嘅運用
[00:15:31.600 --> 00:15:33.600]  喺你嘅生命裏面服侍佢
[00:15:33.600 --> 00:15:36.600]  因為你好似耳素一樣
[00:15:36.600 --> 00:15:39.600]  將你嘅眼目放喺前面
[00:15:39.600 --> 00:15:42.600]  我哋做一個反思
[00:15:42.600 --> 00:15:44.600]  有三點我想同大家分享
[00:15:44.600 --> 00:15:45.600]  第一點
[00:15:45.600 --> 00:15:48.600]  你究竟係雅各嘅後裔
[00:15:48.600 --> 00:15:50.600]  定係耳素嘅後裔
[00:15:50.600 --> 00:15:52.600]  呢句話咩意思呢
[00:15:52.600 --> 00:15:54.600]  喺屬靈嘅角度嚟睇
[00:15:54.600 --> 00:15:56.600]  雅各係得到上帝
[00:15:56.600 --> 00:15:58.600]  耳素係得到呢個世界
[00:15:58.600 --> 00:16:01.600]  其實整個人類都可以分開兩類
[00:16:01.600 --> 00:16:04.600]  一類係雅各嘅後裔
[00:16:04.600 --> 00:16:06.600]  一類就耳素嘅後裔
[00:16:06.600 --> 00:16:08.600]  雅各後裔嘅意思
[00:16:08.600 --> 00:16:09.600]  就係話
[00:16:09.600 --> 00:16:12.600]  你係得到上帝嘅屬靈嘅祝福
[00:16:12.600 --> 00:16:14.600]  耳素後裔嘅意思
[00:16:14.600 --> 00:16:17.600]  就係你輕視上帝俾你嘅祝福
[00:16:17.600 --> 00:16:20.600]  咁究竟你係屬於邊種
[00:16:20.600 --> 00:16:24.600]  耳素後裔喺世上好似好成功
[00:16:24.600 --> 00:16:27.600]  建立一個屬世嘅角度
[00:16:27.600 --> 00:16:29.600]  但喺天國裏面呢
[00:16:29.600 --> 00:16:30.600]  係冇名分
[00:16:30.600 --> 00:16:32.600]  雅各後裔受過苦
[00:16:32.600 --> 00:16:33.600]  做過奴隸
[00:16:33.600 --> 00:16:36.600]  但係上帝復興佢
[00:16:36.600 --> 00:16:38.600]  佢唔單止
[00:16:38.600 --> 00:16:41.600]  喺歷史上存留繼續嘅發展
[00:16:41.600 --> 00:16:42.600]  而且將來
[00:16:42.600 --> 00:16:43.600]  喺天國裏面
[00:16:43.600 --> 00:16:45.600]  有名分
[00:16:45.600 --> 00:16:47.600]  咁你話
[00:16:47.600 --> 00:16:50.600]  我係邊個後裔冇得揀㗎喎牧師
[00:16:50.600 --> 00:16:51.600]  唔係呀
[00:16:51.600 --> 00:16:52.600]  今日你有得揀
[00:16:52.600 --> 00:16:54.600]  今日你可以選擇
[00:16:54.600 --> 00:16:55.600]  上帝嘅恩典
[00:16:55.600 --> 00:16:58.600]  畀你選擇係做雅各後裔
[00:16:58.600 --> 00:16:59.600]  或者耳素後裔
[00:16:59.600 --> 00:17:00.600]  上帝嘅恩典畀你選擇
[00:17:00.600 --> 00:17:02.600]  我願意接受耶穌基督
