
[00:00:00.000 --> 00:00:02.900]  各位弟兄姐妹朋友們 早安
[00:14:40.400 --> 00:14:42.500]  這個字母是Shem
[00:14:42.500 --> 00:14:46.100]  希伯來裡面有個字母叫做Shem
[00:14:46.100 --> 00:14:48.600]  Shem的意思就是
[00:14:50.200 --> 00:14:52.300]  Shem的沙袋
[00:14:52.300 --> 00:14:55.000]  就是神的名字
[00:14:55.000 --> 00:14:57.500]  那麼祂為什麼要這樣子呢
[00:14:57.500 --> 00:15:01.700]  除了字母像Shem這個字母一樣
[00:15:01.700 --> 00:15:03.200]  祂這裡是說
[00:15:03.200 --> 00:15:06.100]  神的祝福從兩山之間
[00:15:06.100 --> 00:15:07.600]  是不是像兩個山啊
[00:15:07.600 --> 00:15:10.000]  神的祝福從兩山之間
[00:15:10.000 --> 00:15:11.100]  是來的
[00:15:11.100 --> 00:15:12.500]  這兩個山
[00:15:12.500 --> 00:15:14.500]  當然一個是西南山
[00:15:14.500 --> 00:15:16.000]  一個是西安山
[00:15:16.000 --> 00:15:17.500]  兩山之間
[00:15:17.800 --> 00:15:20.200]  一個是神的公義
[00:15:20.200 --> 00:15:22.400]  一個是神的憐憫
[00:15:22.400 --> 00:15:23.600]  哈勒路亞
[00:15:23.600 --> 00:15:26.000]  就好像當以色列百姓
[00:15:26.000 --> 00:15:28.100]  出來一起要進入迦南平原的時候
[00:15:28.100 --> 00:15:31.200]  祭司一邊站在一邊的山上
[00:15:31.200 --> 00:15:32.500]  祂一邊說
[00:15:32.500 --> 00:15:35.400]  你若遵守神的話
[00:15:35.400 --> 00:15:37.400]  以下的福必賜給你
[00:15:37.400 --> 00:15:40.300]  你的薄面盆必不短缺
[00:15:40.300 --> 00:15:42.100]  你的油必不缺
[00:15:42.100 --> 00:15:43.800]  另外一個山頭上面
[00:15:43.800 --> 00:15:45.900]  另外的祭司在裡面唱
[00:15:46.200 --> 00:15:48.300]  但是你如果不遵守的話
[00:15:48.300 --> 00:15:50.400]  以下的禍要臨當
[00:15:50.400 --> 00:15:52.400]  這叫做兩約的福
[00:15:52.400 --> 00:15:53.700]  哈勒路亞
[00:15:53.700 --> 00:15:55.400]  神賜福給我們
[00:15:55.400 --> 00:15:56.300]  哈勒路亞
[00:15:56.300 --> 00:15:58.100]  感謝神
[00:15:58.100 --> 00:16:01.700]  耶和華必祝福
[00:16:01.700 --> 00:16:04.700]  活水泉要賜下來了
[00:16:04.700 --> 00:16:07.200]  你要活水泉的祝福嗎
[00:16:07.200 --> 00:16:08.000]  要吧
[00:16:08.000 --> 00:16:09.200]  感謝神
[00:16:09.200 --> 00:16:11.800]  你不會像這個婦人那樣子
[00:16:11.800 --> 00:16:13.600]  她說哎呀我不好啊
[00:16:13.600 --> 00:16:15.500]  哪有這種事啊
[00:16:15.500 --> 00:16:17.000]  我不夠我不配我不足
[00:16:17.000 --> 00:16:18.900]  我不行我不能啊
[00:16:18.900 --> 00:16:21.300]  有的時候我們真的是
[00:16:21.300 --> 00:16:23.300]  怎麼講
[00:16:23.300 --> 00:16:25.300]  窮慣了
[00:16:25.300 --> 00:16:26.300]  是吧
[00:16:26.300 --> 00:16:28.000]  總覺得自己
[00:16:28.000 --> 00:16:32.400]  那個好衣服捨不得穿
[00:16:32.400 --> 00:16:35.300]  好東西捨不得吃
[00:16:35.300 --> 00:16:38.000]  最後衣服都生蟲了
[00:16:38.000 --> 00:16:40.600]  不能吃都發霉了
[00:16:40.600 --> 00:16:42.100]  是不是
[00:16:42.100 --> 00:16:44.000]  我跟你講
[00:16:44.200 --> 00:16:46.100]  你要跟你自己講你配的
[00:16:46.100 --> 00:16:48.100]  你夠的
[00:16:48.100 --> 00:16:53.200]  你能的你行的你是好的你是足的你是夠的
[00:16:53.200 --> 00:16:55.100]  感謝神讚美神
[00:16:55.100 --> 00:16:58.000]  跟旁邊的人這麼說好不好
[00:16:58.000 --> 00:17:00.400]  啊你夠好的你足的
[00:17:00.400 --> 00:17:01.200]  你呢
[00:17:01.200 --> 00:17:04.000]  沒話說的哈勒路亞
[00:17:04.000 --> 00:17:08.000]  因為你的神就是這樣的造的你的哈勒路亞
[00:17:08.000 --> 00:17:10.600]  他所誇耀的不過是你我
[00:17:10.600 --> 00:17:13.300]  他所誇耀的不過是他所創造的人
[00:17:13.400 --> 00:17:14.200]  哈勒路亞
[00:17:14.200 --> 00:17:16.000]  他所保護保守的
[00:17:16.000 --> 00:17:17.600]  他所愛的
[00:17:17.600 --> 00:17:19.300]  感謝神讚美神
[00:17:19.300 --> 00:17:20.600]  好的
[00:17:20.600 --> 00:17:23.600]  那麼再來
[00:17:23.600 --> 00:17:25.300]  耶和華的話
[00:17:25.300 --> 00:17:27.300]  臨到易多的生子
[00:17:27.300 --> 00:17:29.500]  比利迦的兒子
[00:17:29.500 --> 00:17:31.000]  撒加利亞
[00:17:31.000 --> 00:17:31.700]  說
[00:17:31.700 --> 00:17:33.200]  撒加利亞
[00:17:33.200 --> 00:17:34.700]  撒加利亞
[00:17:34.700 --> 00:17:35.800]  他的意思是說
[00:17:35.800 --> 00:17:38.000]  耶和華眷顧你
[00:17:38.000 --> 00:17:39.700]  OK
[00:17:39.700 --> 00:17:41.700]  耶和華眷顧你
[00:17:42.400 --> 00:17:44.800]  他看到你
[00:17:44.800 --> 00:17:46.000]  他眷顧你
[00:17:46.000 --> 00:17:47.900]  所以你如果說
[00:17:47.900 --> 00:17:50.200]  in appointed time
[00:17:50.200 --> 00:17:51.900]  啊
[00:17:51.900 --> 00:17:54.000]  第二是什麼
[00:17:54.000 --> 00:17:58.900]  第二個是神祝福你
[00:17:58.900 --> 00:18:00.800]  第三個是神顧你
[00:18:00.800 --> 00:18:02.500]  然後
[00:18:02.500 --> 00:18:04.300]  神顧念你嗎
[00:18:04.300 --> 00:18:06.600]  他不會忘記你
[00:18:06.600 --> 00:18:09.000]  你要想想看
[00:18:09.000 --> 00:18:11.400]  譬如說我
[00:18:13.000 --> 00:18:14.100]  我的一生
[00:18:14.100 --> 00:18:16.100]  我真的很感謝神
[00:18:16.100 --> 00:18:18.700]  我們以前小時候
[00:18:18.700 --> 00:18:22.700]  那時候在臺灣那個熱的不得了
[00:18:22.700 --> 00:18:25.100]  我50年出生的
[00:18:25.100 --> 00:18:26.700]  那個時候
[00:18:26.700 --> 00:18:28.600]  那個
[00:18:28.600 --> 00:18:31.800]  熱到柏油路都化了
[00:18:31.800 --> 00:18:35.700]  然後熱到我媽做學生的時候剃光頭啊
[00:18:35.700 --> 00:18:39.200]  那個跑在柏油路上面還是光腳的
[00:18:39.200 --> 00:18:42.100]  頭生蒼腳生龍啊
[00:18:42.500 --> 00:18:43.700]  玩得好高興啊
