
[00:00:00.000 --> 00:00:03.380]  其實我今天本來的焦點是說什麼
[00:04:34.680 --> 00:04:37.200]  動物沒有文化累積
[00:04:37.200 --> 00:04:39.400]  只有我們人類纔有
[00:04:39.400 --> 00:04:40.640]  我隨便舉一個例子
[00:04:40.640 --> 00:04:41.920]  因爲不可以講那麼多
[00:04:41.920 --> 00:04:44.560]  因爲我答應講很少時間
[00:04:44.560 --> 00:04:47.440]  只講家庭的部分
[00:04:47.440 --> 00:04:49.400]  人類喫了知識樹之後
[00:04:49.400 --> 00:04:50.240]  有好東西
[00:04:50.240 --> 00:04:53.040]  但同時也有不好的東西
[00:04:53.040 --> 00:04:54.520]  那個不好的東西是什麼呢
[00:04:54.520 --> 00:04:56.840]  就是墮落了
[00:04:56.840 --> 00:04:59.680]  亞當夏娃沒喫之前
[00:04:59.680 --> 00:05:01.960]  其實有沒有知識呢
[00:05:01.960 --> 00:05:03.760]  有沒有知識的能力呢
[00:05:03.760 --> 00:05:05.360]  她厲不厲害呢
[00:05:05.360 --> 00:05:08.000]  你說她純真可能不是很厲害
[00:05:08.000 --> 00:05:10.160]  但其實她很厲害
[00:05:10.160 --> 00:05:10.960]  第一
[00:05:10.960 --> 00:05:13.360]  亞當懂得爲所有動物命名
[00:05:13.360 --> 00:05:14.200]  對不對
[00:05:14.200 --> 00:05:16.440]  哇!這個不得了的知識力
[00:05:16.440 --> 00:05:17.520]  第二
[00:05:17.520 --> 00:05:19.360]  《聖經》記載很有趣
[00:05:19.360 --> 00:05:22.240]  指示她沒有遇見配偶
[00:05:22.240 --> 00:05:24.520]  這句話是緊緊跟着
[00:05:24.520 --> 00:05:27.160]  她爲所有動物命名之後
[00:05:27.160 --> 00:05:29.320]  指示她沒有遇見配偶
[00:05:29.320 --> 00:05:30.840]  哇!
[00:05:30.840 --> 00:05:33.360]  這個亞當具有什麼
[00:05:33.360 --> 00:05:35.360]  喜好的什麼
[00:05:35.360 --> 00:05:36.520]  能力
[00:05:36.520 --> 00:05:38.360]  她知道她喜歡什麼不喜歡什麼
[00:05:38.360 --> 00:05:39.760]  有情感的能力
[00:05:39.760 --> 00:05:41.000]  行不行
[00:05:41.000 --> 00:05:41.520]  好
[00:05:41.520 --> 00:05:42.280]  第三
[00:05:42.280 --> 00:05:44.160]  她有沒有管理的能力
[00:05:44.160 --> 00:05:44.560]  有沒有
[00:05:44.560 --> 00:05:45.360]  有
[00:05:45.360 --> 00:05:46.960]  管理一個伊甸園
[00:05:46.960 --> 00:05:50.000]  你說管理一個園子嘛
[00:05:50.000 --> 00:05:52.800]  你試試管理你的房子
[00:05:52.800 --> 00:05:54.840]  管理你的牀
[00:05:54.840 --> 00:05:55.560]  是不是
[00:05:55.560 --> 00:05:58.000]  上個禮拜
[00:05:58.000 --> 00:06:00.280]  乙方就來了
[00:06:00.280 --> 00:06:02.880]  我因爲會趕回來
[00:06:02.880 --> 00:06:04.640]  趕回去港島
[00:06:04.640 --> 00:06:06.960]  我不知道趕去哪裏港島
[00:06:06.960 --> 00:06:09.400]  我接了她之後就走了
[00:06:09.400 --> 00:06:12.480]  其實我由九月十月
[00:06:12.480 --> 00:06:15.440]  一路行程太亂
[00:06:15.440 --> 00:06:17.960]  那些行李箱剛剛收拾完
[00:06:17.960 --> 00:06:19.760]  所以房間還沒收拾完
[00:06:19.760 --> 00:06:21.840]  到晚上我回家
[00:06:21.840 --> 00:06:23.840]  她一進我的房間
[00:06:23.840 --> 00:06:25.280]  我就死了
[00:06:25.280 --> 00:06:29.040]  今早有人進來睡
[00:06:29.040 --> 00:06:31.400]  但是我的房間
[00:06:31.400 --> 00:06:34.960]  還有三分之二沒收拾
[00:06:34.960 --> 00:06:37.200]  所以很亂
[00:06:37.200 --> 00:06:40.040]  我心裏有點不舒服
[00:06:40.040 --> 00:06:42.960]  覺得好像隱私給人什麼
[00:06:42.960 --> 00:06:44.320]  被人看到
[00:06:44.320 --> 00:06:46.160]  進去睡的人是誰呢
[00:06:46.160 --> 00:06:48.840]  就是我的妻女美儀
[00:06:48.840 --> 00:06:51.160]  晚上和她喫飯的時候
[00:06:51.160 --> 00:06:52.400]  她就說
[00:06:52.400 --> 00:06:54.200]  她的妻女就說
[00:06:54.200 --> 00:06:54.880]  她說
[00:06:54.880 --> 00:06:56.760]  哎呀王姑娘
[00:06:56.760 --> 00:06:58.520]  她是叫我王姑娘
[00:06:58.520 --> 00:07:01.440]  哇,你的房間好大
[00:07:01.440 --> 00:07:04.520]  我說,啊,你也進去啊
[00:07:04.520 --> 00:07:05.800]  我多怕她說
[00:07:05.800 --> 00:07:07.480]  我都睡了一份
[00:07:07.480 --> 00:07:08.760]  我多怕
[00:07:08.760 --> 00:07:10.160]  她說,啊,你也進去啊
[00:07:10.160 --> 00:07:11.320]  哎呀,真是
[00:07:11.320 --> 00:07:13.040]  很不舒服
[00:07:13.040 --> 00:07:14.360]  指着吳美如就說
[00:07:14.360 --> 00:07:15.480]  你睡我的牀
[00:07:15.480 --> 00:07:16.560]  她說,是啊,很晚睡
[00:07:16.560 --> 00:07:17.720]  那就睡吧
[00:07:17.720 --> 00:07:18.880]  哇,真是亂七八糟
[00:07:18.880 --> 00:07:20.480]  真是失禮
[00:07:20.480 --> 00:07:22.840]  她老公就說
[00:07:22.840 --> 00:07:24.160]  王姑娘
[00:07:24.160 --> 00:07:26.440]  你那個都叫亂七八糟
[00:07:26.440 --> 00:07:28.080]  對比我家
[00:07:28.080 --> 00:07:31.040]  你的房間是天堂
[00:07:31.040 --> 00:07:34.000]  喂,他們沒有弟弟哥哥
[00:07:34.000 --> 00:07:36.240]  只有一隻狗
[00:07:36.240 --> 00:07:39.560]  那就是說整間屋是狗窩
[00:07:39.560 --> 00:07:40.920]  我差一點說
[00:07:40.920 --> 00:07:42.440]  這間屋是狗窩
[00:07:42.440 --> 00:07:44.680]  她太太就這麼說
[00:07:44.680 --> 00:07:45.240]  她就說
[00:07:45.240 --> 00:07:46.080]  是啊
[00:07:46.080 --> 00:07:47.120]  所以
[00:07:47.120 --> 00:07:49.560]  不要來我家探訪我
[00:07:49.560 --> 00:07:52.120]  意思就是藉着什麼
[00:07:52.120 --> 00:07:53.800]  哇,你真是這麼壞
[00:07:53.800 --> 00:07:54.920]  不讓人探訪你
[00:07:54.920 --> 00:07:56.320]  她說,廢事收拾屋
[00:07:56.320 --> 00:07:57.160]  哦
[00:07:57.160 --> 00:08:00.200]  原來收拾屋是爲了讓人探訪
[00:08:00.200 --> 00:08:01.720]  所以藉着探訪
[00:08:01.720 --> 00:08:03.040]  那就不用收拾屋了
[00:08:03.040 --> 00:08:03.800]  你會發現
[00:08:03.800 --> 00:08:06.360]  原來管理都不是很容易
[00:08:06.360 --> 00:08:08.440]  就是管理時間都這麼困難
[00:08:08.440 --> 00:08:09.120]  是不是
[00:08:09.120 --> 00:08:10.640]  因爲原來
[00:08:10.640 --> 00:08:12.120]  我們以爲
[00:08:12.120 --> 00:08:15.080]  我們喫了知識樹之後
[00:08:15.080 --> 00:08:17.200]  管理能力應該強
[00:08:17.200 --> 00:08:18.480]  但原來不是
[00:08:18.480 --> 00:08:20.920]  我們應急能力很強
[00:08:20.920 --> 00:08:24.440]  所以我們經常被緊急的東西搶了我們
[00:08:24.440 --> 00:08:27.200]  尤其是家庭人最明白什麼叫緊急
[00:08:27.200 --> 00:08:27.840]  是不是
[00:08:27.840 --> 00:08:29.680]  那我就從一個什麼
[00:08:29.680 --> 00:08:32.360]  從一個醫生家庭裏面
[00:08:32.360 --> 00:08:34.600]  學會什麼叫重要
[00:08:34.600 --> 00:08:36.920]  他其實經常表達什麼是重要的
[00:08:36.920 --> 00:08:38.400]  給他的子女聽
[00:08:38.400 --> 00:08:41.720]  他每天早上四點半起牀
[00:08:41.720 --> 00:08:42.720]  四點半起牀
[00:08:42.720 --> 00:08:44.840]  你千萬不要想他早睡
[00:08:44.840 --> 00:08:47.560]  我有個朋友五點起牀就是劉達芳
[00:08:47.560 --> 00:08:48.560]  他是早睡的
[00:08:48.560 --> 00:08:50.960]  他不超過十點就睡了
[00:08:50.960 --> 00:08:53.400]  最好是九點半睡
[00:08:53.400 --> 00:08:55.680]  我九點半纔對我的生活開始
[00:08:55.680 --> 00:08:56.400]  對不對
[00:08:56.400 --> 00:08:57.600]  所以差很遠
[00:08:57.600 --> 00:08:59.200]  所以如果你要我五點起牀
[00:08:59.200 --> 00:09:00.400]  我是絕對不行的
[00:09:00.400 --> 00:09:02.600]  不過這個醫生四點半起牀
[00:09:02.600 --> 00:09:04.840]  他首先就是親近主
[00:09:04.840 --> 00:09:05.640]  然後呢
[00:09:05.640 --> 00:09:07.080]  接着他就做什麼
[00:09:07.080 --> 00:09:09.400]  就是翻譯
[00:09:09.400 --> 00:09:10.880]  翻譯短文
[00:09:10.880 --> 00:09:14.200]  他用翻譯短文來賺他的pocket money
[00:09:14.200 --> 00:09:16.640]  就是給他自己的零用錢
[00:09:16.640 --> 00:09:19.240]  每天翻譯一個小時
[00:09:19.240 --> 00:09:22.040]  就夠他每天用了
[00:09:22.040 --> 00:09:23.920]  一個報紙
[00:09:23.920 --> 00:09:25.480]  每天有一個短文的翻譯
[00:09:25.480 --> 00:09:26.880]  由英文翻譯成中文
[00:09:26.880 --> 00:09:29.080]  這樣他就賺他的pocket money
[00:09:29.080 --> 00:09:31.160]  兩個小時了
[00:09:31.160 --> 00:09:32.520]  就是六點半了
[00:09:32.520 --> 00:09:34.720]  六點半再什麼
[00:09:34.720 --> 00:09:36.560]  再讀半個小時希臘文
[00:09:36.560 --> 00:09:38.400]  自修的
[00:09:38.400 --> 00:09:39.720]  自修希臘文
[00:09:39.720 --> 00:09:41.320]  那就七點鐘了
[00:09:41.320 --> 00:09:42.720]  七點鐘就開始出來
[00:09:42.720 --> 00:09:45.160]  和太太一起預備早餐
[00:09:45.160 --> 00:09:46.440]  喫早餐
[00:09:46.440 --> 00:09:48.200]  喫早餐的時候
[00:09:48.200 --> 00:09:50.120]  一家人喫之類
[00:09:50.120 --> 00:09:52.480]  這樣才過他的家庭生活
[00:09:52.480 --> 00:09:54.520]  然後上班
[00:09:54.520 --> 00:09:56.400]  我說
[00:09:56.400 --> 00:09:57.840]  你
[00:09:57.840 --> 00:09:59.960]  爲什麼可以這麼早起牀
[00:09:59.960 --> 00:10:01.840]  他說沒有的
[00:10:01.840 --> 00:10:03.600]  你不夠時間用
[00:10:03.600 --> 00:10:05.880]  那你當然要打那些什麼
[00:10:05.880 --> 00:10:07.880]  打那些你可以打的
[00:10:07.880 --> 00:10:08.680]  那些不可以打的
[00:10:08.680 --> 00:10:10.040]  你一定不可以打的
[00:10:10.040 --> 00:10:12.240]  可以打的就睡少一點
[00:10:12.240 --> 00:10:14.560]  這個其實我
[00:10:14.560 --> 00:10:15.560]  哎呀我就不行了
[00:10:15.560 --> 00:10:16.800]  我要睡很多的
[00:10:16.800 --> 00:10:18.320]  我經常用這樣做理由
[00:10:18.320 --> 00:10:19.800]  我名字被你叫做什麼
[00:10:19.800 --> 00:10:21.200]  瑞君
[00:10:21.200 --> 00:10:22.920]  我年輕的時候
[00:10:22.920 --> 00:10:24.760]  林碧芳經常叫我病君
[00:10:24.760 --> 00:10:26.400]  她每次見到我
[00:10:26.400 --> 00:10:27.880]  姑娘汪 病君
[00:10:27.880 --> 00:10:29.000]  你怎樣
[00:10:29.000 --> 00:10:30.360]  有得你叫
[00:10:30.360 --> 00:10:31.640]  我叫瑞君
[00:10:31.640 --> 00:10:33.000]  她就這樣跟我說
[00:10:33.000 --> 00:10:34.320]  她真的很不客氣
[00:10:34.320 --> 00:10:35.840]  她說不是的
[00:10:35.840 --> 00:10:36.480]  沒錯
[00:10:36.480 --> 00:10:37.480]  在生理上面
[00:10:37.480 --> 00:10:39.560]  有些人的確需要睡多一點
[00:10:39.560 --> 00:10:42.880]  不過生理可以順服你的意志
[00:10:42.880 --> 00:10:45.400]  其實從聖經裏面告訴我們
[00:10:45.400 --> 00:10:46.680]  攻克己身
[00:10:46.680 --> 00:10:50.600]  叫身復我
[00:10:50.600 --> 00:10:51.720]  很厲害
[00:10:51.720 --> 00:10:52.760]  然後她就說
[00:10:52.760 --> 00:10:54.280]  瑞君
[00:10:54.280 --> 00:10:57.040]  操練身體益處還少
[00:10:57.040 --> 00:11:01.720]  唯獨敬虔凡事有益處
[00:11:01.720 --> 00:11:02.520]  很厲害
[00:11:02.520 --> 00:11:05.160]  幸好當時我在她那裏是神學生
[00:11:05.160 --> 00:11:07.080]  掛着神學生的牌
[00:11:07.080 --> 00:11:08.240]  什麼都可以扮什麼
[00:11:08.240 --> 00:11:09.040]  是嗎
[00:11:09.040 --> 00:11:09.640]  不懂的
[00:11:09.640 --> 00:11:10.280]  還不行
[00:11:10.280 --> 00:11:11.440]  是嗎
[00:11:11.440 --> 00:11:12.120]  好了
[00:11:12.120 --> 00:11:12.800]  我就發現
[00:11:12.800 --> 00:11:13.280]  哦
[00:11:13.280 --> 00:11:14.200]  原來
[00:11:14.200 --> 00:11:15.880]  原來要做一個
[00:11:15.880 --> 00:11:19.120]  很fit的家庭人
[00:11:19.120 --> 00:11:21.040]  你要帶領一個家
[00:11:21.040 --> 00:11:22.800]  真的不是很容易
[00:11:22.800 --> 00:11:23.760]  不過
[00:11:23.760 --> 00:11:26.280]  既然你選擇了進入家庭
[00:11:26.280 --> 00:11:27.880]  你又選擇了有子女
[00:11:27.880 --> 00:11:28.680]  都是你選擇的
[00:11:28.680 --> 00:11:29.520]  是嗎
[00:11:29.520 --> 00:11:31.000]  你被逼也好
[00:11:31.000 --> 00:11:32.360]  自願也好
[00:11:32.360 --> 00:11:33.320]  都是什麼
[00:11:33.320 --> 00:11:35.520]  都是沒有人指着你
[00:11:35.520 --> 00:11:36.200]  對不對
[00:11:36.200 --> 00:11:36.800]  好
[00:11:36.800 --> 00:11:41.400]  既然你有了一個小會衆跟隨你
[00:11:41.400 --> 00:11:43.760]  你無論同意或者不同意
[00:11:43.760 --> 00:11:46.000]  其實你就是領袖
[00:11:46.000 --> 00:11:47.720]  你就是家庭的領袖
[00:11:47.720 --> 00:11:48.320]  是嗎
[00:11:48.320 --> 00:11:51.800]  丈夫就是被神honor你
[00:11:51.800 --> 00:11:53.600]  不論你有沒有領導能力
[00:11:53.600 --> 00:11:54.800]  你就是領導
[00:11:54.800 --> 00:11:55.680]  你明白嗎
[00:11:55.680 --> 00:11:56.200]  就是說
[00:11:56.200 --> 00:11:57.280]  你有領導能力
[00:11:57.280 --> 00:11:58.960]  你可能領導得好一點
[00:11:58.960 --> 00:12:00.080]  你沒有領導能力
[00:12:00.080 --> 00:12:00.920]  你不懂得依靠主
[00:12:00.920 --> 00:12:02.520]  你就領導得差一點
[00:12:02.520 --> 00:12:03.440]  你有領導能力
[00:12:03.440 --> 00:12:04.680]  你以爲我領導得很好
[00:12:04.680 --> 00:12:05.480]  就很棒
[00:12:05.480 --> 00:12:05.880]  是嗎
[00:12:05.880 --> 00:12:07.360]  其實又不是
[00:12:07.360 --> 00:12:08.080]  你明白嗎
[00:12:08.080 --> 00:12:09.200]  因爲爲什麼呢
[00:12:09.200 --> 00:12:10.240]  因爲在家庭裏面
[00:12:10.240 --> 00:12:12.840]  你是一個敬畏神的家庭人
[00:12:12.840 --> 00:12:13.960]  你就會知道
[00:12:13.960 --> 00:12:16.800]  問題都不在乎你有沒有能力
[00:12:16.800 --> 00:12:19.920]  因爲家庭的建立不是從能力建立的
[00:12:19.920 --> 00:12:23.240]  家庭的建立是從什麼建立的
[00:12:23.240 --> 00:12:24.560]  從什麼建立的
[00:12:24.560 --> 00:12:25.120]  哎呀
[00:12:25.120 --> 00:12:26.400]  這個現代年輕人
[00:12:26.400 --> 00:12:28.280]  你們是怎麼建立家庭的
[00:12:28.280 --> 00:12:30.280]  你們不就是萬分瓦解嗎
[00:12:30.280 --> 00:12:30.840]  是嗎
[00:12:30.840 --> 00:12:32.640]  你們是怎麼建立家庭的
[00:12:32.640 --> 00:12:34.160]  是你情我願嘛
[00:12:34.160 --> 00:12:34.720]  是嗎
[00:12:34.720 --> 00:12:36.240]  是互相什麼
[00:12:36.240 --> 00:12:37.240]  吸引嘛
[00:12:37.240 --> 00:12:37.800]  是嗎
[00:12:37.800 --> 00:12:39.400]  你互相吸引有個什麼在裏面
[00:12:39.400 --> 00:12:40.600]  有個喜悅在裏面
[00:12:40.600 --> 00:12:41.880]  最低限度都
[00:12:41.880 --> 00:12:43.920]  你不會見到他就恨你
[00:12:43.920 --> 00:12:44.680]  對不對
[00:12:44.680 --> 00:12:45.040]  是嗎
[00:12:45.040 --> 00:12:46.760]  不會見到他前面就恨他後面
[00:12:46.760 --> 00:12:47.400]  對不對
[00:12:47.400 --> 00:12:47.960]  是嗎
[00:12:47.960 --> 00:12:48.400]  好
[00:12:48.400 --> 00:12:49.680]  你有個愛在裏面
[00:12:49.680 --> 00:12:52.520]  家庭的建立是個愛的基礎
[00:12:52.520 --> 00:12:54.120]  和舊約
[00:12:54.120 --> 00:12:55.760]  和舊時不一樣
[00:12:55.760 --> 00:12:57.400]  舊時的建立是什麼
[00:12:57.400 --> 00:12:58.480]  是從什麼
[00:12:58.480 --> 00:13:00.440]  從禮教那裏
[00:13:00.440 --> 00:13:02.800]  所以禮教都可以規範人的
[00:13:02.800 --> 00:13:04.960]  那你就不要逾越禮教
[00:13:04.960 --> 00:13:05.440]  是嗎
[00:13:05.440 --> 00:13:09.960]  舊約就從舊約的角度去看家庭的建立
[00:13:09.960 --> 00:13:10.760]  你明白嗎
[00:13:10.760 --> 00:13:12.080]  好,那現代人呢
[00:13:12.080 --> 00:13:12.840]  你好多了
[00:13:12.840 --> 00:13:16.720]  你這個現代戀愛其實和舊恩是有關係的
[00:13:16.720 --> 00:13:18.240]  你不要以爲沒有關係
[00:13:18.240 --> 00:13:20.560]  就是爲什麼現代人可以談戀愛
[00:13:20.560 --> 00:13:22.880]  是因爲舊恩臨到世界
[00:13:22.880 --> 00:13:24.920]  就是一路衝擊一路衝擊一路衝擊
[00:13:24.920 --> 00:13:28.480]  就使得人從所有的禮教
[00:13:28.480 --> 00:13:30.480]  所有的規範裏面被什麼
[00:13:30.480 --> 00:13:32.440]  被帶動釋放出來
[00:13:32.440 --> 00:13:34.200]  以至你在情感上面
[00:13:34.200 --> 00:13:35.480]  都可以有自由
[00:13:35.480 --> 00:13:36.640]  你明白嗎
[00:13:36.640 --> 00:13:37.400]  你明白嗎
[00:13:37.400 --> 00:13:37.680]  好
[00:13:37.680 --> 00:13:39.000]  所以你要記住
[00:13:39.000 --> 00:13:42.040]  你的家庭不是用能力建立的
[00:13:42.040 --> 00:13:43.880]  是用愛建立的
[00:13:43.880 --> 00:13:45.720]  因爲愛的緣故
[00:13:45.720 --> 00:13:47.600]  就會帶來能力
[00:13:47.600 --> 00:13:49.560]  如果有愛就會有能力
[00:13:49.560 --> 00:13:51.160]  但如果你有能力而沒有愛
[00:13:51.160 --> 00:13:52.600]  你就很大鑊
[00:13:52.600 --> 00:13:53.600]  你明白嗎
[00:13:53.600 --> 00:13:56.200]  你會看見很多公司是有能力
[00:13:56.200 --> 00:13:57.480]  不過沒有愛的
[00:13:57.480 --> 00:13:58.160]  沒有愛的
[00:13:58.160 --> 00:13:58.640]  好
[00:13:58.640 --> 00:14:00.760]  所以在這個愛裏面
[00:14:00.760 --> 00:14:03.200]  你就要尊重神的秩序
[00:14:03.200 --> 00:14:04.200]  夫是夫
[00:14:04.200 --> 00:14:05.120]  婦是婦
[00:14:05.120 --> 00:14:05.760]  是嗎
[00:14:05.760 --> 00:14:06.840]  就是夫是夫
[00:14:06.840 --> 00:14:07.920]  妻是妻
[00:14:07.920 --> 00:14:13.040]  丈夫無論多嘚瑟
[00:14:13.040 --> 00:14:14.760]  你無論多不想做頭
[00:14:14.760 --> 00:14:15.880]  sorry
[00:14:15.880 --> 00:14:17.520]  你就是頭
[00:14:17.520 --> 00:14:19.560]  你明白嗎
[00:14:19.560 --> 00:14:21.280]  太太無論多厲害
[00:14:21.280 --> 00:14:22.840]  多厲害
[00:14:22.840 --> 00:14:24.120]  賺多少錢
[00:14:24.120 --> 00:14:24.840]  sorry
[00:14:24.840 --> 00:14:26.040]  你在神的裏面
[00:14:26.040 --> 00:14:27.240]  你就是什麼
[00:14:27.240 --> 00:14:30.720]  你就是幫助頭
[00:14:30.720 --> 00:14:31.680]  行嗎
[00:14:31.680 --> 00:14:32.800]  因爲頭不夠事正
[00:14:32.800 --> 00:14:34.400]  所以要你幫助
[00:14:34.400 --> 00:14:35.000]  是不是
[00:14:35.000 --> 00:14:36.240]  所以你一生出來
[00:14:36.240 --> 00:14:38.040]  所有女人一進入婚姻裏
[00:14:38.040 --> 00:14:40.600]  就做社工
[00:14:40.600 --> 00:14:42.880]  因爲社工才幫人
[00:14:42.880 --> 00:14:44.320]  不過你這個社工好好做
