
[00:00:00.000 --> 00:00:02.360]  好的 姐妹們安安
[00:08:36.320 --> 00:08:41.520]  耶和華,你臣領你進入要德為帝
[00:08:41.520 --> 00:08:45.000]  從你面前講出許多國文
[00:08:45.000 --> 00:08:48.640]  就是黑人、蟑螂、殺人
[00:08:48.640 --> 00:08:52.520]  阿摩利人、加南人、比利西人
[00:08:52.520 --> 00:08:55.240]  希美人、耶布斯人
[00:08:55.240 --> 00:08:57.120]  共七國之民
[00:08:57.120 --> 00:08:59.000]  都比你強大
[00:08:59.000 --> 00:09:03.280]  耶和華,你臣將他們交給你擊殺
[00:09:03.280 --> 00:09:07.040]  那時你要把他們滅絕淨盡
[00:09:07.040 --> 00:09:09.160]  不可與他們納約
[00:09:09.160 --> 00:09:11.440]  也不可連戌他們
[00:09:11.440 --> 00:09:13.640]  不可與他們結親
[00:09:13.640 --> 00:09:17.480]  不可將你的女兒嫁他們的兒子
[00:09:17.480 --> 00:09:21.520]  也不可叫你的兒子娶他們的女兒
[00:09:21.520 --> 00:09:26.200]  因為他必使你兒子轉離不更從世
[00:09:26.200 --> 00:09:28.040]  去侍奉別臣
[00:09:28.040 --> 00:09:32.040]  以至耶和華的怒氣向你們發作
[00:09:32.040 --> 00:09:36.000]  就速速地向你們滅絕
[00:09:36.000 --> 00:09:38.920]  你們卻要這樣待他們
[00:09:38.920 --> 00:09:40.960]  拆毀他們的祭壇
[00:09:40.960 --> 00:09:43.320]  打碎他們的柱像
[00:09:43.320 --> 00:09:45.600]  砍下他們的木偶
[00:09:45.600 --> 00:09:49.040]  用火焚燒他們雕刻的偶像
[00:09:49.040 --> 00:09:53.560]  因為你歸耶和華你臣為聖傑的民
[00:09:53.560 --> 00:09:58.080]  耶和華你臣從地上的萬民中揀選你
[00:09:58.080 --> 00:10:00.160]  特作自己的子民
[00:10:00.160 --> 00:10:01.200]  謝謝大家
[00:10:01.200 --> 00:10:02.640]  這個段落說什麼呢
[00:10:02.640 --> 00:10:04.480]  其實摩西很直白
[00:10:04.480 --> 00:10:07.880]  一開始就跟這班新一代的以色列人說
[00:10:07.880 --> 00:10:10.400]  就是說你們將來
[00:10:10.400 --> 00:10:13.560]  進到迦南地之後得地為業
[00:10:13.560 --> 00:10:16.920]  要完完全全地將剛才那一撮
[00:10:16.920 --> 00:10:19.640]  迦南地的七個不同國家裏面
[00:10:19.640 --> 00:10:22.280]  即是不同民族的居民趕走
[00:10:22.280 --> 00:10:23.720]  不可以連戳他們
[00:10:23.720 --> 00:10:24.960]  不可以跟他們納約
[00:10:24.960 --> 00:10:26.760]  不可以跟他們結親
[00:10:26.760 --> 00:10:29.320]  摩西很清楚地說
[00:10:29.320 --> 00:10:31.520]  他說如果你們這樣做
[00:10:31.520 --> 00:10:34.920]  你們的後代就會受著他們的文化
[00:10:34.920 --> 00:10:36.200]  他們這班人的影響
[00:10:36.200 --> 00:10:38.440]  走去侍奉其他的神明
[00:10:38.440 --> 00:10:42.320]  以致最終令到耶和華會發怒
[00:10:42.320 --> 00:10:44.680]  去滅絕這班以色列人
[00:10:44.680 --> 00:10:46.760]  所以這段其實正正就是
[00:10:46.760 --> 00:10:49.000]  之前Ivan如果你有聽的話
[00:10:49.000 --> 00:10:50.880]  他所分享的就是
[00:10:50.880 --> 00:10:53.720]  摩西正在預備這班以色列人
[00:10:53.720 --> 00:10:56.360]  要他們getting ready
[00:10:56.360 --> 00:10:59.160]  他特別地祝福他們的是甚麼呢
[00:10:59.160 --> 00:11:02.640]  就是他們將來要進到迦南地之後
[00:11:02.640 --> 00:11:06.240]  他們一定要做的就是要除滅一切的偶像
[00:11:06.240 --> 00:11:08.480]  除去當地一切叫
[00:11:08.480 --> 00:11:15.040]  耶和華所厭惡的那些拜偶像的一些風土習俗
[00:11:15.040 --> 00:11:17.480]  摩西正在預備以色列人的心
[00:11:17.480 --> 00:11:21.200]  他正在預備他們將來
[00:11:21.200 --> 00:11:26.360]  很快就會面對的那些不同的文化的衝擊
[00:11:26.360 --> 00:11:28.640]  他正在提醒的是這班以色列人
[00:11:28.640 --> 00:11:30.800]  你們要小心
[00:11:30.800 --> 00:11:33.720]  你們會慢慢被同化
[00:11:33.720 --> 00:11:36.200]  你們會慢慢被影響
[00:11:36.200 --> 00:11:39.880]  你寧願將他們趕盡殺絕
[00:11:39.880 --> 00:11:43.880]  都不要讓這些人和事
[00:11:43.880 --> 00:11:50.760]  影響到你們自己和上帝之間的關係
[00:11:50.760 --> 00:11:55.320]  摩西將這件事看得非常重要
[00:11:55.320 --> 00:11:57.400]  不過
[00:11:57.400 --> 00:12:00.040]  我們生活在香港
[00:12:00.040 --> 00:12:00.840]  是不是
[00:12:00.840 --> 00:12:02.400]  其實我們有時候很難明白
[00:12:02.400 --> 00:12:04.600]  為甚麼要這麼盡
[00:12:04.600 --> 00:12:07.120]  因為我們生活的環境都是
[00:12:07.120 --> 00:12:10.960]  香港是一個多元文化的
[00:12:10.960 --> 00:12:13.840]  多元文化交融了的一個城市
[00:12:13.840 --> 00:12:15.880]  很多不同的文化都在這裡
[00:12:15.880 --> 00:12:20.520]  我們會想其實多元文化有甚麼不好呢
[00:12:20.520 --> 00:12:21.240]  是不是
[00:12:21.240 --> 00:12:24.200]  你不會覺得旁邊
[00:12:24.200 --> 00:12:25.760]  可能在拜祭其他東西
[00:12:25.760 --> 00:12:26.960]  走過一條街已經有
[00:12:26.960 --> 00:12:28.280]  有甚麼影響對我們來說
[00:12:28.280 --> 00:12:30.280]  是不是 我們會這樣想
[00:12:30.280 --> 00:12:32.160]  不過如果真的這樣想的話
[00:12:32.160 --> 00:12:35.120]  或許我們是放輕了一些東西
[00:12:35.120 --> 00:12:36.360]  我們本身生存在這裡
[00:12:36.360 --> 00:12:38.400]  可能覺得不是一件甚麼事
[00:12:38.400 --> 00:12:41.120]  但是你不可以否認的就是
[00:12:41.120 --> 00:12:44.520]  其實文化、習俗
[00:12:44.520 --> 00:12:46.760]  對一個人的影響
[00:12:46.760 --> 00:12:49.160]  是非常之大的
[00:12:49.160 --> 00:12:52.400]  給大家一個例子
[00:12:52.400 --> 00:12:54.800]  就是大家有沒有
[00:12:54.800 --> 00:12:58.320]  看Instagram的views
[00:12:58.320 --> 00:12:59.760]  嘩 為甚麼來的
[00:12:59.760 --> 00:13:02.160]  對了 IG
[00:13:02.160 --> 00:13:04.120]  它這個views的功能
[00:13:04.120 --> 00:13:07.720]  大家知不知道是甚麼時候出的
[00:13:07.720 --> 00:13:09.920]  其實不是很久的
[00:13:09.920 --> 00:13:12.640]  其實是 我看網上資料
[00:13:12.640 --> 00:13:17.160]  是2020年8月5日
[00:13:17.160 --> 00:13:19.720]  是其實來了這個世界
[00:13:19.720 --> 00:13:23.280]  不過是五年多的事
[00:13:23.280 --> 00:13:25.280]  但是
[00:13:25.280 --> 00:13:27.880]  你看到你現在的生活
[00:13:27.880 --> 00:13:29.600]  你現在看到你所有
[00:13:29.600 --> 00:13:32.240]  大家打開的網上平台
[00:13:32.240 --> 00:13:33.840]  這個功能
[00:13:33.840 --> 00:13:37.920]  已經是侵佔了你的生活
[00:13:37.920 --> 00:13:41.000]  有的 我上網找AI
[00:13:41.000 --> 00:13:43.760]  我老婆教我 要這麼多AI
[00:13:43.760 --> 00:13:45.640]  那我就AI一下
[00:13:45.640 --> 00:13:47.120]  那時候它有解釋的
[00:13:47.120 --> 00:13:49.520]  為甚麼views會去得這麼快呢
[00:13:49.520 --> 00:13:51.800]  就是會增長得這麼快呢
[00:13:51.800 --> 00:13:53.680]  其實它有一個好處
[00:13:53.680 --> 00:13:55.640]  就是它的娛樂性
[00:13:55.640 --> 00:13:57.520]  和那個新奇感
[00:13:57.520 --> 00:14:00.960]  它是會令到大家看的人
[00:14:00.960 --> 00:14:03.200]  其實那個滿意度
[00:14:03.200 --> 00:14:06.880]  是會大大提升
[00:14:06.880 --> 00:14:09.280]  為甚麼呢
[00:14:09.280 --> 00:14:11.440]  因為你以前煲劇的時候
[00:14:11.440 --> 00:14:14.640]  你是要用很多時間了解很多東西的
[00:14:14.640 --> 00:14:16.440]  但是現在那些
[00:14:16.440 --> 00:14:19.320]  短視的頻
[00:14:19.320 --> 00:14:23.520]  短視頻
[00:14:23.520 --> 00:14:26.240]  其實你不需要理解整個故事的人物
[00:14:26.240 --> 00:14:27.880]  主角的架構
[00:14:27.880 --> 00:14:29.560]  他的背景是甚麼
[00:14:29.560 --> 00:14:30.520]  你很快就知道
[00:14:30.520 --> 00:14:32.200]  他一句說話交代
[00:14:32.200 --> 00:14:34.560]  甚至大家IG裏面看的東西
[00:14:34.560 --> 00:14:36.040]  你不需要理解很多東西
[00:14:36.040 --> 00:14:38.520]  你純粹看見他旅行
[00:14:38.520 --> 00:14:39.200]  帶一些東西出來
[00:14:39.200 --> 00:14:40.600]  你就知道他去了那裏旅行
[00:14:40.600 --> 00:14:41.880]  他在吃甚麼
[00:14:41.880 --> 00:14:43.880]  全部都很快就知道
[00:14:43.880 --> 00:14:45.840]  但是呢
[00:14:45.840 --> 00:14:49.440]  這個Instagram的views呢
[00:14:49.440 --> 00:14:50.880]  對了 今天不知道發生甚麼事
[00:14:50.880 --> 00:14:53.120]  對了 OK
[00:14:53.120 --> 00:14:57.560]  原來過度使用是會有很大影響的
[00:14:57.560 --> 00:15:00.160]  根據美國的研究
[00:15:00.160 --> 00:15:03.160]  如果過度使用views
[00:15:03.160 --> 00:15:06.640]  其實是會刺激這個大腦
[00:15:06.640 --> 00:15:10.320]  過度釋放多巴胺
[00:15:10.320 --> 00:15:12.560]  而導致成了癮
[00:15:12.560 --> 00:15:14.640]  而亦都會因爲這樣
[00:15:14.640 --> 00:15:19.560]  會影響到我們長期看的話
[00:15:19.560 --> 00:15:24.960]  會降低我們對於事情的注意力
[00:15:24.960 --> 00:15:30.880]  以及我們的控制
[00:15:30.880 --> 00:15:33.880]  它叫做抑制控制
[00:15:33.880 --> 00:15:36.640]  簡單來說就是注意力集中的問題
[00:15:36.640 --> 00:15:37.800]  他又說的就是
[00:15:37.800 --> 00:15:42.080]  如果每天你看多於一個小時的短的影片
[00:15:42.080 --> 00:15:46.520]  我們看的人的專注力明顯是會下降的
[00:15:46.520 --> 00:15:48.880]  而這件事是不關
[00:15:48.880 --> 00:15:52.840]  你是否成人 青年 還是小朋友的事
[00:15:52.840 --> 00:15:54.720]  所有人都會的
[00:15:54.720 --> 00:15:58.240]  而另外亦都會有心理健康的影響
[00:15:58.240 --> 00:15:59.600]  他就說你看多了
[00:15:59.600 --> 00:16:02.200]  就會增加這個焦慮和壓力
[00:16:02.200 --> 00:16:04.720]  尤其你睡之前如果使用的話
[00:16:04.720 --> 00:16:06.880]  是會影響你睡覺
[00:16:06.880 --> 00:16:09.400]  因爲你會放大你的情緒
[00:16:09.400 --> 00:16:10.720]  因爲看的東西很快
[00:16:10.720 --> 00:16:14.240]  所以整個人都會load得很快
[00:16:14.240 --> 00:16:17.160]  而亦都有另一個心理健康的影響
[00:16:17.160 --> 00:16:19.840]  就是説那些用戶如果要看得太多這些東西
[00:16:19.840 --> 00:16:21.720]  因爲剛才說他們
[00:16:21.720 --> 00:16:25.040]  share他們的生活share得太過豐富了
[00:16:25.040 --> 00:16:26.800]  你會常常看得多的時候
[00:16:26.800 --> 00:16:30.000]  你就會比較自己和他人的生活
[00:16:30.000 --> 00:16:33.000]  哇 從而產生自卑
[00:16:33.000 --> 00:16:38.360]  從而會令到你對所有事情都不感興趣
[00:16:38.360 --> 00:16:41.800]  因爲裏面的東西你會覺得自己
[00:16:41.800 --> 00:16:43.280]  怎樣都追不到的了
[00:16:43.280 --> 00:16:44.560]  所以呢
[00:16:44.560 --> 00:16:46.680]  亦都影響了你日常的工作
[00:16:46.680 --> 00:16:52.640]  會拖延了你日常的一些要做的事情
[00:16:52.640 --> 00:16:55.320]  而現實裏面
[00:16:55.320 --> 00:16:57.720]  有些人説他聽過我説
[00:16:57.720 --> 00:17:01.320]  我都有説的就是我有個姪女
[00:17:01.320 --> 00:17:04.040]  同樣都很喜歡看一些視頻
[00:17:04.040 --> 00:17:06.040]  亦都影響到她
[00:17:06.040 --> 00:17:08.760]  其實連坐定定看一套戲
[00:17:08.760 --> 00:17:10.920]  都是有困難的
[00:17:10.920 --> 00:17:13.760]  都是一個專注力不足的問題
[00:17:13.760 --> 00:17:15.720]  所以我們在説的是
[00:17:15.720 --> 00:17:17.840]  其實在這個例子見到
[00:17:17.840 --> 00:17:20.600]  一個文化的出現
[00:17:20.600 --> 00:17:23.520]  其實很容易就會對一個人
[00:17:23.520 --> 00:17:25.920]  產生一個很大的影響
[00:17:25.920 --> 00:17:31.600]  甚或他的日常生活有很多的改變
[00:17:31.600 --> 00:17:32.880]  所以剛剛説
[00:17:32.880 --> 00:17:36.080]  我們生活在香港
[00:17:36.080 --> 00:17:39.760]  雖然我們會覺得多元文化沒有問題
[00:17:39.760 --> 00:17:42.560]  就正如其實加南人本身都不會覺得
[00:17:42.560 --> 00:17:45.640]  加南的那些文化會有問題的
[00:17:45.640 --> 00:17:48.200]  但是摩西卻在這個位置
[00:17:48.200 --> 00:17:49.960]  他要提醒那班以色列人
[00:17:49.960 --> 00:17:53.280]  我要提防這件事發生
[00:17:53.280 --> 00:17:54.200]  而在第六節
[00:17:54.200 --> 00:17:56.360]  剛才看的經文第六節
[00:17:56.360 --> 00:17:58.080]  其實摩西是有解釋的
[00:17:58.080 --> 00:18:01.440]  解釋為什麼以色列民要做那一籌
[00:18:01.440 --> 00:18:02.840]  要趕他們走
[00:18:02.840 --> 00:18:05.160]  要趕盡殺絕那些
[00:18:05.160 --> 00:18:06.560]  他的原因是解釋了
[00:18:06.560 --> 00:18:10.400]  原來以色列民的身份尊貴
[00:18:10.400 --> 00:18:14.360]  是屬神的一個聖潔的子民
[00:18:14.360 --> 00:18:16.520]  在下一個段落摩西繼續說
[00:18:16.520 --> 00:18:18.720]  想邀請大家跟我一起讀
[00:18:18.720 --> 00:18:20.960]  第七至十六節
[00:18:20.960 --> 00:18:22.440]  一二三
[00:18:22.440 --> 00:18:24.240]  耶和華尊愛你們
[00:18:24.240 --> 00:18:25.560]  簡選你們
