
[00:00:00.000 --> 00:00:04.100]  OK 今天我們回到希伯來書
[00:01:32.360 --> 00:01:36.640]  意思就是作者叫我們仔細思想
[00:01:36.640 --> 00:01:39.340]  這些信心的見證人
[00:01:39.340 --> 00:01:41.640]  他們如何去忍耐困苦
[00:01:41.640 --> 00:01:44.760]  來跑完人生的賽程
[00:01:44.760 --> 00:01:47.040]  第一 仔細思想
[00:01:47.040 --> 00:01:50.200]  希臘文是一個很有趣的語言
[00:01:50.200 --> 00:01:53.240]  希臘文容許一句很長的句子裡面
[00:01:53.240 --> 00:01:55.160]  包含很多的子句
[00:01:55.160 --> 00:01:56.860]  很多的片語
[00:01:56.860 --> 00:02:00.160]  那麼表達相當複雜的意思
[00:02:00.160 --> 00:02:01.960]  那麼有些新約聖經裡面
[00:02:01.960 --> 00:02:04.340]  你看到是十幾節的經文
[00:02:04.340 --> 00:02:07.300]  其實是一句句長的句子
[00:02:07.300 --> 00:02:08.460]  那麼而且呢
[00:02:08.460 --> 00:02:10.040]  句子和句子之間
[00:02:10.040 --> 00:02:12.040]  你又可以甚至加一些連接詞
[00:02:12.040 --> 00:02:15.360]  就變得有些更加複雜的思想
[00:02:15.360 --> 00:02:18.340]  所以很多時候我們要正確理解聖經的時候
[00:02:18.340 --> 00:02:19.700]  你就要首先要掌握
[00:02:19.700 --> 00:02:23.900]  究竟整個大串的子句加起來
[00:02:23.900 --> 00:02:25.340]  它的大義是什麼
[00:02:25.340 --> 00:02:26.740]  它的大意是什麼
[00:02:26.740 --> 00:02:29.660]  中心思想的中心思想是什麼
[00:02:29.660 --> 00:02:31.400]  而且了解這個大義
[00:02:31.400 --> 00:02:34.300]  和其他包含的子句
[00:02:34.300 --> 00:02:36.260]  各個部分之間的關係
[00:02:36.260 --> 00:02:38.460]  那麼如果大家看看今天的經文
[00:02:38.460 --> 00:02:40.660]  這三節經文就是一個好的例子
[00:02:40.660 --> 00:02:43.700]  如果大家問這個大義是什麼
[00:02:43.700 --> 00:02:45.600]  中心的思想是什麼
[00:02:45.600 --> 00:02:46.960]  那麼可能我們首先
[00:02:46.960 --> 00:02:49.300]  就會猜想在第一節的結尾
[00:02:49.300 --> 00:02:51.400]  因為作者鼓勵讀者
[00:02:51.400 --> 00:02:54.660]  要以忍耐的心跑完前面的賽程
[00:02:54.660 --> 00:02:56.560]  那麼這個就是我們今天的主題
[00:02:56.560 --> 00:02:57.540]  今天的標題
[00:02:57.540 --> 00:02:59.540]  忍耐走天路
[00:02:59.540 --> 00:03:02.540]  大概就是那個中心意思了
[00:03:02.540 --> 00:03:04.460]  要忍耐走天路
[00:03:04.460 --> 00:03:07.560]  當然是基督徒共同的人生目標
[00:03:07.560 --> 00:03:11.000]  但是我們怎樣才能夠做到這一點呢
[00:03:11.000 --> 00:03:16.100]  我們怎樣才有耐力能夠走這一段的路程呢
[00:03:16.100 --> 00:03:19.600]  如果你看第二節和第三節就看到它的關係
[00:03:19.600 --> 00:03:22.100]  作者給讀者的答案就是
[00:03:22.100 --> 00:03:24.400]  你要仔細的思想
[00:03:24.400 --> 00:03:27.500]  那些同樣跑過天路的人
[00:03:27.500 --> 00:03:30.700]  仔細去留意一下他們是怎樣做到的
[00:03:30.700 --> 00:03:32.500]  作者在前面第十一章
[00:03:32.500 --> 00:03:34.400]  我們去年花了很多時間去看
[00:03:34.400 --> 00:03:36.600]  一大群信心的見證人
[00:03:36.600 --> 00:03:38.500]  好像雲彩一樣
[00:03:38.500 --> 00:03:42.300]  告訴我他們是怎樣跑完天路的
[00:03:42.300 --> 00:03:45.700]  所以如果你感覺到灰心氣餒
[00:03:45.700 --> 00:03:47.100]  想火抗氣
[00:03:47.100 --> 00:03:49.300]  就看一下他們的榜樣
[00:03:49.300 --> 00:03:50.900]  而且特別要注意的是
[00:03:50.900 --> 00:03:56.800]  他說仰望終極的信心見證人是耶穌
[00:03:56.800 --> 00:03:59.900]  耶穌開始一切而且一切的終點
[00:03:59.900 --> 00:04:01.700]  正如第三節的結尾說
[00:04:01.700 --> 00:04:05.800]  你必須專心的去思想耶穌
[00:04:05.800 --> 00:04:07.900]  以及包括其他見證人
[00:04:07.900 --> 00:04:09.700]  因為當你這樣做的時候
[00:04:09.700 --> 00:04:11.100]  你就不會灰心了
[00:04:11.100 --> 00:04:12.700]  也不會疲倦了
[00:04:12.700 --> 00:04:17.900]  然後你就能夠跑完前面餘下的賽程了
[00:04:17.900 --> 00:04:23.300]  所以今天第一件事給大家新年新願望的鼓勵就是
[00:04:23.300 --> 00:04:25.700]  好好裝備自己
[00:04:25.700 --> 00:04:27.500]  投資時間去學
[00:04:27.500 --> 00:04:28.800]  你要做的當然要做
[00:04:28.800 --> 00:04:29.800]  但要學
[00:04:29.800 --> 00:04:34.900]  可以找到一些你效法的信心見證人的榜樣
[00:04:34.900 --> 00:04:36.600]  我不是說純粹知識
[00:04:36.600 --> 00:04:38.100]  只是講自己的理論
[00:04:38.100 --> 00:04:39.600]  只是做觀眾的
[00:04:39.600 --> 00:04:41.000]  學的目標
[00:04:41.000 --> 00:04:42.900]  最終自己要落場
[00:04:42.900 --> 00:04:45.200]  在軌道上賽跑
[00:04:45.200 --> 00:04:46.800]  但是你要知道
[00:04:46.800 --> 00:04:52.400]  這個信心的馬拉松是需要很大的耐力的
[00:04:52.400 --> 00:04:56.600]  當你覺得這是跑不完的馬拉松的時候
[00:04:56.600 --> 00:05:02.000]  你就需要從其他人的身上來支取一些鼓勵
[00:05:02.000 --> 00:05:04.900]  拿到勇氣繼續跑下去
[00:05:04.900 --> 00:05:08.300]  尤其是當你需要做一些艱難的決定的時候
[00:05:08.300 --> 00:05:10.500]  你需要在他們的人生當中
[00:05:10.500 --> 00:05:14.400]  成功的錯誤當中吸取教訓
[00:05:14.400 --> 00:05:17.000]  能夠幫你提到幫助
[00:05:17.000 --> 00:05:19.600]  那麼最終來說我們都要落場
[00:05:19.600 --> 00:05:23.300]  我們都要落馬拉松場跑裡面真的跑的
[00:05:23.300 --> 00:05:25.300]  但是你首先願意去觀察一下
[00:05:25.300 --> 00:05:26.900]  看看他們怎麼做
[00:05:26.900 --> 00:05:28.500]  願意投資時間
[00:05:28.500 --> 00:05:30.500]  學習下定決心
[00:05:30.500 --> 00:05:32.500]  用這個方法來裝備自己
[00:05:32.500 --> 00:05:35.800]  就會取得好一點的成績
[00:05:35.800 --> 00:05:40.800]  如果你想學習聖經裡面的信心見證
[00:05:40.800 --> 00:05:43.900]  特別好像我們上次說的
[00:05:43.900 --> 00:05:47.600]  雲彩環繞著我們舊約當中的人物
[00:05:47.600 --> 00:05:48.600]  又再賣一次廣告
[00:05:48.600 --> 00:05:50.100]  剛才詹姆士已經說過了
[00:05:50.100 --> 00:05:51.500]  《舊約中南》
[00:05:51.500 --> 00:05:54.600]  那麼下個星期一月十二號
[00:05:54.600 --> 00:05:56.200]  Lawrence在那裡開始
[00:05:56.200 --> 00:05:57.900]  有興趣的話Lawrence舉起手
[00:05:57.900 --> 00:05:59.800]  大家知道找他
[00:05:59.800 --> 00:06:03.800]  那麼有一個生命小組成組參加的
[00:06:03.800 --> 00:06:05.800]  但是你沒有生命小組也可以參加
[00:06:05.800 --> 00:06:07.600]  那麼下個星期就開始
[00:06:07.600 --> 00:06:10.000]  那麼另外呢
[00:06:10.000 --> 00:06:11.800]  其實這些信心見證人
[00:06:11.800 --> 00:06:14.300]  都是神所揀選的領袖
[00:06:14.300 --> 00:06:16.400]  你看看十一章我們看過的那些
[00:06:16.400 --> 00:06:19.900]  你做領袖就需要額外的耐力
[00:06:19.900 --> 00:06:20.900]  因為不是你自己走
[00:06:20.900 --> 00:06:23.000]  你還要拉其他人走
[00:06:23.000 --> 00:06:24.500]  那麼要多一點體力
[00:06:24.500 --> 00:06:26.600]  那麼所以就是為什麼我們下個星期六
[00:06:26.600 --> 00:06:30.600]  一月十八號就要舉行領袖的聚集會
[00:06:30.600 --> 00:06:31.900]  Leadership rally
[00:06:31.900 --> 00:06:36.900]  無論你真是有個正式的事工領袖的崗位
[00:06:36.900 --> 00:06:38.600]  還是你只是看自己的工作
[00:06:38.600 --> 00:06:40.000]  就是帶人信主
[00:06:40.000 --> 00:06:42.300]  幫助人栽培成為門徒
[00:06:42.300 --> 00:06:45.000]  你其實都是領班來的
[00:06:45.000 --> 00:06:45.900]  你是領袖
[00:06:45.900 --> 00:06:47.700]  領袖是拉著一個袖
[00:06:47.700 --> 00:06:50.800]  那麼所以大家報名參加
[00:06:50.800 --> 00:06:54.200]  那麼其實有很多具體的事工
[00:06:54.200 --> 00:07:00.200]  領導的事工是需要一些具體的知識的
[00:07:00.200 --> 00:07:03.200]  技術無論你是教聖經
[00:07:03.200 --> 00:07:06.500]  還是做一些管家的功績
[00:07:06.500 --> 00:07:09.200]  需要特別的裝備才能夠做得好的
[00:07:09.200 --> 00:07:10.500]  那麼看人的經驗
[00:07:10.500 --> 00:07:12.800]  也都看一下一些的理論
[00:07:12.800 --> 00:07:15.100]  那麼大家知道其實去年
[00:07:15.100 --> 00:07:18.400]  我們就開始將這個會點事工領袖學院
[00:07:18.400 --> 00:07:21.700]  轉手去這個美加華人浸信會聯會
[00:07:21.700 --> 00:07:23.800]  那就變成了你每個禮拜都見到
[00:07:23.800 --> 00:07:28.400]  有個slide變成了華人浸信會教會領袖學院
[00:07:28.400 --> 00:07:31.700]  目標就是能夠擴大資源
[00:07:31.700 --> 00:07:33.100]  資源共享
[00:07:33.100 --> 00:07:36.200]  那麼然後在我們聯會那些會員教會當中
[00:07:36.200 --> 00:07:37.300]  找到多一些老師
[00:07:37.300 --> 00:07:39.900]  也都讓更多的學生可以加入
[00:07:39.900 --> 00:07:41.500]  因為都是網上
[00:07:41.500 --> 00:07:43.100]  那麼你看看其實過去幾年
[00:07:43.100 --> 00:07:45.200]  如果會點久一點的時候知道
[00:07:45.200 --> 00:07:45.900]  除了我之外
[00:07:45.900 --> 00:07:49.000]  通常我找到一兩個積木師幫忙去搞
[00:07:49.000 --> 00:07:51.900]  那麼所以就不是很多的教學資源
[00:07:51.900 --> 00:07:55.300]  那麼每學期我最多提供到一兩門的課程
[00:07:55.300 --> 00:07:58.100]  但是今年2025年春季開始
[00:07:58.100 --> 00:08:01.700]  因為我們現在擴大了12班的
[00:08:01.700 --> 00:08:04.500]  所以就多很多的選擇給大家
[00:08:04.500 --> 00:08:07.100]  可以如果大家有興趣
[00:08:07.100 --> 00:08:08.400]  Kary在這裡
[00:08:08.400 --> 00:08:09.600]  她是讀完的
[00:08:09.600 --> 00:08:11.200]  她讀完整個文憑的
[00:08:11.200 --> 00:08:12.800]  或者拿個證書四科
[00:08:12.800 --> 00:08:14.100]  文憑是八科
[00:08:14.100 --> 00:08:17.000]  那麼今年我們也開始免費旁聽的
[00:08:17.000 --> 00:08:18.900]  就是說我不知道是不是在學分住
[00:08:18.900 --> 00:08:19.500]  很大投資
[00:08:19.500 --> 00:08:20.500]  不要緊
[00:08:20.500 --> 00:08:21.500]  免費旁聽
[00:08:21.500 --> 00:08:23.200]  你可以這樣坐著聽
[00:08:23.200 --> 00:08:24.200]  不用交功課
[00:08:24.200 --> 00:08:25.400]  但是如果你有交功課
[00:08:25.400 --> 00:08:26.900]  你就可以落學分了
[00:08:26.900 --> 00:08:28.300]  那麼和以前一樣
[00:08:28.300 --> 00:08:31.600]  春季的課程就包括聖經科和神學科的
[00:08:31.600 --> 00:08:33.500]  就是如果你想好一點的研究聖經
[00:08:33.500 --> 00:08:34.600]  教聖經
[00:08:34.600 --> 00:08:35.700]  基督教神學
[00:08:35.700 --> 00:08:36.400]  教會歷史
[00:08:36.400 --> 00:08:37.700]  朕信會歷史
[00:08:37.700 --> 00:08:38.800]  馬帝福音
[00:08:38.800 --> 00:08:39.600]  舊約概論
[00:08:39.600 --> 00:08:43.800]  舊約概論其實和劉諾雲同一個課本的
[00:08:43.800 --> 00:08:44.900]  那麼都是有功課
[00:08:44.900 --> 00:08:46.000]  深入一點點
[00:08:46.000 --> 00:08:48.100]  那麼而且我們會有一些侍功科
[00:08:48.100 --> 00:08:50.800]  和其他領袖學的科目的
[00:08:50.800 --> 00:08:51.800]  侍功基礎
[00:08:51.800 --> 00:08:53.000]  小組侍功
[00:08:53.000 --> 00:08:54.100]  長者侍功
[00:08:54.100 --> 00:08:54.800]  宣教學
[00:08:54.800 --> 00:08:57.600]  導論、解決衝突等等
[00:08:57.600 --> 00:08:59.400]  那麼這些科目都是上
[00:08:59.400 --> 00:09:02.300]  在weeknight
[00:09:02.300 --> 00:09:03.200]  下午
[00:09:03.200 --> 00:09:04.300]  因為東岸時間
[00:09:04.300 --> 00:09:05.200]  其實是下午
[00:09:05.200 --> 00:09:08.000]  那麼東岸也有東岸先生
[00:09:08.000 --> 00:09:10.000]  東岸等於我們下午
[00:09:10.000 --> 00:09:12.800]  和晚上是網上聚會的
[00:09:12.800 --> 00:09:13.800]  這個星期六
[00:09:13.800 --> 00:09:14.600]  不是下個星期六
[00:09:14.600 --> 00:09:16.200]  下個星期六我們Leader To Bradley
[00:09:16.200 --> 00:09:17.900]  這個星期六
[00:09:17.900 --> 00:09:19.200]  上午11點
[00:09:19.200 --> 00:09:22.200]  我就有一個Zoom的會議做簡介會的
[00:09:22.200 --> 00:09:24.000]  那麼我會在那個群組裡面
[00:09:24.000 --> 00:09:26.000]  我們Signal Group裡面發出來
[00:09:26.000 --> 00:09:27.700]  鼓勵大家有時間
[00:09:27.700 --> 00:09:29.200]  就去知道這件事
[00:09:29.200 --> 00:09:31.800]  那麼我們就找到自己的崗位
[00:09:31.800 --> 00:09:32.900]  如果你找到自己的崗位
[00:09:32.900 --> 00:09:35.100]  你需要多一點裝備的時候
[00:09:35.100 --> 00:09:37.800]  這個是個好機會來的
[00:09:37.800 --> 00:09:39.700]  再賣多一個廣告
[00:09:39.700 --> 00:09:42.100]  那麼首先賣光這些廣告
[00:09:42.100 --> 00:09:45.300]  那麼北加州華人浸信會聯會
[00:09:45.300 --> 00:09:46.800]  3月22號
[00:09:46.800 --> 00:09:49.100]  就是我們還沒搬進去日本教會的
[00:09:49.100 --> 00:09:50.500]  就是3月22號
[00:09:50.500 --> 00:09:53.600]  在San Bruno華人教會
[00:09:53.600 --> 00:09:55.400]  就會有一個領袖大會
[00:09:55.400 --> 00:09:57.400]  都是講領袖培訓
[00:09:57.400 --> 00:09:59.200]  但是特別講一方面
[00:09:59.200 --> 00:10:02.400]  題目就是門徒栽培者
[00:10:02.400 --> 00:10:04.600]  怎樣成為門徒栽培者
[00:10:04.600 --> 00:10:06.800]  Becoming a disciple maker
[00:10:06.800 --> 00:10:08.200]  上下午聚會來的
[00:10:08.200 --> 00:10:10.000]  9點到下午3點
[00:10:10.000 --> 00:10:13.900]  專注是一對一的門徒栽培的方法
[00:10:13.900 --> 00:10:17.500]  大部分在會點教會資深的會員
[00:10:17.500 --> 00:10:19.500]  其實都接受過這個小保羅
[00:10:19.500 --> 00:10:21.200]  小提摩太的培訓
[00:10:21.200 --> 00:10:23.800]  用過兩本叫做Call to Joy
[00:10:23.800 --> 00:10:25.400]  Call to Growth的冊子
[00:10:25.400 --> 00:10:27.900]  按照招勢招募師的分析
[00:10:27.900 --> 00:10:31.300]  這個一對一的門徒栽培系統
[00:10:31.300 --> 00:10:33.500]  是會點教會過去十年
[00:10:33.500 --> 00:10:35.800]  能夠動員這麼多的會員
[00:10:35.800 --> 00:10:39.000]  幫助建立分堂的必要元素
[00:10:39.000 --> 00:10:40.900]  所以我們這次特別邀請了
[00:10:40.900 --> 00:10:43.300]  出版這個門徒訓練材料的機構
[00:10:43.300 --> 00:10:44.000]  跟我們
[00:10:44.000 --> 00:10:45.500]  不是我們是教會
[00:10:45.500 --> 00:10:47.400]  本區的教會做介紹
[00:10:47.400 --> 00:10:49.600]  怎樣做discipleship
[00:10:49.600 --> 00:10:52.500]  其實有兩種字discipleship
[00:10:52.500 --> 00:10:55.700]  就是歷代基督徒共同承擔的大使命
[00:10:55.700 --> 00:10:57.900]  大家讀第五頁看一看28章
[00:10:57.900 --> 00:10:59.200]  make disciples
[00:10:59.200 --> 00:11:02.200]  但是discipling
[00:11:02.200 --> 00:11:04.500]  領導人成為門徒
[00:11:04.500 --> 00:11:09.700]  就需要學習一些合適此時此地處境的方法
[00:11:09.700 --> 00:11:11.500]  所以一對一
[00:11:11.500 --> 00:11:12.700]  在這個 context 裡面
[00:11:12.700 --> 00:11:14.500]  我們的文化
[00:11:14.500 --> 00:11:15.000]  我們的背景
[00:11:15.000 --> 00:11:16.200]  我們的處境裡面
[00:11:16.200 --> 00:11:18.500]  可能有個特別適合的原因
[00:11:18.500 --> 00:11:20.100]  另外再說一說
[00:11:20.100 --> 00:11:21.500]  其實超牧師和我
[00:11:21.500 --> 00:11:23.800]  計劃和真道神學院合作
[00:11:23.800 --> 00:11:26.500]  在我們搬入這個新堂 San Lorenzo 裡面
[00:11:26.500 --> 00:11:29.700]  可能會發展一個門徒訓練學院
[00:11:29.700 --> 00:11:32.600]  過幾個月就和大家再宣佈
[00:11:32.600 --> 00:11:33.900]  所以
[00:11:33.900 --> 00:11:35.000]  首先說了
[00:11:35.000 --> 00:11:36.100]  賣光廣告了
[00:11:36.100 --> 00:11:39.600]  今天希望大家做這個鼓勵
[00:11:39.600 --> 00:11:41.000]  今年下定決心
[00:11:41.000 --> 00:11:42.400]  裝備一下自己
[00:11:42.400 --> 00:11:45.700]  仔細思想前人的表現
[00:11:45.700 --> 00:11:47.100]  拿到他們的智慧
[00:11:47.100 --> 00:11:48.900]  拿到他們身上的鼓勵
[00:11:48.900 --> 00:11:51.000]  加強自己的耐力和動力
[00:11:51.000 --> 00:11:54.000]  就可以跑完這個賽程了
[00:11:54.000 --> 00:11:55.900]  第二點
[00:11:55.900 --> 00:11:58.600]  信心證人
[00:11:58.600 --> 00:11:59.700]  說這一點之前
[00:11:59.700 --> 00:12:01.700]  讓我提出一個問題
[00:12:01.700 --> 00:12:03.100]  最先回答
[00:12:03.100 --> 00:12:03.700]  有獎
[00:12:03.700 --> 00:12:08.300]  又是Irene Seymour贊助
[00:12:08.300 --> 00:12:10.300]  那些看YouTube的
[00:12:10.300 --> 00:12:11.800]  要現場才有獎的
[00:12:11.800 --> 00:12:13.600]  大家看到YouTube那些人
[00:12:13.600 --> 00:12:17.500]  所以要真的來到教會才拿到獎
[00:12:17.500 --> 00:12:18.500]  那麼
[00:12:18.500 --> 00:12:20.200]  誰能夠告訴我
[00:12:20.200 --> 00:12:21.900]  這隻英文字Maria
[00:12:21.900 --> 00:12:23.200]  在中文是怎樣解釋的
[00:12:23.200 --> 00:12:24.700]  舉手舉
[00:12:24.700 --> 00:12:27.700]  Maria
[00:12:27.700 --> 00:12:32.900]  遜道者
[00:12:32.900 --> 00:12:35.200]  恭喜你
[00:12:35.200 --> 00:12:40.000]  白兒蠢
[00:12:40.000 --> 00:12:43.900]  祝你八足那麼多草
[00:12:43.900 --> 00:12:45.700]  遜道者
[00:12:45.700 --> 00:12:48.700]  在基督教的傳統當中
[00:12:48.700 --> 00:12:50.900]  遜道者是指那些
[00:12:50.900 --> 00:12:52.700]  為見證信仰
[00:12:52.700 --> 00:12:53.800]  而作出犧牲
[00:12:53.800 --> 00:12:57.100]  特別是犧牲性命的見證人
[00:12:57.100 --> 00:13:00.600]  遜道在基督教最初幾個世紀裡面
[00:13:00.600 --> 00:13:01.700]  是很常見的
[00:13:01.700 --> 00:13:03.300]  因為當時教會
[00:13:03.300 --> 00:13:05.400]  受到嚴重的迫害
[00:13:05.400 --> 00:13:06.600]  但歷史上來說
[00:13:06.600 --> 00:13:09.700]  其實一直有基督徒面對迫害
[00:13:09.700 --> 00:13:11.400]  而且成為遜道者
[00:13:11.400 --> 00:13:12.600]  就算是今天
[00:13:12.600 --> 00:13:13.700]  我們在亞洲區
[00:13:13.700 --> 00:13:15.800]  很多國家裡面的基督徒
[00:13:15.800 --> 00:13:17.500]  仍然是受到迫害
[00:13:17.500 --> 00:13:21.400]  以及聽到很多遜道的故事
[00:13:21.400 --> 00:13:24.000]  但是我想很多人其實都不知道
[00:13:24.000 --> 00:13:24.700]  Maria
[00:13:24.700 --> 00:13:27.200]  中文我們翻譯為遜道者
[00:13:27.200 --> 00:13:29.200]  這個字的起源
[00:13:29.200 --> 00:13:33.100]  其實Maria這個字是來自希臘文的
[00:13:33.100 --> 00:13:34.400]  原意是什麼
[00:13:34.400 --> 00:13:36.500]  是見證人
[00:13:36.500 --> 00:13:39.400]  例如在我們今天讀的第一節裡面
[00:13:39.400 --> 00:13:41.400]  見到這個見證人
[00:13:41.400 --> 00:13:45.200]  其實希臘文的字就是Maria
[00:13:45.200 --> 00:13:49.400]  Maria在希臘文原意是指一個
[00:13:49.400 --> 00:13:52.400]  通常在法庭上做的證人
[00:13:52.400 --> 00:13:54.600]  由於早期的教會
[00:13:54.600 --> 00:13:56.700]  基督徒經常被捕
[00:13:56.700 --> 00:13:58.400]  被指控
[00:13:58.400 --> 00:13:59.700]  要為自己辯護
[00:13:59.700 --> 00:14:01.500]  為他們信仰作見證
[00:14:01.500 --> 00:14:04.200]  所以Maria這個字慢慢慢慢
[00:14:04.200 --> 00:14:08.400]  就越來越是指那些願意犧牲性命
[00:14:08.400 --> 00:14:12.200]  來見證他們信仰的遜道士
[00:14:12.200 --> 00:14:15.900]  在希伯來書第十二章一至三節這段經文
[00:14:15.900 --> 00:14:18.700]  作者將到前面第十一章列舉
[00:14:18.700 --> 00:14:21.300]  那些舊約的信心見證人
[00:14:21.300 --> 00:14:23.900]  和在第二節裡面說到
[00:14:23.900 --> 00:14:27.000]  這個信仰創始成宗的耶穌
[00:14:27.000 --> 00:14:28.800]  是連繫在一起
[00:14:28.800 --> 00:14:30.700]  其實耶穌基督本身
[00:14:30.700 --> 00:14:32.400]  都是一個見證人
[00:14:32.400 --> 00:14:34.600]  是一個信實的見證人
[00:14:34.600 --> 00:14:37.800]  可以看為一個遜道的見證人
[00:14:37.800 --> 00:14:41.100]  例如啟示錄第一章第四第五節裡面
[00:14:41.100 --> 00:14:44.200]  提到耶穌是一個信實的見證人
[00:14:44.200 --> 00:14:47.500]  約翰寫信給七個教會的時候
[00:14:47.500 --> 00:14:51.100]  他說願以恩惠和平安
[00:14:51.100 --> 00:14:54.200]  從今再釋在將要來臨的那一位
[00:14:54.200 --> 00:14:56.500]  從他寶座前的七個靈
[00:14:56.500 --> 00:14:58.600]  從那信實的見證者
[00:14:58.600 --> 00:15:00.200]  死人中首先復活的
[00:15:00.200 --> 00:15:02.900]  地上眾君王的元首耶穌基督
[00:15:02.900 --> 00:15:04.100]  臨到你們
[00:15:04.100 --> 00:15:09.400]  所以看到耶穌都是被稱為一個證人
[00:15:09.400 --> 00:15:12.500]  近期的聖經學者注意到
[00:15:12.500 --> 00:15:16.700]  其實這個遜道見證人的角度
[00:15:16.700 --> 00:15:18.300]  這個故事的角度
[00:15:18.300 --> 00:15:22.600]  其實在新約聖經初期九之前
[00:15:22.600 --> 00:15:27.300]  就已經在猶太人的文化裡面根深蒂固
[00:15:27.300 --> 00:15:30.400]  甚至可能是希羅文化的一個
[00:15:30.400 --> 00:15:33.000]  經常見到的一個故事元素
[00:15:33.000 --> 00:15:37.000]  這些遜道的見證人有兩個基本的特質
[00:15:37.000 --> 00:15:39.700]  第一 他們內心深信不疑
[00:15:39.700 --> 00:15:42.800]  他們所信的東西都是真真實實的
[00:15:42.800 --> 00:15:44.400]  第二 因為他們深信
[00:15:44.400 --> 00:15:48.000]  他們自己所說的話是真實而且重要的
[00:15:48.000 --> 00:15:52.600]  他們願意犧牲自己的性命來證明這一點
[00:15:52.600 --> 00:15:55.900]  在很多希臘人的心目中裡面
[00:15:55.900 --> 00:15:59.000]  其實主前三百九十九年
[00:15:59.000 --> 00:16:02.500]  飲毒禽水死的蘇格拉底
[00:16:02.500 --> 00:16:06.200]  其實就是一個遜道見證人的典型
[00:16:06.200 --> 00:16:12.100]  根據學生柏拉圖在菲羅的這本書裡面的敘述
[00:16:12.100 --> 00:16:18.300]  蘇格拉底是被指控引入一些奇怪奇特的哲學教義
[00:16:18.300 --> 00:16:21.000]  腐化一些年輕人的心智
[00:16:21.000 --> 00:16:22.500]  所以被控告的
[00:16:22.500 --> 00:16:23.600]  他說什麼呢
[00:16:23.600 --> 00:16:27.100]  其中之一蘇格拉底和當時的人的看法不一樣
[00:16:27.100 --> 00:16:30.600]  他相信神一定是良善的
[00:16:30.600 --> 00:16:35.000]  因為神應該是道德和美德的存在
[00:16:35.000 --> 00:16:37.200]  但是當時真的不是這樣相信的
[00:16:37.200 --> 00:16:40.400]  希臘的神話裡面的神沒有什麼道德
[00:16:40.400 --> 00:16:43.700]  比一般的平民百姓更加荒唐
[00:16:43.700 --> 00:16:47.200]  蘇格拉底這樣說的時候就背道而馳了
[00:16:47.200 --> 00:16:49.300]  就被人指責了
[00:16:49.300 --> 00:16:53.700]  其實如果你看回舊約時代也好
[00:16:53.700 --> 00:16:55.600]  其他古代的文化裡面
[00:16:55.600 --> 00:17:01.500]  通常那些神話故事都是一個諷刺政治的文學
[00:17:01.500 --> 00:17:05.400]  其實奧林匹克山上面的諸神神仙
[00:17:05.400 --> 00:17:09.700]  是用來影射那些毫無道德可言的皇室貴族的
[00:17:09.700 --> 00:17:12.600]  只不過後來那些皇室貴族顛倒是非
[00:17:12.600 --> 00:17:13.800]  天上的神都是這樣
