
[00:00:00.000 --> 00:00:05.800]  一個媽媽在聖誕前夕依然未買齊所有的聖誕禮物,
[00:10:18.800 --> 00:10:21.800]  這份禮物,也不是我們所配得的,
[00:10:21.800 --> 00:10:27.800]  而是神伯伯賜給我們的一份恩典。
[00:10:27.800 --> 00:10:29.800]  而這張所書二章八到九節,
[00:10:29.800 --> 00:10:31.800]  「你門得救是本乎因,
[00:10:31.800 --> 00:10:34.800]  也因若信,這並不是出於自己,
[00:10:34.800 --> 00:10:36.800]  乃是神所賜的,
[00:10:36.800 --> 00:10:40.800]  也不是出於行為,免得有人自誇。」
[00:10:40.800 --> 00:10:46.800]  既然是「因」,就是一份伯伯的禮物。
[00:10:46.800 --> 00:10:50.800]  這份禮物是何其的寶貴?
[00:10:50.800 --> 00:10:53.800]  這份禮物是何其的大?
[00:10:53.800 --> 00:10:58.800]  這份禮物滿載著的是何其的大愛?
[00:10:58.800 --> 00:11:10.800]  這份禮物表明了神是多麼的愛我們。
[00:11:10.800 --> 00:11:13.800]  美國短篇小說作家奧亨尼
[00:11:13.800 --> 00:11:20.800]  在1905年寫了一個很有名的短篇故事,
[00:11:20.800 --> 00:11:26.800]  叫做《The Gift of the Magi》,聖誕禮物。
[00:11:26.800 --> 00:11:29.800]  外形大致上是這樣的,
[00:11:29.800 --> 00:11:34.800]  一對貧窮的夫妻非常相愛。
[00:11:34.800 --> 00:11:36.800]  到了某一年的聖誕節,
[00:11:36.800 --> 00:11:41.800]  作為丈夫的想送給妻子的一份聖誕禮物,
[00:11:41.800 --> 00:11:46.800]  他就想到他太太有一頭很漂亮的長髮,
[00:11:46.800 --> 00:11:51.800]  覺得太太或許需要一個很漂亮的髮夾
[00:11:51.800 --> 00:11:58.800]  來配搭他頭上這麼美麗的長髮。
[00:11:58.800 --> 00:12:00.800]  但是他想到自己,
[00:12:00.800 --> 00:12:04.800]  他根本就沒有錢去買這個髮夾。
[00:12:04.800 --> 00:12:07.800]  在他自己所有的東西當中,
[00:12:07.800 --> 00:12:14.800]  唯一比較值錢的就是他身上的那個駝標,
[00:12:14.800 --> 00:12:20.800]  雖然是自己非常喜歡、寶貝以及珍惜的東西,
[00:12:20.800 --> 00:12:22.800]  但是他為了妻子,
[00:12:22.800 --> 00:12:25.800]  他決定拿了它去當。
[00:12:25.800 --> 00:12:29.800]  於是,丈夫就拿了這筆錢,
[00:12:29.800 --> 00:12:36.800]  買了一個很漂亮、很美麗的髮夾。
[00:12:36.800 --> 00:12:39.800]  同時間,太太又在想,
[00:12:39.800 --> 00:12:43.800]  聖誕節要送什麼給丈夫呢?
[00:12:43.800 --> 00:12:48.800]  她想到,丈夫最喜歡的就是他的駝標,
[00:12:48.800 --> 00:12:53.800]  但是這個駝標的錶鏈已經舊了,已經爛了。
[00:12:53.800 --> 00:12:59.800]  於是,她想要買一條新的錶鏈送給丈夫,
[00:12:59.800 --> 00:13:04.800]  但是她自己沒有錢。
[00:13:04.800 --> 00:13:08.800]  她沒有錢去買這個錶鏈,
[00:13:08.800 --> 00:13:14.800]  於是她就想到自己有一頭這麼美麗的頭髮,
[00:13:14.800 --> 00:13:17.800]  於是她就決定將頭髮剪掉,
[00:13:17.800 --> 00:13:24.800]  可以將它變成拿賣了的錢去買一條錶鏈。
[00:13:24.800 --> 00:13:28.800]  這個橋段是不是似曾相識?
[00:13:28.800 --> 00:13:33.800]  《秋天的童話》就偷了這個橋段。
[00:13:33.800 --> 00:13:38.800]  聖誕節當天,丈夫很興奮地拿了一個髮夾回來,
[00:13:38.800 --> 00:13:42.800]  他發現太太沒有了長頭髮,
[00:13:42.800 --> 00:13:46.800]  而太太拿出了一條新的錶鏈,
[00:13:46.800 --> 00:13:50.800]  然後發現丈夫沒有了駝標。
[00:13:50.800 --> 00:13:55.800]  但是他們並沒有互相責怪,而是充滿感恩,
[00:13:55.800 --> 00:14:03.800]  因為雖然髮夾沒用了,錶鏈沒用了,但是愛在。
[00:14:03.800 --> 00:14:08.800]  並且,儘管沒有了駝標,沒有了長頭髮,
[00:14:08.800 --> 00:14:13.800]  兩人雖然弄巧反撮,但是,
[00:14:13.800 --> 00:14:19.800]  那之間卻是確認了對方對自己的深刻的愛。
[00:14:19.800 --> 00:14:25.800]  這對貧窮的夫妻的愛就更加深刻了。
[00:14:25.800 --> 00:14:32.800]  相互的愛,無論禮物送成還是送不成,
[00:14:32.800 --> 00:14:37.800]  是刻骨銘心的,相互的愛。
[00:14:37.800 --> 00:14:47.800]  耶穌愛我們,我們很清楚,我們愛耶穌嗎?
[00:14:47.800 --> 00:14:57.800]  我們愛耶穌嗎?多麼愛呢?
[00:14:57.800 --> 00:14:59.800]  路加福音二章十四節,
[00:14:59.800 --> 00:15:01.800]  在至高之處榮耀歸於神,
[00:15:01.800 --> 00:15:05.800]  在地上平安歸於他所喜悅的人。
[00:15:05.800 --> 00:15:10.800]  至高之處是指神所在之處,
[00:15:10.800 --> 00:15:13.800]  榮耀是神自己顯露出來。
[00:15:13.800 --> 00:15:16.800]  神一張顯出來,就充滿了榮耀,
[00:15:16.800 --> 00:15:19.800]  是人的肉眼所不能夠看見,
[00:15:19.800 --> 00:15:23.800]  人的頭腦所不能夠領會。
[00:15:23.800 --> 00:15:26.800]  主耶穌乃是道成肉身,
[00:15:26.800 --> 00:15:32.800]  將神表明出來,使人能夠認識神。
[00:15:32.800 --> 00:15:36.800]  約翰福音一章十八節,從來沒有人看見神,
[00:15:36.800 --> 00:15:40.800]  只有在腐壞裡的獨生子將祂表明出來。
[00:15:40.800 --> 00:15:44.800]  耶穌基督的降生乃是彰顯神,
[00:15:44.800 --> 00:15:52.800]  就是將榮耀歸給那個在至高之處的神。
[00:15:52.800 --> 00:15:56.800]  在地上平安歸於他所喜悅的人,
[00:15:56.800 --> 00:15:59.800]  平安不是指環境的平安順利,
[00:15:59.800 --> 00:16:04.800]  而是指內裡心境的平靜安穩。
[00:16:04.800 --> 00:16:09.800]  平安乃是人欣著享受著神的救恩,
[00:16:09.800 --> 00:16:14.800]  使神與人,並且人與人之間得以和好,
[00:16:14.800 --> 00:16:18.800]  而產生出來的一種心境。
[00:16:18.800 --> 00:16:21.800]  不在乎環境的順逆,
[00:16:21.800 --> 00:16:25.800]  不在乎是否處於人生的高峰或是低谷,
[00:16:25.800 --> 00:16:30.800]  甚至不在乎是否在苦難當中。
[00:16:30.800 --> 00:16:34.800]  這份平安,這份出人意外的平安,
[00:16:34.800 --> 00:16:38.800]  只有在耶穌基督那裡才可以得到,
[00:16:38.800 --> 00:16:43.800]  是在我們接受耶穌基督這份禮物。
[00:16:43.800 --> 00:16:46.800]  耶穌基督就是這份禮物,
[00:16:46.800 --> 00:16:50.800]  進入到我們心裡的時候,
[00:16:50.800 --> 00:16:53.800]  我們認罪、悔改,
[00:16:53.800 --> 00:16:55.800]  我們把生命主權交上,
[00:16:55.800 --> 00:16:59.800]  認定耶穌基督是我們人生的主,
[00:16:59.800 --> 00:17:01.800]  是我們生命主宰的時候,
[00:17:01.800 --> 00:17:05.800]  已經是一個package,一個套裝。
[00:17:05.800 --> 00:17:09.800]  我們接受了這份平安。
[00:17:09.800 --> 00:17:15.800]  接受了神給我們的這份聖誕禮物之後,
[00:17:15.800 --> 00:17:20.800]  我們每一年的聖誕節又會怎樣回應?
[00:17:20.800 --> 00:17:25.800]  我們送什麼禮物給我們的主耶穌?
[00:17:25.800 --> 00:17:27.800]  各位朋友,各位弟兄姊妹,
[00:17:27.800 --> 00:17:29.800]  你有沒有預備過?
[00:17:29.800 --> 00:17:31.800]  今年我們由11月開始,
[00:17:31.800 --> 00:17:36.800]  已經默想聖誕的這個信息,
[00:17:36.800 --> 00:17:39.800]  有足夠的時間給我們預備。
[00:17:39.800 --> 00:17:41.800]  我現在再問你一次,
[00:17:41.800 --> 00:17:45.800]  你預備了什麼禮物送給耶穌?
[00:17:45.800 --> 00:17:48.800]  給多你一點點的時間,
[00:17:48.800 --> 00:17:53.800]  你安靜默想一下。
[00:17:53.800 --> 00:18:00.800]  你送什麼禮物給耶穌?
[00:18:00.800 --> 00:18:04.800]  在《馬大福音》第二章記載過耶穌都收過禮物,
[00:18:04.800 --> 00:18:07.800]  有幾個博士在東方來到耶路撒冷,
[00:18:07.800 --> 00:18:14.800]  他們奉上了黃金、乳香、活藥作為禮物。
[00:18:14.800 --> 00:18:18.800]  黃金是獻給君王的禮物,
[00:18:18.800 --> 00:18:21.800]  乳香是獻給祭司的禮物,
[00:18:21.800 --> 00:18:26.800]  活藥是獻給垂死者的禮物。
[00:18:26.800 --> 00:18:27.800]  在聖經裡面,
[00:18:27.800 --> 00:18:32.800]  黃金也象徵著主耶穌基督祂的尊貴榮耀,
[00:18:32.800 --> 00:18:36.800]  乳香是象徵著對神的獻誓,
[00:18:36.800 --> 00:18:39.800]  復活的慶香,
[00:18:39.800 --> 00:18:44.800]  活藥是象徵著受死的苦。
[00:18:44.800 --> 00:18:49.800]  這三種禮物講出了耶穌基督祂三個特點,
[00:18:49.800 --> 00:18:51.800]  祂是道成肉身,
[00:18:51.800 --> 00:18:54.800]  黃金是代表著祂是君王,
[00:18:54.800 --> 00:18:56.800]  是基督的身份,
[00:18:56.800 --> 00:18:59.800]  祂降世成為人,
[00:18:59.800 --> 00:19:05.800]  活藥是代表祂為我們罪人捨身受死,
[00:19:05.800 --> 00:19:12.800]  乳香是顯示主最終是會復活聖天。
[00:19:12.800 --> 00:19:17.800]  這三份禮物是不是很有意思?
[00:19:17.800 --> 00:19:21.800]  聖經一直都在講幾個博士,
[00:19:21.800 --> 00:19:26.800]  是沒有很清楚地講只有三個,
[00:19:26.800 --> 00:19:28.800]  還是有多少個?
[00:19:28.800 --> 00:19:31.800]  願問只是眾數,
[00:19:31.800 --> 00:19:34.800]  沒有講到多少個。
[00:19:34.800 --> 00:19:36.800]  我們小學的時候,
[00:19:36.800 --> 00:19:39.800]  或者做過什麼三皇來朝的畫劇,
[00:19:39.800 --> 00:19:43.800]  又或者我們時時掛在口邊的東方三博士,
[00:19:43.800 --> 00:19:48.800]  或多或少都會被這三份禮物所影響,
[00:19:48.800 --> 00:19:53.800]  因為三份禮物我們很容易想到是三個博士。
[00:19:53.800 --> 00:19:56.800]  我不知道你有沒有聽過一個故事,
[00:19:56.800 --> 00:19:59.800]  記住,這只是一個故事,
[00:19:59.800 --> 00:20:05.800]  我其實是將聖經裡面講過的東西,將它匯集在這個故事裡面。
[00:20:05.800 --> 00:20:10.800]  後來還被拍成了電影由Martin Sheen去主演的,
[00:20:10.800 --> 00:20:15.800]  叫做第四個博士The Fourth Wise Man。
[00:20:15.800 --> 00:20:20.800]  當三個博士跟隨在東方他們看到的星,
[00:20:20.800 --> 00:20:24.800]  出發去尋找預言之中的尼塞亞的時候,
[00:20:24.800 --> 00:20:27.800]  有一個波斯人叫做阿塔班。
[00:20:27.800 --> 00:20:30.800]  他得知尼塞亞的降生,
[00:20:30.800 --> 00:20:34.800]  他賣掉他所有的房產,
[00:20:34.800 --> 00:20:41.800]  將他所有的財產都變換了一顆藍寶石,
[00:20:41.800 --> 00:20:43.800]  一顆紅寶石,
[00:20:43.800 --> 00:20:47.800]  以及一顆很珍貴的珍珠,
[00:20:47.800 --> 00:20:52.800]  準備加入三個博士的行列去尋尼塞亞,
[00:20:52.800 --> 00:20:56.800]  並且將禮物一一送上。
[00:20:56.800 --> 00:20:59.800]  送給尼塞亞。
[00:20:59.800 --> 00:21:04.800]  在途中,阿塔班他見到一個正在流血無人理會的老人家,
[00:21:04.800 --> 00:21:09.800]  他將這個老人帶到旅館替他找醫生,
[00:21:09.800 --> 00:21:13.800]  付上旅館的租金以及醫藥費,
[00:21:13.800 --> 00:21:16.800]  他變賣了藍寶石。
[00:21:16.800 --> 00:21:21.800]  因此他錯過了那三個博士的駱駝隊,
[00:21:21.800 --> 00:21:24.800]  但是他並沒有放棄,
[00:21:24.800 --> 00:21:31.800]  繼續上路橫越沙漠來到伯利恆耶穌出生的馬槽,
[00:21:31.800 --> 00:21:37.800]  可惜就錯過了聖嬰出生的那個時候。
[00:21:37.800 --> 00:21:40.800]  就在這個時候,
[00:21:40.800 --> 00:21:45.800]  約瑟他們一家已經為了要逃避希律王的殺害而去了埃及,
[00:21:45.800 --> 00:21:50.800]  阿塔班在途中又遇到希律王的軍隊,
[00:21:50.800 --> 00:21:54.800]  他們正要殺一些初生的嬰孩。
[00:21:54.800 --> 00:21:56.800]  為了拯救這些男嬰的性命,
[00:21:56.800 --> 00:22:00.800]  他以紅寶石送了給一個軍官,
[00:22:00.800 --> 00:22:02.800]  又延誤了他的行程,
[00:22:02.800 --> 00:22:07.800]  他又再次錯過了見到耶穌的時機。
[00:22:07.800 --> 00:22:10.800]  現在他只剩下一顆珍珠,
[00:22:10.800 --> 00:22:13.800]  阿塔班他的僕人就勸他不如回家,
[00:22:13.800 --> 00:22:14.800]  但是他不肯,
[00:22:14.800 --> 00:22:20.800]  堅決的要去埃及,去繼續去尋找耶穌。
[00:22:20.800 --> 00:22:23.800]  去到埃及,
[00:22:23.800 --> 00:22:24.800]  經過朋友指點,
[00:22:24.800 --> 00:22:27.800]  他決定離開有錢人居住的地方,
[00:22:27.800 --> 00:22:31.800]  去貧民區那裡去尋找。
[00:22:31.800 --> 00:22:33.800]  期間他又遇到強盜,
[00:22:33.800 --> 00:22:35.800]  並且被俘虜,
[00:22:35.800 --> 00:22:37.800]  去到一個賊斗裡面,
[00:22:37.800 --> 00:22:42.800]  其中有一個女人請求阿塔班醫治他即將失明的兒子。
[00:22:42.800 --> 00:22:44.800]  醫好了之後,
[00:22:44.800 --> 00:22:45.800]  本來他可以走了,
[00:22:45.800 --> 00:22:48.800]  但是阿塔班見到這個賊斗裡面,
[00:22:48.800 --> 00:22:52.800]  有很多人患了麻風病,
[00:22:52.800 --> 00:22:53.800]  沒有人理,
[00:22:53.800 --> 00:22:54.800]  沒有人醫治,
[00:22:54.800 --> 00:22:58.800]  於是他又決定下來幫助他們。
[00:22:58.800 --> 00:23:02.800]  他醫治了一個又一個的病人,
[00:23:02.800 --> 00:23:05.800]  他越來越愛這幫人,
[00:23:05.800 --> 00:23:08.800]  不願意他們作奸犯科,
[00:23:08.800 --> 00:23:11.800]  他又教導他們開發水道,
[00:23:11.800 --> 00:23:13.800]  當有水灌溉,
[00:23:13.800 --> 00:23:15.800]  就可以種植農作物,
[00:23:15.800 --> 00:23:18.800]  過一個自給自足的生活,
[00:23:18.800 --> 00:23:21.800]  不再淪為盜賊。
[00:23:21.800 --> 00:23:24.800]  日子一天一天過去,
[00:23:24.800 --> 00:23:26.800]  就這樣一眨眼,
[00:23:26.800 --> 00:23:29.800]  三十幾年過去了,
[00:23:29.800 --> 00:23:32.800]  這個時候的阿塔班已經年老,
[00:23:32.800 --> 00:23:34.800]  有重病纏身,
[00:23:34.800 --> 00:23:35.800]  他心想,
[00:23:35.800 --> 00:23:36.800]  唉,
[00:23:36.800 --> 00:23:39.800]  已經再沒有機會找到這位尼塞亞,
[00:23:39.800 --> 00:23:42.800]  心裡非常非常的難過,
[00:23:42.800 --> 00:23:46.800]  他不希望他的僕人見到自己老死他鄉,
[00:23:46.800 --> 00:23:49.800]  於是就叫他的僕人離開,
[00:23:49.800 --> 00:23:51.800]  還他自由。
[00:23:51.800 --> 00:23:55.800]  這個僕人來到耶路撒冷城裡,
[00:23:55.800 --> 00:23:58.800]  見證耶穌行了很多的神蹟,
[00:23:58.800 --> 00:24:02.800]  他於是就趕緊跑回去告訴阿塔班知道,
[00:24:02.800 --> 00:24:06.800]  但是當阿塔班來到耶路撒冷的時候,
[00:24:06.800 --> 00:24:08.800]  又來遲了一步,
[00:24:08.800 --> 00:24:10.800]  耶穌已經被捕,
[00:24:10.800 --> 00:24:13.800]  而且即將被處死刑。
[00:24:13.800 --> 00:24:16.800]  阿塔班希望能夠用珍珠,
[00:24:16.800 --> 00:24:20.800]  他最後的那顆珍珠來換回耶穌的性命,
[00:24:20.800 --> 00:24:23.800]  但是他在這個時候,
[00:24:23.800 --> 00:24:27.800]  他又遇上一個故友的女兒,
[00:24:27.800 --> 00:24:31.800]  因為她的爸爸負債累累,
[00:24:31.800 --> 00:24:34.800]  她爸爸被殺,
[00:24:34.800 --> 00:24:40.800]  而她即將被賣去做妓女還債。
[00:24:40.800 --> 00:24:43.800]  在緊急關頭,
[00:24:43.800 --> 00:24:47.800]  阿塔班拿出他最後僅有的那顆珍珠,
[00:24:47.800 --> 00:24:49.800]  去換取他的自由。
[00:24:49.800 --> 00:24:51.800]  就在這個時候,
[00:24:51.800 --> 00:24:54.800]  耶穌被釘十字架,
[00:24:54.800 --> 00:24:58.800]  他最後要見到耶穌的機會,
[00:24:58.800 --> 00:25:00.800]  也落空,
